shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
08:44,498,PT08M44.00S,2022-12-06T02:56:08.5Z,4,REGULAR,substitution,out,[],1629622,,,1610612763,89,82,2022-12-06T02:56:14Z,4900000,False,,,0,,SUB out: M. Strus,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
08:44,499,PT08M44.00S,2022-12-06T02:56:08.5Z,4,REGULAR,substitution,in,[],202710,,,1610612763,89,82,2022-12-06T02:56:14Z,4910000,False,,,0,,SUB in: J. Butler,[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
08:41,500,PT08M41.00S,2022-12-06T02:56:27.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,89.56964520367937,48.77450980392157,1610612763,89,82,2022-12-06T02:56:31Z,4920000,False,-6.0,46.0,1,right,MISS X. Tillman Layup,[1630214],2,1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,,,,,,
08:39,501,PT08M39.00S,2022-12-06T02:56:29.9Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,89,82,2022-12-06T02:56:29Z,4930000,False,,,0,,K. Lowry REBOUND (Off:1 Def:5),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,500.0,6.0,5.0,1.0,,,,,,,,,,,,,
08:28,502,PT08M28.00S,2022-12-06T02:56:41.1Z,4,REGULAR,turnover,bad pass,[],1629312,,,1610612748,89,82,2022-12-06T02:56:44Z,4940000,False,,,0,,H. Highsmith bad pass TURNOVER (1 TO),"[1629312, 1630214]",24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,,
08:28,503,PT08M28.00S,2022-12-06T02:56:41.1Z,4,REGULAR,steal,,[],1630214,,,1610612763,89,82,2022-12-06T02:56:42Z,4950000,False,,,0,,X. Tillman STEAL (1 STL),[1630214],2,1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
08:17,504,PT08M17.00S,2022-12-06T02:56:51.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631246,66.83639947437582,39.705882352941174,1610612763,89,82,2022-12-06T02:56:55Z,4960000,False,-51.0,259.0,1,right,MISS V. Williams Jr. 26' 3PT,[1631246],5,1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
08:15,505,PT08M15.00S,2022-12-06T02:56:53.6Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,89,82,2022-12-06T02:56:55Z,4970000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:4),[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,504.0,6.0,4.0,2.0,,,,,,,,,,,,,
08:03,506,PT08M03.00S,2022-12-06T02:57:06.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.178055190538765,52.94117647058824,1610612748,89,82,2022-12-06T02:57:45Z,4980000,False,-15.0,15.0,1,left,MISS J. Butler driving Layup - blocked,"[202710, 1631113]",22,1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,Chandler,1631113.0
08:03,507,PT08M03.00S,2022-12-06T02:57:06.1Z,4,REGULAR,block,,[],1631113,,,1610612748,89,82,2022-12-06T02:57:09Z,4990000,False,,,0,,K. Chandler BLOCK (1 BLK),[1631113],1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
08:00,511,PT08M00.00S,2022-12-06T02:57:09.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,89,82,2022-12-06T02:57:45Z,5000000,False,,,0,,TEAM offensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,506.0,,,,,,,,,,,,,,,,
08:00,508,PT08M00.00S,2022-12-06T02:57:42.7Z,4,REGULAR,jumpball,recovered,[],1629312,,,1610612748,89,82,2022-12-06T02:57:42Z,5010000,False,,,0,,Jump Ball J. Butler vs. K. Chandler: Tip to H. Highsmith,"[1629312, 202710, 1631113]",24,1610612748.0,MIA,heldball,H. Highsmith,1629312.0,Highsmith,H. Highsmith,Butler,202710.0,Chandler,1631113.0,,,,,,,,,,,,,,,,,,,,,,
07:51,512,PT07M51.00S,2022-12-06T02:57:54.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,89,82,2022-12-06T02:58:03Z,5040000,False,,,0,,MIA shot clock Team TURNOVER,[],,1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1162.0,,,,,,
07:30,513,PT07M30.00S,2022-12-06T02:58:26.7Z,4,REGULAR,turnover,lost ball,[],1628415,,,1610612763,89,82,2022-12-06T02:58:29Z,5050000,False,,,0,,D. Brooks lost ball TURNOVER (5 TO),"[1628415, 1629312]",24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,5.0,Highsmith,1629312.0,,,,,,,
07:30,514,PT07M30.00S,2022-12-06T02:58:26.7Z,4,REGULAR,steal,,[],1629312,,,1610612748,89,82,2022-12-06T03:01:07Z,5060000,False,,,0,,H. Highsmith STEAL (3 STL),[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
07:27,515,PT07M27.00S,2022-12-06T02:58:29.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,6.389618922470433,48.529411764705884,1610612748,89,84,2022-12-06T02:58:34Z,5070000,False,7.0,8.0,1,left,T. Herro running DUNK (23 PTS),[1629639],14,1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.06,Made,23.0,,,,,,,,,,,,,,,,,
07:07,516,PT07M07.00S,2022-12-06T02:58:50.4Z,4,REGULAR,turnover,lost ball,[],1631113,,,1610612763,89,84,2022-12-06T02:58:54Z,5080000,False,,,0,,K. Chandler lost ball TURNOVER (1 TO),"[1631113, 202710]",1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,
07:07,517,PT07M07.00S,2022-12-06T02:58:50.4Z,4,REGULAR,steal,,[],202710,,,1610612748,89,84,2022-12-06T02:58:52Z,5090000,False,,,0,,J. Butler STEAL (1 STL),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
07:01,518,PT07M01.00S,2022-12-06T02:59:06.9Z,4,REGULAR,substitution,out,[],1631113,,,1610612748,89,84,2022-12-06T02:59:24Z,5100000,False,,,0,,SUB out: K. Chandler,[1631113],1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
07:01,519,PT07M01.00S,2022-12-06T02:59:06.9Z,4,REGULAR,substitution,out,[],1630214,,,1610612748,89,84,2022-12-06T02:59:24Z,5110000,False,,,0,,SUB out: X. Tillman,[1630214],2,1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
07:01,520,PT07M01.00S,2022-12-06T02:59:06.9Z,4,REGULAR,substitution,out,[],1631246,,,1610612748,89,84,2022-12-06T02:59:24Z,5120000,False,,,0,,SUB out: V. Williams Jr.,[1631246],5,1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
07:01,521,PT07M01.00S,2022-12-06T02:59:06.9Z,4,REGULAR,substitution,out,[],1629312,,,1610612748,89,84,2022-12-06T02:59:24Z,5130000,False,,,0,,SUB out: H. Highsmith,[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
07:01,522,PT07M01.00S,2022-12-06T02:59:06.9Z,4,REGULAR,substitution,in,[],1630583,,,1610612748,89,84,2022-12-06T02:59:24Z,5140000,False,,,0,,SUB in: S. Aldama,[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
07:01,523,PT07M01.00S,2022-12-06T02:59:06.9Z,4,REGULAR,substitution,in,[],1626145,,,1610612748,89,84,2022-12-06T02:59:24Z,5150000,False,,,0,,SUB in: T. Jones,[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
07:01,524,PT07M01.00S,2022-12-06T02:59:06.9Z,4,REGULAR,substitution,in,[],1631223,,,1610612748,89,84,2022-12-06T02:59:24Z,5160000,False,,,0,,SUB in: D. Roddy,[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
07:01,525,PT07M01.00S,2022-12-06T02:59:06.9Z,4,REGULAR,substitution,in,[],1628997,,,1610612748,89,84,2022-12-06T02:59:24Z,5170000,False,,,0,,SUB in: C. Martin,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,526,PT06M55.00S,2022-12-06T02:59:55.3Z,4,REGULAR,jumpball,recovered,[],1629639,,,1610612748,89,84,2022-12-06T02:59:55Z,5180000,False,,,0,,Jump Ball B. Adebayo vs. D. Brooks: Tip to T. Herro,"[1629639, 1628389, 1628415]",14,1610612748.0,MIA,heldball,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,,,,,,
06:49,529,PT06M49.00S,2022-12-06T03:00:01.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,9.937582128777924,49.754901960784316,1610612748,89,84,2022-12-06T03:00:11Z,5210000,False,1.0,41.0,1,left,MISS T. Herro floating Shot,[1629639],14,1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
06:46,530,PT06M46.00S,2022-12-06T03:00:04.7Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,89,84,2022-12-06T03:00:11Z,5220000,False,,,0,,B. Clarke REBOUND (Off:0 Def:4),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,529.0,4.0,4.0,0.0,,,,,,,,,,,,,
06:37,531,PT06M37.00S,2022-12-06T03:00:16.5Z,4,REGULAR,foul,offensive,[],1629634,,,1610612763,89,84,2022-12-06T03:00:26Z,5230000,False,,,0,,B. Clarke offensive FOUL (2 PF),"[1629634, 200768]",15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,2.0,0.0,Lowry,200768.0,,
06:37,533,PT06M37.00S,2022-12-06T03:00:16.5Z,4,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,89,84,2022-12-06T03:00:16Z,5250000,False,,,0,,B. Clarke offensive foul TURNOVER (3 TO),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,1155.0,,,,,,
06:37,534,PT06M37.00S,2022-12-06T03:00:24.9Z,4,REGULAR,foul,technical,['1freethrow'],1629634,,,1610612748,89,84,2022-12-06T03:00:43Z,5260000,False,,,0,,B. Clarke technical FOUL (1 Tech),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,1155.0,2.0,1.0,,,,
06:37,535,PT06M37.00S,2022-12-06T03:00:52.1Z,4,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,89,84,2022-12-06T03:00:52Z,5270000,False,,,0,,MISS J. Butler technical Free Throw 1 of 1,[202710],22,1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
06:37,536,PT06M37.00S,2022-12-06T03:00:52.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,89,84,2022-12-06T03:00:52Z,5280000,False,,,0,,TEAM offensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,,
06:37,537,PT06M37.00S,2022-12-06T03:00:53.4Z,4,REGULAR,substitution,out,[],1629634,,,1610612748,89,84,2022-12-06T03:00:58Z,5290000,False,,,0,,SUB out: B. Clarke,[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
06:37,538,PT06M37.00S,2022-12-06T03:00:53.4Z,4,REGULAR,substitution,in,[],203500,,,1610612748,89,84,2022-12-06T03:00:58Z,5300000,False,,,0,,SUB in: S. Adams,[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
06:19,539,PT06M19.00S,2022-12-06T03:01:33.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,31.61957950065703,65.44117647058823,1610612748,89,84,2022-12-06T03:01:37Z,5310000,False,-77.0,245.0,1,left,MISS T. Herro 25' 3PT,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
06:15,540,PT06M15.00S,2022-12-06T03:01:37.0Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,89,84,2022-12-06T03:01:37Z,5320000,False,,,0,,D. Roddy REBOUND (Off:1 Def:3),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,539.0,4.0,3.0,1.0,,,,,,,,,,,,,
06:09,541,PT06M09.00S,2022-12-06T03:01:43.2Z,4,REGULAR,2pt,Jump Shot,[],1630583,93.82391590013141,9.826899509803921,1610612763,91,84,2022-12-06T03:08:10Z,5330000,False,-201.0,6.0,1,right,S. Aldama 20' Jump Shot (16 PTS) (T. Jones 10 AST),"[1630583, 1626145]",7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left,20.1,Made,16.0,,,,,T. Jones,1626145.0,10.0,,,,,,,,,,
05:53,543,PT05M53.00S,2022-12-06T03:01:58.9Z,4,REGULAR,3pt,Jump Shot,[],200768,31.61957950065703,40.44117647058824,1610612748,91,84,2022-12-06T03:02:03Z,5350000,False,48.0,245.0,1,left,MISS K. Lowry 24' pullup 3PT,[200768],7,1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
05:49,544,PT05M49.00S,2022-12-06T03:02:02.9Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612763,91,84,2022-12-06T03:02:03Z,5360000,False,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,543.0,4.0,4.0,0.0,,,,,,,,,,,,,
05:32,545,PT05M32.00S,2022-12-06T03:02:20.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,94.03745072273325,51.71568627450981,1610612763,93,84,2022-12-06T03:02:24Z,5370000,False,9.0,4.0,1,right,T. Jones driving floating bank Jump Shot (28 PTS),[1626145],21,1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.93,Made,28.0,,,,,,,,,,,,,,,,,
05:06,546,PT05M06.00S,2022-12-06T03:02:45.6Z,4,REGULAR,3pt,Jump Shot,[],1628997,31.61957950065703,32.1078431372549,1610612748,93,84,2022-12-06T03:02:49Z,5380000,False,89.0,245.0,1,left,MISS C. Martin 26' 3PT,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
05:04,547,PT05M04.00S,2022-12-06T03:02:47.6Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,93,84,2022-12-06T03:02:49Z,5390000,False,,,0,,D. Roddy REBOUND (Off:1 Def:4),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,546.0,5.0,4.0,1.0,,,,,,,,,,,,,
04:48,548,PT04M48.00S,2022-12-06T03:03:04.7Z,4,REGULAR,2pt,Jump Shot,[],1628415,69.99014454664915,47.30392156862745,1610612763,93,84,2022-12-06T03:03:08Z,5400000,False,-13.0,230.0,1,right,MISS D. Brooks 23' pullup Shot,[1628415],24,1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,23.0,Missed,,,,,,,,,,,,,,,,,,
04:46,549,PT04M46.00S,2022-12-06T03:03:06.7Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,93,84,2022-12-06T03:03:08Z,5410000,False,,,0,,J. Butler REBOUND (Off:1 Def:5),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,548.0,6.0,5.0,1.0,,,,,,,,,,,,,
04:33,550,PT04M33.00S,2022-12-06T03:03:19.4Z,4,REGULAR,2pt,Jump Shot,[],202710,19.136005256241788,29.65686274509804,1610612748,93,86,2022-12-06T03:03:23Z,5420000,False,102.0,127.0,1,left,J. Butler 16' pullup Jump Shot (15 PTS),[202710],22,1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,16.3,Made,15.0,,,,,,,,,,,,,,,,,
04:08,551,PT04M08.00S,2022-12-06T03:03:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203500,94.03745072273325,54.166666666666664,1610612763,95,86,2022-12-06T03:03:48Z,5430000,False,21.0,4.0,1,right,S. Adams Layup (6 PTS) (D. Brooks 1 AST),"[203500, 1628415]",4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.11,Made,6.0,,,,,D. Brooks,1628415.0,1.0,,,,,,,,,,
03:46,553,PT03M46.00S,2022-12-06T03:04:06.1Z,4,REGULAR,3pt,Jump Shot,[],200768,29.517082785808146,73.0392156862745,1610612748,95,86,2022-12-06T03:04:10Z,5450000,False,-115.0,225.0,1,left,MISS K. Lowry 25' pullup 3PT,[200768],7,1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
03:43,554,PT03M43.00S,2022-12-06T03:04:09.1Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,95,86,2022-12-06T03:04:10Z,5460000,False,,,0,,S. Aldama REBOUND (Off:0 Def:8),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,553.0,8.0,8.0,0.0,,,,,,,,,,,,,
03:23,572,PT03M23.00S,2022-12-06T03:04:18.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,90.62089356110381,52.69607843137255,1610612763,95,86,2022-12-06T03:13:55Z,5482500,False,13.0,36.0,1,right,MISS D. Roddy turnaround fadeaway Shot - blocked,"[1631223, 200768]",27,1610612763.0,MEM,turnaround fadeaway,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,Lowry,200768.0
03:23,573,PT03M23.00S,2022-12-06T03:04:18.0Z,4,REGULAR,block,,[],200768,,,1610612763,95,86,2022-12-06T03:12:32Z,5486250,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
03:23,574,PT03M23.00S,2022-12-06T03:04:18.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,95,86,2022-12-06T03:13:55Z,5488125,False,,,0,,TEAM defensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,572.0,,,,,,,,,,,,,,,,
03:23,557,PT03M23.00S,2022-12-06T03:04:45.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,95,86,2022-12-06T03:12:32Z,5490000,False,,,0,,MIA Timeout,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:23,565,PT03M23.00S,2022-12-06T03:08:50.5Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612748,95,86,2022-12-06T03:13:22Z,5505000,False,,,0,,TEAM delay-of-game VIOLATION,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,
03:23,559,PT03M23.00S,2022-12-06T03:09:42.2Z,4,REGULAR,jumpball,recovered,[],202710,,,1610612748,95,86,2022-12-06T03:09:42Z,5510000,False,,,0,,Jump Ball B. Adebayo vs. S. Adams: Tip to J. Butler,"[202710, 1628389, 203500]",22,1610612748.0,MIA,challenge,J. Butler,202710.0,Butler,J. Butler,Adebayo,1628389.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,
03:15,562,PT03M15.00S,2022-12-06T03:09:42.9Z,4,REGULAR,turnover,bad pass,[],202710,,,1610612748,95,86,2022-12-06T03:09:47Z,5540000,False,,,0,,J. Butler bad pass TURNOVER (5 TO),"[202710, 1628415]",22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,5.0,Brooks,1628415.0,,,,,,,
03:15,563,PT03M15.00S,2022-12-06T03:09:42.9Z,4,REGULAR,steal,,[],1628415,,,1610612763,95,86,2022-12-06T03:09:45Z,5550000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
03:11,564,PT03M11.00S,2022-12-06T03:09:46.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,94.43166885676742,50.49019607843137,1610612763,97,86,2022-12-06T03:09:50Z,5560000,False,2.0,0.0,1,right,D. Brooks Layup (17 PTS),[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.25,Made,17.0,,,,,,,,,,,,,,,,,
03:06,566,PT03M06.00S,2022-12-06T03:10:00.6Z,4,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612748,97,86,2022-12-06T03:10:13Z,5580000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Butler 2 FT),"[1631223, 202710]",27,1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1162.0,1.0,0.0,Butler,202710.0,,
03:06,568,PT03M06.00S,2022-12-06T03:10:21.9Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,97,87,2022-12-06T03:12:45Z,5600000,False,,,0,,J. Butler Free Throw 1 of 2 (16 PTS),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
03:06,569,PT03M06.00S,2022-12-06T03:10:41.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,97,87,2022-12-06T03:10:41Z,5610000,False,,,0,,MEM Timeout,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:06,570,PT03M06.00S,2022-12-06T03:10:21.9Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,97,87,2022-12-06T03:12:45Z,5620000,False,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:04,571,PT03M04.00S,2022-12-06T03:10:23.9Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,97,87,2022-12-06T03:12:45Z,5630000,False,,,0,,S. Aldama REBOUND (Off:0 Def:9),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,570.0,9.0,9.0,0.0,,,,,,,,,,,,,
02:44,575,PT02M44.00S,2022-12-06T03:12:34.7Z,4,REGULAR,2pt,Jump Shot,[],1628415,85.49605781865965,21.568627450980394,1610612763,97,87,2022-12-06T03:14:58Z,5640000,False,-142.0,84.0,1,right,MISS D. Brooks 16' pullup Shot,[1628415],24,1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,16.51,Missed,,,,,,,,,,,,,,,,,,
02:41,576,PT02M41.00S,2022-12-06T03:12:37.7Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,97,87,2022-12-06T03:12:49Z,5650000,False,,,0,,T. Herro REBOUND (Off:2 Def:11),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left,,,,575.0,13.0,11.0,2.0,,,,,,,,,,,,,
02:33,577,PT02M33.00S,2022-12-06T03:12:46.5Z,4,REGULAR,3pt,Jump Shot,[],200768,27.283180026281208,78.92156862745098,1610612748,97,87,2022-12-06T03:12:52Z,5660000,False,-145.0,204.0,1,left,MISS K. Lowry 25' 3PT,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
02:33,578,PT02M33.00S,2022-12-06T03:12:46.5Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,97,87,2022-12-06T03:12:52Z,5670000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,577.0,4.0,3.0,1.0,,,,,,,,,,,,,
02:27,579,PT02M27.00S,2022-12-06T03:12:52.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,32.14520367936925,48.529411764705884,1610612748,97,87,2022-12-06T03:12:57Z,5680000,False,7.0,250.0,1,left,MISS T. Herro 24' 3PT,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
02:22,580,PT02M22.00S,2022-12-06T03:12:57.6Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,97,87,2022-12-06T03:12:57Z,5690000,False,,,0,,S. Aldama REBOUND (Off:0 Def:10),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,579.0,10.0,10.0,0.0,,,,,,,,,,,,,
