actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
602,PT06M21.00S,2023-02-08T03:04:35.9Z,4,REGULAR,3pt,Jump Shot,[],1630245,80.76544021024968,4.901960784313726,1610612741,85,82,2023-02-08T03:04:40Z,5900000,False,-225.0,128.0,1,right,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,25.94,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
603,PT06M18.00S,2023-02-08T03:04:38.9Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,85,82,2023-02-08T03:04:40Z,5910000,False,,,0,,B. Clarke REBOUND (Off:1 Def:9),[1629634],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,Clarke,B. Clarke,602.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
604,PT06M03.00S,2023-02-08T03:04:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.5722733245729295,44.36274509803921,1610612763,87,82,2023-02-08T03:05:49Z,5920000,False,28.0,19.0,1,left,J. Morant driving Layup (30 PTS),[1629630],1610612763.0,MEM,driving,,,,,,Restricted Area,0-8 Center,3.38,Made,Morant,J. Morant,,,,,30.0,,,,,,,,,,,,,,
605,PT06M01.00S,2023-02-08T03:04:58.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,87,82,2023-02-08T03:04:58Z,5930000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M01.00S,2023-02-08T03:06:18.9Z,4,REGULAR,substitution,out,[],1627884,,,1610612741,87,82,2023-02-08T03:07:39Z,5940000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,
608,PT06M01.00S,2023-02-08T03:06:18.9Z,4,REGULAR,substitution,out,[],201609,,,1610612741,87,82,2023-02-08T03:07:39Z,5950000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,,,,,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,
609,PT06M01.00S,2023-02-08T03:06:18.9Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,87,82,2023-02-08T03:07:39Z,5960000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
610,PT06M01.00S,2023-02-08T03:06:18.9Z,4,REGULAR,substitution,in,[],1630172,,,1610612741,87,82,2023-02-08T03:07:39Z,5970000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
614,PT05M40.00S,2023-02-08T03:08:10.9Z,4,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,87,82,2023-02-08T03:08:16Z,5980000,False,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (2 TO),[203897],1610612741.0,CHI,lost ball,,,,,,Above the Break 3,24+ Left Center,,,LaVine,Z. LaVine,,,,,,,,,201246.0,,,,,2.0,,,,,
615,PT05M29.00S,2023-02-08T03:08:28.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,13.61695137976347,3.1862745098039214,1610612763,90,82,2023-02-08T03:08:32Z,5990000,False,234.0,75.0,1,left,D. Brooks 24' 3PT  (5 PTS) (J. Morant 5 AST),"[1628415, 1629630]",1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,24.6,Made,Brooks,D. Brooks,,,,,5.0,J. Morant,1629630.0,5.0,,,,,,,,,,,
617,PT05M11.00S,2023-02-08T03:08:46.1Z,4,REGULAR,3pt,Jump Shot,[],203897,67.23061760840999,40.68627450980392,1610612741,90,82,2023-02-08T03:08:51Z,6010000,False,-47.0,256.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,,,,Above the Break 3,24+ Center,25.97,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
618,PT05M10.00S,2023-02-08T03:08:47.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,90,82,2023-02-08T03:08:51Z,6020000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,,617.0,,,,,,,,,,,,,,,,,,
620,PT05M10.00S,2023-02-08T03:08:52.1Z,4,REGULAR,substitution,out,[],201980,,,1610612763,90,82,2023-02-08T03:08:54Z,6040000,False,,,0,,SUB out: D. Green,[201980],1610612763.0,MEM,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,
621,PT05M10.00S,2023-02-08T03:08:52.1Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,90,82,2023-02-08T03:08:54Z,6050000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
622,PT04M57.00S,2023-02-08T03:09:19.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,9.543363994743759,55.392156862745104,1610612763,90,82,2023-02-08T03:09:26Z,6060000,False,-27.0,37.0,1,left,MISS D. Brooks driving finger roll Layup,[1628415],1610612763.0,MEM,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
623,PT04M56.00S,2023-02-08T03:09:20.5Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,90,82,2023-02-08T03:11:29Z,6070000,False,,,0,,B. Clarke REBOUND (Off:2 Def:9),[1629634],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,Clarke,B. Clarke,622.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
624,PT04M56.00S,2023-02-08T03:09:24.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629634,5.590000152587891,50.0,1610612763,92,82,2023-02-08T03:11:34Z,6080000,False,0.0,0.0,1,left,B. Clarke tip Layup (10 PTS),[1629634],1610612763.0,MEM,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Clarke,B. Clarke,,,,,10.0,,,,,,,,,,,,,,
625,PT04M37.00S,2023-02-08T03:09:39.2Z,4,REGULAR,3pt,Jump Shot,[],1630172,92.9862023653088,94.36274509803921,1610612741,92,82,2023-02-08T03:09:48Z,6090000,False,222.0,13.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,22.22,Missed,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
626,PT04M32.00S,2023-02-08T03:09:44.2Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,92,82,2023-02-08T03:09:48Z,6100000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:13),[202696],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Vucevic,N. Vucevic,625.0,16.0,13.0,3.0,,,,,,,,,,,,,,,
627,PT04M32.00S,2023-02-08T03:09:43.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.40999984741211,50.0,1610612741,92,82,2023-02-08T03:09:43Z,6110000,False,0.0,0.0,1,right,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
628,PT04M31.00S,2023-02-08T03:09:45.8Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,92,82,2023-02-08T03:09:45Z,6120000,False,,,0,,N. Vucevic REBOUND (Off:4 Def:13),[202696],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Left,,,Vucevic,N. Vucevic,627.0,17.0,13.0,4.0,,,,,,,,,,,,,,,
629,PT04M19.00S,2023-02-08T03:09:58.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630245,90.22667542706965,59.068627450980394,1610612741,92,82,2023-02-08T03:10:03Z,6130000,False,45.0,39.0,1,right,MISS A. Dosunmu 6' driving floating bank Shot,[1630245],1610612741.0,CHI,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
630,PT04M15.00S,2023-02-08T03:10:02.2Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,92,82,2023-02-08T03:10:03Z,6140000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jackson Jr.,J. Jackson Jr.,629.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
631,PT04M02.00S,2023-02-08T03:10:14.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629630,10.988830486202366,37.254901960784316,1610612763,92,82,2023-02-08T03:10:18Z,6150000,False,64.0,51.0,1,left,MISS J. Morant 8' turnaround Hook,[1629630],1610612763.0,MEM,turnaround,,,,,,In The Paint (Non-RA),8-16 Right,8.15,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
632,PT04M00.00S,2023-02-08T03:10:16.9Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,92,82,2023-02-08T03:10:18Z,6160000,False,,,0,,P. Williams REBOUND (Off:2 Def:3),[1630172],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Right,,,Williams,P. Williams,631.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
633,PT03M45.00S,2023-02-08T03:10:33.7Z,4,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612741,92,82,2023-02-08T03:11:00Z,6170000,False,,,0,,J. Morant shooting personal FOUL (2 PF) (LaVine 2 FT),"[1629630, 203897]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Morant,J. Morant,,,,,,,,,201246.0,2.0,0.0,LaVine,203897.0,,,,,,
635,PT03M45.00S,2023-02-08T03:11:13.2Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,92,82,2023-02-08T03:11:13Z,6190000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,,,,,,,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
636,PT03M45.00S,2023-02-08T03:11:13.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,92,82,2023-02-08T03:11:13Z,6200000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,,
637,PT03M45.00S,2023-02-08T03:11:14.5Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,92,82,2023-02-08T03:11:17Z,6210000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
638,PT03M45.00S,2023-02-08T03:11:14.5Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,92,82,2023-02-08T03:11:17Z,6220000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
639,PT03M45.00S,2023-02-08T03:11:26.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,92,82,2023-02-08T03:11:26Z,6230000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M45.00S,2023-02-08T03:14:25.9Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,92,83,2023-02-08T03:14:25Z,6240000,False,,,0,,Z. LaVine Free Throw 2 of 2 (22 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,22.0,,,,,,,,,,,,,,
641,PT03M27.00S,2023-02-08T03:14:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.703679369250986,47.549019607843135,1610612763,94,83,2023-02-08T03:14:50Z,6250000,False,12.0,20.0,1,left,J. Morant cutting finger roll Layup (32 PTS) (J. Jackson Jr. 1 AST),"[1629630, 1628991]",1610612763.0,MEM,cutting finger roll,,,,,,Restricted Area,0-8 Center,2.34,Made,Morant,J. Morant,,,,,32.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,
643,PT03M12.00S,2023-02-08T03:15:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,92.19776609724047,55.392156862745104,1610612741,94,85,2023-02-08T03:15:04Z,6270000,False,27.0,21.0,1,right,A. Caruso alley-oop Layup (2 PTS) (N. Vucevic 6 AST),"[1627936, 202696]",1610612741.0,CHI,alley-oop,,,,,,Restricted Area,0-8 Center,3.41,Made,Caruso,A. Caruso,,,,,2.0,N. Vucevic,202696.0,6.0,,,,,,,,,,,
645,PT02M53.00S,2023-02-08T03:15:20.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,10.726018396846255,48.77450980392157,1610612763,96,85,2023-02-08T03:15:25Z,6290000,False,6.0,48.0,1,left,J. Jackson Jr. driving Hook (24 PTS),[1628991],1610612763.0,MEM,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,Jackson Jr.,J. Jackson Jr.,,,,,24.0,,,,,,,,,,,,,,
646,PT02M38.00S,2023-02-08T03:15:34.7Z,4,REGULAR,2pt,Jump Shot,[],202696,90.48948751642575,76.47058823529412,1610612741,96,85,2023-02-08T03:15:54Z,6300000,False,132.0,37.0,1,right,MISS N. Vucevic 13' Jump Shot,[202696],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Right,13.74,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
647,PT02M34.00S,2023-02-08T03:15:38.7Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,96,85,2023-02-08T03:15:54Z,6310000,False,,,0,,B. Clarke REBOUND (Off:2 Def:10),[1629634],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Right,,,Clarke,B. Clarke,646.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
648,PT02M27.00S,2023-02-08T03:15:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,6.652431011826544,50.73529411764706,1610612763,98,85,2023-02-08T03:16:00Z,6320000,False,-4.0,10.0,1,left,B. Clarke cutting Layup (12 PTS) (J. Morant 6 AST),"[1629634, 1629630]",1610612763.0,MEM,cutting,,,,,,Restricted Area,0-8 Center,1.07,Made,Clarke,B. Clarke,,,,,12.0,J. Morant,1629630.0,6.0,,,,,,,,,,,
650,PT02M27.00S,2023-02-08T03:15:50.7Z,4,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612763,98,85,2023-02-08T03:15:58Z,6340000,False,,,0,,C. White shooting personal FOUL (1 PF) (Clarke 1 FT),"[1629632, 1629634]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,White,C. White,,,,,,,,,2003.0,1.0,0.0,Clarke,1629634.0,,,,,,
653,PT02M27.00S,2023-02-08T03:17:26.8Z,4,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,99,85,2023-02-08T03:17:26Z,6370000,False,,,0,,B. Clarke Free Throw 1 of 1 (13 PTS),[1629634],1610612763.0,MEM,,,,,,,,,,Made,Clarke,B. Clarke,,,,,13.0,,,,,,,,,,,,,,
654,PT02M17.00S,2023-02-08T03:17:40.0Z,4,REGULAR,3pt,Jump Shot,[],1627936,92.9862023653088,2.450980392156863,1610612741,99,85,2023-02-08T03:17:44Z,6380000,False,-238.0,13.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,23.81,Missed,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
655,PT02M15.00S,2023-02-08T03:17:42.0Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,99,85,2023-02-08T03:18:09Z,6390000,False,,,0,,B. Clarke REBOUND (Off:2 Def:11),[1629634],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,Clarke,B. Clarke,654.0,13.0,11.0,2.0,,,,,,,,,,,,,,,
656,PT02M15.00S,2023-02-08T03:17:47.8Z,4,REGULAR,foul,personal,[],1630172,,,1610612763,99,85,2023-02-08T03:18:01Z,6400000,False,,,0,,P. Williams personal FOUL (2 PF),"[1630172, 1629634]",1610612741.0,CHI,,,,,,,Mid-Range,8-16 Right,,,Williams,P. Williams,,,,,,,,,2003.0,2.0,0.0,Clarke,1629634.0,,,,,,
658,PT01M55.00S,2023-02-08T03:18:21.5Z,4,REGULAR,3pt,Jump Shot,[],1628991,30.962549277266753,58.57843137254902,1610612763,99,85,2023-02-08T03:18:24Z,6420000,False,-43.0,239.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,24.23,Missed,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
659,PT01M52.00S,2023-02-08T03:18:24.5Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,99,85,2023-02-08T03:18:24Z,6430000,False,,,0,,A. Caruso REBOUND (Off:1 Def:4),[1627936],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,Caruso,A. Caruso,658.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
660,PT01M49.00S,2023-02-08T03:18:27.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,79.97700394218134,91.42156862745098,1610612741,99,85,2023-02-08T03:18:32Z,6440000,False,207.0,136.0,1,right,MISS C. White 24' running 3PT,[1629632],1610612741.0,CHI,running,,,,,,Above the Break 3,24+ Right Center,24.76,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
661,PT01M46.00S,2023-02-08T03:18:30.6Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,99,85,2023-02-08T03:18:30Z,6450000,False,,,0,,A. Caruso REBOUND (Off:2 Def:4),[1627936],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Caruso,A. Caruso,660.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
662,PT01M45.00S,2023-02-08T03:18:31.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,91.14651773981603,49.01960784313725,1610612741,99,87,2023-02-08T03:18:40Z,6460000,False,-5.0,31.0,1,right,N. Vucevic alley-oop Layup (28 PTS) (A. Caruso 5 AST),"[202696, 1627936]",1610612741.0,CHI,alley-oop,,,,,,Restricted Area,0-8 Center,3.11,Made,Vucevic,N. Vucevic,,,,,28.0,A. Caruso,1627936.0,5.0,,,,,,,,,,,
664,PT01M24.00S,2023-02-08T03:18:54.2Z,4,REGULAR,3pt,Jump Shot,[],1630217,6.521024967148489,95.83333333333334,1610612763,102,87,2023-02-08T03:18:59Z,6480000,False,-229.0,9.0,1,left,D. Bane 3PT  (17 PTS) (J. Morant 7 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,22.94,Made,Bane,D. Bane,,,,,17.0,J. Morant,1629630.0,7.0,,,,,,,,,,,
666,PT01M16.00S,2023-02-08T03:19:09.6Z,4,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612741,102,87,2023-02-08T03:19:18Z,6500000,False,,,0,,J. Jackson Jr. shooting personal FOUL (5 PF) (LaVine 2 FT),"[1628991, 203897]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,2003.0,5.0,0.0,LaVine,203897.0,,,,,,
668,PT01M16.00S,2023-02-08T03:19:34.8Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,102,88,2023-02-08T03:19:34Z,6520000,False,,,0,,Z. LaVine Free Throw 1 of 2 (23 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,23.0,,,,,,,,,,,,,,
669,PT01M16.00S,2023-02-08T03:19:35.5Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,102,88,2023-02-08T03:19:39Z,6530000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
670,PT01M16.00S,2023-02-08T03:19:35.5Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,102,88,2023-02-08T03:19:39Z,6540000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
671,PT01M16.00S,2023-02-08T03:19:52.8Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,102,89,2023-02-08T03:19:52Z,6550000,False,,,0,,Z. LaVine Free Throw 2 of 2 (24 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,24.0,,,,,,,,,,,,,,
672,PT01M00.00S,2023-02-08T03:20:12.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,6.1268068331143235,49.26470588235294,1610612763,104,89,2023-02-08T03:20:17Z,6560000,False,4.0,5.0,1,left,J. Morant driving DUNK (34 PTS),[1629630],1610612763.0,MEM,driving,,,,,,Restricted Area,0-8 Center,0.63,Made,Morant,J. Morant,,,,,34.0,,,,,,,,,,,,,,
673,PT00M49.00S,2023-02-08T03:20:24.6Z,4,REGULAR,turnover,bad pass,[],203897,,,1610612741,104,89,2023-02-08T03:20:28Z,6570000,False,,,0,,Z. LaVine bad pass TURNOVER (3 TO),"[203897, 1630217]",1610612741.0,CHI,,,,,,,Mid-Range,16-24 Left Center,,,LaVine,Z. LaVine,,,,,,,,,,,,,,3.0,,,Bane,1630217.0,
674,PT00M49.00S,2023-02-08T03:20:24.6Z,4,REGULAR,steal,,[],1630217,,,1610612763,104,89,2023-02-08T03:20:26Z,6580000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,,,,Mid-Range,16-24 Left Center,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
675,PT00M24.90S,2023-02-08T03:20:51.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,104,89,2023-02-08T03:20:56Z,6590000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201246.0,,,,,,,,,,
676,PT00M00.90S,2023-02-08T03:21:26.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,104,89,2023-02-08T03:21:31Z,6600000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2003.0,,,,,,,,,,
677,PT00M00.00S,2023-02-08T03:21:31.7Z,4,REGULAR,period,end,[],0,,,1610612763,104,89,2023-02-08T03:21:31Z,6610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M00.00S,2023-02-08T03:21:34.4Z,4,REGULAR,game,end,[],0,,,0,104,89,2023-02-08T03:21:34Z,6620000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
