actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
578,PT06M45.00S,2023-04-01T02:00:51.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630583,5.590000152587891,50.0,1610612763,101,80,2023-04-01T02:00:51Z,5680000,False,0.0,0.0,1,left,S. Aldama tip Layup (13 PTS),[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,0.0,Made,13.0,,,,,,,,,,,,,,
579,PT06M30.00S,2023-04-01T02:01:06.4Z,4,REGULAR,2pt,Jump Shot,[],1630538,90.48948751642575,87.5,1610612746,101,82,2023-04-01T02:01:10Z,5690000,False,188.0,37.0,1,right,B. Hyland 19' pullup Jump Shot (10 PTS),[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right,,,,19.11,Made,10.0,,,,,,,,,,,,,,
580,PT06M11.00S,2023-04-01T02:01:26.5Z,4,REGULAR,2pt,Jump Shot,[],1630583,7.835085413929041,12.254901960784313,1610612763,101,82,2023-04-01T02:13:31Z,5700000,False,189.0,21.0,1,left,MISS S. Aldama 18' Jump Shot,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right,,,,18.99,Missed,,,,,,,,,,,,,,,
581,PT06M08.00S,2023-04-01T02:01:29.5Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,101,82,2023-04-01T02:01:30Z,5710000,False,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right,,,,,,,,,,,580.0,3.0,3.0,0.0,,,,,,
582,PT05M57.00S,2023-04-01T02:01:40.4Z,4,REGULAR,3pt,Jump Shot,[],1629875,88.78120893561103,3.9215686274509802,1610612746,101,82,2023-04-01T02:01:44Z,5720000,False,-230.0,53.0,1,right,MISS X. Moon 3PT,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Left Corner 3,24+ Left,,,,23.64,Missed,,,,,,,,,,,,,,,
583,PT05M54.00S,2023-04-01T02:01:43.4Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,101,82,2023-04-01T02:01:44Z,5730000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,582.0,7.0,5.0,2.0,,,,,,
584,PT05M45.00S,2023-04-01T02:01:52.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,7.440867279894875,40.44117647058824,1610612763,101,82,2023-04-01T02:01:56Z,5740000,False,48.0,17.0,1,left,MISS J. Jackson Jr. driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.09,Missed,,,,,,,,,,,,,,,
585,PT05M42.00S,2023-04-01T02:01:55.0Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,101,82,2023-04-01T02:01:56Z,5750000,False,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,584.0,3.0,3.0,0.0,,,,,,
586,PT05M39.00S,2023-04-01T02:02:02.2Z,4,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612746,101,82,2023-04-01T02:02:20Z,5760000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Coffey 2 FT),"[1628991, 1629599]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,,,,,,,,,,4.0,0.0,Coffey,1629599.0
588,PT05M39.00S,2023-04-01T02:02:23.8Z,4,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,101,83,2023-04-01T02:14:50Z,5780000,False,,,0,,A. Coffey Free Throw 1 of 2 (2 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
589,PT05M39.00S,2023-04-01T02:02:23.8Z,4,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,101,84,2023-04-01T02:14:50Z,5790000,False,,,0,,A. Coffey Free Throw 2 of 2 (3 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
590,PT05M29.00S,2023-04-01T02:02:50.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,14.799605781865965,42.8921568627451,1610612763,101,84,2023-04-01T02:02:54Z,5800000,False,36.0,87.0,1,left,MISS T. Jones 9' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,9.36,Missed,,,,,,,,,,,,,,,
591,PT05M27.00S,2023-04-01T02:02:52.7Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,101,84,2023-04-01T02:02:54Z,5810000,False,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,590.0,4.0,4.0,0.0,,,,,,
592,PT05M22.00S,2023-04-01T02:02:57.8Z,4,REGULAR,3pt,Jump Shot,[],1629599,82.9993429697766,95.58823529411765,1610612746,101,87,2023-04-01T02:03:06Z,5820000,False,228.0,107.0,1,right,A. Coffey 25' 3PT  (6 PTS) (X. Moon 2 AST),"[1629599, 1629875]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,25.19,Made,6.0,,X. Moon,1629875.0,2.0,,,,,,,,,,
594,PT05M19.00S,2023-04-01T02:03:04.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,101,87,2023-04-01T02:03:04Z,5840000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M19.00S,2023-04-01T02:05:06.3Z,4,REGULAR,substitution,out,[],1631223,,,1610612763,101,87,2023-04-01T02:05:27Z,5850000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M19.00S,2023-04-01T02:05:06.3Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,101,87,2023-04-01T02:05:27Z,5860000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M04.00S,2023-04-01T02:06:10.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,7.703679369250986,50.98039215686274,1610612763,101,87,2023-04-01T02:06:15Z,5870000,False,-5.0,20.0,1,left,MISS S. Aldama cutting finger roll Layup,[1630583],1610612763.0,MEM,cutting finger roll,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,2.05,Missed,,,,,,,,,,,,,,,
598,PT04M59.00S,2023-04-01T02:06:15.3Z,4,REGULAR,rebound,defensive,[],1629875,,,1610612746,101,87,2023-04-01T02:06:15Z,5880000,False,,,0,,X. Moon REBOUND (Off:0 Def:1),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,597.0,1.0,1.0,0.0,,,,,,
599,PT04M49.00S,2023-04-01T02:06:25.1Z,4,REGULAR,3pt,Jump Shot,[],1629875,73.14388961892247,13.970588235294118,1610612746,101,90,2023-04-01T02:06:29Z,5890000,False,-180.0,200.0,1,right,X. Moon 26' 3PT  (3 PTS) (B. Hyland 1 AST),"[1629875, 1630538]",1610612746.0,LAC,,,,Moon,X. Moon,,,,,Above the Break 3,24+ Left Center,,,,26.91,Made,3.0,,B. Hyland,1630538.0,1.0,,,,,,,,,,
601,PT04M30.00S,2023-04-01T02:06:44.1Z,4,REGULAR,3pt,Jump Shot,[],1628379,8.754927726675426,95.09803921568627,1610612763,101,90,2023-04-01T02:06:48Z,5910000,False,-225.0,30.0,1,left,MISS L. Kennard 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,,,,22.75,Missed,,,,,,,,,,,,,,,
602,PT04M27.00S,2023-04-01T02:06:47.1Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,101,90,2023-04-01T02:06:48Z,5920000,False,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Left Corner 3,24+ Left,,,,,,,,,,,601.0,5.0,5.0,0.0,,,,,,
603,PT04M21.00S,2023-04-01T02:06:52.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,89.43823915900131,48.03921568627451,1610612746,101,90,2023-04-01T02:06:58Z,5930000,False,-10.0,47.0,1,right,MISS B. Hyland driving finger roll Layup,[1630538],1610612746.0,LAC,driving finger roll,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,4.78,Missed,,,,,,,,,,,,,,,
604,PT04M18.00S,2023-04-01T02:06:55.9Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,101,90,2023-04-01T02:06:58Z,5940000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,603.0,8.0,6.0,2.0,,,,,,
605,PT04M10.00S,2023-04-01T02:07:04.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,8.492115637319317,40.931372549019606,1610612763,101,90,2023-04-01T02:07:08Z,5950000,False,45.0,27.0,1,left,MISS D. Bane driving floating bank Shot - blocked,"[1630217, 1631217]",1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,5.29,Missed,,,,,,,,,,Diabate,1631217.0,,,,
606,PT04M10.00S,2023-04-01T02:07:04.1Z,4,REGULAR,block,,[],1631217,,,1610612763,101,90,2023-04-01T02:07:06Z,5960000,False,,,0,,M. Diabate BLOCK (1 BLK),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
607,PT04M06.00S,2023-04-01T02:07:08.1Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,101,90,2023-04-01T02:07:08Z,5970000,False,,,0,,R. Covington REBOUND (Off:0 Def:6),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,605.0,6.0,6.0,0.0,,,,,,
608,PT03M49.00S,2023-04-01T02:07:24.7Z,4,REGULAR,3pt,Jump Shot,[],1629599,77.61169513797634,12.009803921568627,1610612746,101,90,2023-04-01T02:07:29Z,5980000,False,-190.0,158.0,1,right,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,24.71,Missed,,,,,,,,,,,,,,,
609,PT03M46.00S,2023-04-01T02:07:27.7Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612763,101,90,2023-04-01T02:07:29Z,5990000,False,,,0,,L. Kennard REBOUND (Off:0 Def:5),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,608.0,5.0,5.0,0.0,,,,,,
610,PT03M33.00S,2023-04-01T02:07:41.8Z,4,REGULAR,turnover,traveling,[],1630583,,,1610612763,101,90,2023-04-01T02:08:11Z,6000000,False,,,0,,S. Aldama traveling TURNOVER (2 TO),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,2.0,,,,,,1627964.0,,,,,,,,,,,,,
611,PT03M33.00S,2023-04-01T02:07:48.3Z,4,REGULAR,substitution,out,[],1630583,,,1610612746,101,90,2023-04-01T02:07:58Z,6010000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M33.00S,2023-04-01T02:07:48.3Z,4,REGULAR,substitution,out,[],1628991,,,1610612746,101,90,2023-04-01T02:07:58Z,6020000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M33.00S,2023-04-01T02:07:48.3Z,4,REGULAR,substitution,out,[],1626145,,,1610612746,101,90,2023-04-01T02:07:58Z,6030000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M33.00S,2023-04-01T02:07:48.3Z,4,REGULAR,substitution,in,[],1629630,,,1610612746,101,90,2023-04-01T02:07:58Z,6040000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M33.00S,2023-04-01T02:07:48.3Z,4,REGULAR,substitution,in,[],1630214,,,1610612746,101,90,2023-04-01T02:07:58Z,6050000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M33.00S,2023-04-01T02:07:48.3Z,4,REGULAR,substitution,in,[],1628415,,,1610612746,101,90,2023-04-01T02:07:58Z,6060000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M19.00S,2023-04-01T02:08:19.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,93.38042049934296,4.166666666666666,1610612746,101,90,2023-04-01T02:08:24Z,6070000,False,-229.0,10.0,1,right,MISS B. Hyland 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,22.94,Missed,,,,,,,,,,,,,,,
618,PT03M14.00S,2023-04-01T02:08:24.6Z,4,REGULAR,rebound,offensive,[],1630538,,,1610612746,101,90,2023-04-01T02:08:24Z,6080000,False,,,0,,B. Hyland REBOUND (Off:1 Def:3),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,,,,,,,,617.0,4.0,3.0,1.0,,,,,,
619,PT03M10.00S,2023-04-01T02:08:27.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630538,92.06636005256242,53.18627450980392,1610612746,101,90,2023-04-01T02:08:32Z,6090000,False,16.0,22.0,1,right,MISS B. Hyland driving reverse Layup - blocked,"[1630538, 1630214]",1610612746.0,LAC,driving reverse,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,2.72,Missed,,,,,,,,,,Tillman,1630214.0,,,,
620,PT03M10.00S,2023-04-01T02:08:27.8Z,4,REGULAR,block,,[],1630214,,,1610612746,101,90,2023-04-01T02:08:30Z,6100000,False,,,0,,X. Tillman BLOCK (2 BLK),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
621,PT03M07.00S,2023-04-01T02:08:30.8Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,101,90,2023-04-01T02:08:32Z,6110000,False,,,0,,J. Morant REBOUND (Off:0 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,619.0,5.0,5.0,0.0,,,,,,
622,PT02M57.00S,2023-04-01T02:08:41.7Z,4,REGULAR,2pt,Jump Shot,[],1629630,6.652431011826544,69.11764705882352,1610612763,103,90,2023-04-01T02:08:56Z,6120000,False,-96.0,10.0,1,left,J. Morant 9' driving floating Jump Shot (10 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,,,,9.61,Made,10.0,,,,,,,,,,,,,,
623,PT02M37.00S,2023-04-01T02:09:00.5Z,4,REGULAR,2pt,Jump Shot,[],1629875,73.9323258869908,48.529411764705884,1610612746,103,90,2023-04-01T02:09:05Z,6130000,False,-7.0,193.0,1,right,MISS X. Moon 19' pullup Shot,[1629875],1610612746.0,LAC,pullup,,,Moon,X. Moon,,,,,Mid-Range,16-24 Center,,,,19.26,Missed,,,,,,,,,,,,,,,
624,PT02M33.00S,2023-04-01T02:09:04.5Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612763,103,90,2023-04-01T02:09:05Z,6140000,False,,,0,,L. Kennard REBOUND (Off:0 Def:6),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,623.0,6.0,6.0,0.0,,,,,,
625,PT02M11.00S,2023-04-01T02:09:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,11.908672798948752,40.931372549019606,1610612763,103,90,2023-04-01T02:21:38Z,6150000,False,45.0,59.0,1,left,MISS J. Morant 7' driving finger roll Layup - blocked,"[1629630, 203496]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,7.47,Missed,,,,,,,,,,Covington,203496.0,,,,
626,PT02M11.00S,2023-04-01T02:09:27.0Z,4,REGULAR,block,,[],203496,,,1610612763,103,90,2023-04-01T02:09:29Z,6160000,False,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
627,PT02M08.00S,2023-04-01T02:09:30.0Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612746,103,90,2023-04-01T02:09:30Z,6170000,False,,,0,,M. Diabate REBOUND (Off:2 Def:2),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,625.0,4.0,2.0,2.0,,,,,,
628,PT02M06.00S,2023-04-01T02:09:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629599,92.72339027595268,48.03921568627451,1610612746,103,92,2023-04-01T02:09:36Z,6180000,False,-10.0,16.0,1,right,A. Coffey running finger roll Layup (8 PTS) (X. Moon 3 AST),"[1629599, 1629875]",1610612746.0,LAC,running finger roll,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,1.87,Made,8.0,,X. Moon,1629875.0,3.0,,,,,,,,,,
630,PT01M45.00S,2023-04-01T02:09:54.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,7.30946123521682,46.568627450980394,1610612763,105,92,2023-04-01T02:09:58Z,6200000,False,17.0,16.0,1,left,X. Tillman Layup (14 PTS) (J. Morant 4 AST),"[1630214, 1629630]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,2.36,Made,14.0,,J. Morant,1629630.0,4.0,,,,,,,,,,
632,PT01M25.00S,2023-04-01T02:10:41.6Z,4,REGULAR,jumpball,recovered,[],1629599,,,1610612746,105,92,2023-04-01T02:24:09Z,6220000,False,,,0,,Jump Ball B. Hyland vs. D. Brooks: Tip to A. Coffey,"[1629599, 1630538, 1628415]",1610612746.0,LAC,heldball,A. Coffey,1629599.0,Coffey,A. Coffey,Hyland,1630538.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,,,,,,
636,PT01M17.00S,2023-04-01T02:11:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629875,88.64980289093299,49.50980392156863,1610612746,105,94,2023-04-01T02:24:49Z,6260000,False,-2.0,54.0,1,right,X. Moon driving finger roll Layup (5 PTS),[1629875],1610612746.0,LAC,driving finger roll,,,Moon,X. Moon,,,,,In The Paint (Non-RA),0-8 Center,,,,5.43,Made,5.0,,,,,,,,,,,,,,
637,PT00M58.00S,2023-04-01T02:11:48.6Z,4,REGULAR,3pt,Jump Shot,[],1628415,24.52365308804205,85.7843137254902,1610612763,108,94,2023-04-01T02:11:53Z,6270000,False,-179.0,178.0,1,left,D. Brooks 25' 3PT  (12 PTS) (D. Bane 9 AST),"[1628415, 1630217]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,25.24,Made,12.0,,D. Bane,1630217.0,9.0,,,,,,,,,,
639,PT00M52.40S,2023-04-01T02:11:57.3Z,4,REGULAR,3pt,Jump Shot,[],1629875,76.2976346911958,11.519607843137255,1610612746,108,94,2023-04-01T02:12:03Z,6290000,False,-192.0,170.0,1,right,MISS X. Moon 25' pullup 3PT,[1629875],1610612746.0,LAC,pullup,,,Moon,X. Moon,,,,,Above the Break 3,24+ Left Center,,,,25.69,Missed,,,,,,,,,,,,,,,
640,PT00M47.40S,2023-04-01T02:12:02.3Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612763,108,94,2023-04-01T02:12:03Z,6300000,False,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,639.0,4.0,4.0,0.0,,,,,,
641,PT00M27.00S,2023-04-01T02:12:26.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,108,94,2023-04-01T02:12:32Z,6310000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,,,,,,,,,,,,,
642,PT00M03.00S,2023-04-01T02:13:01.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,108,94,2023-04-01T02:13:24Z,6320000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,203593.0,,,,,,,,,,,,,
643,PT00M00.00S,2023-04-01T02:13:09.0Z,4,REGULAR,period,end,[],0,,,1610612763,108,94,2023-04-01T02:13:09Z,6330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M00.00S,2023-04-01T02:13:12.0Z,4,REGULAR,game,end,[],0,,,0,108,94,2023-04-01T02:13:12Z,6340000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
