actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
516,PT06M23.00S,2023-02-11T02:05:31.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,106,101,2023-02-11T02:05:39Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,,,,515.0,,,,,,,,,,,,,,,,
517,PT06M23.00S,2023-02-11T02:05:37.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,106,101,2023-02-11T02:05:44Z,5160000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1626302.0,,,,,,,,,
518,PT06M10.00S,2023-02-11T02:05:55.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203944,24.392247043363994,33.82352941176471,1610612752,106,103,2023-02-11T02:06:01Z,5170000,False,81.0,177.0,1,left,J. Randle 19' turnaround Jump Shot (30 PTS) (J. Brunson 9 AST),"[203944, 1628973]",1610612752.0,NYK,turnaround,,,,,,Mid-Range,16-24 Right Center,19.44,Made,30.0,Randle,J. Randle,,,,,J. Brunson,1628973.0,9.0,,,,,,,,,,
520,PT05M48.00S,2023-02-11T02:06:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,92.85479632063075,46.32352941176471,1610612755,106,103,2023-02-11T02:06:25Z,5190000,False,-18.0,15.0,1,right,MISS G. Niang reverse Layup,[1627777],1610612755.0,PHI,reverse,,,,,,Restricted Area,0-8 Center,2.36,Missed,,Niang,G. Niang,,,,,,,,,,,,,,,,,
521,PT05M43.00S,2023-02-11T02:06:23.6Z,4,REGULAR,rebound,offensive,[],1627777,,,1610612755,106,103,2023-02-11T02:06:25Z,5200000,False,,,0,,G. Niang REBOUND (Off:1 Def:3),[1627777],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Niang,G. Niang,520.0,4.0,3.0,1.0,,,,,,,,,,,,,
522,PT05M43.00S,2023-02-11T02:06:22.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627777,94.40999984741211,50.0,1610612755,106,103,2023-02-11T02:06:22Z,5210000,False,0.0,0.0,1,right,MISS G. Niang tip Layup,[1627777],1610612755.0,PHI,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,,Niang,G. Niang,,,,,,,,,,,,,,,,,
523,PT05M41.00S,2023-02-11T02:06:24.5Z,4,REGULAR,rebound,offensive,[],1627777,,,1610612755,106,103,2023-02-11T02:06:24Z,5220000,False,,,0,,G. Niang REBOUND (Off:2 Def:3),[1627777],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,Niang,G. Niang,522.0,5.0,3.0,2.0,,,,,,,,,,,,,
524,PT05M40.00S,2023-02-11T02:06:25.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630178,90.62089356110381,15.686274509803921,1610612755,106,103,2023-02-11T02:06:29Z,5230000,False,-172.0,36.0,1,right,MISS T. Maxey 17' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Left,17.53,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
525,PT05M37.00S,2023-02-11T02:06:28.7Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,106,103,2023-02-11T02:06:29Z,5240000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612752.0,NYK,,,,,,,Mid-Range,16-24 Left,,,,Grimes,Q. Grimes,524.0,3.0,3.0,0.0,,,,,,,,,,,,,
526,PT05M17.00S,2023-02-11T02:06:49.3Z,4,REGULAR,turnover,lost ball,[],203944,,,1610612752,106,103,2023-02-11T02:11:06Z,5250000,False,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 203954]",1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,,Randle,J. Randle,,,,,,,,,,,,,2.0,Embiid,203954.0,,
527,PT05M17.00S,2023-02-11T02:06:49.3Z,4,REGULAR,steal,,[],203954,,,1610612755,106,103,2023-02-11T02:06:52Z,5260000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
528,PT05M09.00S,2023-02-11T02:06:57.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,89.17542706964521,2.450980392156863,1610612755,109,103,2023-02-11T02:07:02Z,5270000,False,-238.0,49.0,1,right,G. Niang 24' 3PT  (13 PTS) (J. Embiid 4 AST),"[1627777, 203954]",1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,24.28,Made,13.0,Niang,G. Niang,,,,,J. Embiid,203954.0,4.0,,,,,,,,,,
530,PT04M44.00S,2023-02-11T02:07:22.0Z,4,REGULAR,turnover,bad pass,[],203944,,,1610612752,109,103,2023-02-11T02:07:25Z,5290000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 1630178]",1610612752.0,NYK,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Randle,J. Randle,,,,,,,,,,,,,3.0,Maxey,1630178.0,,
531,PT04M44.00S,2023-02-11T02:07:22.0Z,4,REGULAR,steal,,[],1630178,,,1610612755,109,103,2023-02-11T02:07:23Z,5300000,False,,,0,,T. Maxey STEAL (3 STL),[1630178],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
532,PT04M35.00S,2023-02-11T02:07:31.8Z,4,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,109,103,2023-02-11T02:07:39Z,5310000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (1 TO),[203954],1610612755.0,PHI,bad pass,,,,,,Restricted Area,0-8 Center,,,,Embiid,J. Embiid,,,,,,,,1626302.0,,,,,1.0,,,,
533,PT04M20.00S,2023-02-11T02:07:54.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,10.726018396846255,85.29411764705883,1610612752,109,103,2023-02-11T02:08:00Z,5320000,False,-176.0,48.0,1,left,MISS J. Brunson 18' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,,,,Mid-Range,16-24 Left,18.3,Missed,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
534,PT04M18.00S,2023-02-11T02:07:56.6Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,109,103,2023-02-11T02:08:00Z,5330000,False,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left,,,,Harden,J. Harden,533.0,7.0,7.0,0.0,,,,,,,,,,,,,
536,PT03M57.00S,2023-02-11T02:08:39.5Z,4,REGULAR,3pt,Jump Shot,[],1630178,85.3646517739816,94.85294117647058,1610612755,109,103,2023-02-11T02:08:43Z,5350000,False,224.0,85.0,1,right,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,23.99,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
537,PT03M55.00S,2023-02-11T02:08:41.5Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,109,103,2023-02-11T02:08:43Z,5360000,False,,,0,,J. Randle REBOUND (Off:0 Def:8),[203944],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,,,,Randle,J. Randle,536.0,8.0,8.0,0.0,,,,,,,,,,,,,
538,PT03M41.00S,2023-02-11T02:08:56.6Z,4,REGULAR,3pt,Jump Shot,[],1629656,14.14257555847569,3.431372549019608,1610612752,109,103,2023-02-11T02:09:01Z,5370000,False,233.0,80.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,24.63,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
539,PT03M37.00S,2023-02-11T02:09:00.6Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,109,103,2023-02-11T02:09:01Z,5380000,False,,,0,,G. Niang REBOUND (Off:2 Def:4),[1627777],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Niang,G. Niang,538.0,6.0,4.0,2.0,,,,,,,,,,,,,
540,PT03M17.00S,2023-02-11T02:09:20.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,92.9862023653088,51.470588235294116,1610612755,111,103,2023-02-11T02:09:28Z,5390000,False,7.0,13.0,1,right,T. Harris cutting DUNK (12 PTS) (J. Embiid 5 AST),"[202699, 203954]",1610612755.0,PHI,cutting,,,,,,Restricted Area,0-8 Center,1.53,Made,12.0,Harris,T. Harris,,,,,J. Embiid,203954.0,5.0,,,,,,,,,,
542,PT03M17.00S,2023-02-11T02:09:26.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,111,103,2023-02-11T02:09:26Z,5410000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT03M17.00S,2023-02-11T02:11:08.2Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,111,103,2023-02-11T02:11:10Z,5420000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,,,,,,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
544,PT03M17.00S,2023-02-11T02:11:08.2Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,111,103,2023-02-11T02:11:10Z,5430000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
545,PT03M01.00S,2023-02-11T02:11:13.9Z,4,REGULAR,3pt,Jump Shot,[],1629628,30.436925098554536,72.30392156862744,1610612752,111,106,2023-02-11T02:11:23Z,5440000,False,-112.0,234.0,1,left,R. Barrett 25' 3PT  (19 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,25.88,Made,19.0,Barrett,R. Barrett,,,,,J. Randle,203944.0,2.0,,,,,,,,,,
547,PT02M42.00S,2023-02-11T02:11:32.9Z,4,REGULAR,3pt,Jump Shot,[],202699,87.72996057818659,97.05882352941177,1610612755,111,106,2023-02-11T02:11:38Z,5460000,False,235.0,63.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,24.35,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
548,PT02M39.00S,2023-02-11T02:11:35.9Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,111,106,2023-02-11T02:11:38Z,5470000,False,,,0,,J. Randle REBOUND (Off:0 Def:9),[203944],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,,,,Randle,J. Randle,547.0,9.0,9.0,0.0,,,,,,,,,,,,,
549,PT02M28.00S,2023-02-11T02:11:47.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.1268068331143235,55.88235294117647,1610612752,111,108,2023-02-11T02:11:51Z,5480000,False,-29.0,5.0,1,left,J. Brunson driving Layup (30 PTS) (J. Randle 3 AST),"[1628973, 203944]",1610612752.0,NYK,driving,,,,,,Restricted Area,0-8 Center,2.98,Made,30.0,Brunson,J. Brunson,,,,,J. Randle,203944.0,3.0,,,,,,,,,,
551,PT02M05.00S,2023-02-11T02:12:10.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,88.51839684625493,49.01960784313725,1610612755,111,108,2023-02-11T02:12:16Z,5500000,False,-5.0,55.0,1,right,MISS J. Embiid driving Layup,[203954],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
552,PT02M03.00S,2023-02-11T02:12:12.2Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,111,108,2023-02-11T02:12:16Z,5510000,False,,,0,,J. Randle REBOUND (Off:0 Def:10),[203944],1610612752.0,NYK,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Randle,J. Randle,551.0,10.0,10.0,0.0,,,,,,,,,,,,,
553,PT01M53.00S,2023-02-11T02:12:22.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,11.251642575558476,55.63725490196079,1610612752,111,108,2023-02-11T02:12:27Z,5520000,False,-28.0,53.0,1,left,MISS R. Barrett 6' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
554,PT01M51.00S,2023-02-11T02:12:24.3Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,111,108,2023-02-11T02:12:27Z,5530000,False,,,0,,J. Harden REBOUND (Off:0 Def:8),[201935],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Harden,J. Harden,553.0,8.0,8.0,0.0,,,,,,,,,,,,,
555,PT01M36.00S,2023-02-11T02:12:41.7Z,4,REGULAR,2pt,Jump Shot,[],203954,78.9257555847569,47.549019607843135,1610612755,113,108,2023-02-11T02:12:47Z,5540000,False,-12.0,146.0,1,right,J. Embiid 14' pullup Jump Shot (34 PTS),[203954],1610612755.0,PHI,pullup,,,,,,Mid-Range,8-16 Center,14.61,Made,34.0,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
556,PT01M36.00S,2023-02-11T02:12:45.0Z,4,REGULAR,foul,personal,['1freethrow'],1630579,,,1610612755,113,108,2023-02-11T02:12:57Z,5550000,False,,,0,,J. Sims shooting personal FOUL (5 PF) (Embiid 1 FT),"[1630579, 203954]",1610612752.0,NYK,shooting,,,,,,Mid-Range,8-16 Center,,,,Sims,J. Sims,,,,,,,,1627961.0,5.0,0.0,Embiid,203954.0,,,,,
558,PT01M36.00S,2023-02-11T02:12:59.9Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,113,108,2023-02-11T02:13:02Z,5570000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,
559,PT01M36.00S,2023-02-11T02:12:59.9Z,4,REGULAR,substitution,in,[],200782,,,1610612755,113,108,2023-02-11T02:13:02Z,5580000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,,,,,,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,
560,PT01M36.00S,2023-02-11T02:13:16.4Z,4,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,114,108,2023-02-11T02:13:16Z,5590000,False,,,0,,J. Embiid Free Throw 1 of 1 (35 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,35.0,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
562,PT01M21.00S,2023-02-11T02:14:08.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,114,108,2023-02-11T02:14:08Z,5610000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M21.00S,2023-02-11T02:16:03.9Z,4,REGULAR,turnover,out-of-bounds,[],1630579,,,1610612752,114,108,2023-02-11T02:16:31Z,5640000,False,,,0,,J. Sims bad pass out-of-bounds TURNOVER (1 TO),[1630579],1610612752.0,NYK,bad pass,,,,,,In The Paint (Non-RA),8-16 Center,,,,Sims,J. Sims,,,,,,,,200832.0,,,,,1.0,,,,
566,PT01M09.00S,2023-02-11T02:16:29.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,70.90998685939553,15.196078431372548,1610612755,117,108,2023-02-11T02:16:35Z,5650000,False,-174.0,221.0,1,right,T. Maxey 28' 3PT  (27 PTS) (J. Embiid 6 AST),"[1630178, 203954]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,28.12,Made,27.0,Maxey,T. Maxey,,,,,J. Embiid,203954.0,6.0,,,,,,,,,,
568,PT00M56.90S,2023-02-11T02:16:47.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,20.318659658344284,49.26470588235294,1610612752,117,108,2023-02-11T02:16:51Z,5670000,False,4.0,138.0,1,left,MISS R. Barrett 13' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,13.85,Missed,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
569,PT00M55.20S,2023-02-11T02:16:49.0Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,117,108,2023-02-11T02:16:51Z,5680000,False,,,0,,J. Embiid REBOUND (Off:2 Def:8),[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Embiid,J. Embiid,568.0,10.0,8.0,2.0,,,,,,,,,,,,,
570,PT00M40.70S,2023-02-11T02:17:03.5Z,4,REGULAR,3pt,Jump Shot,[],1630178,69.85873850197109,21.813725490196077,1610612755,117,108,2023-02-11T02:17:10Z,5690000,False,-141.0,231.0,1,right,MISS T. Maxey 27' 3PT,[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
571,PT00M37.30S,2023-02-11T02:17:06.9Z,4,REGULAR,rebound,offensive,[],200782,,,1610612755,117,108,2023-02-11T02:17:10Z,5700000,False,,,0,,P. Tucker REBOUND (Off:2 Def:4),[200782],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Tucker,P. Tucker,570.0,6.0,4.0,2.0,,,,,,,,,,,,,
572,PT00M25.40S,2023-02-11T02:17:19.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201935,94.1688567674113,69.85294117647058,1610612755,119,108,2023-02-11T02:17:23Z,5710000,False,99.0,2.0,1,right,J. Harden 9' step back Jump Shot (20 PTS),[201935],1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Right,9.93,Made,20.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
573,PT00M25.40S,2023-02-11T02:17:27.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,119,108,2023-02-11T02:17:27Z,5720000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT00M25.40S,2023-02-11T02:18:44.3Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,119,108,2023-02-11T02:18:48Z,5730000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,,,,,,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,
575,PT00M25.40S,2023-02-11T02:18:44.3Z,4,REGULAR,substitution,in,[],1630193,,,1610612752,119,108,2023-02-11T02:18:48Z,5740000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,,,,,,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
576,PT00M19.50S,2023-02-11T02:19:06.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.440867279894875,55.392156862745104,1610612752,119,108,2023-02-11T02:19:15Z,5750000,False,-27.0,17.0,1,left,MISS J. Brunson driving Layup - blocked,"[1628973, 203954]",1610612752.0,NYK,driving,,,,,,Restricted Area,0-8 Center,3.21,Missed,,Brunson,J. Brunson,,,,,,,,,,,,,,,,Embiid,203954.0
577,PT00M19.50S,2023-02-11T02:19:06.9Z,4,REGULAR,block,,[],203954,,,1610612752,119,108,2023-02-11T02:19:13Z,5760000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
578,PT00M12.90S,2023-02-11T02:19:13.5Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,119,108,2023-02-11T02:19:13Z,5770000,False,,,0,,J. Embiid REBOUND (Off:2 Def:9),[203954],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Embiid,J. Embiid,576.0,11.0,9.0,2.0,,,,,,,,,,,,,
579,PT00M00.00S,2023-02-11T02:19:32.3Z,4,REGULAR,period,end,[],0,,,1610612755,119,108,2023-02-11T02:19:32Z,5780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT00M00.00S,2023-02-11T02:19:42.1Z,4,REGULAR,game,end,[],0,,,0,119,108,2023-02-11T02:19:42Z,5790000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
