actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
426,PT02M25.00S,2022-10-21T01:04:15.2Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,57,64,2022-10-21T01:04:19Z,4220000,,,0,,J. Embiid lost ball TURNOVER (4 TO),"[203954, 203507]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,4.0,Antetokounmpo,203507.0,,
427,PT02M25.00S,2022-10-21T01:04:15.2Z,3,REGULAR,steal,,[],203507,,,1610612749,57,64,2022-10-21T01:04:17Z,4230000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
428,PT02M14.00S,2022-10-21T01:04:26.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,6.8823915900131425,60.049019607843135,1610612749,57,66,2022-10-21T01:04:30Z,4240000,-50.0,12.0,1,left,B. Portis driving floating Jump Shot (6 PTS) (G. Antetokounmpo 6 AST),"[1626171, 203507]",1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,,,,,6.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,
430,PT01M50.00S,2022-10-21T01:04:50.7Z,3,REGULAR,2pt,Jump Shot,[],203954,93.47897503285151,72.54901960784314,1610612755,57,66,2022-10-21T01:04:54Z,4260000,113.0,9.0,1,right,MISS J. Embiid 11' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,11.3,Missed,,,,,,,,,,,,,,,,,,
431,PT01M48.00S,2022-10-21T01:04:52.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,57,66,2022-10-21T01:04:54Z,4270000,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,430.0,7.0,6.0,1.0,,,,,,,,,,,,,,
432,PT01M42.00S,2022-10-21T01:04:58.1Z,3,REGULAR,3pt,Jump Shot,[],1626171,34.346254927726676,54.16666666666667,1610612749,57,66,2022-10-21T01:05:02Z,4280000,-21.0,270.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,27.12,Missed,,,,,,,,,,,,,,,,,,
433,PT01M38.00S,2022-10-21T01:05:02.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,57,66,2022-10-21T01:05:02Z,4290000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,432.0,1.0,1.0,0.0,,,,,,,,,,,,,,
434,PT01M32.00S,2022-10-21T01:05:07.1Z,3,REGULAR,3pt,Jump Shot,[],1630178,69.4316688567674,30.882352941176478,1610612755,57,66,2022-10-21T01:05:13Z,4300000,-96.0,235.0,1,right,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
435,PT01M30.00S,2022-10-21T01:05:09.1Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,57,66,2022-10-21T01:05:13Z,4310000,,,0,,B. Portis REBOUND (Off:1 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,434.0,8.0,7.0,1.0,,,,,,,,,,,,,,
436,PT01M16.00S,2022-10-21T01:05:24.2Z,3,REGULAR,3pt,Jump Shot,[],203507,34.74047306176085,51.71568627450981,1610612749,57,66,2022-10-21T01:05:29Z,4320000,-9.0,274.0,1,left,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,27.42,Missed,,,,,,,,,,,,,,,,,,
437,PT01M12.00S,2022-10-21T01:05:28.2Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612755,57,66,2022-10-21T01:05:29Z,4330000,,,0,,D. House Jr. REBOUND (Off:0 Def:2),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Center,,,436.0,2.0,2.0,0.0,,,,,,,,,,,,,,
438,PT01M03.00S,2022-10-21T01:05:36.7Z,3,REGULAR,3pt,Jump Shot,[],1630178,65.75229960578187,53.67647058823529,1610612755,57,66,2022-10-21T01:05:41Z,4340000,18.0,269.0,1,right,MISS T. Maxey 27' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,27.0,Missed,,,,,,,,,,,,,,,,,,
439,PT01M00.00S,2022-10-21T01:05:39.7Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,57,66,2022-10-21T01:05:41Z,4350000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,438.0,10.0,10.0,0.0,,,,,,,,,,,,,,
440,PT00M57.30S,2022-10-21T01:05:44.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626171,6.619579500657039,50.49019607843137,1610612749,57,68,2022-10-21T01:05:54Z,4360000,-2.0,10.0,1,left,B. Portis running Layup (8 PTS) (G. Antetokounmpo 7 AST),"[1626171, 203507]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,8.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,
442,PT00M39.20S,2022-10-21T01:06:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,95.05584756898817,50.73529411764706,1610612755,59,68,2022-10-21T01:06:09Z,4380000,4.0,-6.0,1,right,T. Maxey driving finger roll Layup (13 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,13.0,,,,,,,,,,,,,
443,PT00M34.80S,2022-10-21T01:06:17.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,59,68,2022-10-21T01:06:17Z,4390000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M34.80S,2022-10-21T01:07:44.8Z,3,REGULAR,substitution,out,[],203954,,,1610612749,59,68,2022-10-21T01:07:48Z,4400000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT00M34.80S,2022-10-21T01:07:44.8Z,3,REGULAR,substitution,in,[],1626149,,,1610612749,59,68,2022-10-21T01:07:48Z,4410000,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT00M29.90S,2022-10-21T01:08:02.7Z,3,REGULAR,3pt,Jump Shot,[],1626171,30.404073587385014,20.588235294117652,1610612749,59,71,2022-10-21T01:08:08Z,4420000,147.0,233.0,1,left,B. Portis 27' 3PT  (11 PTS) (G. Antetokounmpo 8 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,27.58,Made,,,,,11.0,G. Antetokounmpo,203507.0,8.0,,,,,,,,,,
448,PT00M09.00S,2022-10-21T01:08:29.8Z,3,REGULAR,foul,personal,['2freethrow'],201588,,,1610612755,59,71,2022-10-21T01:08:36Z,4440000,,,0,,G. Hill shooting personal FOUL (2 PF) (Maxey 2 FT),"[201588, 1630178]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,2.0,0.0,Maxey,1630178.0,,,,,
450,PT00M09.00S,2022-10-21T01:08:57.9Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,60,71,2022-10-21T01:08:57Z,4460000,,,0,,T. Maxey Free Throw 1 of 2 (14 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
451,PT00M09.00S,2022-10-21T01:09:00.2Z,3,REGULAR,substitution,out,[],202083,,,1610612755,60,71,2022-10-21T01:09:04Z,4470000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M09.00S,2022-10-21T01:09:00.2Z,3,REGULAR,substitution,in,[],1628960,,,1610612755,60,71,2022-10-21T01:09:04Z,4480000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M09.00S,2022-10-21T01:09:15.5Z,3,REGULAR,substitution,out,[],1626149,,,1610612755,60,71,2022-10-21T01:09:20Z,4490000,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M09.00S,2022-10-21T01:09:15.5Z,3,REGULAR,substitution,in,[],1629680,,,1610612755,60,71,2022-10-21T01:09:20Z,4500000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M09.00S,2022-10-21T01:09:33.9Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,61,71,2022-10-21T01:09:33Z,4510000,,,0,,T. Maxey Free Throw 2 of 2 (15 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
456,PT00M04.30S,2022-10-21T01:09:42.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201588,7.145203679369246,49.26470588235294,1610612749,61,73,2022-10-21T01:09:47Z,4520000,4.0,15.0,1,left,G. Hill running Layup (4 PTS),[201588],1610612749.0,MIL,running,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,4.0,,,,,,,,,,,,,
457,PT00M00.20S,2022-10-21T01:09:49.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629001,94.66162943495401,51.22549019607843,1610612755,63,73,2022-10-21T01:10:16Z,4530000,6.0,-2.0,1,right,D. Melton running Layup (9 PTS),[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,9.0,,,,,,,,,,,,,
458,PT00M00.00S,2022-10-21T01:10:03.4Z,3,REGULAR,period,end,[],0,,,1610612749,63,73,2022-10-21T01:10:03Z,4540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-10-21T01:10:09.2Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612749,63,73,2022-10-21T01:13:22Z,4550000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-10-21T01:10:09.2Z,4,REGULAR,substitution,out,['startperiod'],1629680,,,1610612749,63,73,2022-10-21T01:13:22Z,4560000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-10-21T01:10:09.2Z,4,REGULAR,substitution,out,['startperiod'],1629670,,,1610612749,63,73,2022-10-21T01:13:22Z,4570000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-10-21T01:10:09.2Z,4,REGULAR,substitution,in,['startperiod'],1626149,,,1610612749,63,73,2022-10-21T01:13:22Z,4580000,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-10-21T01:10:09.2Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612749,63,73,2022-10-21T01:13:22Z,4590000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-10-21T01:10:09.2Z,4,REGULAR,substitution,in,['startperiod'],202083,,,1610612749,63,73,2022-10-21T01:13:22Z,4600000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2022-10-21T01:13:29.1Z,4,REGULAR,period,start,[],0,,,1610612749,63,73,2022-10-21T01:13:29Z,4610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT11M43.00S,2022-10-21T01:13:45.5Z,4,REGULAR,2pt,Jump Shot,[],203507,18.971747700394218,70.83333333333333,1610612749,63,73,2022-10-21T01:13:50Z,4620000,-104.0,126.0,1,left,MISS G. Antetokounmpo 16' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,16.34,Missed,,,,,,,,,,,,,,,,,,
467,PT11M41.00S,2022-10-21T01:13:47.5Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612755,63,73,2022-10-21T01:13:50Z,4630000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Left Center,,,466.0,1.0,1.0,0.0,,,,,,,,,,,,,,
468,PT11M26.00S,2022-10-21T01:14:02.4Z,4,REGULAR,3pt,Jump Shot,[],200782,88.09132720105124,95.83333333333333,1610612755,63,73,2022-10-21T01:14:07Z,4640000,229.0,59.0,1,right,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
469,PT11M23.00S,2022-10-21T01:14:05.4Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,63,73,2022-10-21T01:14:07Z,4650000,,,0,,B. Portis REBOUND (Off:1 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,468.0,9.0,8.0,1.0,,,,,,,,,,,,,,
470,PT11M04.00S,2022-10-21T01:14:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.539421813403408,49.754901960784316,1610612749,63,75,2022-10-21T01:14:28Z,4660000,1.0,18.0,1,left,G. Antetokounmpo Layup (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,17.0,,,,,,,,,,,,,
471,PT10M54.00S,2022-10-21T01:14:33.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,93.47897503285151,48.28431372549019,1610612755,65,75,2022-10-21T01:14:57Z,4670000,-9.0,9.0,1,right,D. House Jr. running Layup (2 PTS) (J. Harden 8 AST),"[1627863, 201935]",1610612755.0,PHI,running,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,2.0,J. Harden,201935.0,8.0,,,,,,,,,,
474,PT10M35.00S,2022-10-21T01:15:13.6Z,4,REGULAR,foul,technical,['1freethrow'],1941,,,1610612749,65,75,2022-10-21T01:15:26Z,4700000,,,0,,TEAM foul technical,[1941],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,
475,PT10M35.00S,2022-10-21T01:15:27.5Z,4,REGULAR,freethrow,1 of 1,[],1628960,,,1610612749,65,76,2022-10-21T01:15:27Z,4710000,,,0,,G. Allen technical Free Throw 1 of 1 (8 PTS),[1628960],1610612749.0,MIL,technical,,,Allen,G. Allen,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
476,PT10M35.00S,2022-10-21T01:15:29.4Z,4,REGULAR,foul,personal,['2freethrow'],201935,,,1610612749,65,76,2022-10-21T01:15:38Z,4720000,,,0,,J. Harden shooting personal FOUL (2 PF) (Allen 2 FT),"[201935, 1628960]",1610612755.0,PHI,shooting,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,2.0,0.0,Allen,1628960.0,,,,,
478,PT10M35.00S,2022-10-21T01:15:47.4Z,4,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,65,77,2022-10-21T01:15:47Z,4740000,,,0,,G. Allen Free Throw 1 of 2 (9 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
479,PT10M35.00S,2022-10-21T01:15:49.6Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,65,77,2022-10-21T01:15:53Z,4750000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT10M35.00S,2022-10-21T01:15:49.6Z,4,REGULAR,substitution,in,[],201950,,,1610612749,65,77,2022-10-21T01:15:53Z,4760000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT10M35.00S,2022-10-21T01:15:47.4Z,4,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,65,78,2022-10-21T01:17:22Z,4770000,,,0,,G. Allen Free Throw 2 of 2 (10 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
482,PT10M21.00S,2022-10-21T01:16:25.1Z,4,REGULAR,2pt,Jump Shot,[],201935,76.13337713534823,52.69607843137255,1610612755,67,78,2022-10-21T01:16:30Z,4780000,13.0,172.0,1,right,J. Harden 17' pullup Jump Shot (17 PTS),[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,17.23,Made,,,,,17.0,,,,,,,,,,,,,
483,PT10M05.00S,2022-10-21T01:16:42.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.750985545335084,49.754901960784316,1610612749,67,80,2022-10-21T01:16:49Z,4790000,1.0,11.0,1,left,G. Antetokounmpo cutting DUNK (19 PTS) (G. Allen 3 AST),"[203507, 1628960]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,19.0,G. Allen,1628960.0,3.0,,,,,,,,,,
485,PT09M49.00S,2022-10-21T01:17:03.1Z,4,REGULAR,foul,personal,['2freethrow'],202083,,,1610612755,67,80,2022-10-21T01:17:26Z,4810000,,,0,,W. Matthews shooting personal FOUL (1 PF) (Harden 2 FT),"[202083, 201935]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627962.0,1.0,0.0,Harden,201935.0,,,,,
487,PT09M49.00S,2022-10-21T01:17:27.1Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,68,80,2022-10-21T01:18:09Z,4830000,,,0,,J. Harden Free Throw 1 of 2 (18 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
488,PT09M49.00S,2022-10-21T01:17:28.3Z,4,REGULAR,substitution,out,[],1626149,,,1610612755,68,80,2022-10-21T01:17:34Z,4840000,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M49.00S,2022-10-21T01:17:28.3Z,4,REGULAR,substitution,out,[],202083,,,1610612755,68,80,2022-10-21T01:17:34Z,4850000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M49.00S,2022-10-21T01:17:28.3Z,4,REGULAR,substitution,in,[],202699,,,1610612755,68,80,2022-10-21T01:17:34Z,4860000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M49.00S,2022-10-21T01:17:28.3Z,4,REGULAR,substitution,in,[],1629670,,,1610612755,68,80,2022-10-21T01:17:34Z,4870000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M49.00S,2022-10-21T01:17:27.1Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,69,80,2022-10-21T01:18:09Z,4880000,,,0,,J. Harden Free Throw 2 of 2 (19 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
493,PT09M30.00S,2022-10-21T01:18:10.0Z,4,REGULAR,3pt,Jump Shot,[],203507,33.820630749014455,68.38235294117646,1610612749,69,80,2022-10-21T01:18:14Z,4890000,-92.0,265.0,1,left,MISS G. Antetokounmpo 28' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,28.09,Missed,,,,,,,,,,,,,,,,,,
494,PT09M27.00S,2022-10-21T01:18:13.0Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612755,69,80,2022-10-21T01:18:14Z,4900000,,,0,,D. House Jr. REBOUND (Off:0 Def:3),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Left Center,,,493.0,3.0,3.0,0.0,,,,,,,,,,,,,,
495,PT09M19.00S,2022-10-21T01:18:21.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,91.50788436268068,48.28431372549019,1610612755,71,80,2022-10-21T01:18:28Z,4910000,-9.0,27.0,1,right,J. Harden driving floating Jump Shot (21 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,21.0,,,,,,,,,,,,,
496,PT08M53.00S,2022-10-21T01:18:49.0Z,4,REGULAR,2pt,Jump Shot,[],203507,15.949408672798953,74.75490196078431,1610612749,71,80,2022-10-21T01:19:05Z,4920000,-124.0,97.0,1,left,MISS G. Antetokounmpo 15' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,15.75,Missed,,,,,,,,,,,,,,,,,,
497,PT08M52.00S,2022-10-21T01:18:50.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,71,80,2022-10-21T01:19:05Z,4930000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,,,496.0,,,,,,,,,,,,,,,,,
498,PT08M52.00S,2022-10-21T01:18:53.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,71,80,2022-10-21T01:19:00Z,4940000,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627962.0,,,,,,,,,
499,PT08M41.00S,2022-10-21T01:19:10.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201935,76.7904073587385,70.34313725490196,1610612755,73,80,2022-10-21T01:19:16Z,4950000,102.0,166.0,1,right,J. Harden 19' step back Jump Shot (23 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,19.44,Made,,,,,23.0,,,,,,,,,,,,,
500,PT08M25.00S,2022-10-21T01:19:31.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,73,80,2022-10-21T01:19:31Z,4960000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M25.00S,2022-10-21T01:22:45.3Z,4,REGULAR,substitution,out,[],201588,,,1610612749,73,80,2022-10-21T01:22:56Z,4970000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M25.00S,2022-10-21T01:22:45.3Z,4,REGULAR,substitution,out,[],203507,,,1610612749,73,80,2022-10-21T01:22:56Z,4980000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M25.00S,2022-10-21T01:22:45.3Z,4,REGULAR,substitution,out,[],1629670,,,1610612749,73,80,2022-10-21T01:22:56Z,4990000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M25.00S,2022-10-21T01:22:45.3Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,73,80,2022-10-21T01:22:56Z,5000000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M25.00S,2022-10-21T01:22:45.3Z,4,REGULAR,substitution,in,[],201572,,,1610612749,73,80,2022-10-21T01:22:56Z,5010000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M25.00S,2022-10-21T01:22:45.3Z,4,REGULAR,substitution,in,[],1628975,,,1610612749,73,80,2022-10-21T01:22:56Z,5020000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M14.00S,2022-10-21T01:23:16.6Z,4,REGULAR,turnover,bad pass,[],1628975,,,1610612749,73,80,2022-10-21T01:23:22Z,5030000,,,0,,J. Carter bad pass TURNOVER (3 TO),"[1628975, 201935]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,3.0,Harden,201935.0,,
508,PT08M14.00S,2022-10-21T01:23:16.6Z,4,REGULAR,steal,,[],201935,,,1610612755,73,80,2022-10-21T01:23:18Z,5040000,,,0,,J. Harden STEAL (2 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
