actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
346,PT07M40.00S,2023-04-05T01:18:27.4Z,3,REGULAR,3pt,Jump Shot,[],203935,8.492115637319317,97.79411764705883,1610612738,60,52,2023-04-05T01:18:32Z,3420000,False,-239.0,27.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,24.06,,,,,,,,,,,
347,PT07M37.00S,2023-04-05T01:18:30.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,60,52,2023-04-05T01:18:32Z,3430000,False,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,,,,,,346.0,6.0,6.0,0.0,,,,,,,
348,PT07M33.00S,2023-04-05T01:18:34.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,91.67214191852825,52.94117647058824,1610612755,60,52,2023-04-05T01:18:41Z,3440000,False,15.0,26.0,1,right,MISS T. Harris running Layup,[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,2.97,,,,,,,,,,,
349,PT07M30.00S,2023-04-05T01:18:37.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,60,52,2023-04-05T01:18:41Z,3450000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,348.0,5.0,5.0,0.0,,,,,,,
350,PT07M28.00S,2023-04-05T01:18:39.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203935,25.18068331143233,87.74509803921569,1610612738,60,55,2023-04-05T01:24:09Z,3460000,False,-189.0,184.0,1,left,M. Smart 26' 3PT running (10 PTS) (J. Tatum 4 AST),"[203935, 1628369]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,10.0,26.37,,,,,J. Tatum,1628369.0,4.0,,,,
352,PT07M03.00S,2023-04-05T01:19:03.6Z,3,REGULAR,3pt,Jump Shot,[],201935,72.09264126149803,17.892156862745097,1610612755,60,55,2023-04-05T01:19:09Z,3480000,False,-161.0,210.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.42,,,,,,,,,,,
353,PT07M00.00S,2023-04-05T01:19:06.6Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,60,55,2023-04-05T01:19:09Z,3490000,False,,,0,,D. White REBOUND (Off:1 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,352.0,5.0,4.0,1.0,,,,,,,
354,PT06M57.00S,2023-04-05T01:19:09.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203935,20.844283837056505,7.598039215686274,1610612738,60,55,2023-04-05T01:24:42Z,3500000,False,212.0,143.0,1,left,MISS M. Smart 25' running 3PT,[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.59,,,,,,,,,,,
355,PT06M54.00S,2023-04-05T01:19:12.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,60,55,2023-04-05T01:19:22Z,3510000,False,,,0,,J. Embiid REBOUND (Off:2 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,354.0,11.0,9.0,2.0,,,,,,,
356,PT06M48.00S,2023-04-05T01:19:18.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,93.51182654402102,52.69607843137255,1610612755,60,55,2023-04-05T01:25:36Z,3520000,False,13.0,8.0,1,right,MISS T. Harris running Layup - blocked,"[202699, 1628401]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,1.6,,,,,,,,,,White,1628401.0
357,PT06M48.00S,2023-04-05T01:19:18.3Z,3,REGULAR,block,,[],1628401,,,1610612755,60,55,2023-04-05T01:19:51Z,3530000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT06M48.00S,2023-04-05T01:19:18.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,60,55,2023-04-05T01:19:29Z,3540000,False,,,0,,A. Horford REBOUND (Off:3 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,356.0,7.0,4.0,3.0,,,,,,,
359,PT06M33.00S,2023-04-05T01:19:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.1268068331143235,46.32352941176471,1610612738,60,57,2023-04-05T01:26:05Z,3550000,False,18.0,5.0,1,left,M. Smart cutting Layup (12 PTS) (A. Horford 5 AST),"[203935, 201143]",1610612738.0,BOS,cutting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,Made,12.0,1.91,,,,,A. Horford,201143.0,5.0,,,,
361,PT06M33.00S,2023-04-05T01:19:41.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,60,57,2023-04-05T01:19:41Z,3570000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M33.00S,2023-04-05T01:22:46.3Z,3,REGULAR,substitution,out,[],1628401,,,1610612755,60,57,2023-04-05T01:22:50Z,3580000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT06M33.00S,2023-04-05T01:22:46.3Z,3,REGULAR,substitution,in,[],1627763,,,1610612755,60,57,2023-04-05T01:22:50Z,3590000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M13.00S,2023-04-05T01:23:26.5Z,3,REGULAR,2pt,Jump Shot,[],203954,87.86136662286465,28.676470588235293,1610612755,62,57,2023-04-05T01:23:33Z,3600000,False,-107.0,62.0,1,right,J. Embiid 12' turnaround fadeaway Jump Shot (30 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,Made,30.0,12.31,,,,,,,,,,,
365,PT05M50.00S,2023-04-05T01:23:49.4Z,3,REGULAR,3pt,Jump Shot,[],1627763,31.61957950065703,66.42156862745098,1610612738,62,57,2023-04-05T01:27:20Z,3610000,False,-82.0,245.0,1,left,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,25.81,,,,,,,,,,,
366,PT05M46.00S,2023-04-05T01:23:53.5Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,62,57,2023-04-05T01:23:53Z,3620000,False,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,365.0,6.0,5.0,1.0,,,,,,,
367,PT05M46.00S,2023-04-05T01:23:55.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,5.995400788436268,50.49019607843137,1610612738,62,57,2023-04-05T01:24:02Z,3630000,False,-2.0,4.0,1,left,MISS J. Tatum Layup - blocked,"[1628369, 201935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,0.46,,,,,,,,,,Harden,201935.0
368,PT05M46.00S,2023-04-05T01:23:55.3Z,3,REGULAR,block,,[],201935,,,1610612738,62,57,2023-04-05T01:23:57Z,3640000,False,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT05M46.00S,2023-04-05T01:23:55.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,62,57,2023-04-05T01:24:02Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,367.0,,,,,,,,,,
371,PT05M46.00S,2023-04-05T01:24:01.3Z,3,REGULAR,substitution,out,[],200782,,,1610612738,62,57,2023-04-05T01:24:06Z,3670000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M46.00S,2023-04-05T01:24:01.3Z,3,REGULAR,substitution,in,[],1627777,,,1610612738,62,57,2023-04-05T01:24:06Z,3680000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M38.00S,2023-04-05T01:24:24.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,28.33442838370565,80.3921568627451,1610612738,62,60,2023-04-05T01:29:09Z,3700000,False,-152.0,214.0,1,left,J. Tatum 26' 3PT  (16 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,16.0,26.23,,,,,M. Smart,203935.0,2.0,,,,
376,PT05M18.00S,2023-04-05T01:24:45.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,79.84559789750328,34.31372549019608,1610612755,64,60,2023-04-05T01:24:55Z,3720000,False,-78.0,137.0,1,right,J. Embiid 15' turnaround fadeaway Jump Shot (32 PTS) (J. Harden 5 AST),"[203954, 201935]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,32.0,15.78,,,,,J. Harden,201935.0,5.0,,,,
377,PT05M06.00S,2023-04-05T01:24:56.9Z,3,REGULAR,3pt,Jump Shot,[],201143,31.61957950065703,49.01960784313725,1610612738,64,60,2023-04-05T01:38:36Z,3730000,False,5.0,245.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,24.47,,,,,,,,,,,
378,PT05M03.00S,2023-04-05T01:24:59.9Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,64,60,2023-04-05T01:25:17Z,3740000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,377.0,3.0,3.0,0.0,,,,,,,
380,PT04M51.00S,2023-04-05T01:25:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,91.27792378449409,52.20588235294118,1610612755,66,60,2023-04-05T01:25:16Z,3750000,False,11.0,29.0,1,right,J. Harden driving floating Jump Shot (17 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,Made,17.0,3.15,,,,,,,,,,,
381,PT04M35.00S,2023-04-05T01:25:27.0Z,3,REGULAR,3pt,Jump Shot,[],201143,7.178055190538765,3.6764705882352944,1610612738,66,63,2023-04-05T01:25:31Z,3760000,False,232.0,15.0,1,left,A. Horford 3PT  (8 PTS) (M. Smart 3 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,,Made,8.0,23.21,,,,,M. Smart,203935.0,3.0,,,,
383,PT04M23.00S,2023-04-05T01:25:39.6Z,3,REGULAR,3pt,Jump Shot,[],201935,72.7496714848883,83.82352941176471,1610612755,66,63,2023-04-05T01:30:26Z,3780000,False,169.0,204.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,26.47,,,,,,,,,,,
384,PT04M21.00S,2023-04-05T01:25:41.6Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,66,63,2023-04-05T01:30:26Z,3790000,False,,,0,,A. Horford REBOUND (Off:3 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,383.0,8.0,5.0,3.0,,,,,,,
385,PT04M12.00S,2023-04-05T01:25:52.7Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,66,63,2023-04-05T01:26:22Z,3800000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,202037.0,2.0,,,,,,,,,,,,,,,,,,
386,PT04M12.00S,2023-04-05T01:25:56.3Z,3,REGULAR,substitution,out,[],201935,,,1610612755,66,63,2023-04-05T01:26:18Z,3810000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M12.00S,2023-04-05T01:25:56.3Z,3,REGULAR,substitution,out,[],202699,,,1610612755,66,63,2023-04-05T01:26:18Z,3820000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M12.00S,2023-04-05T01:25:56.3Z,3,REGULAR,substitution,out,[],1629684,,,1610612755,66,63,2023-04-05T01:26:18Z,3830000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M12.00S,2023-04-05T01:25:56.3Z,3,REGULAR,substitution,out,[],203935,,,1610612755,66,63,2023-04-05T01:26:18Z,3840000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M12.00S,2023-04-05T01:25:56.3Z,3,REGULAR,substitution,in,[],1629667,,,1610612755,66,63,2023-04-05T01:26:18Z,3850000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M12.00S,2023-04-05T01:25:56.3Z,3,REGULAR,substitution,in,[],1629001,,,1610612755,66,63,2023-04-05T01:26:18Z,3860000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M12.00S,2023-04-05T01:25:56.3Z,3,REGULAR,substitution,in,[],1628401,,,1610612755,66,63,2023-04-05T01:26:18Z,3870000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M12.00S,2023-04-05T01:25:56.3Z,3,REGULAR,substitution,in,[],1628436,,,1610612755,66,63,2023-04-05T01:26:18Z,3880000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M59.00S,2023-04-05T01:26:33.9Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,66,63,2023-04-05T01:26:42Z,3890000,False,,,0,,T. Maxey bad pass TURNOVER (2 TO),"[1630178, 1628369]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Tatum,1628369.0,,
395,PT03M59.00S,2023-04-05T01:26:33.9Z,3,REGULAR,steal,,[],1628369,,,1610612738,66,63,2023-04-05T01:26:35Z,3900000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
396,PT03M55.00S,2023-04-05T01:26:38.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627763,5.206964520367937,49.26470588235294,1610612738,66,63,2023-04-05T01:34:53Z,3910000,False,4.0,-4.0,1,left,MISS M. Brogdon running Layup - blocked,"[1627763, 203954]",1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,0.52,,,,,,,,,,Embiid,203954.0
397,PT03M55.00S,2023-04-05T01:26:38.4Z,3,REGULAR,block,,[],203954,,,1610612738,66,63,2023-04-05T01:26:43Z,3920000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT03M54.00S,2023-04-05T01:26:39.4Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,66,63,2023-04-05T01:26:50Z,3930000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,396.0,2.0,1.0,1.0,,,,,,,
399,PT03M54.00S,2023-04-05T01:26:52.0Z,3,REGULAR,foul,personal,[],1629001,,,1610612738,66,63,2023-04-05T01:27:13Z,3940000,False,,,0,,D. Melton personal FOUL (2 PF),"[1629001, 1628436]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1155.0,,2.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,
401,PT03M43.00S,2023-04-05T01:27:08.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628369,5.863994743758213,47.05882352941176,1610612738,66,65,2023-04-05T01:27:19Z,3960000,False,15.0,3.0,1,left,J. Tatum driving finger roll Layup (18 PTS) (M. Brogdon 3 AST),"[1628369, 1627763]",1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,Made,18.0,1.49,,,,,M. Brogdon,1627763.0,3.0,,,,
402,PT03M24.00S,2023-04-05T01:27:28.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,84.44480946123521,49.754901960784316,1610612755,68,65,2023-04-05T01:27:33Z,3970000,False,-1.0,94.0,1,right,J. Embiid 9' fadeaway Jump Shot (34 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,34.0,9.37,,,,,,,,,,,
403,PT03M07.00S,2023-04-05T01:27:49.9Z,3,REGULAR,foul,personal,[],1629667,,,1610612738,68,65,2023-04-05T01:27:56Z,3980000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 1627763]",1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,
405,PT03M04.00S,2023-04-05T01:28:10.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,26.888961892247043,84.55882352941177,1610612738,68,65,2023-04-05T01:36:42Z,4000000,False,-173.0,200.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.45,,,,,,,,,,,
406,PT03M00.00S,2023-04-05T01:28:14.8Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612755,68,65,2023-04-05T01:28:17Z,4010000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,405.0,1.0,1.0,0.0,,,,,,,
407,PT02M51.00S,2023-04-05T01:28:23.6Z,3,REGULAR,3pt,Jump Shot,[],1629001,70.12155059132719,75.0,1610612755,68,65,2023-04-05T01:30:10Z,4020000,False,125.0,228.0,1,right,MISS D. Melton 26' step back 3PT,[1629001],1610612755.0,PHI,step back,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,26.04,,,,,,,,,,,
408,PT02M50.00S,2023-04-05T01:28:24.6Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,68,65,2023-04-05T01:30:10Z,4030000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,407.0,3.0,3.0,0.0,,,,,,,
409,PT02M50.00S,2023-04-05T01:28:30.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,68,65,2023-04-05T01:30:15Z,4040000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M32.00S,2023-04-05T01:32:15.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,21.632720105124836,92.8921568627451,1610612738,68,65,2023-04-05T01:37:15Z,4050000,False,-214.0,151.0,1,left,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.22,,,,,,,,,,,
411,PT02M31.00S,2023-04-05T01:32:16.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,68,65,2023-04-05T01:32:27Z,4060000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,410.0,,,,,,,,,,
412,PT02M31.00S,2023-04-05T01:32:22.5Z,3,REGULAR,foul,personal,[],201143,,,1610612755,68,65,2023-04-05T01:32:28Z,4070000,False,,,0,,A. Horford loose ball personal FOUL (2 PF),"[201143, 1630178]",1610612738.0,BOS,loose ball,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,1155.0,,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,
414,PT02M10.00S,2023-04-05T01:32:52.5Z,3,REGULAR,3pt,Jump Shot,[],1627777,74.32654402102497,12.745098039215685,1610612755,68,65,2023-04-05T01:32:58Z,4090000,False,-186.0,189.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.52,,,,,,,,,,,
415,PT02M07.00S,2023-04-05T01:32:55.5Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,68,65,2023-04-05T01:32:58Z,4100000,False,,,0,,D. White REBOUND (Off:1 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,414.0,6.0,5.0,1.0,,,,,,,
416,PT01M50.00S,2023-04-05T01:33:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.258212877792378,52.450980392156865,1610612738,68,65,2023-04-05T01:38:47Z,4110000,False,-12.0,6.0,1,left,MISS J. Tatum cutting finger roll Layup - blocked,"[1628369, 203954]",1610612738.0,BOS,cutting finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,1.38,,,,,,,,,,Embiid,203954.0
417,PT01M50.00S,2023-04-05T01:33:12.5Z,3,REGULAR,block,,[],203954,,,1610612738,68,65,2023-04-05T01:33:16Z,4120000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT01M50.00S,2023-04-05T01:33:12.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,68,65,2023-04-05T01:33:22Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,416.0,,,,,,,,,,
420,PT01M47.00S,2023-04-05T01:33:27.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,33.590670170827856,45.588235294117645,1610612738,68,65,2023-04-05T01:33:38Z,4150000,False,22.0,263.0,1,left,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,26.42,,,,,,,,,,,
421,PT01M44.00S,2023-04-05T01:33:30.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,68,65,2023-04-05T01:33:52Z,4160000,False,,,0,,J. Embiid REBOUND (Off:2 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,420.0,12.0,10.0,2.0,,,,,,,
422,PT01M43.00S,2023-04-05T01:33:39.2Z,3,REGULAR,foul,personal,[],1628369,,,1610612755,68,65,2023-04-05T01:33:48Z,4170000,False,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 203954]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,
424,PT01M30.00S,2023-04-05T01:34:05.0Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,68,65,2023-04-05T01:40:25Z,4190000,False,,,0,,T. Maxey bad pass TURNOVER (3 TO),"[1630178, 1628369]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,3.0,,,,,,,,,,,,,,,Tatum,1628369.0,,
425,PT01M30.00S,2023-04-05T01:34:05.0Z,3,REGULAR,steal,,[],1628369,,,1610612738,68,65,2023-04-05T01:34:06Z,4200000,False,,,0,,J. Tatum STEAL (3 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
426,PT01M29.00S,2023-04-05T01:34:10.0Z,3,REGULAR,foul,personal,[],1630178,,,1610612738,68,65,2023-04-05T01:34:21Z,4210000,False,,,0,,T. Maxey personal FOUL (3 PF),"[1630178, 1628369]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,202037.0,,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,
428,PT01M16.00S,2023-04-05T01:34:33.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627763,16.507884362680684,56.372549019607845,1610612738,68,65,2023-04-05T01:34:52Z,4230000,False,-32.0,103.0,1,left,MISS M. Brogdon 10' bank Shot,[1627763],1610612738.0,BOS,bank,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,10.75,,,,,,,,,,,
