actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
430,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,78,72,2022-12-20T01:44:34Z,4250000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,in,[],1627777,,,1610612761,78,72,2022-12-20T01:44:34Z,4260000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,in,[],1626149,,,1610612761,78,72,2022-12-20T01:44:34Z,4270000,False,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,in,[],1629680,,,1610612761,78,72,2022-12-20T01:44:34Z,4280000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,in,[],1627823,,,1610612761,78,72,2022-12-20T01:44:34Z,4290000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,in,[],201152,,,1610612761,78,72,2022-12-20T01:44:34Z,4300000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,78,72,2022-12-20T01:44:34Z,4310000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M15.00S,2022-12-20T01:44:43.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628449,19.66162943495401,50.245098039215684,1610612761,78,74,2022-12-20T01:44:48Z,4320000,False,-1.0,132.0,1,left,C. Boucher 13' driving floating Jump Shot (8 PTS) (S. Barnes 3 AST),"[1628449, 1630567]",1610612761.0,TOR,driving floating,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,13.23,Made,,,,,,,8.0,,,,,S. Barnes,1630567.0,3.0,,,,
439,PT01M00.00S,2022-12-20T01:44:57.7Z,3,REGULAR,3pt,Jump Shot,[],1629680,85.23324572930355,97.79411764705883,1610612755,78,74,2022-12-20T01:45:04Z,4340000,False,239.0,86.0,1,right,MISS M. Thybulle 25' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,25.41,Missed,,,,,,,,,,,,,,,,,,
440,PT00M57.80S,2022-12-20T01:44:59.9Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,78,74,2022-12-20T01:45:04Z,4350000,False,,,0,,C. Boucher REBOUND (Off:2 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,439.0,6.0,4.0,2.0,,,,,,,,,,,,,,
442,PT00M56.50S,2022-12-20T01:45:09.9Z,3,REGULAR,substitution,out,[],202699,,,1610612761,78,74,2022-12-20T01:45:15Z,4370000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT00M56.50S,2022-12-20T01:45:09.9Z,3,REGULAR,substitution,in,[],1627863,,,1610612761,78,74,2022-12-20T01:45:15Z,4380000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M36.20S,2022-12-20T01:45:44.4Z,3,REGULAR,3pt,Jump Shot,[],201152,32.40801576872536,41.911764705882355,1610612761,78,74,2022-12-20T01:45:50Z,4390000,False,40.0,252.0,1,left,MISS T. Young 25' 3PT,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
445,PT00M32.90S,2022-12-20T01:45:47.7Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612755,78,74,2022-12-20T01:45:50Z,4400000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,444.0,1.0,1.0,0.0,,,,,,,,,,,,,,
446,PT00M13.00S,2022-12-20T01:46:07.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,92.85479632063075,55.392156862745104,1610612755,78,74,2022-12-20T01:46:12Z,4410000,False,27.0,15.0,1,right,MISS G. Niang driving finger roll Layup,[1627777],1610612755.0,PHI,driving finger roll,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
447,PT00M09.40S,2022-12-20T01:46:11.2Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,78,74,2022-12-20T01:46:12Z,4420000,False,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,446.0,3.0,2.0,1.0,,,,,,,,,,,,,,
448,PT00M07.80S,2022-12-20T01:46:17.3Z,3,REGULAR,foul,technical,['1freethrow'],1627777,,,1610612761,78,74,2022-12-20T01:46:22Z,4430000,False,,,0,,G. Niang technical FOUL (1 Tech),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,202037.0,,,,1.0,1.0,,
449,PT00M07.80S,2022-12-20T01:46:32.0Z,3,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,78,75,2022-12-20T01:46:32Z,4440000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (9 PTS),[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
450,PT00M07.80S,2022-12-20T01:46:35.1Z,3,REGULAR,substitution,out,[],201152,,,1610612761,78,75,2022-12-20T01:46:41Z,4450000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT00M07.80S,2022-12-20T01:46:35.1Z,3,REGULAR,substitution,in,[],1627783,,,1610612761,78,75,2022-12-20T01:46:41Z,4460000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M01.40S,2022-12-20T01:46:57.9Z,3,REGULAR,3pt,Jump Shot,[],1627783,32.802233902759525,57.84313725490197,1610612761,78,78,2022-12-20T01:47:04Z,4470000,False,-39.0,256.0,1,left,P. Siakam 25' 3PT pullup (31 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.88,Made,,,,,,,31.0,,,,,,,,,,,
455,PT00M00.00S,2022-12-20T01:47:26.6Z,3,REGULAR,period,end,[],0,,,1610612755,78,78,2022-12-20T01:47:26Z,4500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-12-20T01:48:50.1Z,4,REGULAR,substitution,out,['startperiod'],1629680,,,1610612755,78,78,2022-12-20T01:49:33Z,4510000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-12-20T01:48:50.1Z,4,REGULAR,substitution,out,['startperiod'],1630567,,,1610612755,78,78,2022-12-20T01:49:33Z,4520000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-12-20T01:48:50.1Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612755,78,78,2022-12-20T01:49:33Z,4530000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-12-20T01:48:50.1Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,78,78,2022-12-20T01:49:33Z,4540000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-12-20T01:48:50.1Z,4,REGULAR,substitution,in,['startperiod'],1630201,,,1610612755,78,78,2022-12-20T01:49:33Z,4550000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-12-20T01:48:50.1Z,4,REGULAR,substitution,in,['startperiod'],201152,,,1610612755,78,78,2022-12-20T01:49:33Z,4560000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-12-20T01:49:45.1Z,4,REGULAR,period,start,[],0,,,1610612761,78,78,2022-12-20T01:49:45Z,4570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT11M42.00S,2022-12-20T01:50:03.8Z,4,REGULAR,foul,personal,[],1626149,,,1610612761,78,78,2022-12-20T01:50:09Z,4580000,False,,,0,,M. Harrell personal FOUL (1 PF),"[1626149, 1627783]",1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202037.0,,,,1.0,0.0,Siakam,1627783.0
465,PT11M38.00S,2022-12-20T01:50:26.5Z,4,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612761,78,78,2022-12-20T01:50:32Z,4600000,False,,,0,,M. Harrell shooting personal FOUL (2 PF) (Siakam 2 FT),"[1626149, 1627783]",1610612755.0,PHI,shooting,,,Harrell,M. Harrell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2003.0,,,,2.0,0.0,Siakam,1627783.0
467,PT11M38.00S,2022-12-20T01:50:55.5Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,78,79,2022-12-20T01:50:55Z,4620000,False,,,0,,P. Siakam Free Throw 1 of 2 (32 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,32.0,,,,,,,,,,,
468,PT11M38.00S,2022-12-20T01:51:14.4Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,78,80,2022-12-20T01:51:14Z,4630000,False,,,0,,P. Siakam Free Throw 2 of 2 (33 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,33.0,,,,,,,,,,,
469,PT11M27.00S,2022-12-20T01:51:33.3Z,4,REGULAR,foul,personal,[],1630201,,,1610612755,78,80,2022-12-20T01:51:39Z,4640000,False,,,0,,M. Flynn personal FOUL (3 PF),"[1630201, 1627777]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202037.0,,,,3.0,0.0,Niang,1627777.0
471,PT11M13.00S,2022-12-20T01:52:07.9Z,4,REGULAR,3pt,Jump Shot,[],1629003,87.33574244415243,97.79411764705883,1610612755,78,80,2022-12-20T01:52:16Z,4660000,False,239.0,67.0,1,right,MISS S. Milton 24' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,24.81,Missed,,,,,,,,,,,,,,,,,,
472,PT11M11.00S,2022-12-20T01:52:09.9Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,78,80,2022-12-20T01:52:16Z,4670000,False,,,0,,P. Siakam REBOUND (Off:0 Def:8),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,471.0,8.0,8.0,0.0,,,,,,,,,,,,,,
473,PT11M04.00S,2022-12-20T01:52:17.9Z,4,REGULAR,2pt,Jump Shot,[],1627783,22.026938239159,55.63725490196079,1610612761,78,80,2022-12-20T01:53:34Z,4680000,False,-28.0,155.0,1,left,MISS P. Siakam 15' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,15.72,Missed,,,,,,,,,,,,,,,,,,
474,PT11M02.00S,2022-12-20T01:52:19.9Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612755,78,80,2022-12-20T01:52:22Z,4690000,False,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Mid-Range,8-16 Center,,,473.0,1.0,1.0,0.0,,,,,,,,,,,,,,
475,PT10M56.00S,2022-12-20T01:52:24.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,68.15045992115637,67.15686274509804,1610612755,78,80,2022-12-20T01:52:43Z,4700000,False,86.0,247.0,1,right,MISS G. Niang 26' running 3PT,[1627777],1610612755.0,PHI,running,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
476,PT10M53.00S,2022-12-20T01:52:27.5Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,78,80,2022-12-20T01:52:31Z,4710000,False,,,0,,P. Siakam REBOUND (Off:0 Def:9),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,475.0,9.0,9.0,0.0,,,,,,,,,,,,,,
477,PT10M36.00S,2022-12-20T01:52:45.0Z,4,REGULAR,3pt,Jump Shot,[],201152,6.258212877792378,95.58823529411765,1610612761,78,80,2022-12-20T01:52:50Z,4720000,False,-228.0,6.0,1,left,MISS T. Young 3PT,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
478,PT10M33.00S,2022-12-20T01:52:48.0Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612755,78,80,2022-12-20T01:52:50Z,4730000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:2),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Left Corner 3,24+ Left,,,477.0,2.0,2.0,0.0,,,,,,,,,,,,,,
479,PT10M15.00S,2022-12-20T01:53:06.9Z,4,REGULAR,3pt,Jump Shot,[],1627863,84.57621550591328,95.34313725490196,1610612755,78,80,2022-12-20T01:53:15Z,4740000,False,227.0,92.0,1,right,MISS D. House Jr. 24' 3PT,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Right,24.48,Missed,,,,,,,,,,,,,,,,,,
480,PT10M11.00S,2022-12-20T01:53:10.9Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,78,80,2022-12-20T01:53:15Z,4750000,False,,,0,,P. Siakam REBOUND (Off:0 Def:10),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right,,,479.0,10.0,10.0,0.0,,,,,,,,,,,,,,
481,PT10M06.00S,2022-12-20T01:53:15.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630201,9.674770039421814,49.754901960784316,1610612761,78,80,2022-12-20T01:53:23Z,4760000,False,1.0,38.0,1,left,MISS M. Flynn running Layup,[1630201],1610612761.0,TOR,running,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,,
482,PT10M04.00S,2022-12-20T01:53:17.3Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,78,80,2022-12-20T01:53:23Z,4770000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,481.0,1.0,1.0,0.0,,,,,,,,,,,,,,
483,PT09M55.00S,2022-12-20T01:53:29.7Z,4,REGULAR,foul,offensive,[],201935,,,1610612755,78,80,2022-12-20T01:53:38Z,4780000,False,,,0,,J. Harden charge offensive FOUL (1 PF),"[201935, 1628449]",1610612755.0,PHI,charge,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202037.0,,,,1.0,0.0,Boucher,1628449.0
485,PT09M55.00S,2022-12-20T01:53:29.7Z,4,REGULAR,turnover,offensive foul,[],201935,,,1610612755,78,80,2022-12-20T01:53:29Z,4800000,False,,,0,,J. Harden offensive foul TURNOVER (3 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,3.0,,,202037.0,,,,,,,
486,PT09M47.00S,2022-12-20T01:53:57.5Z,4,REGULAR,foul,personal,[],1627863,,,1610612761,78,80,2022-12-20T01:54:04Z,4810000,False,,,0,,D. House Jr. personal FOUL (3 PF),"[1627863, 1627783]",1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2003.0,,,,3.0,0.0,Siakam,1627783.0
488,PT09M37.00S,2022-12-20T01:54:26.3Z,4,REGULAR,turnover,bad pass,[],201152,,,1610612761,78,80,2022-12-20T01:54:32Z,4830000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[201152, 1626149]",1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,Harrell,1626149.0,,,,,,,,
489,PT09M37.00S,2022-12-20T01:54:26.3Z,4,REGULAR,steal,,[],1626149,,,1610612755,78,80,2022-12-20T01:57:27Z,4840000,False,,,0,,M. Harrell STEAL (2 STL),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
490,PT09M34.00S,2022-12-20T01:54:32.6Z,4,REGULAR,foul,personal,['2freethrow'],201152,,,1610612755,78,80,2022-12-20T01:54:39Z,4850000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Harrell 2 FT),"[201152, 1626149]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2003.0,,,,2.0,0.0,Harrell,1626149.0
492,PT09M34.00S,2022-12-20T01:55:11.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626149,,,1610612755,79,80,2022-12-20T01:55:43Z,4870000,False,,,0,,M. Harrell Free Throw 1 of 2 (7 PTS),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
493,PT09M34.00S,2022-12-20T01:55:13.7Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,79,80,2022-12-20T01:55:18Z,4880000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M34.00S,2022-12-20T01:55:13.7Z,4,REGULAR,substitution,in,[],202699,,,1610612755,79,80,2022-12-20T01:55:18Z,4890000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M34.00S,2022-12-20T01:55:11.8Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626149,,,1610612755,79,80,2022-12-20T01:55:43Z,4900000,False,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
496,PT09M32.00S,2022-12-20T01:55:13.8Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,79,80,2022-12-20T01:55:43Z,4910000,False,,,0,,P. Siakam REBOUND (Off:0 Def:11),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,495.0,11.0,11.0,0.0,,,,,,,,,,,,,,
497,PT09M20.00S,2022-12-20T01:55:53.9Z,4,REGULAR,3pt,Jump Shot,[],1627823,4.418528252299605,95.83333333333334,1610612761,79,83,2022-12-20T01:55:58Z,4920000,False,-229.0,-11.0,1,left,J. Hernangomez 3PT  (7 PTS) (M. Flynn 2 AST),"[1627823, 1630201]",1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Left Corner 3,24+ Left,22.95,Made,,,,,,,7.0,,,,,M. Flynn,1630201.0,2.0,,,,
499,PT09M05.00S,2022-12-20T01:56:09.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,83.52496714848883,49.26470588235294,1610612755,79,83,2022-12-20T01:57:58Z,4940000,False,-4.0,102.0,1,right,MISS S. Milton 10' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,10.25,Missed,,,,,,,,,,,,,,,,,,
500,PT09M01.00S,2022-12-20T01:56:13.4Z,4,REGULAR,rebound,defensive,[],201152,,,1610612761,79,83,2022-12-20T01:56:14Z,4950000,False,,,0,,T. Young REBOUND (Off:3 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,499.0,5.0,2.0,3.0,,,,,,,,,,,,,,
501,PT08M45.00S,2022-12-20T01:56:28.3Z,4,REGULAR,3pt,Jump Shot,[],1628449,17.296320630749015,5.392156862745098,1610612761,79,86,2022-12-20T01:56:44Z,4960000,False,223.0,110.0,1,left,C. Boucher 24' 3PT step back (11 PTS) (M. Flynn 3 AST),"[1628449, 1630201]",1610612761.0,TOR,step back,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,24.87,Made,,,,,,,11.0,,,,,M. Flynn,1630201.0,3.0,,,,
503,PT08M38.00S,2022-12-20T01:56:39.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,79,86,2022-12-20T01:56:39Z,4980000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M38.00S,2022-12-20T01:59:00.2Z,4,REGULAR,substitution,out,[],1626149,,,1610612755,79,86,2022-12-20T01:59:11Z,4990000,False,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M38.00S,2022-12-20T01:59:00.2Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,79,86,2022-12-20T01:59:11Z,5000000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M38.00S,2022-12-20T01:59:00.2Z,4,REGULAR,substitution,in,[],203954,,,1610612755,79,86,2022-12-20T01:59:11Z,5010000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M38.00S,2022-12-20T01:59:00.2Z,4,REGULAR,substitution,in,[],1629001,,,1610612755,79,86,2022-12-20T01:59:11Z,5020000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M38.00S,2022-12-20T01:59:00.2Z,4,REGULAR,substitution,out,[],1627863,,,1610612755,79,86,2022-12-20T01:59:21Z,5030000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M38.00S,2022-12-20T01:59:00.2Z,4,REGULAR,substitution,in,[],200782,,,1610612755,79,86,2022-12-20T01:59:21Z,5040000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M27.00S,2022-12-20T01:59:45.9Z,4,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612755,79,86,2022-12-20T01:59:55Z,5050000,False,,,0,,C. Boucher shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628449, 203954]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,202037.0,,,,1.0,0.0,Embiid,203954.0
512,PT08M27.00S,2022-12-20T02:00:14.0Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,80,86,2022-12-20T02:00:14Z,5070000,False,,,0,,J. Embiid Free Throw 1 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
513,PT08M27.00S,2022-12-20T02:00:33.0Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,81,86,2022-12-20T02:00:33Z,5080000,False,,,0,,J. Embiid Free Throw 2 of 2 (21 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,21.0,,,,,,,,,,,
514,PT08M05.00S,2022-12-20T02:00:57.6Z,4,REGULAR,2pt,Jump Shot,[],1630201,22.28975032851511,57.35294117647059,1610612761,81,86,2022-12-20T02:01:03Z,5090000,False,-37.0,157.0,1,left,MISS M. Flynn 16' driving floating Shot,[1630201],1610612761.0,TOR,driving floating,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Center,16.13,Missed,,,,,,,,,,,,,,,,,,
515,PT08M01.00S,2022-12-20T02:01:01.6Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,81,86,2022-12-20T02:01:03Z,5100000,False,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,514.0,6.0,6.0,0.0,,,,,,,,,,,,,,
516,PT07M54.00S,2022-12-20T02:01:07.9Z,4,REGULAR,3pt,Jump Shot,[],1629001,87.99277266754271,3.6764705882352944,1610612755,84,86,2022-12-20T02:01:12Z,5110000,False,-232.0,60.0,1,right,D. Melton 3PT  (5 PTS) (J. Embiid 3 AST),"[1629001, 203954]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,23.93,Made,,,,,,,5.0,,,,,J. Embiid,203954.0,3.0,,,,
