actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
613,PT06M01.00S,2022-11-13T02:48:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.38042049934296,48.529411764705884,1610612755,107,96,2022-11-13T02:48:43Z,6060000,False,-7.0,10.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
614,PT05M59.00S,2022-11-13T02:48:41.2Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,107,96,2022-11-13T02:48:43Z,6070000,False,,,0,,C. Capela REBOUND (Off:5 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,613.0,13.0,8.0,5.0,,,,
615,PT05M54.00S,2022-11-13T02:48:45.3Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1629027,20.18725361366623,31.127450980392158,1610612737,107,98,2022-11-13T02:48:53Z,6080000,False,94.0,137.0,1,left,T. Young 16' running pullup Jump Shot (27 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,16.66,Made,27.0,,,,,,,,,,,,,,,,,
616,PT05M30.00S,2022-11-13T02:49:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.38042049934296,50.49019607843137,1610612755,109,98,2022-11-13T02:49:14Z,6090000,False,2.0,10.0,1,right,T. Harris driving Layup (19 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.0,Made,19.0,,,,,,,,,,,,,,,,,
617,PT05M19.00S,2022-11-13T02:49:21.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.652431011826544,54.41176470588235,1610612737,109,100,2022-11-13T02:49:25Z,6100000,False,-22.0,10.0,1,left,C. Capela alley-oop Layup (14 PTS) (T. Young 10 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.43,Made,14.0,,,,,,T. Young,1629027.0,10.0,,,,,,,,,
619,PT05M19.00S,2022-11-13T02:49:25.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,109,100,2022-11-13T02:49:25Z,6120000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M19.00S,2022-11-13T02:52:15.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,109,100,2022-11-13T02:52:15Z,6130000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M02.00S,2022-11-13T02:53:57.7Z,4,REGULAR,2pt,Jump Shot,[],1630178,73.80091984231275,48.03921568627451,1610612755,109,100,2022-11-13T02:54:03Z,6140000,False,-10.0,194.0,1,right,MISS T. Maxey 19' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,19.4,Missed,,,,,,,,,,,,,,,,,,
622,PT04M59.00S,2022-11-13T02:54:00.7Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,109,100,2022-11-13T02:54:03Z,6150000,False,,,0,,C. Capela REBOUND (Off:5 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,621.0,14.0,9.0,5.0,,,,
623,PT04M36.00S,2022-11-13T02:54:27.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,109,100,2022-11-13T02:54:35Z,6160000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,202007.0,,,,,,,,,,,,,,,,
624,PT04M24.00S,2022-11-13T02:54:51.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,88.64980289093299,48.77450980392157,1610612755,109,100,2022-11-13T02:54:59Z,6170000,False,-6.0,54.0,1,right,MISS J. Embiid driving Layup - blocked,"[203954, 1628381]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,Collins,1628381.0
625,PT04M24.00S,2022-11-13T02:54:51.1Z,4,REGULAR,block,,[],1628381,,,1610612755,109,100,2022-11-13T02:54:54Z,6180000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT04M17.00S,2022-11-13T02:54:58.1Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,109,100,2022-11-13T02:54:59Z,6190000,False,,,0,,T. Harris REBOUND (Off:1 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,624.0,6.0,5.0,1.0,,,,
627,PT04M17.00S,2022-11-13T02:54:57.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202699,94.40999984741211,50.0,1610612755,111,100,2022-11-13T02:54:57Z,6200000,False,0.0,0.0,1,right,T. Harris putback Layup (21 PTS),[202699],1610612755.0,PHI,putback,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,0.0,Made,21.0,,,,,,,,,,,,,,,,,
628,PT04M10.00S,2022-11-13T02:55:05.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627749,8.754927726675426,50.49019607843137,1610612737,111,100,2022-11-13T02:55:16Z,6210000,False,-2.0,30.0,1,left,MISS D. Murray driving Hook,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
629,PT04M06.00S,2022-11-13T02:55:08.6Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,111,100,2022-11-13T02:55:08Z,6220000,False,,,0,,C. Capela REBOUND (Off:6 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,628.0,15.0,9.0,6.0,,,,
630,PT04M04.00S,2022-11-13T02:55:11.0Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,111,100,2022-11-13T02:55:19Z,6230000,False,,,0,,T. Young bad pass TURNOVER (7 TO),"[1629027, 200782]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,7.0,,,,,Tucker,200782.0,,
631,PT04M04.00S,2022-11-13T02:55:11.0Z,4,REGULAR,steal,,[],200782,,,1610612755,111,100,2022-11-13T02:55:12Z,6240000,False,,,0,,P. Tucker STEAL (2 STL),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
633,PT03M42.00S,2022-11-13T02:55:41.2Z,4,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,111,100,2022-11-13T02:55:50Z,6260000,False,,,0,,T. Maxey lost ball out-of-bounds TURNOVER (3 TO),[1630178],1610612755.0,PHI,lost ball,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,202007.0,,,,,,,,3.0,,,,,,,,
635,PT03M29.00S,2022-11-13T02:56:28.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,26.888961892247043,48.529411764705884,1610612737,111,102,2022-11-13T02:56:33Z,6280000,False,7.0,200.0,1,left,D. Murray 20' pullup Jump Shot (19 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,20.04,Made,19.0,,,,,,,,,,,,,,,,,
636,PT03M11.00S,2022-11-13T02:56:46.0Z,4,REGULAR,2pt,Jump Shot,[],203954,73.9323258869908,34.068627450980394,1610612755,111,102,2022-11-13T02:56:51Z,6290000,False,-80.0,193.0,1,right,MISS J. Embiid 20' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,20.83,Missed,,,,,,,,,,,,,,,,,,
637,PT03M08.00S,2022-11-13T02:56:49.0Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,111,102,2022-11-13T02:56:51Z,6300000,False,,,0,,D. Murray REBOUND (Off:3 Def:5),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,636.0,8.0,5.0,3.0,,,,
638,PT03M00.00S,2022-11-13T02:56:57.3Z,4,REGULAR,2pt,Jump Shot,[],1627749,8.09789750328515,23.284313725490197,1610612737,111,104,2022-11-13T02:57:03Z,6310000,False,134.0,24.0,1,left,D. Murray 13' step back Jump Shot (21 PTS),[1627749],1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,13.57,Made,21.0,,,,,,,,,,,,,,,,,
639,PT02M44.00S,2022-11-13T02:57:12.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,83.26215505913272,47.794117647058826,1610612755,113,104,2022-11-13T02:57:16Z,6320000,False,-11.0,105.0,1,right,T. Maxey 10' driving floating Jump Shot (26 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.54,Made,26.0,,,,,,,,,,,,,,,,,
640,PT02M28.00S,2022-11-13T02:57:28.5Z,4,REGULAR,3pt,Jump Shot,[],1631100,31.09395532194481,65.44117647058823,1610612737,113,107,2022-11-13T02:57:34Z,6330000,False,-77.0,240.0,1,left,A. Griffin 25' 3PT  (9 PTS) (T. Young 11 AST),"[1631100, 1629027]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Center,25.19,Made,9.0,,,,,,T. Young,1629027.0,11.0,,,,,,,,,
642,PT02M08.00S,2022-11-13T02:57:51.9Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612755,113,107,2022-11-13T02:57:57Z,6350000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Embiid 2 FT),"[1628381, 203954]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,202007.0,2.0,2.0,Embiid,203954.0,,,,,,,,,,,,
646,PT02M08.00S,2022-11-13T03:01:23.1Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,114,107,2022-11-13T03:01:23Z,6390000,False,,,0,,J. Embiid Free Throw 1 of 2 (38 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,,
647,PT02M08.00S,2022-11-13T03:01:42.4Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,115,107,2022-11-13T03:01:42Z,6400000,False,,,0,,J. Embiid Free Throw 2 of 2 (39 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
648,PT01M58.00S,2022-11-13T03:01:58.6Z,4,REGULAR,turnover,traveling,[],1631100,,,1610612737,115,107,2022-11-13T03:02:05Z,6410000,False,,,0,,A. Griffin traveling TURNOVER (1 TO),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Center,,,,202037.0,,,,,,,,1.0,,,,,,,,
649,PT01M39.00S,2022-11-13T03:02:28.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,89.43823915900131,2.941176470588235,1610612755,118,107,2022-11-13T03:02:34Z,6420000,False,-235.0,47.0,1,right,M. Thybulle 3PT  (3 PTS) (P. Tucker 2 AST),"[1629680, 200782]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,23.99,Made,3.0,,,,,,P. Tucker,200782.0,2.0,,,,,,,,,
651,PT01M32.00S,2022-11-13T03:02:38.6Z,4,REGULAR,3pt,Jump Shot,[],1629027,33.590670170827856,36.029411764705884,1610612737,118,107,2022-11-13T03:02:44Z,6440000,False,70.0,263.0,1,left,MISS T. Young 27' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
652,PT01M29.00S,2022-11-13T03:02:41.6Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,118,107,2022-11-13T03:02:44Z,6450000,False,,,0,,J. Embiid REBOUND (Off:0 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,651.0,8.0,8.0,0.0,,,,
653,PT01M12.00S,2022-11-13T03:02:58.4Z,4,REGULAR,3pt,Jump Shot,[],1629680,93.24901445466492,4.411764705882353,1610612755,118,107,2022-11-13T03:03:03Z,6460000,False,-228.0,11.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
654,PT01M08.00S,2022-11-13T03:03:02.4Z,4,REGULAR,rebound,defensive,[],1631100,,,1610612737,118,107,2022-11-13T03:03:03Z,6470000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,653.0,1.0,1.0,0.0,,,,
655,PT01M00.00S,2022-11-13T03:03:09.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627749,7.178055190538765,45.588235294117645,1610612737,118,107,2022-11-13T03:03:21Z,6480000,False,22.0,15.0,1,left,MISS D. Murray driving bank Hook,[1627749],1610612737.0,ATL,driving bank,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
656,PT00M59.10S,2022-11-13T03:03:10.0Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,118,107,2022-11-13T03:03:21Z,6490000,False,,,0,,J. Embiid REBOUND (Off:0 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,655.0,9.0,9.0,0.0,,,,
657,PT00M40.80S,2022-11-13T03:03:32.0Z,4,REGULAR,foul,offensive,[],203954,,,1610612755,118,107,2022-11-13T03:03:39Z,6500000,False,,,0,,J. Embiid charge offensive FOUL (5 PF),"[203954, 1628381]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,202037.0,5.0,0.0,Collins,1628381.0,,,,,,,,,,,,
659,PT00M40.80S,2022-11-13T03:03:32.0Z,4,REGULAR,turnover,offensive foul,[],203954,,,1610612755,118,107,2022-11-13T03:03:32Z,6520000,False,,,0,,J. Embiid offensive foul TURNOVER (4 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,202037.0,,,,,,,,4.0,,,,,,,,
660,PT00M40.80S,2022-11-13T03:03:45.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,118,107,2022-11-13T03:03:45Z,6530000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M40.80S,2022-11-13T03:05:25.9Z,4,REGULAR,substitution,out,[],203991,,,1610612737,118,107,2022-11-13T03:05:34Z,6540000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M40.80S,2022-11-13T03:05:25.9Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,118,107,2022-11-13T03:05:34Z,6550000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M34.30S,2022-11-13T03:05:37.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,28.597240473061763,49.754901960784316,1610612737,118,107,2022-11-13T03:09:39Z,6560000,False,1.0,216.0,1,left,MISS T. Young 21' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Center,21.63,Missed,,,,,,,,,,,,,,,,,,
664,PT00M30.90S,2022-11-13T03:05:40.5Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,118,107,2022-11-13T03:05:45Z,6570000,False,,,0,,J. Embiid REBOUND (Off:0 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,663.0,10.0,10.0,0.0,,,,
665,PT00M08.60S,2022-11-13T03:06:02.8Z,4,REGULAR,3pt,Jump Shot,[],203954,65.52233902759527,42.8921568627451,1610612755,121,107,2022-11-13T03:06:09Z,6580000,False,-36.0,272.0,1,right,J. Embiid 27' 3PT  (42 PTS) (T. Maxey 9 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,27.39,Made,42.0,,,,,,T. Maxey,1630178.0,9.0,,,,,,,,,
667,PT00M01.50S,2022-11-13T03:06:14.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,6.915243101182654,50.98039215686274,1610612737,121,109,2022-11-13T03:06:25Z,6600000,False,-5.0,13.0,1,left,D. Murray running finger roll Layup (23 PTS),[1627749],1610612737.0,ATL,running finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.34,Made,23.0,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2022-11-13T03:06:39.9Z,4,REGULAR,period,end,[],0,,,1610612755,121,109,2022-11-13T03:06:39Z,6610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M00.00S,2022-11-13T03:06:41.9Z,4,REGULAR,game,end,[],0,,,0,121,109,2022-11-13T03:06:41Z,6620000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
