actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
584,PT02M35.00S,2025-02-13T02:08:27.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,99,81,2025-02-13T02:08:27Z,5760000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT02M35.00S,2025-02-13T02:09:00.2Z,4,REGULAR,substitution,out,[],1628976,,,1610612753,99,81,2025-02-13T02:09:53Z,5770000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT02M35.00S,2025-02-13T02:09:00.2Z,4,REGULAR,substitution,in,[],202709,,,1610612753,99,81,2025-02-13T02:09:53Z,5780000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M14.00S,2025-02-13T02:10:28.5Z,4,REGULAR,3pt,Jump Shot,[],202709,88.17345597897503,95.81035539215686,1610612753,102,81,2025-02-13T02:11:26Z,5790000,False,229.0,59.0,1,right,C. Joseph 3PT  (3 PTS) (J. Howard 5 AST),"[202709, 1641724]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,23.65,Made,3.0,J. Howard,1641724.0,5.0,,,,,,,,,,,,,,
589,PT01M57.00S,2025-02-13T02:10:46.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631209,17.214191852825238,42.133884803921575,1610612766,102,81,2025-02-13T02:11:55Z,5810000,False,39.0,109.0,1,left,MISS I. Wong 11' driving floating Shot,[1631209],1610612766.0,CHA,driving floating,,,Wong,I. Wong,,,,,In The Paint (Non-RA),8-16 Center,11.62,Missed,,,,,,,,,,,,,,,,,,
590,PT01M54.00S,2025-02-13T02:10:49.2Z,4,REGULAR,rebound,defensive,[],1630243,,,1610612753,102,81,2025-02-13T02:11:51Z,5820000,False,,,0,,T. Queen REBOUND (Off:0 Def:1),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,589.0,,1.0,1.0,0.0,,,,,,,,,
591,PT01M44.00S,2025-02-13T02:10:56.9Z,4,REGULAR,3pt,Jump Shot,[],1630243,71.73127463863338,12.231924019607845,1610612753,102,81,2025-02-13T02:12:20Z,5830000,False,-189.0,213.0,1,right,MISS T. Queen 28' 3PT,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Above the Break 3,24+ Left Center,28.48,Missed,,,,,,,,,,,,,,,,,,
592,PT01M42.00S,2025-02-13T02:10:58.9Z,4,REGULAR,rebound,defensive,[],201959,,,1610612766,102,81,2025-02-13T02:12:20Z,5840000,False,,,0,,T. Gibson REBOUND (Off:3 Def:8),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Left Center,,,,,,,591.0,,11.0,8.0,3.0,,,,,,,,,
594,PT01M25.00S,2025-02-13T02:11:30.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203901,9.72404730617609,46.54564950980392,1610612766,102,81,2025-02-13T02:12:53Z,5860000,False,17.0,39.0,1,left,MISS E. Payton driving Layup,[203901],1610612766.0,CHA,driving,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
595,PT01M24.00S,2025-02-13T02:11:31.8Z,4,REGULAR,rebound,offensive,[],201959,,,1610612766,102,81,2025-02-13T02:12:53Z,5870000,False,,,0,,T. Gibson REBOUND (Off:4 Def:8),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,594.0,,12.0,8.0,4.0,,,,,,,,,
596,PT01M22.00S,2025-02-13T02:11:34.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201959,13.403416557161634,56.46829044117647,1610612766,102,81,2025-02-13T02:13:12Z,5880000,False,-32.0,73.0,1,left,MISS T. Gibson 8' turnaround Hook,[201959],1610612766.0,CHA,turnaround,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,8.03,Missed,,,,,,,,,,,,,,,,,,
597,PT01M19.00S,2025-02-13T02:11:37.7Z,4,REGULAR,rebound,defensive,[],1630243,,,1610612753,102,81,2025-02-13T02:13:27Z,5890000,False,,,0,,T. Queen REBOUND (Off:0 Def:2),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,596.0,,2.0,2.0,0.0,,,,,,,,,
598,PT01M13.00S,2025-02-13T02:11:42.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630243,87.77923784494087,55.30790441176471,1610612753,102,81,2025-02-13T02:14:07Z,5900000,False,27.0,62.0,1,right,MISS T. Queen 6' running Layup - blocked,"[1630243, 1629610]",1610612753.0,ORL,running,,,Queen,T. Queen,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,Jeffries,1629610.0,,,,,,,
599,PT01M13.00S,2025-02-13T02:11:42.6Z,4,REGULAR,block,,[],1629610,,,1610612753,102,81,2025-02-13T02:11:45Z,5910000,False,,,0,,D. Jeffries BLOCK (1 BLK),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
600,PT01M11.00S,2025-02-13T02:11:44.6Z,4,REGULAR,rebound,defensive,[],1641878,,,1610612766,102,81,2025-02-13T02:14:07Z,5920000,False,,,0,,D. Baugh REBOUND (Off:0 Def:4),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,598.0,,4.0,4.0,0.0,,,,,,,,,
601,PT01M04.00S,2025-02-13T02:11:49.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631209,33.11842969776609,44.581035539215684,1610612766,102,84,2025-02-13T02:14:20Z,5930000,False,27.0,259.0,1,left,I. Wong 26' 3PT running (7 PTS) (E. Payton 6 AST),"[1631209, 203901]",1610612766.0,CHA,running,,,Wong,I. Wong,,,,,Above the Break 3,24+ Center,26.02,Made,7.0,E. Payton,203901.0,6.0,,,,,,,,,,,,,,
603,PT00M45.90S,2025-02-13T02:12:13.9Z,4,REGULAR,3pt,Jump Shot,[],1630243,64.29246057818659,53.7109375,1610612753,102,84,2025-02-13T02:14:46Z,5950000,False,19.0,283.0,1,right,MISS T. Queen 28' 3PT,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Above the Break 3,24+ Center,28.38,Missed,,,,,,,,,,,,,,,,,,
604,PT00M43.50S,2025-02-13T02:12:16.3Z,4,REGULAR,rebound,defensive,[],1641878,,,1610612766,102,84,2025-02-13T02:14:46Z,5960000,False,,,0,,D. Baugh REBOUND (Off:0 Def:5),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Center,,,,,,,603.0,,5.0,5.0,0.0,,,,,,,,,
605,PT00M32.10S,2025-02-13T02:12:27.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201959,7.9931833114323325,59.47457107843137,1610612766,102,86,2025-02-13T02:14:56Z,5970000,False,-47.0,23.0,1,left,T. Gibson turnaround Hook (10 PTS) (E. Payton 7 AST),"[201959, 203901]",1610612766.0,CHA,turnaround,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,10.0,E. Payton,203901.0,7.0,,,,,,,,,,,,,,
607,PT00M08.10S,2025-02-13T02:12:58.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,102,86,2025-02-13T02:15:10Z,5990000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626300.0,,,,,,,,,,,,
608,PT00M00.00S,2025-02-13T02:13:15.6Z,4,REGULAR,period,end,[],0,,,1610612766,102,86,2025-02-13T02:13:15Z,6000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M00.00S,2025-02-13T02:13:18.4Z,4,REGULAR,game,end,[],0,,,0,102,86,2025-02-13T02:13:18Z,6010000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
