actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
349,PT12M00.00S,2024-11-28T01:21:47.4Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612741,73,54,2024-11-28T01:22:41Z,3430000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-11-28T01:21:47.4Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612741,73,54,2024-11-28T01:22:41Z,3440000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-11-28T01:22:47.1Z,3,REGULAR,period,start,[],0,,,1610612741,73,54,2024-11-28T01:22:47Z,3450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M41.00S,2024-11-28T01:23:04.5Z,3,REGULAR,turnover,bad pass,[],1629632,,,1610612741,73,54,2024-11-28T01:23:19Z,3460000,False,,,0,,C. White bad pass TURNOVER (4 TO),"[1629632, 203484]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,4.0,Caldwell-Pope,203484.0,,,,,
353,PT11M41.00S,2024-11-28T01:23:04.5Z,3,REGULAR,steal,,[],203484,,,1610612753,73,54,2024-11-28T01:23:07Z,3470000,False,,,0,,K. Caldwell-Pope STEAL (4 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
354,PT11M41.00S,2024-11-28T01:23:08.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,7.178055190538765,51.225490196078425,1610612753,75,54,2024-11-28T01:23:24Z,3480000,False,-6.0,15.0,1,left,K. Caldwell-Pope running Layup (17 PTS),[203484],1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.62,Made,17.0,,,,,,,,,,,,,,,,,
355,PT11M41.00S,2024-11-28T01:23:12.5Z,3,REGULAR,foul,personal,['1freethrow'],203897,,,1610612753,75,54,2024-11-28T01:23:22Z,3490000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Caldwell-Pope 1 FT),"[203897, 203484]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Caldwell-Pope,203484.0
357,PT11M41.00S,2024-11-28T01:23:38.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203484,,,1610612753,76,54,2024-11-28T01:23:38Z,3510000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 1 (18 PTS),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
358,PT11M34.00S,2024-11-28T01:23:45.9Z,3,REGULAR,3pt,Jump Shot,[],1629632,64.33968462549278,62.254901960784316,1610612741,76,54,2024-11-28T01:23:53Z,3520000,False,61.0,283.0,1,right,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,28.93,Missed,,,,,,,,,,,,,,,,,,
359,PT11M29.00S,2024-11-28T01:23:50.9Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,76,54,2024-11-28T01:23:53Z,3530000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:5),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,358.0,7.0,5.0,2.0,,,,,,,,,,,
360,PT11M21.00S,2024-11-28T01:23:58.3Z,3,REGULAR,3pt,Jump Shot,[],203484,24.78646517739816,87.25490196078431,1610612753,79,54,2024-11-28T01:24:03Z,3540000,False,-186.0,180.0,1,left,K. Caldwell-Pope 25' 3PT  (21 PTS) (F. Wagner 4 AST),"[203484, 1630532]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.94,Made,21.0,,,,,,,F. Wagner,1630532.0,4.0,,,,,,,,
362,PT10M59.00S,2024-11-28T01:24:19.9Z,3,REGULAR,3pt,Jump Shot,[],203897,90.75229960578186,3.9215686274509802,1610612741,79,54,2024-11-28T01:24:24Z,3560000,False,-230.0,34.0,1,right,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
363,PT10M55.00S,2024-11-28T01:24:23.9Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,79,54,2024-11-28T01:24:24Z,3570000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,362.0,2.0,2.0,0.0,,,,,,,,,,,
364,PT10M42.00S,2024-11-28T01:24:37.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,13.61695137976347,54.65686274509803,1610612753,79,54,2024-11-28T01:24:41Z,3580000,False,-23.0,75.0,1,left,MISS F. Wagner 7' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.9,Missed,,,,,,,,,,,,,,,,,,
365,PT10M39.00S,2024-11-28T01:24:40.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,79,54,2024-11-28T01:24:41Z,3590000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,364.0,2.0,2.0,0.0,,,,,,,,,,,
366,PT10M35.00S,2024-11-28T01:24:44.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630581,86.28449408672799,53.431372549019606,1610612741,79,56,2024-11-28T01:28:55Z,3600000,False,17.0,76.0,1,right,J. Giddey 7' driving floating Jump Shot (2 PTS) (C. White 1 AST),"[1630581, 1629632]",1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.83,Made,2.0,,,,,,,C. White,1629632.0,1.0,,,,,,,,
368,PT10M05.00S,2024-11-28T01:25:14.8Z,3,REGULAR,3pt,Jump Shot,[],1628976,7.178055190538765,4.411764705882353,1610612753,79,56,2024-11-28T01:25:20Z,3620000,False,228.0,15.0,1,left,MISS W. Carter Jr. 3PT - blocked,"[1628976, 1630581]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,22.84,Missed,,Giddey,1630581.0,,,,,,,,,,,,,,,
369,PT10M05.00S,2024-11-28T01:25:14.8Z,3,REGULAR,block,,[],1630581,,,1610612753,79,56,2024-11-28T01:25:19Z,3630000,False,,,0,,J. Giddey BLOCK (2 BLK),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
370,PT09M59.00S,2024-11-28T01:25:20.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,79,56,2024-11-28T01:25:20Z,3640000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,,,368.0,4.0,4.0,0.0,,,,,,,,,,,
371,PT09M56.00S,2024-11-28T01:25:23.8Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612741,79,56,2024-11-28T01:25:30Z,3650000,False,,,0,,J. Giddey lost ball TURNOVER (3 TO),"[1630581, 1628976]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,3.0,Carter Jr.,1628976.0,,,,,
372,PT09M56.00S,2024-11-28T01:25:23.8Z,3,REGULAR,steal,,[],1628976,,,1610612753,79,56,2024-11-28T01:26:23Z,3660000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
373,PT09M49.00S,2024-11-28T01:25:30.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1630591,20.18725361366623,77.69607843137256,1610612753,79,56,2024-11-28T01:29:19Z,3670000,False,-138.0,137.0,1,left,MISS J. Suggs 19' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,19.5,Missed,,,,,,,,,,,,,,,,,,
374,PT09M46.00S,2024-11-28T01:25:33.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,79,56,2024-11-28T01:25:33Z,3680000,False,,,0,,N. Vučević REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,,,,,,373.0,3.0,3.0,0.0,,,,,,,,,,,
375,PT09M44.00S,2024-11-28T01:25:35.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,72.7496714848883,17.401960784313726,1610612741,79,56,2024-11-28T01:27:29Z,3690000,False,-163.0,204.0,1,right,MISS C. White 26' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
376,PT09M44.00S,2024-11-28T01:25:35.1Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,79,56,2024-11-28T01:25:42Z,3700000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,375.0,2.0,2.0,0.0,,,,,,,,,,,
377,PT09M33.00S,2024-11-28T01:25:47.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.521024967148489,49.50980392156863,1610612753,81,56,2024-11-28T01:54:07Z,3710000,False,2.0,9.0,1,left,F. Wagner driving Layup (15 PTS) (G. Bitadze 3 AST),"[1630532, 1629048]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.91,Made,15.0,,,,,,,G. Bitadze,1629048.0,3.0,,,,,,,,
379,PT09M33.00S,2024-11-28T01:25:58.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,81,56,2024-11-28T01:25:58Z,3730000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M16.00S,2024-11-28T01:29:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,87.99277266754271,52.69607843137255,1610612741,81,56,2024-11-28T01:29:05Z,3740000,False,13.0,60.0,1,right,MISS N. Vučević 6' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
381,PT09M12.00S,2024-11-28T01:29:03.5Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,81,56,2024-11-28T01:29:03Z,3750000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:6),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,380.0,8.0,6.0,2.0,,,,,,,,,,,
382,PT09M05.00S,2024-11-28T01:29:10.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,7.440867279894875,51.470588235294116,1610612753,83,56,2024-11-28T01:29:45Z,3760000,False,-7.0,17.0,1,left,G. Bitadze cutting DUNK (10 PTS) (W. Carter Jr. 2 AST),"[1629048, 1628976]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.89,Made,10.0,,,,,,,W. Carter Jr.,1628976.0,2.0,,,,,,,,
384,PT08M58.00S,2024-11-28T01:29:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.19776609724047,50.98039215686274,1610612741,83,58,2024-11-28T01:29:23Z,3780000,False,5.0,21.0,1,right,A. Dosunmu driving Layup (13 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.14,Made,13.0,,,,,,,,,,,,,,,,,
385,PT08M37.00S,2024-11-28T01:29:39.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,12.040078843626807,59.068627450980394,1610612753,85,58,2024-11-28T01:31:30Z,3790000,False,-45.0,61.0,1,left,W. Carter Jr. 7' fadeaway Jump Shot (2 PTS) (F. Wagner 5 AST),"[1628976, 1630532]",1610612753.0,ORL,fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,2.0,,,,,,,F. Wagner,1630532.0,5.0,,,,,,,,
387,PT08M31.00S,2024-11-28T01:29:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.9862023653088,50.245098039215684,1610612741,85,60,2024-11-28T01:32:07Z,3810000,False,1.0,13.0,1,right,C. White driving Layup (8 PTS) (J. Giddey 1 AST),"[1629632, 1630581]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.35,Made,8.0,,,,,,,J. Giddey,1630581.0,1.0,,,,,,,,
389,PT08M31.00S,2024-11-28T01:29:51.8Z,3,REGULAR,foul,personal,['1freethrow'],203484,,,1610612741,85,60,2024-11-28T01:30:02Z,3830000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (White 1 FT),"[203484, 1629632]",1610612753.0,ORL,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,White,1629632.0
391,PT08M31.00S,2024-11-28T01:30:21.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,85,60,2024-11-28T01:32:07Z,3850000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M31.00S,2024-11-28T01:30:35.2Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,85,60,2024-11-28T01:32:42Z,3860000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M31.00S,2024-11-28T01:30:35.2Z,3,REGULAR,substitution,in,[],1628366,,,1610612741,85,60,2024-11-28T01:32:42Z,3870000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M31.00S,2024-11-28T01:33:06.1Z,3,REGULAR,freethrow,1 of 1,[],1629632,,,1610612741,85,61,2024-11-28T01:33:06Z,3880000,False,,,0,,C. White Free Throw 1 of 1 (9 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
395,PT08M13.00S,2024-11-28T01:33:26.0Z,3,REGULAR,2pt,Jump Shot,[],203484,8.754927726675426,66.66666666666666,1610612753,85,61,2024-11-28T01:33:31Z,3890000,False,-83.0,30.0,1,left,MISS K. Caldwell-Pope 8' fadeaway Shot,[203484],1610612753.0,ORL,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,8.85,Missed,,,,,,,,,,,,,,,,,,
396,PT08M09.00S,2024-11-28T01:33:30.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,85,61,2024-11-28T01:33:31Z,3900000,False,,,0,,N. Vučević REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,,,395.0,4.0,4.0,0.0,,,,,,,,,,,
397,PT08M01.00S,2024-11-28T01:33:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,91.5407358738502,51.225490196078425,1610612741,85,63,2024-11-28T01:33:42Z,3910000,False,6.0,27.0,1,right,A. Dosunmu driving Layup (15 PTS) (N. Vučević 4 AST),"[1630245, 202696]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.77,Made,15.0,,,,,,,N. Vučević,202696.0,4.0,,,,,,,,
399,PT07M38.00S,2024-11-28T01:34:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,13.354139290407357,54.41176470588235,1610612753,85,63,2024-11-28T01:34:06Z,3930000,False,-22.0,73.0,1,left,MISS F. Wagner 7' driving Layup - blocked,"[1630532, 1628366]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.63,Missed,,Ball,1628366.0,,,,,,,,,,,,,,,
400,PT07M38.00S,2024-11-28T01:34:01.0Z,3,REGULAR,block,,[],1628366,,,1610612753,85,63,2024-11-28T01:34:04Z,3940000,False,,,0,,L. Ball BLOCK (2 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT07M33.00S,2024-11-28T01:34:06.0Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,85,63,2024-11-28T01:34:06Z,3950000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,399.0,1.0,1.0,0.0,,,,,,,,,,,
402,PT07M31.00S,2024-11-28T01:34:08.1Z,3,REGULAR,3pt,Jump Shot,[],1629632,73.80091984231275,85.7843137254902,1610612741,85,63,2024-11-28T01:34:22Z,3960000,False,179.0,194.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
403,PT07M26.00S,2024-11-28T01:34:13.1Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,85,63,2024-11-28T01:34:22Z,3970000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:7),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,402.0,9.0,7.0,2.0,,,,,,,,,,,
404,PT07M13.00S,2024-11-28T01:34:25.9Z,3,REGULAR,turnover,bad pass,[],1629048,,,1610612753,85,63,2024-11-28T01:34:33Z,3980000,False,,,0,,G. Bitadze bad pass TURNOVER (1 TO),"[1629048, 1628366]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Ball,1628366.0,,,,,
405,PT07M13.00S,2024-11-28T01:34:25.9Z,3,REGULAR,steal,,[],1628366,,,1610612741,85,63,2024-11-28T01:34:28Z,3990000,False,,,0,,L. Ball STEAL (3 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
406,PT07M07.00S,2024-11-28T01:34:31.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629632,92.46057818659659,3.9215686274509802,1610612741,85,63,2024-11-28T01:34:38Z,4000000,False,-230.0,18.0,1,right,MISS C. White running 3PT,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
407,PT07M02.00S,2024-11-28T01:34:36.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,85,63,2024-11-28T01:34:38Z,4010000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,406.0,3.0,3.0,0.0,,,,,,,,,,,
408,PT06M57.00S,2024-11-28T01:34:41.4Z,3,REGULAR,3pt,Jump Shot,[],1630591,21.76412614980289,87.74509803921569,1610612753,88,63,2024-11-28T01:35:45Z,4020000,False,-189.0,152.0,1,left,J. Suggs 24' 3PT pullup (20 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,24.24,Made,20.0,,,,,,,,,,,,,,,,,
409,PT06M47.00S,2024-11-28T01:34:52.1Z,3,REGULAR,3pt,Jump Shot,[],202696,70.38436268068331,19.607843137254903,1610612741,88,63,2024-11-28T01:34:58Z,4030000,False,-152.0,226.0,1,right,MISS N. Vučević 27' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
410,PT06M41.00S,2024-11-28T01:34:57.5Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,88,63,2024-11-28T01:34:57Z,4040000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,409.0,4.0,4.0,0.0,,,,,,,,,,,
411,PT06M30.00S,2024-11-28T01:35:08.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,8.360709592641262,51.225490196078425,1610612753,90,63,2024-11-28T01:35:13Z,4050000,False,-6.0,26.0,1,left,W. Carter Jr. DUNK (4 PTS) (J. Suggs 5 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.68,Made,4.0,,,,,,,J. Suggs,1630591.0,5.0,,,,,,,,
413,PT06M20.00S,2024-11-28T01:35:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.19776609724047,51.225490196078425,1610612741,90,65,2024-11-28T01:35:26Z,4070000,False,6.0,21.0,1,right,N. Vučević Layup (16 PTS) (Z. LaVine 9 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,2.17,Made,16.0,,,,,,,Z. LaVine,203897.0,9.0,,,,,,,,
415,PT06M20.00S,2024-11-28T01:35:23.6Z,3,REGULAR,foul,personal,['1freethrow'],203484,,,1610612741,90,65,2024-11-28T01:35:41Z,4090000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Vučević 1 FT),"[203484, 202696]",1610612753.0,ORL,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Vučević,202696.0
417,PT06M20.00S,2024-11-28T01:35:43.0Z,3,REGULAR,substitution,out,[],1630591,,,1610612741,90,65,2024-11-28T01:36:01Z,4110000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M20.00S,2024-11-28T01:35:43.0Z,3,REGULAR,substitution,out,[],1628976,,,1610612741,90,65,2024-11-28T01:36:01Z,4120000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M20.00S,2024-11-28T01:35:43.0Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,90,65,2024-11-28T01:36:01Z,4130000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M20.00S,2024-11-28T01:35:43.0Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,90,65,2024-11-28T01:36:01Z,4140000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M20.00S,2024-11-28T01:35:43.0Z,3,REGULAR,substitution,in,[],1628371,,,1610612741,90,65,2024-11-28T01:36:01Z,4150000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M20.00S,2024-11-28T01:35:43.0Z,3,REGULAR,substitution,in,[],1641710,,,1610612741,90,65,2024-11-28T01:36:01Z,4160000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M20.00S,2024-11-28T01:35:43.0Z,3,REGULAR,substitution,in,[],1641824,,,1610612741,90,65,2024-11-28T01:36:01Z,4170000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M20.00S,2024-11-28T01:35:43.0Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,90,65,2024-11-28T01:36:01Z,4180000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M20.00S,2024-11-28T01:36:08.6Z,3,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,90,66,2024-11-28T01:36:08Z,4190000,False,,,0,,N. Vučević Free Throw 1 of 1 (17 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
426,PT06M04.00S,2024-11-28T01:36:27.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,12.959921156373195,52.94117647058824,1610612753,90,66,2024-11-28T01:42:57Z,4200000,False,-15.0,69.0,1,left,MISS F. Wagner 7' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
427,PT06M01.00S,2024-11-28T01:36:30.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,90,66,2024-11-28T01:36:32Z,4210000,False,,,0,,N. Vučević REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,426.0,5.0,5.0,0.0,,,,,,,,,,,
428,PT05M59.00S,2024-11-28T01:36:34.5Z,3,REGULAR,violation,kicked ball,[],1630532,,,1610612741,90,66,2024-11-28T01:36:41Z,4220000,False,,,0,,F. Wagner kicked ball VIOLATION,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,
