actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
622,PT05M08.00S,2025-01-20T01:09:01.2Z,4,REGULAR,3pt,Jump Shot,[],203932,32.013797634691194,41.66666666666667,1610612743,89,108,2025-01-20T01:21:33Z,5990000,False,42.0,248.0,1,left,MISS A. Gordon 25' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
623,PT05M04.00S,2025-01-20T01:09:05.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,89,108,2025-01-20T01:09:06Z,6000000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,622.0,10.0,7.0,3.0,,,,,,,,,,,,,
624,PT04M59.00S,2025-01-20T01:09:10.8Z,4,REGULAR,3pt,Jump Shot,[],1641710,66.04796320630749,49.50980392156863,1610612753,89,108,2025-01-20T01:22:00Z,6010000,False,-2.0,267.0,1,right,MISS A. Black 26' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
625,PT04M56.00S,2025-01-20T01:09:13.7Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,89,108,2025-01-20T01:09:13Z,6020000,False,,,0,,W. Carter Jr. REBOUND (Off:4 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,624.0,11.0,7.0,4.0,,,,,,,,,,,,,
626,PT04M50.00S,2025-01-20T01:09:19.1Z,4,REGULAR,turnover,lost ball,[],1641710,,,1610612753,89,108,2025-01-20T01:09:22Z,6030000,False,,,0,,A. Black lost ball TURNOVER (2 TO),"[1641710, 1627750]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,Murray,1627750.0,,,,,
627,PT04M50.00S,2025-01-20T01:09:19.1Z,4,REGULAR,steal,,[],1627750,,,1610612743,89,108,2025-01-20T01:09:56Z,6040000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
628,PT04M47.00S,2025-01-20T01:09:24.0Z,4,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612743,89,108,2025-01-20T01:09:33Z,6050000,False,,,0,,W. Carter Jr. shooting personal FOUL (4 PF) (Gordon 2 FT),"[1628976, 203932]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,4.0,0.0,Gordon,203932.0
630,PT04M47.00S,2025-01-20T01:09:57.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203932,,,1610612743,89,109,2025-01-20T01:09:57Z,6070000,False,,,0,,A. Gordon Free Throw 1 of 2 (8 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
631,PT04M47.00S,2025-01-20T01:10:21.8Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203932,,,1610612743,89,110,2025-01-20T01:10:21Z,6080000,False,,,0,,A. Gordon Free Throw 2 of 2 (9 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
632,PT04M41.00S,2025-01-20T01:10:32.1Z,4,REGULAR,foul,personal,[],1631128,,,1610612753,89,110,2025-01-20T01:10:47Z,6090000,False,,,0,,C. Braun take personal FOUL (3 PF),"[1631128, 1641710]",1610612743.0,DEN,take,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Black,1641710.0
634,PT04M41.00S,2025-01-20T01:10:39.6Z,4,REGULAR,substitution,out,[],203932,,,1610612753,89,110,2025-01-20T01:10:43Z,6110000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M41.00S,2025-01-20T01:10:39.6Z,4,REGULAR,substitution,in,[],1629008,,,1610612753,89,110,2025-01-20T01:10:43Z,6120000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M27.00S,2025-01-20T01:11:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.80354796320631,51.71568627450981,1610612753,91,110,2025-01-20T01:11:11Z,6130000,False,9.0,25.0,1,right,P. Banchero cutting Layup (10 PTS) (A. Black 5 AST),"[1631094, 1641710]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.6,Made,10.0,,,,,A. Black,1641710.0,5.0,,,,,,,,,,
638,PT04M03.00S,2025-01-20T01:11:31.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201599,9.543363994743759,50.73529411764706,1610612743,91,110,2025-01-20T01:11:37Z,6150000,False,-4.0,37.0,1,left,MISS D. Jordan Layup - blocked,"[201599, 1628976]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,Carter Jr.,1628976.0,,,,,,,,
639,PT04M03.00S,2025-01-20T01:11:31.0Z,4,REGULAR,block,,[],1628976,,,1610612743,91,110,2025-01-20T01:11:34Z,6160000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
640,PT03M59.00S,2025-01-20T01:11:35.0Z,4,REGULAR,rebound,defensive,[],1641783,,,1610612753,91,110,2025-01-20T01:11:37Z,6170000,False,,,0,,T. da Silva REBOUND (Off:0 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,638.0,3.0,3.0,0.0,,,,,,,,,,,,,
641,PT03M51.00S,2025-01-20T01:11:42.9Z,4,REGULAR,3pt,Jump Shot,[],203484,88.25558475689881,96.32352941176471,1610612753,91,110,2025-01-20T01:11:48Z,6180000,False,232.0,58.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,23.87,Missed,,,,,,,,,,,,,,,,,,
642,PT03M48.00S,2025-01-20T01:11:45.9Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,91,110,2025-01-20T01:11:48Z,6190000,False,,,0,,W. Carter Jr. REBOUND (Off:5 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,641.0,12.0,7.0,5.0,,,,,,,,,,,,,
643,PT03M41.00S,2025-01-20T01:11:52.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1641783,94.03745072273325,72.30392156862744,1610612753,93,110,2025-01-20T01:12:05Z,6200000,False,112.0,4.0,1,right,T. da Silva 11' turnaround Jump Shot (12 PTS) (K. Caldwell-Pope 4 AST),"[1641783, 203484]",1610612753.0,ORL,turnaround,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Right,11.16,Made,12.0,,,,,K. Caldwell-Pope,203484.0,4.0,,,,,,,,,,
645,PT03M39.00S,2025-01-20T01:12:14.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,93,110,2025-01-20T01:12:14Z,6220000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M25.00S,2025-01-20T01:15:09.6Z,4,REGULAR,turnover,traveling,[],1631124,,,1610612743,93,110,2025-01-20T01:15:28Z,6230000,False,,,0,,J. Strawther traveling TURNOVER (1 TO),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,2003.0,,,,
647,PT03M09.00S,2025-01-20T01:15:37.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612753,93,110,2025-01-20T01:15:50Z,6240000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1629008, 1628976]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Carter Jr.,1628976.0
649,PT03M09.00S,2025-01-20T01:16:05.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628976,,,1610612753,94,110,2025-01-20T01:16:05Z,6260000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
650,PT03M09.00S,2025-01-20T01:16:24.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628976,,,1610612753,95,110,2025-01-20T01:16:24Z,6270000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (16 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
651,PT02M56.00S,2025-01-20T01:16:39.3Z,4,REGULAR,3pt,Jump Shot,[],1631124,27.283180026281208,75.49019607843137,1610612743,95,110,2025-01-20T01:16:45Z,6280000,False,-127.0,204.0,1,left,MISS J. Strawther 24' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,24.06,Missed,,,,,,,,,,,,,,,,,,
652,PT02M53.00S,2025-01-20T01:16:42.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,95,110,2025-01-20T01:16:45Z,6290000,False,,,0,,W. Carter Jr. REBOUND (Off:5 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,651.0,13.0,8.0,5.0,,,,,,,,,,,,,
653,PT02M45.00S,2025-01-20T01:16:50.4Z,4,REGULAR,3pt,Jump Shot,[],1641783,91.67214191852825,3.9215686274509802,1610612753,95,110,2025-01-20T01:16:55Z,6300000,False,-230.0,26.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
654,PT02M42.00S,2025-01-20T01:16:53.4Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,95,110,2025-01-20T01:16:55Z,6310000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,653.0,6.0,5.0,1.0,,,,,,,,,,,,,
655,PT02M33.00S,2025-01-20T01:17:07.3Z,4,REGULAR,foul,offensive,['inpenalty'],201599,,,1610612743,95,110,2025-01-20T01:17:48Z,6320000,False,,,0,,D. Jordan offensive FOUL (4 PF),"[201599, 1641710]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627964.0,4.0,0.0,Black,1641710.0
657,PT02M33.00S,2025-01-20T01:17:07.3Z,4,REGULAR,turnover,offensive foul,[],201599,,,1610612743,95,110,2025-01-20T01:17:07Z,6340000,False,,,0,,D. Jordan offensive foul TURNOVER (3 TO),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,,,1627964.0,,,,
658,PT02M33.00S,2025-01-20T01:17:18.2Z,4,REGULAR,substitution,out,[],1641710,,,1610612753,95,110,2025-01-20T01:17:35Z,6350000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M33.00S,2025-01-20T01:17:18.2Z,4,REGULAR,substitution,out,[],203484,,,1610612753,95,110,2025-01-20T01:17:35Z,6360000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M33.00S,2025-01-20T01:17:18.2Z,4,REGULAR,substitution,out,[],1631094,,,1610612753,95,110,2025-01-20T01:17:35Z,6370000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M33.00S,2025-01-20T01:17:18.2Z,4,REGULAR,substitution,in,[],202709,,,1610612753,95,110,2025-01-20T01:17:35Z,6380000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M33.00S,2025-01-20T01:17:18.2Z,4,REGULAR,substitution,in,[],1631216,,,1610612753,95,110,2025-01-20T01:17:35Z,6390000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT02M33.00S,2025-01-20T01:17:18.2Z,4,REGULAR,substitution,in,[],1630243,,,1610612753,95,110,2025-01-20T01:17:35Z,6400000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M33.00S,2025-01-20T01:17:38.4Z,4,REGULAR,substitution,out,[],1627750,,,1610612753,95,110,2025-01-20T01:17:41Z,6410000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M33.00S,2025-01-20T01:17:38.4Z,4,REGULAR,substitution,in,[],1629618,,,1610612753,95,110,2025-01-20T01:17:41Z,6420000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M21.00S,2025-01-20T01:17:55.9Z,4,REGULAR,turnover,lost ball,[],1630243,,,1610612753,95,110,2025-01-20T01:18:42Z,6430000,False,,,0,,T. Queen lost ball TURNOVER (2 TO),"[1630243, 1631124]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,Strawther,1631124.0,,,,,
667,PT02M21.00S,2025-01-20T01:17:55.9Z,4,REGULAR,steal,,[],1631124,,,1610612743,95,110,2025-01-20T01:17:59Z,6440000,False,,,0,,J. Strawther STEAL (2 STL),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
668,PT02M14.00S,2025-01-20T01:18:03.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629618,9.543363994743759,96.56862745098039,1610612743,95,110,2025-01-20T01:18:08Z,6450000,False,-233.0,37.0,1,left,MISS J. Pickett 3PT,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
669,PT02M12.00S,2025-01-20T01:18:05.7Z,4,REGULAR,rebound,offensive,[],1631128,,,1610612743,95,110,2025-01-20T01:18:05Z,6460000,False,,,0,,C. Braun REBOUND (Off:5 Def:6),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,668.0,11.0,6.0,5.0,,,,,,,,,,,,,
670,PT02M09.00S,2025-01-20T01:18:11.3Z,4,REGULAR,foul,personal,[],202709,,,1610612743,95,110,2025-01-20T01:18:19Z,6470000,False,,,0,,C. Joseph personal FOUL (1 PF),"[202709, 1629008]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Porter Jr.,1629008.0
672,PT02M09.00S,2025-01-20T01:18:31.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,95,110,2025-01-20T01:18:31Z,6490000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M09.00S,2025-01-20T01:19:12.6Z,4,REGULAR,substitution,out,[],1628976,,,1610612743,95,110,2025-01-20T01:19:58Z,6500000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M09.00S,2025-01-20T01:19:12.6Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,95,110,2025-01-20T01:19:58Z,6510000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M09.00S,2025-01-20T01:19:12.6Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,95,110,2025-01-20T01:19:58Z,6520000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M09.00S,2025-01-20T01:19:12.6Z,4,REGULAR,substitution,out,[],201599,,,1610612743,95,110,2025-01-20T01:19:58Z,6530000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M09.00S,2025-01-20T01:19:12.6Z,4,REGULAR,substitution,in,[],1630175,,,1610612743,95,110,2025-01-20T01:19:58Z,6540000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M09.00S,2025-01-20T01:19:12.6Z,4,REGULAR,substitution,in,[],1641790,,,1610612743,95,110,2025-01-20T01:19:58Z,6550000,False,,,0,,SUB in: P. Hall,[1641790],1610612743.0,DEN,,,,Hall,P. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M09.00S,2025-01-20T01:19:12.6Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,95,110,2025-01-20T01:19:58Z,6560000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M09.00S,2025-01-20T01:19:12.6Z,4,REGULAR,substitution,in,[],1641816,,,1610612743,95,110,2025-01-20T01:19:58Z,6570000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT01M54.00S,2025-01-20T01:20:18.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641816,30.436925098554536,71.56862745098039,1610612743,95,110,2025-01-20T01:20:28Z,6580000,False,-108.0,234.0,1,left,MISS H. Tyson 25' 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Left Center,25.73,Missed,,,,,,,,,,,,,,,,,,
682,PT01M49.00S,2025-01-20T01:20:24.2Z,4,REGULAR,rebound,offensive,[],1629618,,,1610612743,95,110,2025-01-20T01:20:24Z,6590000,False,,,0,,J. Pickett REBOUND (Off:1 Def:0),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,,681.0,1.0,0.0,1.0,,,,,,,,,,,,,
683,PT01M39.00S,2025-01-20T01:20:34.3Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629618,21.369908015768726,34.55882352941176,1610612743,95,112,2025-01-20T01:20:40Z,6600000,False,77.0,148.0,1,left,J. Pickett 16' pullup Jump Shot (2 PTS),[1629618],1610612743.0,DEN,pullup,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Right Center,16.73,Made,2.0,,,,,,,,,,,,,,,,,
685,PT01M29.00S,2025-01-20T01:20:46.2Z,4,REGULAR,3pt,Jump Shot,[],1641783,70.64717477003943,19.607843137254903,1610612753,95,112,2025-01-20T01:31:34Z,6620000,False,-152.0,223.0,1,right,MISS T. da Silva 27' pullup 3PT,[1641783],1610612753.0,ORL,pullup,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
686,PT01M29.00S,2025-01-20T01:20:46.2Z,4,REGULAR,rebound,defensive,[],1641790,,,1610612743,95,112,2025-01-20T01:20:51Z,6630000,False,,,0,,P. Hall REBOUND (Off:0 Def:1),[1641790],1610612743.0,DEN,,,,Hall,P. Hall,,,,,Above the Break 3,24+ Left Center,,,,685.0,1.0,1.0,0.0,,,,,,,,,,,,,
687,PT01M18.00S,2025-01-20T01:20:58.8Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612743,95,112,2025-01-20T01:21:10Z,6640000,False,,,0,,C. Anthony shooting personal FOUL (4 PF) (Hall 2 FT),"[1630175, 1641790]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2003.0,4.0,0.0,Hall,1641790.0
689,PT01M18.00S,2025-01-20T01:21:23.5Z,4,REGULAR,freethrow,1 of 2,[],1641790,,,1610612743,95,112,2025-01-20T01:21:23Z,6660000,False,,,0,,MISS P. Hall Free Throw 1 of 2,[1641790],1610612743.0,DEN,,,,Hall,P. Hall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
690,PT01M18.00S,2025-01-20T01:21:23.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,95,112,2025-01-20T01:21:23Z,6670000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,689.0,,,,,,,,,,,,,,,,
691,PT01M18.00S,2025-01-20T01:21:41.5Z,4,REGULAR,freethrow,2 of 2,[],1641790,,,1610612743,95,113,2025-01-20T01:21:41Z,6680000,False,,,0,,P. Hall Free Throw 2 of 2 (1 PTS),[1641790],1610612743.0,DEN,,,,Hall,P. Hall,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
692,PT01M05.00S,2025-01-20T01:21:55.1Z,4,REGULAR,3pt,Jump Shot,[],1630243,65.39093298291722,36.76470588235294,1610612753,95,113,2025-01-20T01:22:00Z,6690000,False,-66.0,273.0,1,right,MISS T. Queen 28' step back 3PT,[1630243],1610612753.0,ORL,step back,,,Queen,T. Queen,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
693,PT01M01.00S,2025-01-20T01:21:59.1Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,95,113,2025-01-20T01:22:00Z,6700000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,,,,692.0,1.0,1.0,0.0,,,,,,,,,,,,,
694,PT00M55.50S,2025-01-20T01:22:05.7Z,4,REGULAR,3pt,Jump Shot,[],1641816,19.530223390275953,7.8431372549019605,1610612743,95,113,2025-01-20T01:22:11Z,6710000,False,211.0,131.0,1,left,MISS H. Tyson 24' 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
695,PT00M52.60S,2025-01-20T01:22:08.6Z,4,REGULAR,rebound,defensive,[],1641783,,,1610612753,95,113,2025-01-20T01:22:11Z,6720000,False,,,0,,T. da Silva REBOUND (Off:0 Def:4),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,694.0,4.0,4.0,0.0,,,,,,,,,,,,,
696,PT00M37.60S,2025-01-20T01:22:23.7Z,4,REGULAR,3pt,Jump Shot,[],202709,71.43561103810775,75.73529411764706,1610612753,95,113,2025-01-20T01:22:31Z,6730000,False,129.0,216.0,1,right,MISS C. Joseph 25' 3PT,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
697,PT00M36.30S,2025-01-20T01:22:25.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,95,113,2025-01-20T01:22:31Z,6740000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,696.0,,,,,,,,,,,,,,,,
699,PT00M31.50S,2025-01-20T01:22:46.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630243,92.46057818659659,49.754901960784316,1610612753,97,113,2025-01-20T01:22:51Z,6760000,False,-1.0,18.0,1,right,T. Queen cutting DUNK (8 PTS) (C. Houstan 1 AST),"[1630243, 1631216]",1610612753.0,ORL,cutting,,,Queen,T. Queen,,,,,Restricted Area,0-8 Center,1.84,Made,8.0,,,,,C. Houstan,1631216.0,1.0,,,,,,,,,,
701,PT00M07.00S,2025-01-20T01:23:13.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,97,113,2025-01-20T01:23:21Z,6780000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2003.0,,,,
702,PT00M01.30S,2025-01-20T01:23:25.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202709,66.96780551905388,20.833333333333336,1610612753,100,113,2025-01-20T01:37:08Z,6790000,False,-146.0,258.0,1,right,C. Joseph 29' 3PT pullup (3 PTS),[202709],1610612753.0,ORL,pullup,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,29.63,Made,3.0,,,,,,,,,,,,,,,,,
703,PT00M00.00S,2025-01-20T01:23:37.2Z,4,REGULAR,period,end,[],0,,,1610612743,100,113,2025-01-20T01:23:37Z,6800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M00.00S,2025-01-20T01:23:40.6Z,4,REGULAR,game,end,[],0,,,0,100,113,2025-01-20T01:23:40Z,6810000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
