actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
544,PT09M01.00S,2021-10-26T00:49:45.5Z,4,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612738,107,100,2021-10-26T00:52:34Z,5370000,,,0,,J. McDaniels flagrant-type-1 personal FOUL (1 PF) (Williams 2 FT),"[1629667, 1629684]",1610612766.0,CHA,flagrant-type-1,,,McDaniels,J. McDaniels,,,,,,,,,,,202901.0,,,,,,,,1.0,0.0,Williams,1629684.0,,
547,PT09M01.00S,2021-10-26T00:50:54.5Z,4,REGULAR,instantreplay,altercationrequest,[],0,,,1610612738,107,100,2021-10-26T00:50:56Z,5400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M01.00S,2021-10-26T00:51:51.7Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,107,100,2021-10-26T00:59:24Z,5405000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
601,PT09M01.00S,2021-10-26T00:51:51.7Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,107,100,2021-10-26T00:59:24Z,5407500,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
602,PT09M01.00S,2021-10-26T00:51:51.7Z,4,REGULAR,substitution,out,[],1626196,,,1610612738,107,100,2021-10-26T00:59:24Z,5408750,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
603,PT09M01.00S,2021-10-26T00:51:51.7Z,4,REGULAR,substitution,in,[],203935,,,1610612738,107,100,2021-10-26T00:59:24Z,5409375,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
604,PT09M01.00S,2021-10-26T00:51:51.7Z,4,REGULAR,substitution,in,[],203471,,,1610612738,107,100,2021-10-26T00:59:24Z,5409687,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
605,PT09M01.00S,2021-10-26T00:51:51.7Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,107,100,2021-10-26T00:59:24Z,5409843,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M01.00S,2021-10-26T00:52:48.9Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,107,101,2021-10-26T00:54:33Z,5410000,,,0,,G. Williams flagrant Free Throw 1 of 2 (8 PTS),[1629684],1610612738.0,BOS,flagrant,,,Williams,G. Williams,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
549,PT09M01.00S,2021-10-26T00:52:48.9Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,107,102,2021-10-26T00:54:33Z,5420000,,,0,,G. Williams flagrant Free Throw 2 of 2 (9 PTS),[1629684],1610612738.0,BOS,flagrant,,,Williams,G. Williams,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
550,PT08M52.00S,2021-10-26T00:53:25.0Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,107,102,2021-10-26T00:53:32Z,5430000,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1628970]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,1.0,,,,,,,,,,,Bridges,1628970.0
551,PT08M52.00S,2021-10-26T00:53:25.0Z,4,REGULAR,steal,,[],1628970,,,1610612766,107,102,2021-10-26T00:53:29Z,5440000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M45.00S,2021-10-26T00:53:32.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,75.77201051248358,87.25490196078431,1610612766,107,102,2021-10-26T00:53:36Z,5450000,186.0,175.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
553,PT08M41.00S,2021-10-26T00:53:35.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,107,102,2021-10-26T00:53:35Z,5460000,,,0,,J. Brown REBOUND (Off:3 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,552.0,6.0,3.0,3.0,,,,,,
554,PT08M36.00S,2021-10-26T00:53:39.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203935,34.90473061760841,44.85294117647059,1610612738,107,102,2021-10-26T00:53:46Z,5470000,26.0,276.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.68,Missed,,,,,,,,,,,,,,,,,,
555,PT08M32.00S,2021-10-26T00:53:43.6Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,107,102,2021-10-26T00:53:46Z,5480000,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,554.0,3.0,2.0,1.0,,,,,,
556,PT08M30.00S,2021-10-26T00:53:46.7Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,107,102,2021-10-26T00:53:52Z,5490000,,,0,,L. Ball bad pass TURNOVER (5 TO),"[1630163, 1629684]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,5.0,,,,,,,,,,,Williams,1629684.0
557,PT08M30.00S,2021-10-26T00:53:46.7Z,4,REGULAR,steal,,[],1629684,,,1610612738,107,102,2021-10-26T01:01:42Z,5500000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M29.00S,2021-10-26T00:53:53.7Z,4,REGULAR,foul,personal,[],1630163,,,1610612738,107,102,2021-10-26T00:54:02Z,5510000,,,0,,L. Ball take personal FOUL (4 PF),"[1630163, 1627759]",1610612766.0,CHA,take,,,Ball,L. Ball,,,,,,,,,,,202901.0,,,,,,,,4.0,0.0,Brown,1627759.0,,
566,PT08M20.00S,2021-10-26T00:54:18.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203471,31.750985545335087,65.93137254901961,1610612738,107,102,2021-10-26T00:55:18Z,5590000,-80.0,246.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
567,PT08M17.00S,2021-10-26T00:54:21.8Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,107,102,2021-10-26T00:54:21Z,5600000,,,0,,M. Bridges REBOUND (Off:1 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,566.0,9.0,8.0,1.0,,,,,,
568,PT08M03.00S,2021-10-26T00:54:35.4Z,4,REGULAR,turnover,bad pass,[],1628970,,,1610612766,107,102,2021-10-26T00:55:22Z,5610000,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628970, 203935]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,2.0,,,,,,,,,,,Smart,203935.0
569,PT08M03.00S,2021-10-26T00:54:35.4Z,4,REGULAR,steal,,[],203935,,,1610612738,107,102,2021-10-26T00:54:39Z,5620000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M03.00S,2021-10-26T00:54:45.5Z,4,REGULAR,foul,personal,[],1628970,,,1610612738,107,102,2021-10-26T00:54:52Z,5630000,,,0,,M. Bridges take personal FOUL (2 PF),"[1628970, 203935]",1610612766.0,CHA,take,,,Bridges,M. Bridges,,,,,,,,,,,2005.0,,,,,,,,2.0,0.0,Smart,203935.0,,
572,PT08M03.00S,2021-10-26T00:54:56.9Z,4,REGULAR,substitution,out,[],1628970,,,1610612738,107,102,2021-10-26T00:55:08Z,5650000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M03.00S,2021-10-26T00:54:56.9Z,4,REGULAR,substitution,out,[],1630163,,,1610612738,107,102,2021-10-26T00:55:08Z,5660000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M03.00S,2021-10-26T00:54:56.9Z,4,REGULAR,substitution,out,[],1630208,,,1610612738,107,102,2021-10-26T00:55:08Z,5670000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M03.00S,2021-10-26T00:54:56.9Z,4,REGULAR,substitution,out,[],203953,,,1610612738,107,102,2021-10-26T00:55:08Z,5680000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M03.00S,2021-10-26T00:54:56.9Z,4,REGULAR,substitution,in,[],202397,,,1610612738,107,102,2021-10-26T00:55:08Z,5690000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M03.00S,2021-10-26T00:54:56.9Z,4,REGULAR,substitution,in,[],203486,,,1610612738,107,102,2021-10-26T00:55:08Z,5700000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M03.00S,2021-10-26T00:54:56.9Z,4,REGULAR,substitution,in,[],202330,,,1610612738,107,102,2021-10-26T00:55:08Z,5710000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M03.00S,2021-10-26T00:54:56.9Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,107,102,2021-10-26T00:55:08Z,5720000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M47.00S,2021-10-26T00:55:24.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,26.757555847568987,79.41176470588235,1610612738,107,102,2021-10-26T00:55:30Z,5730000,-147.0,199.0,1,left,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,
581,PT07M42.00S,2021-10-26T00:55:29.8Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,107,102,2021-10-26T00:55:30Z,5740000,,,0,,G. Hayward REBOUND (Off:3 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,580.0,6.0,3.0,3.0,,,,,,
582,PT07M41.00S,2021-10-26T00:55:34.7Z,4,REGULAR,foul,personal,['2freethrow'],203935,,,1610612766,107,102,2021-10-26T00:56:00Z,5750000,,,0,,M. Smart shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[203935, 1626162]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,2004.0,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,
584,PT07M41.00S,2021-10-26T00:56:02.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626162,,,1610612766,108,102,2021-10-26T00:56:02Z,5770000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (19 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
585,PT07M41.00S,2021-10-26T00:56:16.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626162,,,1610612766,108,102,2021-10-26T00:56:16Z,5780000,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
586,PT07M37.00S,2021-10-26T00:56:19.2Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,108,102,2021-10-26T00:56:19Z,5790000,,,0,,R. Williams III REBOUND (Off:5 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,585.0,8.0,3.0,5.0,,,,,,
587,PT07M32.00S,2021-10-26T00:56:32.0Z,4,REGULAR,foul,personal,[],1629667,,,1610612738,108,102,2021-10-26T00:57:09Z,5800000,,,0,,J. McDaniels personal FOUL (2 PF),"[1629667, 203471]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,2004.0,,,,,,,,2.0,0.0,Schroder,203471.0,,
589,PT07M22.00S,2021-10-26T00:57:08.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,19.004599211563733,38.23529411764706,1610612738,108,102,2021-10-26T00:57:12Z,5820000,59.0,126.0,1,left,MISS D. Schroder 13' Jump Shot,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,13.91,Missed,,,,,,,,,,,,,,,,,,
590,PT07M19.00S,2021-10-26T00:57:11.3Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,108,102,2021-10-26T00:57:12Z,5830000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,589.0,5.0,3.0,2.0,,,,,,
591,PT07M05.00S,2021-10-26T00:57:24.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,82.07950065703022,42.64705882352941,1610612766,110,102,2021-10-26T00:57:29Z,5840000,-37.0,116.0,1,right,G. Hayward 12' fadeaway Jump Shot (15 PTS) (M. Plumlee 3 AST),"[202330, 203486]",1610612766.0,CHA,fadeaway,,,Hayward,G. Hayward,,,,,12.17,Made,15.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,,,,
593,PT07M04.00S,2021-10-26T00:57:34.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,110,102,2021-10-26T00:57:34Z,5860000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M48.00S,2021-10-26T01:00:39.4Z,4,REGULAR,2pt,Jump Shot,[],203935,28.728646517739815,61.51960784313726,1610612738,110,102,2021-10-26T01:00:45Z,5870000,-58.0,218.0,1,left,MISS M. Smart 22' Jump Shot,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,22.5,Missed,,,,,,,,,,,,,,,,,,
607,PT06M45.00S,2021-10-26T01:00:42.4Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,110,102,2021-10-26T01:00:45Z,5880000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,606.0,6.0,4.0,2.0,,,,,,
608,PT06M28.00S,2021-10-26T01:01:00.0Z,4,REGULAR,3pt,Jump Shot,[],1629667,68.28186596583443,68.13725490196079,1610612766,113,102,2021-10-26T01:01:04Z,5890000,91.0,246.0,1,right,J. McDaniels 26' 3PT  (12 PTS) (G. Hayward 3 AST),"[1629667, 202330]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,26.19,Made,12.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,
610,PT06M13.00S,2021-10-26T01:01:13.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,19.004599211563733,40.68627450980392,1610612738,113,102,2021-10-26T01:01:20Z,5910000,47.0,126.0,1,left,MISS J. Brown 13' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,13.44,Missed,,,,,,,,,,,,,,,,,,
611,PT06M13.00S,2021-10-26T01:01:13.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,113,102,2021-10-26T01:01:20Z,5920000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,610.0,,,,,,,,,
612,PT06M13.00S,2021-10-26T01:01:20.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,113,102,2021-10-26T01:01:20Z,5930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M13.00S,2021-10-26T01:01:21.8Z,4,REGULAR,substitution,out,[],1629684,,,1610612766,113,102,2021-10-26T01:01:36Z,5940000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M13.00S,2021-10-26T01:01:21.8Z,4,REGULAR,substitution,in,[],1628369,,,1610612766,113,102,2021-10-26T01:01:36Z,5950000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M06.00S,2021-10-26T01:01:51.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612766,113,102,2021-10-26T01:09:07Z,5960000,,,0,,R. Williams III take personal FOUL (3 PF) (Plumlee 2 FT),"[1629057, 203486]",1610612738.0,BOS,take,,,Williams III,R. Williams III,,,,,,,,,,,202901.0,,,,,,,,3.0,0.0,Plumlee,203486.0,,
617,PT06M06.00S,2021-10-26T01:02:12.6Z,4,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,114,102,2021-10-26T01:02:37Z,5980000,,,0,,M. Plumlee Free Throw 1 of 2 (10 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
618,PT06M06.00S,2021-10-26T01:02:27.3Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,114,102,2021-10-26T01:02:30Z,5990000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M06.00S,2021-10-26T01:02:27.3Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,114,102,2021-10-26T01:02:30Z,6000000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M06.00S,2021-10-26T01:02:12.6Z,4,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,114,102,2021-10-26T01:02:37Z,6010000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
621,PT06M03.00S,2021-10-26T01:02:15.6Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,114,102,2021-10-26T01:02:37Z,6020000,,,0,,R. Williams III REBOUND (Off:5 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,620.0,9.0,4.0,5.0,,,,,,
622,PT05M52.00S,2021-10-26T01:02:47.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,7.835085413929041,49.50980392156863,1610612738,114,104,2021-10-26T01:02:55Z,6030000,2.0,21.0,1,left,R. Williams III cutting Layup (8 PTS) (D. Schroder 7 AST),"[1629057, 203471]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,2.12,Made,8.0,D. Schroder,203471.0,7.0,,,,,,,,,,,,,,
624,PT05M37.00S,2021-10-26T01:03:03.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,92.32917214191852,51.225490196078425,1610612766,114,104,2021-10-26T01:03:07Z,6050000,6.0,20.0,1,right,MISS M. Plumlee driving Layup - blocked,"[203486, 1629057]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,2.05,Missed,,,,,,,Williams III,1629057.0,,,,,,,,,,
625,PT05M37.00S,2021-10-26T01:03:03.0Z,4,REGULAR,block,,[],1629057,,,1610612766,114,104,2021-10-26T01:03:05Z,6060000,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M34.00S,2021-10-26T01:03:06.0Z,4,REGULAR,rebound,offensive,[],1628970,,,1610612766,114,104,2021-10-26T01:03:07Z,6070000,,,0,,M. Bridges REBOUND (Off:2 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,624.0,10.0,8.0,2.0,,,,,,
627,PT05M31.00S,2021-10-26T01:03:08.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,90.88370565045992,50.0,1610612766,114,104,2021-10-26T01:03:12Z,6080000,0.0,33.0,1,right,MISS M. Plumlee Layup - blocked,"[203486, 1627759]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,3.32,Missed,,,,,,,Brown,1627759.0,,,,,,,,,,
635,PT05M31.00S,2021-10-26T01:03:08.3Z,4,REGULAR,block,,[],1627759,,,1610612766,114,104,2021-10-26T01:07:03Z,6085000,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M29.00S,2021-10-26T01:03:10.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,114,104,2021-10-26T01:07:03Z,6090000,,,0,,J. Brown REBOUND (Off:3 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,627.0,7.0,4.0,3.0,,,,,,
633,PT05M28.00S,2021-10-26T01:03:41.4Z,4,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,114,104,2021-10-26T01:06:49Z,6105000,,,0,,J. Brown lost ball out-of-bounds TURNOVER (2 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,,,,,,,202901.0,2.0,,,,,,,,,,,,
630,PT05M28.00S,2021-10-26T01:03:44.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,114,104,2021-10-26T01:06:49Z,6110000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M28.00S,2021-10-26T01:05:05.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612766,114,104,2021-10-26T01:06:49Z,6130000,,,0,,,[],1610612766.0,CHA,overturned,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,
634,PT05M10.00S,2021-10-26T01:07:00.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629667,66.83639947437582,65.44117647058823,1610612766,114,104,2021-10-26T01:07:07Z,6140000,77.0,259.0,1,right,MISS J. McDaniels 27' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,
636,PT05M08.00S,2021-10-26T01:07:04.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,114,104,2021-10-26T01:07:04Z,6150000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,634.0,,,,,,,,,
637,PT05M08.00S,2021-10-26T01:07:07.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,114,104,2021-10-26T01:07:07Z,6160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M59.00S,2021-10-26T01:07:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.258212877792378,46.81372549019608,1610612738,114,106,2021-10-26T01:07:26Z,6170000,16.0,6.0,1,left,J. Brown Layup (21 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,1.71,Made,21.0,,,,,,,,,,,,,,,,,
639,PT04M52.00S,2021-10-26T01:07:32.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612766,114,106,2021-10-26T01:07:42Z,6180000,,,0,,J. Brown personal FOUL (2 PF) (McDaniels 2 FT),"[1627759, 1629667]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,2005.0,,,,,,,,2.0,0.0,McDaniels,1629667.0,,
641,PT04M52.00S,2021-10-26T01:07:55.2Z,4,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,115,106,2021-10-26T01:08:13Z,6200000,,,0,,J. McDaniels Free Throw 1 of 2 (13 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
642,PT04M52.00S,2021-10-26T01:07:56.1Z,4,REGULAR,substitution,out,[],202397,,,1610612766,115,106,2021-10-26T01:08:01Z,6210000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M52.00S,2021-10-26T01:07:56.1Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,115,106,2021-10-26T01:08:01Z,6220000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M52.00S,2021-10-26T01:07:55.2Z,4,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,115,106,2021-10-26T01:08:13Z,6230000,,,0,,MISS J. McDaniels Free Throw 2 of 2,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Missed,,,,,,,,,,,,,,,,,,
645,PT04M48.00S,2021-10-26T01:07:59.2Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,115,106,2021-10-26T01:08:13Z,6240000,,,0,,R. Williams III REBOUND (Off:5 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,644.0,10.0,5.0,5.0,,,,,,
646,PT04M42.00S,2021-10-26T01:08:17.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,6.258212877792378,48.28431372549019,1610612738,115,108,2021-10-26T01:08:26Z,6250000,9.0,6.0,1,left,J. Brown Layup (23 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,1.07,Made,23.0,,,,,,,,,,,,,,,,,
647,PT04M30.00S,2021-10-26T01:08:31.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.11760840998686,50.73529411764706,1610612766,117,108,2021-10-26T01:08:36Z,6260000,4.0,12.0,1,right,M. Plumlee DUNK (12 PTS) (J. McDaniels 2 AST),"[203486, 1629667]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,1.27,Made,12.0,J. McDaniels,1629667.0,2.0,,,,,,,,,,,,,,
