actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
528,PT07M41.00S,2022-02-26T01:53:19.9Z,4,REGULAR,3pt,Jump Shot,[],1626162,8.623521681997373,94.85294117647058,1610612766,108,75,2022-02-26T01:53:24Z,5200000,-224.0,29.0,1,left,K. Oubre Jr. 3PT  (20 PTS) (M. Bridges 7 AST),"[1626162, 1628970]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,22.61,Made,,,,,,,,,20.0,M. Bridges,1628970.0,7.0,,,,,,
530,PT07M24.00S,2022-02-26T01:53:36.8Z,4,REGULAR,3pt,Jump Shot,[],1628449,67.23061760840999,36.27450980392157,1610612761,108,75,2022-02-26T01:53:44Z,5220000,-69.0,256.0,1,right,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
531,PT07M21.00S,2022-02-26T01:53:39.8Z,4,REGULAR,rebound,offensive,[],201152,,,1610612761,108,75,2022-02-26T01:53:44Z,5230000,,,0,,T. Young REBOUND (Off:3 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,530.0,5.0,2.0,3.0,,,,,,,,,,,,,,
532,PT07M19.00S,2022-02-26T01:53:41.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,93.9060446780552,53.67647058823529,1610612761,108,75,2022-02-26T01:53:46Z,5240000,18.0,5.0,1,right,MISS T. Young Layup,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,1.9,Missed,,,,,,,,,,,,,,,,,,
533,PT07M18.00S,2022-02-26T01:53:42.9Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,108,75,2022-02-26T01:53:46Z,5250000,,,0,,M. Plumlee REBOUND (Off:3 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,532.0,8.0,5.0,3.0,,,,,,,,,,,,,,
534,PT07M10.00S,2022-02-26T01:53:51.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,7.835085413929041,96.07843137254902,1610612766,108,75,2022-02-26T01:53:56Z,5260000,-230.0,21.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.14,Missed,,,,,,,,,,,,,,,,,,
535,PT07M05.00S,2022-02-26T01:53:56.8Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,108,75,2022-02-26T01:53:56Z,5270000,,,0,,C. Boucher REBOUND (Off:2 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,534.0,4.0,2.0,2.0,,,,,,,,,,,,,,
536,PT07M00.00S,2022-02-26T01:54:41.2Z,4,REGULAR,jumpball,recovered,[],1629023,,,1610612761,108,75,2022-02-26T01:54:41Z,5280000,,,0,,Jump Ball M. Plumlee vs. P. Achiuwa: Tip to P. Washington,"[1629023, 203486, 1630173]",1610612766.0,CHA,outofbounds,P. Washington,1629023.0,Washington,P. Washington,Plumlee,203486.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,,,,,
539,PT07M00.00S,2022-02-26T01:54:41.2Z,4,REGULAR,turnover,lost ball,[],1628449,,,1610612761,108,75,2022-02-26T01:54:41Z,5310000,,,0,,C. Boucher lost ball TURNOVER (2 TO),"[1628449, 203486]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,2.0,Plumlee,203486.0,,,,,,,,,,
540,PT07M00.00S,2022-02-26T01:54:41.2Z,4,REGULAR,steal,,[],203486,,,1610612766,108,75,2022-02-26T01:54:41Z,5320000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M43.00S,2022-02-26T01:54:58.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203486,5.732588699080158,48.529411764705884,1610612766,110,75,2022-02-26T02:12:01Z,5330000,7.0,1.0,1,left,M. Plumlee alley-oop Layup (8 PTS) (P. Washington 3 AST),"[203486, 1629023]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,0.75,Made,,,,,,,,,8.0,P. Washington,1629023.0,3.0,,,,,,
543,PT06M27.00S,2022-02-26T01:55:14.6Z,4,REGULAR,3pt,Jump Shot,[],1630173,73.9323258869908,14.460784313725492,1610612761,110,75,2022-02-26T01:56:46Z,5350000,-178.0,193.0,1,right,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
544,PT06M22.00S,2022-02-26T01:55:19.6Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,110,75,2022-02-26T01:56:46Z,5360000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,543.0,3.0,2.0,1.0,,,,,,,,,,,,,,
545,PT06M20.00S,2022-02-26T01:55:24.1Z,4,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,110,75,2022-02-26T01:55:31Z,5370000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (3 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,1627541.0,3.0,,,,,,,,,,,,
546,PT06M11.00S,2022-02-26T01:55:41.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612761,110,75,2022-02-26T01:56:05Z,5380000,,,0,,T. Rozier personal FOUL (2 PF) (Flynn 2 FT),"[1626179, 1630201]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,201640.0,,,,,,,,2.0,0.0,Flynn,1630201.0,,
548,PT06M11.00S,2022-02-26T01:56:05.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630201,,,1610612761,110,75,2022-02-26T01:56:05Z,5400000,,,0,,MISS M. Flynn Free Throw 1 of 2,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,Missed,,,,,,,,,,,,,,,,,,
549,PT06M11.00S,2022-02-26T01:56:05.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,110,75,2022-02-26T01:56:05Z,5410000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,548.0,,,,,,,,,,,,,,,,,
550,PT06M11.00S,2022-02-26T01:56:18.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630201,,,1610612761,110,76,2022-02-26T01:56:18Z,5420000,,,0,,M. Flynn Free Throw 2 of 2 (1 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
551,PT05M54.00S,2022-02-26T01:56:36.6Z,4,REGULAR,3pt,Jump Shot,[],1626162,15.325229960578188,2.941176470588235,1610612766,113,76,2022-02-26T01:56:47Z,5430000,235.0,92.0,1,left,K. Oubre Jr. 25' 3PT  (23 PTS) (T. Rozier 7 AST),"[1626162, 1626179]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.25,Made,,,,,,,,,23.0,T. Rozier,1626179.0,7.0,,,,,,
553,PT05M47.00S,2022-02-26T01:56:44.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,95.0886990801577,48.28431372549019,1610612761,113,78,2022-02-26T02:12:31Z,5450000,-9.0,-6.0,1,right,C. Boucher driving Layup (8 PTS) (M. Flynn 3 AST),"[1628449, 1630201]",1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,1.07,Made,,,,,,,,,8.0,M. Flynn,1630201.0,3.0,,,,,,
555,PT05M29.00S,2022-02-26T01:57:01.4Z,4,REGULAR,turnover,lost ball,[],1628970,,,1610612766,113,78,2022-02-26T01:57:06Z,5470000,,,0,,M. Bridges lost ball TURNOVER (4 TO),"[1628970, 1630567]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,4.0,Barnes,1630567.0,,,,,,,,,,
556,PT05M29.00S,2022-02-26T01:57:01.4Z,4,REGULAR,steal,,[],1630567,,,1610612761,113,78,2022-02-26T01:57:03Z,5480000,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M27.00S,2022-02-26T01:57:04.6Z,4,REGULAR,turnover,bad pass,[],1630173,,,1610612761,113,78,2022-02-26T01:57:30Z,5490000,,,0,,P. Achiuwa bad pass TURNOVER (2 TO),"[1630173, 1626179]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,2.0,Rozier,1626179.0,,,,,,,,,,
558,PT05M27.00S,2022-02-26T01:57:04.6Z,4,REGULAR,steal,,[],1626179,,,1610612766,113,78,2022-02-26T01:57:06Z,5500000,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M22.00S,2022-02-26T01:57:08.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628970,5.469776609724048,48.77450980392157,1610612766,115,78,2022-02-26T01:57:26Z,5510000,6.0,-1.0,1,left,M. Bridges alley-oop DUNK (11 PTS) (T. Rozier 8 AST),"[1628970, 1626179]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,0.62,Made,,,,,,,,,11.0,T. Rozier,1626179.0,8.0,,,,,,
561,PT05M01.00S,2022-02-26T01:57:29.3Z,4,REGULAR,2pt,Jump Shot,[],1630567,78.26872536136662,17.401960784313726,1610612761,115,80,2022-02-26T01:57:35Z,5530000,-163.0,152.0,1,right,S. Barnes 22' Jump Shot (28 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,22.27,Made,,,,,,,,,28.0,,,,,,,,,
562,PT04M51.00S,2022-02-26T01:57:41.9Z,4,REGULAR,foul,personal,[],1630201,,,1610612766,115,80,2022-02-26T01:57:51Z,5540000,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 1626179]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,200833.0,,,,,,,,1.0,0.0,Rozier,1626179.0,,
564,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,115,80,2022-02-26T01:58:23Z,5560000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,out,[],203486,,,1610612766,115,80,2022-02-26T01:58:23Z,5570000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,out,[],1630567,,,1610612766,115,80,2022-02-26T01:58:23Z,5580000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,out,[],1630173,,,1610612766,115,80,2022-02-26T01:58:23Z,5590000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,out,[],1628449,,,1610612766,115,80,2022-02-26T01:58:23Z,5600000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,out,[],201152,,,1610612766,115,80,2022-02-26T01:58:23Z,5610000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,in,[],1626149,,,1610612766,115,80,2022-02-26T01:58:23Z,5620000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,115,80,2022-02-26T01:58:23Z,5630000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,in,[],1629139,,,1610612766,115,80,2022-02-26T01:58:23Z,5640000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,in,[],1629004,,,1610612766,115,80,2022-02-26T01:58:23Z,5650000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,in,[],1630625,,,1610612766,115,80,2022-02-26T01:58:23Z,5660000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M51.00S,2022-02-26T01:57:48.7Z,4,REGULAR,substitution,in,[],1630551,,,1610612766,115,80,2022-02-26T01:58:23Z,5670000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M36.00S,2022-02-26T01:58:30.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,115,80,2022-02-26T01:58:36Z,5680000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,200833.0,,,,,,,,,,,,,
577,PT04M17.00S,2022-02-26T01:59:01.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630551,93.51182654402102,4.6568627450980395,1610612761,115,80,2022-02-26T01:59:07Z,5690000,-227.0,8.0,1,right,MISS J. Champagnie 3PT,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
578,PT04M15.00S,2022-02-26T01:59:03.4Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,115,80,2022-02-26T01:59:07Z,5700000,,,0,,P. Washington REBOUND (Off:0 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,577.0,5.0,5.0,0.0,,,,,,,,,,,,,,
579,PT04M11.00S,2022-02-26T01:59:07.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626149,6.389618922470433,48.77450980392157,1610612766,117,80,2022-02-26T02:13:03Z,5710000,6.0,8.0,1,left,M. Harrell driving DUNK (14 PTS) (T. Rozier 9 AST),"[1626149, 1626179]",1610612766.0,CHA,driving,,,Harrell,M. Harrell,,,,,0.97,Made,,,,,,,,,14.0,T. Rozier,1626179.0,9.0,,,,,,
581,PT03M56.00S,2022-02-26T01:59:26.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612761,117,80,2022-02-26T01:59:36Z,5730000,,,0,,T. Rozier shooting personal FOUL (3 PF) (Watanabe 2 FT),"[1626179, 1629139]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,201640.0,,,,,,,,3.0,0.0,Watanabe,1629139.0,,
583,PT03M56.00S,2022-02-26T01:59:50.0Z,4,REGULAR,freethrow,1 of 2,[],1629139,,,1610612761,117,81,2022-02-26T02:00:14Z,5750000,,,0,,Y. Watanabe Free Throw 1 of 2 (1 PTS),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
584,PT03M56.00S,2022-02-26T01:59:50.8Z,4,REGULAR,substitution,out,[],1629023,,,1610612761,117,81,2022-02-26T01:59:55Z,5760000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M56.00S,2022-02-26T01:59:50.8Z,4,REGULAR,substitution,in,[],203486,,,1610612761,117,81,2022-02-26T01:59:55Z,5770000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M56.00S,2022-02-26T01:59:50.0Z,4,REGULAR,freethrow,2 of 2,[],1629139,,,1610612761,117,81,2022-02-26T02:00:14Z,5780000,,,0,,MISS Y. Watanabe Free Throw 2 of 2,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,Missed,,,,,,,,,,,,,,,,,,
587,PT03M54.00S,2022-02-26T01:59:52.0Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,117,81,2022-02-26T02:00:14Z,5790000,,,0,,M. Plumlee REBOUND (Off:3 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,586.0,9.0,6.0,3.0,,,,,,,,,,,,,,
588,PT03M34.00S,2022-02-26T02:00:29.8Z,4,REGULAR,3pt,Jump Shot,[],1626179,23.209592641261498,88.48039215686273,1610612766,117,81,2022-02-26T02:00:34Z,5800000,-192.0,166.0,1,left,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
589,PT03M32.00S,2022-02-26T02:00:31.8Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612761,117,81,2022-02-26T02:00:34Z,5810000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,588.0,1.0,1.0,0.0,,,,,,,,,,,,,,
590,PT03M23.00S,2022-02-26T02:00:41.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,93.64323258869908,52.450980392156865,1610612761,117,83,2022-02-26T02:00:48Z,5820000,12.0,7.0,1,right,M. Flynn driving Layup (3 PTS),[1630201],1610612761.0,TOR,driving,,,Flynn,M. Flynn,,,,,1.43,Made,,,,,,,,,3.0,,,,,,,,,
591,PT03M03.00S,2022-02-26T02:01:03.4Z,4,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612766,117,83,2022-02-26T02:01:18Z,5830000,,,0,,D. Banton shooting personal FOUL (1 PF) (Harrell 2 FT),"[1630625, 1626149]",1610612761.0,TOR,shooting,,,Banton,D. Banton,,,,,,,,,,,200833.0,,,,,,,,1.0,0.0,Harrell,1626149.0,,
593,PT03M03.00S,2022-02-26T02:01:33.6Z,4,REGULAR,freethrow,1 of 2,[],1626149,,,1610612766,118,83,2022-02-26T02:01:33Z,5850000,,,0,,M. Harrell Free Throw 1 of 2 (15 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
594,PT03M03.00S,2022-02-26T02:01:34.8Z,4,REGULAR,substitution,out,[],1626179,,,1610612766,118,83,2022-02-26T02:01:39Z,5860000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M03.00S,2022-02-26T02:01:34.8Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,118,83,2022-02-26T02:01:39Z,5870000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M03.00S,2022-02-26T02:01:57.2Z,4,REGULAR,freethrow,2 of 2,[],1626149,,,1610612766,119,83,2022-02-26T02:01:57Z,5880000,,,0,,M. Harrell Free Throw 2 of 2 (16 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
597,PT02M54.00S,2022-02-26T02:02:08.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,82.47371879106439,46.07843137254902,1610612761,119,85,2022-02-26T02:02:12Z,5890000,-20.0,112.0,1,right,M. Flynn 11' floating Jump Shot (5 PTS) (Y. Watanabe 1 AST),"[1630201, 1629139]",1610612761.0,TOR,floating,,,Flynn,M. Flynn,,,,,11.39,Made,,,,,,,,,5.0,Y. Watanabe,1629139.0,1.0,,,,,,
599,PT02M37.00S,2022-02-26T02:02:24.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,7.30946123521682,49.754901960784316,1610612766,121,85,2022-02-26T02:02:30Z,5910000,1.0,16.0,1,left,M. Harrell driving DUNK (18 PTS),[1626149],1610612766.0,CHA,driving,,,Harrell,M. Harrell,,,,,1.62,Made,,,,,,,,,18.0,,,,,,,,,
600,PT02M21.00S,2022-02-26T02:02:39.7Z,4,REGULAR,3pt,Jump Shot,[],1629004,95.6143232588699,96.56862745098039,1610612761,121,85,2022-02-26T02:02:44Z,5920000,233.0,-11.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,
601,PT02M19.00S,2022-02-26T02:02:41.7Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,121,85,2022-02-26T02:02:44Z,5930000,,,0,,M. Plumlee REBOUND (Off:3 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,600.0,10.0,7.0,3.0,,,,,,,,,,,,,,
602,PT02M10.00S,2022-02-26T02:02:53.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,121,85,2022-02-26T02:02:53Z,5940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M10.00S,2022-02-26T02:02:57.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,121,85,2022-02-26T02:02:57Z,5950000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M57.00S,2022-02-26T02:06:02.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630550,20.18725361366623,41.911764705882355,1610612766,123,85,2022-02-26T02:13:49Z,5960000,40.0,137.0,1,left,J. Thor 14' floating Jump Shot (6 PTS),[1630550],1610612766.0,CHA,floating,,,Thor,J. Thor,,,,,14.31,Made,,,,,,,,,6.0,,,,,,,,,
605,PT01M50.00S,2022-02-26T02:06:09.9Z,4,REGULAR,3pt,Jump Shot,[],1629004,89.70105124835742,3.1862745098039214,1610612761,123,85,2022-02-26T02:06:14Z,5970000,-234.0,44.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.83,Missed,,,,,,,,,,,,,,,,,,
606,PT01M47.00S,2022-02-26T02:06:12.9Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,123,85,2022-02-26T02:06:14Z,5980000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,605.0,4.0,3.0,1.0,,,,,,,,,,,,,,
607,PT01M32.00S,2022-02-26T02:06:28.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,7.966491458607096,49.754901960784316,1610612766,123,85,2022-02-26T02:13:59Z,5990000,1.0,22.0,1,left,MISS M. Harrell driving DUNK,[1626149],1610612766.0,CHA,driving,,,Harrell,M. Harrell,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,
608,PT01M30.00S,2022-02-26T02:06:30.3Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,123,85,2022-02-26T02:06:33Z,6000000,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,607.0,1.0,1.0,0.0,,,,,,,,,,,,,,
609,PT01M25.00S,2022-02-26T02:06:34.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,95.3515111695138,97.30392156862744,1610612761,123,88,2022-02-26T02:06:42Z,6010000,237.0,-9.0,1,right,S. Mykhailiuk 3PT  (3 PTS) (M. Flynn 4 AST),"[1629004, 1630201]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.67,Made,,,,,,,,,3.0,M. Flynn,1630201.0,4.0,,,,,,
611,PT01M01.00S,2022-02-26T02:07:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630550,7.835085413929041,49.50980392156863,1610612766,123,88,2022-02-26T02:07:12Z,6030000,2.0,21.0,1,left,MISS J. Thor driving Layup,[1630550],1610612766.0,CHA,driving,,,Thor,J. Thor,,,,,2.12,Missed,,,,,,,,,,,,,,,,,,
612,PT00M59.60S,2022-02-26T02:07:04.2Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,123,88,2022-02-26T02:07:12Z,6040000,,,0,,M. Flynn REBOUND (Off:0 Def:2),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,611.0,2.0,2.0,0.0,,,,,,,,,,,,,,
613,PT00M55.30S,2022-02-26T02:07:08.8Z,4,REGULAR,3pt,Jump Shot,[],1629139,91.01511169513797,3.431372549019608,1610612761,123,91,2022-02-26T02:07:14Z,6050000,-233.0,32.0,1,right,Y. Watanabe 3PT  (4 PTS) (M. Flynn 5 AST),"[1629139, 1630201]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,23.5,Made,,,,,,,,,4.0,M. Flynn,1630201.0,5.0,,,,,,
615,PT00M46.10S,2022-02-26T02:07:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.652431011826544,49.754901960784316,1610612766,123,91,2022-02-26T02:07:29Z,6070000,1.0,10.0,1,left,MISS L. Ball driving finger roll Layup,[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,
616,PT00M46.10S,2022-02-26T02:07:25.1Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612766,123,91,2022-02-26T02:07:29Z,6080000,,,0,,M. Harrell REBOUND (Off:5 Def:4),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,615.0,9.0,4.0,5.0,,,,,,,,,,,,,,
