actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
637,PT03M23.00S,2022-01-03T02:07:15.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629150,,,1610612766,88,129,2022-01-03T02:07:24Z,6270000,,,0,,E. Terry personal FOUL (2 PF) (Richards 2 FT),"[1629150, 1630208]",1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Richards,1630208.0
639,PT03M23.00S,2022-01-03T02:07:42.5Z,4,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,89,129,2022-01-03T02:08:15Z,6290000,,,0,,N. Richards Free Throw 1 of 2 (6 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
640,PT03M23.00S,2022-01-03T02:07:42.5Z,4,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,89,129,2022-01-03T02:08:15Z,6300000,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,Missed,,,,,,,,,,,,,,,,,,
641,PT03M19.00S,2022-01-03T02:07:46.5Z,4,REGULAR,rebound,offensive,[],1630547,,,1610612766,89,129,2022-01-03T02:08:15Z,6310000,,,0,,J. Bouknight REBOUND (Off:1 Def:0),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,640.0,1.0,0.0,1.0,,,,,,,,,,
642,PT03M10.00S,2022-01-03T02:08:12.9Z,4,REGULAR,turnover,lost ball,[],1630539,,,1610612766,89,129,2022-01-03T02:08:18Z,6320000,,,0,,K. Jones lost ball TURNOVER (1 TO),"[1630539, 203901]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,1.0,Payton,203901.0,,,,,,,
643,PT03M10.00S,2022-01-03T02:08:12.9Z,4,REGULAR,steal,,[],203901,,,1610612756,89,129,2022-01-03T02:08:15Z,6330000,,,0,,E. Payton STEAL (2 STL),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M07.00S,2022-01-03T02:08:18.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630688,7.5722733245729295,56.61764705882353,1610612756,89,129,2022-01-03T02:16:21Z,6340000,-33.0,19.0,1,left,MISS I. Wainright running DUNK - blocked,"[1630688, 1630550]",1610612756.0,PHX,running,,,Wainright,I. Wainright,,,,,3.8,Missed,,,,,,,,,,,,Thor,1630550.0,,,,,
645,PT03M07.00S,2022-01-03T02:08:18.7Z,4,REGULAR,block,,[],1630550,,,1610612756,89,129,2022-01-03T02:08:21Z,6350000,,,0,,J. Thor BLOCK (1 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M07.00S,2022-01-03T02:08:18.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,89,129,2022-01-03T02:08:23Z,6360000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,644.0,,,,,,,,,,,,,
647,PT03M07.00S,2022-01-03T02:08:24.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,89,129,2022-01-03T02:08:24Z,6370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M06.00S,2022-01-03T02:08:34.5Z,4,REGULAR,foul,personal,['2freethrow'],1630550,,,1610612756,89,129,2022-01-03T02:08:44Z,6380000,,,0,,J. Thor shooting personal FOUL (1 PF) (Wainright 2 FT),"[1630550, 1630688]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Wainright,1630688.0
650,PT03M06.00S,2022-01-03T02:08:57.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630688,,,1610612756,89,130,2022-01-03T02:08:57Z,6400000,,,0,,I. Wainright Free Throw 1 of 2 (1 PTS),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
651,PT03M06.00S,2022-01-03T02:09:09.4Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630688,,,1610612756,89,131,2022-01-03T02:09:09Z,6410000,,,0,,I. Wainright Free Throw 2 of 2 (2 PTS),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
652,PT02M53.00S,2022-01-03T02:09:26.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,89,131,2022-01-03T02:09:26Z,6420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M45.00S,2022-01-03T02:09:50.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,86.67871222076215,59.55882352941176,1610612766,91,131,2022-01-03T02:09:53Z,6430000,48.0,73.0,1,right,I. Smith 8' fadeaway Jump Shot (11 PTS),[202397],1610612766.0,CHA,fadeaway,,,Smith,I. Smith,,,,,8.7,Made,11.0,,,,,,,,,,,,,,,,,
654,PT02M39.00S,2022-01-03T02:10:03.6Z,4,REGULAR,foul,offensive,['inpenalty'],1629150,,,1610612756,91,131,2022-01-03T02:10:11Z,6440000,,,0,,E. Terry offensive FOUL (3 PF),"[1629150, 1630547]",1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Bouknight,1630547.0
656,PT02M39.00S,2022-01-03T02:10:03.6Z,4,REGULAR,turnover,offensive foul,[],1629150,,,1610612756,91,131,2022-01-03T02:10:03Z,6460000,,,0,,E. Terry offensive foul TURNOVER (2 TO),[1629150],1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,,,,,2.0,,,,,1627529.0,,,,
657,PT02M29.00S,2022-01-03T02:10:22.2Z,4,REGULAR,turnover,lost ball,[],1630547,,,1610612766,91,131,2022-01-03T02:10:26Z,6470000,,,0,,J. Bouknight lost ball TURNOVER (1 TO),"[1630547, 1630640]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,1.0,Walker,1630640.0,,,,,,,
658,PT02M29.00S,2022-01-03T02:10:22.2Z,4,REGULAR,steal,,[],1630640,,,1610612756,91,131,2022-01-03T02:18:07Z,6480000,,,0,,M. Walker STEAL (3 STL),[1630640],1610612756.0,PHX,,,,Walker,M. Walker,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M20.00S,2022-01-03T02:10:31.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628238,32.933639947437584,37.254901960784316,1610612756,91,131,2022-01-03T02:10:41Z,6490000,64.0,257.0,1,left,MISS P. Bass 26' 3PT,[1628238],1610612756.0,PHX,,,,Bass,P. Bass,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,
660,PT02M14.00S,2022-01-03T02:10:37.3Z,4,REGULAR,rebound,offensive,[],1629150,,,1610612756,91,131,2022-01-03T02:10:41Z,6500000,,,0,,E. Terry REBOUND (Off:1 Def:2),[1629150],1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,659.0,3.0,2.0,1.0,,,,,,,,,,
661,PT02M14.00S,2022-01-03T02:10:37.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629150,5.590000152587891,50.0,1610612756,91,131,2022-01-03T02:10:37Z,6510000,0.0,0.0,1,left,MISS E. Terry tip Layup,[1629150],1610612756.0,PHX,tip,,,Terry,E. Terry,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
662,PT02M12.00S,2022-01-03T02:10:38.8Z,4,REGULAR,rebound,defensive,[],202397,,,1610612766,91,131,2022-01-03T02:10:38Z,6520000,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,661.0,2.0,2.0,0.0,,,,,,,,,,
663,PT02M07.00S,2022-01-03T02:10:44.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630539,93.51182654402102,50.73529411764706,1610612766,93,131,2022-01-03T02:10:56Z,6530000,4.0,8.0,1,right,K. Jones alley-oop DUNK (2 PTS) (I. Smith 7 AST),"[1630539, 202397]",1610612766.0,CHA,alley-oop,,,Jones,K. Jones,,,,,0.93,Made,2.0,I. Smith,202397.0,7.0,,,,,,,,,,,,,,
665,PT01M58.00S,2022-01-03T02:10:59.8Z,4,REGULAR,foul,personal,[],1630547,,,1610612756,93,131,2022-01-03T02:11:06Z,6550000,,,0,,J. Bouknight personal FOUL (1 PF),"[1630547, 1629150]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Terry,1629150.0
667,PT01M51.00S,2022-01-03T02:11:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203901,6.915243101182654,47.549019607843135,1610612756,93,131,2022-01-03T02:11:22Z,6570000,12.0,13.0,1,left,MISS E. Payton driving Layup,[203901],1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,1.75,Missed,,,,,,,,,,,,,,,,,,
668,PT01M49.00S,2022-01-03T02:11:20.6Z,4,REGULAR,rebound,defensive,[],1630539,,,1610612766,93,131,2022-01-03T02:11:22Z,6580000,,,0,,K. Jones REBOUND (Off:0 Def:1),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,667.0,1.0,1.0,0.0,,,,,,,,,,
669,PT01M45.00S,2022-01-03T02:11:25.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630550,93.51182654402102,52.20588235294118,1610612766,95,131,2022-01-03T02:20:26Z,6590000,11.0,8.0,1,right,J. Thor driving finger roll Layup (2 PTS) (K. Jones 1 AST),"[1630550, 1630539]",1610612766.0,CHA,driving finger roll,,,Thor,J. Thor,,,,,1.39,Made,2.0,K. Jones,1630539.0,1.0,,,,,,,,,,,,,,
671,PT01M25.00S,2022-01-03T02:11:54.4Z,4,REGULAR,turnover,bad pass,[],1628238,,,1610612756,95,131,2022-01-03T02:11:59Z,6610000,,,0,,P. Bass bad pass TURNOVER (2 TO),"[1628238, 202397]",1610612756.0,PHX,,,,Bass,P. Bass,,,,,,,,,,,,,,,2.0,Smith,202397.0,,,,,,,
672,PT01M25.00S,2022-01-03T02:11:54.4Z,4,REGULAR,steal,,[],202397,,,1610612766,95,131,2022-01-03T02:11:56Z,6620000,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M25.00S,2022-01-03T02:12:05.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630688,,,1610612766,95,131,2022-01-03T02:12:13Z,6630000,,,0,,I. Wainright shooting personal FOUL (3 PF) (Smith 2 FT),"[1630688, 202397]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,1628485.0,3.0,0.0,Smith,202397.0
675,PT01M25.00S,2022-01-03T02:12:17.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202397,,,1610612766,96,131,2022-01-03T02:12:17Z,6650000,,,0,,I. Smith Free Throw 1 of 2 (12 PTS),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
676,PT01M25.00S,2022-01-03T02:12:29.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202397,,,1610612766,97,131,2022-01-03T02:12:29Z,6660000,,,0,,I. Smith Free Throw 2 of 2 (13 PTS),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
677,PT01M06.00S,2022-01-03T02:12:50.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,11.383048620236531,51.71568627450981,1610612756,97,131,2022-01-03T02:12:55Z,6670000,-9.0,55.0,1,left,MISS E. Payton Jump Shot - blocked,"[203901, 1630550]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,5.52,Missed,,,,,,,,,,,,Thor,1630550.0,,,,,
678,PT01M06.00S,2022-01-03T02:12:50.7Z,4,REGULAR,block,,[],1630550,,,1610612756,97,131,2022-01-03T02:12:53Z,6680000,,,0,,J. Thor BLOCK (2 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,
679,PT01M02.00S,2022-01-03T02:12:54.7Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,97,131,2022-01-03T02:12:55Z,6690000,,,0,,N. Richards REBOUND (Off:1 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,677.0,7.0,6.0,1.0,,,,,,,,,,
680,PT01M01.00S,2022-01-03T02:12:57.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.9862023653088,50.49019607843137,1610612766,99,131,2022-01-03T02:13:01Z,6700000,2.0,13.0,1,right,N. Richards DUNK (8 PTS) (I. Smith 8 AST),"[1630208, 202397]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,1.36,Made,8.0,I. Smith,202397.0,8.0,,,,,,,,,,,,,,
682,PT00M52.90S,2022-01-03T02:13:09.1Z,4,REGULAR,turnover,out-of-bounds,[],1630688,,,1610612756,99,131,2022-01-03T02:13:15Z,6720000,,,0,,I. Wainright lost ball out-of-bounds TURNOVER (1 TO),[1630688],1610612756.0,PHX,lost ball,,,Wainright,I. Wainright,,,,,,,,,,,,,,,1.0,,,,,1628485.0,,,,
685,PT00M39.20S,2022-01-03T02:13:46.8Z,4,REGULAR,violation,kicked ball,[],1628238,,,1610612766,99,131,2022-01-03T02:17:33Z,6750000,,,0,,P. Bass kicked ball VIOLATION,[1628238],1610612756.0,PHX,,,,Bass,P. Bass,,,,,,,,,,,,,,,,,,,,1151.0,,,,
686,PT00M31.20S,2022-01-03T02:14:05.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630208,90.75229960578186,50.245098039215684,1610612766,99,131,2022-01-03T02:23:01Z,6760000,1.0,34.0,1,right,MISS N. Richards alley-oop DUNK,[1630208],1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,3.44,Missed,,,,,,,,,,,,,,,,,,
687,PT00M28.10S,2022-01-03T02:14:08.4Z,4,REGULAR,rebound,defensive,[],1629150,,,1610612756,99,131,2022-01-03T02:14:08Z,6770000,,,0,,E. Terry REBOUND (Off:1 Def:3),[1629150],1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,686.0,4.0,3.0,1.0,,,,,,,,,,
688,PT00M22.20S,2022-01-03T02:14:14.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628238,12.040078843626807,37.254901960784316,1610612756,99,131,2022-01-03T02:23:53Z,6780000,64.0,61.0,1,left,MISS P. Bass 8' driving Layup - blocked,"[1628238, 1630550]",1610612756.0,PHX,driving,,,Bass,P. Bass,,,,,8.8,Missed,,,,,,,,,,,,Thor,1630550.0,,,,,
689,PT00M22.20S,2022-01-03T02:14:14.3Z,4,REGULAR,block,,[],1630550,,,1610612756,99,131,2022-01-03T02:14:18Z,6790000,,,0,,J. Thor BLOCK (3 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M20.20S,2022-01-03T02:14:16.3Z,4,REGULAR,rebound,offensive,[],1628238,,,1610612756,99,131,2022-01-03T02:14:26Z,6800000,,,0,,P. Bass REBOUND (Off:1 Def:0),[1628238],1610612756.0,PHX,,,,Bass,P. Bass,,,,,,,,,,,688.0,1.0,0.0,1.0,,,,,,,,,,
691,PT00M20.20S,2022-01-03T02:14:20.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628238,8.360709592641262,49.26470588235294,1610612756,99,133,2022-01-03T02:24:29Z,6810000,4.0,26.0,1,left,P. Bass fadeaway Jump Shot (4 PTS),[1628238],1610612756.0,PHX,fadeaway,,,Bass,P. Bass,,,,,2.64,Made,4.0,,,,,,,,,,,,,,,,,
692,PT00M11.40S,2022-01-03T02:14:31.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628238,,,1610612766,99,133,2022-01-03T02:14:46Z,6820000,,,0,,P. Bass personal FOUL (1 PF) (Jones 2 FT),"[1628238, 1630539]",1610612756.0,PHX,,,,Bass,P. Bass,,,,,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Jones,1630539.0
694,PT00M11.40S,2022-01-03T02:15:00.6Z,4,REGULAR,freethrow,1 of 2,[],1630539,,,1610612766,99,133,2022-01-03T02:15:00Z,6840000,,,0,,MISS K. Jones Free Throw 1 of 2,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
695,PT00M11.40S,2022-01-03T02:15:00.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,99,133,2022-01-03T02:15:00Z,6850000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,694.0,,,,,,,,,,,,,
696,PT00M11.40S,2022-01-03T02:15:00.6Z,4,REGULAR,freethrow,2 of 2,[],1630539,,,1610612766,99,133,2022-01-03T02:15:41Z,6860000,,,0,,MISS K. Jones Free Throw 2 of 2,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
697,PT00M11.40S,2022-01-03T02:15:00.6Z,4,REGULAR,rebound,defensive,[],1628238,,,1610612756,99,133,2022-01-03T02:28:33Z,6870000,,,0,,P. Bass REBOUND (Off:1 Def:1),[1628238],1610612756.0,PHX,,,,Bass,P. Bass,,,,,,,,,,,696.0,2.0,1.0,1.0,,,,,,,,,,
701,PT00M11.40S,2022-01-03T02:15:29.2Z,4,REGULAR,violation,lane,[],1629150,,,1610612756,99,133,2022-01-03T02:28:04Z,6875000,,,0,,E. Terry lane VIOLATION,[1629150],1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M00.00S,2022-01-03T02:15:57.8Z,4,REGULAR,period,end,[],0,,,1610612756,99,133,2022-01-03T02:15:57Z,6880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M00.00S,2022-01-03T02:16:01.7Z,4,REGULAR,game,end,[],0,,,0,99,133,2022-01-03T02:16:01Z,6890000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
