actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
627,PT10M14.00S,2022-02-13T02:07:06.8Z,4,REGULAR,rebound,offensive,[],1630547,,,1610612766,80,101,2022-02-13T02:07:30Z,6110000,,,0,,J. Bouknight REBOUND (Off:2 Def:3),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,626.0,5.0,3.0,2.0,,,,,,,,,,,,,,
628,PT10M00.00S,2022-02-13T02:07:43.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630163,68.9388961892247,70.83333333333334,1610612766,83,101,2022-02-13T02:07:48Z,6120000,104.0,239.0,1,right,L. Ball 26' 3PT  (12 PTS) (J. Thor 1 AST),"[1630163, 1630550]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.12,Made,12.0,,,,,,,,,J. Thor,1630550.0,1.0,,,,,,,
630,PT09M56.00S,2022-02-13T02:07:54.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,83,101,2022-02-13T02:07:54Z,6140000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT09M56.00S,2022-02-13T02:09:25.5Z,4,REGULAR,substitution,out,[],203937,,,1610612763,83,101,2022-02-13T02:10:38Z,6150000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT09M56.00S,2022-02-13T02:09:25.5Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,83,101,2022-02-13T02:10:38Z,6160000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT09M39.00S,2022-02-13T02:11:04.1Z,4,REGULAR,3pt,Jump Shot,[],1628991,26.363337713534822,80.88235294117648,1610612763,83,101,2022-02-13T02:11:11Z,6170000,-154.0,195.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
634,PT09M34.00S,2022-02-13T02:11:09.1Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,83,101,2022-02-13T02:11:11Z,6180000,,,0,,S. Adams REBOUND (Off:6 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,633.0,9.0,3.0,6.0,,,,,,,,,,,,,,
635,PT09M34.00S,2022-02-13T02:11:09.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,83,101,2022-02-13T02:11:09Z,6190000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
636,PT09M33.00S,2022-02-13T02:11:10.3Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,83,101,2022-02-13T02:11:10Z,6200000,,,0,,M. Plumlee REBOUND (Off:3 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,635.0,10.0,7.0,3.0,,,,,,,,,,,,,,
637,PT09M25.00S,2022-02-13T02:11:18.4Z,4,REGULAR,3pt,Jump Shot,[],1630547,74.06373193166885,84.31372549019608,1610612766,83,101,2022-02-13T02:11:23Z,6210000,172.0,191.0,1,right,MISS J. Bouknight 25' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
638,PT09M23.00S,2022-02-13T02:11:20.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,83,101,2022-02-13T02:11:23Z,6220000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,637.0,,,,,,,,,,,,,,,,,
639,PT09M23.00S,2022-02-13T02:11:23.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,83,101,2022-02-13T02:11:23Z,6230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT09M10.00S,2022-02-13T02:11:38.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,15.982260183968464,45.588235294117645,1610612763,83,103,2022-02-13T02:11:42Z,6240000,22.0,98.0,1,left,S. Adams 10' floating Jump Shot (13 PTS) (T. Jones 4 AST),"[203500, 1626145]",1610612763.0,MEM,floating,,,Adams,S. Adams,,,,,10.02,Made,13.0,,,,,,,,,T. Jones,1626145.0,4.0,,,,,,,
642,PT08M58.00S,2022-02-13T02:11:49.9Z,4,REGULAR,3pt,Jump Shot,[],1630163,72.22404730617609,20.588235294117645,1610612766,83,103,2022-02-13T02:11:54Z,6260000,-147.0,209.0,1,right,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
643,PT08M56.00S,2022-02-13T02:11:51.9Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,83,103,2022-02-13T02:11:54Z,6270000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,642.0,9.0,6.0,3.0,,,,,,,,,,,,,,
644,PT08M47.00S,2022-02-13T02:12:06.2Z,4,REGULAR,foul,personal,['2freethrow'],1630550,,,1610612763,83,103,2022-02-13T02:12:13Z,6280000,,,0,,J. Thor shooting personal FOUL (2 PF) (Adams 2 FT),"[1630550, 203500]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,,,,,,,,,,,1627964.0,,,,2.0,0.0,Adams,203500.0,,,
646,PT08M47.00S,2022-02-13T02:12:40.3Z,4,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,83,103,2022-02-13T02:12:40Z,6300000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
647,PT08M47.00S,2022-02-13T02:12:40.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,83,103,2022-02-13T02:12:40Z,6310000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,
648,PT08M47.00S,2022-02-13T02:13:01.0Z,4,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,83,104,2022-02-13T02:13:01Z,6320000,,,0,,S. Adams Free Throw 2 of 2 (14 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
649,PT08M40.00S,2022-02-13T02:13:14.1Z,4,REGULAR,3pt,Jump Shot,[],1630163,73.01248357424441,83.57843137254902,1610612766,86,104,2022-02-13T02:13:18Z,6330000,168.0,201.0,1,right,L. Ball 26' 3PT  (15 PTS) (J. Bouknight 2 AST),"[1630163, 1630547]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.21,Made,15.0,,,,,,,,,J. Bouknight,1630547.0,2.0,,,,,,,
671,PT08M23.00S,2022-02-13T02:13:26.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,18.347568988173457,50.98039215686274,1610612763,86,104,2022-02-13T02:18:33Z,6345000,-5.0,120.0,1,left,MISS D. Bane 12' floating Shot,[1630217],1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,12.01,Missed,,,,,,,,,,,,,,,,,,,
672,PT08M21.00S,2022-02-13T02:13:28.4Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,86,104,2022-02-13T02:18:21Z,6347500,,,0,,S. Adams REBOUND (Off:7 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,671.0,10.0,3.0,7.0,,,,,,,,,,,,,,
651,PT08M15.00S,2022-02-13T02:13:38.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,28.597240473061763,80.14705882352942,1610612763,86,104,2022-02-13T02:17:46Z,6350000,-151.0,216.0,1,left,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
652,PT08M13.00S,2022-02-13T02:13:40.8Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,86,104,2022-02-13T02:14:39Z,6360000,,,0,,S. Adams REBOUND (Off:8 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,651.0,11.0,3.0,8.0,,,,,,,,,,,,,,
653,PT08M13.00S,2022-02-13T02:13:44.3Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612763,86,104,2022-02-13T02:13:49Z,6370000,,,0,,M. Plumlee shooting personal FOUL (5 PF) (Adams 2 FT),"[203486, 203500]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,204058.0,,,,5.0,1.0,Adams,203500.0,,,
655,PT08M13.00S,2022-02-13T02:14:09.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,86,105,2022-02-13T02:14:37Z,6390000,,,0,,S. Adams Free Throw 1 of 2 (15 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
656,PT08M13.00S,2022-02-13T02:14:11.9Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,86,105,2022-02-13T02:14:17Z,6400000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT08M13.00S,2022-02-13T02:14:11.9Z,4,REGULAR,substitution,in,[],1629630,,,1610612763,86,105,2022-02-13T02:14:17Z,6410000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT08M13.00S,2022-02-13T02:14:09.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,86,105,2022-02-13T02:14:37Z,6420000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
659,PT08M11.00S,2022-02-13T02:14:11.3Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612766,86,105,2022-02-13T02:14:37Z,6430000,,,0,,M. Harrell REBOUND (Off:1 Def:7),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,658.0,8.0,7.0,1.0,,,,,,,,,,,,,,
660,PT08M01.00S,2022-02-13T02:14:45.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,91.5407358738502,50.49019607843137,1610612766,86,105,2022-02-13T02:14:51Z,6440000,2.0,27.0,1,right,MISS J. Bouknight driving Layup - blocked,"[1630547, 1628991]",1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,2.71,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,
661,PT08M01.00S,2022-02-13T02:14:45.4Z,4,REGULAR,block,,[],1628991,,,1610612766,86,105,2022-02-13T02:14:47Z,6450000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT08M01.00S,2022-02-13T02:14:45.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,86,105,2022-02-13T02:14:51Z,6460000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,
663,PT08M01.00S,2022-02-13T02:14:51.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,86,105,2022-02-13T02:14:51Z,6470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT07M56.00S,2022-02-13T02:15:05.6Z,4,REGULAR,turnover,bad pass,[],203486,,,1610612766,86,105,2022-02-13T02:15:11Z,6480000,,,0,,M. Plumlee bad pass TURNOVER (3 TO),"[203486, 1630217]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,3.0,Bane,1630217.0,,,,,,,,,,,
665,PT07M56.00S,2022-02-13T02:15:05.6Z,4,REGULAR,steal,,[],1630217,,,1610612763,86,105,2022-02-13T02:15:08Z,6490000,,,0,,D. Bane STEAL (4 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT07M41.00S,2022-02-13T02:15:24.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630547,,,1610612763,86,105,2022-02-13T02:15:40Z,6500000,,,0,,J. Bouknight personal FOUL (2 PF) (Adams 2 FT),"[1630547, 203500]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,1627964.0,,,,2.0,0.0,Adams,203500.0,,,
668,PT07M41.00S,2022-02-13T02:15:49.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203500,,,1610612763,86,105,2022-02-13T02:19:03Z,6520000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
669,PT07M41.00S,2022-02-13T02:15:49.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,86,105,2022-02-13T02:19:03Z,6530000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,668.0,,,,,,,,,,,,,,,,,
670,PT07M41.00S,2022-02-13T02:15:56.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,86,105,2022-02-13T02:15:56Z,6540000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT07M41.00S,2022-02-13T02:17:47.1Z,4,REGULAR,substitution,out,[],1630547,,,1610612763,86,105,2022-02-13T02:18:23Z,6550000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT07M41.00S,2022-02-13T02:17:47.1Z,4,REGULAR,substitution,in,[],1626179,,,1610612763,86,105,2022-02-13T02:18:23Z,6560000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT07M41.00S,2022-02-13T02:15:49.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203500,,,1610612763,86,105,2022-02-13T02:19:03Z,6570000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
676,PT07M39.00S,2022-02-13T02:15:51.2Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,86,105,2022-02-13T02:19:03Z,6580000,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,675.0,2.0,2.0,0.0,,,,,,,,,,,,,,
677,PT07M27.00S,2022-02-13T02:19:14.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,92.72339027595268,51.71568627450981,1610612766,88,105,2022-02-13T02:19:36Z,6590000,9.0,16.0,1,right,M. Harrell Layup (11 PTS) (M. Plumlee 4 AST),"[1626149, 203486]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,1.81,Made,11.0,,,,,,,,,M. Plumlee,203486.0,4.0,,,,,,,
679,PT07M27.00S,2022-02-13T02:19:16.3Z,4,REGULAR,foul,personal,['1freethrow'],203500,,,1610612766,88,105,2022-02-13T02:19:26Z,6610000,,,0,,S. Adams shooting personal FOUL (6 PF) (Harrell 1 FT),"[203500, 1626149]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,1627964.0,,,,6.0,0.0,Harrell,1626149.0,,,
681,PT07M27.00S,2022-02-13T02:19:28.5Z,4,REGULAR,substitution,out,[],203500,,,1610612766,88,105,2022-02-13T02:19:50Z,6630000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT07M27.00S,2022-02-13T02:19:28.5Z,4,REGULAR,substitution,in,[],1629634,,,1610612766,88,105,2022-02-13T02:19:50Z,6640000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT07M27.00S,2022-02-13T02:19:49.6Z,4,REGULAR,freethrow,1 of 1,[],1626149,,,1610612766,88,105,2022-02-13T02:19:52Z,6650000,,,0,,MISS M. Harrell Free Throw 1 of 1,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
684,PT07M25.00S,2022-02-13T02:19:51.6Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,88,105,2022-02-13T02:19:52Z,6660000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,683.0,4.0,4.0,0.0,,,,,,,,,,,,,,
685,PT07M13.00S,2022-02-13T02:20:02.8Z,4,REGULAR,3pt,Jump Shot,[],1629723,8.886333771353483,96.81372549019608,1610612763,88,105,2022-02-13T02:20:10Z,6670000,-234.0,31.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,,
686,PT07M10.00S,2022-02-13T02:20:05.8Z,4,REGULAR,rebound,offensive,[],1628991,,,1610612763,88,105,2022-02-13T02:20:10Z,6680000,,,0,,J. Jackson Jr. REBOUND (Off:4 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,685.0,10.0,6.0,4.0,,,,,,,,,,,,,,
687,PT07M10.00S,2022-02-13T02:20:08.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612763,88,105,2022-02-13T02:20:14Z,6690000,,,0,,T. Rozier shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1626179, 1628991]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,,,,,1627964.0,,,,3.0,1.0,Jackson Jr.,1628991.0,,,
689,PT07M10.00S,2022-02-13T02:20:37.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628991,,,1610612763,88,105,2022-02-13T02:20:37Z,6710000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
690,PT07M10.00S,2022-02-13T02:20:37.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,88,105,2022-02-13T02:20:37Z,6720000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,689.0,,,,,,,,,,,,,,,,,
691,PT07M10.00S,2022-02-13T02:20:53.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628991,,,1610612763,88,106,2022-02-13T02:20:53Z,6730000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (18 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
692,PT07M01.00S,2022-02-13T02:21:08.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630550,91.80354796320631,52.20588235294118,1610612766,88,106,2022-02-13T02:27:31Z,6740000,11.0,25.0,1,right,MISS J. Thor reverse Layup - blocked,"[1630550, 1629723]",1610612766.0,CHA,reverse,,,Thor,J. Thor,,,,,2.69,Missed,,,,,,,,,,,,,,,,,Konchar,1629723.0,
693,PT07M01.00S,2022-02-13T02:21:08.6Z,4,REGULAR,block,,[],1629723,,,1610612766,88,106,2022-02-13T02:21:11Z,6750000,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT06M58.00S,2022-02-13T02:21:11.6Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,88,106,2022-02-13T02:27:31Z,6760000,,,0,,B. Clarke REBOUND (Off:1 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,692.0,5.0,4.0,1.0,,,,,,,,,,,,,,
728,PT06M57.00S,2022-02-13T02:21:10.9Z,4,REGULAR,turnover,lost ball,[],1629634,,,1610612763,88,106,2022-02-13T02:27:56Z,6765000,,,0,,B. Clarke lost ball TURNOVER (2 TO),"[1629634, 1630550]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,2.0,Thor,1630550.0,,,,,,,,,,,
729,PT06M57.00S,2022-02-13T02:21:10.9Z,4,REGULAR,steal,,[],1630550,,,1610612766,88,106,2022-02-13T02:27:56Z,6767500,,,0,,J. Thor STEAL (1 STL),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT06M54.00S,2022-02-13T02:21:13.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,66.44218134034165,53.67647058823529,1610612766,91,106,2022-02-13T02:27:56Z,6770000,18.0,263.0,1,right,L. Ball 26' 3PT  (18 PTS) (J. Thor 2 AST),"[1630163, 1630550]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.35,Made,18.0,,,,,,,,,J. Thor,1630550.0,2.0,,,,,,,
697,PT06M33.00S,2022-02-13T02:21:33.5Z,4,REGULAR,3pt,Jump Shot,[],1628991,28.728646517739815,20.34313725490196,1610612763,91,106,2022-02-13T02:21:38Z,6790000,148.0,218.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
698,PT06M30.00S,2022-02-13T02:21:36.5Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,91,106,2022-02-13T02:21:38Z,6800000,,,0,,M. Plumlee REBOUND (Off:3 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,697.0,11.0,8.0,3.0,,,,,,,,,,,,,,
699,PT06M24.00S,2022-02-13T02:21:42.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,72.48685939553219,83.82352941176471,1610612766,91,106,2022-02-13T02:21:51Z,6810000,169.0,206.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
700,PT06M22.00S,2022-02-13T02:21:45.6Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,91,106,2022-02-13T02:21:45Z,6820000,,,0,,M. Plumlee REBOUND (Off:4 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,699.0,12.0,8.0,4.0,,,,,,,,,,,,,,
701,PT06M21.00S,2022-02-13T02:21:46.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,96.40275952693824,96.56862745098039,1610612766,94,106,2022-02-13T02:21:53Z,6830000,233.0,-19.0,1,right,T. Rozier 3PT  (29 PTS) (M. Plumlee 5 AST),"[1626179, 203486]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.35,Made,29.0,,,,,,,,,M. Plumlee,203486.0,5.0,,,,,,,
703,PT05M58.00S,2022-02-13T02:22:08.3Z,4,REGULAR,3pt,Jump Shot,[],1630217,6.915243101182654,95.83333333333334,1610612763,94,106,2022-02-13T02:22:13Z,6850000,-229.0,13.0,1,left,MISS D. Bane 3PT - blocked,"[1630217, 1630550]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,22.95,Missed,,,,,,,,,,,,,,,,,Thor,1630550.0,
704,PT05M58.00S,2022-02-13T02:22:08.3Z,4,REGULAR,block,,[],1630550,,,1610612763,94,106,2022-02-13T02:22:10Z,6860000,,,0,,J. Thor BLOCK (1 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT05M56.00S,2022-02-13T02:22:10.3Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,94,106,2022-02-13T02:22:13Z,6870000,,,0,,T. Rozier REBOUND (Off:3 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,703.0,8.0,5.0,3.0,,,,,,,,,,,,,,
706,PT05M47.00S,2022-02-13T02:22:20.0Z,4,REGULAR,3pt,Jump Shot,[],1626179,69.99014454664915,21.813725490196077,1610612766,94,106,2022-02-13T02:22:24Z,6880000,-141.0,230.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
707,PT05M44.00S,2022-02-13T02:22:23.0Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,94,106,2022-02-13T02:22:24Z,6890000,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,706.0,4.0,3.0,1.0,,,,,,,,,,,,,,
708,PT05M33.00S,2022-02-13T02:22:37.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612763,94,106,2022-02-13T02:22:44Z,6900000,,,0,,M. Harrell shooting personal FOUL (3 PF) (Morant 2 FT),"[1626149, 1629630]",1610612766.0,CHA,shooting,,,Harrell,M. Harrell,,,,,,,,,,,,,,,204058.0,,,,3.0,0.0,Morant,1629630.0,,,
710,PT05M33.00S,2022-02-13T02:23:38.6Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,94,106,2022-02-13T02:23:38Z,6920000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
711,PT05M33.00S,2022-02-13T02:23:38.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,94,106,2022-02-13T02:23:38Z,6930000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,710.0,,,,,,,,,,,,,,,,,
712,PT05M33.00S,2022-02-13T02:23:49.9Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,94,107,2022-02-13T02:23:49Z,6940000,,,0,,J. Morant Free Throw 2 of 2 (20 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
