actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
629,PT04M37.00S,2021-11-27T02:06:24.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,91.01511169513797,52.20588235294118,1610612750,122,98,2021-11-27T02:13:43Z,6150000,11.0,32.0,1,right,MISS J. Nowell driving floating Shot,[1629669],1610612750.0,MIN,driving floating,,,Nowell,J. Nowell,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,
630,PT04M35.00S,2021-11-27T02:06:26.4Z,4,REGULAR,rebound,offensive,[],1627774,,,1610612750,122,98,2021-11-27T02:13:43Z,6160000,,,0,,J. Layman REBOUND (Off:1 Def:0),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,629.0,1.0,0.0,1.0,,,,,,,,,,,,,,
631,PT04M33.00S,2021-11-27T02:06:27.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627774,94.69448094612353,52.94117647058824,1610612750,122,100,2021-11-27T02:14:22Z,6170000,15.0,-3.0,1,right,J. Layman putback Layup (2 PTS),[1627774],1610612750.0,MIN,putback,,,Layman,J. Layman,,,,,1.49,Made,,,,,2.0,,,,,,,,,,,,,
632,PT04M12.00S,2021-11-27T02:06:49.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,12.697109067017081,50.98039215686274,1610612766,124,100,2021-11-27T02:14:56Z,6180000,-5.0,67.0,1,left,I. Smith 6' turnaround Jump Shot (2 PTS),[202397],1610612766.0,CHA,turnaround,,,Smith,I. Smith,,,,,6.71,Made,,,,,2.0,,,,,,,,,,,,,
633,PT04M09.00S,2021-11-27T02:06:59.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,124,100,2021-11-27T02:07:04Z,6190000,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,1198.0,,,,,,,,,
634,PT03M57.00S,2021-11-27T02:07:11.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629669,92.59198423127464,53.431372549019606,1610612750,124,102,2021-11-27T02:15:41Z,6200000,17.0,17.0,1,right,J. Nowell driving DUNK (2 PTS) (J. McLaughlin 4 AST),"[1629669, 1629162]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,2.43,Made,,,,,2.0,J. McLaughlin,1629162.0,4.0,,,,,,,,,,
636,PT03M55.00S,2021-11-27T02:07:18.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,124,102,2021-11-27T02:07:18Z,6220000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M55.00S,2021-11-27T02:07:47.6Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,124,102,2021-11-27T02:08:38Z,6230000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M55.00S,2021-11-27T02:07:47.6Z,4,REGULAR,substitution,out,[],1629162,,,1610612766,124,102,2021-11-27T02:08:38Z,6240000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M55.00S,2021-11-27T02:07:47.6Z,4,REGULAR,substitution,in,[],1630547,,,1610612766,124,102,2021-11-27T02:08:38Z,6250000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M55.00S,2021-11-27T02:07:47.6Z,4,REGULAR,substitution,in,[],1630195,,,1610612766,124,102,2021-11-27T02:08:38Z,6260000,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M30.00S,2021-11-27T02:09:15.7Z,4,REGULAR,2pt,Jump Shot,[],1628998,22.552562417871222,69.36274509803921,1610612766,126,102,2021-11-27T02:09:23Z,6270000,-97.0,159.0,1,left,C. Martin 18' step back Jump Shot (6 PTS),[1628998],1610612766.0,CHA,step back,,,Martin,C. Martin,,,,,18.66,Made,,,,,6.0,,,,,,,,,,,,,
642,PT03M14.00S,2021-11-27T02:09:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,93.24901445466492,48.529411764705884,1610612750,126,104,2021-11-27T02:09:36Z,6280000,-7.0,11.0,1,right,J. Nowell driving Layup (4 PTS) (J. Okogie 1 AST),"[1629669, 1629006]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,1.33,Made,,,,,4.0,J. Okogie,1629006.0,1.0,,,,,,,,,,
643,PT03M05.00S,2021-11-27T02:09:42.9Z,4,REGULAR,foul,personal,[],1630195,,,1610612766,126,104,2021-11-27T02:10:03Z,6290000,,,0,,L. Bolmaro personal FOUL (1 PF),"[1630195, 1629667]",1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,1198.0,,,,,,1.0,0.0,McDaniels,1629667.0
645,PT03M05.00S,2021-11-27T02:09:55.4Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,126,104,2021-11-27T02:09:59Z,6310000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M05.00S,2021-11-27T02:09:55.4Z,4,REGULAR,substitution,in,[],1630539,,,1610612766,126,104,2021-11-27T02:09:59Z,6320000,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M55.00S,2021-11-27T02:10:15.4Z,4,REGULAR,turnover,lost ball,[],202397,,,1610612766,126,104,2021-11-27T02:10:23Z,6330000,,,0,,I. Smith lost ball TURNOVER (1 TO),"[202397, 1629675]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,1.0,Reid,1629675.0,,,,,,
648,PT02M55.00S,2021-11-27T02:10:15.4Z,4,REGULAR,steal,,[],1629675,,,1610612750,126,104,2021-11-27T02:17:37Z,6340000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M49.00S,2021-11-27T02:10:21.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629669,93.9060446780552,53.92156862745098,1610612750,126,106,2021-11-27T02:18:15Z,6350000,20.0,5.0,1,right,J. Nowell running Layup (6 PTS),[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,2.02,Made,,,,,6.0,,,,,,,,,,,,,
650,PT02M35.00S,2021-11-27T02:10:34.9Z,4,REGULAR,3pt,Jump Shot,[],1629023,33.590670170827856,42.8921568627451,1610612766,129,106,2021-11-27T02:10:40Z,6360000,36.0,263.0,1,left,P. Washington 26' 3PT  (17 PTS) (J. Bouknight 1 AST),"[1629023, 1630547]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.57,Made,,,,,17.0,J. Bouknight,1630547.0,1.0,,,,,,,,,,
652,PT02M08.00S,2021-11-27T02:11:03.0Z,4,REGULAR,3pt,Jump Shot,[],1629669,66.44218134034165,40.931372549019606,1610612750,129,106,2021-11-27T02:18:43Z,6380000,-45.0,263.0,1,right,MISS J. Nowell 26' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,
653,PT02M04.00S,2021-11-27T02:11:07.0Z,4,REGULAR,rebound,offensive,[],1630195,,,1610612750,129,106,2021-11-27T02:11:08Z,6390000,,,0,,L. Bolmaro REBOUND (Off:1 Def:0),[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,652.0,1.0,0.0,1.0,,,,,,,,,,,,,,
654,PT01M55.00S,2021-11-27T02:11:15.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630195,84.83902759526939,18.872549019607842,1610612750,129,106,2021-11-27T02:11:22Z,6400000,-156.0,90.0,1,right,MISS L. Bolmaro 17' pullup Shot,[1630195],1610612750.0,MIN,pullup,,,Bolmaro,L. Bolmaro,,,,,17.98,Missed,,,,,,,,,,,,,,,,,,
655,PT01M54.00S,2021-11-27T02:11:16.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,129,106,2021-11-27T02:11:22Z,6410000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,,
656,PT01M54.00S,2021-11-27T02:11:20.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,129,106,2021-11-27T02:11:20Z,6420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M54.00S,2021-11-27T02:11:24.2Z,4,REGULAR,substitution,out,[],1629023,,,1610612750,129,106,2021-11-27T02:11:28Z,6430000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M54.00S,2021-11-27T02:11:24.2Z,4,REGULAR,substitution,in,[],1630208,,,1610612750,129,106,2021-11-27T02:11:28Z,6440000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M54.00S,2021-11-27T02:11:32.7Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,129,106,2021-11-27T02:11:37Z,6450000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M54.00S,2021-11-27T02:11:32.7Z,4,REGULAR,substitution,in,[],1630233,,,1610612750,129,106,2021-11-27T02:11:37Z,6460000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M49.00S,2021-11-27T02:11:51.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629006,93.11760840998686,50.73529411764706,1610612750,129,108,2021-11-27T02:11:58Z,6470000,4.0,12.0,1,right,J. Okogie driving DUNK (4 PTS) (J. Nowell 1 AST),"[1629006, 1629669]",1610612750.0,MIN,driving,,,Okogie,J. Okogie,,,,,1.27,Made,,,,,4.0,J. Nowell,1629669.0,1.0,,,,,,,,,,
663,PT01M31.00S,2021-11-27T02:12:10.6Z,4,REGULAR,2pt,Jump Shot,[],202397,22.421156373193167,33.33333333333333,1610612766,129,108,2021-11-27T02:12:15Z,6490000,83.0,158.0,1,left,MISS I. Smith 17' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,17.89,Missed,,,,,,,,,,,,,,,,,,
664,PT01M28.00S,2021-11-27T02:12:13.6Z,4,REGULAR,rebound,defensive,[],1627774,,,1610612750,129,108,2021-11-27T02:12:15Z,6500000,,,0,,J. Layman REBOUND (Off:1 Def:1),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,663.0,2.0,1.0,1.0,,,,,,,,,,,,,,
665,PT01M19.00S,2021-11-27T02:12:21.6Z,4,REGULAR,3pt,Jump Shot,[],1630195,95.74572930354796,4.411764705882353,1610612750,129,108,2021-11-27T02:12:26Z,6510000,-228.0,-13.0,1,right,MISS L. Bolmaro 3PT,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,
666,PT01M17.00S,2021-11-27T02:12:23.6Z,4,REGULAR,rebound,defensive,[],1630539,,,1610612766,129,108,2021-11-27T02:12:26Z,6520000,,,0,,K. Jones REBOUND (Off:0 Def:1),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,665.0,1.0,1.0,0.0,,,,,,,,,,,,,,
667,PT01M09.00S,2021-11-27T02:12:32.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,9.280551905387648,50.98039215686274,1610612766,129,108,2021-11-27T02:12:44Z,6530000,-5.0,35.0,1,left,MISS J. Bouknight driving reverse Layup,[1630547],1610612766.0,CHA,driving reverse,,,Bouknight,J. Bouknight,,,,,3.5,Missed,,,,,,,,,,,,,,,,,,
668,PT01M07.00S,2021-11-27T02:12:34.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,129,108,2021-11-27T02:12:44Z,6540000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,,
669,PT01M07.00S,2021-11-27T02:12:43.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,129,108,2021-11-27T02:12:43Z,6550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M53.40S,2021-11-27T02:13:01.9Z,4,REGULAR,3pt,Jump Shot,[],1629669,66.3107752956636,48.529411764705884,1610612750,129,111,2021-11-27T02:13:06Z,6560000,-7.0,264.0,1,right,J. Nowell 26' 3PT  (9 PTS) (L. Bolmaro 1 AST),"[1629669, 1630195]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,26.43,Made,,,,,9.0,L. Bolmaro,1630195.0,1.0,,,,,,,,,,
672,PT00M42.80S,2021-11-27T02:13:17.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630195,,,1610612766,129,111,2021-11-27T02:13:33Z,6580000,,,0,,L. Bolmaro personal FOUL (2 PF) (Bouknight 2 FT),"[1630195, 1630547]",1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,1628480.0,,,,,,2.0,0.0,Bouknight,1630547.0
674,PT00M42.80S,2021-11-27T02:13:45.0Z,4,REGULAR,freethrow,1 of 2,[],1630547,,,1610612766,130,111,2021-11-27T02:13:45Z,6600000,,,0,,J. Bouknight Free Throw 1 of 2 (1 PTS),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
675,PT00M42.80S,2021-11-27T02:13:58.4Z,4,REGULAR,freethrow,2 of 2,[],1630547,,,1610612766,131,111,2021-11-27T02:13:58Z,6610000,,,0,,J. Bouknight Free Throw 2 of 2 (2 PTS),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
676,PT00M32.90S,2021-11-27T02:14:13.5Z,4,REGULAR,3pt,Jump Shot,[],1629006,76.95466491458606,11.27450980392157,1610612750,131,111,2021-11-27T02:14:21Z,6620000,-194.0,164.0,1,right,MISS J. Okogie 25' 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,
677,PT00M29.80S,2021-11-27T02:14:16.6Z,4,REGULAR,rebound,offensive,[],1630195,,,1610612750,131,111,2021-11-27T02:14:21Z,6630000,,,0,,L. Bolmaro REBOUND (Off:2 Def:0),[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,676.0,2.0,0.0,2.0,,,,,,,,,,,,,,
678,PT00M29.80S,2021-11-27T02:14:18.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630195,94.40999984741211,50.0,1610612750,131,113,2021-11-27T02:14:18Z,6640000,0.0,0.0,1,right,L. Bolmaro tip Layup (2 PTS),[1630195],1610612750.0,MIN,tip,,,Bolmaro,L. Bolmaro,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
679,PT00M21.20S,2021-11-27T02:14:27.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,7.703679369250986,44.36274509803921,1610612766,133,113,2021-11-27T02:14:31Z,6650000,28.0,20.0,1,left,K. Jones DUNK (2 PTS) (J. Bouknight 2 AST),"[1630539, 1630547]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,3.45,Made,,,,,2.0,J. Bouknight,1630547.0,2.0,,,,,,,,,,
681,PT00M11.90S,2021-11-27T02:14:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,92.32917214191852,50.73529411764706,1610612750,133,115,2021-11-27T02:14:44Z,6670000,4.0,20.0,1,right,N. Knight reverse Layup (2 PTS) (L. Bolmaro 2 AST),"[1630233, 1630195]",1610612750.0,MIN,reverse,,,Knight,N. Knight,,,,,1.99,Made,,,,,2.0,L. Bolmaro,1630195.0,2.0,,,,,,,,,,
683,PT00M00.00S,2021-11-27T02:15:11.1Z,4,REGULAR,period,end,[],0,,,1610612766,133,115,2021-11-27T02:15:11Z,6690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2021-11-27T02:15:22.4Z,4,REGULAR,game,end,[],0,,,0,133,115,2021-11-27T02:15:22Z,6700000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
