actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
537,PT10M36.00S,2021-11-20T02:06:11.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629103,5.995400788436268,49.26470588235294,1610612754,100,89,2021-11-20T02:07:55Z,5300000,4.0,4.0,1,left,K. Martin putback Layup (5 PTS),[1629103],1610612754.0,IND,putback,,,Martin,K. Martin,,,,,0.54,Made,5.0,,,,,,,,,,,,,,,,,,
538,PT10M18.00S,2021-11-20T02:06:29.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,90.22667542706965,49.26470588235294,1610612766,100,89,2021-11-20T02:06:34Z,5310000,-4.0,39.0,1,right,MISS M. Plumlee Layup - blocked,"[203486, 203087]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,3.96,Missed,,,,,,,,,,,,,,,,,Lamb,203087.0,
539,PT10M18.00S,2021-11-20T02:06:29.5Z,4,REGULAR,block,,[],203087,,,1610612766,100,89,2021-11-20T02:07:41Z,5320000,,,0,,J. Lamb BLOCK (1 BLK),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M14.00S,2021-11-20T02:06:33.5Z,4,REGULAR,rebound,offensive,[],202330,,,1610612766,100,89,2021-11-20T02:06:34Z,5330000,,,0,,G. Hayward REBOUND (Off:2 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,538.0,4.0,2.0,2.0,,,,,,,,,,
541,PT10M14.00S,2021-11-20T02:06:33.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202330,92.9862023653088,49.50980392156863,1610612766,102,89,2021-11-20T02:08:32Z,5340000,-2.0,13.0,1,right,G. Hayward putback Layup (25 PTS),[202330],1610612766.0,CHA,putback,,,Hayward,G. Hayward,,,,,1.36,Made,25.0,,,,,,,,,,,,,,,,,,
542,PT10M09.00S,2021-11-20T02:06:38.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202954,25.18068331143233,86.76470588235294,1610612754,102,89,2021-11-20T02:09:02Z,5350000,-184.0,184.0,1,left,MISS B. Wanamaker 26' step back 3PT,[202954],1610612754.0,IND,step back,,,Wanamaker,B. Wanamaker,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
543,PT10M05.00S,2021-11-20T02:06:42.4Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612754,102,89,2021-11-20T02:06:42Z,5360000,,,0,,T. Craig REBOUND (Off:3 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,542.0,6.0,3.0,3.0,,,,,,,,,,
544,PT09M56.00S,2021-11-20T02:06:50.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628470,15.193823915900131,60.29411764705882,1610612754,102,91,2021-11-20T02:06:56Z,5370000,-51.0,90.0,1,left,T. Craig 10' pullup Jump Shot (12 PTS),[1628470],1610612754.0,IND,pullup,,,Craig,T. Craig,,,,,10.4,Made,12.0,,,,,,,,,,,,,,,,,,
545,PT09M42.00S,2021-11-20T02:07:05.2Z,4,REGULAR,turnover,bad pass,[],203486,,,1610612766,102,91,2021-11-20T02:07:09Z,5380000,,,0,,M. Plumlee bad pass TURNOVER (3 TO),"[203486, 202954]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,3.0,Wanamaker,202954.0,,,,,,,,,,,,,,
546,PT09M42.00S,2021-11-20T02:07:05.2Z,4,REGULAR,steal,,[],202954,,,1610612754,102,91,2021-11-20T02:07:07Z,5390000,,,0,,B. Wanamaker STEAL (1 STL),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M41.00S,2021-11-20T02:07:09.6Z,4,REGULAR,foul,personal,[],203486,,,1610612754,102,91,2021-11-20T02:09:54Z,5400000,,,0,,M. Plumlee take personal FOUL (3 PF),"[203486, 202954]",1610612766.0,CHA,take,,,Plumlee,M. Plumlee,,,,,,,,101283.0,,,,,,,,3.0,0.0,Wanamaker,202954.0,,,,,,
549,PT09M35.00S,2021-11-20T02:07:35.1Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612754,102,91,2021-11-20T02:07:46Z,5420000,,,0,,M. Plumlee shooting personal FOUL (4 PF) (Bitadze 2 FT),"[203486, 1629048]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,101283.0,,,,,,,,4.0,0.0,Bitadze,1629048.0,,,,,,
551,PT09M35.00S,2021-11-20T02:08:02.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629048,,,1610612754,102,92,2021-11-20T02:08:02Z,5440000,,,0,,G. Bitadze Free Throw 1 of 2 (3 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
552,PT09M35.00S,2021-11-20T02:08:02.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629048,,,1610612754,102,92,2021-11-20T02:08:20Z,5450000,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,,
553,PT09M33.00S,2021-11-20T02:08:04.4Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,102,92,2021-11-20T02:08:20Z,5460000,,,0,,L. Ball REBOUND (Off:1 Def:8),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,552.0,9.0,8.0,1.0,,,,,,,,,,
554,PT09M29.00S,2021-11-20T02:08:25.6Z,4,REGULAR,foul,personal,[],1628470,,,1610612766,102,92,2021-11-20T02:08:33Z,5470000,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 1630163]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,203593.0,,,,,,,,2.0,0.0,Ball,1630163.0,,,,,,
556,PT09M17.00S,2021-11-20T02:08:55.9Z,4,REGULAR,3pt,Jump Shot,[],202330,90.62089356110381,3.1862745098039214,1610612766,102,92,2021-11-20T02:09:03Z,5490000,-234.0,36.0,1,right,MISS G. Hayward 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
557,PT09M14.00S,2021-11-20T02:08:58.9Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,102,92,2021-11-20T02:09:03Z,5500000,,,0,,T. Craig REBOUND (Off:3 Def:4),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,556.0,7.0,4.0,3.0,,,,,,,,,,
558,PT09M11.00S,2021-11-20T02:09:05.5Z,4,REGULAR,foul,offensive,[],202954,,,1610612754,102,92,2021-11-20T02:09:18Z,5510000,,,0,,B. Wanamaker charge offensive FOUL (3 PF),"[202954, 202397]",1610612754.0,IND,charge,,,Wanamaker,B. Wanamaker,,,,,,,,101283.0,,,,,,,,3.0,0.0,Smith,202397.0,,,,,,
560,PT09M11.00S,2021-11-20T02:09:05.5Z,4,REGULAR,turnover,offensive foul,[],202954,,,1610612754,102,92,2021-11-20T02:09:05Z,5530000,,,0,,B. Wanamaker offensive foul TURNOVER (1 TO),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,101283.0,1.0,,,,,,,,,,,,,,,,
561,PT08M52.00S,2021-11-20T02:09:40.2Z,4,REGULAR,foul,offensive,[],203486,,,1610612766,102,92,2021-11-20T02:19:21Z,5540000,,,0,,M. Plumlee offensive FOUL (5 PF),"[203486, 202954]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,201245.0,,,,,,,,5.0,0.0,Wanamaker,202954.0,,,,,,
563,PT08M52.00S,2021-11-20T02:09:40.2Z,4,REGULAR,turnover,offensive foul,[],203486,,,1610612766,102,92,2021-11-20T02:09:40Z,5560000,,,0,,M. Plumlee offensive foul TURNOVER (4 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,201245.0,4.0,,,,,,,,,,,,,,,,
564,PT08M52.00S,2021-11-20T02:09:58.2Z,4,REGULAR,substitution,out,[],203486,,,1610612754,102,92,2021-11-20T02:10:05Z,5570000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M52.00S,2021-11-20T02:09:58.2Z,4,REGULAR,substitution,in,[],1628998,,,1610612754,102,92,2021-11-20T02:10:05Z,5580000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M38.00S,2021-11-20T02:10:35.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629048,7.30946123521682,49.01960784313725,1610612754,102,94,2021-11-20T02:10:42Z,5590000,5.0,16.0,1,left,G. Bitadze Layup (5 PTS) (J. Lamb 2 AST),"[1629048, 203087]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,1.69,Made,5.0,,,,,,,,,,,,,J. Lamb,203087.0,2.0,,,
568,PT08M38.00S,2021-11-20T02:10:38.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202330,,,1610612754,102,94,2021-11-20T02:10:57Z,5610000,,,0,,G. Hayward shooting personal FOUL (2 PF) (Bitadze 1 FT),"[202330, 1629048]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,,,,203593.0,,,,,,,,2.0,0.0,Bitadze,1629048.0,,,,,,
570,PT08M38.00S,2021-11-20T02:10:47.9Z,4,REGULAR,substitution,out,[],202330,,,1610612754,102,94,2021-11-20T02:10:54Z,5630000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M38.00S,2021-11-20T02:10:47.9Z,4,REGULAR,substitution,in,[],1626162,,,1610612754,102,94,2021-11-20T02:10:54Z,5640000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M38.00S,2021-11-20T02:11:11.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629048,,,1610612754,102,95,2021-11-20T02:11:11Z,5650000,,,0,,G. Bitadze Free Throw 1 of 1 (6 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
573,PT08M23.00S,2021-11-20T02:11:24.3Z,4,REGULAR,3pt,Jump Shot,[],1628970,69.07030223390277,71.56862745098039,1610612766,105,95,2021-11-20T02:11:28Z,5660000,108.0,238.0,1,right,M. Bridges 26' 3PT  (10 PTS) (C. Martin 4 AST),"[1628970, 1628998]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,26.15,Made,10.0,,,,,,,,,,,,,C. Martin,1628998.0,4.0,,,
575,PT08M11.00S,2021-11-20T02:11:35.7Z,4,REGULAR,3pt,Jump Shot,[],203087,28.991458607095925,21.813725490196077,1610612754,105,95,2021-11-20T02:11:40Z,5680000,141.0,220.0,1,left,MISS J. Lamb 26' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
576,PT08M07.00S,2021-11-20T02:11:39.7Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,105,95,2021-11-20T02:11:40Z,5690000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,575.0,3.0,2.0,1.0,,,,,,,,,,
577,PT08M02.00S,2021-11-20T02:11:47.5Z,4,REGULAR,foul,personal,[],203087,,,1610612766,105,95,2021-11-20T02:11:56Z,5700000,,,0,,J. Lamb personal FOUL (1 PF),"[203087, 1628970]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,201245.0,,,,,,,,1.0,0.0,Bridges,1628970.0,,,,,,
579,PT08M02.00S,2021-11-20T02:11:57.5Z,4,REGULAR,substitution,out,[],203087,,,1610612766,105,95,2021-11-20T02:12:03Z,5720000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M02.00S,2021-11-20T02:11:57.5Z,4,REGULAR,substitution,in,[],204456,,,1610612766,105,95,2021-11-20T02:12:03Z,5730000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M55.00S,2021-11-20T02:12:17.1Z,4,REGULAR,3pt,Jump Shot,[],1626162,71.96123521681997,78.92156862745098,1610612766,105,95,2021-11-20T02:12:22Z,5740000,145.0,211.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
582,PT07M50.00S,2021-11-20T02:12:22.1Z,4,REGULAR,rebound,defensive,[],202954,,,1610612754,105,95,2021-11-20T02:12:22Z,5750000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,581.0,2.0,2.0,0.0,,,,,,,,,,
583,PT07M42.00S,2021-11-20T02:12:28.6Z,4,REGULAR,3pt,Jump Shot,[],1628470,31.09395532194481,68.62745098039215,1610612754,105,95,2021-11-20T02:12:34Z,5760000,-93.0,240.0,1,left,MISS T. Craig 25' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
584,PT07M38.00S,2021-11-20T02:12:32.6Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,105,95,2021-11-20T02:12:34Z,5770000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,583.0,4.0,3.0,1.0,,,,,,,,,,
585,PT07M28.00S,2021-11-20T02:12:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.46057818659659,49.50980392156863,1610612766,107,95,2021-11-20T02:13:13Z,5780000,-2.0,18.0,1,right,M. Bridges reverse Layup (12 PTS) (L. Ball 7 AST),"[1628970, 1630163]",1610612766.0,CHA,reverse,,,Bridges,M. Bridges,,,,,1.86,Made,12.0,,,,,,,,,,,,,L. Ball,1630163.0,7.0,,,
587,PT07M25.00S,2021-11-20T02:12:53.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,107,95,2021-11-20T02:12:53Z,5800000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M13.00S,2021-11-20T02:16:08.2Z,4,REGULAR,3pt,Jump Shot,[],1629103,28.07161629434954,77.94117647058823,1610612754,107,95,2021-11-20T02:16:14Z,5810000,-140.0,211.0,1,left,MISS K. Martin 25' 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
589,PT07M08.00S,2021-11-20T02:16:13.2Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,107,95,2021-11-20T02:16:14Z,5820000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,588.0,2.0,2.0,0.0,,,,,,,,,,
590,PT06M49.00S,2021-11-20T02:16:32.5Z,4,REGULAR,turnover,lost ball,[],1628970,,,1610612766,107,95,2021-11-20T02:16:38Z,5830000,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 204456]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,1.0,McConnell,204456.0,,,,,,,,,,,,,,
591,PT06M49.00S,2021-11-20T02:16:32.5Z,4,REGULAR,steal,,[],204456,,,1610612754,107,95,2021-11-20T02:18:32Z,5840000,,,0,,T. McConnell STEAL (3 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M43.00S,2021-11-20T02:16:37.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,8.754927726675426,52.450980392156865,1610612754,107,95,2021-11-20T02:16:46Z,5850000,-12.0,30.0,1,left,MISS T. McConnell reverse Layup - blocked,"[204456, 1628998]",1610612754.0,IND,reverse,,,McConnell,T. McConnell,,,,,3.22,Missed,,,,,,,,,,,,,,,,,Martin,1628998.0,
593,PT06M43.00S,2021-11-20T02:16:37.8Z,4,REGULAR,block,,[],1628998,,,1610612754,107,95,2021-11-20T02:16:40Z,5860000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M41.00S,2021-11-20T02:16:39.8Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,107,95,2021-11-20T02:16:46Z,5870000,,,0,,L. Ball REBOUND (Off:1 Def:9),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,592.0,10.0,9.0,1.0,,,,,,,,,,
595,PT06M38.00S,2021-11-20T02:16:43.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,92.9862023653088,52.69607843137255,1610612766,109,95,2021-11-20T02:18:56Z,5880000,13.0,13.0,1,right,K. Oubre Jr. running Layup (14 PTS) (L. Ball 8 AST),"[1626162, 1630163]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,1.9,Made,14.0,,,,,,,,,,,,,L. Ball,1630163.0,8.0,,,
597,PT06M30.00S,2021-11-20T02:16:53.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202954,7.966491458607096,47.549019607843135,1610612754,109,95,2021-11-20T02:19:49Z,5900000,12.0,22.0,1,left,MISS B. Wanamaker driving Layup,[202954],1610612754.0,IND,driving,,,Wanamaker,B. Wanamaker,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,,
598,PT06M30.00S,2021-11-20T02:16:55.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,109,95,2021-11-20T02:16:55Z,5910000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,597.0,,,,,,,,,,,,,
599,PT06M30.00S,2021-11-20T02:16:57.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,109,95,2021-11-20T02:16:57Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M21.00S,2021-11-20T02:17:28.5Z,4,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,109,95,2021-11-20T02:17:50Z,5930000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,203593.0,3.0,,,,,,,,,,,,,,,,
601,PT06M21.00S,2021-11-20T02:17:34.6Z,4,REGULAR,substitution,out,[],1629103,,,1610612754,109,95,2021-11-20T02:17:39Z,5940000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M21.00S,2021-11-20T02:17:34.6Z,4,REGULAR,substitution,in,[],203087,,,1610612754,109,95,2021-11-20T02:17:39Z,5950000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M01.00S,2021-11-20T02:18:07.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612754,109,95,2021-11-20T02:18:19Z,5960000,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Bitadze 2 FT),"[1626162, 1629048]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,101283.0,,,,,,,,2.0,0.0,Bitadze,1629048.0,,,,,,
605,PT06M01.00S,2021-11-20T02:18:34.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629048,,,1610612754,109,95,2021-11-20T02:18:50Z,5980000,,,0,,MISS G. Bitadze Free Throw 1 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,,
606,PT06M01.00S,2021-11-20T02:18:34.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,109,95,2021-11-20T02:18:50Z,5990000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,605.0,,,,,,,,,,,,,
607,PT06M01.00S,2021-11-20T02:18:34.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629048,,,1610612754,109,95,2021-11-20T02:18:50Z,6000000,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,,
608,PT05M59.00S,2021-11-20T02:18:36.6Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,109,95,2021-11-20T02:18:50Z,6010000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,607.0,5.0,5.0,0.0,,,,,,,,,,
609,PT05M50.00S,2021-11-20T02:18:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,92.85479632063075,50.73529411764706,1610612766,111,95,2021-11-20T02:19:04Z,6020000,4.0,15.0,1,right,C. Martin driving Layup (12 PTS),[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,1.52,Made,12.0,,,,,,,,,,,,,,,,,,
610,PT05M29.00S,2021-11-20T02:19:18.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,12.302890932982917,46.568627450980394,1610612754,111,95,2021-11-20T02:19:26Z,6030000,17.0,63.0,1,left,MISS T. McConnell 6' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,,
611,PT05M28.00S,2021-11-20T02:19:20.6Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612754,111,95,2021-11-20T02:19:20Z,6040000,,,0,,G. Bitadze REBOUND (Off:2 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,610.0,3.0,1.0,2.0,,,,,,,,,,
612,PT05M27.00S,2021-11-20T02:19:27.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,111,95,2021-11-20T02:19:27Z,6050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M17.00S,2021-11-20T02:19:48.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628470,25.969119579500656,48.529411764705884,1610612754,111,97,2021-11-20T02:19:57Z,6060000,7.0,192.0,1,left,T. Craig 19' pullup Jump Shot (14 PTS),[1628470],1610612754.0,IND,pullup,,,Craig,T. Craig,,,,,19.17,Made,14.0,,,,,,,,,,,,,,,,,,
614,PT05M00.00S,2021-11-20T02:20:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.06636005256242,50.245098039215684,1610612766,113,97,2021-11-20T02:21:51Z,6070000,1.0,22.0,1,right,L. Ball cutting Layup (29 PTS) (I. Smith 1 AST),"[1630163, 202397]",1610612766.0,CHA,cutting,,,Ball,L. Ball,,,,,2.21,Made,29.0,,,,,,,,,,,,,I. Smith,202397.0,1.0,,,
616,PT05M00.00S,2021-11-20T02:20:10.4Z,4,REGULAR,foul,personal,['1freethrow'],204456,,,1610612766,113,97,2021-11-20T02:20:35Z,6090000,,,0,,T. McConnell personal FOUL (2 PF) (Ball 1 FT),"[204456, 1630163]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,101283.0,,,,,,,,2.0,0.0,Ball,1630163.0,,,,,,
618,PT05M00.00S,2021-11-20T02:20:29.7Z,4,REGULAR,substitution,out,[],204456,,,1610612766,113,97,2021-11-20T02:20:33Z,6110000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M00.00S,2021-11-20T02:20:29.7Z,4,REGULAR,substitution,in,[],1629052,,,1610612766,113,97,2021-11-20T02:20:33Z,6120000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M00.00S,2021-11-20T02:20:38.5Z,4,REGULAR,substitution,out,[],1628470,,,1610612766,113,97,2021-11-20T02:20:43Z,6130000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M00.00S,2021-11-20T02:20:38.5Z,4,REGULAR,substitution,in,[],1629103,,,1610612766,113,97,2021-11-20T02:20:43Z,6140000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M00.00S,2021-11-20T02:21:01.2Z,4,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,114,97,2021-11-20T02:21:01Z,6150000,,,0,,L. Ball Free Throw 1 of 1 (30 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
623,PT04M47.00S,2021-11-20T02:21:15.7Z,4,REGULAR,turnover,bad pass,[],202954,,,1610612754,114,97,2021-11-20T02:21:20Z,6160000,,,0,,B. Wanamaker bad pass TURNOVER (2 TO),"[202954, 202397]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,2.0,Smith,202397.0,,,,,,,,,,,,,,
624,PT04M47.00S,2021-11-20T02:21:15.7Z,4,REGULAR,steal,,[],202397,,,1610612766,114,97,2021-11-20T02:21:17Z,6170000,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M29.00S,2021-11-20T02:21:34.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,91.5407358738502,50.98039215686274,1610612766,116,97,2021-11-20T02:21:40Z,6180000,5.0,27.0,1,right,L. Ball driving reverse Layup (32 PTS),[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,2.74,Made,32.0,,,,,,,,,,,,,,,,,,
