actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
538,PT05M22.00S,2022-02-10T02:46:34.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,92,111,2022-02-10T02:46:47Z,5330000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,537.0,,,,,,,,,,,,,,,,,
539,PT05M22.00S,2022-02-10T02:46:39.4Z,4,REGULAR,turnover,traveling,[],1630163,,,1610612766,92,111,2022-02-10T02:46:59Z,5340000,,,0,,L. Ball traveling TURNOVER (4 TO),[1630163],1610612766.0,CHA,1193.0,Ball,L. Ball,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
540,PT05M22.00S,2022-02-10T02:46:42.7Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,92,111,2022-02-10T02:46:51Z,5350000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT05M22.00S,2022-02-10T02:46:42.7Z,4,REGULAR,substitution,in,[],201942,,,1610612741,92,111,2022-02-10T02:46:51Z,5360000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M05.00S,2022-02-10T02:47:25.9Z,4,REGULAR,foul,personal,['3freethrow'],1628970,,,1610612741,92,111,2022-02-10T02:47:33Z,5370000,,,0,,M. Bridges shooting personal FOUL (3 PF) (LaVine 3 FT),"[1628970, 203897]",1610612766.0,CHA,1204.0,Bridges,M. Bridges,shooting,,,,,,,,,,,,,3.0,0.0,LaVine,203897.0,,,,,,,,,
544,PT05M05.00S,2022-02-10T02:47:40.2Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],203897,,,1610612741,92,111,2022-02-10T02:47:54Z,5390000,,,0,,MISS Z. LaVine Free Throw 1 of 3,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
546,PT05M05.00S,2022-02-10T02:47:40.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,92,111,2022-02-10T02:47:54Z,5410000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,544.0,,,,,,,,,,,,,,,,,
547,PT05M05.00S,2022-02-10T02:47:55.5Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],203897,,,1610612741,92,112,2022-02-10T02:47:55Z,5420000,,,0,,Z. LaVine Free Throw 2 of 3 (24 PTS),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,,24.0,,,,,,,,
548,PT05M05.00S,2022-02-10T02:48:06.4Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],203897,,,1610612741,92,113,2022-02-10T02:48:06Z,5430000,,,0,,Z. LaVine Free Throw 3 of 3 (25 PTS),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,,25.0,,,,,,,,
549,PT04M52.00S,2022-02-10T02:48:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.51182654402102,47.549019607843135,1610612766,92,113,2022-02-10T02:48:28Z,5440000,-12.0,8.0,1,right,MISS M. Bridges Layup,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,
550,PT04M50.00S,2022-02-10T02:48:24.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,92,113,2022-02-10T02:48:28Z,5450000,,,0,,N. Vucevic REBOUND (Off:1 Def:14),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,549.0,15.0,14.0,1.0,,,,,,,,,,,,,,
551,PT04M40.00S,2022-02-10T02:48:34.1Z,4,REGULAR,3pt,Jump Shot,[],203897,35.29894875164258,45.09803921568628,1610612741,92,113,2022-02-10T02:48:40Z,5460000,25.0,279.0,1,left,MISS Z. LaVine 28' 3PT,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,28.04,Missed,,,,,,,,,,,,,,,,,,
552,PT04M37.00S,2022-02-10T02:48:37.1Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,92,113,2022-02-10T02:48:40Z,5470000,,,0,,L. Ball REBOUND (Off:1 Def:5),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,551.0,6.0,5.0,1.0,,,,,,,,,,,,,,
553,PT04M29.00S,2022-02-10T02:48:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.72339027595268,50.98039215686274,1610612766,94,113,2022-02-10T02:48:53Z,5480000,5.0,16.0,1,right,M. Bridges Layup (20 PTS) (L. Ball 5 AST),"[1628970, 1630163]",1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,1.66,Made,,,,,,,,,,20.0,,,L. Ball,1630163.0,5.0,,,
555,PT04M15.00S,2022-02-10T02:48:59.5Z,4,REGULAR,2pt,Jump Shot,[],202696,10.85742444152431,21.07843137254902,1610612741,94,113,2022-02-10T02:49:05Z,5500000,145.0,50.0,1,left,MISS N. Vucevic 15' Jump Shot,[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,15.29,Missed,,,,,,,,,,,,,,,,,,
556,PT04M12.00S,2022-02-10T02:49:02.5Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,94,113,2022-02-10T02:49:05Z,5510000,,,0,,L. Ball REBOUND (Off:1 Def:6),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,555.0,7.0,6.0,1.0,,,,,,,,,,,,,,
557,PT04M09.00S,2022-02-10T02:49:04.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,63.6826544021025,33.33333333333333,1610612766,97,113,2022-02-10T03:00:20Z,5520000,-83.0,289.0,1,right,L. Ball 30' 3PT pullup (30 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,pullup,,,,,,30.07,Made,,,,,,,,,,30.0,,,,,,,,
558,PT03M50.00S,2022-02-10T02:49:27.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612741,97,113,2022-02-10T02:49:39Z,5530000,,,0,,L. Ball shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1630163, 201942]",1610612766.0,CHA,1193.0,Ball,L. Ball,shooting,,,,,,,,,,,,,4.0,0.0,DeRozan,201942.0,,,,,,,,,
560,PT03M50.00S,2022-02-10T02:49:57.9Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,97,113,2022-02-10T02:49:57Z,5550000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
561,PT03M50.00S,2022-02-10T02:49:57.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,97,113,2022-02-10T02:49:57Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,,,
562,PT03M50.00S,2022-02-10T02:49:59.7Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,97,113,2022-02-10T02:50:07Z,5570000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M50.00S,2022-02-10T02:49:59.7Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,97,113,2022-02-10T02:50:07Z,5580000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M50.00S,2022-02-10T02:50:20.5Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,97,113,2022-02-10T02:50:20Z,5590000,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
565,PT03M47.00S,2022-02-10T02:50:21.6Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,97,113,2022-02-10T02:50:21Z,5600000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,564.0,5.0,5.0,0.0,,,,,,,,,,,,,,
566,PT03M38.00S,2022-02-10T02:50:30.4Z,4,REGULAR,3pt,Jump Shot,[],1629023,67.36202365308804,51.9607843137255,1610612766,100,113,2022-02-10T02:50:38Z,5610000,10.0,254.0,1,right,P. Washington 25' 3PT  (5 PTS) (M. Bridges 5 AST),"[1629023, 1628970]",1610612766.0,CHA,,Washington,P. Washington,,,,,,,25.45,Made,,,,,,,,,,5.0,,,M. Bridges,1628970.0,5.0,,,
568,PT03M19.00S,2022-02-10T02:50:50.0Z,4,REGULAR,turnover,lost ball,[],202696,,,1610612741,100,113,2022-02-10T02:50:58Z,5630000,,,0,,N. Vucevic lost ball TURNOVER (4 TO),"[202696, 1629023]",1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,,,,,4.0,,,,,,Washington,1629023.0,,,,,,
569,PT03M19.00S,2022-02-10T02:50:50.0Z,4,REGULAR,steal,,[],1629023,,,1610612766,100,113,2022-02-10T02:50:55Z,5640000,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M11.00S,2022-02-10T02:50:57.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,93.24901445466492,52.450980392156865,1610612766,102,113,2022-02-10T02:51:09Z,5650000,12.0,11.0,1,right,K. Oubre Jr. Layup (19 PTS),[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,1.65,Made,,,,,,,,,,19.0,,,,,,,,
571,PT02M58.00S,2022-02-10T02:51:11.0Z,4,REGULAR,3pt,Jump Shot,[],1628972,5.732588699080158,96.07843137254902,1610612741,102,116,2022-02-10T02:51:16Z,5660000,-230.0,1.0,1,left,T. Brown Jr. 3PT  (8 PTS) (N. Vucevic 8 AST),"[1628972, 202696]",1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,23.04,Made,,,,,,,,,,8.0,,,N. Vucevic,202696.0,8.0,,,
573,PT02M44.00S,2022-02-10T02:51:24.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,90.75229960578186,3.431372549019608,1610612766,102,116,2022-02-10T02:51:30Z,5680000,-233.0,34.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
574,PT02M41.00S,2022-02-10T02:51:27.7Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,102,116,2022-02-10T02:51:30Z,5690000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,573.0,5.0,5.0,0.0,,,,,,,,,,,,,,
575,PT02M30.00S,2022-02-10T02:51:40.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612741,102,116,2022-02-10T02:51:57Z,5700000,,,0,,P. Washington shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1629023, 201942]",1610612766.0,CHA,1193.0,Washington,P. Washington,shooting,,,,,,,,,,,,,3.0,0.0,DeRozan,201942.0,,,,,,,,,
577,PT02M30.00S,2022-02-10T02:52:00.2Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629023,,,1610612741,102,116,2022-02-10T02:52:25Z,5720000,,,0,,P. Washington technical FOUL (1 Tech),[1629023],1610612766.0,CHA,1193.0,Washington,P. Washington,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,
578,PT02M30.00S,2022-02-10T02:52:21.6Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,102,117,2022-02-10T02:52:21Z,5730000,,,0,,D. DeRozan technical Free Throw 1 of 1 (34 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,technical,,,,,,,Made,,,,,,,,,,34.0,,,,,,,,
579,PT02M30.00S,2022-02-10T02:52:44.6Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,102,118,2022-02-10T02:52:44Z,5740000,,,0,,D. DeRozan Free Throw 1 of 2 (35 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,35.0,,,,,,,,
580,PT02M30.00S,2022-02-10T02:52:59.3Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,102,119,2022-02-10T02:52:59Z,5750000,,,0,,D. DeRozan Free Throw 2 of 2 (36 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,36.0,,,,,,,,
581,PT02M18.00S,2022-02-10T02:53:15.3Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612766,102,119,2022-02-10T02:53:27Z,5760000,,,0,,C. White shooting personal FOUL (2 PF) (Ball 2 FT),"[1629632, 1630163]",1610612741.0,CHI,2004.0,White,C. White,shooting,,,,,,,,,,,,,2.0,0.0,Ball,1630163.0,,,,,,,,,
583,PT02M18.00S,2022-02-10T02:53:40.7Z,4,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,102,119,2022-02-10T02:53:40Z,5780000,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
584,PT02M18.00S,2022-02-10T02:53:40.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,102,119,2022-02-10T02:53:40Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,583.0,,,,,,,,,,,,,,,,,
585,PT02M18.00S,2022-02-10T02:53:57.1Z,4,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,103,119,2022-02-10T02:53:57Z,5800000,,,0,,L. Ball Free Throw 2 of 2 (31 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,31.0,,,,,,,,
586,PT02M00.00S,2022-02-10T02:54:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.389618922470433,51.71568627450981,1610612741,103,121,2022-02-10T02:54:25Z,5810000,-9.0,8.0,1,left,Z. LaVine driving Layup (27 PTS),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,driving,,,,,,1.15,Made,,,,,,,,,,27.0,,,,,,,,
587,PT01M48.00S,2022-02-10T02:54:32.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.9060446780552,50.73529411764706,1610612766,105,121,2022-02-10T03:01:22Z,5820000,4.0,5.0,1,right,M. Bridges cutting DUNK (22 PTS) (P. Washington 2 AST),"[1628970, 1629023]",1610612766.0,CHA,,Bridges,M. Bridges,cutting,,,,,,0.61,Made,,,,,,,,,,22.0,,,P. Washington,1629023.0,2.0,,,
589,PT01M30.00S,2022-02-10T02:54:51.0Z,4,REGULAR,3pt,Jump Shot,[],1629632,7.703679369250986,3.431372549019608,1610612741,105,121,2022-02-10T02:54:57Z,5840000,233.0,20.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,
590,PT01M28.00S,2022-02-10T02:54:53.0Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,105,121,2022-02-10T02:54:57Z,5850000,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,,,589.0,4.0,3.0,1.0,,,,,,,,,,,,,,
591,PT01M25.00S,2022-02-10T02:55:01.8Z,4,REGULAR,foul,personal,[],201942,,,1610612766,105,121,2022-02-10T02:55:31Z,5860000,,,0,,D. DeRozan personal FOUL (4 PF),"[201942, 1626179]",1610612741.0,CHI,2004.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,4.0,0.0,Rozier,1626179.0,,,,,,,,,
593,PT01M12.00S,2022-02-10T02:55:26.5Z,4,REGULAR,3pt,Jump Shot,[],1628970,72.22404730617609,80.63725490196079,1610612766,105,121,2022-02-10T02:55:36Z,5880000,153.0,209.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
594,PT01M06.00S,2022-02-10T02:55:32.5Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612766,105,121,2022-02-10T02:55:36Z,5890000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:2),[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,593.0,4.0,2.0,2.0,,,,,,,,,,,,,,
595,PT01M05.00S,2022-02-10T02:55:33.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,93.11760840998686,50.245098039215684,1610612766,105,121,2022-02-10T03:02:05Z,5900000,1.0,12.0,1,right,MISS K. Oubre Jr. tip Layup,[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,tip,,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,
596,PT01M03.00S,2022-02-10T02:55:35.4Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,105,121,2022-02-10T02:55:35Z,5910000,,,0,,Z. LaVine REBOUND (Off:0 Def:7),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,,595.0,7.0,7.0,0.0,,,,,,,,,,,,,,
597,PT01M01.00S,2022-02-10T02:55:47.3Z,4,REGULAR,turnover,lost ball,[],203897,,,1610612741,105,121,2022-02-10T02:56:01Z,5920000,,,0,,Z. LaVine lost ball TURNOVER (2 TO),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
598,PT01M01.00S,2022-02-10T02:55:52.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612766,105,121,2022-02-10T02:56:05Z,5930000,,,0,,Z. LaVine loose ball personal FOUL (2 PF) (Rozier 2 FT),"[203897, 1626179]",1610612741.0,CHI,2004.0,LaVine,Z. LaVine,loose ball,,,,,,,,,,,,,2.0,0.0,Rozier,1626179.0,,,,,,,,,
600,PT01M01.00S,2022-02-10T02:56:17.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626179,,,1610612766,106,121,2022-02-10T02:56:17Z,5950000,,,0,,T. Rozier Free Throw 1 of 2 (15 PTS),[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
601,PT01M01.00S,2022-02-10T02:56:31.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626179,,,1610612766,107,121,2022-02-10T02:56:31Z,5960000,,,0,,T. Rozier Free Throw 2 of 2 (16 PTS),[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
602,PT00M39.40S,2022-02-10T02:56:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.258212877792378,53.431372549019606,1610612741,107,121,2022-02-10T03:02:24Z,5970000,-17.0,6.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,driving,,,,,,1.83,Missed,,,,,,,,,,,,,,,,,,
603,PT00M37.00S,2022-02-10T02:57:00.9Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,107,121,2022-02-10T02:57:06Z,5980000,,,0,,P. Washington REBOUND (Off:1 Def:7),[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,602.0,8.0,7.0,1.0,,,,,,,,,,,,,,
604,PT00M32.60S,2022-02-10T02:57:05.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,90.88370565045992,4.166666666666666,1610612766,107,121,2022-02-10T02:57:17Z,5990000,-229.0,33.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
605,PT00M30.50S,2022-02-10T02:57:07.4Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,107,121,2022-02-10T02:57:17Z,6000000,,,0,,L. Ball REBOUND (Off:2 Def:6),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,604.0,8.0,6.0,2.0,,,,,,,,,,,,,,
606,PT00M30.50S,2022-02-10T02:57:11.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630163,94.40999984741211,50.0,1610612766,109,121,2022-02-10T03:03:01Z,6010000,0.0,0.0,1,right,L. Ball tip Layup (33 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,tip,,,,,,0.0,Made,,,,,,,,,,33.0,,,,,,,,
607,PT00M30.50S,2022-02-10T02:57:18.2Z,4,REGULAR,stoppage,other,[],0,,,1610612741,109,121,2022-02-10T02:57:18Z,6020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M06.50S,2022-02-10T02:57:51.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,109,121,2022-02-10T02:58:00Z,6030000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,1204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M03.00S,2022-02-10T02:58:00.8Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629023,75.3777923784494,12.254901960784313,1610612766,109,121,2022-02-10T02:58:33Z,6040000,-189.0,179.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,
610,PT00M03.00S,2022-02-10T02:58:00.8Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,109,121,2022-02-10T02:58:26Z,6050000,,,0,,L. Ball REBOUND (Off:3 Def:6),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,609.0,9.0,6.0,3.0,,,,,,,,,,,,,,
611,PT00M00.00S,2022-02-10T02:58:07.2Z,4,REGULAR,period,end,[],0,,,1610612766,109,121,2022-02-10T02:58:07Z,6060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M00.00S,2022-02-10T02:58:12.4Z,4,REGULAR,game,end,[],0,,,0,109,121,2022-02-10T02:58:12Z,6070000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
