actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
629,PT03M39.00S,2022-04-10T21:45:03.6Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,116,102,2022-04-10T21:45:04Z,6130000,,,0,,L. Ball REBOUND (Off:2 Def:8),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,628.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
630,PT03M34.00S,2022-04-10T21:45:09.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,34.11629434954008,65.19607843137256,1610612766,119,102,2022-04-10T21:45:15Z,6140000,-76.0,268.0,1,left,L. Ball 27' 3PT running pullup (24 PTS),[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,27.88,Made,,,,,24.0,,,,,,,,,,,,,,
631,PT03M08.00S,2022-04-10T21:45:34.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,92.72339027595268,60.049019607843135,1610612764,119,102,2022-04-10T21:45:40Z,6150000,50.0,16.0,1,right,MISS A. Gill driving Layup,[1630264],1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,5.27,Missed,,,,,,,,,,,,,,,,,,,
632,PT03M06.00S,2022-04-10T21:45:36.9Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,119,102,2022-04-10T21:45:36Z,6160000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,631.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
633,PT03M04.00S,2022-04-10T21:45:39.3Z,4,REGULAR,turnover,bad pass,[],1626179,,,1610612766,119,102,2022-04-10T21:45:43Z,6170000,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1630225]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,1.0,Todd,1630225.0,,,,,,,,,,,
634,PT03M04.00S,2022-04-10T21:45:39.3Z,4,REGULAR,steal,,[],1630225,,,1610612764,119,102,2022-04-10T21:45:41Z,6180000,,,0,,I. Todd STEAL (2 STL),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M56.00S,2022-04-10T21:45:47.3Z,4,REGULAR,turnover,bad pass,[],1630225,,,1610612764,119,102,2022-04-10T21:45:51Z,6190000,,,0,,I. Todd bad pass TURNOVER (2 TO),"[1630225, 1628998]",1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,2.0,Martin,1628998.0,,,,,,,,,,,
636,PT02M56.00S,2022-04-10T21:45:47.3Z,4,REGULAR,steal,,[],1628998,,,1610612766,119,102,2022-04-10T21:45:49Z,6200000,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M50.00S,2022-04-10T21:45:53.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,5.206964520367937,95.34313725490196,1610612766,122,102,2022-04-10T21:46:00Z,6210000,-227.0,-4.0,1,left,T. Rozier 3PT step back (25 PTS) (M. Bridges 5 AST),"[1626179, 1628970]",1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,22.67,Made,,,,,25.0,,,,,,,,,,,M. Bridges,1628970.0,5.0,
639,PT02M35.00S,2022-04-10T21:46:12.2Z,4,REGULAR,foul,personal,[],1626179,,,1610612764,122,102,2022-04-10T21:46:25Z,6230000,,,0,,T. Rozier take personal FOUL (2 PF),"[1626179, 1630216]",1610612766.0,CHA,take,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Winston,1630216.0,,,,
641,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,out,[],1630163,,,1610612764,122,102,2022-04-10T21:46:50Z,6250000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,out,[],1626179,,,1610612764,122,102,2022-04-10T21:46:50Z,6260000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,out,[],1629023,,,1610612764,122,102,2022-04-10T21:46:50Z,6270000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,out,[],1628970,,,1610612764,122,102,2022-04-10T21:46:50Z,6280000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,in,[],1629083,,,1610612764,122,102,2022-04-10T21:46:50Z,6290000,,,0,,SUB in: A. Kulboka,[1629083],1610612766.0,CHA,,,,Kulboka,A. Kulboka,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,in,[],1630539,,,1610612764,122,102,2022-04-10T21:46:50Z,6300000,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,in,[],1630550,,,1610612764,122,102,2022-04-10T21:46:50Z,6310000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,in,[],1630547,,,1610612764,122,102,2022-04-10T21:46:50Z,6320000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,out,[],1629060,,,1610612764,122,102,2022-04-10T21:50:50Z,6325000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M35.00S,2022-04-10T21:46:28.2Z,4,REGULAR,substitution,in,[],1630176,,,1610612764,122,102,2022-04-10T21:50:50Z,6327500,,,0,,SUB in: V. Carey Jr.,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M22.00S,2022-04-10T21:47:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630216,92.06636005256242,50.49019607843137,1610612764,122,102,2022-04-10T21:47:06Z,6330000,2.0,22.0,1,right,MISS C. Winston driving Layup,[1630216],1610612764.0,WAS,driving,,,Winston,C. Winston,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,,
650,PT02M19.00S,2022-04-10T21:47:04.0Z,4,REGULAR,rebound,offensive,[],1630264,,,1610612764,122,102,2022-04-10T21:47:04Z,6340000,,,0,,A. Gill REBOUND (Off:4 Def:4),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,649.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
651,PT02M19.00S,2022-04-10T21:47:04.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,91.40932982917214,50.49019607843137,1610612764,122,102,2022-04-10T21:47:09Z,6350000,2.0,28.0,1,right,MISS A. Gill Layup - blocked,"[1630264, 1630539]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,2.84,Missed,,,,,,,,,Jones,1630539.0,,,,,,,,,
652,PT02M19.00S,2022-04-10T21:47:04.8Z,4,REGULAR,block,,[],1630539,,,1610612764,122,102,2022-04-10T21:47:07Z,6360000,,,0,,K. Jones BLOCK (1 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M19.00S,2022-04-10T21:47:04.8Z,4,REGULAR,rebound,defensive,[],1630547,,,1610612766,122,102,2022-04-10T21:47:09Z,6370000,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,651.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
654,PT02M06.00S,2022-04-10T21:47:23.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,122,102,2022-04-10T21:47:23Z,6380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M06.00S,2022-04-10T21:47:28.1Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,122,102,2022-04-10T21:47:34Z,6390000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M06.00S,2022-04-10T21:47:28.1Z,4,REGULAR,substitution,in,[],202738,,,1610612766,122,102,2022-04-10T21:47:34Z,6400000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M57.00S,2022-04-10T21:47:48.2Z,4,REGULAR,2pt,Jump Shot,[],202738,5.732588699080158,73.77450980392157,1610612766,122,102,2022-04-10T21:47:55Z,6410000,-119.0,1.0,1,left,MISS I. Thomas 11' fadeaway Shot,[202738],1610612766.0,CHA,fadeaway,,,Thomas,I. Thomas,,,,,11.89,Missed,,,,,,,,,,,,,,,,,,,
658,PT01M51.00S,2022-04-10T21:47:54.2Z,4,REGULAR,rebound,defensive,[],1630176,,,1610612764,122,102,2022-04-10T21:47:55Z,6420000,,,0,,V. Carey Jr. REBOUND (Off:5 Def:2),[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,657.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
659,PT01M44.00S,2022-04-10T21:48:01.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630264,89.83245729303549,50.0,1610612764,122,104,2022-04-10T21:53:07Z,6430000,0.0,43.0,1,right,A. Gill turnaround Hook (7 PTS),[1630264],1610612764.0,WAS,turnaround,,,Gill,A. Gill,,,,,4.31,Made,,,,,7.0,,,,,,,,,,,,,,
662,PT01M34.00S,2022-04-10T21:48:12.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630547,14.931011826544022,35.53921568627451,1610612766,122,104,2022-04-10T21:53:32Z,6460000,72.0,88.0,1,left,MISS J. Bouknight 11' pullup Shot,[1630547],1610612766.0,CHA,pullup,,,Bouknight,J. Bouknight,,,,,11.38,Missed,,,,,,,,,,,,,,,,,,,
663,PT01M31.00S,2022-04-10T21:48:15.9Z,4,REGULAR,rebound,defensive,[],1630648,,,1610612764,122,104,2022-04-10T21:48:17Z,6470000,,,0,,J. Schakel REBOUND (Off:0 Def:1),[1630648],1610612764.0,WAS,,,,Schakel,J. Schakel,,,,,,,662.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
664,PT01M25.00S,2022-04-10T21:48:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630216,92.06636005256242,59.31372549019608,1610612764,122,104,2022-04-10T21:48:27Z,6480000,47.0,22.0,1,right,MISS C. Winston driving Layup - blocked,"[1630216, 1630539]",1610612764.0,WAS,driving,,,Winston,C. Winston,,,,,5.16,Missed,,,,,,,,,Jones,1630539.0,,,,,,,,,
665,PT01M25.00S,2022-04-10T21:48:21.6Z,4,REGULAR,block,,[],1630539,,,1610612764,122,104,2022-04-10T21:48:24Z,6490000,,,0,,K. Jones BLOCK (2 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M21.00S,2022-04-10T21:48:25.6Z,4,REGULAR,rebound,defensive,[],202738,,,1610612766,122,104,2022-04-10T21:48:27Z,6500000,,,0,,I. Thomas REBOUND (Off:0 Def:1),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,664.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
667,PT01M14.00S,2022-04-10T21:48:37.4Z,4,REGULAR,foul,offensive,[],1630550,,,1610612766,122,104,2022-04-10T21:48:51Z,6510000,,,0,,J. Thor offensive FOUL (1 PF),"[1630550, 1630648]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Schakel,1630648.0,,,,
669,PT01M14.00S,2022-04-10T21:48:37.4Z,4,REGULAR,turnover,offensive foul,[],1630550,,,1610612766,122,104,2022-04-10T21:48:37Z,6530000,,,0,,J. Thor offensive foul TURNOVER (1 TO),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,1.0,,,,,2715.0,,,,,,,,
670,PT01M00.00S,2022-04-10T21:49:06.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630176,91.93495400788436,46.568627450980394,1610612764,122,106,2022-04-10T21:49:24Z,6540000,-17.0,23.0,1,right,V. Carey Jr. Layup (11 PTS) (C. Winston 1 AST),"[1630176, 1630216]",1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,2.9,Made,,,,,11.0,,,,,,,,,,,C. Winston,1630216.0,1.0,
672,PT01M00.00S,2022-04-10T21:49:10.6Z,4,REGULAR,foul,personal,['1freethrow'],1629083,,,1610612764,122,106,2022-04-10T21:49:26Z,6560000,,,0,,A. Kulboka shooting personal FOUL (1 PF) (Carey Jr. 1 FT),"[1629083, 1630176]",1610612766.0,CHA,shooting,,,Kulboka,A. Kulboka,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Carey Jr.,1630176.0,,,,
674,PT01M00.00S,2022-04-10T21:49:35.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630176,,,1610612764,122,106,2022-04-10T21:49:39Z,6580000,,,0,,MISS V. Carey Jr. Free Throw 1 of 1,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
675,PT00M57.70S,2022-04-10T21:49:37.4Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,122,106,2022-04-10T21:49:39Z,6590000,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,674.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
676,PT00M46.70S,2022-04-10T21:49:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,6.1268068331143235,48.28431372549019,1610612766,124,106,2022-04-10T21:54:44Z,6600000,9.0,5.0,1,left,J. Bouknight driving Layup (2 PTS),[1630547],1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,1.0,Made,,,,,2.0,,,,,,,,,,,,,,
677,PT00M42.90S,2022-04-10T21:49:55.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630547,,,1610612764,124,106,2022-04-10T21:50:16Z,6610000,,,0,,J. Bouknight shooting personal FOUL (1 PF) (Gill 2 FT),"[1630547, 1630264]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Gill,1630264.0,,,,
679,PT00M42.90S,2022-04-10T21:50:19.2Z,4,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,124,107,2022-04-10T21:50:19Z,6630000,,,0,,A. Gill Free Throw 1 of 2 (8 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
680,PT00M42.90S,2022-04-10T21:50:34.3Z,4,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,124,108,2022-04-10T21:50:34Z,6640000,,,0,,A. Gill Free Throw 2 of 2 (9 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
681,PT00M29.80S,2022-04-10T21:50:48.5Z,4,REGULAR,3pt,Jump Shot,[],1629083,11.514454664914586,4.411764705882353,1610612766,124,108,2022-04-10T21:51:29Z,6650000,228.0,56.0,1,left,MISS A. Kulboka 3PT,[1629083],1610612766.0,CHA,,,,Kulboka,A. Kulboka,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
684,PT00M29.80S,2022-04-10T21:50:48.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,124,108,2022-04-10T21:51:29Z,6660000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,681.0,,,,,,,,,,,,,,,,,,
685,PT00M29.30S,2022-04-10T21:50:56.5Z,4,REGULAR,foul,personal,[],1630216,,,1610612766,124,108,2022-04-10T21:51:06Z,6670000,,,0,,C. Winston loose ball personal FOUL (1 PF),"[1630216, 1630539]",1610612764.0,WAS,loose ball,,,Winston,C. Winston,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Jones,1630539.0,,,,
687,PT00M15.30S,2022-04-10T21:51:24.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,124,108,2022-04-10T21:51:33Z,6690000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,
688,PT00M10.80S,2022-04-10T21:51:36.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630216,66.70499342969777,49.26470588235294,1610612764,124,108,2022-04-10T21:51:48Z,6700000,-4.0,260.0,1,right,MISS C. Winston 26' pullup 3PT,[1630216],1610612764.0,WAS,pullup,,,Winston,C. Winston,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
689,PT00M10.80S,2022-04-10T21:51:40.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,124,108,2022-04-10T21:51:40Z,6710000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,688.0,,,,,,,,,,,,,,,,,,
690,PT00M10.80S,2022-04-10T21:51:41.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,124,108,2022-04-10T21:51:41Z,6720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M00.00S,2022-04-10T21:51:57.3Z,4,REGULAR,period,end,[],0,,,1610612766,124,108,2022-04-10T21:51:57Z,6730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M00.00S,2022-04-10T21:52:00.9Z,4,REGULAR,game,end,[],0,,,0,124,108,2022-04-10T21:52:00Z,6740000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
