actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
638,PT05M56.00S,2022-03-01T02:38:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628391,89.43823915900131,55.63725490196079,1610612761,84,118,2022-03-01T02:38:41Z,6320000,28.0,47.0,1,right,MISS D. Wilson driving floating Shot,[1628391],1610612761.0,TOR,driving floating,,,Wilson,D. Wilson,,,,,,,,,,,,,Missed,,,,,,5.46,,,,,,
639,PT05M53.00S,2022-03-01T02:38:40.9Z,4,REGULAR,rebound,defensive,[],1630561,,,1610612751,84,118,2022-03-01T02:38:41Z,6330000,,,0,,D. Duke Jr. REBOUND (Off:0 Def:1),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,638.0,1.0,1.0,0.0,,,,,,,
640,PT05M48.00S,2022-03-01T02:38:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630549,5.863994743758213,44.85294117647059,1610612751,86,118,2022-03-01T02:38:50Z,6340000,26.0,3.0,1,left,D. Sharpe running Layup (7 PTS) (D. Duke Jr. 1 AST),"[1630549, 1630561]",1610612751.0,BKN,running,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Made,7.0,,,,,2.58,D. Duke Jr.,1630561.0,1.0,,,
642,PT05M41.00S,2022-03-01T02:38:53.2Z,4,REGULAR,3pt,Jump Shot,[],1629004,77.61169513797634,8.333333333333332,1610612761,86,118,2022-03-01T02:38:56Z,6360000,-208.0,158.0,1,right,MISS S. Mykhailiuk 26' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,Missed,,,,,,26.14,,,,,,
643,PT05M38.00S,2022-03-01T02:38:55.8Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,86,118,2022-03-01T02:38:55Z,6370000,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,642.0,4.0,4.0,0.0,,,,,,,
644,PT05M32.00S,2022-03-01T02:39:02.1Z,4,REGULAR,2pt,Jump Shot,[],1630560,12.302890932982917,11.76470588235294,1610612751,86,118,2022-03-01T02:39:05Z,6380000,191.0,63.0,1,left,MISS C. Thomas 20' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,,,,,,Missed,,,,,,20.13,,,,,,
645,PT05M29.00S,2022-03-01T02:39:05.1Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,86,118,2022-03-01T02:39:05Z,6390000,,,0,,Y. Watanabe REBOUND (Off:0 Def:2),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,644.0,2.0,2.0,0.0,,,,,,,
646,PT05M23.00S,2022-03-01T02:39:11.2Z,4,REGULAR,3pt,Jump Shot,[],1629004,80.76544021024968,5.392156862745098,1610612761,86,121,2022-03-01T02:39:18Z,6400000,-223.0,128.0,1,right,S. Mykhailiuk 25' 3PT  (5 PTS) (D. Banton 2 AST),"[1629004, 1630625]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,Made,5.0,,,,,25.73,D. Banton,1630625.0,2.0,,,
648,PT05M06.00S,2022-03-01T02:39:27.5Z,4,REGULAR,2pt,Jump Shot,[],1630560,18.2161629434954,70.58823529411765,1610612751,86,121,2022-03-01T02:39:30Z,6420000,-103.0,119.0,1,left,MISS C. Thomas 15' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,,,,,,Missed,,,,,,15.71,,,,,,
649,PT05M03.00S,2022-03-01T02:39:30.5Z,4,REGULAR,rebound,defensive,[],1628391,,,1610612761,86,121,2022-03-01T02:39:30Z,6430000,,,0,,D. Wilson REBOUND (Off:0 Def:1),[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,,,,,,,,,,,648.0,1.0,1.0,0.0,,,,,,,
650,PT04M56.00S,2022-03-01T02:39:37.9Z,4,REGULAR,3pt,Jump Shot,[],1629004,92.46057818659659,5.147058823529411,1610612761,86,124,2022-03-01T02:39:41Z,6440000,-224.0,18.0,1,right,S. Mykhailiuk 3PT  (8 PTS) (D. Banton 3 AST),"[1629004, 1630625]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,Made,8.0,,,,,22.51,D. Banton,1630625.0,3.0,,,
652,PT04M36.00S,2022-03-01T02:39:57.3Z,4,REGULAR,3pt,Jump Shot,[],1630556,34.641918528252305,66.66666666666666,1610612751,86,124,2022-03-01T02:40:03Z,6460000,-83.0,273.0,1,left,MISS K. Edwards 28' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,Missed,,,,,,28.55,,,,,,
653,PT04M35.00S,2022-03-01T02:39:58.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,86,124,2022-03-01T02:40:03Z,6470000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,652.0,,,,,,,,,,
654,PT04M35.00S,2022-03-01T02:40:03.0Z,4,REGULAR,foul,personal,[],1628391,,,1610612751,86,124,2022-03-01T02:40:13Z,6480000,,,0,,D. Wilson loose ball personal FOUL (1 PF),"[1628391, 1630549]",1610612761.0,TOR,loose ball,,,Wilson,D. Wilson,,,,,,,,202901.0,1.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,
656,PT04M31.00S,2022-03-01T02:40:25.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630561,5.863994743758213,49.754901960784316,1610612751,88,124,2022-03-01T02:40:29Z,6500000,1.0,3.0,1,left,D. Duke Jr. cutting DUNK (2 PTS) (N. Claxton 1 AST),"[1630561, 1629651]",1610612751.0,BKN,cutting,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Made,2.0,,,,,0.29,N. Claxton,1629651.0,1.0,,,
658,PT04M13.00S,2022-03-01T02:40:43.2Z,4,REGULAR,3pt,Jump Shot,[],1630551,74.06373193166885,85.29411764705883,1610612761,88,124,2022-03-01T02:40:52Z,6520000,176.0,191.0,1,right,MISS J. Champagnie 26' 3PT,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,Missed,,,,,,26.03,,,,,,
659,PT04M11.00S,2022-03-01T02:40:45.2Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,88,124,2022-03-01T02:41:02Z,6530000,,,0,,D. Sharpe REBOUND (Off:0 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,658.0,3.0,3.0,0.0,,,,,,,
660,PT04M05.00S,2022-03-01T02:40:51.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,6.783837056504599,56.61764705882353,1610612751,88,124,2022-03-01T02:40:57Z,6540000,-33.0,11.0,1,left,MISS C. Thomas driving Layup - blocked,"[1630560, 1629139]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,,,,,,,,,Missed,,,,,,3.5,,,,Watanabe,1629139.0,
661,PT04M05.00S,2022-03-01T02:40:51.7Z,4,REGULAR,block,,[],1629139,,,1610612751,88,124,2022-03-01T02:40:54Z,6550000,,,0,,Y. Watanabe BLOCK (1 BLK),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M01.00S,2022-03-01T02:40:55.7Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,88,124,2022-03-01T02:40:57Z,6560000,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,660.0,3.0,3.0,0.0,,,,,,,
663,PT04M00.00S,2022-03-01T02:40:56.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628391,94.30026281208936,50.98039215686274,1610612761,88,126,2022-03-01T02:41:02Z,6570000,5.0,1.0,1,right,D. Wilson running DUNK (2 PTS) (J. Champagnie 2 AST),"[1628391, 1630551]",1610612761.0,TOR,running,,,Wilson,D. Wilson,,,,,,,,,,,,,Made,2.0,,,,,0.5,J. Champagnie,1630551.0,2.0,,,
665,PT03M51.00S,2022-03-01T02:41:05.2Z,4,REGULAR,2pt,Jump Shot,[],1630561,22.946780551905388,30.637254901960787,1610612751,90,126,2022-03-01T02:41:09Z,6590000,97.0,163.0,1,left,D. Duke Jr. 18' pullup Jump Shot (4 PTS),[1630561],1610612751.0,BKN,pullup,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Made,4.0,,,,,18.97,,,,,,
666,PT03M51.00S,2022-03-01T02:41:12.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,90,126,2022-03-01T02:41:12Z,6600000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M37.00S,2022-03-01T02:44:22.8Z,4,REGULAR,3pt,Jump Shot,[],1629139,73.40670170827858,13.725490196078432,1610612761,90,129,2022-03-01T02:44:28Z,6610000,-181.0,197.0,1,right,Y. Watanabe 26' 3PT  (7 PTS) (D. Wilson 1 AST),"[1629139, 1628391]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,Made,7.0,,,,,26.82,D. Wilson,1628391.0,1.0,,,
669,PT03M15.00S,2022-03-01T02:44:44.3Z,4,REGULAR,3pt,Jump Shot,[],1630561,33.98488830486202,54.90196078431373,1610612751,90,129,2022-03-01T02:44:49Z,6630000,-25.0,267.0,1,left,MISS D. Duke Jr. 26' 3PT,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Missed,,,,,,26.81,,,,,,
670,PT03M12.00S,2022-03-01T02:44:47.3Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,90,129,2022-03-01T02:44:49Z,6640000,,,0,,D. Sharpe REBOUND (Off:1 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,669.0,4.0,3.0,1.0,,,,,,,
671,PT03M11.00S,2022-03-01T02:44:49.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630549,12.171484888304862,52.94117647058824,1610612751,90,129,2022-03-01T02:44:53Z,6650000,-15.0,62.0,1,left,MISS D. Sharpe 6' turnaround Hook,[1630549],1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Missed,,,,,,6.36,,,,,,
672,PT03M08.00S,2022-03-01T02:44:52.0Z,4,REGULAR,rebound,defensive,[],1628391,,,1610612761,90,129,2022-03-01T02:44:53Z,6660000,,,0,,D. Wilson REBOUND (Off:0 Def:2),[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,,,,,,,,,,,671.0,2.0,2.0,0.0,,,,,,,
673,PT03M01.00S,2022-03-01T02:44:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,92.59198423127464,57.107843137254896,1610612761,90,129,2022-03-01T02:45:02Z,6670000,36.0,17.0,1,right,MISS D. Banton driving finger roll Layup,[1630625],1610612761.0,TOR,driving finger roll,,,Banton,D. Banton,,,,,,,,,,,,,Missed,,,,,,3.94,,,,,,
674,PT02M59.00S,2022-03-01T02:45:00.2Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,90,129,2022-03-01T02:45:02Z,6680000,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,673.0,4.0,3.0,1.0,,,,,,,
675,PT02M56.00S,2022-03-01T02:45:03.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629651,6.521024967148489,56.86274509803921,1610612751,92,129,2022-03-01T02:45:07Z,6690000,-34.0,9.0,1,left,N. Claxton running Layup (2 PTS),[1629651],1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,2.0,,,,,3.54,,,,,,
676,PT02M42.00S,2022-03-01T02:45:17.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628391,82.86793692509855,60.78431372549019,1610612761,92,131,2022-03-01T02:45:23Z,6700000,54.0,109.0,1,right,D. Wilson 12' step back Jump Shot (4 PTS) (Y. Watanabe 1 AST),"[1628391, 1629139]",1610612761.0,TOR,step back,,,Wilson,D. Wilson,,,,,,,,,,,,,Made,4.0,,,,,12.12,Y. Watanabe,1629139.0,1.0,,,
678,PT02M23.00S,2022-03-01T02:45:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,7.966491458607096,45.34313725490196,1610612751,92,131,2022-03-01T02:45:40Z,6720000,23.0,22.0,1,left,MISS D. Duke Jr. driving Layup,[1630561],1610612751.0,BKN,driving,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Missed,,,,,,3.23,,,,,,
679,PT02M21.00S,2022-03-01T02:45:37.7Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,92,131,2022-03-01T02:45:40Z,6730000,,,0,,D. Sharpe REBOUND (Off:2 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,678.0,5.0,3.0,2.0,,,,,,,
680,PT02M21.00S,2022-03-01T02:45:38.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,6.521024967148489,46.81372549019608,1610612751,94,131,2022-03-01T02:45:43Z,6740000,16.0,9.0,1,left,D. Sharpe putback Layup (9 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Made,9.0,,,,,1.82,,,,,,
681,PT02M13.00S,2022-03-01T02:45:46.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629139,92.72339027595268,53.18627450980392,1610612761,94,131,2022-03-01T02:45:49Z,6750000,16.0,16.0,1,right,MISS Y. Watanabe driving Layup - blocked,"[1629139, 1629651]",1610612761.0,TOR,driving,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,Missed,,,,,,2.25,,,,Claxton,1629651.0,
682,PT02M13.00S,2022-03-01T02:45:46.6Z,4,REGULAR,block,,[],1629651,,,1610612761,94,131,2022-03-01T02:45:48Z,6760000,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M10.00S,2022-03-01T02:45:49.6Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,94,131,2022-03-01T02:45:49Z,6770000,,,0,,D. Sharpe REBOUND (Off:2 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,681.0,6.0,4.0,2.0,,,,,,,
684,PT02M08.00S,2022-03-01T02:45:52.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,21.369908015768726,91.17647058823529,1610612751,97,131,2022-03-01T02:45:58Z,6780000,-206.0,148.0,1,left,C. Thomas 25' 3PT running pullup (14 PTS) (D. Sharpe 1 AST),"[1630560, 1630549]",1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,14.0,,,,,25.38,D. Sharpe,1630549.0,1.0,,,
686,PT01M43.00S,2022-03-01T02:46:18.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628391,94.03745072273325,48.77450980392157,1610612761,97,133,2022-03-01T02:46:21Z,6800000,-6.0,4.0,1,right,D. Wilson cutting DUNK (6 PTS) (S. Mykhailiuk 2 AST),"[1628391, 1629004]",1610612761.0,TOR,cutting,,,Wilson,D. Wilson,,,,,,,,,,,,,Made,6.0,,,,,0.7,S. Mykhailiuk,1629004.0,2.0,,,
688,PT01M30.00S,2022-03-01T02:46:33.4Z,4,REGULAR,3pt,Jump Shot,[],1630560,28.465834428383708,81.37254901960785,1610612751,97,133,2022-03-01T02:46:37Z,6820000,-157.0,215.0,1,left,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,Missed,,,,,,26.62,,,,,,
689,PT01M28.00S,2022-03-01T02:46:35.4Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,97,133,2022-03-01T02:46:37Z,6830000,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,688.0,4.0,4.0,0.0,,,,,,,
690,PT01M23.00S,2022-03-01T02:46:43.2Z,4,REGULAR,violation,kicked ball,[],1630549,,,1610612761,97,133,2022-03-01T02:46:48Z,6840000,,,0,,D. Sharpe kicked ball VIOLATION,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,200832.0,,,,,,,,,,,,,,,,,
692,PT01M13.00S,2022-03-01T02:47:03.2Z,4,REGULAR,3pt,Jump Shot,[],1630625,75.24638633377135,88.97058823529412,1610612761,97,133,2022-03-01T02:47:08Z,6860000,195.0,180.0,1,right,MISS D. Banton 26' 3PT,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,Missed,,,,,,26.54,,,,,,
693,PT01M09.00S,2022-03-01T02:47:07.2Z,4,REGULAR,rebound,offensive,[],1629139,,,1610612761,97,133,2022-03-01T02:47:08Z,6870000,,,0,,Y. Watanabe REBOUND (Off:1 Def:2),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,692.0,3.0,2.0,1.0,,,,,,,
694,PT01M08.00S,2022-03-01T02:47:08.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630551,91.80354796320631,95.09803921568627,1610612761,97,133,2022-03-01T02:47:13Z,6880000,225.0,25.0,1,right,MISS J. Champagnie 3PT,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,Missed,,,,,,22.68,,,,,,
695,PT01M04.00S,2022-03-01T02:47:12.3Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,97,133,2022-03-01T02:47:13Z,6890000,,,0,,K. Edwards REBOUND (Off:0 Def:4),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,694.0,4.0,4.0,0.0,,,,,,,
696,PT00M56.30S,2022-03-01T02:47:19.8Z,4,REGULAR,turnover,bad pass,[],1630556,,,1610612751,97,133,2022-03-01T02:47:23Z,6900000,,,0,,K. Edwards bad pass TURNOVER (4 TO),"[1630556, 1630625]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,4.0,Banton,1630625.0,,,,,,,,,,,,,,,,,,
697,PT00M56.30S,2022-03-01T02:47:19.8Z,4,REGULAR,steal,,[],1630625,,,1610612761,97,133,2022-03-01T02:47:21Z,6910000,,,0,,D. Banton STEAL (1 STL),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M53.30S,2022-03-01T02:47:24.4Z,4,REGULAR,foul,personal,[],1630561,,,1610612761,97,133,2022-03-01T02:47:39Z,6920000,,,0,,D. Duke Jr. personal FOUL (2 PF),"[1630561, 1630551]",1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,203591.0,2.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,,
700,PT00M45.00S,2022-03-01T02:47:54.1Z,4,REGULAR,turnover,lost ball,[],1630625,,,1610612761,97,133,2022-03-01T02:47:57Z,6940000,,,0,,D. Banton lost ball TURNOVER (1 TO),"[1630625, 1630561]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,1.0,Duke Jr.,1630561.0,,,,,,,,,,,,,,,,,,
701,PT00M45.00S,2022-03-01T02:47:54.1Z,4,REGULAR,steal,,[],1630561,,,1610612751,97,133,2022-03-01T02:48:16Z,6950000,,,0,,D. Duke Jr. STEAL (1 STL),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M42.20S,2022-03-01T02:47:59.4Z,4,REGULAR,turnover,out-of-bounds,[],1630549,,,1610612751,97,133,2022-03-01T02:48:04Z,6960000,,,0,,D. Sharpe bad pass out-of-bounds TURNOVER (1 TO),[1630549],1610612751.0,BKN,bad pass,,,Sharpe,D. Sharpe,,,,,1.0,,,203591.0,,,,,,,,,,,,,,,,,
703,PT00M30.80S,2022-03-01T02:48:20.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,79.31997371879106,91.42156862745098,1610612761,97,133,2022-03-01T02:48:25Z,6970000,207.0,142.0,1,right,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,Missed,,,,,,25.1,,,,,,
704,PT00M26.40S,2022-03-01T02:48:25.0Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,97,133,2022-03-01T02:48:25Z,6980000,,,0,,D. Sharpe REBOUND (Off:2 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,703.0,7.0,5.0,2.0,,,,,,,
705,PT00M16.90S,2022-03-01T02:48:34.4Z,4,REGULAR,3pt,Jump Shot,[],1630549,33.85348226018397,36.51960784313725,1610612751,97,133,2022-03-01T02:48:38Z,6990000,67.0,266.0,1,left,MISS D. Sharpe 27' 3PT,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Missed,,,,,,27.41,,,,,,
706,PT00M13.60S,2022-03-01T02:48:37.7Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,97,133,2022-03-01T02:48:37Z,7000000,,,0,,Y. Watanabe REBOUND (Off:1 Def:3),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,705.0,4.0,3.0,1.0,,,,,,,
707,PT00M00.00S,2022-03-01T02:48:53.0Z,4,REGULAR,period,end,[],0,,,1610612761,97,133,2022-03-01T02:48:53Z,7010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M00.00S,2022-03-01T02:48:59.3Z,4,REGULAR,game,end,[],0,,,0,97,133,2022-03-01T02:48:59Z,7020000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
