actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
536,PT12M00.00S,2022-01-09T18:50:24.4Z,4,REGULAR,period,start,[],0,,,1610612759,91,89,2022-01-09T18:50:24Z,5280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M34.00S,2022-01-09T18:50:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629719,93.9060446780552,49.50980392156863,1610612759,91,91,2022-01-09T18:50:55Z,5290000,-2.0,5.0,1,right,D. Cacok cutting Layup (8 PTS) (B. Forbes 5 AST),"[1629719, 1627854]",1610612759.0,SAS,cutting,,,Cacok,D. Cacok,,,,,0.54,Made,,,,,,,,,,,8.0,B. Forbes,1627854.0,5.0,,,,,
539,PT11M14.00S,2022-01-09T18:51:09.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,5.338370565045992,51.225490196078425,1610612751,93,91,2022-01-09T18:51:14Z,5310000,-6.0,-2.0,1,left,J. Harden driving Layup (13 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,0.65,Made,,,,,,,,,,,13.0,,,,,,,,
540,PT11M00.00S,2022-01-09T18:51:23.1Z,4,REGULAR,turnover,bad pass,[],1627854,,,1610612759,93,91,2022-01-09T18:51:27Z,5320000,,,0,,B. Forbes bad pass TURNOVER (2 TO),"[1627854, 1630556]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,2.0,,,,,,,Edwards,1630556.0,
541,PT11M00.00S,2022-01-09T18:51:23.1Z,4,REGULAR,steal,,[],1630556,,,1610612751,93,91,2022-01-09T18:51:25Z,5330000,,,0,,K. Edwards STEAL (1 STL),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M56.00S,2022-01-09T18:51:27.7Z,4,REGULAR,turnover,bad pass,[],1630556,,,1610612751,93,91,2022-01-09T18:51:31Z,5340000,,,0,,K. Edwards bad pass TURNOVER (2 TO),"[1630556, 1627854]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,2.0,,,,,,,Forbes,1627854.0,
543,PT10M56.00S,2022-01-09T18:51:27.7Z,4,REGULAR,steal,,[],1627854,,,1610612759,93,91,2022-01-09T18:51:29Z,5350000,,,0,,B. Forbes STEAL (1 STL),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT10M50.00S,2022-01-09T18:51:33.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629022,92.72339027595268,45.83333333333333,1610612759,93,91,2022-01-09T18:51:38Z,5360000,-21.0,16.0,1,right,MISS L. Walker IV driving Layup - blocked,"[1629022, 201988]",1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,2.62,Missed,,,,,,,,,,,,,,,Mills,201988.0,,,
545,PT10M50.00S,2022-01-09T18:51:33.7Z,4,REGULAR,block,,[],201988,,,1610612759,93,91,2022-01-09T18:51:36Z,5370000,,,0,,P. Mills BLOCK (2 BLK),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M47.00S,2022-01-09T18:51:36.7Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612759,93,91,2022-01-09T18:51:38Z,5380000,,,0,,J. Landale REBOUND (Off:3 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,544.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
547,PT10M43.00S,2022-01-09T18:51:41.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630563,83.26215505913272,48.28431372549019,1610612759,93,91,2022-01-09T18:51:45Z,5390000,-9.0,105.0,1,right,MISS J. Primo 10' pullup Shot,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,10.52,Missed,,,,,,,,,,,,,,,,,,,
548,PT10M40.00S,2022-01-09T18:51:44.0Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,93,91,2022-01-09T18:51:45Z,5400000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,547.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
549,PT10M32.00S,2022-01-09T18:51:50.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201988,21.76412614980289,10.784313725490197,1610612751,93,91,2022-01-09T18:51:55Z,5410000,196.0,152.0,1,left,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,,
550,PT10M29.00S,2022-01-09T18:51:53.7Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,93,91,2022-01-09T18:51:55Z,5420000,,,0,,D. Sharpe REBOUND (Off:2 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,549.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
551,PT10M29.00S,2022-01-09T18:51:53.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630549,5.590000152587891,50.0,1610612751,93,91,2022-01-09T18:52:04Z,5430000,0.0,0.0,1,left,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
552,PT10M28.00S,2022-01-09T18:51:54.8Z,4,REGULAR,rebound,defensive,[],1627854,,,1610612759,93,91,2022-01-09T18:52:04Z,5440000,,,0,,B. Forbes REBOUND (Off:0 Def:2),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,551.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
553,PT10M18.00S,2022-01-09T18:52:04.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,83.919185282523,46.32352941176471,1610612759,93,93,2022-01-09T18:52:09Z,5450000,-18.0,99.0,1,right,B. Forbes 10' driving floating Jump Shot (16 PTS) (D. Cacok 1 AST),"[1627854, 1629719]",1610612759.0,SAS,driving floating,,,Forbes,B. Forbes,,,,,10.04,Made,,,,,,,,,,,16.0,D. Cacok,1629719.0,1.0,,,,,
555,PT10M01.00S,2022-01-09T18:52:22.2Z,4,REGULAR,3pt,Jump Shot,[],201935,32.40801576872536,50.73529411764706,1610612751,96,93,2022-01-09T18:52:28Z,5470000,-4.0,252.0,1,left,J. Harden 25' 3PT step back (16 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.21,Made,,,,,,,,,,,16.0,,,,,,,,
556,PT09M40.00S,2022-01-09T18:52:43.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627854,92.85479632063075,52.94117647058824,1610612759,96,93,2022-01-09T18:52:48Z,5480000,15.0,15.0,1,right,MISS B. Forbes driving Layup,[1627854],1610612759.0,SAS,driving,,,Forbes,B. Forbes,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
557,PT09M36.00S,2022-01-09T18:52:47.9Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,96,93,2022-01-09T18:52:48Z,5490000,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,556.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
558,PT09M23.00S,2022-01-09T18:53:00.6Z,4,REGULAR,3pt,Jump Shot,[],1630560,15.588042049934298,3.6764705882352944,1610612751,96,93,2022-01-09T18:53:07Z,5500000,232.0,94.0,1,left,MISS C. Thomas 24' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
559,PT09M20.00S,2022-01-09T18:53:03.6Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,96,93,2022-01-09T18:53:07Z,5510000,,,0,,D. Sharpe REBOUND (Off:3 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,558.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
560,PT09M20.00S,2022-01-09T18:53:06.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,96,93,2022-01-09T18:53:06Z,5520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M20.00S,2022-01-09T18:53:07.4Z,4,REGULAR,substitution,out,[],201988,,,1610612751,96,93,2022-01-09T18:53:20Z,5530000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M20.00S,2022-01-09T18:53:07.4Z,4,REGULAR,substitution,out,[],1630563,,,1610612751,96,93,2022-01-09T18:53:20Z,5540000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M20.00S,2022-01-09T18:53:07.4Z,4,REGULAR,substitution,out,[],1627854,,,1610612751,96,93,2022-01-09T18:53:20Z,5550000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M20.00S,2022-01-09T18:53:07.4Z,4,REGULAR,substitution,in,[],1627761,,,1610612751,96,93,2022-01-09T18:53:20Z,5560000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M20.00S,2022-01-09T18:53:07.4Z,4,REGULAR,substitution,in,[],1627749,,,1610612751,96,93,2022-01-09T18:53:20Z,5570000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M20.00S,2022-01-09T18:53:07.4Z,4,REGULAR,substitution,in,[],204020,,,1610612751,96,93,2022-01-09T18:53:20Z,5580000,,,0,,SUB in: T. Johnson,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M12.00S,2022-01-09T18:53:35.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201935,29.911300919842315,28.431372549019606,1610612751,99,93,2022-01-09T18:53:41Z,5590000,108.0,229.0,1,left,J. Harden 25' 3PT step back (19 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.28,Made,,,,,,,,,,,19.0,,,,,,,,
568,PT09M02.00S,2022-01-09T18:53:46.3Z,4,REGULAR,turnover,offensive goaltending,[],1629111,,,1610612759,99,93,2022-01-09T18:54:05Z,5600000,,,0,,J. Landale offensive goaltending TURNOVER (1 TO),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,202053.0,,,,,1.0,,,,,,,,,
569,PT09M02.00S,2022-01-09T18:54:01.7Z,4,REGULAR,substitution,out,[],1629111,,,1610612751,99,93,2022-01-09T18:54:07Z,5610000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M02.00S,2022-01-09T18:54:01.7Z,4,REGULAR,substitution,in,[],1627751,,,1610612751,99,93,2022-01-09T18:54:07Z,5620000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M48.00S,2022-01-09T18:54:23.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,8.09789750328515,49.754901960784316,1610612751,99,93,2022-01-09T18:54:29Z,5630000,1.0,24.0,1,left,MISS J. Harden driving Layup,[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
572,PT08M45.00S,2022-01-09T18:54:26.8Z,4,REGULAR,rebound,defensive,[],204020,,,1610612759,99,93,2022-01-09T18:54:29Z,5640000,,,0,,T. Johnson REBOUND (Off:0 Def:1),[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,571.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
573,PT08M34.00S,2022-01-09T18:54:38.3Z,4,REGULAR,2pt,Jump Shot,[],204020,84.97043363994744,31.372549019607842,1610612759,99,93,2022-01-09T18:54:44Z,5650000,-93.0,89.0,1,right,MISS T. Johnson 12' turnaround fadeaway Shot,[204020],1610612759.0,SAS,turnaround fadeaway,,,Johnson,T. Johnson,,,,,12.87,Missed,,,,,,,,,,,,,,,,,,,
574,PT08M30.00S,2022-01-09T18:54:42.3Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,99,93,2022-01-09T18:54:44Z,5660000,,,0,,K. Edwards REBOUND (Off:0 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,573.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
575,PT08M24.00S,2022-01-09T18:54:47.3Z,4,REGULAR,turnover,lost ball,[],201935,,,1610612751,99,93,2022-01-09T18:54:51Z,5670000,,,0,,J. Harden lost ball TURNOVER (4 TO),"[201935, 1629719]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,4.0,,,,,,,Cacok,1629719.0,
576,PT08M24.00S,2022-01-09T18:54:47.3Z,4,REGULAR,steal,,[],1629719,,,1610612759,99,93,2022-01-09T18:54:49Z,5680000,,,0,,D. Cacok STEAL (2 STL),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M18.00S,2022-01-09T18:54:53.0Z,4,REGULAR,turnover,bad pass,[],1629022,,,1610612759,99,93,2022-01-09T18:54:56Z,5690000,,,0,,L. Walker IV bad pass TURNOVER (1 TO),"[1629022, 1630549]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,1.0,,,,,,,Sharpe,1630549.0,
578,PT08M18.00S,2022-01-09T18:54:53.0Z,4,REGULAR,steal,,[],1630549,,,1610612751,99,93,2022-01-09T18:54:55Z,5700000,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M15.00S,2022-01-09T18:55:00.1Z,4,REGULAR,turnover,traveling,[],1630560,,,1610612751,99,93,2022-01-09T18:55:03Z,5710000,,,0,,C. Thomas traveling TURNOVER (3 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,1179.0,,,,,3.0,,,,,,,,,
580,PT08M00.00S,2022-01-09T18:55:26.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629022,93.38042049934296,49.01960784313725,1610612759,99,95,2022-01-09T18:55:30Z,5720000,-5.0,10.0,1,right,L. Walker IV driving Layup (16 PTS) (D. Murray 10 AST),"[1629022, 1627749]",1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.09,Made,,,,,,,,,,,16.0,D. Murray,1627749.0,10.0,,,,,
582,PT07M40.00S,2022-01-09T18:55:45.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,20.18725361366623,48.529411764705884,1610612751,101,95,2022-01-09T19:00:43Z,5740000,7.0,137.0,1,left,C. Thomas 13' fadeaway Jump Shot (9 PTS) (J. Harden 12 AST),"[1630560, 201935]",1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,13.75,Made,,,,,,,,,,,9.0,J. Harden,201935.0,12.0,,,,,
584,PT07M24.00S,2022-01-09T18:56:03.5Z,4,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612759,101,95,2022-01-09T18:56:10Z,5760000,,,0,,D. Sharpe shooting personal FOUL (3 PF) (Walker IV 2 FT),"[1630549, 1629022]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,,,,,,,202007.0,3.0,0.0,Walker IV,1629022.0,,,,,,,,,,
586,PT07M24.00S,2022-01-09T18:56:29.7Z,4,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,101,96,2022-01-09T18:56:29Z,5780000,,,0,,L. Walker IV Free Throw 1 of 2 (17 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,,,,,,,17.0,,,,,,,,
587,PT07M24.00S,2022-01-09T18:56:30.4Z,4,REGULAR,substitution,out,[],1630556,,,1610612759,101,96,2022-01-09T18:56:38Z,5790000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M24.00S,2022-01-09T18:56:30.4Z,4,REGULAR,substitution,out,[],1629719,,,1610612759,101,96,2022-01-09T18:56:38Z,5800000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M24.00S,2022-01-09T18:56:30.4Z,4,REGULAR,substitution,in,[],201142,,,1610612759,101,96,2022-01-09T18:56:38Z,5810000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M24.00S,2022-01-09T18:56:30.4Z,4,REGULAR,substitution,in,[],1628966,,,1610612759,101,96,2022-01-09T18:56:38Z,5820000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M24.00S,2022-01-09T18:56:48.2Z,4,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,101,97,2022-01-09T18:56:48Z,5830000,,,0,,L. Walker IV Free Throw 2 of 2 (18 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,,,,,,,18.0,,,,,,,,
592,PT07M13.00S,2022-01-09T18:57:00.3Z,4,REGULAR,3pt,Jump Shot,[],1630560,2.578843626806833,95.83333333333334,1610612751,101,97,2022-01-09T18:57:06Z,5840000,-229.0,-28.0,1,left,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
593,PT07M08.00S,2022-01-09T18:57:05.3Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,101,97,2022-01-09T18:57:06Z,5850000,,,0,,D. Sharpe REBOUND (Off:4 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,592.0,4.0,0.0,4.0,,,,,,,,,,,,,,,
594,PT07M08.00S,2022-01-09T18:57:04.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,103,97,2022-01-09T18:57:04Z,5860000,0.0,0.0,1,left,D. Sharpe tip Layup (4 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,0.0,Made,,,,,,,,,,,4.0,,,,,,,,
595,PT06M56.00S,2022-01-09T18:57:17.5Z,4,REGULAR,2pt,Hook,[],1627749,94.03745072273325,70.58823529411765,1610612759,103,97,2022-01-09T18:57:24Z,5870000,103.0,4.0,1,right,MISS D. Murray 10' turnaround Hook,[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,10.3,Missed,,,,,,,,,,,,,,,,,,,
596,PT06M51.00S,2022-01-09T18:57:22.5Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,103,97,2022-01-09T18:57:24Z,5880000,,,0,,J. Poeltl REBOUND (Off:6 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,595.0,9.0,3.0,6.0,,,,,,,,,,,,,,,
597,PT06M51.00S,2022-01-09T18:57:22.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,66.83639947437582,49.01960784313725,1610612759,103,97,2022-01-09T18:57:27Z,5890000,-5.0,259.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
598,PT06M48.00S,2022-01-09T18:57:25.9Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,103,97,2022-01-09T18:57:27Z,5900000,,,0,,D. Sharpe REBOUND (Off:4 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,597.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
599,PT06M40.00S,2022-01-09T18:57:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,5.338370565045992,45.588235294117645,1610612751,103,97,2022-01-09T19:02:31Z,5910000,22.0,-2.0,1,left,MISS D. Sharpe Layup - blocked,"[1630549, 1627751]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,2.22,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,,
600,PT06M40.00S,2022-01-09T18:57:33.0Z,4,REGULAR,block,,[],1627751,,,1610612751,103,97,2022-01-09T18:57:43Z,5920000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M40.00S,2022-01-09T18:57:33.0Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,103,97,2022-01-09T18:57:43Z,5930000,,,0,,D. Sharpe REBOUND (Off:5 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,599.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
602,PT06M40.00S,2022-01-09T18:57:39.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,5.590000152587891,50.0,1610612751,105,97,2022-01-09T18:57:54Z,5940000,0.0,0.0,1,left,D. Sharpe putback Layup (6 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,0.0,Made,,,,,,,,,,,6.0,,,,,,,,
603,PT06M40.00S,2022-01-09T18:57:41.8Z,4,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612751,105,97,2022-01-09T19:00:49Z,5950000,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Sharpe 1 FT),"[1627751, 1630549]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,202053.0,3.0,0.0,Sharpe,1630549.0,,,,,,,,,,
605,PT06M40.00S,2022-01-09T18:57:50.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,105,97,2022-01-09T18:57:50Z,5970000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M40.00S,2022-01-09T18:58:00.6Z,4,REGULAR,substitution,out,[],1629022,,,1610612751,105,97,2022-01-09T19:00:44Z,5980000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M40.00S,2022-01-09T18:58:00.6Z,4,REGULAR,substitution,out,[],204020,,,1610612751,105,97,2022-01-09T19:00:44Z,5990000,,,0,,SUB out: T. Johnson,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M40.00S,2022-01-09T18:58:00.6Z,4,REGULAR,substitution,in,[],1627854,,,1610612751,105,97,2022-01-09T19:00:44Z,6000000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M40.00S,2022-01-09T18:58:00.6Z,4,REGULAR,substitution,in,[],1630563,,,1610612751,105,97,2022-01-09T19:00:44Z,6010000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M40.00S,2022-01-09T19:00:59.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630549,,,1610612751,106,97,2022-01-09T19:00:59Z,6020000,,,0,,D. Sharpe Free Throw 1 of 1 (7 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,Made,,,,,,,,,,,7.0,,,,,,,,
611,PT06M18.00S,2022-01-09T19:01:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.1688567674113,53.18627450980392,1610612759,106,99,2022-01-09T19:01:29Z,6030000,16.0,2.0,1,right,D. Murray driving Layup (15 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,1.61,Made,,,,,,,,,,,15.0,,,,,,,,
612,PT06M01.00S,2022-01-09T19:01:41.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,5.338370565045992,46.32352941176471,1610612751,106,99,2022-01-09T19:01:59Z,6040000,18.0,-2.0,1,left,MISS D. Sharpe cutting DUNK - blocked,"[1630549, 1627751]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,1.85,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,,
613,PT06M01.00S,2022-01-09T19:01:41.4Z,4,REGULAR,block,,[],1627751,,,1610612751,106,99,2022-01-09T19:01:43Z,6050000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M59.00S,2022-01-09T19:01:43.4Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,106,99,2022-01-09T19:01:59Z,6060000,,,0,,J. Poeltl REBOUND (Off:6 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,612.0,10.0,4.0,6.0,,,,,,,,,,,,,,,
615,PT05M56.00S,2022-01-09T19:01:48.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,106,99,2022-01-09T19:01:48Z,6070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M56.00S,2022-01-09T19:01:49.8Z,4,REGULAR,substitution,out,[],1630549,,,1610612759,106,99,2022-01-09T19:01:54Z,6080000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M56.00S,2022-01-09T19:01:49.8Z,4,REGULAR,substitution,in,[],1629651,,,1610612759,106,99,2022-01-09T19:01:54Z,6090000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M43.00S,2022-01-09T19:02:16.1Z,4,REGULAR,3pt,Jump Shot,[],1627749,67.36202365308804,63.23529411764706,1610612759,106,99,2022-01-09T19:02:24Z,6100000,66.0,254.0,1,right,MISS D. Murray 26' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
