actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
365,PT12M00.00S,2022-04-10T21:00:52.5Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612754,76,60,2022-04-10T21:01:33Z,3580000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-04-10T21:00:52.5Z,3,REGULAR,substitution,in,['startperiod'],204456,,,1610612754,76,60,2022-04-10T21:01:33Z,3590000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-04-10T21:00:52.5Z,3,REGULAR,substitution,in,['startperiod'],1630543,,,1610612754,76,60,2022-04-10T21:01:33Z,3600000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-04-10T21:00:52.5Z,3,REGULAR,substitution,in,['startperiod'],1629052,,,1610612754,76,60,2022-04-10T21:01:33Z,3610000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-04-10T21:01:41.8Z,3,REGULAR,period,start,[],0,,,1610612754,76,60,2022-04-10T21:01:41Z,3620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M38.00S,2022-04-10T21:02:03.4Z,3,REGULAR,2pt,Jump Shot,[],1627741,74.72076215505913,33.088235294117645,1610612754,76,60,2022-04-10T21:02:08Z,3630000,-85.0,185.0,1,right,MISS B. Hield 20' pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,20.35,Missed,,,,,,,,,,,,,,,,,,,
371,PT11M35.00S,2022-04-10T21:02:06.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,76,60,2022-04-10T21:02:08Z,3640000,,,0,,A. Drummond REBOUND (Off:3 Def:8),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,370.0,11.0,8.0,3.0,,,,,,,,,
372,PT11M24.00S,2022-04-10T21:02:17.7Z,3,REGULAR,2pt,Jump Shot,[],1628971,14.799605781865965,29.65686274509804,1610612751,76,60,2022-04-10T21:02:25Z,3650000,102.0,87.0,1,left,MISS B. Brown 13' driving floating Shot,[1628971],1610612751.0,BKN,driving floating,,,Brown,B. Brown,,,,,13.36,Missed,,,,,,,,,,,,,,,,,,,
373,PT11M19.00S,2022-04-10T21:02:22.7Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,76,60,2022-04-10T21:02:25Z,3660000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,372.0,1.0,1.0,0.0,,,,,,,,,
374,PT11M12.00S,2022-04-10T21:02:28.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,67.09921156373193,41.911764705882355,1610612754,76,63,2022-04-10T21:02:33Z,3670000,-40.0,257.0,1,right,B. Hield 26' 3PT  (13 PTS) (T. Haliburton 5 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,26.0,Made,13.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,,,,,
376,PT10M48.00S,2022-04-10T21:02:52.7Z,3,REGULAR,turnover,bad pass,[],1630556,,,1610612751,76,63,2022-04-10T21:02:59Z,3690000,,,0,,K. Edwards bad pass TURNOVER (1 TO),"[1630556, 1630169]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,
377,PT10M48.00S,2022-04-10T21:02:52.7Z,3,REGULAR,steal,,[],1630169,,,1610612754,76,63,2022-04-10T21:02:54Z,3700000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT10M43.00S,2022-04-10T21:02:57.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,94.30026281208936,4.411764705882353,1610612754,76,63,2022-04-10T21:03:03Z,3710000,-228.0,1.0,1,right,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
379,PT10M40.00S,2022-04-10T21:03:00.7Z,3,REGULAR,rebound,offensive,[],1629052,,,1610612754,76,63,2022-04-10T21:03:00Z,3720000,,,0,,O. Brissett REBOUND (Off:2 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,378.0,3.0,1.0,2.0,,,,,,,,,
380,PT10M38.00S,2022-04-10T21:03:02.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",204456,70.90998685939553,23.284313725490197,1610612754,76,66,2022-04-10T21:03:07Z,3730000,-134.0,221.0,1,right,T. McConnell 25' 3PT  (7 PTS) (T. Haliburton 6 AST),"[204456, 1630169]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,25.82,Made,7.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,,
382,PT10M38.00S,2022-04-10T21:03:07.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,76,66,2022-04-10T21:03:07Z,3750000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT10M20.00S,2022-04-10T21:06:43.1Z,3,REGULAR,2pt,Jump Shot,[],202681,13.222733245729303,28.431372549019606,1610612751,76,66,2022-04-10T21:06:48Z,3760000,108.0,72.0,1,left,MISS K. Irving 12' Jump Shot,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,12.95,Missed,,,,,,,,,,,,,,,,,,,
384,PT10M15.00S,2022-04-10T21:06:48.1Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,76,66,2022-04-10T21:06:48Z,3770000,,,0,,O. Brissett REBOUND (Off:2 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,383.0,4.0,2.0,2.0,,,,,,,,,
385,PT10M09.00S,2022-04-10T21:06:53.0Z,3,REGULAR,2pt,Jump Shot,[],1630169,89.56964520367937,75.49019607843137,1610612754,76,68,2022-04-10T21:06:59Z,3780000,127.0,46.0,1,right,T. Haliburton 13' step back Jump Shot (13 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,13.54,Made,13.0,,,,,,,,,,,,,,,,,,
386,PT09M53.00S,2022-04-10T21:07:14.1Z,3,REGULAR,foul,offensive,[],1628971,,,1610612751,76,68,2022-04-10T21:07:24Z,3790000,,,0,,B. Brown offensive FOUL (1 PF),"[1628971, 204456]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,McConnell,204456.0,
388,PT09M53.00S,2022-04-10T21:07:14.1Z,3,REGULAR,turnover,offensive foul,[],1628971,,,1610612751,76,68,2022-04-10T21:07:14Z,3810000,,,0,,B. Brown offensive foul TURNOVER (2 TO),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,2.0,,,1627524.0,,,,,
389,PT09M41.00S,2022-04-10T21:07:43.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,73.27529566360053,81.12745098039215,1610612754,76,71,2022-04-10T21:07:48Z,3820000,156.0,199.0,1,right,O. Brissett 25' 3PT  (11 PTS) (B. Hield 2 AST),"[1629052, 1627741]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.24,Made,11.0,B. Hield,1627741.0,2.0,,,,,,,,,,,,,,,
391,PT09M19.00S,2022-04-10T21:08:05.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,15.850854139290407,37.254901960784316,1610612751,78,71,2022-04-10T21:08:11Z,3840000,64.0,96.0,1,left,B. Brown 11' floating Jump Shot (12 PTS) (K. Durant 10 AST),"[1628971, 201142]",1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,11.56,Made,12.0,K. Durant,201142.0,10.0,,,,,,,,,,,,,,,
393,PT09M05.00S,2022-04-10T21:08:18.9Z,3,REGULAR,3pt,Jump Shot,[],1629052,67.49342969776609,61.274509803921575,1610612754,78,74,2022-04-10T21:08:23Z,3860000,56.0,253.0,1,right,O. Brissett 25' 3PT  (14 PTS) (B. Hield 3 AST),"[1629052, 1627741]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.93,Made,14.0,B. Hield,1627741.0,3.0,,,,,,,,,,,,,,,
395,PT08M47.00S,2022-04-10T21:08:37.5Z,3,REGULAR,3pt,Jump Shot,[],1628971,3.4986859395532193,95.83333333333334,1610612751,78,74,2022-04-10T21:08:42Z,3880000,-229.0,-20.0,1,left,MISS B. Brown 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
396,PT08M44.00S,2022-04-10T21:08:40.5Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,78,74,2022-04-10T21:08:42Z,3890000,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,395.0,1.0,1.0,0.0,,,,,,,,,
397,PT08M41.00S,2022-04-10T21:08:46.2Z,3,REGULAR,foul,personal,[],1628971,,,1610612754,78,74,2022-04-10T21:09:05Z,3900000,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 204456]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,McConnell,204456.0,
399,PT08M35.00S,2022-04-10T21:09:07.9Z,3,REGULAR,foul,personal,[],203083,,,1610612754,78,74,2022-04-10T21:09:16Z,3920000,,,0,,A. Drummond personal FOUL (2 PF),"[203083, 1630543]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Jackson,1630543.0,
401,PT08M33.00S,2022-04-10T21:09:41.9Z,3,REGULAR,3pt,Jump Shot,[],1629052,68.80749014454665,65.93137254901961,1610612754,78,77,2022-04-10T21:09:48Z,3940000,80.0,241.0,1,right,O. Brissett 25' 3PT  (17 PTS) (T. Haliburton 7 AST),"[1629052, 1630169]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.36,Made,17.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,,
403,PT08M15.00S,2022-04-10T21:09:59.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,12.040078843626807,58.57843137254902,1610612751,80,77,2022-04-10T21:10:04Z,3960000,-43.0,61.0,1,left,K. Durant 7' pullup Jump Shot (12 PTS) (K. Irving 5 AST),"[201142, 202681]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,7.43,Made,12.0,K. Irving,202681.0,5.0,,,,,,,,,,,,,,,
405,PT08M03.00S,2022-04-10T21:10:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.51182654402102,52.69607843137255,1610612754,80,79,2022-04-10T21:10:15Z,3980000,13.0,8.0,1,right,T. Haliburton driving finger roll Layup (15 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,1.6,Made,15.0,,,,,,,,,,,,,,,,,,
406,PT07M51.00S,2022-04-10T21:10:23.1Z,3,REGULAR,2pt,Jump Shot,[],201142,22.026938239159,46.568627450980394,1610612751,80,79,2022-04-10T21:10:29Z,3990000,17.0,155.0,1,left,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.56,Missed,,,,,,,,,,,,,,,,,,,
407,PT07M47.00S,2022-04-10T21:10:27.1Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,80,79,2022-04-10T21:10:59Z,4000000,,,0,,A. Drummond REBOUND (Off:4 Def:8),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,406.0,12.0,8.0,4.0,,,,,,,,,
408,PT07M47.00S,2022-04-10T21:10:29.9Z,3,REGULAR,foul,personal,[],1629052,,,1610612751,80,79,2022-04-10T21:10:35Z,4010000,,,0,,O. Brissett personal FOUL (4 PF),"[1629052, 203083]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,1627524.0,4.0,0.0,Drummond,203083.0,
410,PT07M43.00S,2022-04-10T21:10:50.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202681,31.09395532194481,64.2156862745098,1610612751,83,79,2022-04-10T21:10:55Z,4030000,-71.0,240.0,1,left,K. Irving 25' 3PT  (15 PTS) (K. Durant 11 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,25.01,Made,15.0,K. Durant,201142.0,11.0,,,,,,,,,,,,,,,
412,PT07M20.00S,2022-04-10T21:11:14.1Z,3,REGULAR,3pt,Jump Shot,[],1629052,72.22404730617609,79.16666666666666,1610612754,83,79,2022-04-10T21:11:19Z,4050000,146.0,209.0,1,right,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
413,PT07M16.00S,2022-04-10T21:11:18.1Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,83,79,2022-04-10T21:11:19Z,4060000,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,412.0,5.0,5.0,0.0,,,,,,,,,
414,PT07M11.00S,2022-04-10T21:11:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.863994743758213,46.32352941176471,1610612751,85,79,2022-04-10T21:11:29Z,4070000,18.0,3.0,1,left,A. Drummond Layup (20 PTS) (K. Durant 12 AST),"[203083, 201142]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,1.86,Made,20.0,K. Durant,201142.0,12.0,,,,,,,,,,,,,,,
416,PT07M11.00S,2022-04-10T21:11:30.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,85,79,2022-04-10T21:11:30Z,4090000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M02.00S,2022-04-10T21:14:56.2Z,3,REGULAR,3pt,Jump Shot,[],204456,72.35545335085413,78.18627450980392,1610612754,85,82,2022-04-10T21:15:02Z,4100000,141.0,207.0,1,right,T. McConnell 25' 3PT pullup (10 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,25.07,Made,10.0,,,,,,,,,,,,,,,,,,
418,PT06M44.00S,2022-04-10T21:15:13.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,16.245072273324574,48.77450980392157,1610612751,87,82,2022-04-10T21:15:19Z,4110000,6.0,100.0,1,left,K. Irving 10' pullup Jump Shot (17 PTS) (K. Durant 13 AST),"[202681, 201142]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,10.04,Made,17.0,K. Durant,201142.0,13.0,,,,,,,,,,,,,,,
420,PT06M25.00S,2022-04-10T21:15:33.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,93.11760840998686,48.529411764705884,1610612754,87,84,2022-04-10T21:15:39Z,4130000,-7.0,12.0,1,right,I. Jackson alley-oop DUNK (6 PTS) (T. McConnell 3 AST),"[1630543, 204456]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,1.43,Made,6.0,T. McConnell,204456.0,3.0,,,,,,,,,,,,,,,
422,PT05M57.00S,2022-04-10T21:16:01.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,16.245072273324574,34.55882352941176,1610612751,87,84,2022-04-10T21:16:07Z,4150000,77.0,100.0,1,left,MISS B. Brown 12' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,12.65,Missed,,,,,,,,,,,,,,,,,,,
423,PT05M53.00S,2022-04-10T21:16:05.8Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,87,84,2022-04-10T21:16:07Z,4160000,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,422.0,2.0,2.0,0.0,,,,,,,,,
424,PT05M45.00S,2022-04-10T21:16:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,94.1688567674113,51.9607843137255,1610612754,87,84,2022-04-10T21:16:18Z,4170000,10.0,2.0,1,right,MISS B. Hield cutting Layup - blocked,"[1627741, 1628971]",1610612754.0,IND,cutting,,,Hield,B. Hield,,,,,1.01,Missed,,,,,Brown,1628971.0,,,,,,,,,,,,,
425,PT05M45.00S,2022-04-10T21:16:13.6Z,3,REGULAR,block,,[],1628971,,,1610612754,87,84,2022-04-10T21:16:16Z,4180000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M42.00S,2022-04-10T21:16:16.6Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,87,84,2022-04-10T21:16:18Z,4190000,,,0,,A. Drummond REBOUND (Off:4 Def:9),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,424.0,13.0,9.0,4.0,,,,,,,,,
427,PT05M39.00S,2022-04-10T21:16:19.8Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,87,84,2022-04-10T21:16:23Z,4200000,,,0,,K. Durant bad pass TURNOVER (5 TO),"[201142, 204456]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,5.0,McConnell,204456.0,,,,,,
428,PT05M39.00S,2022-04-10T21:16:19.8Z,3,REGULAR,steal,,[],204456,,,1610612754,87,84,2022-04-10T21:16:21Z,4210000,,,0,,T. McConnell STEAL (4 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M34.00S,2022-04-10T21:16:26.8Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612754,87,84,2022-04-10T21:16:34Z,4220000,,,0,,A. Drummond shooting personal FOUL (3 PF) (Jackson 2 FT),"[203083, 1630543]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,1627524.0,3.0,0.0,Jackson,1630543.0,
431,PT05M34.00S,2022-04-10T21:16:56.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630543,,,1610612754,87,85,2022-04-10T21:16:56Z,4240000,,,0,,I. Jackson Free Throw 1 of 2 (7 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
432,PT05M34.00S,2022-04-10T21:16:56.8Z,3,REGULAR,substitution,out,[],203083,,,1610612754,87,85,2022-04-10T21:17:03Z,4250000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M34.00S,2022-04-10T21:16:56.8Z,3,REGULAR,substitution,out,[],1630556,,,1610612754,87,85,2022-04-10T21:17:03Z,4260000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M34.00S,2022-04-10T21:16:56.8Z,3,REGULAR,substitution,in,[],1629651,,,1610612754,87,85,2022-04-10T21:17:03Z,4270000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M34.00S,2022-04-10T21:16:56.8Z,3,REGULAR,substitution,in,[],201988,,,1610612754,87,85,2022-04-10T21:17:03Z,4280000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M34.00S,2022-04-10T21:16:56.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630543,,,1610612754,87,85,2022-04-10T21:17:26Z,4290000,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
437,PT05M32.00S,2022-04-10T21:16:58.1Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,87,85,2022-04-10T21:17:26Z,4300000,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,436.0,6.0,4.0,2.0,,,,,,,,,
438,PT05M19.00S,2022-04-10T21:17:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.046649145860711,44.11764705882353,1610612751,89,85,2022-04-10T21:17:41Z,4310000,29.0,14.0,1,left,K. Irving driving Layup (19 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,3.24,Made,19.0,,,,,,,,,,,,,,,,,,
439,PT05M12.00S,2022-04-10T21:17:44.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",204456,93.9060446780552,50.73529411764706,1610612754,89,87,2022-04-10T21:18:04Z,4320000,4.0,5.0,1,right,T. McConnell driving Layup (12 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,0.61,Made,12.0,,,,,,,,,,,,,,,,,,
440,PT04M58.00S,2022-04-10T21:17:56.9Z,3,REGULAR,3pt,Jump Shot,[],201142,25.57490144546649,16.911764705882355,1610612751,89,87,2022-04-10T21:18:07Z,4330000,165.0,188.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
441,PT04M58.00S,2022-04-10T21:17:56.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,89,87,2022-04-10T21:18:07Z,4340000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,440.0,,,,,,,,,,,,
442,PT04M57.00S,2022-04-10T21:18:03.3Z,3,REGULAR,foul,personal,[],1630543,,,1610612751,89,87,2022-04-10T21:18:13Z,4350000,,,0,,I. Jackson loose ball personal FOUL (4 PF),"[1630543, 1629651]",1610612754.0,IND,loose ball,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,1627524.0,4.0,0.0,Claxton,1629651.0,
444,PT04M57.00S,2022-04-10T21:18:14.9Z,3,REGULAR,substitution,out,[],1630543,,,1610612751,89,87,2022-04-10T21:18:25Z,4370000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M57.00S,2022-04-10T21:18:14.9Z,3,REGULAR,substitution,in,[],1630678,,,1610612751,89,87,2022-04-10T21:18:25Z,4380000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M47.00S,2022-04-10T21:18:37.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202681,11.908672798948752,71.32352941176471,1610612751,89,87,2022-04-10T21:18:42Z,4390000,-107.0,59.0,1,left,MISS K. Irving 12' pullup bank Shot,[202681],1610612751.0,BKN,pullup bank,,,Irving,K. Irving,,,,,12.2,Missed,,,,,,,,,,,,,,,,,,,
447,PT04M45.00S,2022-04-10T21:18:39.4Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,89,87,2022-04-10T21:18:42Z,4400000,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,446.0,2.0,2.0,0.0,,,,,,,,,
448,PT04M40.00S,2022-04-10T21:18:45.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630678,92.59198423127464,49.50980392156863,1610612754,89,89,2022-04-10T21:19:29Z,4410000,-2.0,17.0,1,right,T. Taylor running Layup (8 PTS) (T. McConnell 4 AST),"[1630678, 204456]",1610612754.0,IND,running,,,Taylor,T. Taylor,,,,,1.73,Made,8.0,T. McConnell,204456.0,4.0,,,,,,,,,,,,,,,
450,PT04M23.00S,2022-04-10T21:19:01.0Z,3,REGULAR,3pt,Jump Shot,[],202681,32.802233902759525,36.029411764705884,1610612751,89,89,2022-04-10T21:19:06Z,4430000,70.0,256.0,1,left,MISS K. Irving 26' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
451,PT04M20.00S,2022-04-10T21:19:04.0Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,89,89,2022-04-10T21:19:06Z,4440000,,,0,,O. Brissett REBOUND (Off:2 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,450.0,5.0,3.0,2.0,,,,,,,,,
452,PT04M13.00S,2022-04-10T21:19:11.8Z,3,REGULAR,3pt,Jump Shot,[],1629052,79.05716162943496,89.95098039215686,1610612754,89,89,2022-04-10T21:19:16Z,4450000,200.0,144.0,1,right,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
453,PT04M10.00S,2022-04-10T21:19:14.8Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,89,89,2022-04-10T21:19:16Z,4460000,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,452.0,4.0,3.0,1.0,,,,,,,,,
454,PT04M05.00S,2022-04-10T21:19:20.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,5.338370565045992,47.30392156862745,1610612751,91,89,2022-04-10T21:19:30Z,4470000,13.0,-2.0,1,left,B. Brown Layup (14 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,1.37,Made,14.0,,,,,,,,,,,,,,,,,,
456,PT03M44.00S,2022-04-10T21:19:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,92.9862023653088,49.01960784313725,1610612754,91,91,2022-04-10T21:19:45Z,4490000,-5.0,13.0,1,right,T. Taylor cutting finger roll Layup (10 PTS) (B. Hield 4 AST),"[1630678, 1627741]",1610612754.0,IND,cutting finger roll,,,Taylor,T. Taylor,,,,,1.43,Made,10.0,B. Hield,1627741.0,4.0,,,,,,,,,,,,,,,
