actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
524,PT08M54.00S,2022-02-15T02:28:16.9Z,4,REGULAR,rebound,offensive,[],203200,,,1610612758,91,74,2022-02-15T02:28:24Z,5180000,,,0,,J. Holiday REBOUND (Off:2 Def:0),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,523.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
525,PT08M51.00S,2022-02-15T02:28:20.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203200,93.64323258869908,52.20588235294118,1610612758,91,74,2022-02-15T02:28:26Z,5190000,11.0,7.0,1,right,MISS J. Holiday putback Layup,[203200],1610612758.0,SAC,putback,,,Holiday,J. Holiday,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,,
526,PT08M49.00S,2022-02-15T02:28:22.7Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,91,74,2022-02-15T02:28:22Z,5200000,,,0,,K. Edwards REBOUND (Off:0 Def:4),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,525.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
527,PT08M46.00S,2022-02-15T02:28:30.6Z,4,REGULAR,foul,personal,[],203200,,,1610612751,91,74,2022-02-15T02:28:49Z,5210000,,,0,,J. Holiday personal FOUL (1 PF),"[203200, 1630556]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2004.0,,1.0,0.0,Edwards,1630556.0,,,,,
529,PT08M40.00S,2022-02-15T02:28:50.1Z,4,REGULAR,2pt,Jump Shot,[],200746,18.873193166885677,29.411764705882355,1610612751,93,74,2022-02-15T02:29:12Z,5230000,103.0,125.0,1,left,L. Aldridge 16' Jump Shot (19 PTS) (P. Mills 3 AST),"[200746, 201988]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,16.18,Made,,,,,19.0,P. Mills,201988.0,3.0,,,,,,,,,,,
531,PT08M21.00S,2022-02-15T02:29:08.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,85.89027595269383,43.13725490196079,1610612758,93,74,2022-02-15T02:29:32Z,5250000,-34.0,80.0,1,right,MISS D. Sabonis 8' fadeaway Shot,[1627734],1610612758.0,SAC,fadeaway,,,Sabonis,D. Sabonis,,,,,8.71,Missed,,,,,,,,,,,,,,,,,,,
532,PT08M21.00S,2022-02-15T02:29:08.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,93,74,2022-02-15T02:29:32Z,5260000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,,,
533,PT08M21.00S,2022-02-15T02:29:21.5Z,4,REGULAR,foul,personal,[],203084,,,1610612751,93,74,2022-02-15T02:29:34Z,5270000,,,0,,H. Barnes loose ball personal FOUL (1 PF),"[203084, 1630556]",1610612758.0,SAC,loose ball,,,Barnes,H. Barnes,,,,,,,,,,,,,,,2004.0,,1.0,0.0,Edwards,1630556.0,,,,,
539,PT08M07.00S,2022-02-15T02:30:04.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,93,74,2022-02-15T02:30:04Z,5330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M07.00S,2022-02-15T02:30:04.8Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,93,74,2022-02-15T02:30:09Z,5340000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M07.00S,2022-02-15T02:30:04.8Z,4,REGULAR,substitution,in,[],203552,,,1610612751,93,74,2022-02-15T02:30:09Z,5350000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M05.00S,2022-02-15T02:30:16.5Z,4,REGULAR,3pt,Jump Shot,[],201988,25.443495400788436,15.931372549019606,1610612751,93,74,2022-02-15T02:30:27Z,5360000,170.0,187.0,1,left,MISS P. Mills 25' 3PT - blocked,"[201988, 203200]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,Holiday,203200.0
544,PT08M05.00S,2022-02-15T02:30:16.5Z,4,REGULAR,block,,[],203200,,,1610612751,93,74,2022-02-15T02:30:27Z,5365000,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M01.00S,2022-02-15T02:30:20.5Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,93,74,2022-02-15T02:30:27Z,5370000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:8),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,542.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
545,PT07M54.00S,2022-02-15T02:30:27.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,81.02825229960578,46.81372549019608,1610612758,93,76,2022-02-15T02:30:31Z,5380000,-16.0,126.0,1,right,D. Fox 12' fadeaway Jump Shot (21 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,12.68,Made,,,,,21.0,,,,,,,,,,,,,,
546,PT07M39.00S,2022-02-15T02:30:42.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,10.068988173455978,41.17647058823529,1610612751,93,76,2022-02-15T02:30:46Z,5390000,44.0,42.0,1,left,MISS B. Brown 6' driving floating bank Shot - blocked,"[1628971, 1627734]",1610612751.0,BKN,driving floating bank,,,Brown,B. Brown,,,,,6.1,Missed,,,,,,,,,,,,,,,,,,Sabonis,1627734.0
547,PT07M39.00S,2022-02-15T02:30:42.4Z,4,REGULAR,block,,[],1627734,,,1610612751,93,76,2022-02-15T02:30:45Z,5400000,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M36.00S,2022-02-15T02:30:45.4Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,93,76,2022-02-15T02:30:46Z,5410000,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,546.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
549,PT07M29.00S,2022-02-15T02:30:53.1Z,4,REGULAR,3pt,Jump Shot,[],1628368,67.23061760840999,39.705882352941174,1610612758,93,76,2022-02-15T02:30:57Z,5420000,-51.0,256.0,1,right,MISS D. Fox 26' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
550,PT07M25.00S,2022-02-15T02:30:57.1Z,4,REGULAR,rebound,defensive,[],203552,,,1610612751,93,76,2022-02-15T02:30:57Z,5430000,,,0,,S. Curry REBOUND (Off:0 Def:6),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,549.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
551,PT07M14.00S,2022-02-15T02:31:07.0Z,4,REGULAR,turnover,lost ball,[],203552,,,1610612751,93,76,2022-02-15T02:31:11Z,5440000,,,0,,S. Curry lost ball TURNOVER (4 TO),"[203552, 1628978]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,4.0,,,,,DiVincenzo,1628978.0,,,
552,PT07M14.00S,2022-02-15T02:31:07.0Z,4,REGULAR,steal,,[],1628978,,,1610612758,93,76,2022-02-15T02:31:08Z,5450000,,,0,,D. DiVincenzo STEAL (3 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M12.00S,2022-02-15T02:31:10.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,92.85479632063075,54.65686274509803,1610612758,93,78,2022-02-15T02:31:17Z,5460000,23.0,15.0,1,right,D. DiVincenzo running Layup (12 PTS),[1628978],1610612758.0,SAC,running,,,DiVincenzo,D. DiVincenzo,,,,,2.75,Made,,,,,12.0,,,,,,,,,,,,,,
554,PT07M12.00S,2022-02-15T02:31:15.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,93,78,2022-02-15T02:31:15Z,5470000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M02.00S,2022-02-15T02:34:18.2Z,4,REGULAR,foul,offensive,[],200746,,,1610612751,93,78,2022-02-15T02:34:31Z,5480000,,,0,,L. Aldridge offensive FOUL (3 PF),"[200746, 1628978]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,2004.0,,3.0,0.0,DiVincenzo,1628978.0,,,,,
557,PT07M02.00S,2022-02-15T02:34:18.2Z,4,REGULAR,turnover,offensive foul,[],200746,,,1610612751,93,78,2022-02-15T02:34:18Z,5500000,,,0,,L. Aldridge offensive foul TURNOVER (5 TO),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,2004.0,5.0,,,,,,,,,
558,PT06M48.00S,2022-02-15T02:34:44.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627734,89.04402102496715,44.85294117647059,1610612758,93,78,2022-02-15T02:34:48Z,5510000,-26.0,50.0,1,right,MISS D. Sabonis Hook,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,5.67,Missed,,,,,,,,,,,,,,,,,,,
559,PT06M46.00S,2022-02-15T02:34:46.5Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,93,78,2022-02-15T02:34:48Z,5520000,,,0,,L. Aldridge REBOUND (Off:2 Def:6),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,558.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
560,PT06M30.00S,2022-02-15T02:35:02.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201988,8.229303547963205,60.5392156862745,1610612751,93,78,2022-02-15T02:35:07Z,5530000,-53.0,25.0,1,left,MISS P. Mills driving Layup,[201988],1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,,
561,PT06M27.00S,2022-02-15T02:35:05.1Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,93,78,2022-02-15T02:35:05Z,5540000,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,560.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
563,PT06M26.00S,2022-02-15T02:35:15.9Z,4,REGULAR,substitution,out,[],201988,,,1610612758,93,78,2022-02-15T02:35:31Z,5545000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M26.00S,2022-02-15T02:35:15.9Z,4,REGULAR,substitution,out,[],200746,,,1610612758,93,78,2022-02-15T02:35:31Z,5547500,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M26.00S,2022-02-15T02:35:15.9Z,4,REGULAR,substitution,out,[],1627734,,,1610612758,93,78,2022-02-15T02:35:31Z,5548750,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M26.00S,2022-02-15T02:35:15.9Z,4,REGULAR,substitution,in,[],1630560,,,1610612758,93,78,2022-02-15T02:35:31Z,5549375,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M26.00S,2022-02-15T02:35:15.9Z,4,REGULAR,substitution,in,[],203083,,,1610612758,93,78,2022-02-15T02:35:31Z,5549687,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M26.00S,2022-02-15T02:35:15.9Z,4,REGULAR,substitution,in,[],1626158,,,1610612758,93,78,2022-02-15T02:35:31Z,5549843,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M26.00S,2022-02-15T02:35:16.0Z,4,REGULAR,violation,kicked ball,[],1630556,,,1610612758,93,78,2022-02-15T02:52:44Z,5550000,,,0,,K. Edwards kicked ball VIOLATION,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,2004.0,,,,,,,,,,
569,PT06M20.00S,2022-02-15T02:35:50.2Z,4,REGULAR,foul,personal,[],203552,,,1610612758,93,78,2022-02-15T02:35:56Z,5620000,,,0,,S. Curry personal FOUL (3 PF),"[203552, 1628368]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,1628172.0,,3.0,0.0,Fox,1628368.0,,,,,
571,PT06M20.00S,2022-02-15T02:36:01.6Z,4,REGULAR,substitution,out,[],203084,,,1610612758,93,78,2022-02-15T02:36:13Z,5640000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M20.00S,2022-02-15T02:36:01.6Z,4,REGULAR,substitution,in,[],203090,,,1610612758,93,78,2022-02-15T02:36:13Z,5650000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M14.00S,2022-02-15T02:36:36.1Z,4,REGULAR,3pt,Jump Shot,[],203200,67.36202365308804,62.745098039215684,1610612758,93,78,2022-02-15T02:36:44Z,5660000,64.0,254.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
574,PT06M12.00S,2022-02-15T02:36:38.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,93,78,2022-02-15T02:36:44Z,5670000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,573.0,,,,,,,,,,,,,,,,,,
575,PT06M12.00S,2022-02-15T02:36:46.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,93,78,2022-02-15T02:36:46Z,5680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M58.00S,2022-02-15T02:37:03.5Z,4,REGULAR,turnover,bad pass,[],1630556,,,1610612751,93,78,2022-02-15T02:37:09Z,5690000,,,0,,K. Edwards bad pass TURNOVER (2 TO),"[1630556, 1628978]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,2.0,,,,,DiVincenzo,1628978.0,,,
577,PT05M58.00S,2022-02-15T02:37:03.5Z,4,REGULAR,steal,,[],1628978,,,1610612758,93,78,2022-02-15T02:37:05Z,5700000,,,0,,D. DiVincenzo STEAL (4 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M50.00S,2022-02-15T02:37:10.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,81.2910643889619,40.68627450980392,1610612758,93,80,2022-02-15T02:42:05Z,5707500,-47.0,123.0,1,right,D. Fox 13' pullup Jump Shot (23 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,13.19,Made,,,,,23.0,,,,,,,,,,,,,,
583,PT05M50.00S,2022-02-15T02:37:52.8Z,4,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,93,81,2022-02-15T02:40:22Z,5715000,,,0,,D. Fox Free Throw 1 of 1 (24 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,24.0,,,,,,,,,,,,,,
579,PT05M50.00S,2022-02-15T02:37:53.3Z,4,REGULAR,foul,personal,['1freethrow'],1630560,,,1610612758,93,81,2022-02-15T02:41:18Z,5720000,,,0,,C. Thomas shooting personal FOUL (2 PF) (Fox 1 FT),"[1630560, 1628368]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,,,,,,,,,,,1628172.0,,2.0,0.0,Fox,1628368.0,,,,,
581,PT05M50.00S,2022-02-15T02:37:55.1Z,4,REGULAR,substitution,out,[],1630556,,,1610612758,93,81,2022-02-15T02:41:55Z,5740000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M50.00S,2022-02-15T02:37:55.1Z,4,REGULAR,substitution,in,[],201949,,,1610612758,93,81,2022-02-15T02:41:55Z,5750000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M35.00S,2022-02-15T02:38:09.9Z,4,REGULAR,2pt,Jump Shot,[],1630560,7.178055190538765,72.30392156862744,1610612751,95,81,2022-02-15T02:38:15Z,5770000,-112.0,15.0,1,left,C. Thomas 11' turnaround Jump Shot (10 PTS),[1630560],1610612751.0,BKN,turnaround,,,Thomas,C. Thomas,,,,,11.25,Made,,,,,10.0,,,,,,,,,,,,,,
585,PT05M21.00S,2022-02-15T02:38:28.9Z,4,REGULAR,foul,personal,[],203083,,,1610612758,95,81,2022-02-15T02:38:52Z,5780000,,,0,,A. Drummond personal FOUL (4 PF),"[203083, 1628368]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1193.0,,4.0,0.0,Fox,1628368.0,,,,,
587,PT05M14.00S,2022-02-15T02:38:52.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,80.89684625492772,47.05882352941176,1610612758,95,83,2022-02-15T02:43:52Z,5800000,-15.0,127.0,1,right,R. Holmes 12' Jump Shot (4 PTS) (J. Holiday 2 AST),"[1626158, 203200]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,12.79,Made,,,,,4.0,J. Holiday,203200.0,2.0,,,,,,,,,,,
589,PT04M48.00S,2022-02-15T02:39:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,7.440867279894875,44.11764705882353,1610612751,97,83,2022-02-15T02:39:21Z,5820000,29.0,17.0,1,left,A. Drummond driving Layup (10 PTS) (S. Curry 5 AST),"[203083, 203552]",1610612751.0,BKN,driving,,,Drummond,A. Drummond,,,,,3.42,Made,,,,,10.0,S. Curry,203552.0,5.0,,,,,,,,,,,
591,PT04M39.00S,2022-02-15T02:39:27.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,88.12417871222075,47.30392156862745,1610612758,97,83,2022-02-15T02:39:32Z,5840000,-13.0,59.0,1,right,MISS D. DiVincenzo 6' floating Shot,[1628978],1610612758.0,SAC,floating,,,DiVincenzo,D. DiVincenzo,,,,,6.06,Missed,,,,,,,,,,,,,,,,,,,
592,PT04M37.00S,2022-02-15T02:39:29.3Z,4,REGULAR,rebound,defensive,[],203552,,,1610612751,97,83,2022-02-15T02:39:32Z,5850000,,,0,,S. Curry REBOUND (Off:0 Def:7),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,591.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
593,PT04M36.00S,2022-02-15T02:39:33.4Z,4,REGULAR,foul,personal,[],203200,,,1610612751,97,83,2022-02-15T02:39:37Z,5860000,,,0,,J. Holiday personal FOUL (2 PF),"[203200, 1630560]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2004.0,,2.0,0.0,Thomas,1630560.0,,,,,
595,PT04M31.00S,2022-02-15T02:40:02.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612751,97,83,2022-02-15T02:40:11Z,5880000,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Thomas 2 FT),"[1628978, 1630560]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,2004.0,,1.0,0.0,Thomas,1630560.0,,,,,
597,PT04M31.00S,2022-02-15T02:40:21.4Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,98,83,2022-02-15T02:40:21Z,5900000,,,0,,C. Thomas Free Throw 1 of 2 (11 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
598,PT04M31.00S,2022-02-15T02:40:34.5Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,99,83,2022-02-15T02:40:34Z,5910000,,,0,,C. Thomas Free Throw 2 of 2 (12 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
599,PT04M21.00S,2022-02-15T02:40:46.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,88.78120893561103,61.029411764705884,1610612758,99,85,2022-02-15T02:45:02Z,5920000,55.0,53.0,1,right,D. Fox 7' turnaround Jump Shot (26 PTS),[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,7.65,Made,,,,,26.0,,,,,,,,,,,,,,
600,PT04M00.00S,2022-02-15T02:41:07.8Z,4,REGULAR,turnover,lost ball,[],201949,,,1610612751,99,85,2022-02-15T02:46:05Z,5930000,,,0,,J. Johnson lost ball TURNOVER (1 TO),"[201949, 1628978]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,1.0,,,,,DiVincenzo,1628978.0,,,
601,PT04M00.00S,2022-02-15T02:41:07.8Z,4,REGULAR,steal,,[],1628978,,,1610612758,99,85,2022-02-15T02:41:09Z,5940000,,,0,,D. DiVincenzo STEAL (5 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M56.00S,2022-02-15T02:41:15.5Z,4,REGULAR,turnover,traveling,[],203090,,,1610612758,99,85,2022-02-15T02:41:19Z,5950000,,,0,,M. Harkless traveling TURNOVER (1 TO),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,2004.0,1.0,,,,,,,,,
603,PT03M36.00S,2022-02-15T02:41:52.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628971,4.944152431011826,44.6078431372549,1610612751,101,85,2022-02-15T02:46:31Z,5960000,27.0,-6.0,1,left,B. Brown reverse Layup (19 PTS) (A. Drummond 4 AST),"[1628971, 203083]",1610612751.0,BKN,reverse,,,Brown,B. Brown,,,,,2.77,Made,,,,,19.0,A. Drummond,203083.0,4.0,,,,,,,,,,,
605,PT03M23.00S,2022-02-15T02:42:05.0Z,4,REGULAR,2pt,Jump Shot,[],1628368,72.22404730617609,52.450980392156865,1610612758,101,85,2022-02-15T02:42:15Z,5980000,12.0,209.0,1,right,MISS D. Fox 20' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,20.9,Missed,,,,,,,,,,,,,,,,,,,
606,PT03M16.00S,2022-02-15T02:42:12.0Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,101,85,2022-02-15T02:42:15Z,5990000,,,0,,J. Johnson REBOUND (Off:1 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,605.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
607,PT03M14.00S,2022-02-15T02:42:20.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,101,85,2022-02-15T02:42:20Z,6000000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,101,85,2022-02-15T02:45:14Z,6010000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,out,[],1628978,,,1610612751,101,85,2022-02-15T02:45:14Z,6020000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,out,[],1628368,,,1610612751,101,85,2022-02-15T02:45:14Z,6030000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,out,[],203200,,,1610612751,101,85,2022-02-15T02:45:14Z,6040000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,out,[],203090,,,1610612751,101,85,2022-02-15T02:45:14Z,6050000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,in,[],201988,,,1610612751,101,85,2022-02-15T02:45:14Z,6060000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,in,[],1626168,,,1610612751,101,85,2022-02-15T02:45:14Z,6070000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,in,[],1630558,,,1610612751,101,85,2022-02-15T02:45:14Z,6080000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,in,[],1628367,,,1610612751,101,85,2022-02-15T02:45:14Z,6090000,,,0,,SUB in: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M14.00S,2022-02-15T02:42:21.8Z,4,REGULAR,substitution,in,[],1629002,,,1610612751,101,85,2022-02-15T02:45:14Z,6100000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
