actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
356,PT09M29.00S,2022-04-01T00:46:38.0Z,3,REGULAR,foul,personal,['1freethrow'],202681,,,1610612749,64,60,2022-04-01T00:46:44Z,3530000,,,0,,K. Irving shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[202681, 203507]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Antetokounmpo,203507.0,,,,
358,PT09M29.00S,2022-04-01T00:47:13.3Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203507,,,1610612749,64,61,2022-04-01T00:47:13Z,3550000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (25 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
359,PT09M14.00S,2022-04-01T00:47:30.0Z,3,REGULAR,3pt,Jump Shot,[],202681,66.96780551905388,50.98039215686274,1610612751,67,61,2022-04-01T00:47:35Z,3560000,5.0,258.0,1,right,K. Irving 25' 3PT  (12 PTS) (A. Drummond 3 AST),"[202681, 203083]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,25.8,Made,,,,,,,12.0,A. Drummond,203083.0,3.0,,,,,,,,,
360,PT09M01.00S,2022-04-01T00:47:42.7Z,3,REGULAR,2pt,Jump Shot,[],203507,20.318659658344284,32.59803921568628,1610612749,67,61,2022-04-01T00:47:50Z,3570000,87.0,138.0,1,left,MISS G. Antetokounmpo 16' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,16.36,Missed,,,,,,,,,,,,,,,,,,,
361,PT08M55.00S,2022-04-01T00:47:48.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,67,61,2022-04-01T00:48:29Z,3580000,,,0,,A. Drummond REBOUND (Off:0 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,360.0,6.0,6.0,0.0,,,,,,,,,,,,,
362,PT08M49.00S,2022-04-01T00:47:54.8Z,3,REGULAR,2pt,Jump Shot,[],201142,90.09526938239159,26.47058823529412,1610612751,67,61,2022-04-01T00:47:59Z,3590000,-118.0,41.0,1,right,MISS K. Durant 12' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,12.44,Missed,,,,,,,,,,,,,,,,,,,
363,PT08M47.00S,2022-04-01T00:47:56.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,67,61,2022-04-01T00:47:59Z,3600000,,,0,,K. Middleton REBOUND (Off:0 Def:7),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,362.0,7.0,7.0,0.0,,,,,,,,,,,,,
366,PT08M41.00S,2022-04-01T00:48:14.6Z,3,REGULAR,foul,personal,['2freethrow'],203552,,,1610612749,67,61,2022-04-01T00:48:26Z,3630000,,,0,,S. Curry shooting personal FOUL (4 PF) (Middleton 2 FT),"[203552, 203114]",1610612751.0,BKN,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,,,201638.0,4.0,0.0,Middleton,203114.0,,,,
368,PT08M41.00S,2022-04-01T00:48:28.5Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,67,62,2022-04-01T00:48:28Z,3650000,,,0,,K. Middleton Free Throw 1 of 2 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
369,PT08M41.00S,2022-04-01T00:48:29.6Z,3,REGULAR,substitution,out,[],203552,,,1610612749,67,62,2022-04-01T00:48:35Z,3660000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M41.00S,2022-04-01T00:48:29.6Z,3,REGULAR,substitution,in,[],201988,,,1610612749,67,62,2022-04-01T00:48:35Z,3670000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M41.00S,2022-04-01T00:48:46.5Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,67,63,2022-04-01T00:48:46Z,3680000,,,0,,K. Middleton Free Throw 2 of 2 (14 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
372,PT08M17.00S,2022-04-01T00:49:11.0Z,3,REGULAR,2pt,Jump Shot,[],1628971,79.188567674113,26.96078431372549,1610612751,67,63,2022-04-01T00:49:19Z,3690000,-115.0,143.0,1,right,MISS B. Brown 18' pullup Shot,[1628971],1610612751.0,BKN,pullup,,,Brown,B. Brown,,,,,18.37,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M11.00S,2022-04-01T00:49:17.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,63,2022-04-01T00:49:19Z,3700000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,372.0,8.0,5.0,3.0,,,,,,,,,,,,,
374,PT08M09.00S,2022-04-01T00:49:22.5Z,3,REGULAR,turnover,traveling,[],203507,,,1610612749,67,63,2022-04-01T00:49:26Z,3710000,,,0,,G. Antetokounmpo traveling TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,101284.0,,,,,3.0,,,
375,PT07M56.00S,2022-04-01T00:49:50.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201142,74.58935611038108,67.64705882352942,1610612751,67,63,2022-04-01T00:53:32Z,3720000,88.0,186.0,1,right,MISS K. Durant 20' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,20.62,Missed,,,,,,,,,,,,,,,,,,,
376,PT07M53.00S,2022-04-01T00:49:53.3Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,67,63,2022-04-01T00:49:55Z,3730000,,,0,,K. Middleton REBOUND (Off:0 Def:8),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,375.0,8.0,8.0,0.0,,,,,,,,,,,,,
377,PT07M52.00S,2022-04-01T00:49:54.1Z,3,REGULAR,turnover,lost ball,[],203114,,,1610612749,67,63,2022-04-01T00:50:14Z,3740000,,,0,,K. Middleton lost ball TURNOVER (3 TO),"[203114, 201988]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,3.0,Mills,201988.0,
378,PT07M52.00S,2022-04-01T00:49:54.1Z,3,REGULAR,steal,,[],201988,,,1610612751,67,63,2022-04-01T00:49:56Z,3750000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M47.00S,2022-04-01T00:49:59.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202681,68.80749014454665,25.735294117647058,1610612751,70,63,2022-04-01T00:50:07Z,3760000,-121.0,241.0,1,right,K. Irving 26' 3PT  (15 PTS) (P. Mills 2 AST),"[202681, 201988]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.95,Made,,,,,,,15.0,P. Mills,201988.0,2.0,,,,,,,,,
381,PT07M31.00S,2022-04-01T00:50:15.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,5.863994743758213,52.69607843137255,1610612749,70,65,2022-04-01T00:50:28Z,3780000,-13.0,3.0,1,left,B. Lopez DUNK (5 PTS) (G. Antetokounmpo 4 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,1.37,Made,,,,,,,5.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,
383,PT07M16.00S,2022-04-01T00:50:30.2Z,3,REGULAR,3pt,Jump Shot,[],1628971,92.9862023653088,3.9215686274509802,1610612751,73,65,2022-04-01T00:50:34Z,3800000,-230.0,13.0,1,right,B. Brown 3PT  (15 PTS) (K. Irving 3 AST),"[1628971, 202681]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.08,Made,,,,,,,15.0,K. Irving,202681.0,3.0,,,,,,,,,
385,PT07M07.00S,2022-04-01T00:50:39.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201950,30.699737187910642,33.57843137254902,1610612749,73,68,2022-04-01T00:50:49Z,3820000,82.0,236.0,1,left,J. Holiday 25' 3PT step back (5 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,25.0,Made,,,,,,,5.0,,,,,,,,,,,,
386,PT06M43.00S,2022-04-01T00:51:02.4Z,3,REGULAR,3pt,Jump Shot,[],1628971,75.77201051248358,12.009803921568627,1610612751,73,68,2022-04-01T00:51:07Z,3830000,-190.0,175.0,1,right,MISS B. Brown 25' 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
387,PT06M39.00S,2022-04-01T00:51:06.4Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,73,68,2022-04-01T00:51:07Z,3840000,,,0,,K. Middleton REBOUND (Off:0 Def:9),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,386.0,9.0,9.0,0.0,,,,,,,,,,,,,
388,PT06M35.00S,2022-04-01T00:51:25.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612749,73,68,2022-04-01T00:54:29Z,3850000,,,0,,A. Drummond personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203083, 203507]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Antetokounmpo,203507.0,,,,
390,PT06M35.00S,2022-04-01T00:51:38.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,73,68,2022-04-01T00:51:38Z,3870000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M35.00S,2022-04-01T00:51:39.9Z,3,REGULAR,substitution,out,[],203083,,,1610612749,73,68,2022-04-01T00:54:24Z,3880000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M35.00S,2022-04-01T00:51:39.9Z,3,REGULAR,substitution,out,[],201572,,,1610612749,73,68,2022-04-01T00:54:24Z,3890000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M35.00S,2022-04-01T00:51:39.9Z,3,REGULAR,substitution,out,[],203114,,,1610612749,73,68,2022-04-01T00:54:24Z,3900000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M35.00S,2022-04-01T00:51:39.9Z,3,REGULAR,substitution,in,[],1629651,,,1610612749,73,68,2022-04-01T00:54:24Z,3910000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M35.00S,2022-04-01T00:51:39.9Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,73,68,2022-04-01T00:54:24Z,3920000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M35.00S,2022-04-01T00:51:39.9Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,73,68,2022-04-01T00:54:24Z,3930000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M35.00S,2022-04-01T00:54:55.3Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,73,69,2022-04-01T00:54:55Z,3940000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
399,PT06M35.00S,2022-04-01T00:55:18.9Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,73,70,2022-04-01T00:55:18Z,3950000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,27.0,,,,,,,,,,,,
400,PT06M17.00S,2022-04-01T00:55:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.9862023653088,46.07843137254902,1610612751,75,70,2022-04-01T00:56:58Z,3960000,-20.0,13.0,1,right,B. Brown cutting Layup (17 PTS) (K. Durant 8 AST),"[1628971, 201142]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,2.37,Made,,,,,,,17.0,K. Durant,201142.0,8.0,,,,,,,,,
402,PT06M05.00S,2022-04-01T00:55:53.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,75,70,2022-04-01T00:55:53Z,3980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M57.00S,2022-04-01T00:56:11.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612749,75,70,2022-04-01T00:56:22Z,3990000,,,0,,K. Durant shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[201142, 203507]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Antetokounmpo,203507.0,,,,
405,PT05M57.00S,2022-04-01T00:56:56.9Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,75,71,2022-04-01T00:56:56Z,4010000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (28 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,28.0,,,,,,,,,,,,
406,PT05M57.00S,2022-04-01T00:57:21.1Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,75,72,2022-04-01T00:57:21Z,4020000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,29.0,,,,,,,,,,,,
407,PT05M47.00S,2022-04-01T00:57:36.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,75,72,2022-04-01T00:57:36Z,4030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M40.00S,2022-04-01T00:57:52.2Z,3,REGULAR,2pt,Jump Shot,[],201988,78.26872536136662,56.372549019607845,1610612751,75,72,2022-04-01T00:57:56Z,4040000,32.0,152.0,1,right,MISS P. Mills 15' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,15.51,Missed,,,,,,,,,,,,,,,,,,,
409,PT05M35.00S,2022-04-01T00:57:57.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,75,72,2022-04-01T00:57:56Z,4050000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,408.0,3.0,3.0,0.0,,,,,,,,,,,,,
410,PT05M29.00S,2022-04-01T00:58:06.1Z,3,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,75,72,2022-04-01T00:59:02Z,4060000,,,0,,B. Portis lost ball out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,lost ball,,,Portis,B. Portis,,,,,,,,,,,,,,,,,201638.0,,,,,1.0,,,
411,PT05M18.00S,2022-04-01T00:58:19.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,95.0886990801577,96.07843137254902,1610612751,75,72,2022-04-01T00:58:28Z,4070000,230.0,-6.0,1,right,MISS B. Brown 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
412,PT05M11.00S,2022-04-01T00:58:26.7Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,75,72,2022-04-01T01:03:09Z,4080000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,411.0,3.0,2.0,1.0,,,,,,,,,,,,,
413,PT05M07.00S,2022-04-01T00:58:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,5.995400788436268,47.794117647058826,1610612749,75,74,2022-04-01T00:58:43Z,4090000,11.0,4.0,1,left,G. Antetokounmpo running Layup (31 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,1.17,Made,,,,,,,31.0,,,,,,,,,,,,
414,PT04M56.00S,2022-04-01T00:58:41.0Z,3,REGULAR,2pt,Jump Shot,[],201142,88.64980289093299,25.735294117647058,1610612751,75,74,2022-04-01T00:58:53Z,4100000,-121.0,54.0,1,right,MISS K. Durant 13' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,13.29,Missed,,,,,,,,,,,,,,,,,,,
415,PT04M56.00S,2022-04-01T00:58:41.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,75,74,2022-04-01T00:58:53Z,4110000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,414.0,4.0,4.0,0.0,,,,,,,,,,,,,
416,PT04M50.00S,2022-04-01T00:58:48.5Z,3,REGULAR,turnover,lost ball,[],201950,,,1610612749,75,74,2022-04-01T00:59:01Z,4120000,,,0,,J. Holiday lost ball TURNOVER (3 TO),"[201950, 202681]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,3.0,Irving,202681.0,
417,PT04M50.00S,2022-04-01T00:58:48.5Z,3,REGULAR,steal,,[],202681,,,1610612751,75,74,2022-04-01T01:04:03Z,4130000,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M49.00S,2022-04-01T00:58:56.2Z,3,REGULAR,foul,personal,[],203507,,,1610612751,75,74,2022-04-01T00:59:11Z,4140000,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 202681]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Irving,202681.0,,,,
420,PT04M49.00S,2022-04-01T00:59:10.8Z,3,REGULAR,substitution,out,[],203507,,,1610612751,75,74,2022-04-01T00:59:18Z,4160000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M49.00S,2022-04-01T00:59:10.8Z,3,REGULAR,substitution,in,[],1628960,,,1610612751,75,74,2022-04-01T00:59:18Z,4170000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M32.00S,2022-04-01T00:59:36.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202681,73.01248357424441,16.911764705882355,1610612751,78,74,2022-04-01T00:59:41Z,4180000,-165.0,201.0,1,right,K. Irving 26' 3PT  (18 PTS) (K. Durant 9 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.05,Made,,,,,,,18.0,K. Durant,201142.0,9.0,,,,,,,,,
424,PT04M16.00S,2022-04-01T00:59:51.2Z,3,REGULAR,3pt,Jump Shot,[],202083,3.7614980289093296,95.58823529411765,1610612749,78,74,2022-04-01T00:59:59Z,4200000,-228.0,-17.0,1,left,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,,
425,PT04M11.00S,2022-04-01T00:59:56.2Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612749,78,74,2022-04-01T00:59:59Z,4210000,,,0,,G. Allen REBOUND (Off:2 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,424.0,3.0,1.0,2.0,,,,,,,,,,,,,
426,PT04M07.00S,2022-04-01T01:00:01.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202083,10.5946123521682,54.166666666666664,1610612749,78,74,2022-04-01T01:00:13Z,4220000,-21.0,47.0,1,left,MISS W. Matthews driving Layup - blocked,"[202083, 1629651]",1610612749.0,MIL,driving,,,Matthews,W. Matthews,,,,,5.15,Missed,Claxton,1629651.0,,,,,,,,,,,,,,,,,
427,PT04M07.00S,2022-04-01T01:00:01.3Z,3,REGULAR,block,,[],1629651,,,1610612749,78,74,2022-04-01T01:00:03Z,4230000,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M07.00S,2022-04-01T01:00:01.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,78,74,2022-04-01T01:00:13Z,4240000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,,
429,PT04M07.00S,2022-04-01T01:00:05.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,78,74,2022-04-01T01:00:05Z,4250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M07.00S,2022-04-01T01:00:11.7Z,3,REGULAR,substitution,out,[],202083,,,1610612749,78,74,2022-04-01T01:00:22Z,4260000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M07.00S,2022-04-01T01:00:11.7Z,3,REGULAR,substitution,in,[],203114,,,1610612749,78,74,2022-04-01T01:00:22Z,4270000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M02.00S,2022-04-01T01:00:34.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201950,26.231931668856767,81.61764705882352,1610612749,78,74,2022-04-01T01:00:40Z,4280000,-158.0,194.0,1,left,MISS J. Holiday 25' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
433,PT03M58.00S,2022-04-01T01:00:38.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,78,74,2022-04-01T01:00:40Z,4290000,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,432.0,5.0,4.0,1.0,,,,,,,,,,,,,
434,PT03M55.00S,2022-04-01T01:00:41.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201988,70.90998685939553,77.45098039215686,1610612751,78,74,2022-04-01T01:05:49Z,4300000,137.0,221.0,1,right,MISS P. Mills 26' running 3PT,[201988],1610612751.0,BKN,running,,,Mills,P. Mills,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
435,PT03M52.00S,2022-04-01T01:00:44.6Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,78,74,2022-04-01T01:00:48Z,4310000,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,434.0,5.0,5.0,0.0,,,,,,,,,,,,,
436,PT03M42.00S,2022-04-01T01:00:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,6.389618922470433,43.13725490196079,1610612749,78,76,2022-04-01T01:01:03Z,4320000,34.0,8.0,1,left,K. Middleton driving Layup (16 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,3.51,Made,,,,,,,16.0,,,,,,,,,,,,
437,PT03M27.00S,2022-04-01T01:01:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,82.21090670170827,49.26470588235294,1610612751,80,76,2022-04-01T02:14:04Z,4330000,-4.0,115.0,1,right,K. Irving 11' driving floating Jump Shot (20 PTS),[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,11.48,Made,,,,,,,20.0,,,,,,,,,,,,
438,PT03M19.00S,2022-04-01T01:01:21.1Z,3,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,80,76,2022-04-01T01:01:49Z,4340000,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (4 TO),[203114],1610612749.0,MIL,bad pass,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,101284.0,,,,,4.0,,,
439,PT03M19.00S,2022-04-01T01:01:26.4Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,80,76,2022-04-01T01:01:29Z,4350000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M19.00S,2022-04-01T01:01:26.4Z,3,REGULAR,substitution,in,[],201609,,,1610612751,80,76,2022-04-01T01:01:29Z,4360000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M04.00S,2022-04-01T01:01:54.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202681,65.78515111695138,40.931372549019606,1610612751,80,76,2022-04-01T01:01:58Z,4370000,-45.0,269.0,1,right,MISS K. Irving 27' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,,
442,PT03M00.00S,2022-04-01T01:01:58.4Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,80,76,2022-04-01T01:01:58Z,4380000,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,441.0,6.0,6.0,0.0,,,,,,,,,,,,,
443,PT02M56.00S,2022-04-01T01:02:06.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,80,76,2022-04-01T01:02:06Z,4390000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M56.00S,2022-04-01T01:02:07.5Z,3,REGULAR,substitution,out,[],202681,,,1610612749,80,76,2022-04-01T01:05:13Z,4400000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M56.00S,2022-04-01T01:02:07.5Z,3,REGULAR,substitution,in,[],201949,,,1610612749,80,76,2022-04-01T01:05:13Z,4410000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
