actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
621,PT03M54.00S,2022-04-06T01:38:10.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.469776609724048,46.32352941176471,1610612751,105,93,2022-04-06T01:38:15Z,6140000,18.0,-1.0,1,left,A. Drummond driving Layup (8 PTS) (K. Durant 7 AST),"[203083, 201142]",1610612751.0,BKN,driving,,,Drummond,A. Drummond,,,,,1.84,Made,8.0,K. Durant,201142.0,7.0,,,,,,,,,,,,,,
623,PT03M44.00S,2022-04-06T01:38:23.2Z,4,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612745,105,93,2022-04-06T01:38:29Z,6160000,,,0,,K. Edwards shooting personal FOUL (2 PF) (Sengun 2 FT),"[1630556, 1630578]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,,,,1199.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,
627,PT03M44.00S,2022-04-06T01:38:59.7Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,105,94,2022-04-06T01:38:59Z,6180000,,,0,,A. Sengun Free Throw 1 of 2 (13 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
628,PT03M44.00S,2022-04-06T01:39:19.8Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,105,95,2022-04-06T01:39:19Z,6190000,,,0,,A. Sengun Free Throw 2 of 2 (14 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
629,PT03M30.00S,2022-04-06T01:39:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.783837056504599,52.450980392156865,1610612751,107,95,2022-04-06T01:39:41Z,6200000,-12.0,11.0,1,left,K. Irving driving Layup (35 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,1.67,Made,35.0,,,,,,,,,,,,,,,,,
630,PT03M30.00S,2022-04-06T01:39:39.7Z,4,REGULAR,foul,personal,['1freethrow'],1629645,,,1610612751,107,95,2022-04-06T01:39:48Z,6210000,,,0,,K. Porter Jr. shooting personal FOUL (2 PF) (Irving 1 FT),"[1629645, 202681]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,1199.0,2.0,0.0,Irving,202681.0,,,,,,,,,
632,PT03M30.00S,2022-04-06T01:40:11.1Z,4,REGULAR,freethrow,1 of 1,[],202681,,,1610612751,108,95,2022-04-06T01:40:11Z,6230000,,,0,,K. Irving Free Throw 1 of 1 (36 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
633,PT03M11.00S,2022-04-06T01:40:34.1Z,4,REGULAR,3pt,Jump Shot,[],1629645,93.9060446780552,3.1862745098039214,1610612745,108,98,2022-04-06T01:40:39Z,6240000,-234.0,5.0,1,right,K. Porter Jr. 3PT  (34 PTS) (J. Tate 3 AST),"[1629645, 1630256]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,23.41,Made,34.0,J. Tate,1630256.0,3.0,,,,,,,,,,,,,,
635,PT03M08.00S,2022-04-06T01:40:41.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,108,98,2022-04-06T01:40:41Z,6260000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M08.00S,2022-04-06T01:42:14.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,108,98,2022-04-06T01:42:14Z,6270000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M44.00S,2022-04-06T01:43:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.30946123521682,47.794117647058826,1610612751,110,98,2022-04-06T01:43:56Z,6280000,11.0,16.0,1,left,K. Irving driving Layup (38 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,1.96,Made,38.0,,,,,,,,,,,,,,,,,
639,PT02M44.00S,2022-04-06T01:43:54.9Z,4,REGULAR,foul,personal,['1freethrow'],1629645,,,1610612751,110,98,2022-04-06T01:44:03Z,6300000,,,0,,K. Porter Jr. shooting personal FOUL (3 PF) (Irving 1 FT),"[1629645, 202681]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,1627541.0,3.0,0.0,Irving,202681.0,,,,,,,,,
641,PT02M44.00S,2022-04-06T01:44:31.5Z,4,REGULAR,freethrow,1 of 1,[],202681,,,1610612751,111,98,2022-04-06T01:44:31Z,6320000,,,0,,K. Irving Free Throw 1 of 1 (39 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
642,PT02M37.00S,2022-04-06T01:44:44.8Z,4,REGULAR,foul,personal,[],202681,,,1610612745,111,98,2022-04-06T01:44:51Z,6330000,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1629645]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,1199.0,2.0,1.0,Porter Jr.,1629645.0,,,,,,,,,
644,PT02M28.00S,2022-04-06T01:45:11.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,95.22010512483574,54.65686274509803,1610612745,111,100,2022-04-06T01:45:14Z,6350000,23.0,-8.0,1,right,K. Porter Jr. driving Layup (36 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,2.45,Made,36.0,,,,,,,,,,,,,,,,,
645,PT02M17.00S,2022-04-06T01:45:22.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203083,5.732588699080158,49.50980392156863,1610612751,113,100,2022-04-06T01:45:30Z,6360000,2.0,1.0,1,left,A. Drummond running alley-oop DUNK (10 PTS) (B. Brown 3 AST),"[203083, 1628971]",1610612751.0,BKN,running alley-oop,,,Drummond,A. Drummond,,,,,0.29,Made,10.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,
647,PT02M04.00S,2022-04-06T01:45:37.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.32917214191852,52.94117647058824,1610612745,113,102,2022-04-06T01:45:41Z,6380000,15.0,20.0,1,right,J. Green driving Layup (27 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.45,Made,27.0,,,,,,,,,,,,,,,,,
648,PT02M04.00S,2022-04-06T01:45:39.3Z,4,REGULAR,foul,personal,['1freethrow'],201142,,,1610612745,113,102,2022-04-06T01:45:47Z,6390000,,,0,,K. Durant shooting personal FOUL (2 PF) (Green 1 FT),"[201142, 1630224]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,202901.0,2.0,0.0,Green,1630224.0,,,,,,,,,
650,PT02M04.00S,2022-04-06T01:46:06.8Z,4,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,113,103,2022-04-06T01:46:06Z,6410000,,,0,,J. Green Free Throw 1 of 1 (28 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
651,PT01M50.00S,2022-04-06T01:46:25.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630528,,,1610612751,113,103,2022-04-06T01:46:30Z,6420000,,,0,,J. Christopher personal FOUL (1 PF) (Durant 2 FT),"[1630528, 201142]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,1199.0,1.0,0.0,Durant,201142.0,,,,,,,,,
653,PT01M50.00S,2022-04-06T01:46:50.0Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,114,103,2022-04-06T01:46:50Z,6440000,,,0,,K. Durant Free Throw 1 of 2 (17 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
654,PT01M50.00S,2022-04-06T01:47:06.1Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,115,103,2022-04-06T01:47:06Z,6450000,,,0,,K. Durant Free Throw 2 of 2 (18 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
655,PT01M36.00S,2022-04-06T01:47:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.59198423127464,53.67647058823529,1610612745,115,103,2022-04-06T01:47:25Z,6460000,18.0,17.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 201142]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.51,Missed,,,,,,,,,,Durant,201142.0,,,,,,,
656,PT01M36.00S,2022-04-06T01:47:22.8Z,4,REGULAR,block,,[],201142,,,1610612745,115,103,2022-04-06T01:47:25Z,6470000,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M34.00S,2022-04-06T01:47:24.8Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,115,103,2022-04-06T01:47:25Z,6480000,,,0,,K. Durant REBOUND (Off:0 Def:9),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,655.0,9.0,9.0,0.0,,,
658,PT01M22.00S,2022-04-06T01:47:37.7Z,4,REGULAR,3pt,Jump Shot,[],202681,31.882391590013142,47.30392156862745,1610612751,118,103,2022-04-06T01:47:40Z,6490000,13.0,247.0,1,left,K. Irving 24' 3PT pullup (42 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,24.76,Made,42.0,,,,,,,,,,,,,,,,,
659,PT01M05.00S,2022-04-06T01:47:56.7Z,4,REGULAR,2pt,Jump Shot,[],1629645,80.6340341655716,82.59803921568627,1610612745,118,103,2022-04-06T01:48:02Z,6500000,163.0,130.0,1,right,MISS K. Porter Jr. 20' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,20.82,Missed,,,,,,,,,,,,,,,,,,
660,PT01M01.00S,2022-04-06T01:48:00.7Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,118,103,2022-04-06T01:48:02Z,6510000,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,659.0,3.0,3.0,0.0,,,
661,PT01M01.00S,2022-04-06T01:48:02.2Z,4,REGULAR,turnover,bad pass,[],202681,,,1610612751,118,103,2022-04-06T01:48:12Z,6520000,,,0,,K. Irving bad pass TURNOVER (4 TO),"[202681, 1630528]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,4.0,Christopher,1630528.0
662,PT01M01.00S,2022-04-06T01:48:02.2Z,4,REGULAR,steal,,[],1630528,,,1610612745,118,103,2022-04-06T01:48:04Z,6530000,,,0,,J. Christopher STEAL (2 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M01.00S,2022-04-06T01:48:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630556,,,1610612745,118,103,2022-04-06T01:48:17Z,6540000,,,0,,K. Edwards personal FOUL (3 PF) (Christopher 2 FT),"[1630556, 1630528]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,202901.0,3.0,0.0,Christopher,1630528.0,,,,,,,,,
665,PT01M01.00S,2022-04-06T01:48:37.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630528,,,1610612745,118,103,2022-04-06T01:49:03Z,6560000,,,0,,MISS J. Christopher Free Throw 1 of 2,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Missed,,,,,,,,,,,,,,,,,,
666,PT01M01.00S,2022-04-06T01:48:37.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,118,103,2022-04-06T01:49:03Z,6570000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,665.0,,,,,,
667,PT01M01.00S,2022-04-06T01:48:37.8Z,4,REGULAR,substitution,out,[],201142,,,1610612745,118,103,2022-04-06T01:48:43Z,6580000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M01.00S,2022-04-06T01:48:37.8Z,4,REGULAR,substitution,out,[],202681,,,1610612745,118,103,2022-04-06T01:48:43Z,6590000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M01.00S,2022-04-06T01:48:37.8Z,4,REGULAR,substitution,in,[],1630560,,,1610612745,118,103,2022-04-06T01:48:43Z,6600000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M01.00S,2022-04-06T01:48:37.8Z,4,REGULAR,substitution,in,[],201988,,,1610612745,118,103,2022-04-06T01:48:43Z,6610000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M01.00S,2022-04-06T01:48:37.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630528,,,1610612745,118,103,2022-04-06T01:49:03Z,6620000,,,0,,MISS J. Christopher Free Throw 2 of 2,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Missed,,,,,,,,,,,,,,,,,,
672,PT00M59.50S,2022-04-06T01:48:38.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612751,118,103,2022-04-06T01:49:03Z,6630000,,,0,,A. Drummond REBOUND (Off:5 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,671.0,11.0,6.0,5.0,,,
673,PT00M38.80S,2022-04-06T01:49:22.0Z,4,REGULAR,3pt,Jump Shot,[],1630556,12.040078843626807,95.09803921568627,1610612751,118,103,2022-04-06T01:49:28Z,6640000,-225.0,61.0,1,left,MISS K. Edwards 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,
674,PT00M34.30S,2022-04-06T01:49:26.5Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,118,103,2022-04-06T01:49:28Z,6650000,,,0,,A. Sengun REBOUND (Off:7 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,673.0,11.0,4.0,7.0,,,
675,PT00M31.80S,2022-04-06T01:49:29.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630224,94.69448094612353,51.225490196078425,1610612745,118,105,2022-04-06T01:49:35Z,6660000,6.0,-3.0,1,right,J. Green running DUNK (30 PTS),[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,0.66,Made,30.0,,,,,,,,,,,,,,,,,
676,PT00M07.80S,2022-04-06T01:50:01.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,118,105,2022-04-06T01:50:10Z,6670000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,
677,PT00M00.30S,2022-04-06T01:50:22.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,68.15045992115637,25.49019607843137,1610612745,118,105,2022-04-06T01:50:30Z,6680000,-123.0,247.0,1,right,MISS K. Porter Jr. 27' pullup bank 3PT,[1629645],1610612745.0,HOU,pullup bank,,,Porter Jr.,K. Porter Jr.,,,,,27.56,Missed,,,,,,,,,,,,,,,,,,
678,PT00M00.10S,2022-04-06T01:50:22.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,118,105,2022-04-06T01:50:30Z,6690000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,677.0,,,,,,
679,PT00M00.00S,2022-04-06T01:50:58.0Z,4,REGULAR,period,end,[],0,,,1610612745,118,105,2022-04-06T01:50:58Z,6700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M00.00S,2022-04-06T01:51:02.7Z,4,REGULAR,game,end,[],0,,,0,118,105,2022-04-06T01:51:02Z,6710000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
