actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
544,PT00M03.20S,2021-10-30T01:33:19.4Z,3,REGULAR,freethrow,1 of 2,[],203087,,,1610612754,85,73,2021-10-30T01:33:19Z,5390000,,,0,,J. Lamb Free Throw 1 of 2 (5 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,,5.0,,,,,,,,,,,,,,,,,
545,PT00M03.20S,2021-10-30T01:33:31.6Z,3,REGULAR,freethrow,2 of 2,[],203087,,,1610612754,85,74,2021-10-30T01:33:31Z,5400000,,,0,,J. Lamb Free Throw 2 of 2 (6 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,,6.0,,,,,,,,,,,,,,,,,
546,PT00M00.00S,2021-10-30T01:33:37.2Z,3,REGULAR,turnover,bad pass,[],1627761,,,1610612751,85,74,2021-10-30T01:34:03Z,5410000,,,0,,D. Bembry bad pass TURNOVER (1 TO),"[1627761, 203087]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,1.0,Lamb,203087.0,,,,
547,PT00M00.00S,2021-10-30T01:33:37.2Z,3,REGULAR,steal,,[],203087,,,1610612754,85,74,2021-10-30T01:33:42Z,5420000,,,0,,J. Lamb STEAL (1 STL),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT00M00.00S,2021-10-30T01:33:45.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203087,65.91655716162943,42.8921568627451,1610612754,85,74,2021-10-30T01:33:55Z,5430000,-36.0,268.0,1,right,MISS J. Lamb 27' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
549,PT00M00.00S,2021-10-30T01:33:48.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,85,74,2021-10-30T01:33:48Z,5440000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,548.0,,,,,,,,,,,,,,,,,,
550,PT00M00.00S,2021-10-30T01:33:52.0Z,3,REGULAR,period,end,[],0,,,1610612754,85,74,2021-10-30T01:33:52Z,5450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2021-10-30T01:34:37.5Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612754,85,74,2021-10-30T01:36:18Z,5460000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2021-10-30T01:34:37.5Z,4,REGULAR,substitution,in,['startperiod'],200794,,,1610612754,85,74,2021-10-30T01:36:18Z,5470000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2021-10-30T01:36:25.4Z,4,REGULAR,period,start,[],0,,,1610612754,85,74,2021-10-30T01:36:25Z,5480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT11M44.00S,2021-10-30T01:36:41.4Z,4,REGULAR,3pt,Jump Shot,[],203200,66.5735873850197,44.85294117647059,1610612754,85,74,2021-10-30T01:36:47Z,5490000,-26.0,262.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
555,PT11M40.00S,2021-10-30T01:36:45.4Z,4,REGULAR,rebound,defensive,[],1627761,,,1610612751,85,74,2021-10-30T01:36:47Z,5500000,,,0,,D. Bembry REBOUND (Off:0 Def:3),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,554.0,,,3.0,3.0,0.0,,,,,,,,,,,,,
573,PT11M33.00S,2021-10-30T01:36:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201988,12.434296977660972,51.71568627450981,1610612751,85,74,2021-10-30T01:38:39Z,5505000,-9.0,64.0,1,left,MISS P. Mills 6' driving Layup - blocked,"[201988, 202954]",1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,6.5,Missed,,,,,,,Wanamaker,202954.0,,,,,,,,,,,
574,PT11M33.00S,2021-10-30T01:36:48.3Z,4,REGULAR,block,,[],202954,,,1610612751,85,74,2021-10-30T01:38:39Z,5507500,,,0,,B. Wanamaker BLOCK (2 BLK),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT11M33.00S,2021-10-30T01:36:48.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,85,74,2021-10-30T01:38:39Z,5508750,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,573.0,,,,,,,,,,,,,,,,,,
557,PT11M22.00S,2021-10-30T01:37:08.0Z,4,REGULAR,3pt,Jump Shot,[],203087,70.51576872536137,23.52941176470588,1610612754,85,74,2021-10-30T01:38:44Z,5520000,-132.0,225.0,1,right,MISS J. Lamb 26' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
558,PT11M17.00S,2021-10-30T01:37:13.0Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,85,74,2021-10-30T01:37:12Z,5530000,,,0,,L. Aldridge REBOUND (Off:1 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,557.0,,,4.0,3.0,1.0,,,,,,,,,,,,,
559,PT11M10.00S,2021-10-30T01:37:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,20.05584756898817,43.872549019607845,1610612751,85,74,2021-10-30T01:37:26Z,5540000,31.0,136.0,1,left,MISS J. Carter 13' pullup Shot,[1628975],1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,13.94,Missed,,,,,,,,,,,,,,,,,,,
560,PT11M06.00S,2021-10-30T01:37:23.5Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,85,74,2021-10-30T01:37:26Z,5550000,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,559.0,,,6.0,5.0,1.0,,,,,,,,,,,,,
561,PT10M50.00S,2021-10-30T01:37:43.1Z,4,REGULAR,foul,personal,[],1628975,,,1610612754,85,74,2021-10-30T01:38:17Z,5560000,,,0,,J. Carter personal FOUL (2 PF),"[1628975, 203087]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,1627963.0,,,,,,2.0,0.0,Lamb,203087.0,,,,,,,
563,PT10M42.00S,2021-10-30T01:38:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,92.85479632063075,43.38235294117647,1610612754,85,74,2021-10-30T01:43:11Z,5580000,-33.0,15.0,1,right,MISS T. Craig cutting Layup,[1628470],1610612754.0,IND,cutting,,,Craig,T. Craig,,,,,3.62,Missed,,,,,,,,,,,,,,,,,,,
564,PT10M42.00S,2021-10-30T01:38:08.8Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612754,85,74,2021-10-30T01:43:11Z,5590000,,,0,,T. Craig REBOUND (Off:5 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,563.0,,,8.0,3.0,5.0,,,,,,,,,,,,,
565,PT10M37.00S,2021-10-30T01:38:13.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,94.40999984741211,50.0,1610612754,85,76,2021-10-30T01:38:13Z,5600000,0.0,0.0,1,right,T. Craig tip Layup (23 PTS),[1628470],1610612754.0,IND,tip,,,Craig,T. Craig,,,,,0.0,Made,,23.0,,,,,,,,,,,,,,,,,
566,PT10M31.00S,2021-10-30T01:38:20.3Z,4,REGULAR,3pt,Jump Shot,[],1628975,33.196452036793694,55.392156862745104,1610612751,85,76,2021-10-30T01:44:20Z,5610000,-27.0,260.0,1,left,MISS J. Carter 26' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
567,PT10M26.00S,2021-10-30T01:38:25.3Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,85,76,2021-10-30T01:44:20Z,5620000,,,0,,T. Craig REBOUND (Off:5 Def:4),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,566.0,,,9.0,4.0,5.0,,,,,,,,,,,,,
568,PT10M23.00S,2021-10-30T01:38:28.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628470,94.1688567674113,48.77450980392157,1610612754,85,76,2021-10-30T01:43:35Z,5630000,-6.0,2.0,1,right,MISS T. Craig running finger roll Layup,[1628470],1610612754.0,IND,running finger roll,,,Craig,T. Craig,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,,
569,PT10M21.00S,2021-10-30T01:38:29.9Z,4,REGULAR,rebound,offensive,[],203087,,,1610612754,85,76,2021-10-30T01:38:29Z,5640000,,,0,,J. Lamb REBOUND (Off:1 Def:3),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,568.0,,,4.0,3.0,1.0,,,,,,,,,,,,,
570,PT10M20.00S,2021-10-30T01:38:31.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fastbreak']",203087,92.9862023653088,51.225490196078425,1610612754,85,76,2021-10-30T01:43:39Z,5650000,6.0,13.0,1,right,MISS J. Lamb putback Layup,[203087],1610612754.0,IND,putback,,,Lamb,J. Lamb,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
571,PT10M18.00S,2021-10-30T01:38:33.3Z,4,REGULAR,rebound,defensive,[],200794,,,1610612751,85,76,2021-10-30T01:39:28Z,5660000,,,0,,P. Millsap REBOUND (Off:1 Def:3),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,570.0,,,4.0,3.0,1.0,,,,,,,,,,,,,
572,PT10M17.00S,2021-10-30T01:38:37.0Z,4,REGULAR,foul,personal,[],202954,,,1610612751,85,76,2021-10-30T01:38:42Z,5670000,,,0,,B. Wanamaker personal FOUL (3 PF),"[202954, 201988]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,203592.0,,,,,,3.0,0.0,Mills,201988.0,,,,,,,
577,PT10M09.00S,2021-10-30T01:39:02.4Z,4,REGULAR,turnover,out-of-bounds,[],200746,,,1610612751,85,76,2021-10-30T01:40:08Z,5690000,,,0,,L. Aldridge bad pass out-of-bounds TURNOVER (1 TO),[200746],1610612751.0,BKN,bad pass,,,Aldridge,L. Aldridge,,,,,,,,,2882.0,,,,,,,,,,1.0,,,,,,
578,PT10M09.00S,2021-10-30T01:39:05.8Z,4,REGULAR,substitution,out,[],1628975,,,1610612754,85,76,2021-10-30T01:39:29Z,5700000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT10M09.00S,2021-10-30T01:39:05.8Z,4,REGULAR,substitution,in,[],203925,,,1610612754,85,76,2021-10-30T01:39:29Z,5740000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT09M54.00S,2021-10-30T01:40:30.3Z,4,REGULAR,turnover,lost ball,[],202954,,,1610612754,85,76,2021-10-30T01:40:56Z,5780000,,,0,,B. Wanamaker lost ball TURNOVER (2 TO),"[202954, 1627761]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,2.0,Bembry,1627761.0,,,,
590,PT09M54.00S,2021-10-30T01:40:30.3Z,4,REGULAR,steal,,[],1627761,,,1610612751,85,76,2021-10-30T01:40:32Z,5790000,,,0,,D. Bembry STEAL (2 STL),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT09M35.00S,2021-10-30T01:40:49.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627761,13.222733245729303,52.20588235294118,1610612751,85,76,2021-10-30T01:40:59Z,5800000,-11.0,72.0,1,left,MISS D. Bembry 7' floating Shot,[1627761],1610612751.0,BKN,floating,,,Bembry,D. Bembry,,,,,7.26,Missed,,,,,,,,,,,,,,,,,,,
592,PT09M33.00S,2021-10-30T01:40:51.7Z,4,REGULAR,rebound,offensive,[],201988,,,1610612751,85,76,2021-10-30T01:40:51Z,5810000,,,0,,P. Mills REBOUND (Off:1 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,591.0,,,3.0,2.0,1.0,,,,,,,,,,,,,
594,PT09M23.00S,2021-10-30T01:41:02.3Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",200746,24.78646517739816,49.754901960784316,1610612751,85,76,2021-10-30T01:41:08Z,5820000,1.0,180.0,1,left,MISS L. Aldridge 18' Jump Shot,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,18.05,Missed,,,,,,,,,,,,,,,,,,,
595,PT09M19.00S,2021-10-30T01:41:06.3Z,4,REGULAR,rebound,defensive,[],203087,,,1610612754,85,76,2021-10-30T01:41:08Z,5830000,,,0,,J. Lamb REBOUND (Off:1 Def:4),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,594.0,,,5.0,4.0,1.0,,,,,,,,,,,,,
596,PT09M13.00S,2021-10-30T01:41:12.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,90.09526938239159,37.254901960784316,1610612754,85,78,2021-10-30T01:48:02Z,5840000,-64.0,41.0,1,right,J. Lamb 7' driving bank Jump Shot (8 PTS),[203087],1610612754.0,IND,driving bank,,,Lamb,J. Lamb,,,,,7.55,Made,,8.0,,,,,,,,,,,,,,,,,
597,PT08M54.00S,2021-10-30T01:41:30.3Z,4,REGULAR,2pt,Jump Shot,[],203925,5.732588699080158,83.57843137254902,1610612751,85,78,2021-10-30T01:41:36Z,5850000,-168.0,1.0,1,left,MISS J. Harris 16' pullup Shot,[203925],1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,16.79,Missed,,,,,,,,,,,,,,,,,,,
598,PT08M50.00S,2021-10-30T01:41:34.3Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,85,78,2021-10-30T01:41:36Z,5860000,,,0,,T. Craig REBOUND (Off:5 Def:5),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,597.0,,,10.0,5.0,5.0,,,,,,,,,,,,,
599,PT08M44.00S,2021-10-30T01:41:40.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,86.02168199737189,59.068627450980394,1610612754,85,80,2021-10-30T01:41:49Z,5870000,45.0,79.0,1,right,J. Lamb 9' driving floating Jump Shot (10 PTS) (T. Craig 3 AST),"[203087, 1628470]",1610612754.0,IND,driving floating,,,Lamb,J. Lamb,,,,,9.1,Made,,10.0,,,,,,,,,,,,,,T. Craig,1628470.0,3.0,
601,PT08M44.00S,2021-10-30T01:41:53.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,85,80,2021-10-30T01:41:53Z,5890000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M44.00S,2021-10-30T01:41:54.9Z,4,REGULAR,substitution,out,[],201988,,,1610612751,85,80,2021-10-30T01:44:15Z,5900000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M44.00S,2021-10-30T01:41:54.9Z,4,REGULAR,substitution,out,[],1627761,,,1610612751,85,80,2021-10-30T01:44:15Z,5910000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT08M44.00S,2021-10-30T01:41:54.9Z,4,REGULAR,substitution,in,[],201935,,,1610612751,85,80,2021-10-30T01:44:15Z,5920000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT08M44.00S,2021-10-30T01:41:54.9Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,85,80,2021-10-30T01:44:15Z,5930000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT08M24.00S,2021-10-30T01:45:00.5Z,4,REGULAR,2pt,Jump Shot,[],200746,12.171484888304862,25.245098039215684,1610612751,85,80,2021-10-30T01:45:07Z,5940000,124.0,62.0,1,left,MISS L. Aldridge 13' pullup Shot,[200746],1610612751.0,BKN,pullup,,,Aldridge,L. Aldridge,,,,,13.84,Missed,,,,,,,,,,,,,,,,,,,
607,PT08M19.00S,2021-10-30T01:45:05.5Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,85,80,2021-10-30T01:45:07Z,5950000,,,0,,M. Turner REBOUND (Off:1 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,606.0,,,7.0,6.0,1.0,,,,,,,,,,,,,
608,PT08M09.00S,2021-10-30T01:45:14.2Z,4,REGULAR,2pt,Jump Shot,[],202954,71.30420499342969,48.03921568627451,1610612754,85,80,2021-10-30T01:45:19Z,5960000,-10.0,217.0,1,right,MISS B. Wanamaker 21' pullup Shot,[202954],1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,21.74,Missed,,,,,,,,,,,,,,,,,,,
609,PT08M06.00S,2021-10-30T01:45:17.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,85,80,2021-10-30T01:45:19Z,5970000,,,0,,J. Harden REBOUND (Off:1 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,608.0,,,7.0,6.0,1.0,,,,,,,,,,,,,
610,PT07M55.00S,2021-10-30T01:45:28.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,15.062417871222076,36.76470588235294,1610612751,87,80,2021-10-30T01:45:35Z,5980000,66.0,89.0,1,left,B. Brown 11' floating Jump Shot (8 PTS),[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,11.1,Made,,8.0,,,,,,,,,,,,,,,,,
612,PT07M45.00S,2021-10-30T01:45:41.1Z,4,REGULAR,foul,personal,['2freethrow'],200746,,,1610612754,87,80,2021-10-30T01:45:54Z,6000000,,,0,,L. Aldridge shooting personal FOUL (3 PF) (Turner 2 FT),"[200746, 1626167]",1610612751.0,BKN,shooting,,,Aldridge,L. Aldridge,,,,,,,,,1627963.0,,,,,,3.0,0.0,Turner,1626167.0,,,,,,,
614,PT07M45.00S,2021-10-30T01:46:14.0Z,4,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,87,81,2021-10-30T01:46:14Z,6020000,,,0,,M. Turner Free Throw 1 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,,8.0,,,,,,,,,,,,,,,,,
615,PT07M45.00S,2021-10-30T01:46:15.1Z,4,REGULAR,substitution,out,[],200794,,,1610612754,87,81,2021-10-30T01:46:33Z,6030000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M45.00S,2021-10-30T01:46:15.1Z,4,REGULAR,substitution,out,[],203200,,,1610612754,87,81,2021-10-30T01:46:33Z,6040000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M45.00S,2021-10-30T01:46:15.1Z,4,REGULAR,substitution,out,[],202954,,,1610612754,87,81,2021-10-30T01:46:33Z,6050000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M45.00S,2021-10-30T01:46:15.1Z,4,REGULAR,substitution,out,[],203087,,,1610612754,87,81,2021-10-30T01:46:33Z,6060000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M45.00S,2021-10-30T01:46:15.1Z,4,REGULAR,substitution,in,[],201142,,,1610612754,87,81,2021-10-30T01:46:33Z,6070000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT07M45.00S,2021-10-30T01:46:15.1Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,87,81,2021-10-30T01:46:33Z,6080000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT07M45.00S,2021-10-30T01:46:15.1Z,4,REGULAR,substitution,in,[],204456,,,1610612754,87,81,2021-10-30T01:46:33Z,6090000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT07M45.00S,2021-10-30T01:46:15.1Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,87,81,2021-10-30T01:46:33Z,6100000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT07M45.00S,2021-10-30T01:46:41.1Z,4,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,87,82,2021-10-30T01:46:41Z,6110000,,,0,,M. Turner Free Throw 2 of 2 (9 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,,9.0,,,,,,,,,,,,,,,,,
624,PT07M24.00S,2021-10-30T01:47:03.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,8.360709592641262,48.529411764705884,1610612751,87,82,2021-10-30T01:47:08Z,6120000,7.0,26.0,1,left,MISS J. Harden floating Shot,[201935],1610612751.0,BKN,floating,,,Harden,J. Harden,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
625,PT07M19.00S,2021-10-30T01:47:07.9Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,87,82,2021-10-30T01:47:07Z,6130000,,,0,,L. Aldridge REBOUND (Off:2 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,624.0,,,5.0,3.0,2.0,,,,,,,,,,,,,
626,PT07M19.00S,2021-10-30T01:47:07.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",200746,5.590000152587891,50.0,1610612751,89,82,2021-10-30T01:47:12Z,6140000,0.0,0.0,1,left,L. Aldridge putback Layup (14 PTS),[200746],1610612751.0,BKN,putback,,,Aldridge,L. Aldridge,,,,,0.0,Made,,14.0,,,,,,,,,,,,,,,,,
627,PT07M11.00S,2021-10-30T01:47:19.5Z,4,REGULAR,foul,personal,['2freethrow'],200746,,,1610612754,89,82,2021-10-30T01:47:32Z,6150000,,,0,,L. Aldridge shooting personal FOUL (4 PF) (Craig 2 FT),"[200746, 1628470]",1610612751.0,BKN,shooting,,,Aldridge,L. Aldridge,,,,,,,,,2882.0,,,,,,4.0,0.0,Craig,1628470.0,,,,,,,
629,PT07M11.00S,2021-10-30T01:47:46.2Z,4,REGULAR,freethrow,1 of 2,[],1628470,,,1610612754,89,82,2021-10-30T01:47:46Z,6170000,,,0,,MISS T. Craig Free Throw 1 of 2,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Missed,,,,,,,,,,,,,,,,,,,
630,PT07M11.00S,2021-10-30T01:47:46.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,89,82,2021-10-30T01:47:46Z,6180000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,629.0,,,,,,,,,,,,,,,,,,
631,PT07M11.00S,2021-10-30T01:48:06.0Z,4,REGULAR,freethrow,2 of 2,[],1628470,,,1610612754,89,83,2021-10-30T01:48:06Z,6190000,,,0,,T. Craig Free Throw 2 of 2 (24 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Made,,24.0,,,,,,,,,,,,,,,,,
632,PT07M01.00S,2021-10-30T01:48:20.4Z,4,REGULAR,turnover,lost ball,[],201142,,,1610612751,89,83,2021-10-30T01:48:26Z,6200000,,,0,,K. Durant lost ball TURNOVER (5 TO),"[201142, 1627734]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,5.0,Sabonis,1627734.0,,,,
633,PT07M01.00S,2021-10-30T01:48:20.4Z,4,REGULAR,steal,,[],1627734,,,1610612754,89,83,2021-10-30T01:48:22Z,6210000,,,0,,D. Sabonis STEAL (3 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M57.00S,2021-10-30T01:48:24.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628470,93.77463863337714,50.245098039215684,1610612754,89,83,2021-10-30T01:48:38Z,6220000,1.0,6.0,1,right,MISS T. Craig running Layup - blocked,"[1628470, 201935]",1610612754.0,IND,running,,,Craig,T. Craig,,,,,0.61,Missed,,,,,,,Harden,201935.0,,,,,,,,,,,
637,PT06M57.00S,2021-10-30T01:48:24.3Z,4,REGULAR,block,,[],201935,,,1610612754,89,83,2021-10-30T01:48:38Z,6225000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M51.00S,2021-10-30T01:48:30.3Z,4,REGULAR,rebound,offensive,[],1630537,,,1610612754,89,83,2021-10-30T01:48:38Z,6230000,,,0,,C. Duarte REBOUND (Off:1 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,634.0,,,3.0,2.0,1.0,,,,,,,,,,,,,
636,PT06M50.00S,2021-10-30T01:48:30.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",1630537,93.38042049934296,48.77450980392157,1610612754,89,85,2021-10-30T01:48:41Z,6240000,-6.0,10.0,1,right,C. Duarte putback Layup (19 PTS),[1630537],1610612754.0,IND,putback,,,Duarte,C. Duarte,,,,,1.15,Made,,19.0,,,,,,,,,,,,,,,,,
638,PT06M42.00S,2021-10-30T01:48:43.5Z,4,REGULAR,foul,personal,[],1630537,,,1610612751,89,85,2021-10-30T01:49:04Z,6250000,,,0,,C. Duarte personal FOUL (3 PF),"[1630537, 200746]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,2882.0,,,,,,3.0,0.0,Aldridge,200746.0,,,,,,,
