actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
634,PT06M41.00S,2022-03-28T01:39:10.6Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,96,104,2022-03-28T01:39:12Z,6280000,,,0,,P. Washington REBOUND (Off:4 Def:6),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,633.0,10.0,6.0,4.0,,,,,,,,,,,,
635,PT06M29.00S,2022-03-28T01:39:23.3Z,4,REGULAR,turnover,lost ball,[],202738,,,1610612766,96,104,2022-03-28T01:39:28Z,6290000,,,0,,I. Thomas lost ball TURNOVER (2 TO),"[202738, 203083]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,2.0,Drummond,203083.0
636,PT06M29.00S,2022-03-28T01:39:23.3Z,4,REGULAR,steal,,[],203083,,,1610612751,96,104,2022-03-28T01:39:26Z,6300000,,,0,,A. Drummond STEAL (3 STL),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M24.00S,2022-03-28T01:39:29.9Z,4,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612751,96,104,2022-03-28T01:39:39Z,6310000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Durant 2 FT),"[1628970, 201142]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,2003.0,2.0,0.0,Durant,201142.0,,,,,,,
639,PT06M24.00S,2022-03-28T01:39:52.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201142,,,1610612751,97,104,2022-03-28T01:39:52Z,6330000,,,0,,K. Durant Free Throw 1 of 2 (26 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,26.0,,,,,,
640,PT06M24.00S,2022-03-28T01:40:05.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201142,,,1610612751,98,104,2022-03-28T01:40:05Z,6340000,,,0,,K. Durant Free Throw 2 of 2 (27 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,27.0,,,,,,
641,PT06M11.00S,2022-03-28T01:40:20.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,88.51839684625493,49.50980392156863,1610612766,98,104,2022-03-28T01:40:25Z,6350000,-2.0,55.0,1,right,MISS L. Ball driving floating Shot - blocked,"[1630163, 201609]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,5.55,Missed,Dragic,201609.0,,,,,,,,,,,,,,,,
642,PT06M11.00S,2022-03-28T01:40:20.5Z,4,REGULAR,block,,[],201609,,,1610612766,98,104,2022-03-28T01:40:23Z,6360000,,,0,,G. Dragic BLOCK (1 BLK),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M08.00S,2022-03-28T01:40:23.5Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,98,104,2022-03-28T01:40:25Z,6370000,,,0,,L. Ball REBOUND (Off:1 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,641.0,6.0,5.0,1.0,,,,,,,,,,,,
644,PT06M04.00S,2022-03-28T01:40:27.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628970,83.52496714848883,28.186274509803923,1610612766,98,104,2022-03-28T01:40:32Z,6380000,-109.0,102.0,1,right,MISS M. Bridges 14' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,14.96,Missed,,,,,,,,,,,,,,,,,,
645,PT06M01.00S,2022-03-28T01:40:30.4Z,4,REGULAR,rebound,defensive,[],201609,,,1610612751,98,104,2022-03-28T01:40:32Z,6390000,,,0,,G. Dragic REBOUND (Off:1 Def:4),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,644.0,5.0,4.0,1.0,,,,,,,,,,,,
646,PT05M59.00S,2022-03-28T01:40:35.2Z,4,REGULAR,foul,personal,[],203486,,,1610612751,98,104,2022-03-28T01:40:40Z,6400000,,,0,,M. Plumlee personal FOUL (4 PF),"[203486, 201609]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,2003.0,4.0,0.0,Dragic,201609.0,,,,,,,
648,PT05M59.00S,2022-03-28T01:40:42.4Z,4,REGULAR,substitution,out,[],202738,,,1610612751,98,104,2022-03-28T01:40:50Z,6420000,,,0,,SUB out: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M59.00S,2022-03-28T01:40:42.4Z,4,REGULAR,substitution,in,[],1626179,,,1610612751,98,104,2022-03-28T01:40:50Z,6430000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M45.00S,2022-03-28T01:41:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201609,7.440867279894875,56.127450980392155,1610612751,98,104,2022-03-28T01:41:15Z,6440000,-31.0,17.0,1,left,MISS G. Dragic driving Layup,[201609],1610612751.0,BKN,driving,,,Dragic,G. Dragic,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,
651,PT05M44.00S,2022-03-28T01:41:12.1Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,98,104,2022-03-28T01:41:15Z,6450000,,,0,,T. Rozier REBOUND (Off:1 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,650.0,6.0,5.0,1.0,,,,,,,,,,,,
652,PT05M32.00S,2022-03-28T01:41:25.4Z,4,REGULAR,3pt,Jump Shot,[],1628970,90.48948751642575,4.411764705882353,1610612766,98,104,2022-03-28T01:41:31Z,6460000,-228.0,37.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,
653,PT05M28.00S,2022-03-28T01:41:29.4Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,98,104,2022-03-28T01:41:31Z,6470000,,,0,,M. Plumlee REBOUND (Off:4 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,652.0,8.0,4.0,4.0,,,,,,,,,,,,
654,PT05M25.00S,2022-03-28T01:41:31.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,93.38042049934296,3.6764705882352944,1610612766,98,104,2022-03-28T01:41:36Z,6480000,-232.0,10.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
655,PT05M23.00S,2022-03-28T01:41:33.5Z,4,REGULAR,rebound,defensive,[],201609,,,1610612751,98,104,2022-03-28T01:41:36Z,6490000,,,0,,G. Dragic REBOUND (Off:1 Def:5),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,654.0,6.0,5.0,1.0,,,,,,,,,,,,
656,PT05M15.00S,2022-03-28T01:41:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.1268068331143235,49.50980392156863,1610612751,100,104,2022-03-28T01:41:46Z,6500000,2.0,5.0,1,left,K. Irving driving Layup (8 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,0.57,Made,,,,,,,,,,,,8.0,,,,,,
657,PT04M49.00S,2022-03-28T01:42:07.2Z,4,REGULAR,2pt,Jump Shot,[],1626179,92.59198423127464,75.0,1610612766,100,104,2022-03-28T01:42:14Z,6510000,125.0,17.0,1,right,MISS T. Rozier 12' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,12.62,Missed,,,,,,,,,,,,,,,,,,
658,PT04M46.00S,2022-03-28T01:42:11.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612751,100,104,2022-03-28T01:42:11Z,6520000,,,0,,A. Drummond REBOUND (Off:4 Def:10),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,657.0,14.0,10.0,4.0,,,,,,,,,,,,
659,PT04M37.00S,2022-03-28T01:42:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,10.200394218134035,53.431372549019606,1610612751,102,104,2022-03-28T01:42:24Z,6530000,-17.0,43.0,1,left,K. Irving driving Layup (10 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,4.67,Made,,,,,,,,,,,,10.0,,,,,,
660,PT04M37.00S,2022-03-28T01:42:24.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,102,104,2022-03-28T01:42:24Z,6540000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT04M37.00S,2022-03-28T01:42:25.8Z,4,REGULAR,substitution,out,[],203486,,,1610612766,102,104,2022-03-28T01:43:47Z,6550000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M37.00S,2022-03-28T01:42:25.8Z,4,REGULAR,substitution,in,[],1628998,,,1610612766,102,104,2022-03-28T01:43:47Z,6560000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M22.00S,2022-03-28T01:44:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.72339027595268,45.83333333333333,1610612766,102,104,2022-03-28T01:44:24Z,6570000,-21.0,16.0,1,right,MISS L. Ball driving reverse Layup,[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,
664,PT04M19.00S,2022-03-28T01:44:22.9Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,102,104,2022-03-28T01:44:24Z,6580000,,,0,,K. Durant REBOUND (Off:0 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,663.0,8.0,8.0,0.0,,,,,,,,,,,,
665,PT04M17.00S,2022-03-28T01:44:24.9Z,4,REGULAR,2pt,Jump Shot,[],201142,10.200394218134035,68.62745098039215,1610612751,102,104,2022-03-28T01:44:51Z,6590000,-93.0,43.0,1,left,MISS K. Durant 10' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,10.27,Missed,,,,,,,,,,,,,,,,,,
666,PT04M13.00S,2022-03-28T01:44:28.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612751,102,104,2022-03-28T01:44:51Z,6600000,,,0,,A. Drummond REBOUND (Off:5 Def:10),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,665.0,15.0,10.0,5.0,,,,,,,,,,,,
667,PT04M05.00S,2022-03-28T01:44:36.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202681,14.668199737187912,30.14705882352941,1610612751,104,104,2022-03-28T01:44:44Z,6610000,99.0,85.0,1,left,K. Irving 13' pullup Jump Shot (12 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,13.1,Made,,,,,,,,,,,,12.0,,,,,,
668,PT03M51.00S,2022-03-28T01:44:52.5Z,4,REGULAR,foul,personal,['2freethrow'],201142,,,1610612766,104,104,2022-03-28T01:45:02Z,6620000,,,0,,K. Durant shooting personal FOUL (1 PF) (Bridges 2 FT),"[201142, 1628970]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,101283.0,1.0,0.0,Bridges,1628970.0,,,,,,,
670,PT03M51.00S,2022-03-28T01:45:25.0Z,4,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,104,104,2022-03-28T01:45:25Z,6640000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,
671,PT03M51.00S,2022-03-28T01:45:25.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,104,104,2022-03-28T01:45:25Z,6650000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,670.0,,,,,,,,,,,,,,,
672,PT03M51.00S,2022-03-28T01:45:39.7Z,4,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,104,105,2022-03-28T01:45:39Z,6660000,,,0,,M. Bridges Free Throw 2 of 2 (21 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,,,,,,21.0,,,,,,
673,PT03M36.00S,2022-03-28T01:45:56.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612751,104,105,2022-03-28T01:46:05Z,6670000,,,0,,T. Rozier shooting personal FOUL (2 PF) (Irving 2 FT),"[1626179, 202681]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,,,203593.0,2.0,0.0,Irving,202681.0,,,,,,,
675,PT03M36.00S,2022-03-28T01:46:26.7Z,4,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,105,105,2022-03-28T01:46:26Z,6690000,,,0,,K. Irving Free Throw 1 of 2 (13 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,,,13.0,,,,,,
676,PT03M36.00S,2022-03-28T01:46:47.2Z,4,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,106,105,2022-03-28T01:46:47Z,6700000,,,0,,K. Irving Free Throw 2 of 2 (14 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
677,PT03M21.00S,2022-03-28T01:47:03.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,94.69448094612353,48.03921568627451,1610612766,106,107,2022-03-28T01:47:07Z,6710000,-10.0,-3.0,1,right,P. Washington driving Layup (18 PTS) (L. Ball 8 AST),"[1629023, 1630163]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,1.01,Made,,,,,,,,,,,,18.0,L. Ball,1630163.0,8.0,,,
679,PT03M21.00S,2022-03-28T01:47:09.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,106,107,2022-03-28T01:47:09Z,6730000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M59.00S,2022-03-28T01:49:05.3Z,4,REGULAR,2pt,Jump Shot,[],201142,8.886333771353483,19.852941176470587,1610612751,106,107,2022-03-28T01:49:12Z,6740000,151.0,31.0,1,left,MISS K. Durant 15' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,15.39,Missed,,,,,,,,,,,,,,,,,,
681,PT02M56.00S,2022-03-28T01:49:08.3Z,4,REGULAR,rebound,offensive,[],203083,,,1610612751,106,107,2022-03-28T01:49:12Z,6750000,,,0,,A. Drummond REBOUND (Off:6 Def:10),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,680.0,16.0,10.0,6.0,,,,,,,,,,,,
682,PT02M55.00S,2022-03-28T01:49:09.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.601182654402102,49.01960784313725,1610612751,106,107,2022-03-28T01:49:14Z,6760000,5.0,0.0,1,left,MISS A. Drummond putback Layup,[203083],1610612751.0,BKN,putback,,,Drummond,A. Drummond,,,,,0.49,Missed,,,,,,,,,,,,,,,,,,
683,PT02M55.00S,2022-03-28T01:49:09.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612751,106,107,2022-03-28T01:56:39Z,6770000,,,0,,A. Drummond REBOUND (Off:7 Def:10),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,682.0,17.0,10.0,7.0,,,,,,,,,,,,
715,PT02M54.00S,2022-03-28T01:49:22.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,8.722076215505908,50.98039215686275,1610612751,106,107,2022-03-28T01:56:20Z,6775000,-5.0,29.0,1,left,MISS A. Drummond tip Layup,[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,
716,PT02M54.00S,2022-03-28T01:49:22.4Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,106,107,2022-03-28T01:55:58Z,6777500,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,715.0,7.0,5.0,2.0,,,,,,,,,,,,
684,PT02M30.00S,2022-03-28T01:49:35.0Z,4,REGULAR,3pt,Jump Shot,[],1628998,73.01248357424441,80.14705882352942,1610612766,106,110,2022-03-28T01:49:40Z,6780000,151.0,201.0,1,right,C. Martin 25' 3PT pullup (5 PTS) (L. Ball 9 AST),"[1628998, 1630163]",1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,25.14,Made,,,,,,,,,,,,5.0,L. Ball,1630163.0,9.0,,,
686,PT02M10.00S,2022-03-28T01:49:54.0Z,4,REGULAR,3pt,Jump Shot,[],201142,33.065045992115635,46.07843137254902,1610612751,106,110,2022-03-28T01:50:00Z,6800000,20.0,258.0,1,left,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
687,PT02M05.00S,2022-03-28T01:49:59.0Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,106,110,2022-03-28T01:50:00Z,6810000,,,0,,T. Rozier REBOUND (Off:1 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,686.0,7.0,6.0,1.0,,,,,,,,,,,,
688,PT01M52.00S,2022-03-28T01:50:11.9Z,4,REGULAR,3pt,Jump Shot,[],1629023,66.44218134034165,50.0,1610612766,106,110,2022-03-28T01:50:16Z,6820000,0.0,263.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,
689,PT01M49.00S,2022-03-28T01:50:14.9Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,106,110,2022-03-28T01:50:16Z,6830000,,,0,,K. Irving REBOUND (Off:1 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,688.0,2.0,1.0,1.0,,,,,,,,,,,,
690,PT01M33.00S,2022-03-28T01:50:32.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,8.754927726675426,43.627450980392155,1610612751,108,110,2022-03-28T01:50:36Z,6840000,32.0,30.0,1,left,S. Curry driving floating bank Jump Shot (12 PTS),[203552],1610612751.0,BKN,driving floating bank,,,Curry,S. Curry,,,,,4.37,Made,,,,,,,,,,,,12.0,,,,,,
691,PT01M16.00S,2022-03-28T01:50:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.67214191852825,45.09803921568628,1610612766,108,110,2022-03-28T01:50:56Z,6850000,-25.0,26.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628970, 203083]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.56,Missed,Drummond,203083.0,,,,,,,,,,,,,,,,
692,PT01M16.00S,2022-03-28T01:50:51.9Z,4,REGULAR,block,,[],203083,,,1610612766,108,110,2022-03-28T01:53:30Z,6860000,,,0,,A. Drummond BLOCK (3 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
693,PT01M12.00S,2022-03-28T01:50:55.9Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,108,110,2022-03-28T01:50:56Z,6870000,,,0,,P. Washington REBOUND (Off:5 Def:6),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,691.0,11.0,6.0,5.0,,,,,,,,,,,,
694,PT01M12.00S,2022-03-28T01:50:57.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628998,96.40275952693824,4.166666666666666,1610612766,108,113,2022-03-28T01:51:00Z,6880000,-229.0,-19.0,1,right,C. Martin 3PT  (8 PTS) (P. Washington 5 AST),"[1628998, 1629023]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.0,Made,,,,,,,,,,,,8.0,P. Washington,1629023.0,5.0,,,
696,PT01M12.00S,2022-03-28T01:51:01.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,108,113,2022-03-28T01:51:04Z,6900000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT01M12.00S,2022-03-28T01:51:06.1Z,4,REGULAR,substitution,out,[],1630163,,,1610612751,108,113,2022-03-28T01:52:20Z,6910000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
698,PT01M12.00S,2022-03-28T01:51:06.1Z,4,REGULAR,substitution,in,[],203486,,,1610612751,108,113,2022-03-28T01:52:20Z,6920000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
706,PT01M12.00S,2022-03-28T01:51:06.1Z,4,REGULAR,substitution,out,[],203083,,,1610612751,108,113,2022-03-28T01:54:29Z,6925000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
707,PT01M12.00S,2022-03-28T01:51:06.1Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,108,113,2022-03-28T01:54:29Z,6927500,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
699,PT01M05.00S,2022-03-28T01:52:50.7Z,4,REGULAR,2pt,Jump Shot,[],201142,12.302890932982917,67.15686274509804,1610612751,108,113,2022-03-28T01:52:56Z,6930000,-86.0,63.0,1,left,MISS K. Durant 10' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,10.65,Missed,,,,,,,,,,,,,,,,,,
700,PT01M03.00S,2022-03-28T01:52:52.7Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,108,113,2022-03-28T01:53:04Z,6940000,,,0,,M. Bridges REBOUND (Off:2 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,699.0,8.0,6.0,2.0,,,,,,,,,,,,
701,PT01M03.00S,2022-03-28T01:53:06.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,108,113,2022-03-28T01:53:06Z,6950000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT01M03.00S,2022-03-28T01:53:39.8Z,4,REGULAR,substitution,out,[],203486,,,1610612766,108,113,2022-03-28T01:54:18Z,6970000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
705,PT01M03.00S,2022-03-28T01:53:39.8Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,108,113,2022-03-28T01:54:18Z,6990000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M47.30S,2022-03-28T01:54:55.2Z,4,REGULAR,3pt,Jump Shot,[],1626179,73.01248357424441,17.15686274509804,1610612766,108,116,2022-03-28T01:54:59Z,7000000,-164.0,201.0,1,right,T. Rozier 25' 3PT  (14 PTS) (M. Bridges 2 AST),"[1626179, 1628970]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.97,Made,,,,,,,,,,,,14.0,M. Bridges,1628970.0,2.0,,,
710,PT00M42.40S,2022-03-28T01:55:06.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,5.206964520367937,47.549019607843135,1610612751,110,116,2022-03-28T01:55:10Z,7020000,12.0,-4.0,1,left,K. Irving driving Layup (16 PTS) (G. Dragic 6 AST),"[202681, 201609]",1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,1.28,Made,,,,,,,,,,,,16.0,G. Dragic,201609.0,6.0,,,
712,PT00M23.10S,2022-03-28T01:55:32.5Z,4,REGULAR,3pt,Jump Shot,[],1628970,76.95466491458606,88.48039215686273,1610612766,110,119,2022-03-28T01:55:37Z,7040000,192.0,164.0,1,right,M. Bridges 25' 3PT step back (24 PTS),[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,25.29,Made,,,,,,,,,,,,24.0,,,,,,
713,PT00M12.30S,2022-03-28T01:55:47.8Z,4,REGULAR,3pt,Jump Shot,[],202681,31.61957950065703,37.745098039215684,1610612751,110,119,2022-03-28T01:55:52Z,7050000,61.0,245.0,1,left,MISS K. Irving 25' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
714,PT00M09.30S,2022-03-28T01:55:50.8Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,110,119,2022-03-28T01:55:50Z,7060000,,,0,,L. Ball REBOUND (Off:1 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,713.0,7.0,6.0,1.0,,,,,,,,,,,,
717,PT00M00.00S,2022-03-28T01:56:03.5Z,4,REGULAR,period,end,[],0,,,1610612766,110,119,2022-03-28T01:56:03Z,7070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT00M00.00S,2022-03-28T01:56:07.0Z,4,REGULAR,game,end,[],0,,,0,110,119,2022-03-28T01:56:07Z,7080000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
