actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
369,PT08M50.00S,2022-03-17T01:04:00.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,8.754927726675426,51.225490196078425,1610612751,65,65,2022-03-17T01:04:38Z,3650000,-6.0,30.0,1,left,MISS B. Brown driving Layup - blocked,"[1628971, 1629029]",1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,3.04,Missed,,,,,,,,,,,,,,,,,Doncic,1629029.0,
379,PT08M50.00S,2022-03-17T01:04:00.3Z,3,REGULAR,block,,[],1629029,,,1610612751,65,65,2022-03-17T01:04:45Z,3655000,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M49.00S,2022-03-17T01:04:01.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,65,65,2022-03-17T01:04:45Z,3660000,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,369.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
374,PT08M49.00S,2022-03-17T01:04:10.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,65,65,2022-03-17T01:04:10Z,3700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M46.00S,2022-03-17T01:04:19.0Z,3,REGULAR,2pt,Jump Shot,[],1628973,94.1688567674113,10.53921568627451,1610612742,65,67,2022-03-17T01:08:43Z,3710000,-197.0,2.0,1,right,J. Brunson 19' Jump Shot (12 PTS) (L. Doncic 6 AST),"[1628973, 1629029]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,19.73,Made,,,,,,,12.0,L. Doncic,1629029.0,6.0,,,,,,,,,
377,PT08M31.00S,2022-03-17T01:04:32.7Z,3,REGULAR,3pt,Jump Shot,[],201609,30.56833114323259,19.852941176470587,1610612751,68,67,2022-03-17T01:04:42Z,3730000,151.0,235.0,1,left,G. Dragic 27' 3PT  (17 PTS) (K. Durant 6 AST),"[201609, 201142]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,27.9,Made,,,,,,,17.0,K. Durant,201142.0,6.0,,,,,,,,,
380,PT08M13.00S,2022-03-17T01:04:50.6Z,3,REGULAR,3pt,Jump Shot,[],1628467,94.95729303547962,94.6078431372549,1610612742,68,67,2022-03-17T01:04:55Z,3750000,223.0,-5.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,22.31,Missed,,,,,,,,,,,,,,,,,,,
381,PT08M11.00S,2022-03-17T01:04:52.6Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,68,67,2022-03-17T01:04:55Z,3760000,,,0,,A. Drummond REBOUND (Off:7 Def:8),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,380.0,15.0,8.0,7.0,,,,,,,,,,,,,,,
382,PT07M59.00S,2022-03-17T01:05:05.6Z,3,REGULAR,2pt,Jump Shot,[],201142,18.347568988173457,20.34313725490196,1610612751,68,67,2022-03-17T01:05:11Z,3770000,148.0,120.0,1,left,MISS K. Durant 19' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,,
383,PT07M54.00S,2022-03-17T01:05:10.6Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,68,67,2022-03-17T01:05:11Z,3780000,,,0,,A. Drummond REBOUND (Off:8 Def:8),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,382.0,16.0,8.0,8.0,,,,,,,,,,,,,,,
384,PT07M54.00S,2022-03-17T01:05:09.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612751,70,67,2022-03-17T01:05:09Z,3790000,0.0,0.0,1,left,A. Drummond tip Layup (14 PTS),[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,0.0,Made,,,,,,,14.0,,,,,,,,,,,,
385,PT07M34.00S,2022-03-17T01:05:35.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,68.80749014454665,20.098039215686274,1610612742,70,70,2022-03-17T01:05:40Z,3800000,-150.0,241.0,1,right,L. Doncic 28' 3PT step back (29 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,28.33,Made,,,,,,,29.0,,,,,,,,,,,,
386,PT07M20.00S,2022-03-17T01:05:48.4Z,3,REGULAR,3pt,Jump Shot,[],201142,31.750985545335087,24.019607843137255,1610612751,73,70,2022-03-17T01:05:52Z,3810000,130.0,246.0,1,left,K. Durant 27' 3PT pullup (14 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,27.82,Made,,,,,,,14.0,,,,,,,,,,,,
387,PT06M56.00S,2022-03-17T01:06:13.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203939,93.11760840998686,55.63725490196079,1610612742,73,70,2022-03-17T01:06:19Z,3820000,28.0,12.0,1,right,MISS D. Powell turnaround Hook,[203939],1610612742.0,DAL,turnaround,,,Powell,D. Powell,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
388,PT06M56.00S,2022-03-17T01:06:13.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,73,70,2022-03-17T01:06:21Z,3830000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,387.0,,,,,,,,,,,,,,,,,,
390,PT06M56.00S,2022-03-17T01:06:28.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,73,70,2022-03-17T01:06:28Z,3850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M56.00S,2022-03-17T01:06:28.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,73,70,2022-03-17T01:07:06Z,3860000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M56.00S,2022-03-17T01:07:12.6Z,3,REGULAR,substitution,out,[],203083,,,1610612742,73,70,2022-03-17T01:09:30Z,3870000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M56.00S,2022-03-17T01:07:12.6Z,3,REGULAR,substitution,out,[],1628467,,,1610612742,73,70,2022-03-17T01:09:30Z,3880000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M56.00S,2022-03-17T01:07:12.6Z,3,REGULAR,substitution,in,[],1629651,,,1610612742,73,70,2022-03-17T01:09:30Z,3890000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M56.00S,2022-03-17T01:07:12.6Z,3,REGULAR,substitution,in,[],203915,,,1610612742,73,70,2022-03-17T01:09:30Z,3900000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M46.00S,2022-03-17T01:10:06.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629029,89.04402102496715,22.54901960784314,1610612742,73,70,2022-03-17T01:10:10Z,3910000,-137.0,50.0,1,right,MISS L. Doncic 14' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,14.63,Missed,,,,,,,,,,,,,,,,,,,
396,PT06M42.00S,2022-03-17T01:10:10.0Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,73,70,2022-03-17T01:10:10Z,3920000,,,0,,K. Durant REBOUND (Off:2 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,395.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
397,PT06M40.00S,2022-03-17T01:10:14.7Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612751,73,70,2022-03-17T01:10:25Z,3930000,,,0,,D. Finney-Smith shooting personal FOUL (4 PF) (Durant 2 FT),"[1627827, 201142]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,1627961.0,,,,,,4.0,0.0,Durant,201142.0,,,,,
399,PT06M40.00S,2022-03-17T01:10:48.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201142,,,1610612751,74,70,2022-03-17T01:10:48Z,3950000,,,0,,K. Durant Free Throw 1 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
400,PT06M40.00S,2022-03-17T01:10:48.8Z,3,REGULAR,substitution,out,[],1627827,,,1610612751,74,70,2022-03-17T01:10:54Z,3960000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M40.00S,2022-03-17T01:10:48.8Z,3,REGULAR,substitution,in,[],1628467,,,1610612751,74,70,2022-03-17T01:10:54Z,3970000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M40.00S,2022-03-17T01:11:09.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201142,,,1610612751,75,70,2022-03-17T01:11:09Z,3980000,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
403,PT06M23.00S,2022-03-17T01:11:28.3Z,3,REGULAR,turnover,bad pass,[],1628467,,,1610612742,75,70,2022-03-17T01:11:31Z,3990000,,,0,,M. Kleber bad pass TURNOVER (1 TO),"[1628467, 201988]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,1.0,,,,,,,,,Mills,201988.0,,,
404,PT06M23.00S,2022-03-17T01:11:28.3Z,3,REGULAR,steal,,[],201988,,,1610612751,75,70,2022-03-17T01:11:30Z,4000000,,,0,,P. Mills STEAL (2 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M18.00S,2022-03-17T01:11:33.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629651,6.783837056504599,50.0,1610612751,77,70,2022-03-17T01:11:39Z,4010000,0.0,11.0,1,left,N. Claxton running DUNK (6 PTS) (P. Mills 2 AST),"[1629651, 201988]",1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,1.13,Made,,,,,,,6.0,P. Mills,201988.0,2.0,,,,,,,,,
407,PT05M55.00S,2022-03-17T01:11:58.1Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,77,70,2022-03-17T01:12:02Z,4030000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (3 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,,,,,,,203591.0,3.0,,,,,,,,,,,,,
408,PT05M39.00S,2022-03-17T01:12:18.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,5.601182654402102,95.09803921568627,1610612751,77,70,2022-03-17T01:12:23Z,4040000,-225.0,0.0,1,left,MISS B. Brown 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
409,PT05M37.00S,2022-03-17T01:12:20.9Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,77,70,2022-03-17T01:12:23Z,4050000,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,408.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
410,PT05M31.00S,2022-03-17T01:12:29.6Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612742,77,70,2022-03-17T01:12:34Z,4060000,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (1 TO),[1628973],1610612742.0,DAL,lost ball,,,Brunson,J. Brunson,,,,,,,,,,,1627961.0,1.0,,,,,,,,,,,,,
411,PT05M31.00S,2022-03-17T01:12:32.0Z,3,REGULAR,substitution,out,[],201988,,,1610612751,77,70,2022-03-17T01:12:38Z,4070000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M31.00S,2022-03-17T01:12:32.0Z,3,REGULAR,substitution,out,[],1628973,,,1610612751,77,70,2022-03-17T01:12:38Z,4080000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M31.00S,2022-03-17T01:12:32.0Z,3,REGULAR,substitution,in,[],1630556,,,1610612751,77,70,2022-03-17T01:12:38Z,4090000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M31.00S,2022-03-17T01:12:32.0Z,3,REGULAR,substitution,in,[],1630182,,,1610612751,77,70,2022-03-17T01:12:38Z,4100000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M17.00S,2022-03-17T01:12:55.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201609,11.383048620236531,58.57843137254902,1610612751,77,70,2022-03-17T01:13:00Z,4110000,-43.0,55.0,1,left,MISS G. Dragic 6' turnaround Shot,[201609],1610612751.0,BKN,turnaround,,,Dragic,G. Dragic,,,,,6.94,Missed,,,,,,,,,,,,,,,,,,,
416,PT05M15.00S,2022-03-17T01:12:57.2Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,77,70,2022-03-17T01:13:00Z,4120000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
417,PT05M08.00S,2022-03-17T01:13:05.6Z,3,REGULAR,turnover,traveling,[],1629029,,,1610612742,77,70,2022-03-17T01:13:09Z,4130000,,,0,,L. Doncic traveling TURNOVER (4 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,1162.0,4.0,,,,,,,,,,,,,
418,PT04M45.00S,2022-03-17T01:13:43.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628971,5.995400788436268,44.11764705882353,1610612751,79,70,2022-03-17T01:13:46Z,4140000,29.0,4.0,1,left,B. Brown Layup (13 PTS) (K. Durant 7 AST),"[1628971, 201142]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,2.97,Made,,,,,,,13.0,K. Durant,201142.0,7.0,,,,,,,,,
420,PT04M30.00S,2022-03-17T01:13:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.11760840998686,53.67647058823529,1610612742,79,72,2022-03-17T01:14:01Z,4160000,18.0,12.0,1,right,L. Doncic driving Layup (31 PTS) (S. Dinwiddie 3 AST),"[1629029, 203915]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,2.21,Made,,,,,,,31.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,
422,PT04M12.00S,2022-03-17T01:14:15.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630556,17.95335085413929,39.705882352941174,1610612751,79,72,2022-03-17T01:14:20Z,4180000,51.0,116.0,1,left,MISS K. Edwards 12' Jump Shot,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,12.72,Missed,,,,,,,,,,,,,,,,,,,
423,PT04M10.00S,2022-03-17T01:14:17.1Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,79,72,2022-03-17T01:14:20Z,4190000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,422.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
424,PT04M06.00S,2022-03-17T01:14:24.2Z,3,REGULAR,foul,personal,[],201142,,,1610612742,79,72,2022-03-17T01:14:35Z,4200000,,,0,,K. Durant personal FOUL (3 PF),"[201142, 1628467]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,1162.0,,,,,,3.0,0.0,Kleber,1628467.0,,,,,
426,PT04M06.00S,2022-03-17T01:14:35.1Z,3,REGULAR,substitution,out,[],203939,,,1610612742,79,72,2022-03-17T01:14:38Z,4220000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M06.00S,2022-03-17T01:14:35.1Z,3,REGULAR,substitution,in,[],1628425,,,1610612742,79,72,2022-03-17T01:14:38Z,4230000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M58.00S,2022-03-17T01:14:57.7Z,3,REGULAR,3pt,Jump Shot,[],1628425,74.45795006570303,82.35294117647058,1610612742,79,72,2022-03-17T01:15:02Z,4250000,162.0,188.0,1,right,MISS S. Brown 24' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
430,PT03M55.00S,2022-03-17T01:15:00.7Z,3,REGULAR,rebound,defensive,[],201609,,,1610612751,79,72,2022-03-17T01:15:02Z,4260000,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,429.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
431,PT03M51.00S,2022-03-17T01:15:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,4.812746386333772,55.63725490196079,1610612751,81,72,2022-03-17T01:15:11Z,4270000,-28.0,-7.0,1,left,B. Brown Layup (15 PTS) (G. Dragic 4 AST),"[1628971, 201609]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,2.91,Made,,,,,,,15.0,G. Dragic,201609.0,4.0,,,,,,,,,
433,PT03M51.00S,2022-03-17T01:15:09.4Z,3,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612751,81,72,2022-03-17T01:15:18Z,4290000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Brown 1 FT),"[1629029, 1628971]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,1162.0,,,,,,2.0,0.0,Brown,1628971.0,,,,,
435,PT03M51.00S,2022-03-17T01:15:38.8Z,3,REGULAR,freethrow,1 of 1,[],1628971,,,1610612751,81,72,2022-03-17T01:15:40Z,4310000,,,0,,MISS B. Brown Free Throw 1 of 1,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
436,PT03M48.00S,2022-03-17T01:15:41.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,81,72,2022-03-17T01:15:40Z,4320000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,435.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
437,PT03M38.00S,2022-03-17T01:15:50.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,63.288436268068324,50.0,1610612742,81,72,2022-03-17T01:15:55Z,4330000,0.0,293.0,1,right,MISS L. Doncic 29' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,29.26,Missed,,,,,,,,,,,,,,,,,,,
438,PT03M35.00S,2022-03-17T01:15:53.1Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,81,72,2022-03-17T01:15:55Z,4340000,,,0,,B. Brown REBOUND (Off:2 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,437.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
439,PT03M27.00S,2022-03-17T01:16:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201609,5.601182654402102,54.166666666666664,1610612751,81,72,2022-03-17T01:16:04Z,4350000,-21.0,0.0,1,left,MISS G. Dragic driving Layup,[201609],1610612751.0,BKN,driving,,,Dragic,G. Dragic,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
440,PT03M25.00S,2022-03-17T01:16:03.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,81,72,2022-03-17T01:16:04Z,4360000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,439.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
441,PT03M19.00S,2022-03-17T01:16:09.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628425,92.85479632063075,53.92156862745098,1610612742,81,72,2022-03-17T01:16:19Z,4370000,20.0,15.0,1,right,MISS S. Brown driving reverse Layup,[1628425],1610612742.0,DAL,driving reverse,,,Brown,S. Brown,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
442,PT03M18.00S,2022-03-17T01:16:10.2Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,81,72,2022-03-17T01:16:12Z,4380000,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,441.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
443,PT03M05.00S,2022-03-17T01:16:24.2Z,3,REGULAR,3pt,Jump Shot,[],1630556,7.30946123521682,94.85294117647058,1610612751,84,72,2022-03-17T01:16:36Z,4390000,-224.0,16.0,1,left,K. Edwards 3PT  (8 PTS) (K. Durant 8 AST),"[1630556, 201142]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,22.49,Made,,,,,,,8.0,K. Durant,201142.0,8.0,,,,,,,,,
445,PT03M05.00S,2022-03-17T01:16:28.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,84,72,2022-03-17T01:19:56Z,4410000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M05.00S,2022-03-17T01:16:39.5Z,3,REGULAR,substitution,out,[],201609,,,1610612742,84,72,2022-03-17T01:19:22Z,4420000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M05.00S,2022-03-17T01:16:39.5Z,3,REGULAR,substitution,in,[],201988,,,1610612742,84,72,2022-03-17T01:19:22Z,4430000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M47.00S,2022-03-17T01:20:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,93.9060446780552,54.166666666666664,1610612742,84,74,2022-03-17T01:20:11Z,4440000,21.0,5.0,1,right,M. Kleber Layup (2 PTS) (L. Doncic 7 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,2.13,Made,,,,,,,2.0,L. Doncic,1629029.0,7.0,,,,,,,,,
450,PT02M31.00S,2022-03-17T01:20:24.8Z,3,REGULAR,3pt,Jump Shot,[],201988,23.209592641261498,89.70588235294117,1610612751,84,74,2022-03-17T01:20:30Z,4460000,-199.0,166.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
451,PT02M28.00S,2022-03-17T01:20:27.8Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,84,74,2022-03-17T01:20:30Z,4470000,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,450.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
452,PT02M22.00S,2022-03-17T01:20:34.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630556,7.178055190538765,50.49019607843137,1610612751,86,74,2022-03-17T01:20:37Z,4480000,-2.0,15.0,1,left,K. Edwards driving Layup (10 PTS) (K. Durant 9 AST),"[1630556, 201142]",1610612751.0,BKN,driving,,,Edwards,K. Edwards,,,,,1.52,Made,,,,,,,10.0,K. Durant,201142.0,9.0,,,,,,,,,
454,PT02M03.00S,2022-03-17T01:20:52.8Z,3,REGULAR,3pt,Jump Shot,[],1630182,79.188567674113,7.598039215686274,1610612742,86,77,2022-03-17T01:20:57Z,4500000,-212.0,143.0,1,right,J. Green 25' 3PT  (6 PTS) (M. Kleber 3 AST),"[1630182, 1628467]",1610612742.0,DAL,,,,Green,J. Green,,,,,25.58,Made,,,,,,,6.0,M. Kleber,1628467.0,3.0,,,,,,,,,
456,PT01M45.00S,2022-03-17T01:21:11.4Z,3,REGULAR,2pt,Jump Shot,[],1628971,19.004599211563733,32.35294117647059,1610612751,86,77,2022-03-17T01:21:34Z,4520000,88.0,126.0,1,left,MISS B. Brown 15' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,15.39,Missed,,,,,,,,,,,,,,,,,,,
457,PT01M43.00S,2022-03-17T01:21:13.2Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,86,77,2022-03-17T01:21:13Z,4530000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,456.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
458,PT01M22.00S,2022-03-17T01:21:33.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629029,93.51182654402102,53.431372549019606,1610612742,86,79,2022-03-17T01:21:37Z,4540000,17.0,8.0,1,right,L. Doncic driving Hook (33 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,1.92,Made,,,,,,,33.0,,,,,,,,,,,,
459,PT01M10.00S,2022-03-17T01:21:45.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,13.222733245729303,55.392156862745104,1610612751,86,79,2022-03-17T01:28:05Z,4550000,-27.0,72.0,1,left,MISS K. Durant 7' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,7.67,Missed,,,,,,,,,,,,,,,,,,,
460,PT01M06.00S,2022-03-17T01:21:49.9Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,86,79,2022-03-17T01:21:50Z,4560000,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,459.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
