actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
431,PT09M34.00S,2025-10-28T01:36:42.0Z,3,REGULAR,rebound,offensive,[],1629674,,,1610612738,58,69,2025-10-28T01:37:19Z,4280000,False,,,0,,N. Queta REBOUND (Off:5 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,430.0,,,8.0,3.0,5.0,,,,,,,,
432,PT09M34.00S,2025-10-28T01:36:45.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629674,94.40999984741211,50.0,1610612738,58,71,2025-10-28T01:36:45Z,4290000,False,0.0,0.0,1,right,N. Queta putback DUNK (4 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
433,PT09M34.00S,2025-10-28T01:36:48.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,58,71,2025-10-28T01:36:48Z,4300000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT09M18.00S,2025-10-28T01:39:57.6Z,3,REGULAR,3pt,Jump Shot,[],1630180,31.882391590013142,65.93137254901961,1610612740,61,71,2025-10-28T01:40:19Z,4310000,False,-80.0,247.0,1,left,S. Bey 25' 3PT  (5 PTS) (Y. Missi 3 AST),"[1630180, 1642274]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,25.97,Made,5.0,Y. Missi,1642274.0,3.0,,,,,,,,,,,,,,
436,PT09M05.00S,2025-10-28T01:40:11.2Z,3,REGULAR,foul,personal,['2freethrow'],1642847,,,1610612738,61,71,2025-10-28T01:40:32Z,4330000,False,,,0,,J. Fears shooting personal FOUL (1 PF) (Brown 2 FT),"[1642847, 1627759]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,,1.0,0.0,Brown,1627759.0,,
438,PT09M05.00S,2025-10-28T01:40:34.9Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,61,72,2025-10-28T01:40:34Z,4350000,False,,,0,,J. Brown Free Throw 1 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
439,PT09M05.00S,2025-10-28T01:40:51.1Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,61,73,2025-10-28T01:40:51Z,4360000,False,,,0,,J. Brown Free Throw 2 of 2 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
440,PT08M51.00S,2025-10-28T01:41:12.1Z,3,REGULAR,turnover,discontinued dribble,[],1630180,,,1610612740,61,73,2025-10-28T01:41:24Z,4370000,False,,,0,,S. Bey discontinued dribble TURNOVER (2 TO),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,204058.0,2.0,,,,,,
441,PT08M27.00S,2025-10-28T01:41:54.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612738,61,73,2025-10-28T01:42:00Z,4380000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,204058.0,,,,,,,
442,PT08M17.00S,2025-10-28T01:42:10.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,26.231931668856767,82.59803921568627,1610612740,61,73,2025-10-28T01:42:15Z,4390000,False,-163.0,194.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
443,PT08M14.00S,2025-10-28T01:42:13.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,61,73,2025-10-28T01:42:15Z,4400000,False,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,442.0,,,7.0,7.0,0.0,,,,,,,,
444,PT07M59.00S,2025-10-28T01:42:27.9Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,61,73,2025-10-28T01:42:32Z,4410000,False,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 1642847]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,,,,,Fears,1642847.0
445,PT07M59.00S,2025-10-28T01:42:27.9Z,3,REGULAR,steal,,[],1642847,,,1610612740,61,73,2025-10-28T01:42:30Z,4420000,False,,,0,,J. Fears STEAL (1 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
446,PT07M54.00S,2025-10-28T01:42:36.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642847,5.732588699080158,38.970588235294116,1610612740,61,73,2025-10-28T01:42:53Z,4430000,False,55.0,1.0,1,left,MISS J. Fears driving finger roll Layup - blocked,"[1642847, 1629674]",1610612740.0,NOP,driving finger roll,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,5.51,Missed,,,,,,Queta,1629674.0,,,,,,,,,,,
447,PT07M54.00S,2025-10-28T01:42:36.8Z,3,REGULAR,block,,[],1629674,,,1610612740,61,73,2025-10-28T01:42:41Z,4440000,False,,,0,,N. Queta BLOCK (4 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
448,PT07M53.00S,2025-10-28T01:42:37.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,61,73,2025-10-28T01:42:44Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,446.0,,,,,,,,,,,,,
450,PT07M49.00S,2025-10-28T01:42:57.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629673,9.329829172141919,38.817401960784316,1610612740,61,73,2025-10-28T01:43:34Z,4470000,False,56.0,35.0,1,left,MISS J. Poole 6' driving floating bank Shot,[1629673],1610612740.0,NOP,driving floating bank,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,,,,,,,
451,PT07M47.00S,2025-10-28T01:42:59.0Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,61,73,2025-10-28T01:43:03Z,4480000,False,,,0,,N. Queta REBOUND (Off:5 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,450.0,,,9.0,4.0,5.0,,,,,,,,
452,PT07M40.00S,2025-10-28T01:43:05.3Z,3,REGULAR,3pt,Jump Shot,[],1631169,94.1688567674113,4.166666666666666,1610612738,61,73,2025-10-28T01:43:09Z,4490000,False,-229.0,2.0,1,right,MISS J. Minott 3PT,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
453,PT07M37.00S,2025-10-28T01:43:08.3Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,61,73,2025-10-28T01:43:09Z,4500000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,,452.0,,,3.0,3.0,0.0,,,,,,,,
454,PT07M25.00S,2025-10-28T01:43:20.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,9.543363994743759,95.83333333333334,1610612740,64,73,2025-10-28T01:43:24Z,4510000,False,-229.0,37.0,1,left,S. Bey 3PT  (8 PTS) (T. Murphy III 4 AST),"[1630180, 1630530]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.22,Made,8.0,T. Murphy III,1630530.0,4.0,,,,,,,,,,,,,,
456,PT07M00.00S,2025-10-28T01:43:45.5Z,3,REGULAR,2pt,Jump Shot,[],1628401,80.1084099868594,13.480392156862745,1610612738,64,75,2025-10-28T01:45:16Z,4530000,False,-183.0,134.0,1,right,D. White 22' step back Jump Shot (7 PTS),[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Mid-Range,16-24 Left Center,22.68,Made,7.0,,,,,,,,,,,,,,,,,
457,PT06M41.00S,2025-10-28T01:44:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,18.084756898817346,48.03921568627451,1610612740,66,75,2025-10-28T01:44:08Z,4540000,False,10.0,117.0,1,left,T. Murphy III 11' driving floating Jump Shot (5 PTS) (J. Poole 3 AST),"[1630530, 1629673]",1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,11.79,Made,5.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,
459,PT06M25.00S,2025-10-28T01:44:20.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,91.40932982917214,37.745098039215684,1610612738,66,75,2025-10-28T01:44:26Z,4560000,False,-61.0,28.0,1,right,MISS N. Queta 6' turnaround Hook,[1629674],1610612738.0,BOS,turnaround,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,6.75,Missed,,,,,,,,,,,,,,,,,,
460,PT06M23.00S,2025-10-28T01:44:22.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,66,75,2025-10-28T01:44:26Z,4570000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,459.0,,,,,,,,,,,,,
462,PT06M23.00S,2025-10-28T01:44:28.4Z,3,REGULAR,substitution,out,[],1627759,,,1610612740,66,75,2025-10-28T01:44:39Z,4590000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M23.00S,2025-10-28T01:44:28.4Z,3,REGULAR,substitution,out,[],1631169,,,1610612740,66,75,2025-10-28T01:44:39Z,4600000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M23.00S,2025-10-28T01:44:28.4Z,3,REGULAR,substitution,out,[],1628401,,,1610612740,66,75,2025-10-28T01:44:39Z,4610000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M23.00S,2025-10-28T01:44:28.4Z,3,REGULAR,substitution,out,[],1629674,,,1610612740,66,75,2025-10-28T01:44:39Z,4620000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M23.00S,2025-10-28T01:44:28.4Z,3,REGULAR,substitution,in,[],1630568,,,1610612740,66,75,2025-10-28T01:44:39Z,4630000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M23.00S,2025-10-28T01:44:28.4Z,3,REGULAR,substitution,in,[],1630573,,,1610612740,66,75,2025-10-28T01:44:39Z,4640000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT06M23.00S,2025-10-28T01:44:28.4Z,3,REGULAR,substitution,in,[],1629014,,,1610612740,66,75,2025-10-28T01:44:39Z,4650000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT06M23.00S,2025-10-28T01:44:28.4Z,3,REGULAR,substitution,in,[],1631248,,,1610612740,66,75,2025-10-28T01:44:39Z,4660000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M12.00S,2025-10-28T01:44:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,7.046649145860711,45.83333333333333,1610612740,68,75,2025-10-28T01:45:08Z,4670000,False,21.0,14.0,1,left,Y. Missi cutting Layup (10 PTS) (J. Poole 4 AST),"[1642274, 1629673]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.49,Made,10.0,J. Poole,1629673.0,4.0,,,,,,,,,,,,,,
472,PT06M12.00S,2025-10-28T01:45:00.7Z,3,REGULAR,foul,personal,['1freethrow'],1630568,,,1610612740,68,75,2025-10-28T01:45:26Z,4690000,False,,,0,,L. Garza shooting personal FOUL (4 PF) (Missi 1 FT),"[1630568, 1642274]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,,4.0,0.0,Missi,1642274.0,,
474,PT06M12.00S,2025-10-28T01:45:21.4Z,3,REGULAR,substitution,out,[],1642847,,,1610612740,68,75,2025-10-28T01:45:25Z,4710000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT06M12.00S,2025-10-28T01:45:21.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,68,75,2025-10-28T01:45:25Z,4720000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT06M12.00S,2025-10-28T01:45:30.1Z,3,REGULAR,freethrow,1 of 1,[],1642274,,,1610612740,69,75,2025-10-28T01:45:30Z,4730000,False,,,0,,Y. Missi Free Throw 1 of 1 (11 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
477,PT06M00.00S,2025-10-28T01:45:43.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,68.15045992115637,26.96078431372549,1610612738,69,75,2025-10-28T01:45:49Z,4740000,False,-115.0,247.0,1,right,MISS A. Simons 27' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
478,PT05M56.00S,2025-10-28T01:45:47.9Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,69,75,2025-10-28T01:45:49Z,4750000,False,,,0,,Y. Missi REBOUND (Off:3 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,,,,477.0,,,7.0,4.0,3.0,,,,,,,,
479,PT05M42.00S,2025-10-28T01:46:01.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,14.011169513797633,38.970588235294116,1610612740,71,75,2025-10-28T01:46:07Z,4760000,False,55.0,79.0,1,left,T. Murphy III 9' driving floating Jump Shot (7 PTS),[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,9.65,Made,7.0,,,,,,,,,,,,,,,,,
480,PT05M42.00S,2025-10-28T01:46:09.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,71,75,2025-10-28T01:46:09Z,4770000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT05M42.00S,2025-10-28T01:48:19.1Z,3,REGULAR,substitution,out,[],1629673,,,1610612738,71,75,2025-10-28T01:48:43Z,4780000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT05M42.00S,2025-10-28T01:48:19.1Z,3,REGULAR,substitution,out,[],1642274,,,1610612738,71,75,2025-10-28T01:48:43Z,4790000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT05M42.00S,2025-10-28T01:48:19.1Z,3,REGULAR,substitution,in,[],1641722,,,1610612738,71,75,2025-10-28T01:48:43Z,4800000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT05M42.00S,2025-10-28T01:48:19.1Z,3,REGULAR,substitution,in,[],1642852,,,1610612738,71,75,2025-10-28T01:48:43Z,4810000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT05M28.00S,2025-10-28T01:49:10.4Z,3,REGULAR,3pt,Jump Shot,[],1630573,68.15045992115637,48.28431372549019,1610612738,71,75,2025-10-28T01:49:22Z,4820000,False,-9.0,247.0,1,right,MISS S. Hauser 24' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,24.7,Missed,,,,,,,,,,,,,,,,,,
486,PT05M21.00S,2025-10-28T01:49:17.4Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,71,75,2025-10-28T01:49:22Z,4830000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,485.0,,,2.0,2.0,0.0,,,,,,,,
487,PT05M20.00S,2025-10-28T01:49:18.9Z,3,REGULAR,turnover,bad pass,[],1630180,,,1610612740,71,75,2025-10-28T01:49:24Z,4840000,False,,,0,,S. Bey bad pass TURNOVER (3 TO),"[1630180, 1631248]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,3.0,,,,,Scheierman,1631248.0
488,PT05M20.00S,2025-10-28T01:49:18.9Z,3,REGULAR,steal,,[],1631248,,,1610612738,71,75,2025-10-28T01:49:22Z,4850000,False,,,0,,B. Scheierman STEAL (1 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
489,PT05M14.00S,2025-10-28T01:49:24.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,70.64717477003943,75.98039215686273,1610612738,71,78,2025-10-28T01:49:27Z,4860000,False,130.0,223.0,1,right,S. Hauser 25' 3PT  (3 PTS) (P. Pritchard 6 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.84,Made,3.0,P. Pritchard,1630202.0,6.0,,,,,,,,,,,,,,
491,PT04M45.00S,2025-10-28T01:49:52.9Z,3,REGULAR,3pt,Jump Shot,[],1630530,30.699737187910642,72.79411764705883,1610612740,71,78,2025-10-28T01:50:17Z,4880000,False,-114.0,236.0,1,left,MISS T. Murphy III 26' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
492,PT04M43.00S,2025-10-28T01:49:54.9Z,3,REGULAR,rebound,offensive,[],1641722,,,1610612740,71,78,2025-10-28T01:49:57Z,4890000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,,491.0,,,2.0,1.0,1.0,,,,,,,,
493,PT04M40.00S,2025-10-28T01:49:58.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641722,12.565703022339028,60.78431372549019,1610612740,71,78,2025-10-28T01:50:38Z,4900000,False,-54.0,66.0,1,left,MISS J. Hawkins 8' fadeaway Shot,[1641722],1610612740.0,NOP,fadeaway,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Left,8.49,Missed,,,,,,,,,,,,,,,,,,
494,PT04M37.00S,2025-10-28T01:50:01.5Z,3,REGULAR,rebound,defensive,[],1630568,,,1610612738,71,78,2025-10-28T01:50:02Z,4910000,False,,,0,,L. Garza REBOUND (Off:2 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,493.0,,,4.0,2.0,2.0,,,,,,,,
495,PT04M26.00S,2025-10-28T01:50:12.4Z,3,REGULAR,3pt,Jump Shot,[],1630202,74.58935611038108,85.7843137254902,1610612738,71,78,2025-10-28T01:50:16Z,4920000,False,179.0,186.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
496,PT04M23.00S,2025-10-28T01:50:15.4Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,71,78,2025-10-28T01:50:16Z,4930000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,495.0,,,2.0,2.0,0.0,,,,,,,,
497,PT04M15.00S,2025-10-28T01:50:23.1Z,3,REGULAR,3pt,Jump Shot,[],1630180,18.347568988173457,94.85294117647058,1610612740,74,78,2025-10-28T01:51:15Z,4940000,False,-224.0,120.0,1,left,S. Bey 25' 3PT step back (11 PTS) (J. Alvarado 2 AST),"[1630180, 1630631]",1610612740.0,NOP,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.44,Made,11.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,,,,
499,PT03M50.00S,2025-10-28T01:50:47.5Z,3,REGULAR,3pt,Jump Shot,[],1631248,67.09921156373193,27.450980392156865,1610612738,74,81,2025-10-28T01:51:42Z,4960000,False,-113.0,257.0,1,right,B. Scheierman 28' 3PT pullup (3 PTS) (L. Garza 1 AST),"[1631248, 1630568]",1610612738.0,BOS,pullup,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,28.04,Made,3.0,L. Garza,1630568.0,1.0,,,,,,,,,,,,,,
501,PT03M38.00S,2025-10-28T01:51:06.5Z,3,REGULAR,foul,offensive,[],1642852,,,1610612740,74,81,2025-10-28T01:51:18Z,4980000,False,,,0,,D. Queen off-the-ball offensive FOUL (3 PF),"[1642852, 1630573]",1610612740.0,NOP,off-the-ball,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201245.0,,3.0,0.0,Hauser,1630573.0,,
503,PT03M38.00S,2025-10-28T01:51:06.5Z,3,REGULAR,turnover,offensive foul,[],1642852,,,1610612740,74,81,2025-10-28T01:51:06Z,5000000,False,,,0,,D. Queen offensive foul TURNOVER (1 TO),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201245.0,1.0,,,,,,
504,PT03M26.00S,2025-10-28T01:51:25.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,70.51576872536137,18.38235294117647,1610612738,74,81,2025-10-28T01:51:32Z,5010000,False,-158.0,225.0,1,right,MISS A. Simons 27' step back 3PT,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.47,Missed,,,,,,,,,,,,,,,,,,
505,PT03M21.00S,2025-10-28T01:51:30.4Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,74,81,2025-10-28T01:51:32Z,5020000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,504.0,,,4.0,4.0,0.0,,,,,,,,
508,PT03M06.00S,2025-10-28T01:52:19.5Z,3,REGULAR,substitution,out,[],1630568,,,1610612740,74,81,2025-10-28T01:52:25Z,5050000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT03M06.00S,2025-10-28T01:52:19.5Z,3,REGULAR,substitution,in,[],1629674,,,1610612740,74,81,2025-10-28T01:52:25Z,5060000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT03M03.00S,2025-10-28T01:52:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,7.440867279894875,36.76470588235294,1610612740,74,81,2025-10-28T01:52:53Z,5070000,False,66.0,17.0,1,left,MISS T. Murphy III 6' cutting Layup,[1630530],1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
511,PT03M01.00S,2025-10-28T01:52:34.5Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612738,74,81,2025-10-28T01:52:38Z,5080000,False,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,510.0,,,3.0,2.0,1.0,,,,,,,,
512,PT02M57.00S,2025-10-28T01:52:38.1Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612738,74,81,2025-10-28T01:52:41Z,5090000,False,,,0,,A. Simons lost ball TURNOVER (2 TO),"[1629014, 1642852]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,,,,,Queen,1642852.0
513,PT02M57.00S,2025-10-28T01:52:38.1Z,3,REGULAR,steal,,[],1642852,,,1610612740,74,81,2025-10-28T01:59:51Z,5100000,False,,,0,,D. Queen STEAL (1 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
514,PT02M50.00S,2025-10-28T01:52:44.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641722,9.986859395532194,47.33072916666667,1610612740,74,81,2025-10-28T01:54:50Z,5110000,False,13.0,41.0,1,left,MISS J. Hawkins running finger roll Layup,[1641722],1610612740.0,NOP,running finger roll,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
516,PT02M50.00S,2025-10-28T01:52:44.5Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,74,81,2025-10-28T01:53:55Z,5130000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,514.0,,,2.0,2.0,0.0,,,,,,,,
