actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
598,PT07M10.00S,2026-01-22T03:02:01.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,89,99,2026-01-22T03:02:11Z,5900000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,596.0,,,,,,,,,
600,PT07M09.00S,2026-01-22T03:02:19.4Z,4,REGULAR,turnover,out-of-bounds,[],1642450,,,1610612765,89,99,2026-01-22T03:02:26Z,5920000,False,,,0,,D. Jenkins bad pass out-of-bounds TURNOVER (4 TO),[1642450],1610612765.0,DET,bad pass,,,,,,1628168.0,Jenkins,D. Jenkins,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,,,,,,,,,,,,
601,PT06M50.00S,2026-01-22T03:02:47.6Z,4,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612740,89,99,2026-01-22T03:02:58Z,5930000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Bey 2 FT),"[1629750, 1630180]",1610612765.0,DET,shooting,,,,,,1628171.0,Green,J. Green,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Bey,1630180.0
603,PT06M50.00S,2026-01-22T03:03:14.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612740,90,99,2026-01-22T03:03:14Z,5950000,False,,,0,,S. Bey Free Throw 1 of 2 (12 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,12.0,,,,,,,,,,,,,,,,
604,PT06M50.00S,2026-01-22T03:03:29.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612740,91,99,2026-01-22T03:03:29Z,5960000,False,,,0,,S. Bey Free Throw 2 of 2 (13 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,13.0,,,,,,,,,,,,,,,,
605,PT06M33.00S,2026-01-22T03:03:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,92.32917214191852,51.71568627450981,1610612765,91,101,2026-01-22T03:03:55Z,5970000,False,9.0,20.0,1,right,M. Sasser driving floating Jump Shot (9 PTS),[1631204],1610612765.0,DET,driving floating,,,,,,,Sasser,M. Sasser,Restricted Area,0-8 Center,2.14,Made,9.0,,,,,,,,,,,,,,,,
606,PT06M15.00S,2026-01-22T03:04:09.3Z,4,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612740,91,101,2026-01-22T03:04:20Z,5980000,False,,,0,,R. Holland II shooting personal FOUL (3 PF) (Bey 2 FT),"[1641842, 1630180]",1610612765.0,DET,shooting,,,,,,101283.0,Holland II,R. Holland II,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Bey,1630180.0
608,PT06M15.00S,2026-01-22T03:04:32.3Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,92,101,2026-01-22T03:04:32Z,6000000,False,,,0,,S. Bey Free Throw 1 of 2 (14 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,14.0,,,,,,,,,,,,,,,,
609,PT06M15.00S,2026-01-22T03:04:33.4Z,4,REGULAR,substitution,out,[],1641842,,,1610612740,92,101,2026-01-22T03:04:39Z,6010000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,
610,PT06M15.00S,2026-01-22T03:04:33.4Z,4,REGULAR,substitution,in,[],202699,,,1610612740,92,101,2026-01-22T03:04:39Z,6020000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,
611,PT06M15.00S,2026-01-22T03:04:49.4Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,93,101,2026-01-22T03:04:49Z,6030000,False,,,0,,S. Bey Free Throw 2 of 2 (15 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,15.0,,,,,,,,,,,,,,,,
612,PT05M54.00S,2026-01-22T03:05:12.0Z,4,REGULAR,3pt,Jump Shot,[],1631204,67.49342969776609,37.254901960784316,1610612765,93,101,2026-01-22T03:10:32Z,6040000,False,-64.0,253.0,1,right,MISS M. Sasser 26' pullup 3PT,[1631204],1610612765.0,DET,pullup,,,,,,,Sasser,M. Sasser,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,
613,PT05M51.00S,2026-01-22T03:05:15.0Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612740,93,101,2026-01-22T03:05:18Z,6050000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,Above the Break 3,24+ Center,,,,,,,,,,612.0,2.0,2.0,0.0,,,,,,
614,PT05M41.00S,2026-01-22T03:05:26.7Z,4,REGULAR,3pt,Jump Shot,[],1642877,19.004599211563733,92.40196078431373,1610612740,96,101,2026-01-22T03:05:31Z,6060000,False,-212.0,126.0,1,left,M. Peavy 24' 3PT  (17 PTS) (S. Bey 2 AST),"[1642877, 1630180]",1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Above the Break 3,24+ Left Center,24.67,Made,17.0,S. Bey,1630180.0,2.0,,,,,,,,,,,,,
616,PT05M24.00S,2026-01-22T03:05:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.51182654402102,45.34313725490196,1610612765,96,101,2026-01-22T03:05:48Z,6080000,False,-23.0,8.0,1,right,MISS T. Harris driving Layup,[202699],1610612765.0,DET,driving,,,,,,,Harris,T. Harris,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,
617,PT05M22.00S,2026-01-22T03:05:44.7Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,96,101,2026-01-22T03:05:48Z,6090000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,Restricted Area,0-8 Center,,,,,,,,,,616.0,3.0,3.0,0.0,,,,,,
618,PT05M17.00S,2026-01-22T03:05:49.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630180,6.521024967148489,44.36274509803921,1610612740,96,101,2026-01-22T03:05:59Z,6100000,False,28.0,9.0,1,left,MISS S. Bey running Layup,[1630180],1610612740.0,NOP,running,,,,,,,Bey,S. Bey,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,
619,PT05M15.00S,2026-01-22T03:05:51.8Z,4,REGULAR,rebound,offensive,[],1642877,,,1610612740,96,101,2026-01-22T03:05:51Z,6110000,False,,,0,,M. Peavy REBOUND (Off:4 Def:3),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Restricted Area,0-8 Center,,,,,,,,,,618.0,7.0,3.0,4.0,,,,,,
620,PT05M10.00S,2026-01-22T03:05:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,5.732588699080158,54.166666666666664,1610612740,96,101,2026-01-22T03:12:00Z,6120000,False,-21.0,1.0,1,left,MISS J. Poole driving finger roll Layup - blocked,"[1629673, 1630191]",1610612740.0,NOP,driving finger roll,,,,,,,Poole,J. Poole,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,Stewart,1630191.0,,,,
621,PT05M10.00S,2026-01-22T03:05:57.1Z,4,REGULAR,block,,[],1630191,,,1610612740,96,101,2026-01-22T03:05:59Z,6130000,False,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
622,PT05M10.00S,2026-01-22T03:05:57.1Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,96,101,2026-01-22T03:06:02Z,6140000,False,,,0,,I. Stewart REBOUND (Off:0 Def:6),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Restricted Area,0-8 Center,,,,,,,,,,620.0,6.0,6.0,0.0,,,,,,
623,PT05M03.00S,2026-01-22T03:06:03.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631204,77.4802890932983,89.4607843137255,1610612765,96,101,2026-01-22T03:12:50Z,6150000,False,197.0,159.0,1,right,MISS M. Sasser 25' running pullup 3PT,[1631204],1610612765.0,DET,running pullup,,,,,,,Sasser,M. Sasser,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,
624,PT04M58.00S,2026-01-22T03:06:08.5Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612765,96,101,2026-01-22T03:06:09Z,6160000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,Above the Break 3,24+ Right Center,,,,,,,,,,623.0,2.0,1.0,1.0,,,,,,
625,PT04M56.00S,2026-01-22T03:06:10.4Z,4,REGULAR,turnover,bad pass,[],1629750,,,1610612765,96,101,2026-01-22T03:06:16Z,6170000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1629750, 1629673]",1610612765.0,DET,,,,,,,,Green,J. Green,Mid-Range,16-24 Left,,,,,,,1.0,Poole,1629673.0,,,,,,,,,,
626,PT04M56.00S,2026-01-22T03:06:10.4Z,4,REGULAR,steal,,[],1629673,,,1610612740,96,101,2026-01-22T03:06:12Z,6180000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
628,PT04M51.00S,2026-01-22T03:06:35.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,96,101,2026-01-22T03:06:35Z,6200000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M51.00S,2026-01-22T03:08:37.9Z,4,REGULAR,substitution,out,[],1642852,,,1610612740,96,101,2026-01-22T03:09:11Z,6210000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,
630,PT04M51.00S,2026-01-22T03:08:37.9Z,4,REGULAR,substitution,out,[],1631204,,,1610612740,96,101,2026-01-22T03:09:11Z,6220000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,
631,PT04M51.00S,2026-01-22T03:08:37.9Z,4,REGULAR,substitution,out,[],1630191,,,1610612740,96,101,2026-01-22T03:09:11Z,6230000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,
632,PT04M51.00S,2026-01-22T03:08:37.9Z,4,REGULAR,substitution,out,[],1629750,,,1610612740,96,101,2026-01-22T03:09:11Z,6240000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,
633,PT04M51.00S,2026-01-22T03:08:37.9Z,4,REGULAR,substitution,in,[],1642274,,,1610612740,96,101,2026-01-22T03:09:11Z,6250000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,
634,PT04M51.00S,2026-01-22T03:08:37.9Z,4,REGULAR,substitution,in,[],1631105,,,1610612740,96,101,2026-01-22T03:09:11Z,6260000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,
635,PT04M51.00S,2026-01-22T03:08:37.9Z,4,REGULAR,substitution,in,[],1641709,,,1610612740,96,101,2026-01-22T03:09:11Z,6270000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,
636,PT04M51.00S,2026-01-22T03:08:37.9Z,4,REGULAR,substitution,in,[],1629130,,,1610612740,96,101,2026-01-22T03:09:11Z,6280000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,
637,PT04M39.00S,2026-01-22T03:09:41.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,6.652431011826544,50.49019607843137,1610612740,96,101,2026-01-22T03:11:01Z,6290000,False,-2.0,10.0,1,left,MISS S. Bey driving Layup - blocked,"[1630180, 1631105]",1610612740.0,NOP,driving,,,,,,,Bey,S. Bey,Restricted Area,0-8 Center,1.03,Missed,,,,,,,,,,,,Duren,1631105.0,,,,
646,PT04M39.00S,2026-01-22T03:09:41.1Z,4,REGULAR,block,,[],1631105,,,1610612740,96,101,2026-01-22T03:11:01Z,6295000,False,,,0,,J. Duren BLOCK (2 BLK),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
638,PT04M38.00S,2026-01-22T03:09:42.1Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612740,96,101,2026-01-22T03:14:49Z,6300000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,Restricted Area,0-8 Center,,,,,,,,,,637.0,2.0,1.0,1.0,,,,,,
654,PT04M38.00S,2026-01-22T03:09:48.0Z,4,REGULAR,turnover,bad pass,[],1630180,,,1610612740,96,101,2026-01-22T03:12:07Z,6305000,False,,,0,,S. Bey bad pass TURNOVER (3 TO),"[1630180, 1641709]",1610612740.0,NOP,,,,,,,,Bey,S. Bey,Mid-Range,8-16 Right,,,,,,,3.0,Thompson,1641709.0,,,,,,,,,,
655,PT04M38.00S,2026-01-22T03:09:48.0Z,4,REGULAR,steal,,[],1641709,,,1610612765,96,101,2026-01-22T03:11:58Z,6307500,False,,,0,,A. Thompson STEAL (3 STL),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
639,PT04M25.00S,2026-01-22T03:09:54.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641709,92.85479632063075,51.225490196078425,1610612765,96,103,2026-01-22T03:15:53Z,6310000,False,6.0,15.0,1,right,A. Thompson running alley-oop DUNK (12 PTS) (D. Robinson 3 AST),"[1641709, 1629130]",1610612765.0,DET,running alley-oop,,,,,,,Thompson,A. Thompson,Restricted Area,0-8 Center,1.59,Made,12.0,D. Robinson,1629130.0,3.0,,,,,,,,,,,,,
641,PT04M13.00S,2026-01-22T03:10:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630530,29.911300919842315,16.911764705882355,1610612740,96,103,2026-01-22T03:10:24Z,6330000,False,165.0,229.0,1,left,MISS T. Murphy III 28' 3PT,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,Above the Break 3,24+ Right Center,28.22,Missed,,,,,,,,,,,,,,,,,
642,PT04M11.00S,2026-01-22T03:10:08.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,96,103,2026-01-22T03:16:24Z,6340000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,641.0,,,,,,,,,
644,PT04M00.00S,2026-01-22T03:10:34.3Z,4,REGULAR,foul,personal,[],1629673,,,1610612765,96,103,2026-01-22T03:10:37Z,6360000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1629130]",1610612740.0,NOP,,,,,,,1628171.0,Poole,J. Poole,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,0.0,Robinson,1629130.0
647,PT03M46.00S,2026-01-22T03:11:04.3Z,4,REGULAR,3pt,Jump Shot,[],1642450,74.06373193166885,86.76470588235294,1610612765,96,103,2026-01-22T03:17:00Z,6380000,False,184.0,191.0,1,right,MISS D. Jenkins 26' pullup 3PT,[1642450],1610612765.0,DET,pullup,,,,,,,Jenkins,D. Jenkins,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,
648,PT03M44.00S,2026-01-22T03:11:06.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,96,103,2026-01-22T03:11:12Z,6390000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,647.0,,,,,,,,,
649,PT03M44.00S,2026-01-22T03:11:12.0Z,4,REGULAR,foul,personal,[],1642274,,,1610612765,96,103,2026-01-22T03:12:34Z,6400000,False,,,0,,Y. Missi loose ball personal FOUL (2 PF),"[1642274, 1631105]",1610612740.0,NOP,loose ball,,,,,,1628168.0,Missi,Y. Missi,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Duren,1631105.0
651,PT03M33.00S,2026-01-22T03:11:45.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642450,92.85479632063075,46.32352941176471,1610612765,96,105,2026-01-22T03:17:38Z,6420000,False,-18.0,15.0,1,right,D. Jenkins driving floating bank Jump Shot (14 PTS),[1642450],1610612765.0,DET,driving floating bank,,,,,,,Jenkins,D. Jenkins,Restricted Area,0-8 Center,2.36,Made,14.0,,,,,,,,,,,,,,,,
652,PT03M33.00S,2026-01-22T03:11:49.9Z,4,REGULAR,foul,personal,['1freethrow'],1630180,,,1610612765,96,105,2026-01-22T03:12:05Z,6430000,False,,,0,,S. Bey shooting personal FOUL (2 PF) (Jenkins 1 FT),"[1630180, 1642450]",1610612740.0,NOP,shooting,,,,,,101283.0,Bey,S. Bey,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Jenkins,1642450.0
656,PT03M33.00S,2026-01-22T03:12:19.2Z,4,REGULAR,freethrow,1 of 1,[],1642450,,,1610612765,96,106,2026-01-22T03:12:19Z,6450000,False,,,0,,D. Jenkins Free Throw 1 of 1 (15 PTS),[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,Made,15.0,,,,,,,,,,,,,,,,
657,PT03M16.00S,2026-01-22T03:12:41.8Z,4,REGULAR,turnover,out-of-bounds,[],1642877,,,1610612740,96,106,2026-01-22T03:12:50Z,6460000,False,,,0,,M. Peavy bad pass out-of-bounds TURNOVER (1 TO),[1642877],1610612740.0,NOP,bad pass,,,,,,101283.0,Peavy,M. Peavy,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,,,,,,
658,PT02M58.00S,2026-01-22T03:13:13.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612765,96,106,2026-01-22T03:13:22Z,6470000,False,,,0,,J. Poole personal FOUL (3 PF) (Jenkins 2 FT),"[1629673, 1642450]",1610612740.0,NOP,,,,,,,101283.0,Poole,J. Poole,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,3.0,0.0,Jenkins,1642450.0
660,PT02M58.00S,2026-01-22T03:13:41.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642450,,,1610612765,96,107,2026-01-22T03:14:00Z,6490000,False,,,0,,D. Jenkins Free Throw 1 of 2 (16 PTS),[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,Made,16.0,,,,,,,,,,,,,,,,
661,PT02M58.00S,2026-01-22T03:13:41.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642450,,,1610612765,96,107,2026-01-22T03:14:00Z,6500000,False,,,0,,MISS D. Jenkins Free Throw 2 of 2,[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,Missed,,,,,,,,,,,,,,,,,
662,PT02M56.00S,2026-01-22T03:13:43.7Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,96,107,2026-01-22T03:14:00Z,6510000,False,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,,,,,,,,,661.0,3.0,2.0,1.0,,,,,,
663,PT02M47.00S,2026-01-22T03:14:11.8Z,4,REGULAR,foul,personal,['2freethrow'],202699,,,1610612740,96,107,2026-01-22T03:14:25Z,6520000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Bey 2 FT),"[202699, 1630180]",1610612765.0,DET,shooting,,,,,,1628171.0,Harris,T. Harris,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Bey,1630180.0
665,PT02M47.00S,2026-01-22T03:14:35.5Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,97,107,2026-01-22T03:14:35Z,6540000,False,,,0,,S. Bey Free Throw 1 of 2 (16 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,16.0,,,,,,,,,,,,,,,,
666,PT02M47.00S,2026-01-22T03:14:48.7Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,98,107,2026-01-22T03:14:48Z,6550000,False,,,0,,S. Bey Free Throw 2 of 2 (17 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,17.0,,,,,,,,,,,,,,,,
667,PT02M28.00S,2026-01-22T03:15:10.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,91.01511169513797,54.166666666666664,1610612765,98,107,2026-01-22T03:19:52Z,6560000,False,21.0,32.0,1,right,MISS J. Duren turnaround Hook,[1631105],1610612765.0,DET,turnaround,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,
668,PT02M27.00S,2026-01-22T03:15:11.0Z,4,REGULAR,rebound,offensive,[],1641709,,,1610612765,98,107,2026-01-22T03:19:52Z,6570000,False,,,0,,A. Thompson REBOUND (Off:4 Def:5),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,Restricted Area,0-8 Center,,,,,,,,,,667.0,9.0,5.0,4.0,,,,,,
669,PT02M27.00S,2026-01-22T03:15:13.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641709,94.40999984741211,50.0,1610612765,98,107,2026-01-22T03:20:04Z,6580000,False,0.0,0.0,1,right,MISS A. Thompson tip Layup,[1641709],1610612765.0,DET,tip,,,,,,,Thompson,A. Thompson,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
670,PT02M26.00S,2026-01-22T03:15:14.4Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,98,107,2026-01-22T03:20:04Z,6590000,False,,,0,,J. Duren REBOUND (Off:5 Def:9),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,,,,,,,,,,669.0,14.0,9.0,5.0,,,,,,
671,PT02M26.00S,2026-01-22T03:15:18.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,98,109,2026-01-22T03:20:13Z,6600000,False,0.0,0.0,1,right,J. Duren putback Layup (18 PTS),[1631105],1610612765.0,DET,putback,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,0.0,Made,18.0,,,,,,,,,,,,,,,,
672,PT02M06.00S,2026-01-22T03:15:31.5Z,4,REGULAR,3pt,Jump Shot,[],1630180,26.757555847568987,79.65686274509804,1610612740,101,109,2026-01-22T03:15:36Z,6610000,False,-148.0,199.0,1,left,S. Bey 24' 3PT  (20 PTS) (Y. Missi 2 AST),"[1630180, 1642274]",1610612740.0,NOP,,,,,,,,Bey,S. Bey,Above the Break 3,24+ Left Center,24.82,Made,20.0,Y. Missi,1642274.0,2.0,,,,,,,,,,,,,
674,PT01M44.00S,2026-01-22T03:15:57.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642274,,,1610612765,101,109,2026-01-22T03:16:05Z,6630000,False,,,0,,Y. Missi shooting personal FOUL (3 PF) (Duren 2 FT),"[1642274, 1631105]",1610612740.0,NOP,shooting,,,,,,1628171.0,Missi,Y. Missi,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Duren,1631105.0
676,PT01M44.00S,2026-01-22T03:16:26.4Z,4,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,101,110,2026-01-22T03:16:26Z,6650000,False,,,0,,J. Duren Free Throw 1 of 2 (19 PTS),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,,,,Made,19.0,,,,,,,,,,,,,,,,
677,PT01M44.00S,2026-01-22T03:16:44.8Z,4,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,101,111,2026-01-22T03:16:44Z,6660000,False,,,0,,J. Duren Free Throw 2 of 2 (20 PTS),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,,,,Made,20.0,,,,,,,,,,,,,,,,
679,PT01M20.00S,2026-01-22T03:17:35.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,32.14520367936925,46.81372549019608,1610612740,101,111,2026-01-22T03:21:47Z,6680000,False,16.0,250.0,1,left,MISS T. Murphy III 25' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,,,,,Murphy III,T. Murphy III,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,
680,PT01M16.00S,2026-01-22T03:17:39.2Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,101,111,2026-01-22T03:17:44Z,6690000,False,,,0,,J. Duren REBOUND (Off:5 Def:10),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,Above the Break 3,24+ Center,,,,,,,,,,679.0,15.0,10.0,5.0,,,,,,
682,PT00M56.20S,2026-01-22T03:18:28.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642274,,,1610612765,101,111,2026-01-22T03:18:34Z,6710000,False,,,0,,Y. Missi shooting personal FOUL (4 PF) (Jenkins 2 FT),"[1642274, 1642450]",1610612740.0,NOP,shooting,,,,,,1628168.0,Missi,Y. Missi,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,4.0,0.0,Jenkins,1642450.0
684,PT00M56.20S,2026-01-22T03:18:35.6Z,4,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,101,112,2026-01-22T03:18:35Z,6730000,False,,,0,,D. Jenkins Free Throw 1 of 2 (17 PTS),[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,Made,17.0,,,,,,,,,,,,,,,,
685,PT00M56.20S,2026-01-22T03:18:38.1Z,4,REGULAR,substitution,out,[],1629130,,,1610612765,101,112,2026-01-22T03:18:42Z,6740000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,
686,PT00M56.20S,2026-01-22T03:18:38.1Z,4,REGULAR,substitution,in,[],1629750,,,1610612765,101,112,2026-01-22T03:18:42Z,6750000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,
