actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
662,PT05M36.00S,2025-11-25T03:12:29.9Z,4,REGULAR,3pt,Jump Shot,[],1630530,66.3107752956636,56.127450980392155,1610612740,127,111,2025-11-25T03:12:42Z,6600000,False,31.0,264.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.6,,,,,,,,,,,
663,PT05M32.00S,2025-11-25T03:12:33.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,127,111,2025-11-25T03:12:42Z,6610000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,662.0,,,,,,,,,,,,,
665,PT05M21.00S,2025-11-25T03:12:59.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,65.65374507227332,29.901960784313726,1610612740,127,111,2025-11-25T03:13:04Z,6630000,False,-100.0,270.0,1,right,MISS J. Alvarado 28' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,28.85,,,,,,,,,,,
666,PT05M17.00S,2025-11-25T03:13:03.4Z,4,REGULAR,rebound,offensive,[],1631121,,,1610612740,127,111,2025-11-25T03:13:04Z,6640000,False,,,0,,B. McGowens REBOUND (Off:1 Def:2),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,,,,,,,665.0,,,3.0,2.0,1.0,,,,,,,,
667,PT05M15.00S,2025-11-25T03:13:05.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642274,93.51182654402102,49.50980392156863,1610612740,129,111,2025-11-25T03:13:10Z,6650000,False,-2.0,8.0,1,right,Y. Missi DUNK (14 PTS) (B. McGowens 1 AST),"[1642274, 1631121]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,0.89,,,,,B. McGowens,1631121.0,1.0,,,,
669,PT05M15.00S,2025-11-25T03:13:12.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,129,111,2025-11-25T03:13:12Z,6670000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT05M15.00S,2025-11-25T03:14:21.2Z,4,REGULAR,substitution,out,[],1630530,,,1610612741,129,111,2025-11-25T03:14:35Z,6680000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT05M15.00S,2025-11-25T03:14:21.2Z,4,REGULAR,substitution,out,[],1641824,,,1610612741,129,111,2025-11-25T03:14:35Z,6690000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT05M15.00S,2025-11-25T03:14:21.2Z,4,REGULAR,substitution,in,[],1630180,,,1610612741,129,111,2025-11-25T03:14:35Z,6700000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT05M15.00S,2025-11-25T03:14:21.2Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,129,111,2025-11-25T03:14:35Z,6710000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT05M01.00S,2025-11-25T03:14:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,5.863994743758213,46.32352941176471,1610612741,129,113,2025-11-25T03:14:52Z,6720000,False,18.0,3.0,1,left,J. Smith cutting Layup (10 PTS) (J. Giddey 6 AST),"[1630188, 1630581]",1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.86,,,,,J. Giddey,1630581.0,6.0,,,,
676,PT04M46.00S,2025-11-25T03:15:02.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,93.51182654402102,54.166666666666664,1610612740,129,113,2025-11-25T03:19:13Z,6740000,False,21.0,8.0,1,right,MISS J. Alvarado driving floating bank Shot,[1630631],1610612740.0,NOP,driving floating bank,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.25,,,,,,,,,,,
677,PT04M45.00S,2025-11-25T03:15:03.6Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,129,113,2025-11-25T03:19:13Z,6750000,False,,,0,,Y. Missi REBOUND (Off:8 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,676.0,,,12.0,4.0,8.0,,,,,,,,
678,PT04M40.00S,2025-11-25T03:15:08.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630631,93.38042049934296,52.69607843137255,1610612740,131,113,2025-11-25T03:19:53Z,6760000,False,13.0,10.0,1,right,J. Alvarado driving finger roll Layup (16 PTS) (B. McGowens 2 AST),"[1630631, 1631121]",1610612740.0,NOP,driving finger roll,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,1.66,,,,,B. McGowens,1631121.0,2.0,,,,
680,PT04M29.00S,2025-11-25T03:15:18.8Z,4,REGULAR,3pt,Jump Shot,[],1630188,30.699737187910642,69.11764705882352,1610612741,131,116,2025-11-25T03:15:23Z,6780000,False,-96.0,236.0,1,left,J. Smith 25' 3PT  (13 PTS) (T. Jones 10 AST),"[1630188, 1630200]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,13.0,25.47,,,,,T. Jones,1630200.0,10.0,,,,
683,PT04M19.00S,2025-11-25T03:15:41.6Z,4,REGULAR,foul,offensive,[],1631121,,,1610612740,131,116,2025-11-25T03:27:15Z,6810000,False,,,0,,B. McGowens charge offensive FOUL (2 PF),"[1631121, 1629632]",1610612740.0,NOP,charge,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,1628480.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
685,PT04M19.00S,2025-11-25T03:15:41.6Z,4,REGULAR,turnover,offensive foul,[],1631121,,,1610612740,131,116,2025-11-25T03:15:41Z,6830000,False,,,0,,B. McGowens offensive foul TURNOVER (1 TO),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,1628480.0,,,,,,,,,,,,1.0,,,,,,,
686,PT04M19.00S,2025-11-25T03:15:48.6Z,4,REGULAR,substitution,out,[],1642877,,,1610612741,131,116,2025-11-25T03:15:58Z,6840000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT04M19.00S,2025-11-25T03:15:48.6Z,4,REGULAR,substitution,out,[],1630631,,,1610612741,131,116,2025-11-25T03:15:58Z,6850000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT04M19.00S,2025-11-25T03:15:48.6Z,4,REGULAR,substitution,in,[],1629627,,,1610612741,131,116,2025-11-25T03:15:58Z,6860000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT04M19.00S,2025-11-25T03:15:48.6Z,4,REGULAR,substitution,in,[],1642847,,,1610612741,131,116,2025-11-25T03:15:58Z,6870000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT04M13.00S,2025-11-25T03:16:05.2Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612741,131,116,2025-11-25T03:16:11Z,6880000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (White 2 FT),"[1629627, 1629632]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
692,PT04M13.00S,2025-11-25T03:16:21.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629632,,,1610612741,131,117,2025-11-25T03:16:21Z,6900000,False,,,0,,C. White Free Throw 1 of 2 (19 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
693,PT04M13.00S,2025-11-25T03:16:35.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629632,,,1610612741,131,118,2025-11-25T03:16:35Z,6910000,False,,,0,,C. White Free Throw 2 of 2 (20 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
694,PT04M01.00S,2025-11-25T03:16:49.7Z,4,REGULAR,2pt,Jump Shot,[],1642847,76.03482260183968,24.264705882352942,1610612740,131,118,2025-11-25T03:16:54Z,6920000,False,-129.0,173.0,1,right,MISS J. Fears 21' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,21.55,,,,,,,,,,,
695,PT03M57.00S,2025-11-25T03:16:53.7Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,131,118,2025-11-25T03:16:54Z,6930000,False,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,694.0,,,7.0,7.0,0.0,,,,,,,,
696,PT03M54.00S,2025-11-25T03:16:56.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,19.793035479632064,93.38235294117648,1610612741,131,118,2025-11-25T03:17:02Z,6940000,False,-217.0,134.0,1,left,MISS C. White 25' running 3PT,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.47,,,,,,,,,,,
697,PT03M50.00S,2025-11-25T03:17:00.8Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612741,131,118,2025-11-25T03:17:00Z,6950000,False,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,696.0,,,5.0,4.0,1.0,,,,,,,,
698,PT03M49.00S,2025-11-25T03:17:02.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,31.750985545335087,66.17647058823529,1610612741,131,121,2025-11-25T03:17:06Z,6960000,False,-81.0,246.0,1,left,J. Giddey 25' 3PT  (21 PTS) (J. Smith 1 AST),"[1630581, 1630188]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,21.0,25.9,,,,,J. Smith,1630188.0,1.0,,,,
700,PT03M47.00S,2025-11-25T03:17:13.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,131,121,2025-11-25T03:17:13Z,6980000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT03M47.00S,2025-11-25T03:18:13.5Z,4,REGULAR,substitution,out,[],1631121,,,1610612740,131,121,2025-11-25T03:18:27Z,6990000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT03M47.00S,2025-11-25T03:18:13.5Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,131,121,2025-11-25T03:18:27Z,7000000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT03M24.00S,2025-11-25T03:18:57.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,88.91261498028909,51.9607843137255,1610612740,131,121,2025-11-25T03:21:51Z,7010000,False,10.0,52.0,1,right,MISS S. Bey driving floating Shot,[1630180],1610612740.0,NOP,driving floating,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.26,,,,,,,,,,,
704,PT03M22.00S,2025-11-25T03:18:59.5Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,131,121,2025-11-25T03:34:17Z,7020000,False,,,0,,Y. Missi REBOUND (Off:9 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,703.0,,,13.0,4.0,9.0,,,,,,,,
705,PT03M20.00S,2025-11-25T03:19:01.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,75.1149802890933,87.25490196078431,1610612740,134,121,2025-11-25T03:19:05Z,7030000,False,186.0,181.0,1,right,S. Bey 26' 3PT  (15 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,15.0,26.0,,,,,,,,,,,
706,PT03M11.00S,2025-11-25T03:19:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,4.944152431011826,47.549019607843135,1610612741,134,123,2025-11-25T03:22:52Z,7040000,False,12.0,-6.0,1,left,A. Dosunmu driving finger roll Layup (26 PTS) (T. Jones 11 AST),"[1630245, 1630200]",1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,Made,,26.0,1.37,,,,,T. Jones,1630200.0,11.0,,,,
708,PT02M56.00S,2025-11-25T03:19:25.2Z,4,REGULAR,3pt,Jump Shot,[],1630180,94.03745072273325,4.166666666666666,1610612740,137,123,2025-11-25T03:19:31Z,7060000,False,-229.0,4.0,1,right,S. Bey 3PT  (18 PTS) (Z. Williamson 2 AST),"[1630180, 1629627]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,Made,,18.0,22.92,,,,,Z. Williamson,1629627.0,2.0,,,,
710,PT02M45.00S,2025-11-25T03:20:14.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612741,137,123,2025-11-25T03:20:27Z,7080000,False,,,0,,T. Murphy III personal FOUL (2 PF) (White 2 FT),"[1630530, 1629632]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,2003.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
712,PT02M45.00S,2025-11-25T03:20:40.8Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,137,124,2025-11-25T03:20:40Z,7100000,False,,,0,,C. White Free Throw 1 of 2 (21 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
713,PT02M45.00S,2025-11-25T03:20:53.8Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,137,125,2025-11-25T03:20:53Z,7110000,False,,,0,,C. White Free Throw 2 of 2 (22 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,22.0,,,,,,,,,,,,
714,PT02M26.00S,2025-11-25T03:21:14.4Z,4,REGULAR,3pt,Jump Shot,[],1630180,76.5604467805519,9.558823529411764,1610612740,137,125,2025-11-25T03:21:21Z,7120000,False,-202.0,168.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.28,,,,,,,,,,,
715,PT02M23.00S,2025-11-25T03:21:17.4Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,137,125,2025-11-25T03:21:21Z,7130000,False,,,0,,Y. Missi REBOUND (Off:10 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,,,,714.0,,,14.0,4.0,10.0,,,,,,,,
716,PT02M16.00S,2025-11-25T03:21:24.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,65.52233902759527,46.81372549019608,1610612740,137,125,2025-11-25T03:21:29Z,7140000,False,-16.0,272.0,1,right,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.21,,,,,,,,,,,
717,PT02M12.00S,2025-11-25T03:21:28.2Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612740,137,125,2025-11-25T03:21:29Z,7150000,False,,,0,,S. Bey REBOUND (Off:4 Def:7),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,716.0,,,11.0,7.0,4.0,,,,,,,,
718,PT02M09.00S,2025-11-25T03:21:31.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642847,93.11760840998686,44.36274509803921,1610612740,137,125,2025-11-25T03:21:35Z,7160000,False,-28.0,12.0,1,right,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.07,,,,,,,,,,,
719,PT02M07.00S,2025-11-25T03:21:33.3Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,137,125,2025-11-25T03:21:35Z,7170000,False,,,0,,J. Smith REBOUND (Off:1 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,718.0,,,6.0,5.0,1.0,,,,,,,,
720,PT02M03.00S,2025-11-25T03:21:36.8Z,4,REGULAR,turnover,bad pass,[],1630581,,,1610612741,137,125,2025-11-25T03:21:41Z,7180000,False,,,0,,J. Giddey bad pass TURNOVER (5 TO),"[1630581, 1630530]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,5.0,,,,Murphy III,1630530.0,,
721,PT02M03.00S,2025-11-25T03:21:36.8Z,4,REGULAR,steal,,[],1630530,,,1610612740,137,125,2025-11-25T03:21:38Z,7190000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
722,PT01M58.00S,2025-11-25T03:21:52.2Z,4,REGULAR,turnover,lost ball,[],1642274,,,1610612740,137,125,2025-11-25T03:33:59Z,7200000,False,,,0,,Y. Missi lost ball TURNOVER (2 TO),"[1642274, 1629632]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,1628480.0,,,,,,,,,,,,2.0,,,,White,1629632.0,,
764,PT01M58.00S,2025-11-25T03:21:52.2Z,4,REGULAR,steal,,[],1629632,,,1610612741,137,125,2025-11-25T03:33:59Z,7205000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
723,PT01M58.00S,2025-11-25T03:21:56.4Z,4,REGULAR,substitution,out,[],1642847,,,1610612741,137,125,2025-11-25T03:22:01Z,7210000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT01M58.00S,2025-11-25T03:21:56.4Z,4,REGULAR,substitution,in,[],1630631,,,1610612741,137,125,2025-11-25T03:22:01Z,7220000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT01M48.00S,2025-11-25T03:22:22.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630245,8.623521681997373,42.40196078431372,1610612741,137,127,2025-11-25T03:24:33Z,7230000,False,38.0,29.0,1,left,A. Dosunmu driving floating Jump Shot (28 PTS) (C. White 6 AST),"[1630245, 1629632]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,28.0,4.76,,,,,C. White,1629632.0,6.0,,,,
727,PT01M43.00S,2025-11-25T03:22:41.6Z,4,REGULAR,foul,offensive,['inpenalty'],1630530,,,1610612740,137,127,2025-11-25T03:22:53Z,7250000,False,,,0,,T. Murphy III charge offensive FOUL (3 PF),"[1630530, 1630200]",1610612740.0,NOP,charge,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,3.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
729,PT01M43.00S,2025-11-25T03:22:41.6Z,4,REGULAR,turnover,offensive foul,[],1630530,,,1610612740,137,127,2025-11-25T03:22:41Z,7270000,False,,,0,,T. Murphy III offensive foul TURNOVER (1 TO),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,,,,,,,,,,,1.0,,,,,,,
730,PT01M38.00S,2025-11-25T03:23:02.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612741,137,127,2025-11-25T03:23:08Z,7280000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (White 2 FT),"[1629627, 1629632]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1628480.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
732,PT01M38.00S,2025-11-25T03:23:27.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629632,,,1610612741,137,128,2025-11-25T03:23:27Z,7300000,False,,,0,,C. White Free Throw 1 of 2 (23 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,23.0,,,,,,,,,,,,
733,PT01M38.00S,2025-11-25T03:23:29.6Z,4,REGULAR,substitution,out,[],1642274,,,1610612741,137,128,2025-11-25T03:23:34Z,7310000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT01M38.00S,2025-11-25T03:23:29.6Z,4,REGULAR,substitution,in,[],1642847,,,1610612741,137,128,2025-11-25T03:23:34Z,7320000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT01M38.00S,2025-11-25T03:23:53.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629632,,,1610612741,137,129,2025-11-25T03:23:53Z,7330000,False,,,0,,C. White Free Throw 2 of 2 (24 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,24.0,,,,,,,,,,,,
736,PT01M29.00S,2025-11-25T03:24:12.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,137,129,2025-11-25T03:24:12Z,7340000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT01M29.00S,2025-11-25T03:25:05.6Z,4,REGULAR,substitution,out,[],1630188,,,1610612740,137,129,2025-11-25T03:25:14Z,7350000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT01M29.00S,2025-11-25T03:25:05.6Z,4,REGULAR,substitution,in,[],1630172,,,1610612740,137,129,2025-11-25T03:25:14Z,7360000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT01M14.00S,2025-11-25T03:25:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,94.30026281208936,52.94117647058824,1610612740,139,129,2025-11-25T03:26:32Z,7370000,False,15.0,1.0,1,right,S. Bey cutting Layup (20 PTS) (J. Alvarado 8 AST),"[1630180, 1630631]",1610612740.0,NOP,cutting,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,Made,,20.0,1.47,,,,,J. Alvarado,1630631.0,8.0,,,,
741,PT01M08.00S,2025-11-25T03:25:58.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,8.229303547963205,50.245098039215684,1610612741,139,129,2025-11-25T03:26:03Z,7390000,False,-1.0,25.0,1,left,MISS P. Williams driving Layup - blocked,"[1630172, 1629627]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.49,,,,,,,,,,Williamson,1629627.0
742,PT01M08.00S,2025-11-25T03:25:58.9Z,4,REGULAR,block,,[],1629627,,,1610612741,139,129,2025-11-25T03:26:02Z,7400000,False,,,0,,Z. Williamson BLOCK (1 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
743,PT01M04.00S,2025-11-25T03:26:02.9Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,139,129,2025-11-25T03:26:03Z,7410000,False,,,0,,S. Bey REBOUND (Off:4 Def:8),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,741.0,,,12.0,8.0,4.0,,,,,,,,
744,PT01M00.00S,2025-11-25T03:26:15.4Z,4,REGULAR,foul,personal,[],1630581,,,1610612740,139,129,2025-11-25T03:26:24Z,7420000,False,,,0,,J. Giddey personal FOUL (3 PF),"[1630581, 1642847]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,201246.0,3.0,1.0,Fears,1642847.0,,,,,,,,,,,,,,,
746,PT01M00.00S,2025-11-25T03:26:35.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630172,,,1610612740,139,129,2025-11-25T03:26:44Z,7440000,False,,,0,,P. Williams personal FOUL (3 PF) (Williamson 2 FT),"[1630172, 1629627]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,2003.0,3.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
748,PT01M00.00S,2025-11-25T03:27:04.8Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,140,129,2025-11-25T03:27:04Z,7460000,False,,,0,,Z. Williamson Free Throw 1 of 2 (28 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,28.0,,,,,,,,,,,,
749,PT01M00.00S,2025-11-25T03:27:31.4Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,141,129,2025-11-25T03:27:31Z,7470000,False,,,0,,Z. Williamson Free Throw 2 of 2 (29 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,29.0,,,,,,,,,,,,
