actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
518,PT03M44.00S,2026-01-03T02:50:43.7Z,3,REGULAR,rebound,offensive,[],1631255,,,1610612740,71,82,2026-01-03T02:50:49Z,5060000,False,,,0,,K. Matković REBOUND (Off:1 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,,,517.0,2.0,1.0,1.0,,,,,,,,,,,,
519,PT03M41.00S,2026-01-03T02:50:46.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1641722,8.623521681997373,14.460784313725492,1610612740,71,82,2026-01-03T02:50:51Z,5070000,False,178.0,29.0,1,left,MISS J. Hawkins 18' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right,18.0,Missed,,,,,,,,,,,,,,,,,,
520,PT03M41.00S,2026-01-03T02:50:46.7Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,71,82,2026-01-03T02:50:51Z,5080000,False,,,0,,T. Camara REBOUND (Off:1 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right,,,,,519.0,4.0,3.0,1.0,,,,,,,,,,,,
521,PT03M32.00S,2026-01-03T02:50:55.6Z,3,REGULAR,3pt,Jump Shot,[],1641739,72.48685939553219,13.725490196078432,1610612757,71,82,2026-01-03T02:51:02Z,5090000,False,-181.0,206.0,1,right,MISS T. Camara 27' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
522,PT03M28.00S,2026-01-03T02:50:59.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612740,71,82,2026-01-03T02:51:02Z,5100000,False,,,0,,K. Looney REBOUND (Off:7 Def:3),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,521.0,10.0,3.0,7.0,,,,,,,,,,,,
523,PT03M13.00S,2026-01-03T02:51:14.3Z,3,REGULAR,3pt,Jump Shot,[],1626172,32.013797634691194,38.48039215686275,1610612740,71,82,2026-01-03T02:51:19Z,5110000,False,58.0,248.0,1,left,MISS K. Looney 25' 3PT,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
524,PT03M12.00S,2026-01-03T02:51:15.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,71,82,2026-01-03T02:51:19Z,5120000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,523.0,,,,,,,,,,,,,,,
526,PT03M12.00S,2026-01-03T02:51:26.1Z,3,REGULAR,substitution,out,[],1642270,,,1610612757,71,82,2026-01-03T02:51:41Z,5140000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT03M12.00S,2026-01-03T02:51:26.1Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,71,82,2026-01-03T02:51:41Z,5150000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT03M12.00S,2026-01-03T02:51:26.1Z,3,REGULAR,substitution,in,[],1629057,,,1610612757,71,82,2026-01-03T02:51:41Z,5160000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT03M12.00S,2026-01-03T02:51:26.1Z,3,REGULAR,substitution,in,[],1641712,,,1610612757,71,82,2026-01-03T02:51:41Z,5170000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT03M09.00S,2026-01-03T02:51:54.7Z,3,REGULAR,foul,personal,[],1641722,,,1610612757,71,82,2026-01-03T02:52:01Z,5180000,False,,,0,,J. Hawkins personal FOUL (1 PF),"[1641722, 1631126]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,1.0,0.0,Love,1631126.0,,,
532,PT02M53.00S,2026-01-03T02:52:34.6Z,3,REGULAR,3pt,Jump Shot,[],1631126,73.14388961892247,16.666666666666664,1610612757,71,82,2026-01-03T02:52:40Z,5200000,False,-167.0,200.0,1,right,MISS C. Love 26' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
533,PT02M51.00S,2026-01-03T02:52:37.9Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,71,82,2026-01-03T02:52:37Z,5210000,False,,,0,,D. Avdija REBOUND (Off:3 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,532.0,5.0,2.0,3.0,,,,,,,,,,,,
534,PT02M48.00S,2026-01-03T02:53:01.7Z,3,REGULAR,jumpball,recovered,[],1629057,,,1610612757,71,82,2026-01-03T02:53:01Z,5220000,False,,,0,,Jump Ball D. Avdija vs. M. Peavy: Tip to R. Williams III,"[1629057, 1630166, 1642877]",1610612757.0,POR,heldball,R. Williams III,1629057.0,Williams III,R. Williams III,Avdija,1630166.0,Peavy,1642877.0,,,,,,,,,,,,,,,,,,,,,,
537,PT02M44.00S,2026-01-03T02:53:05.8Z,3,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612757,71,82,2026-01-03T02:53:27Z,5250000,False,,,0,,K. Matković shooting personal FOUL (2 PF) (Love 2 FT),"[1631255, 1631126]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,2.0,0.0,Love,1631126.0,,,
539,PT02M44.00S,2026-01-03T02:53:40.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631126,,,1610612757,71,83,2026-01-03T02:53:40Z,5270000,False,,,0,,C. Love Free Throw 1 of 2 (9 PTS),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
541,PT02M44.00S,2026-01-03T02:53:42.6Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,71,83,2026-01-03T02:53:48Z,5290000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT02M44.00S,2026-01-03T02:53:42.6Z,3,REGULAR,substitution,out,[],1630166,,,1610612757,71,83,2026-01-03T02:54:03Z,5300000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT02M44.00S,2026-01-03T02:54:08.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631126,,,1610612757,71,84,2026-01-03T02:54:08Z,5310000,False,,,0,,C. Love Free Throw 2 of 2 (10 PTS),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
544,PT02M24.00S,2026-01-03T02:54:33.4Z,3,REGULAR,3pt,Jump Shot,[],1630631,16.113666228646515,95.34313725490196,1610612740,71,84,2026-01-03T02:54:40Z,5320000,False,-227.0,99.0,1,left,MISS J. Alvarado 24' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.74,Missed,,,,,,,,,,,,,,,,,,
545,PT02M21.00S,2026-01-03T02:54:36.4Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612740,71,84,2026-01-03T02:54:40Z,5330000,False,,,0,,K. Looney REBOUND (Off:8 Def:3),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,544.0,11.0,3.0,8.0,,,,,,,,,,,,
546,PT02M18.00S,2026-01-03T02:54:40.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642877,25.04927726675427,87.25490196078431,1610612740,71,84,2026-01-03T02:54:44Z,5340000,False,-186.0,183.0,1,left,MISS M. Peavy 26' 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
547,PT02M15.00S,2026-01-03T02:54:43.5Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,71,84,2026-01-03T02:54:44Z,5350000,False,,,0,,R. Williams III REBOUND (Off:2 Def:4),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,546.0,6.0,4.0,2.0,,,,,,,,,,,,
548,PT01M55.00S,2026-01-03T02:55:04.2Z,3,REGULAR,turnover,lost ball,[],1631101,,,1610612757,71,84,2026-01-03T02:55:10Z,5360000,False,,,0,,S. Sharpe lost ball TURNOVER (2 TO),"[1631101, 1642877]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,,,,,,,,,,2.0,Peavy,1642877.0,,,,,,,,
549,PT01M55.00S,2026-01-03T02:55:04.2Z,3,REGULAR,steal,,[],1642877,,,1610612740,71,84,2026-01-03T02:55:06Z,5370000,False,,,0,,M. Peavy STEAL (1 STL),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
550,PT01M52.00S,2026-01-03T02:55:08.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631255,6.915243101182654,49.754901960784316,1610612740,73,84,2026-01-03T02:55:14Z,5380000,False,1.0,13.0,1,left,K. Matković running alley-oop DUNK (14 PTS) (J. Alvarado 3 AST),"[1631255, 1630631]",1610612740.0,NOP,running alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,14.0,,,,,,,,,J. Alvarado,1630631.0,3.0
552,PT01M34.00S,2026-01-03T02:55:28.4Z,3,REGULAR,foul,personal,[],1642877,,,1610612757,73,84,2026-01-03T02:55:44Z,5400000,False,,,0,,M. Peavy personal FOUL (3 PF),"[1642877, 1631101]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1627539.0,3.0,0.0,Sharpe,1631101.0,,,
554,PT01M22.00S,2026-01-03T02:56:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631126,92.72339027595268,49.754901960784316,1610612757,73,84,2026-01-03T02:56:04Z,5420000,False,-1.0,16.0,1,right,MISS C. Love driving Layup,[1631126],1610612757.0,POR,driving,,,Love,C. Love,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
555,PT01M19.00S,2026-01-03T02:56:03.0Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612740,73,84,2026-01-03T02:56:04Z,5430000,False,,,0,,K. Looney REBOUND (Off:8 Def:4),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,554.0,12.0,4.0,8.0,,,,,,,,,,,,
556,PT01M07.00S,2026-01-03T02:56:14.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,11.12023653088042,41.17647058823529,1610612740,73,84,2026-01-03T03:05:50Z,5440000,False,44.0,52.0,1,left,MISS K. Looney 6' driving Layup,[1626172],1610612740.0,NOP,driving,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,,,,,,,
558,PT01M07.00S,2026-01-03T02:56:14.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,73,84,2026-01-03T03:05:45Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,556.0,,,,,,,,,,,,,,,
559,PT01M07.00S,2026-01-03T02:56:20.1Z,3,REGULAR,turnover,traveling,[],1626172,,,1610612740,73,84,2026-01-03T02:56:28Z,5470000,False,,,0,,K. Looney traveling TURNOVER (1 TO),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,1627534.0,,,,,,,
560,PT01M07.00S,2026-01-03T02:56:27.8Z,3,REGULAR,substitution,out,[],1626172,,,1610612757,73,84,2026-01-03T02:56:40Z,5480000,False,,,0,,SUB out: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT01M07.00S,2026-01-03T02:56:27.8Z,3,REGULAR,substitution,out,[],1631321,,,1610612757,73,84,2026-01-03T02:56:40Z,5490000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT01M07.00S,2026-01-03T02:56:27.8Z,3,REGULAR,substitution,in,[],1642274,,,1610612757,73,84,2026-01-03T02:56:40Z,5500000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT01M07.00S,2026-01-03T02:56:27.8Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,73,84,2026-01-03T02:56:40Z,5510000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT00M51.50S,2026-01-03T02:56:57.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631255,,,1610612757,73,84,2026-01-03T02:57:10Z,5520000,False,,,0,,K. Matković shooting personal FOUL (3 PF) (Murray 2 FT),"[1631255, 1631200]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,3.0,0.0,Murray,1631200.0,,,
566,PT00M51.50S,2026-01-03T02:57:21.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631200,,,1610612757,73,84,2026-01-03T02:57:21Z,5540000,False,,,0,,MISS K. Murray Free Throw 1 of 2,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
567,PT00M51.50S,2026-01-03T02:57:21.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,73,84,2026-01-03T02:57:21Z,5550000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,
568,PT00M51.50S,2026-01-03T02:57:41.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631200,,,1610612757,73,85,2026-01-03T02:57:41Z,5560000,False,,,0,,K. Murray Free Throw 2 of 2 (3 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
569,PT00M43.90S,2026-01-03T02:57:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,9.543363994743759,47.05882352941176,1610612740,73,85,2026-01-03T02:57:57Z,5570000,False,15.0,37.0,1,left,MISS M. Peavy driving Layup - blocked,"[1642877, 1631200]",1610612740.0,NOP,driving,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,4.0,Missed,Murray,1631200.0,,,,,,,,,,,,,,,,
570,PT00M43.90S,2026-01-03T02:57:51.9Z,3,REGULAR,block,,[],1631200,,,1610612740,73,85,2026-01-03T02:57:54Z,5580000,False,,,0,,K. Murray BLOCK (2 BLK),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT00M40.70S,2026-01-03T02:57:55.1Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,73,85,2026-01-03T02:57:57Z,5590000,False,,,0,,K. Murray REBOUND (Off:2 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,569.0,4.0,2.0,2.0,,,,,,,,,,,,
572,PT00M38.60S,2026-01-03T02:57:57.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631200,92.9862023653088,50.0,1610612757,73,85,2026-01-03T02:58:05Z,5600000,False,0.0,13.0,1,right,MISS K. Murray running Layup - blocked,"[1631200, 1642877]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.34,Missed,Peavy,1642877.0,,,,,,,,,,,,,,,,
573,PT00M38.60S,2026-01-03T02:57:57.1Z,3,REGULAR,block,,[],1642877,,,1610612757,73,85,2026-01-03T02:58:01Z,5610000,False,,,0,,M. Peavy BLOCK (1 BLK),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
574,PT00M38.40S,2026-01-03T02:57:57.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,73,85,2026-01-03T03:00:10Z,5620000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,572.0,,,,,,,,,,,,,,,
576,PT00M38.40S,2026-01-03T02:58:10.9Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612740,73,85,2026-01-03T03:02:19Z,5640000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT00M28.10S,2026-01-03T03:00:36.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,9.674770039421814,47.794117647058826,1610612740,75,85,2026-01-03T03:00:41Z,5660000,False,11.0,38.0,1,left,Y. Missi cutting DUNK (5 PTS) (J. Alvarado 4 AST),"[1642274, 1630631]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,3.99,Made,,,,,,,5.0,,,,,,,,,J. Alvarado,1630631.0,4.0
581,PT00M05.60S,2026-01-03T03:01:07.4Z,3,REGULAR,turnover,bad pass,[],1631101,,,1610612757,75,85,2026-01-03T03:01:11Z,5680000,False,,,0,,S. Sharpe bad pass TURNOVER (3 TO),"[1631101, 1631255]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,3.0,Matković,1631255.0,,,,,,,,
582,PT00M05.60S,2026-01-03T03:01:07.4Z,3,REGULAR,steal,,[],1631255,,,1610612740,75,85,2026-01-03T03:16:02Z,5690000,False,,,0,,K. Matković STEAL (2 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
583,PT00M00.00S,2026-01-03T03:01:13.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642877,14.668199737187912,2.450980392156863,1610612740,75,85,2026-01-03T03:01:18Z,5700000,False,238.0,85.0,1,left,MISS M. Peavy 25' 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Right Corner 3,24+ Right,25.26,Missed,,,,,,,,,,,,,,,,,,
584,PT00M00.00S,2026-01-03T03:01:15.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,75,85,2026-01-03T03:01:15Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,583.0,,,,,,,,,,,,,,,
585,PT00M00.00S,2026-01-03T03:01:41.3Z,3,REGULAR,period,end,[],0,,,1610612740,75,85,2026-01-03T03:01:41Z,5720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT12M00.00S,2026-01-03T03:02:44.5Z,4,REGULAR,substitution,out,['startperiod'],1642877,,,1610612740,75,85,2026-01-03T03:03:48Z,5730000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT12M00.00S,2026-01-03T03:02:44.5Z,4,REGULAR,substitution,out,['startperiod'],1642274,,,1610612740,75,85,2026-01-03T03:03:48Z,5740000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT12M00.00S,2026-01-03T03:02:44.5Z,4,REGULAR,substitution,out,['startperiod'],1631126,,,1610612740,75,85,2026-01-03T03:03:48Z,5750000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT12M00.00S,2026-01-03T03:02:44.5Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612740,75,85,2026-01-03T03:03:48Z,5760000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT12M00.00S,2026-01-03T03:02:44.5Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,75,85,2026-01-03T03:03:48Z,5770000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT12M00.00S,2026-01-03T03:02:44.5Z,4,REGULAR,substitution,in,['startperiod'],1631121,,,1610612740,75,85,2026-01-03T03:03:48Z,5780000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT12M00.00S,2026-01-03T03:02:44.5Z,4,REGULAR,substitution,in,['startperiod'],1642270,,,1610612740,75,85,2026-01-03T03:03:48Z,5790000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT12M00.00S,2026-01-03T03:02:44.5Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612740,75,85,2026-01-03T03:03:48Z,5800000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT12M00.00S,2026-01-03T03:03:53.9Z,4,REGULAR,period,start,[],0,,,1610612757,75,85,2026-01-03T03:03:53Z,5810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT11M38.00S,2026-01-03T03:04:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.19776609724047,50.245098039215684,1610612757,75,87,2026-01-03T03:04:20Z,5820000,False,1.0,21.0,1,right,S. Sharpe driving Layup (19 PTS) (K. Murray 2 AST),"[1631101, 1631200]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,19.0,,,,,,,,,K. Murray,1631200.0,2.0
597,PT11M13.00S,2026-01-03T03:04:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,8.754927726675426,54.65686274509803,1610612740,75,87,2026-01-03T03:04:54Z,5840000,False,-23.0,30.0,1,left,MISS B. McGowens driving Layup,[1631121],1610612740.0,NOP,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
598,PT11M11.00S,2026-01-03T03:04:42.8Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,75,87,2026-01-03T03:16:25Z,5850000,False,,,0,,D. Avdija REBOUND (Off:3 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,597.0,6.0,3.0,3.0,,,,,,,,,,,,
599,PT10M56.00S,2026-01-03T03:04:57.9Z,4,REGULAR,3pt,Jump Shot,[],1630166,68.01905387647832,67.40196078431373,1610612757,75,90,2026-01-03T03:05:06Z,5860000,False,87.0,248.0,1,right,D. Avdija 26' 3PT  (28 PTS) (K. Murray 3 AST),"[1630166, 1631200]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,26.29,Made,,,,,,,28.0,,,,,,,,,K. Murray,1631200.0,3.0
601,PT10M38.00S,2026-01-03T03:05:15.8Z,4,REGULAR,3pt,Jump Shot,[],1631121,31.61957950065703,65.44117647058823,1610612740,78,90,2026-01-03T03:05:21Z,5880000,False,-77.0,245.0,1,left,B. McGowens 25' 3PT  (13 PTS) (Z. Williamson 2 AST),"[1631121, 1629627]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,25.66,Made,,,,,,,13.0,,,,,,,,,Z. Williamson,1629627.0,2.0
603,PT10M27.00S,2026-01-03T03:05:26.9Z,4,REGULAR,foul,personal,['3freethrow'],1641722,,,1610612757,78,90,2026-01-03T03:05:38Z,5900000,False,,,0,,J. Hawkins shooting personal FOUL (2 PF) (Murray 3 FT),"[1641722, 1631200]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1627534.0,2.0,0.0,Murray,1631200.0,,,
605,PT10M27.00S,2026-01-03T03:06:01.8Z,4,REGULAR,freethrow,1 of 3,[],1631200,,,1610612757,78,91,2026-01-03T03:06:01Z,5920000,False,,,0,,K. Murray Free Throw 1 of 3 (4 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
606,PT10M27.00S,2026-01-03T03:06:14.5Z,4,REGULAR,freethrow,2 of 3,[],1631200,,,1610612757,78,92,2026-01-03T03:06:14Z,5930000,False,,,0,,K. Murray Free Throw 2 of 3 (5 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
607,PT10M27.00S,2026-01-03T03:06:15.7Z,4,REGULAR,substitution,out,[],1641722,,,1610612757,78,92,2026-01-03T03:06:19Z,5940000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT10M27.00S,2026-01-03T03:06:15.7Z,4,REGULAR,substitution,in,[],1629673,,,1610612757,78,92,2026-01-03T03:06:19Z,5950000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT10M27.00S,2026-01-03T03:06:30.5Z,4,REGULAR,freethrow,3 of 3,[],1631200,,,1610612757,78,93,2026-01-03T03:06:30Z,5960000,False,,,0,,K. Murray Free Throw 3 of 3 (6 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
