actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
432,PT02M10.00S,2026-03-20T01:37:50.4Z,3,REGULAR,3pt,Jump Shot,[],1642920,29.6484888304862,70.09803921568627,1610612746,79,79,2026-03-20T01:37:56Z,4300000,False,-100.0,226.0,1,left,K. Sanders 24' 3PT  (5 PTS) (J. Miller 4 AST),"[1642920, 1641757]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,24.75,Made,5.0,J. Miller,1641757.0,4.0,,,,,,,,,,,,,,
434,PT01M45.00S,2026-03-20T01:38:15.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,70.51576872536137,23.284313725490197,1610612740,79,79,2026-03-20T01:41:02Z,4320000,False,-134.0,225.0,1,right,MISS J. Poole 26' step back 3PT,[1629673],1610612740.0,NOP,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
435,PT01M45.00S,2026-03-20T01:38:15.0Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612746,79,79,2026-03-20T01:38:21Z,4330000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:4),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,434.0,,,,,,4.0,4.0,0.0,,,,,
436,PT01M38.00S,2026-03-20T01:38:25.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630543,5.732588699080158,48.28431372549019,1610612746,79,81,2026-03-20T01:42:38Z,4340000,False,9.0,1.0,1,left,I. Jackson running Layup (8 PTS) (J. Miller 5 AST),"[1630543, 1641757]",1610612746.0,LAC,running,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.87,Made,8.0,J. Miller,1641757.0,5.0,,,,,,,,,,,,,,
438,PT01M38.00S,2026-03-20T01:38:28.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629673,,,1610612746,79,81,2026-03-20T01:38:34Z,4360000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (Jackson 1 FT),"[1629673, 1630543]",1610612740.0,NOP,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,1628953.0,2.0,0.0,Jackson,1630543.0,,,,,,,,
440,PT01M38.00S,2026-03-20T01:38:38.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,79,81,2026-03-20T01:38:38Z,4380000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M38.00S,2026-03-20T01:41:21.9Z,3,REGULAR,substitution,out,[],1630180,,,1610612746,79,81,2026-03-20T01:41:34Z,4390000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M38.00S,2026-03-20T01:41:21.9Z,3,REGULAR,substitution,out,[],1627884,,,1610612746,79,81,2026-03-20T01:41:34Z,4400000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M38.00S,2026-03-20T01:41:21.9Z,3,REGULAR,substitution,in,[],1630529,,,1610612746,79,81,2026-03-20T01:41:34Z,4410000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M38.00S,2026-03-20T01:41:21.9Z,3,REGULAR,substitution,in,[],1642353,,,1610612746,79,81,2026-03-20T01:41:34Z,4420000,False,,,0,,SUB in: C. Christie,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M38.00S,2026-03-20T01:41:53.3Z,3,REGULAR,freethrow,1 of 1,[],1630543,,,1610612746,79,81,2026-03-20T01:41:53Z,4430000,False,,,0,,MISS I. Jackson Free Throw 1 of 1,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
446,PT01M35.00S,2026-03-20T01:41:56.3Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,79,81,2026-03-20T01:41:57Z,4440000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,445.0,,,,,,3.0,3.0,0.0,,,,,
447,PT01M29.00S,2026-03-20T01:42:01.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,94.56307490144546,2.450980392156863,1610612740,82,81,2026-03-20T01:42:06Z,4450000,False,-238.0,-1.0,1,right,J. Poole 3PT  (5 PTS) (H. Jones 1 AST),"[1629673, 1630529]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,23.77,Made,5.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,,
449,PT01M05.00S,2026-03-20T01:42:26.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612746,82,81,2026-03-20T01:42:31Z,4470000,False,,,0,,Z. Williamson shooting personal FOUL (3 PF) (Miller 2 FT),"[1629627, 1641757]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,1630886.0,3.0,0.0,Miller,1641757.0,,,,,,,,
451,PT01M05.00S,2026-03-20T01:42:52.7Z,3,REGULAR,freethrow,1 of 2,[],1641757,,,1610612746,82,81,2026-03-20T01:42:52Z,4490000,False,,,0,,MISS J. Miller Free Throw 1 of 2,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT01M05.00S,2026-03-20T01:42:52.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,82,81,2026-03-20T01:42:52Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,451.0,,,,,,,,,,,,,
453,PT01M05.00S,2026-03-20T01:43:07.5Z,3,REGULAR,freethrow,2 of 2,[],1641757,,,1610612746,82,82,2026-03-20T01:43:07Z,4510000,False,,,0,,J. Miller Free Throw 2 of 2 (11 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
454,PT00M45.90S,2026-03-20T01:43:29.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,84.1819973718791,38.970588235294116,1610612740,82,82,2026-03-20T01:44:17Z,4520000,False,-55.0,96.0,1,right,MISS H. Jones 11' pullup Shot,[1630529],1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.09,Missed,,,,,,,,,,,,,,,,,,
455,PT00M44.20S,2026-03-20T01:43:31.2Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,82,82,2026-03-20T01:44:17Z,4530000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,454.0,,,,,,2.0,1.0,1.0,,,,,
456,PT00M43.80S,2026-03-20T01:43:32.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,87.59855453350855,42.64705882352941,1610612740,84,82,2026-03-20T01:44:01Z,4540000,False,-37.0,64.0,1,right,Z. Williamson 7' putback Layup (7 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,7.39,Made,7.0,,,,,,,,,,,,,,,,,
457,PT00M36.00S,2026-03-20T01:43:41.9Z,3,REGULAR,3pt,Jump Shot,[],203992,35.29894875164258,32.59803921568628,1610612746,84,82,2026-03-20T01:43:46Z,4550000,False,87.0,279.0,1,left,MISS B. Bogdanović 29' pullup 3PT,[203992],1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,29.25,Missed,,,,,,,,,,,,,,,,,,
458,PT00M33.20S,2026-03-20T01:43:44.6Z,3,REGULAR,rebound,offensive,[],1641757,,,1610612746,84,82,2026-03-20T01:43:44Z,4560000,False,,,0,,J. Miller REBOUND (Off:2 Def:5),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Center,,,,,,,457.0,,,,,,7.0,5.0,2.0,,,,,
459,PT00M23.20S,2026-03-20T01:43:55.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630543,6.258212877792378,49.01960784313725,1610612746,84,84,2026-03-20T01:45:05Z,4570000,False,5.0,6.0,1,left,I. Jackson DUNK (10 PTS) (K. Sanders 2 AST),"[1630543, 1642920]",1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.8,Made,10.0,K. Sanders,1642920.0,2.0,,,,,,,,,,,,,,
461,PT00M06.20S,2026-03-20T01:44:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.72339027595268,46.32352941176471,1610612740,86,84,2026-03-20T01:45:34Z,4590000,False,-18.0,16.0,1,right,Z. Williamson driving Layup (9 PTS) (J. Fears 2 AST),"[1629627, 1642847]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.43,Made,9.0,J. Fears,1642847.0,2.0,,,,,,,,,,,,,,
463,PT00M06.20S,2026-03-20T01:44:35.1Z,3,REGULAR,foul,personal,['1freethrow'],203992,,,1610612740,86,84,2026-03-20T01:44:41Z,4610000,False,,,0,,B. Bogdanović shooting personal FOUL (1 PF) (Williamson 1 FT),"[203992, 1629627]",1610612746.0,LAC,shooting,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1630886.0,1.0,0.0,Williamson,1629627.0,,,,,,,,
465,PT00M06.20S,2026-03-20T01:44:42.1Z,3,REGULAR,substitution,out,[],1642852,,,1610612740,86,84,2026-03-20T01:45:05Z,4630000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M06.20S,2026-03-20T01:44:42.1Z,3,REGULAR,substitution,in,[],1642274,,,1610612740,86,84,2026-03-20T01:45:05Z,4640000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M06.20S,2026-03-20T01:44:58.5Z,3,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,87,84,2026-03-20T01:44:58Z,4650000,False,,,0,,Z. Williamson Free Throw 1 of 1 (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
468,PT00M00.80S,2026-03-20T01:45:10.1Z,3,REGULAR,3pt,Jump Shot,[],1630543,9.280551905387648,3.431372549019608,1610612746,87,84,2026-03-20T01:46:22Z,4660000,False,233.0,35.0,1,left,MISS I. Jackson 3PT - blocked,"[1630543, 1642274]",1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,Missi,1642274.0
471,PT00M00.80S,2026-03-20T01:45:10.1Z,3,REGULAR,block,,[],1642274,,,1610612746,87,84,2026-03-20T01:46:22Z,4665000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
469,PT00M00.80S,2026-03-20T01:45:10.1Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,87,84,2026-03-20T01:46:22Z,4670000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Right Corner 3,24+ Right,,,,,,,468.0,,,,,,3.0,2.0,1.0,,,,,
470,PT00M00.00S,2026-03-20T01:45:17.3Z,3,REGULAR,period,end,[],0,,,1610612740,87,84,2026-03-20T01:46:22Z,4680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2026-03-20T01:47:40.4Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,87,84,2026-03-20T01:47:55Z,4690000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2026-03-20T01:47:40.4Z,4,REGULAR,substitution,out,['startperiod'],1641757,,,1610612740,87,84,2026-03-20T01:47:55Z,4700000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2026-03-20T01:47:40.4Z,4,REGULAR,substitution,in,['startperiod'],1642852,,,1610612740,87,84,2026-03-20T01:47:55Z,4710000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2026-03-20T01:47:40.4Z,4,REGULAR,substitution,in,['startperiod'],1627739,,,1610612740,87,84,2026-03-20T01:47:55Z,4720000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2026-03-20T01:47:59.5Z,4,REGULAR,period,start,[],0,,,1610612740,87,84,2026-03-20T01:47:59Z,4730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M50.00S,2026-03-20T01:48:09.5Z,4,REGULAR,3pt,Jump Shot,[],1642852,95.6143232588699,95.83333333333334,1610612740,87,84,2026-03-20T01:48:13Z,4740000,False,229.0,-11.0,1,right,MISS D. Queen 3PT,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
478,PT11M47.00S,2026-03-20T01:48:12.5Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,87,84,2026-03-20T01:48:13Z,4750000,False,,,0,,Y. Missi REBOUND (Off:2 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Right Corner 3,24+ Right,,,,,,,477.0,,,,,,8.0,6.0,2.0,,,,,
479,PT11M46.00S,2026-03-20T01:48:11.9Z,4,REGULAR,turnover,lost ball,[],1642274,,,1610612740,87,84,2026-03-20T01:48:16Z,4760000,False,,,0,,Y. Missi lost ball TURNOVER (2 TO),"[1642274, 1642920]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Sanders,1642920.0,,
480,PT11M46.00S,2026-03-20T01:48:11.9Z,4,REGULAR,steal,,[],1642920,,,1610612746,87,84,2026-03-20T01:48:13Z,4770000,False,,,0,,K. Sanders STEAL (2 STL),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
481,PT11M41.00S,2026-03-20T01:48:17.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642920,31.882391590013142,56.86274509803921,1610612746,87,84,2026-03-20T01:50:31Z,4780000,False,-34.0,247.0,1,left,MISS K. Sanders 24' running 3PT,[1642920],1610612746.0,LAC,running,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
482,PT11M37.00S,2026-03-20T01:48:21.7Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,87,84,2026-03-20T01:48:22Z,4790000,False,,,0,,Y. Missi REBOUND (Off:2 Def:7),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,,,,481.0,,,,,,9.0,7.0,2.0,,,,,
483,PT11M34.00S,2026-03-20T01:48:25.9Z,4,REGULAR,foul,personal,[],203992,,,1610612740,87,84,2026-03-20T01:48:31Z,4800000,False,,,0,,B. Bogdanović personal FOUL (2 PF),"[203992, 1629673]",1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,,,,,1146.0,2.0,0.0,Poole,1629673.0,,,,,,,,
485,PT11M20.00S,2026-03-20T01:48:53.8Z,4,REGULAR,turnover,bad pass,[],1642274,,,1610612740,87,84,2026-03-20T01:48:57Z,4820000,False,,,0,,Y. Missi bad pass TURNOVER (3 TO),"[1642274, 1642920]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Sanders,1642920.0,,
486,PT11M20.00S,2026-03-20T01:48:53.8Z,4,REGULAR,steal,,[],1642920,,,1610612746,87,84,2026-03-20T01:48:55Z,4830000,False,,,0,,K. Sanders STEAL (3 STL),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
487,PT11M06.00S,2026-03-20T01:49:07.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1642920,22.28975032851511,41.42156862745098,1610612746,87,84,2026-03-20T01:49:12Z,4840000,False,43.0,157.0,1,left,MISS K. Sanders 16' pullup Shot,[1642920],1610612746.0,LAC,pullup,,,Sanders,K. Sanders,,,,,Mid-Range,16-24 Center,16.28,Missed,,,,,,,,,,,,,,,,,,
488,PT11M02.00S,2026-03-20T01:49:11.4Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,87,84,2026-03-20T01:49:12Z,4850000,False,,,0,,Y. Missi REBOUND (Off:2 Def:8),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Center,,,,,,,487.0,,,,,,10.0,8.0,2.0,,,,,
489,PT10M52.00S,2026-03-20T01:49:25.5Z,4,REGULAR,foul,personal,[],1642920,,,1610612740,87,84,2026-03-20T01:49:35Z,4860000,False,,,0,,K. Sanders personal FOUL (3 PF),"[1642920, 1629673]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Mid-Range,16-24 Center,,,,,,,,1146.0,3.0,0.0,Poole,1629673.0,,,,,,,,
492,PT10M43.00S,2026-03-20T01:50:05.1Z,4,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,87,84,2026-03-20T01:50:12Z,4890000,False,,,0,,Z. Williamson lost ball out-of-bounds TURNOVER (1 TO),[1629627],1610612740.0,NOP,lost ball,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1630886.0,,,,,,,,1.0,,,,
493,PT10M31.00S,2026-03-20T01:50:24.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203992,8.09789750328515,48.03921568627451,1610612746,87,84,2026-03-20T01:50:29Z,4900000,False,10.0,24.0,1,left,MISS B. Bogdanović driving Layup,[203992],1610612746.0,LAC,driving,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
494,PT10M26.00S,2026-03-20T01:50:27.9Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612746,87,84,2026-03-20T01:50:27Z,4910000,False,,,0,,I. Jackson REBOUND (Off:2 Def:2),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,493.0,,,,,,4.0,2.0,2.0,,,,,
495,PT10M26.00S,2026-03-20T01:50:27.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630543,5.590000152587891,50.0,1610612746,87,86,2026-03-20T01:50:27Z,4920000,False,0.0,0.0,1,left,I. Jackson tip Layup (12 PTS),[1630543],1610612746.0,LAC,tip,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
500,PT10M05.00S,2026-03-20T01:51:07.8Z,4,REGULAR,turnover,out-of-bounds,[],1642852,,,1610612740,87,86,2026-03-20T01:51:16Z,4970000,False,,,0,,D. Queen bad pass out-of-bounds TURNOVER (3 TO),[1642852],1610612740.0,NOP,bad pass,,,Queen,D. Queen,,,,,Mid-Range,8-16 Right,,,,,,,,1146.0,,,,,,,,3.0,,,,
501,PT09M51.00S,2026-03-20T01:51:31.8Z,4,REGULAR,turnover,bad pass,[],203992,,,1610612746,87,86,2026-03-20T01:51:35Z,4980000,False,,,0,,B. Bogdanović bad pass TURNOVER (1 TO),"[203992, 1629627]",1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Williamson,1629627.0,,
502,PT09M51.00S,2026-03-20T01:51:31.8Z,4,REGULAR,steal,,[],1629627,,,1610612740,87,86,2026-03-20T01:51:33Z,4990000,False,,,0,,Z. Williamson STEAL (2 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
503,PT09M39.00S,2026-03-20T01:51:43.8Z,4,REGULAR,turnover,bad pass,[],1642852,,,1610612740,87,86,2026-03-20T01:51:47Z,5000000,False,,,0,,D. Queen bad pass TURNOVER (4 TO),"[1642852, 1642920]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,4.0,Sanders,1642920.0,,
504,PT09M39.00S,2026-03-20T01:51:43.8Z,4,REGULAR,steal,,[],1642920,,,1610612746,87,86,2026-03-20T01:51:45Z,5010000,False,,,0,,K. Sanders STEAL (4 STL),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
505,PT09M34.00S,2026-03-20T01:51:48.5Z,4,REGULAR,turnover,bad pass,[],203992,,,1610612746,87,86,2026-03-20T01:51:55Z,5020000,False,,,0,,B. Bogdanović bad pass TURNOVER (2 TO),"[203992, 1642847]",1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2.0,Fears,1642847.0,,
506,PT09M34.00S,2026-03-20T01:51:48.5Z,4,REGULAR,steal,,[],1642847,,,1610612740,87,86,2026-03-20T01:51:52Z,5030000,False,,,0,,J. Fears STEAL (2 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
507,PT09M26.00S,2026-03-20T01:51:59.4Z,4,REGULAR,foul,personal,[],1642920,,,1610612740,87,86,2026-03-20T01:52:06Z,5040000,False,,,0,,K. Sanders personal FOUL (4 PF),"[1642920, 1642847]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1630886.0,4.0,0.0,Fears,1642847.0,,,,,,,,
509,PT09M26.00S,2026-03-20T01:52:08.5Z,4,REGULAR,substitution,out,[],1629673,,,1610612740,87,86,2026-03-20T01:52:15Z,5060000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M26.00S,2026-03-20T01:52:08.5Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,87,86,2026-03-20T01:52:15Z,5070000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M13.00S,2026-03-20T01:52:32.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630530,80.76544021024968,17.647058823529413,1610612740,87,86,2026-03-20T01:52:36Z,5080000,False,-162.0,128.0,1,right,MISS T. Murphy III 20' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,20.65,Missed,,,,,,,,,,,,,,,,,,
512,PT09M10.00S,2026-03-20T01:52:35.0Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612746,87,86,2026-03-20T01:52:36Z,5090000,False,,,0,,I. Jackson REBOUND (Off:2 Def:3),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,511.0,,,,,,5.0,3.0,2.0,,,,,
513,PT09M06.00S,2026-03-20T01:52:38.7Z,4,REGULAR,turnover,lost ball,[],1642353,,,1610612746,87,86,2026-03-20T01:52:43Z,5100000,False,,,0,,C. Christie lost ball TURNOVER (2 TO),"[1642353, 1629627]",1610612746.0,LAC,,,,Christie,C. Christie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2.0,Williamson,1629627.0,,
514,PT09M06.00S,2026-03-20T01:52:38.7Z,4,REGULAR,steal,,[],1629627,,,1610612740,87,86,2026-03-20T01:52:40Z,5110000,False,,,0,,Z. Williamson STEAL (3 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
515,PT09M02.00S,2026-03-20T01:52:43.5Z,4,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,87,86,2026-03-20T01:52:49Z,5120000,False,,,0,,Z. Williamson bad pass out-of-bounds TURNOVER (2 TO),[1629627],1610612740.0,NOP,bad pass,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,,1146.0,,,,,,,,2.0,,,,
516,PT09M02.00S,2026-03-20T01:52:49.2Z,4,REGULAR,substitution,out,[],1642852,,,1610612746,87,86,2026-03-20T01:52:56Z,5130000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M02.00S,2026-03-20T01:52:49.2Z,4,REGULAR,substitution,out,[],1642353,,,1610612746,87,86,2026-03-20T01:52:56Z,5140000,False,,,0,,SUB out: C. Christie,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M02.00S,2026-03-20T01:52:49.2Z,4,REGULAR,substitution,in,[],1630180,,,1610612746,87,86,2026-03-20T01:52:56Z,5150000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M02.00S,2026-03-20T01:52:49.2Z,4,REGULAR,substitution,in,[],1628381,,,1610612746,87,86,2026-03-20T01:52:56Z,5160000,False,,,0,,SUB in: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
