actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
503,PT11M50.00S,2026-03-12T01:52:30.9Z,4,REGULAR,3pt,Jump Shot,[],1630193,30.305519053876477,21.323529411764707,1610612761,93,86,2026-03-12T01:52:36Z,4920000,False,143.0,232.0,1,left,I. Quickley 27' 3PT  (19 PTS) (S. Barnes 3 AST),"[1630193, 1630567]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,27.31,Made,19.0,,,,,,,,,,,S. Barnes,1630567.0,3.0,,
505,PT11M26.00S,2026-03-12T01:52:56.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,86.28449408672799,43.627450980392155,1610612740,93,86,2026-03-12T01:54:01Z,4940000,False,-32.0,76.0,1,right,MISS S. Bey 8' driving Layup - blocked,"[1630180, 1630567]",1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,8.28,Missed,,,,,,,,,,,,,,,Barnes,1630567.0
506,PT11M26.00S,2026-03-12T01:52:56.7Z,4,REGULAR,block,,[],1630567,,,1610612740,93,86,2026-03-12T01:52:59Z,4950000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
507,PT11M24.00S,2026-03-12T01:52:58.7Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,93,86,2026-03-12T01:54:01Z,4960000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:5),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,505.0,5.0,5.0,0.0,,,,,,,,,,,
508,PT11M17.00S,2026-03-12T01:53:02.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,5.469776609724048,52.450980392156865,1610612761,93,88,2026-03-12T01:53:08Z,4970000,False,-12.0,-1.0,1,left,R. Barrett running Layup (14 PTS) (I. Quickley 3 AST),"[1629628, 1630193]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,1.23,Made,14.0,,,,,,,,,,,I. Quickley,1630193.0,3.0,,
510,PT11M16.00S,2026-03-12T01:53:12.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,93,88,2026-03-12T01:53:12Z,4990000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M16.00S,2026-03-12T01:55:07.7Z,4,REGULAR,substitution,out,[],1642847,,,1610612740,93,88,2026-03-12T01:55:40Z,5000000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M16.00S,2026-03-12T01:55:07.7Z,4,REGULAR,substitution,out,[],1642852,,,1610612740,93,88,2026-03-12T01:55:40Z,5010000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M16.00S,2026-03-12T01:55:07.7Z,4,REGULAR,substitution,in,[],1627749,,,1610612740,93,88,2026-03-12T01:55:40Z,5020000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M16.00S,2026-03-12T01:55:07.7Z,4,REGULAR,substitution,in,[],1631255,,,1610612740,93,88,2026-03-12T01:55:40Z,5030000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT10M52.00S,2026-03-12T01:56:23.9Z,4,REGULAR,2pt,Jump Shot,[],1629627,94.82588699080158,15.931372549019606,1610612740,93,88,2026-03-12T01:57:03Z,5040000,False,-170.0,-4.0,1,right,MISS Z. Williamson 17' Jump Shot,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left,,,17.03,Missed,,,,,,,,,,,,,,,,
516,PT10M51.00S,2026-03-12T01:56:24.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,93,88,2026-03-12T01:57:03Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Left,,,,,,515.0,,,,,,,,,,,,,,
517,PT10M50.00S,2026-03-12T01:56:30.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,93,88,2026-03-12T01:57:07Z,5060000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,201638.0,,,,,,,,,,,,,,,,,,,
518,PT10M40.00S,2026-03-12T01:56:50.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,17.16491458607096,48.03921568627451,1610612761,93,90,2026-03-12T01:56:53Z,5070000,False,10.0,109.0,1,left,I. Quickley 10' turnaround Jump Shot (21 PTS),[1630193],1610612761.0,TOR,turnaround,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,10.93,Made,21.0,,,,,,,,,,,,,,,
519,PT10M29.00S,2026-03-12T01:57:01.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,94.03745072273325,48.28431372549019,1610612740,95,90,2026-03-12T01:57:05Z,5080000,False,-9.0,4.0,1,right,Y. Missi cutting Layup (2 PTS) (Z. Williamson 4 AST),"[1642274, 1629627]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,0.93,Made,2.0,,,,,,,,,,,Z. Williamson,1629627.0,4.0,,
521,PT10M15.00S,2026-03-12T01:57:14.2Z,4,REGULAR,3pt,Jump Shot,[],1642419,3.4986859395532193,94.85294117647058,1610612761,95,93,2026-03-12T01:57:18Z,5100000,False,-224.0,-20.0,1,left,J. Battle 3PT  (3 PTS) (S. Barnes 4 AST),"[1642419, 1630567]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,,,22.52,Made,3.0,,,,,,,,,,,S. Barnes,1630567.0,4.0,,
523,PT10M01.00S,2026-03-12T01:57:29.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,84.05059132720105,47.549019607843135,1610612740,95,93,2026-03-12T01:59:00Z,5120000,False,-12.0,97.0,1,right,MISS D. Murray 9' pullup Shot,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,9.82,Missed,,,,,,,,,,,,,,,,
524,PT09M58.00S,2026-03-12T01:57:32.7Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,95,93,2026-03-12T01:59:00Z,5130000,False,,,0,,Y. Missi REBOUND (Off:1 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,523.0,2.0,1.0,1.0,,,,,,,,,,,
525,PT09M57.00S,2026-03-12T01:57:35.1Z,4,REGULAR,turnover,bad pass,[],1642274,,,1610612740,95,93,2026-03-12T01:59:29Z,5140000,False,,,0,,Y. Missi bad pass TURNOVER (1 TO),"[1642274, 1630193]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,Quickley,1630193.0,,,,,,,,,
526,PT09M57.00S,2026-03-12T01:57:35.1Z,4,REGULAR,steal,,[],1630193,,,1610612761,95,93,2026-03-12T01:57:36Z,5150000,False,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
527,PT09M51.00S,2026-03-12T01:57:38.9Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630193,24.78646517739816,15.931372549019606,1610612761,95,93,2026-03-12T01:59:37Z,5160000,False,170.0,180.0,1,left,MISS I. Quickley 24' running pullup 3PT,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,24.82,Missed,,,,,,,,,,,,,,,,
528,PT09M49.00S,2026-03-12T01:57:40.9Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612761,95,93,2026-03-12T01:59:37Z,5170000,False,,,0,,I. Quickley REBOUND (Off:1 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,527.0,4.0,3.0,1.0,,,,,,,,,,,
529,PT09M48.00S,2026-03-12T01:57:44.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629628,21.50131406044678,10.049019607843137,1610612761,95,93,2026-03-12T01:57:48Z,5180000,False,200.0,150.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,24.96,Missed,,,,,,,,,,,,,,,,
530,PT09M48.00S,2026-03-12T01:57:47.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,95,93,2026-03-12T01:57:47Z,5190000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,529.0,,,,,,,,,,,,,,
532,PT09M38.00S,2026-03-12T01:58:12.5Z,4,REGULAR,foul,personal,['2freethrow'],1630572,,,1610612740,95,93,2026-03-12T01:58:22Z,5210000,False,,,0,,S. Mamukelashvili shooting personal FOUL (2 PF) (Williamson 2 FT),"[1630572, 1629627]",1610612761.0,TOR,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,,,2.0,0.0,Williamson,1629627.0,,,,,
534,PT09M38.00S,2026-03-12T01:58:39.6Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,96,93,2026-03-12T01:58:39Z,5230000,False,,,0,,Z. Williamson Free Throw 1 of 2 (13 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
535,PT09M38.00S,2026-03-12T01:58:40.5Z,4,REGULAR,substitution,out,[],1629628,,,1610612740,96,93,2026-03-12T01:58:54Z,5240000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M38.00S,2026-03-12T01:58:40.5Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,96,93,2026-03-12T01:58:54Z,5250000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M38.00S,2026-03-12T01:59:13.3Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,97,93,2026-03-12T01:59:13Z,5260000,False,,,0,,Z. Williamson Free Throw 2 of 2 (14 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
538,PT09M32.00S,2026-03-12T01:59:35.4Z,4,REGULAR,foul,personal,[],1627749,,,1610612761,97,93,2026-03-12T01:59:44Z,5270000,False,,,0,,D. Murray personal FOUL (2 PF),"[1627749, 1630193]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,201638.0,,,,,,,,,,,2.0,0.0,Quickley,1630193.0,,,,,
540,PT09M28.00S,2026-03-12T01:59:50.1Z,4,REGULAR,3pt,Jump Shot,[],1630572,22.815374507227332,87.99019607843137,1610612761,97,93,2026-03-12T01:59:55Z,5290000,False,-190.0,162.0,1,left,MISS S. Mamukelashvili 24' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,24.97,Missed,,,,,,,,,,,,,,,,
541,PT09M22.00S,2026-03-12T01:59:56.1Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,97,93,2026-03-12T01:59:55Z,5300000,False,,,0,,K. Matković REBOUND (Off:1 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,540.0,3.0,2.0,1.0,,,,,,,,,,,
542,PT09M10.00S,2026-03-12T02:00:06.6Z,4,REGULAR,2pt,Jump Shot,[],1627749,82.47371879106439,69.85294117647058,1610612740,99,93,2026-03-12T02:00:10Z,5310000,False,99.0,112.0,1,right,D. Murray 14' pullup Jump Shot (22 PTS),[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,14.98,Made,22.0,,,,,,,,,,,,,,,
543,PT08M49.00S,2026-03-12T02:00:28.2Z,4,REGULAR,3pt,Jump Shot,[],1630193,22.815374507227332,10.53921568627451,1610612761,99,93,2026-03-12T02:00:32Z,5320000,False,197.0,162.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,25.53,Missed,,,,,,,,,,,,,,,,
544,PT08M45.00S,2026-03-12T02:00:32.2Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,99,93,2026-03-12T02:00:32Z,5330000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,543.0,3.0,2.0,1.0,,,,,,,,,,,
545,PT08M38.00S,2026-03-12T02:00:42.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.32917214191852,45.83333333333333,1610612740,99,93,2026-03-12T02:01:33Z,5340000,False,-21.0,20.0,1,right,MISS D. Murray driving finger roll Layup,[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,2.86,Missed,,,,,,,,,,,,,,,,
546,PT08M37.00S,2026-03-12T02:00:43.9Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,99,93,2026-03-12T02:01:33Z,5350000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,545.0,4.0,2.0,2.0,,,,,,,,,,,
547,PT08M37.00S,2026-03-12T02:00:46.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,94.40999984741211,50.0,1610612740,99,93,2026-03-12T02:01:41Z,5360000,False,0.0,0.0,1,right,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
548,PT08M36.00S,2026-03-12T02:00:47.1Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,99,93,2026-03-12T02:01:41Z,5370000,False,,,0,,Y. Missi REBOUND (Off:3 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,547.0,5.0,2.0,3.0,,,,,,,,,,,
549,PT08M35.00S,2026-03-12T02:00:48.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,94.40999984741211,50.0,1610612740,101,93,2026-03-12T02:01:46Z,5380000,False,0.0,0.0,1,right,Y. Missi tip Layup (4 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,0.0,Made,4.0,,,,,,,,,,,,,,,
550,PT08M17.00S,2026-03-12T02:01:01.8Z,4,REGULAR,3pt,Jump Shot,[],1630572,5.601182654402102,3.1862745098039214,1610612761,101,93,2026-03-12T02:02:31Z,5390000,False,234.0,0.0,1,left,MISS S. Mamukelashvili 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,23.41,Missed,,,,,,,,,,,,,,,,
551,PT08M15.00S,2026-03-12T02:01:03.8Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612740,101,93,2026-03-12T02:02:31Z,5400000,False,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,,,550.0,5.0,5.0,0.0,,,,,,,,,,,
552,PT08M04.00S,2026-03-12T02:01:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.9060446780552,48.28431372549019,1610612740,103,93,2026-03-12T02:02:42Z,5410000,False,-9.0,5.0,1,right,Z. Williamson driving finger roll Layup (16 PTS) (D. Murray 6 AST),"[1629627, 1627749]",1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,0.98,Made,16.0,,,,,,,,,,,D. Murray,1627749.0,6.0,,
554,PT08M02.00S,2026-03-12T02:01:22.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,103,93,2026-03-12T02:01:22Z,5430000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M02.00S,2026-03-12T02:03:42.8Z,4,REGULAR,substitution,out,[],1630572,,,1610612761,103,93,2026-03-12T02:04:05Z,5440000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M02.00S,2026-03-12T02:03:42.8Z,4,REGULAR,substitution,out,[],1642419,,,1610612761,103,93,2026-03-12T02:04:05Z,5450000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M02.00S,2026-03-12T02:03:42.8Z,4,REGULAR,substitution,in,[],1627751,,,1610612761,103,93,2026-03-12T02:04:05Z,5460000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M02.00S,2026-03-12T02:03:42.8Z,4,REGULAR,substitution,in,[],1629628,,,1610612761,103,93,2026-03-12T02:04:05Z,5470000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M45.00S,2026-03-12T02:04:33.9Z,4,REGULAR,2pt,Jump Shot,[],1627742,4.155716162943495,73.77450980392157,1610612761,103,93,2026-03-12T02:05:05Z,5480000,False,-119.0,-13.0,1,left,MISS B. Ingram 11' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,11.97,Missed,,,,,,,,,,,,,,,,
560,PT07M43.00S,2026-03-12T02:04:35.9Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,103,93,2026-03-12T02:05:14Z,5490000,False,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,559.0,4.0,2.0,2.0,,,,,,,,,,,
561,PT07M23.00S,2026-03-12T02:04:57.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642274,87.59855453350855,49.50980392156863,1610612740,103,93,2026-03-12T02:05:46Z,5500000,False,-2.0,64.0,1,right,MISS Y. Missi 6' Jump Shot,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,6.41,Missed,,,,,,,,,,,,,,,,
562,PT07M21.00S,2026-03-12T02:04:59.2Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,103,93,2026-03-12T02:05:46Z,5510000,False,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,561.0,6.0,5.0,1.0,,,,,,,,,,,
563,PT07M13.00S,2026-03-12T02:05:11.0Z,4,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612761,103,93,2026-03-12T02:05:18Z,5520000,False,,,0,,D. Murray shooting personal FOUL (3 PF) (Quickley 2 FT),"[1627749, 1630193]",1610612740.0,NOP,shooting,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,1627539.0,,,,,,,,,,,3.0,0.0,Quickley,1630193.0,,,,,
565,PT07M13.00S,2026-03-12T02:05:35.2Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,103,94,2026-03-12T02:05:35Z,5540000,False,,,0,,I. Quickley Free Throw 1 of 2 (22 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
566,PT07M13.00S,2026-03-12T02:05:36.0Z,4,REGULAR,substitution,out,[],1631255,,,1610612761,103,94,2026-03-12T02:05:43Z,5550000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M13.00S,2026-03-12T02:05:36.0Z,4,REGULAR,substitution,out,[],1630180,,,1610612761,103,94,2026-03-12T02:05:43Z,5560000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M13.00S,2026-03-12T02:05:36.0Z,4,REGULAR,substitution,in,[],1630529,,,1610612761,103,94,2026-03-12T02:05:43Z,5570000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M13.00S,2026-03-12T02:05:36.0Z,4,REGULAR,substitution,in,[],1630530,,,1610612761,103,94,2026-03-12T02:05:43Z,5580000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M13.00S,2026-03-12T02:06:01.8Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,103,95,2026-03-12T02:06:01Z,5590000,False,,,0,,I. Quickley Free Throw 2 of 2 (23 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
571,PT07M04.00S,2026-03-12T02:06:14.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.24901445466492,44.11764705882353,1610612740,103,95,2026-03-12T02:07:07Z,5600000,False,-29.0,11.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,3.14,Missed,,,,,,,,,,,,,,,,
572,PT07M03.00S,2026-03-12T02:06:15.7Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,103,95,2026-03-12T02:07:07Z,5610000,False,,,0,,Y. Missi REBOUND (Off:4 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,571.0,6.0,2.0,4.0,,,,,,,,,,,
573,PT07M02.00S,2026-03-12T02:06:17.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,94.40999984741211,50.0,1610612740,103,95,2026-03-12T02:07:14Z,5620000,False,0.0,0.0,1,right,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
574,PT07M02.00S,2026-03-12T02:06:17.3Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612761,103,95,2026-03-12T02:07:14Z,5630000,False,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,573.0,5.0,4.0,1.0,,,,,,,,,,,
575,PT06M56.00S,2026-03-12T02:06:19.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,23.73521681997372,88.48039215686273,1610612761,103,95,2026-03-12T02:07:28Z,5640000,False,-192.0,171.0,1,left,MISS B. Ingram 25' running pullup 3PT,[1627742],1610612761.0,TOR,running pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,25.71,Missed,,,,,,,,,,,,,,,,
576,PT06M54.00S,2026-03-12T02:06:21.9Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612761,103,95,2026-03-12T02:07:44Z,5650000,False,,,0,,I. Quickley REBOUND (Off:2 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,575.0,5.0,3.0,2.0,,,,,,,,,,,
577,PT06M54.00S,2026-03-12T02:06:24.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630193,6.521024967148489,61.51960784313726,1610612761,103,95,2026-03-12T02:07:53Z,5660000,False,-58.0,9.0,1,left,MISS I. Quickley Jump Shot,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,5.83,Missed,,,,,,,,,,,,,,,,
578,PT06M52.00S,2026-03-12T02:06:26.6Z,4,REGULAR,rebound,offensive,[],1629628,,,1610612761,103,95,2026-03-12T02:07:53Z,5670000,False,,,0,,R. Barrett REBOUND (Off:2 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,577.0,7.0,5.0,2.0,,,,,,,,,,,
579,PT06M51.00S,2026-03-12T02:06:29.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629628,5.590000152587891,50.0,1610612761,103,97,2026-03-12T02:07:56Z,5680000,False,0.0,0.0,1,left,R. Barrett tip Layup (16 PTS),[1629628],1610612761.0,TOR,tip,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,0.0,Made,16.0,,,,,,,,,,,,,,,
580,PT06M35.00S,2026-03-12T02:06:40.5Z,4,REGULAR,2pt,Jump Shot,[],1627749,84.83902759526939,30.392156862745097,1610612740,105,97,2026-03-12T02:06:44Z,5690000,False,-98.0,90.0,1,right,D. Murray 13' pullup Jump Shot (24 PTS),[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,13.31,Made,24.0,,,,,,,,,,,,,,,
581,PT06M15.00S,2026-03-12T02:07:01.6Z,4,REGULAR,3pt,Jump Shot,[],1630567,9.149145860709593,4.411764705882353,1610612761,105,97,2026-03-12T02:07:05Z,5700000,False,228.0,34.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,23.03,Missed,,,,,,,,,,,,,,,,
