actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
611,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,93,105,2025-11-20T03:04:39Z,6020000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,
612,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,in,[],1630180,,,1610612743,93,105,2025-11-20T03:04:39Z,6030000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,
613,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,in,[],1630530,,,1610612743,93,105,2025-11-20T03:04:39Z,6040000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
614,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,in,[],203999,,,1610612743,93,105,2025-11-20T03:04:39Z,6050000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,,,,,,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,
615,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,in,[],1629661,,,1610612743,93,105,2025-11-20T03:04:39Z,6060000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,
616,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,in,[],1631212,,,1610612743,93,105,2025-11-20T03:04:39Z,6070000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,,,,,,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,
617,PT07M04.00S,2025-11-20T03:04:54.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.77463863337714,52.20588235294118,1610612743,93,107,2025-11-20T03:05:00Z,6080000,False,11.0,6.0,1,right,B. Brown cutting Layup (12 PTS) (N. Jokić 11 AST),"[1628971, 203999]",1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,,Brown,B. Brown,,,,,,1.25,Made,,,,,12.0,N. Jokić,203999.0,11.0,,
619,PT06M56.00S,2025-11-20T03:05:04.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,6.915243101182654,51.71568627450981,1610612740,93,107,2025-11-20T03:07:50Z,6100000,False,-9.0,13.0,1,left,MISS D. Queen driving Layup,[1642852],1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,,,,Queen,D. Queen,,,,,,1.52,Missed,,,,,,,,,,
620,PT06M55.00S,2025-11-20T03:05:05.5Z,4,REGULAR,rebound,offensive,[],1642852,,,1610612740,93,107,2025-11-20T03:07:50Z,6110000,False,,,0,,D. Queen REBOUND (Off:4 Def:3),[1642852],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Queen,D. Queen,,,,,,,,619.0,7.0,3.0,4.0,,,,,,
621,PT06M55.00S,2025-11-20T03:05:10.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642852,5.590000152587891,50.0,1610612740,93,107,2025-11-20T03:08:11Z,6120000,False,0.0,0.0,1,left,MISS D. Queen tip Layup,[1642852],1610612740.0,NOP,tip,,,,,,Restricted Area,0-8 Center,,,,Queen,D. Queen,,,,,,0.0,Missed,,,,,,,,,,
622,PT06M54.00S,2025-11-20T03:05:11.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,93,107,2025-11-20T03:08:38Z,6130000,False,,,0,,N. Jokić REBOUND (Off:4 Def:7),[203999],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jokić,N. Jokić,,,,,,,,621.0,11.0,7.0,4.0,,,,,,
623,PT06M44.00S,2025-11-20T03:05:14.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203501,81.15965834428384,5.147058823529411,1610612743,93,110,2025-11-20T03:09:02Z,6140000,False,-224.0,125.0,1,right,T. Hardaway Jr. 25' 3PT running (7 PTS) (B. Brown 3 AST),"[203501, 1628971]",1610612743.0,DEN,running,,,,,,Above the Break 3,24+ Left Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,25.66,Made,,,,,7.0,B. Brown,1628971.0,3.0,,
625,PT06M35.00S,2025-11-20T03:05:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,19.66162943495401,42.8921568627451,1610612740,95,110,2025-11-20T03:09:54Z,6160000,False,36.0,132.0,1,left,J. Fears 13' driving floating Jump Shot (14 PTS),[1642847],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Fears,J. Fears,,,,,,13.7,Made,,,,,14.0,,,,,
626,PT06M18.00S,2025-11-20T03:05:40.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,85.10183968462549,41.66666666666667,1610612743,95,112,2025-11-20T03:10:16Z,6170000,False,-42.0,88.0,1,right,P. Watson 9' Jump Shot (30 PTS) (B. Brown 4 AST),"[1631212, 1628971]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Watson,P. Watson,,,,,,9.69,Made,,,,,30.0,B. Brown,1628971.0,4.0,,
628,PT06M05.00S,2025-11-20T03:05:54.0Z,4,REGULAR,3pt,Jump Shot,[],1630529,28.728646517739815,19.852941176470587,1610612740,95,112,2025-11-20T03:10:48Z,6190000,False,151.0,218.0,1,left,MISS H. Jones 26' pullup 3PT,[1630529],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Jones,H. Jones,,,,,,26.46,Missed,,,,,,,,,,
629,PT06M02.00S,2025-11-20T03:05:57.0Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,95,112,2025-11-20T03:05:58Z,6200000,False,,,0,,P. Watson REBOUND (Off:3 Def:7),[1631212],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,Watson,P. Watson,,,,,,,,628.0,10.0,7.0,3.0,,,,,,
630,PT05M53.00S,2025-11-20T03:06:06.3Z,4,REGULAR,3pt,Jump Shot,[],203501,92.72339027595268,2.941176470588235,1610612743,95,112,2025-11-20T03:06:10Z,6210000,False,-235.0,16.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,23.58,Missed,,,,,,,,,,
631,PT05M51.00S,2025-11-20T03:06:08.3Z,4,REGULAR,rebound,defensive,[],1642847,,,1610612740,95,112,2025-11-20T03:06:10Z,6220000,False,,,0,,J. Fears REBOUND (Off:0 Def:3),[1642847],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Fears,J. Fears,,,,,,,,630.0,3.0,3.0,0.0,,,,,,
632,PT05M43.00S,2025-11-20T03:06:19.8Z,4,REGULAR,foul,personal,['2freethrow'],203999,,,1610612740,95,112,2025-11-20T03:06:28Z,6230000,False,,,0,,N. Jokić shooting personal FOUL (4 PF) (Queen 2 FT),"[203999, 1642852]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,1148.0,4.0,0.0,Jokić,N. Jokić,Queen,1642852.0,,,,,,,,,,,,,,,
634,PT05M43.00S,2025-11-20T03:06:48.7Z,4,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,95,112,2025-11-20T03:06:48Z,6250000,False,,,0,,MISS D. Queen Free Throw 1 of 2,[1642852],1610612740.0,NOP,,,,,,,,,,,,Queen,D. Queen,,,,,,,Missed,,,,,,,,,,
635,PT05M43.00S,2025-11-20T03:06:48.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,95,112,2025-11-20T03:06:48Z,6260000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,634.0,,,,,,,,,
636,PT05M43.00S,2025-11-20T03:07:04.9Z,4,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,96,112,2025-11-20T03:07:04Z,6270000,False,,,0,,D. Queen Free Throw 2 of 2 (21 PTS),[1642852],1610612740.0,NOP,,,,,,,,,,,,Queen,D. Queen,,,,,,,Made,,,,,21.0,,,,,
637,PT05M31.00S,2025-11-20T03:07:19.2Z,4,REGULAR,turnover,bad pass,[],1628971,,,1610612743,96,112,2025-11-20T03:07:23Z,6280000,False,,,0,,B. Brown bad pass TURNOVER (2 TO),"[1628971, 1630530]",1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,,Brown,B. Brown,,,2.0,Murphy III,1630530.0,,,,,,,,,,,,
638,PT05M31.00S,2025-11-20T03:07:19.2Z,4,REGULAR,steal,,[],1630530,,,1610612740,96,112,2025-11-20T03:07:21Z,6290000,False,,,0,,T. Murphy III STEAL (4 STL),[1630530],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
639,PT05M27.00S,2025-11-20T03:07:23.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,6.258212877792378,47.30392156862745,1610612740,96,112,2025-11-20T03:07:29Z,6300000,False,13.0,6.0,1,left,MISS J. Fears running Layup,[1642847],1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,,,,Fears,J. Fears,,,,,,1.49,Missed,,,,,,,,,,
640,PT05M24.00S,2025-11-20T03:07:26.3Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612743,96,112,2025-11-20T03:07:26Z,6310000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Brown,B. Brown,,,,,,,,639.0,3.0,2.0,1.0,,,,,,
641,PT05M19.00S,2025-11-20T03:07:32.1Z,4,REGULAR,3pt,Jump Shot,[],203501,74.06373193166885,14.705882352941178,1610612743,96,112,2025-11-20T03:07:38Z,6320000,False,-176.0,191.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,26.03,Missed,,,,,,,,,,
642,PT05M13.00S,2025-11-20T03:07:38.1Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,96,112,2025-11-20T03:07:38Z,6330000,False,,,0,,D. Queen REBOUND (Off:4 Def:4),[1642852],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Queen,D. Queen,,,,,,,,641.0,8.0,4.0,4.0,,,,,,
643,PT04M57.00S,2025-11-20T03:07:57.0Z,4,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612740,96,112,2025-11-20T03:08:08Z,6340000,False,,,0,,P. Watson shooting personal FOUL (3 PF) (Bey 2 FT),"[1631212, 1630180]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,1626300.0,3.0,0.0,Watson,P. Watson,Bey,1630180.0,,,,,,,,,,,,,,,
645,PT04M57.00S,2025-11-20T03:08:27.3Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,96,112,2025-11-20T03:08:27Z,6360000,False,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612740.0,NOP,,,,,,,,,,,,Bey,S. Bey,,,,,,,Missed,,,,,,,,,,
646,PT04M57.00S,2025-11-20T03:08:27.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,96,112,2025-11-20T03:08:27Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,645.0,,,,,,,,,
647,PT04M57.00S,2025-11-20T03:08:37.9Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,97,112,2025-11-20T03:08:37Z,6380000,False,,,0,,S. Bey Free Throw 2 of 2 (2 PTS),[1630180],1610612740.0,NOP,,,,,,,,,,,,Bey,S. Bey,,,,,,,Made,,,,,2.0,,,,,
648,PT04M42.00S,2025-11-20T03:08:54.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,93.9060446780552,50.0,1610612743,97,114,2025-11-20T03:09:01Z,6390000,False,0.0,5.0,1,right,P. Watson cutting DUNK (32 PTS) (N. Jokić 12 AST),"[1631212, 203999]",1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,,Watson,P. Watson,,,,,,0.48,Made,,,,,32.0,N. Jokić,203999.0,12.0,,
650,PT04M26.00S,2025-11-20T03:09:11.4Z,4,REGULAR,turnover,lost ball,[],1630530,,,1610612740,97,114,2025-11-20T03:09:16Z,6410000,False,,,0,,T. Murphy III lost ball TURNOVER (3 TO),"[1630530, 1629661]",1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,,,,Murphy III,T. Murphy III,,,3.0,Johnson,1629661.0,,,,,,,,,,,,
651,PT04M26.00S,2025-11-20T03:09:11.4Z,4,REGULAR,steal,,[],1629661,,,1610612743,97,114,2025-11-20T03:09:14Z,6420000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Left Center,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,
652,PT04M24.00S,2025-11-20T03:09:15.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,93.9060446780552,49.50980392156863,1610612743,97,116,2025-11-20T03:09:20Z,6430000,False,-2.0,5.0,1,right,C. Johnson running DUNK (13 PTS),[1629661],1610612743.0,DEN,running,,,,,,Restricted Area,0-8 Center,,,,Johnson,C. Johnson,,,,,,0.54,Made,,,,,13.0,,,,,
653,PT04M24.00S,2025-11-20T03:09:23.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,97,116,2025-11-20T03:09:23Z,6440000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M24.00S,2025-11-20T03:11:28.0Z,4,REGULAR,substitution,out,[],1642847,,,1610612740,97,116,2025-11-20T03:11:48Z,6450000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,,,,,,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,
655,PT04M24.00S,2025-11-20T03:11:28.0Z,4,REGULAR,substitution,out,[],1630180,,,1610612740,97,116,2025-11-20T03:11:48Z,6460000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,
656,PT04M24.00S,2025-11-20T03:11:28.0Z,4,REGULAR,substitution,out,[],1628971,,,1610612740,97,116,2025-11-20T03:11:48Z,6470000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,
657,PT04M24.00S,2025-11-20T03:11:28.0Z,4,REGULAR,substitution,in,[],1642877,,,1610612740,97,116,2025-11-20T03:11:48Z,6480000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,,,,,,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,
658,PT04M24.00S,2025-11-20T03:11:28.0Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,97,116,2025-11-20T03:11:48Z,6490000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,
659,PT04M24.00S,2025-11-20T03:11:28.0Z,4,REGULAR,substitution,in,[],1630192,,,1610612740,97,116,2025-11-20T03:11:48Z,6500000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,
660,PT04M08.00S,2025-11-20T03:12:28.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612740,97,116,2025-11-20T03:12:33Z,6510000,False,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Queen 2 FT),"[1630192, 1642852]",1610612743.0,DEN,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,2.0,0.0,Nnaji,Z. Nnaji,Queen,1642852.0,,,,,,,,,,,,,,,
662,PT04M08.00S,2025-11-20T03:12:50.4Z,4,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,98,116,2025-11-20T03:12:50Z,6530000,False,,,0,,D. Queen Free Throw 1 of 2 (22 PTS),[1642852],1610612740.0,NOP,,,,,,,,,,,,Queen,D. Queen,,,,,,,Made,,,,,22.0,,,,,
663,PT04M08.00S,2025-11-20T03:13:07.2Z,4,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,99,116,2025-11-20T03:13:07Z,6540000,False,,,0,,D. Queen Free Throw 2 of 2 (23 PTS),[1642852],1610612740.0,NOP,,,,,,,,,,,,Queen,D. Queen,,,,,,,Made,,,,,23.0,,,,,
665,PT03M45.00S,2025-11-20T03:13:45.1Z,4,REGULAR,3pt,Jump Shot,[],203999,64.47109067017082,54.90196078431373,1610612743,99,116,2025-11-20T03:13:50Z,6560000,False,25.0,281.0,1,right,MISS N. Jokić 28' 3PT,[203999],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,Jokić,N. Jokić,,,,,,28.26,Missed,,,,,,,,,,
666,PT03M41.00S,2025-11-20T03:13:49.1Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,99,116,2025-11-20T03:13:50Z,6570000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Murphy III,T. Murphy III,,,,,,,,665.0,2.0,2.0,0.0,,,,,,
667,PT03M35.00S,2025-11-20T03:13:58.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,11.383048620236531,51.470588235294116,1610612740,101,116,2025-11-20T03:18:14Z,6580000,False,-7.0,55.0,1,left,D. Queen driving floating Jump Shot (25 PTS),[1642852],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Queen,D. Queen,,,,,,5.5,Made,,,,,25.0,,,,,
669,PT03M35.00S,2025-11-20T03:14:02.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203999,,,1610612740,101,116,2025-11-20T03:14:10Z,6600000,False,,,0,,N. Jokić shooting personal FOUL (5 PF) (Queen 1 FT),"[203999, 1642852]",1610612743.0,DEN,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1629183.0,5.0,0.0,Jokić,N. Jokić,Queen,1642852.0,,,,,,,,,,,,,,,
671,PT03M35.00S,2025-11-20T03:14:21.2Z,4,REGULAR,freethrow,1 of 1,[],1642852,,,1610612740,101,116,2025-11-20T03:14:21Z,6620000,False,,,0,,MISS D. Queen Free Throw 1 of 1,[1642852],1610612740.0,NOP,,,,,,,,,,,,Queen,D. Queen,,,,,,,Missed,,,,,,,,,,
672,PT03M32.00S,2025-11-20T03:14:22.2Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,101,116,2025-11-20T03:14:22Z,6630000,False,,,0,,P. Watson REBOUND (Off:3 Def:8),[1631212],1610612743.0,DEN,,,,,,,,,,,,Watson,P. Watson,,,,,,,,671.0,11.0,8.0,3.0,,,,,,
673,PT03M28.00S,2025-11-20T03:14:26.4Z,4,REGULAR,turnover,lost ball,[],1631212,,,1610612743,101,116,2025-11-20T03:14:32Z,6640000,False,,,0,,P. Watson lost ball TURNOVER (3 TO),"[1631212, 1642852]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,Watson,P. Watson,,,3.0,Queen,1642852.0,,,,,,,,,,,,
674,PT03M28.00S,2025-11-20T03:14:26.4Z,4,REGULAR,steal,,[],1642852,,,1610612740,101,116,2025-11-20T03:14:28Z,6650000,False,,,0,,D. Queen STEAL (2 STL),[1642852],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,
675,PT03M25.00S,2025-11-20T03:14:30.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,6.258212877792378,49.50980392156863,1610612740,103,116,2025-11-20T03:14:38Z,6660000,False,2.0,6.0,1,left,H. Jones running DUNK (7 PTS) (T. Murphy III 1 AST),"[1630529, 1630530]",1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,,,,0.68,Made,,,,,7.0,T. Murphy III,1630530.0,1.0,,
677,PT03M25.00S,2025-11-20T03:14:39.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,103,116,2025-11-20T03:14:39Z,6680000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT03M25.00S,2025-11-20T03:15:33.7Z,4,REGULAR,substitution,out,[],203501,,,1610612743,103,116,2025-11-20T03:15:47Z,6690000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
679,PT03M25.00S,2025-11-20T03:15:33.7Z,4,REGULAR,substitution,in,[],1627750,,,1610612743,103,116,2025-11-20T03:15:47Z,6700000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,
747,PT03M07.00S,2025-11-20T03:15:58.8Z,4,REGULAR,turnover,bad pass,[],1629661,,,1610612743,103,116,2025-11-20T03:27:47Z,6710000,False,,,0,,C. Johnson bad pass TURNOVER (2 TO),"[1629661, 1630530]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Johnson,C. Johnson,,,2.0,Murphy III,1630530.0,,,,,,,,,,,,
748,PT03M07.00S,2025-11-20T03:15:58.8Z,4,REGULAR,steal,,[],1630530,,,1610612740,103,116,2025-11-20T03:27:47Z,6715000,False,,,0,,T. Murphy III STEAL (5 STL),[1630530],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
681,PT03M00.00S,2025-11-20T03:16:24.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627750,,,1610612740,103,116,2025-11-20T03:16:36Z,6720000,False,,,0,,J. Murray shooting personal FOUL (3 PF) (Jones 2 FT),"[1627750, 1630529]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,1148.0,3.0,0.0,Murray,J. Murray,Jones,1630529.0,,,,,,,,,,,,,,,
683,PT03M00.00S,2025-11-20T03:16:43.0Z,4,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1630529,,,1610612740,104,116,2025-11-20T03:26:28Z,6740000,False,,,0,,H. Jones Free Throw 1 of 2 (8 PTS),[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,Made,,,,,8.0,,,,,
684,PT03M00.00S,2025-11-20T03:16:57.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630529,,,1610612740,105,116,2025-11-20T03:26:28Z,6750000,False,,,0,,H. Jones Free Throw 2 of 2 (9 PTS),[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,Made,,,,,9.0,,,,,
685,PT02M44.00S,2025-11-20T03:17:19.7Z,4,REGULAR,foul,offensive,['inpenalty'],203999,,,1610612743,105,116,2025-11-20T03:23:41Z,6760000,False,,,0,,N. Jokić offensive FOUL (6 PF),"[203999, 1630530]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,1148.0,6.0,0.0,Jokić,N. Jokić,Murphy III,1630530.0,,,,,,,,,,,,,,,
687,PT02M44.00S,2025-11-20T03:17:19.7Z,4,REGULAR,turnover,offensive foul,[],203999,,,1610612743,105,116,2025-11-20T03:17:19Z,6780000,False,,,0,,N. Jokić offensive foul TURNOVER (9 TO),[203999],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,1148.0,,,Jokić,N. Jokić,,,9.0,,,,,,,,,,,,,,
688,PT02M44.00S,2025-11-20T03:17:38.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,116,2025-11-20T03:17:38Z,6790000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT02M44.00S,2025-11-20T03:19:03.6Z,4,REGULAR,substitution,out,[],203999,,,1610612740,105,116,2025-11-20T03:19:06Z,6810000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,,,,,,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,
693,PT02M44.00S,2025-11-20T03:19:03.6Z,4,REGULAR,substitution,in,[],202685,,,1610612740,105,116,2025-11-20T03:19:06Z,6820000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,
694,PT02M34.00S,2025-11-20T03:19:19.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627750,,,1610612740,105,116,2025-11-20T03:19:29Z,6830000,False,,,0,,J. Murray shooting personal FOUL (4 PF) (Peavy 2 FT),"[1627750, 1642877]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,1629183.0,4.0,0.0,Murray,J. Murray,Peavy,1642877.0,,,,,,,,,,,,,,,
696,PT02M34.00S,2025-11-20T03:19:43.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642877,,,1610612740,106,116,2025-11-20T03:19:43Z,6850000,False,,,0,,M. Peavy Free Throw 1 of 2 (6 PTS),[1642877],1610612740.0,NOP,,,,,,,,,,,,Peavy,M. Peavy,,,,,,,Made,,,,,6.0,,,,,
697,PT02M34.00S,2025-11-20T03:20:00.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642877,,,1610612740,107,116,2025-11-20T03:20:00Z,6860000,False,,,0,,M. Peavy Free Throw 2 of 2 (7 PTS),[1642877],1610612740.0,NOP,,,,,,,,,,,,Peavy,M. Peavy,,,,,,,Made,,,,,7.0,,,,,
698,PT02M16.00S,2025-11-20T03:20:19.7Z,4,REGULAR,2pt,Jump Shot,[],202685,85.23324572930355,73.77450980392157,1610612743,107,118,2025-11-20T03:20:24Z,6870000,False,119.0,86.0,1,right,J. Valančiūnas 14' Jump Shot (12 PTS) (C. Johnson 4 AST),"[202685, 1629661]",1610612743.0,DEN,,,,,,,Mid-Range,8-16 Right,,,,Valančiūnas,J. Valančiūnas,,,,,,14.69,Made,,,,,12.0,C. Johnson,1629661.0,4.0,,
