actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
339,PT10M54.00S,2026-03-22T00:22:29.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,13.87976346911958,47.549019607843135,1610612739,58,57,2026-03-22T00:22:35Z,3380000,False,12.0,78.0,1,left,D. Mitchell 7' turnaround Jump Shot (14 PTS),[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.9,Made,14.0,,,,,,,,,,,,
365,PT10M40.00S,2026-03-22T00:22:39.3Z,3,REGULAR,2pt,Layup,[],1630180,90.75229960578186,71.07843137254902,1610612740,58,57,2026-03-22T00:26:36Z,3385000,False,105.0,34.0,1,right,MISS S. Bey 11' driving Layup - blocked,"[1630180, 201935]",1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Mid-Range,8-16 Right,,,,,,11.09,Missed,,,,,,,,,Harden,201935.0,,,
366,PT10M40.00S,2026-03-22T00:22:39.3Z,3,REGULAR,block,,[],201935,,,1610612740,58,57,2026-03-22T00:26:36Z,3387500,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
367,PT10M40.00S,2026-03-22T00:22:39.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,58,57,2026-03-22T00:27:09Z,3388750,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,365.0,,,,,,,,
341,PT10M31.00S,2026-03-22T00:23:11.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,83.13074901445466,3.431372549019608,1610612740,58,57,2026-03-22T00:27:09Z,3400000,False,-233.0,106.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,25.58,Missed,,,,,,,,,,,,,
342,PT10M27.00S,2026-03-22T00:23:15.0Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,58,57,2026-03-22T00:23:18Z,3410000,False,,,0,,S. Merrill REBOUND (Off:0 Def:5),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,341.0,5.0,5.0,0.0,,,,,
344,PT10M15.00S,2026-03-22T00:23:27.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,14.4053876478318,46.32352941176471,1610612739,58,57,2026-03-22T00:23:33Z,3430000,False,18.0,83.0,1,left,MISS J. Harden 8' driving floating Shot,[201935],1610612739.0,CLE,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.49,Missed,,,,,,,,,,,,,
345,PT10M13.00S,2026-03-22T00:23:29.1Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,58,57,2026-03-22T00:23:29Z,3440000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,344.0,2.0,2.0,0.0,,,,,
346,PT10M01.00S,2026-03-22T00:23:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.9862023653088,53.92156862745098,1610612740,60,57,2026-03-22T00:23:45Z,3450000,False,20.0,13.0,1,right,Z. Williamson driving Layup (5 PTS) (S. Bey 3 AST),"[1629627, 1630180]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.37,Made,5.0,S. Bey,1630180.0,3.0,,,,,,,,,
348,PT09M40.00S,2026-03-22T00:24:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630241,5.995400788436268,52.450980392156865,1610612739,60,59,2026-03-22T00:24:06Z,3470000,False,-12.0,4.0,1,left,S. Merrill driving Layup (11 PTS) (E. Mobley 1 AST),"[1630241, 1630596]",1610612739.0,CLE,driving,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,1.29,Made,11.0,E. Mobley,1630596.0,1.0,,,,,,,,,
350,PT09M27.00S,2026-03-22T00:24:15.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,92.72339027595268,49.50980392156863,1610612740,62,59,2026-03-22T00:24:19Z,3490000,False,-2.0,16.0,1,right,Z. Williamson cutting DUNK (7 PTS) (H. Jones 3 AST),"[1629627, 1630529]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,1.61,Made,7.0,H. Jones,1630529.0,3.0,,,,,,,,,
352,PT09M10.00S,2026-03-22T00:24:31.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.1268068331143235,55.392156862745104,1610612739,62,59,2026-03-22T00:26:07Z,3510000,False,-27.0,5.0,1,left,MISS D. Mitchell driving finger roll Layup,[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,2.75,Missed,,,,,,,,,,,,,
353,PT09M08.00S,2026-03-22T00:24:33.4Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,62,59,2026-03-22T00:24:35Z,3520000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,352.0,6.0,5.0,1.0,,,,,
354,PT09M06.00S,2026-03-22T00:24:37.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629627,92.06636005256242,46.07843137254902,1610612740,64,59,2026-03-22T00:24:48Z,3530000,False,-20.0,22.0,1,right,Z. Williamson running Layup (9 PTS),[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.95,Made,9.0,,,,,,,,,,,,
355,PT09M06.00S,2026-03-22T00:24:40.0Z,3,REGULAR,foul,personal,['1freethrow'],201935,,,1610612740,64,59,2026-03-22T00:24:45Z,3540000,False,,,0,,J. Harden shooting personal FOUL (2 PF) (Williamson 1 FT),"[201935, 1629627]",1610612739.0,CLE,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,101283.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
357,PT09M06.00S,2026-03-22T00:25:04.0Z,3,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,65,59,2026-03-22T00:25:04Z,3560000,False,,,0,,Z. Williamson Free Throw 1 of 1 (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
358,PT08M56.00S,2026-03-22T00:25:18.2Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612739,65,59,2026-03-22T00:25:27Z,3570000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Mobley 2 FT),"[1630529, 1630596]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,202901.0,3.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
360,PT08M56.00S,2026-03-22T00:25:48.1Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,65,59,2026-03-22T00:26:44Z,3590000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
361,PT08M56.00S,2026-03-22T00:25:48.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,65,59,2026-03-22T00:26:44Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,
362,PT08M56.00S,2026-03-22T00:25:48.1Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,65,59,2026-03-22T00:26:44Z,3610000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
363,PT08M56.00S,2026-03-22T00:25:48.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,65,59,2026-03-22T00:26:44Z,3620000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,362.0,,,,,,,,
368,PT08M42.00S,2026-03-22T00:26:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.72339027595268,47.05882352941176,1610612740,67,59,2026-03-22T00:26:47Z,3640000,False,-15.0,16.0,1,right,Z. Williamson driving Layup (12 PTS) (D. Murray 6 AST),"[1629627, 1627749]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.17,Made,12.0,D. Murray,1627749.0,6.0,,,,,,,,,
370,PT08M24.00S,2026-03-22T00:26:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,5.995400788436268,51.9607843137255,1610612739,67,61,2026-03-22T00:26:59Z,3660000,False,-10.0,4.0,1,left,J. Harden driving Layup (2 PTS),[201935],1610612739.0,CLE,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,1.05,Made,2.0,,,,,,,,,,,,
371,PT08M09.00S,2026-03-22T00:27:09.0Z,3,REGULAR,3pt,Jump Shot,[],1630180,86.81011826544021,2.2058823529411766,1610612740,70,61,2026-03-22T00:27:13Z,3670000,False,-239.0,71.0,1,right,S. Bey 24' 3PT  (14 PTS) (Z. Williamson 3 AST),"[1630180, 1629627]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,24.95,Made,14.0,Z. Williamson,1629627.0,3.0,,,,,,,,,
373,PT07M52.00S,2026-03-22T00:27:26.8Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612739,70,61,2026-03-22T00:27:30Z,3690000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1630529]",1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Jones,1630529.0
374,PT07M52.00S,2026-03-22T00:27:26.8Z,3,REGULAR,steal,,[],1630529,,,1610612740,70,61,2026-03-22T00:27:28Z,3700000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
375,PT07M47.00S,2026-03-22T00:27:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,92.59198423127464,52.69607843137255,1610612740,72,61,2026-03-22T00:27:37Z,3710000,False,13.0,17.0,1,right,Z. Williamson running Layup (14 PTS) (S. Bey 4 AST),"[1629627, 1630180]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.18,Made,14.0,S. Bey,1630180.0,4.0,,,,,,,,,
377,PT07M45.00S,2026-03-22T00:27:39.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,72,61,2026-03-22T00:27:39Z,3730000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M37.00S,2026-03-22T00:30:43.9Z,3,REGULAR,foul,personal,[],1630529,,,1610612739,72,61,2026-03-22T00:30:53Z,3740000,False,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 1630241]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,202041.0,4.0,0.0,Merrill,1630241.0,,,,,,,,,,,,,,,
380,PT07M37.00S,2026-03-22T00:30:59.2Z,3,REGULAR,substitution,out,[],1630529,,,1610612739,72,61,2026-03-22T00:31:04Z,3760000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M37.00S,2026-03-22T00:30:59.2Z,3,REGULAR,substitution,in,[],1642274,,,1610612739,72,61,2026-03-22T00:31:04Z,3770000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M28.00S,2026-03-22T00:31:20.7Z,3,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612739,72,61,2026-03-22T00:31:30Z,3780000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1630530, 1628378]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,202901.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
384,PT07M28.00S,2026-03-22T00:31:47.3Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,72,62,2026-03-22T00:32:08Z,3800000,False,,,0,,D. Mitchell Free Throw 1 of 2 (15 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
385,PT07M28.00S,2026-03-22T00:31:47.3Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,72,62,2026-03-22T00:32:08Z,3810000,False,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
386,PT07M27.00S,2026-03-22T00:31:48.3Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,72,62,2026-03-22T00:32:08Z,3820000,False,,,0,,Y. Missi REBOUND (Off:3 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,385.0,6.0,3.0,3.0,,,,,
387,PT07M07.00S,2026-03-22T00:32:27.0Z,3,REGULAR,3pt,Jump Shot,[],1630530,69.20170827858082,75.49019607843137,1610612740,75,62,2026-03-22T00:32:31Z,3830000,False,127.0,237.0,1,right,T. Murphy III 26' 3PT  (10 PTS) (D. Murray 7 AST),"[1630530, 1627749]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,26.91,Made,10.0,D. Murray,1627749.0,7.0,,,,,,,,,
389,PT06M53.00S,2026-03-22T00:32:43.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,13.87976346911958,57.35294117647059,1610612739,75,62,2026-03-22T00:33:16Z,3850000,False,-37.0,78.0,1,left,MISS D. Mitchell 8' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.62,Missed,,,,,,,,,,,,,
390,PT06M51.00S,2026-03-22T00:32:45.8Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,75,62,2026-03-22T00:33:16Z,3860000,False,,,0,,Y. Missi REBOUND (Off:3 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,389.0,7.0,4.0,3.0,,,,,
392,PT06M34.00S,2026-03-22T00:33:05.4Z,3,REGULAR,substitution,out,[],1628378,,,1610612740,75,62,2026-03-22T00:33:09Z,3880000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M34.00S,2026-03-22T00:33:05.4Z,3,REGULAR,substitution,in,[],1631165,,,1610612740,75,62,2026-03-22T00:33:09Z,3890000,False,,,0,,SUB in: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M30.00S,2026-03-22T00:33:26.4Z,3,REGULAR,3pt,Jump Shot,[],1627749,90.09526938239159,96.32352941176471,1610612740,75,62,2026-03-22T00:33:30Z,3900000,False,232.0,41.0,1,right,MISS D. Murray 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,,,23.51,Missed,,,,,,,,,,,,,
395,PT06M26.00S,2026-03-22T00:33:30.4Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,75,62,2026-03-22T00:33:30Z,3910000,False,,,0,,D. Wade REBOUND (Off:2 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,394.0,5.0,3.0,2.0,,,,,
396,PT06M22.00S,2026-03-22T00:33:34.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631165,5.995400788436268,53.431372549019606,1610612739,75,64,2026-03-22T00:33:42Z,3920000,False,-17.0,4.0,1,left,K. Ellis running Layup (7 PTS) (J. Harden 7 AST),"[1631165, 201935]",1610612739.0,CLE,running,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,1.76,Made,7.0,J. Harden,201935.0,7.0,,,,,,,,,
398,PT06M07.00S,2026-03-22T00:33:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.64323258869908,45.34313725490196,1610612740,77,64,2026-03-22T00:33:54Z,3940000,False,-23.0,7.0,1,right,Z. Williamson driving Layup (16 PTS) (Y. Missi 2 AST),"[1629627, 1642274]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.44,Made,16.0,Y. Missi,1642274.0,2.0,,,,,,,,,
399,PT06M00.00S,2026-03-22T00:33:56.1Z,3,REGULAR,3pt,Jump Shot,[],1630241,5.995400788436268,95.09803921568627,1610612739,77,64,2026-03-22T00:34:04Z,3950000,False,-225.0,4.0,1,left,MISS S. Merrill 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Left Corner 3,24+ Left,,,,,,22.55,Missed,,,,,,,,,,,,,
400,PT05M57.00S,2026-03-22T00:33:59.1Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,77,64,2026-03-22T00:34:04Z,3960000,False,,,0,,Y. Missi REBOUND (Off:3 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,399.0,8.0,5.0,3.0,,,,,
402,PT05M40.00S,2026-03-22T00:34:16.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,88.12417871222075,60.29411764705882,1610612740,77,64,2026-03-22T00:34:20Z,3970000,False,51.0,59.0,1,right,MISS D. Murray 7' pullup Shot,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.84,Missed,,,,,,,,,,,,,
403,PT05M38.00S,2026-03-22T00:34:18.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,77,64,2026-03-22T00:34:20Z,3980000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,402.0,2.0,2.0,0.0,,,,,
404,PT05M26.00S,2026-03-22T00:34:30.5Z,3,REGULAR,3pt,Jump Shot,[],1629731,11.908672798948752,4.166666666666666,1610612739,77,67,2026-03-22T00:34:34Z,3990000,False,229.0,59.0,1,left,D. Wade 3PT  (7 PTS) (S. Merrill 2 AST),"[1629731, 1630241]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,23.68,Made,7.0,S. Merrill,1630241.0,2.0,,,,,,,,,
406,PT05M02.00S,2026-03-22T00:34:54.2Z,3,REGULAR,3pt,Jump Shot,[],1627749,73.66951379763469,12.990196078431374,1610612740,77,67,2026-03-22T00:34:58Z,4010000,False,-185.0,195.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,26.88,Missed,,,,,,,,,,,,,
407,PT04M58.00S,2026-03-22T00:34:58.2Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,77,67,2026-03-22T00:34:58Z,4020000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,406.0,3.0,3.0,0.0,,,,,
408,PT04M54.00S,2026-03-22T00:35:02.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,6.521024967148489,52.450980392156865,1610612739,77,69,2026-03-22T00:35:07Z,4030000,False,-12.0,9.0,1,left,J. Harden running Layup (4 PTS) (E. Mobley 2 AST),"[201935, 1630596]",1610612739.0,CLE,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,1.51,Made,4.0,E. Mobley,1630596.0,2.0,,,,,,,,,
409,PT04M54.00S,2026-03-22T00:35:10.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,77,69,2026-03-22T00:35:10Z,4040000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M54.00S,2026-03-22T00:36:22.9Z,3,REGULAR,substitution,out,[],1630596,,,1610612740,77,69,2026-03-22T00:36:41Z,4050000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M54.00S,2026-03-22T00:36:22.9Z,3,REGULAR,substitution,out,[],1629731,,,1610612740,77,69,2026-03-22T00:36:41Z,4060000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M54.00S,2026-03-22T00:36:22.9Z,3,REGULAR,substitution,in,[],1628418,,,1610612740,77,69,2026-03-22T00:36:41Z,4070000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M54.00S,2026-03-22T00:36:22.9Z,3,REGULAR,substitution,in,[],1629622,,,1610612740,77,69,2026-03-22T00:36:41Z,4080000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M41.00S,2026-03-22T00:36:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.01511169513797,50.0,1610612740,79,69,2026-03-22T00:37:07Z,4100000,False,0.0,32.0,1,right,Z. Williamson driving finger roll Layup (18 PTS) (D. Murray 8 AST),"[1629627, 1627749]",1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,3.2,Made,18.0,D. Murray,1627749.0,8.0,,,,,,,,,
417,PT04M22.00S,2026-03-22T00:37:17.1Z,3,REGULAR,3pt,Jump Shot,[],1630241,25.969119579500656,81.12745098039215,1610612739,79,69,2026-03-22T00:37:21Z,4120000,False,-156.0,192.0,1,left,MISS S. Merrill 24' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,24.68,Missed,,,,,,,,,,,,,
418,PT04M17.00S,2026-03-22T00:37:22.1Z,3,REGULAR,rebound,offensive,[],1631165,,,1610612739,79,69,2026-03-22T00:37:21Z,4130000,False,,,0,,K. Ellis REBOUND (Off:1 Def:0),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,417.0,1.0,0.0,1.0,,,,,
419,PT04M16.00S,2026-03-22T00:37:22.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,29.25427069645204,22.30392156862745,1610612739,79,69,2026-03-22T00:37:27Z,4140000,False,138.0,222.0,1,left,MISS K. Ellis 26' 3PT,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,26.21,Missed,,,,,,,,,,,,,
420,PT04M14.00S,2026-03-22T00:37:24.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,79,69,2026-03-22T00:37:27Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,419.0,,,,,,,,
422,PT04M14.00S,2026-03-22T00:37:30.5Z,3,REGULAR,substitution,out,[],1627749,,,1610612739,79,69,2026-03-22T00:37:34Z,4170000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M14.00S,2026-03-22T00:37:30.5Z,3,REGULAR,substitution,in,[],1642847,,,1610612739,79,69,2026-03-22T00:37:34Z,4180000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M11.00S,2026-03-22T00:37:49.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628418,28.465834428383708,77.69607843137256,1610612739,79,69,2026-03-22T00:37:54Z,4190000,False,-138.0,215.0,1,left,MISS T. Bryant 25' 3PT,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,25.58,Missed,,,,,,,,,,,,,
425,PT04M07.00S,2026-03-22T00:37:53.7Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,79,69,2026-03-22T00:37:54Z,4200000,False,,,0,,Y. Missi REBOUND (Off:3 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,424.0,9.0,6.0,3.0,,,,,
426,PT03M59.00S,2026-03-22T00:38:01.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,72.22404730617609,84.31372549019608,1610612740,82,69,2026-03-22T00:38:05Z,4210000,False,172.0,209.0,1,right,S. Bey 27' 3PT  (17 PTS) (Z. Williamson 4 AST),"[1630180, 1629627]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,27.01,Made,17.0,Z. Williamson,1629627.0,4.0,,,,,,,,,
428,PT03M49.00S,2026-03-22T00:38:12.5Z,3,REGULAR,3pt,Jump Shot,[],201935,32.013797634691194,48.28431372549019,1610612739,82,72,2026-03-22T00:38:32Z,4230000,False,9.0,248.0,1,left,J. Harden 24' 3PT pullup (7 PTS),[201935],1610612739.0,CLE,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,24.85,Made,7.0,,,,,,,,,,,,
