actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
516,PT02M29.00S,2026-02-22T01:58:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.389618922470433,51.470588235294116,1610612740,86,89,2026-02-22T01:58:34Z,5010000,False,-7.0,8.0,1,left,J. Poole driving Layup (7 PTS),[1629673],1610612740.0,NOP,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,,,,1.06,,,,,,,,
517,PT02M21.00S,2026-02-22T01:58:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,94.1688567674113,51.9607843137255,1610612755,86,89,2026-02-22T01:58:42Z,5020000,False,10.0,2.0,1,right,MISS Q. Grimes driving Layup - blocked,"[1629656, 1631255]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.01,,,,Matković,1631255.0,,,
518,PT02M21.00S,2026-02-22T01:58:35.3Z,3,REGULAR,block,,[],1631255,,,1610612755,86,89,2026-02-22T01:58:37Z,5030000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT02M18.00S,2026-02-22T01:58:38.3Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,86,89,2026-02-22T01:58:42Z,5040000,False,,,0,,J. Fears REBOUND (Off:1 Def:3),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,517.0,,,,,,4.0,3.0,1.0,,,,,
520,PT02M14.00S,2026-02-22T01:58:41.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,24.26084099868594,14.705882352941178,1610612740,89,89,2026-02-22T01:58:48Z,5050000,False,176.0,176.0,1,left,J. Poole 24' 3PT running (10 PTS) (J. Fears 4 AST),"[1629673, 1642847]",1610612740.0,NOP,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,10.0,,,,24.9,,,,,,J. Fears,1642847.0,4.0
522,PT01M53.00S,2026-02-22T01:59:02.1Z,3,REGULAR,3pt,Jump Shot,[],1629656,73.40670170827858,15.686274509803921,1610612755,89,89,2026-02-22T02:01:44Z,5070000,False,-172.0,197.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.16,,,,,,,,
523,PT01M50.00S,2026-02-22T01:59:05.1Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,89,89,2026-02-22T01:59:08Z,5080000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,522.0,,,,,,4.0,3.0,1.0,,,,,
524,PT01M46.00S,2026-02-22T01:59:12.4Z,3,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612740,89,89,2026-02-22T01:59:26Z,5090000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (McGowens 2 FT),"[1631133, 1631121]",1610612755.0,PHI,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,1629183.0,3.0,0.0,McGowens,1631121.0,,,,,,,,,,,,,,,
526,PT01M46.00S,2026-02-22T01:59:36.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631121,,,1610612740,89,89,2026-02-22T01:59:58Z,5110000,False,,,0,,MISS B. McGowens Free Throw 1 of 2,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
527,PT01M46.00S,2026-02-22T01:59:36.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,89,89,2026-02-22T01:59:58Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,
528,PT01M46.00S,2026-02-22T01:59:36.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631121,,,1610612740,89,89,2026-02-22T01:59:58Z,5130000,False,,,0,,MISS B. McGowens Free Throw 2 of 2,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
529,PT01M42.00S,2026-02-22T01:59:40.8Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612755,89,89,2026-02-22T01:59:58Z,5140000,False,,,0,,J. Walker REBOUND (Off:1 Def:4),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,528.0,,,,,,5.0,4.0,1.0,,,,,
530,PT01M28.00S,2026-02-22T02:00:12.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631133,93.51182654402102,48.03921568627451,1610612755,89,89,2026-02-22T02:03:12Z,5150000,False,-10.0,8.0,1,right,MISS J. Walker cutting DUNK - blocked,"[1631133, 1631255]",1610612755.0,PHI,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.3,,,,Matković,1631255.0,,,
531,PT01M28.00S,2026-02-22T02:00:12.1Z,3,REGULAR,block,,[],1631255,,,1610612755,89,89,2026-02-22T02:00:14Z,5160000,False,,,0,,K. Matković BLOCK (2 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT01M24.00S,2026-02-22T02:00:16.1Z,3,REGULAR,rebound,defensive,[],1631255,,,1610612740,89,89,2026-02-22T02:17:54Z,5170000,False,,,0,,K. Matković REBOUND (Off:0 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,530.0,,,,,,2.0,2.0,0.0,,,,,
533,PT01M23.00S,2026-02-22T02:00:21.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612740,89,89,2026-02-22T02:00:31Z,5180000,False,,,0,,A. Bona shooting personal FOUL (4 PF) (Fears 2 FT),"[1641737, 1642847]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,1162.0,4.0,0.0,Fears,1642847.0,,,,,,,,,,,,,,,
535,PT01M23.00S,2026-02-22T02:00:49.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1642847,,,1610612740,90,89,2026-02-22T02:04:03Z,5200000,False,,,0,,J. Fears Free Throw 1 of 2 (6 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
536,PT01M23.00S,2026-02-22T02:00:49.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1642847,,,1610612740,91,89,2026-02-22T02:04:03Z,5210000,False,,,0,,J. Fears Free Throw 2 of 2 (7 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
537,PT01M14.00S,2026-02-22T02:01:18.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642845,92.85479632063075,50.0,1610612755,91,89,2026-02-22T02:01:23Z,5220000,False,0.0,15.0,1,right,MISS V. Edgecombe driving DUNK,[1642845],1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.47,,,,,,,,
538,PT01M11.00S,2026-02-22T02:01:21.0Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,91,89,2026-02-22T02:01:23Z,5230000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,537.0,,,,,,5.0,4.0,1.0,,,,,
539,PT01M04.00S,2026-02-22T02:01:26.9Z,3,REGULAR,3pt,Jump Shot,[],1642847,12.171484888304862,2.2058823529411766,1610612740,91,89,2026-02-22T02:01:31Z,5240000,False,239.0,62.0,1,left,MISS J. Fears 24' 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,24.69,,,,,,,,
540,PT01M02.00S,2026-02-22T02:01:28.9Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,91,89,2026-02-22T02:01:31Z,5250000,False,,,0,,A. Bona REBOUND (Off:2 Def:6),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Right Corner 3,24+ Right,,,,,,,539.0,,,,,,8.0,6.0,2.0,,,,,
541,PT00M56.50S,2026-02-22T02:01:36.2Z,3,REGULAR,3pt,Jump Shot,[],1629656,69.59592641261499,72.30392156862744,1610612755,91,89,2026-02-22T02:01:41Z,5260000,False,112.0,233.0,1,right,MISS Q. Grimes 25' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.86,,,,,,,,
542,PT00M53.80S,2026-02-22T02:01:38.9Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,91,89,2026-02-22T02:01:41Z,5270000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,541.0,,,,,,6.0,5.0,1.0,,,,,
543,PT00M47.10S,2026-02-22T02:01:46.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631255,8.623521681997373,3.431372549019608,1610612740,94,89,2026-02-22T02:05:13Z,5280000,False,233.0,29.0,1,left,K. Matković 3PT running (6 PTS) (J. Poole 3 AST),"[1631255, 1629673]",1610612740.0,NOP,running,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,,,,,,Made,,6.0,,,,23.46,,,,,,J. Poole,1629673.0,3.0
545,PT00M29.50S,2026-02-22T02:02:08.6Z,3,REGULAR,3pt,Jump Shot,[],1629656,90.09526938239159,96.56862745098039,1610612755,94,89,2026-02-22T02:02:13Z,5300000,False,233.0,41.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.63,,,,,,,,
546,PT00M26.30S,2026-02-22T02:02:11.8Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,94,89,2026-02-22T02:02:13Z,5310000,False,,,0,,J. Fears REBOUND (Off:1 Def:4),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,,,,,,,545.0,,,,,,5.0,4.0,1.0,,,,,
547,PT00M07.90S,2026-02-22T02:02:30.4Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1641737,,,1610612740,94,89,2026-02-22T02:02:37Z,5320000,False,,,0,,A. Bona shooting personal FOUL (5 PF) (Matković 3 FT),"[1641737, 1631255]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Left Corner 3,24+ Left,1628487.0,5.0,0.0,Matković,1631255.0,,,,,,,,,,,,,,,
549,PT00M07.90S,2026-02-22T02:03:07.2Z,3,REGULAR,freethrow,1 of 3,[],1631255,,,1610612740,95,89,2026-02-22T02:03:07Z,5340000,False,,,0,,K. Matković Free Throw 1 of 3 (7 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
550,PT00M07.90S,2026-02-22T02:03:22.1Z,3,REGULAR,freethrow,2 of 3,[],1631255,,,1610612740,96,89,2026-02-22T02:03:22Z,5350000,False,,,0,,K. Matković Free Throw 2 of 3 (8 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
557,PT00M07.90S,2026-02-22T02:03:50.4Z,3,REGULAR,freethrow,3 of 3,[],1631255,,,1610612740,97,89,2026-02-22T02:03:50Z,5420000,False,,,0,,K. Matković Free Throw 3 of 3 (9 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
551,PT00M07.20S,2026-02-22T02:03:22.9Z,3,REGULAR,substitution,out,[],1629627,,,1610612755,97,89,2026-02-22T02:04:07Z,5430000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M07.20S,2026-02-22T02:03:22.9Z,3,REGULAR,substitution,out,[],1642348,,,1610612755,97,89,2026-02-22T02:04:07Z,5440000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT00M07.20S,2026-02-22T02:03:22.9Z,3,REGULAR,substitution,out,[],1641737,,,1610612755,97,89,2026-02-22T02:04:07Z,5450000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT00M07.20S,2026-02-22T02:03:22.9Z,3,REGULAR,substitution,in,[],1630529,,,1610612755,97,89,2026-02-22T02:04:07Z,5460000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT00M07.20S,2026-02-22T02:03:22.9Z,3,REGULAR,substitution,in,[],1631230,,,1610612755,97,89,2026-02-22T02:04:07Z,5470000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT00M07.20S,2026-02-22T02:03:22.9Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,97,89,2026-02-22T02:04:07Z,5480000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT00M01.80S,2026-02-22T02:04:10.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631255,,,1610612755,97,89,2026-02-22T02:04:15Z,5490000,False,,,0,,K. Matković personal FOUL (4 PF) (Edgecombe 2 FT),"[1631255, 1642845]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,1629183.0,4.0,0.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,
560,PT00M01.80S,2026-02-22T02:04:41.0Z,3,REGULAR,freethrow,1 of 2,[],1642845,,,1610612755,97,90,2026-02-22T02:04:41Z,5510000,False,,,0,,V. Edgecombe Free Throw 1 of 2 (13 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
561,PT00M01.80S,2026-02-22T02:04:41.0Z,3,REGULAR,freethrow,2 of 2,[],1642845,,,1610612755,97,91,2026-02-22T02:05:47Z,5520000,False,,,0,,V. Edgecombe Free Throw 2 of 2 (14 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
562,PT00M00.40S,2026-02-22T02:05:20.9Z,3,REGULAR,heave,,[],0,,,1610612740,97,91,2026-02-22T02:05:40Z,5530000,False,,,0,,NOP Heave,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,62.47,,,,,,,,
563,PT00M00.10S,2026-02-22T02:05:21.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,97,91,2026-02-22T02:05:40Z,5540000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,562.0,,,,,,,,,,,,,
564,PT00M00.00S,2026-02-22T02:05:25.2Z,3,REGULAR,period,end,[],0,,,1610612740,97,91,2026-02-22T02:05:25Z,5550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2026-02-22T02:07:28.4Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,97,91,2026-02-22T02:07:54Z,5560000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2026-02-22T02:07:28.4Z,4,REGULAR,substitution,out,['startperiod'],1642845,,,1610612740,97,91,2026-02-22T02:07:54Z,5570000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2026-02-22T02:07:28.4Z,4,REGULAR,substitution,out,['startperiod'],1631133,,,1610612740,97,91,2026-02-22T02:07:54Z,5580000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2026-02-22T02:07:28.4Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,97,91,2026-02-22T02:07:54Z,5590000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2026-02-22T02:07:28.4Z,4,REGULAR,substitution,in,['startperiod'],203083,,,1610612740,97,91,2026-02-22T02:07:54Z,5600000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2026-02-22T02:07:28.4Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612740,97,91,2026-02-22T02:07:54Z,5610000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT12M00.00S,2026-02-22T02:08:01.2Z,4,REGULAR,period,start,[],0,,,1610612755,97,91,2026-02-22T02:08:01Z,5620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT11M41.00S,2026-02-22T02:08:19.9Z,4,REGULAR,3pt,Jump Shot,[],1626166,71.69842312746385,75.24509803921569,1610612755,97,91,2026-02-22T02:08:29Z,5630000,False,126.0,214.0,1,right,MISS C. Payne 24' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.8,,,,,,,,
573,PT11M35.00S,2026-02-22T02:08:25.9Z,4,REGULAR,rebound,defensive,[],1642847,,,1610612740,97,91,2026-02-22T02:08:29Z,5640000,False,,,0,,J. Fears REBOUND (Off:1 Def:5),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,,572.0,,,,,,6.0,5.0,1.0,,,,,
574,PT11M31.00S,2026-02-22T02:08:32.9Z,4,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612740,97,91,2026-02-22T02:08:40Z,5650000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Poole 2 FT),"[1629656, 1629673]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1162.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
577,PT11M31.00S,2026-02-22T02:08:58.1Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612740,98,91,2026-02-22T02:08:58Z,5670000,False,,,0,,J. Poole Free Throw 1 of 2 (11 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
578,PT11M31.00S,2026-02-22T02:09:13.0Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612740,99,91,2026-02-22T02:09:13Z,5680000,False,,,0,,J. Poole Free Throw 2 of 2 (12 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
579,PT11M13.00S,2026-02-22T02:09:33.0Z,4,REGULAR,3pt,Jump Shot,[],1626166,76.95466491458606,12.009803921568627,1610612755,99,91,2026-02-22T02:09:38Z,5690000,False,-190.0,164.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.11,,,,,,,,
580,PT11M09.00S,2026-02-22T02:09:37.0Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,99,91,2026-02-22T02:09:38Z,5700000,False,,,0,,A. Drummond REBOUND (Off:5 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,579.0,,,,,,9.0,4.0,5.0,,,,,
581,PT11M08.00S,2026-02-22T02:09:37.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,92.85479632063075,50.49019607843137,1610612755,99,93,2026-02-22T02:16:04Z,5710000,False,2.0,15.0,1,right,A. Drummond tip Layup (5 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,,,,1.49,,,,,,,,
583,PT10M55.00S,2026-02-22T02:09:50.2Z,4,REGULAR,3pt,Jump Shot,[],1631255,31.488173455978973,49.754901960784316,1610612740,102,93,2026-02-22T02:09:55Z,5720000,False,1.0,243.0,1,left,K. Matković 24' 3PT  (12 PTS) (J. Fears 5 AST),"[1631255, 1642847]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,,,Made,,12.0,,,,24.35,,,,,,J. Fears,1642847.0,5.0
585,PT10M30.00S,2026-02-22T02:10:14.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,72.48685939553219,79.16666666666666,1610612755,102,93,2026-02-22T02:10:19Z,5740000,False,146.0,206.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.25,,,,,,,,
586,PT10M28.00S,2026-02-22T02:10:16.8Z,4,REGULAR,rebound,defensive,[],1642847,,,1610612740,102,93,2026-02-22T02:10:19Z,5750000,False,,,0,,J. Fears REBOUND (Off:1 Def:6),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,,585.0,,,,,,7.0,6.0,1.0,,,,,
587,PT10M19.00S,2026-02-22T02:10:27.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.075558475689881,43.872549019607845,1610612740,102,93,2026-02-22T02:10:30Z,5760000,False,31.0,-5.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.1,,,,,,,,
588,PT10M17.00S,2026-02-22T02:10:29.2Z,4,REGULAR,rebound,defensive,[],1631230,,,1610612755,102,93,2026-02-22T02:10:30Z,5770000,False,,,0,,D. Barlow REBOUND (Off:1 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,587.0,,,,,,3.0,2.0,1.0,,,,,
589,PT10M14.00S,2026-02-22T02:10:36.9Z,4,REGULAR,foul,personal,['2freethrow'],1642847,,,1610612755,102,93,2026-02-22T02:10:48Z,5780000,False,,,0,,J. Fears shooting personal FOUL (2 PF) (Maxey 2 FT),"[1642847, 1630178]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1162.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
591,PT10M14.00S,2026-02-22T02:11:18.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,102,94,2026-02-22T02:18:44Z,5800000,False,,,0,,T. Maxey Free Throw 1 of 2 (20 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
592,PT10M14.00S,2026-02-22T02:11:19.1Z,4,REGULAR,substitution,out,[],1626166,,,1610612755,102,94,2026-02-22T02:11:25Z,5810000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT10M14.00S,2026-02-22T02:11:19.1Z,4,REGULAR,substitution,in,[],1626162,,,1610612755,102,94,2026-02-22T02:11:25Z,5820000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT10M14.00S,2026-02-22T02:11:18.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,102,95,2026-02-22T02:18:44Z,5830000,False,,,0,,T. Maxey Free Throw 2 of 2 (21 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
595,PT10M06.00S,2026-02-22T02:11:54.0Z,4,REGULAR,foul,personal,[],1630178,,,1610612740,102,95,2026-02-22T02:12:07Z,5840000,False,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1642847]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,1628487.0,1.0,0.0,Fears,1642847.0,,,,,,,,,,,,,,,
597,PT09M55.00S,2026-02-22T02:12:21.9Z,4,REGULAR,3pt,Jump Shot,[],1631121,24.78646517739816,9.558823529411764,1610612740,105,95,2026-02-22T02:12:27Z,5860000,False,202.0,180.0,1,left,B. McGowens 27' 3PT  (8 PTS) (J. Fears 6 AST),"[1631121, 1642847]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,8.0,,,,27.1,,,,,,J. Fears,1642847.0,6.0
599,PT09M38.00S,2026-02-22T02:12:38.7Z,4,REGULAR,3pt,Jump Shot,[],1631230,94.43166885676742,95.58823529411765,1610612755,105,95,2026-02-22T02:12:51Z,5880000,False,228.0,0.0,1,right,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.79,,,,,,,,
600,PT09M35.00S,2026-02-22T02:12:41.7Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612740,105,95,2026-02-22T02:12:51Z,5890000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,,599.0,,,,,,2.0,2.0,0.0,,,,,
