actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
547,PT12M00.00S,2022-01-20T04:59:16.3Z,4,REGULAR,substitution,in,['startperiod'],1626168,,,1610612765,103,105,2022-01-20T04:59:55Z,5310000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2022-01-20T04:59:58.7Z,4,REGULAR,period,start,[],0,,,1610612758,103,105,2022-01-20T04:59:58Z,5320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M43.00S,2022-01-20T05:00:14.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,86.28449408672799,48.77450980392157,1610612758,103,105,2022-01-20T05:02:47Z,5330000,-6.0,76.0,1,right,MISS C. Metu 7' driving floating Shot,[1629002],1610612758.0,SAC,driving floating,,,Metu,C. Metu,,,,,7.66,Missed,,,,,,,,,,,,,,,,,,,
550,PT11M39.00S,2022-01-20T05:00:18.8Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612765,103,105,2022-01-20T05:00:19Z,5340000,,,0,,T. Lyles REBOUND (Off:1 Def:4),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,549.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
551,PT11M27.00S,2022-01-20T05:00:35.9Z,4,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612765,103,105,2022-01-20T05:00:45Z,5350000,,,0,,B. Hield shooting personal FOUL (2 PF) (Olynyk 2 FT),"[1627741, 203482]",1610612758.0,SAC,shooting,,,Hield,B. Hield,,,,,,,,,,,1198.0,,2.0,0.0,Olynyk,203482.0,,,,,,,,,
553,PT11M27.00S,2022-01-20T05:00:54.6Z,4,REGULAR,freethrow,1 of 2,[],203482,,,1610612765,103,106,2022-01-20T05:00:54Z,5370000,,,0,,K. Olynyk Free Throw 1 of 2 (14 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
554,PT11M27.00S,2022-01-20T05:01:06.4Z,4,REGULAR,freethrow,2 of 2,[],203482,,,1610612765,103,107,2022-01-20T05:01:06Z,5380000,,,0,,K. Olynyk Free Throw 2 of 2 (15 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
555,PT11M16.00S,2022-01-20T05:01:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.24901445466492,44.85294117647059,1610612758,105,107,2022-01-20T05:03:46Z,5390000,-26.0,11.0,1,right,D. Mitchell driving finger roll Layup (8 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,2.8,Made,,,,,,,,,,,8.0,,,,,,,,
556,PT10M51.00S,2022-01-20T05:01:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203585,6.1268068331143235,44.6078431372549,1610612765,105,107,2022-01-20T05:01:52Z,5400000,27.0,5.0,1,left,MISS R. McGruder reverse Layup,[203585],1610612765.0,DET,reverse,,,McGruder,R. McGruder,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,,
557,PT10M47.00S,2022-01-20T05:01:47.8Z,4,REGULAR,rebound,offensive,[],203482,,,1610612765,105,107,2022-01-20T05:01:47Z,5410000,,,0,,K. Olynyk REBOUND (Off:4 Def:4),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,556.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
558,PT10M47.00S,2022-01-20T05:01:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,5.590000152587891,50.0,1610612765,105,109,2022-01-20T05:01:47Z,5420000,0.0,0.0,1,left,K. Olynyk tip Layup (17 PTS),[203482],1610612765.0,DET,tip,,,Olynyk,K. Olynyk,,,,,0.0,Made,,,,,,,,,,,17.0,,,,,,,,
559,PT10M37.00S,2022-01-20T05:01:58.3Z,4,REGULAR,3pt,Jump Shot,[],1627741,66.04796320630749,63.48039215686274,1610612758,105,109,2022-01-20T05:02:04Z,5430000,67.0,267.0,1,right,MISS B. Hield 27' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,,
560,PT10M34.00S,2022-01-20T05:02:01.3Z,4,REGULAR,rebound,defensive,[],203585,,,1610612765,105,109,2022-01-20T05:02:04Z,5440000,,,0,,R. McGruder REBOUND (Off:3 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,559.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
561,PT10M25.00S,2022-01-20T05:02:13.7Z,4,REGULAR,turnover,traveling,[],203482,,,1610612765,105,109,2022-01-20T05:02:20Z,5450000,,,0,,K. Olynyk traveling TURNOVER (1 TO),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,1198.0,1.0,,,,,,,,,,,,,
562,PT10M25.00S,2022-01-20T05:02:22.0Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,105,109,2022-01-20T05:02:25Z,5460000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M25.00S,2022-01-20T05:02:22.0Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,105,109,2022-01-20T05:02:25Z,5470000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT10M15.00S,2022-01-20T05:02:40.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626158,92.9862023653088,50.49019607843137,1610612758,107,109,2022-01-20T05:02:44Z,5480000,2.0,13.0,1,right,R. Holmes DUNK (9 PTS) (D. Mitchell 3 AST),"[1626158, 1630558]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,1.36,Made,,,,,,,,,,,9.0,D. Mitchell,1630558.0,3.0,,,,,
566,PT10M00.00S,2022-01-20T05:02:55.3Z,4,REGULAR,2pt,Jump Shot,[],203482,6.258212877792378,24.754901960784316,1610612765,107,109,2022-01-20T05:02:59Z,5500000,126.0,6.0,1,left,MISS K. Olynyk 12' fadeaway Shot,[203482],1610612765.0,DET,fadeaway,,,Olynyk,K. Olynyk,,,,,12.64,Missed,,,,,,,,,,,,,,,,,,,
567,PT09M57.00S,2022-01-20T05:02:58.3Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,107,109,2022-01-20T05:02:59Z,5510000,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,566.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
568,PT09M46.00S,2022-01-20T05:03:09.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629056,87.20433639947439,41.17647058823529,1610612758,107,109,2022-01-20T05:03:14Z,5520000,-44.0,68.0,1,right,MISS T. Davis 8' floating Shot,[1629056],1610612758.0,SAC,floating,,,Davis,T. Davis,,,,,8.09,Missed,,,,,,,,,,,,,,,,,,,
569,PT09M46.00S,2022-01-20T05:03:09.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,107,109,2022-01-20T05:03:14Z,5530000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,,,
570,PT09M46.00S,2022-01-20T05:03:21.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,107,109,2022-01-20T05:03:21Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M37.00S,2022-01-20T05:03:32.2Z,4,REGULAR,3pt,Jump Shot,[],203482,31.09395532194481,20.098039215686274,1610612765,107,109,2022-01-20T05:03:36Z,5550000,150.0,240.0,1,left,MISS K. Olynyk 28' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,,
572,PT09M34.00S,2022-01-20T05:03:35.2Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,107,109,2022-01-20T05:03:36Z,5560000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,571.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
573,PT09M28.00S,2022-01-20T05:03:41.4Z,4,REGULAR,2pt,Jump Shot,[],1630558,82.21090670170827,22.794117647058822,1610612758,109,109,2022-01-20T05:05:53Z,5570000,-136.0,115.0,1,right,D. Mitchell 17' pullup Jump Shot (10 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,17.79,Made,,,,,,,,,,,10.0,,,,,,,,
574,PT09M14.00S,2022-01-20T05:03:58.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,10.068988173455978,51.9607843137255,1610612765,109,109,2022-01-20T05:04:04Z,5580000,-10.0,42.0,1,left,MISS K. Olynyk driving Layup - blocked,"[203482, 1629056]",1610612765.0,DET,driving,,,Olynyk,K. Olynyk,,,,,4.32,Missed,,,,,,,,,,,,,,,,,Davis,1629056.0,
575,PT09M14.00S,2022-01-20T05:03:58.7Z,4,REGULAR,block,,[],1629056,,,1610612765,109,109,2022-01-20T05:07:45Z,5590000,,,0,,T. Davis BLOCK (1 BLK),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M14.00S,2022-01-20T05:03:58.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,109,109,2022-01-20T05:04:04Z,5600000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,574.0,,,,,,,,,,,,,,,,,,
577,PT09M14.00S,2022-01-20T05:04:06.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,109,109,2022-01-20T05:04:06Z,5610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M14.00S,2022-01-20T05:04:07.0Z,4,REGULAR,substitution,out,[],1628367,,,1610612765,109,109,2022-01-20T05:04:18Z,5620000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT09M14.00S,2022-01-20T05:04:07.0Z,4,REGULAR,substitution,in,[],1628977,,,1610612765,109,109,2022-01-20T05:04:18Z,5630000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT09M05.00S,2022-01-20T05:04:30.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630595,18.2161629434954,44.11764705882353,1610612765,109,111,2022-01-20T05:04:34Z,5640000,29.0,119.0,1,left,C. Cunningham 12' pullup Jump Shot (11 PTS) (K. Olynyk 4 AST),"[1630595, 203482]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,12.23,Made,,,,,,,,,,,11.0,K. Olynyk,203482.0,4.0,,,,,
582,PT08M52.00S,2022-01-20T05:04:42.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,82.07950065703022,63.23529411764706,1610612758,109,111,2022-01-20T05:04:48Z,5660000,66.0,116.0,1,right,MISS D. Mitchell 13' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,13.36,Missed,,,,,,,,,,,,,,,,,,,
583,PT08M48.00S,2022-01-20T05:04:46.8Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612765,109,111,2022-01-20T05:04:48Z,5670000,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,582.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
584,PT08M39.00S,2022-01-20T05:04:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.601182654402102,44.6078431372549,1610612765,109,111,2022-01-20T05:05:01Z,5680000,27.0,0.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,,
585,PT08M36.00S,2022-01-20T05:04:59.1Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,109,111,2022-01-20T05:05:01Z,5690000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,584.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
586,PT08M29.00S,2022-01-20T05:05:05.9Z,4,REGULAR,3pt,Jump Shot,[],1629056,67.7562417871222,37.00980392156863,1610612758,112,111,2022-01-20T05:05:12Z,5700000,-65.0,251.0,1,right,T. Davis 25' 3PT pullup (24 PTS),[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,25.89,Made,,,,,,,,,,,24.0,,,,,,,,
587,PT08M28.00S,2022-01-20T05:05:16.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,112,111,2022-01-20T05:05:16Z,5710000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M28.00S,2022-01-20T05:05:20.7Z,4,REGULAR,substitution,out,[],1629002,,,1610612765,112,111,2022-01-20T05:08:01Z,5720000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M28.00S,2022-01-20T05:05:20.7Z,4,REGULAR,substitution,out,[],203482,,,1610612765,112,111,2022-01-20T05:08:01Z,5730000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M28.00S,2022-01-20T05:05:20.7Z,4,REGULAR,substitution,in,[],1628963,,,1610612765,112,111,2022-01-20T05:08:01Z,5740000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M28.00S,2022-01-20T05:05:20.7Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,112,111,2022-01-20T05:08:01Z,5750000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M13.00S,2022-01-20T05:08:27.4Z,4,REGULAR,2pt,Layup,[],1630595,11.908672798948752,33.82352941176471,1610612765,112,111,2022-01-20T05:10:23Z,5760000,81.0,59.0,1,left,MISS C. Cunningham 10' driving Layup - blocked,"[1630595, 1626158]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,10.04,Missed,,,,,,,,,,,,,,,,,Holmes,1626158.0,
593,PT08M13.00S,2022-01-20T05:08:27.4Z,4,REGULAR,block,,[],1626158,,,1610612765,112,111,2022-01-20T05:08:31Z,5770000,,,0,,R. Holmes BLOCK (4 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M09.00S,2022-01-20T05:08:31.4Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,112,111,2022-01-20T05:08:37Z,5780000,,,0,,M. Bagley III REBOUND (Off:1 Def:8),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,592.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
595,PT08M01.00S,2022-01-20T05:08:39.9Z,4,REGULAR,3pt,Jump Shot,[],1629056,70.51576872536137,23.03921568627451,1610612758,112,111,2022-01-20T05:08:53Z,5790000,-135.0,225.0,1,right,MISS T. Davis 26' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
596,PT08M01.00S,2022-01-20T05:08:39.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,112,111,2022-01-20T05:08:53Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,595.0,,,,,,,,,,,,,,,,,,
597,PT08M01.00S,2022-01-20T05:08:47.2Z,4,REGULAR,foul,personal,[],1630191,,,1610612758,112,111,2022-01-20T05:09:42Z,5810000,,,0,,I. Stewart loose ball personal FOUL (4 PF),"[1630191, 1626158]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,,,,,,,101284.0,,4.0,0.0,Holmes,1626158.0,,,,,,,,,
599,PT07M48.00S,2022-01-20T05:09:13.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,68.9388961892247,71.32352941176471,1610612758,115,111,2022-01-20T05:09:19Z,5830000,107.0,239.0,1,right,T. Davis 26' 3PT  (27 PTS) (D. Mitchell 4 AST),"[1629056, 1630558]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,26.22,Made,,,,,,,,,,,27.0,D. Mitchell,1630558.0,4.0,,,,,
601,PT07M21.00S,2022-01-20T05:09:39.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,6.389618922470433,49.26470588235294,1610612765,115,113,2022-01-20T05:09:45Z,5850000,4.0,8.0,1,left,H. Diallo DUNK (9 PTS) (I. Stewart 4 AST),"[1628977, 1630191]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,0.85,Made,,,,,,,,,,,9.0,I. Stewart,1630191.0,4.0,,,,,
603,PT07M03.00S,2022-01-20T05:10:00.9Z,4,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612758,115,113,2022-01-20T05:10:25Z,5870000,,,0,,C. Cunningham shooting personal FOUL (5 PF) (Davis 2 FT),"[1630595, 1629056]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,1198.0,,5.0,0.0,Davis,1629056.0,,,,,,,,,
605,PT07M03.00S,2022-01-20T05:10:31.8Z,4,REGULAR,freethrow,1 of 2,[],1629056,,,1610612758,116,113,2022-01-20T05:10:31Z,5890000,,,0,,T. Davis Free Throw 1 of 2 (28 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,Made,,,,,,,,,,,28.0,,,,,,,,
606,PT07M03.00S,2022-01-20T05:10:32.9Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,116,113,2022-01-20T05:10:42Z,5900000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M03.00S,2022-01-20T05:10:32.9Z,4,REGULAR,substitution,out,[],203585,,,1610612758,116,113,2022-01-20T05:10:42Z,5910000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M03.00S,2022-01-20T05:10:32.9Z,4,REGULAR,substitution,in,[],203084,,,1610612758,116,113,2022-01-20T05:10:42Z,5920000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M03.00S,2022-01-20T05:10:32.9Z,4,REGULAR,substitution,in,[],202709,,,1610612758,116,113,2022-01-20T05:10:42Z,5930000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M03.00S,2022-01-20T05:10:53.4Z,4,REGULAR,freethrow,2 of 2,[],1629056,,,1610612758,117,113,2022-01-20T05:10:53Z,5940000,,,0,,T. Davis Free Throw 2 of 2 (29 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,Made,,,,,,,,,,,29.0,,,,,,,,
611,PT06M47.00S,2022-01-20T05:11:16.0Z,4,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612765,117,113,2022-01-20T05:11:29Z,5950000,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Lyles 2 FT),"[1628963, 1626168]",1610612758.0,SAC,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,1198.0,,1.0,0.0,Lyles,1626168.0,,,,,,,,,
613,PT06M47.00S,2022-01-20T05:11:47.2Z,4,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,117,114,2022-01-20T05:11:47Z,5970000,,,0,,T. Lyles Free Throw 1 of 2 (8 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
614,PT06M47.00S,2022-01-20T05:12:05.3Z,4,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,117,115,2022-01-20T05:12:05Z,5980000,,,0,,T. Lyles Free Throw 2 of 2 (9 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
615,PT06M30.00S,2022-01-20T05:12:23.2Z,4,REGULAR,3pt,Jump Shot,[],1629056,68.67608409986859,32.59803921568628,1610612758,120,115,2022-01-20T05:12:31Z,5990000,-87.0,242.0,1,right,T. Davis 25' 3PT pullup (32 PTS),[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,25.71,Made,,,,,,,,,,,32.0,,,,,,,,
616,PT06M08.00S,2022-01-20T05:12:45.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,6.389618922470433,56.372549019607845,1610612765,120,117,2022-01-20T05:13:51Z,6000000,-32.0,8.0,1,left,C. Joseph driving floating Jump Shot (16 PTS),[202709],1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,3.28,Made,,,,,,,,,,,16.0,,,,,,,,
617,PT05M58.00S,2022-01-20T05:12:54.2Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628963,79.05716162943496,48.77450980392157,1610612758,120,117,2022-01-20T05:13:02Z,6010000,-6.0,144.0,1,right,MISS M. Bagley III 14' floating Shot,[1628963],1610612758.0,SAC,floating,,,Bagley III,M. Bagley III,,,,,14.45,Missed,,,,,,,,,,,,,,,,,,,
618,PT05M55.00S,2022-01-20T05:12:57.2Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,120,117,2022-01-20T05:12:59Z,6020000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,617.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
619,PT05M41.00S,2022-01-20T05:13:11.5Z,4,REGULAR,2pt,Jump Shot,[],1630595,19.267411300919843,69.36274509803921,1610612765,120,119,2022-01-20T05:13:16Z,6030000,-97.0,129.0,1,left,C. Cunningham 16' pullup Jump Shot (13 PTS) (C. Joseph 8 AST),"[1630595, 202709]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,16.1,Made,,,,,,,,,,,13.0,C. Joseph,202709.0,8.0,,,,,
621,PT05M25.00S,2022-01-20T05:13:28.3Z,4,REGULAR,3pt,Jump Shot,[],1630558,67.88764783180025,61.51960784313726,1610612758,123,119,2022-01-20T05:13:34Z,6050000,58.0,249.0,1,right,D. Mitchell 25' 3PT step back (13 PTS),[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,25.6,Made,,,,,,,,,,,13.0,,,,,,,,
622,PT05M11.00S,2022-01-20T05:13:49.0Z,4,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,123,119,2022-01-20T05:14:02Z,6060000,,,0,,C. Cunningham lost ball out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,lost ball,,,Cunningham,C. Cunningham,,,,,,,,,,,101284.0,1.0,,,,,,,,,,,,,
623,PT04M58.00S,2022-01-20T05:14:11.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,123,119,2022-01-20T05:14:11Z,6070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M58.00S,2022-01-20T05:14:12.8Z,4,REGULAR,substitution,out,[],1628963,,,1610612758,123,119,2022-01-20T05:14:25Z,6080000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M58.00S,2022-01-20T05:14:12.8Z,4,REGULAR,substitution,out,[],1630191,,,1610612758,123,119,2022-01-20T05:14:25Z,6090000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M58.00S,2022-01-20T05:14:12.8Z,4,REGULAR,substitution,in,[],1626158,,,1610612758,123,119,2022-01-20T05:14:25Z,6100000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M58.00S,2022-01-20T05:14:12.8Z,4,REGULAR,substitution,in,[],1630180,,,1610612758,123,119,2022-01-20T05:14:25Z,6110000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M49.00S,2022-01-20T05:14:38.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203084,76.82325886990802,10.784313725490197,1610612758,123,119,2022-01-20T05:14:43Z,6120000,-196.0,165.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
629,PT04M44.00S,2022-01-20T05:14:43.0Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,123,119,2022-01-20T05:14:43Z,6130000,,,0,,S. Bey REBOUND (Off:1 Def:6),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,628.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
630,PT04M32.00S,2022-01-20T05:15:10.6Z,4,REGULAR,foul,technical,['1freethrow'],1630558,,,1610612765,123,119,2022-01-20T05:15:18Z,6140000,,,0,,D. Mitchell defensive-3-second technical FOUL (1 Tech),[1630558],1610612758.0,SAC,defensive-3-second,,,Mitchell,D. Mitchell,,,,,,,,,,,1193.0,,1.0,1.0,,,,,,,,,,,
631,PT04M32.00S,2022-01-20T05:15:18.9Z,4,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,123,120,2022-01-20T05:15:18Z,6150000,,,0,,C. Joseph technical Free Throw 1 of 1 (17 PTS),[202709],1610612765.0,DET,technical,,,Joseph,C. Joseph,,,,,,Made,,,,,,,,,,,17.0,,,,,,,,
632,PT04M20.00S,2022-01-20T05:15:41.2Z,4,REGULAR,3pt,Jump Shot,[],202709,32.14520367936925,56.61764705882353,1610612765,123,120,2022-01-20T05:15:49Z,6160000,-33.0,250.0,1,left,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
