actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
553,PT09M52.00S,2022-02-09T04:52:40.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,6.915243101182654,3.6764705882352944,1610612750,90,107,2022-02-09T04:53:12Z,5390000,232.0,13.0,1,left,M. Beasley 3PT running (21 PTS) (J. McLaughlin 9 AST),"[1627736, 1629162]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,23.19,Made,,,,,21.0,J. McLaughlin,1629162.0,9.0,,,,,,,,,,
555,PT09M32.00S,2022-02-09T04:53:01.8Z,4,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612758,90,107,2022-02-09T04:53:12Z,5410000,,,0,,M. Beasley shooting personal FOUL (2 PF) (Metu 2 FT),"[1627736, 1629002]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,,201638.0,,2.0,0.0,Metu,1629002.0,,,,
557,PT09M32.00S,2022-02-09T04:53:29.3Z,4,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,91,107,2022-02-09T04:53:29Z,5430000,,,0,,C. Metu Free Throw 1 of 2 (11 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
558,PT09M32.00S,2022-02-09T04:53:30.9Z,4,REGULAR,substitution,out,[],1630186,,,1610612758,91,107,2022-02-09T04:53:48Z,5440000,,,0,,SUB out: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M32.00S,2022-02-09T04:53:30.9Z,4,REGULAR,substitution,out,[],203458,,,1610612758,91,107,2022-02-09T04:53:48Z,5450000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M32.00S,2022-02-09T04:53:30.9Z,4,REGULAR,substitution,out,[],1630218,,,1610612758,91,107,2022-02-09T04:53:48Z,5460000,,,0,,SUB out: R. Woodard II,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M32.00S,2022-02-09T04:53:30.9Z,4,REGULAR,substitution,out,[],1627736,,,1610612758,91,107,2022-02-09T04:53:48Z,5470000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M32.00S,2022-02-09T04:53:30.9Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,91,107,2022-02-09T04:53:48Z,5480000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M32.00S,2022-02-09T04:53:30.9Z,4,REGULAR,substitution,in,[],1627745,,,1610612758,91,107,2022-02-09T04:53:48Z,5490000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M32.00S,2022-02-09T04:53:30.9Z,4,REGULAR,substitution,in,[],203084,,,1610612758,91,107,2022-02-09T04:53:48Z,5500000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M32.00S,2022-02-09T04:53:30.9Z,4,REGULAR,substitution,in,[],1630162,,,1610612758,91,107,2022-02-09T04:53:48Z,5510000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M32.00S,2022-02-09T04:53:53.4Z,4,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,92,107,2022-02-09T04:53:53Z,5520000,,,0,,C. Metu Free Throw 2 of 2 (12 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
567,PT09M19.00S,2022-02-09T04:54:08.6Z,4,REGULAR,2pt,Jump Shot,[],1627752,24.392247043363994,31.862745098039213,1610612750,92,107,2022-02-09T04:54:14Z,5530000,91.0,177.0,1,left,MISS T. Prince 19' Jump Shot,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,19.87,Missed,,,,,,,,,,,,,,,,,,
568,PT09M16.00S,2022-02-09T04:54:11.6Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,92,107,2022-02-09T04:54:14Z,5540000,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,567.0,8.0,5.0,3.0,,,,,,,,,,,,,,
569,PT09M16.00S,2022-02-09T04:54:12.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,6.57030223390276,47.08180147058824,1610612750,92,109,2022-02-09T04:58:14Z,5550000,15.0,9.0,1,left,K. Towns putback Layup (19 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,1.73,Made,,,,,19.0,,,,,,,,,,,,,
570,PT09M09.00S,2022-02-09T04:54:20.2Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612758,92,109,2022-02-09T04:54:35Z,5560000,,,0,,T. Prince shooting personal FOUL (3 PF) (Fox 2 FT),"[1627752, 1628368]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,,202041.0,,3.0,0.0,Fox,1628368.0,,,,
572,PT09M09.00S,2022-02-09T04:54:46.4Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,92,109,2022-02-09T04:54:46Z,5580000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,
573,PT09M09.00S,2022-02-09T04:54:46.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,92,109,2022-02-09T04:54:46Z,5590000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,,
574,PT09M09.00S,2022-02-09T04:55:01.9Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,93,109,2022-02-09T04:55:02Z,5600000,,,0,,D. Fox Free Throw 2 of 2 (26 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
575,PT08M57.00S,2022-02-09T04:55:20.1Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612750,93,109,2022-02-09T04:56:40Z,5610000,,,0,,D. Fox shooting personal FOUL (2 PF) (Nowell 2 FT),"[1628368, 1629669]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,201638.0,,2.0,0.0,Nowell,1629669.0,,,,
577,PT08M57.00S,2022-02-09T04:56:05.6Z,4,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,93,109,2022-02-09T04:56:33Z,5630000,,,0,,MISS J. Nowell Free Throw 1 of 2,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Missed,,,,,,,,,,,,,,,,,,
579,PT08M57.00S,2022-02-09T04:56:05.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,93,109,2022-02-09T04:56:33Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,577.0,,,,,,,,,,,,,,,,,
580,PT08M57.00S,2022-02-09T04:56:05.6Z,4,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,93,110,2022-02-09T04:56:33Z,5660000,,,0,,J. Nowell Free Throw 2 of 2 (3 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
581,PT08M39.00S,2022-02-09T04:56:38.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,81.553876478318,49.26470588235294,1610612758,95,110,2022-02-09T04:56:44Z,5670000,-4.0,121.0,1,right,D. Mitchell 12' pullup Jump Shot (8 PTS) (C. Metu 3 AST),"[1630558, 1629002]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,12.1,Made,,,,,8.0,C. Metu,1629002.0,3.0,,,,,,,,,,
583,PT08M29.00S,2022-02-09T04:56:53.3Z,4,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612750,95,110,2022-02-09T04:57:08Z,5690000,,,0,,D. Jones shooting personal FOUL (4 PF) (Edwards 2 FT),"[1627745, 1630162]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,202035.0,,4.0,0.0,Edwards,1630162.0,,,,
585,PT08M29.00S,2022-02-09T04:57:16.4Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,95,110,2022-02-09T04:57:16Z,5710000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,
586,PT08M29.00S,2022-02-09T04:57:16.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,95,110,2022-02-09T04:57:16Z,5720000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,
587,PT08M29.00S,2022-02-09T04:57:28.7Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,95,111,2022-02-09T04:57:28Z,5730000,,,0,,A. Edwards Free Throw 2 of 2 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
588,PT08M13.00S,2022-02-09T04:57:46.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,92.85479632063075,47.794117647058826,1610612758,97,111,2022-02-09T04:57:50Z,5740000,-11.0,15.0,1,right,D. Jones alley-oop DUNK (18 PTS) (C. Metu 4 AST),"[1627745, 1629002]",1610612758.0,SAC,alley-oop,,,Jones,D. Jones,,,,,1.84,Made,,,,,18.0,C. Metu,1629002.0,4.0,,,,,,,,,,
590,PT08M01.00S,2022-02-09T04:57:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.521024967148489,51.9607843137255,1610612750,97,113,2022-02-09T04:58:02Z,5760000,-10.0,9.0,1,left,K. Towns driving Layup (21 PTS) (J. McLaughlin 10 AST),"[1626157, 1629162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.32,Made,,,,,21.0,J. McLaughlin,1629162.0,10.0,,,,,,,,,,
592,PT07M51.00S,2022-02-09T04:58:07.2Z,4,REGULAR,3pt,Jump Shot,[],1628368,66.96780551905388,52.20588235294118,1610612758,100,113,2022-02-09T04:58:13Z,5780000,11.0,258.0,1,right,D. Fox 25' 3PT step back (29 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,25.82,Made,,,,,29.0,,,,,,,,,,,,,
593,PT07M28.00S,2022-02-09T04:58:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.1268068331143235,51.71568627450981,1610612750,100,115,2022-02-09T04:58:34Z,5790000,-9.0,5.0,1,left,A. Edwards driving Layup (5 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.0,Made,,,,,5.0,,,,,,,,,,,,,
595,PT07M19.00S,2022-02-09T04:58:39.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,91.5407358738502,64.70588235294117,1610612758,100,115,2022-02-09T05:01:41Z,5810000,74.0,27.0,1,right,MISS D. Fox 7' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,7.83,Missed,,,,,,,,,,,,,,,,,,
596,PT07M16.00S,2022-02-09T04:58:42.7Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,100,115,2022-02-09T04:58:44Z,5820000,,,0,,J. McLaughlin REBOUND (Off:1 Def:4),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,595.0,5.0,4.0,1.0,,,,,,,,,,,,,,
597,PT07M12.00S,2022-02-09T04:58:46.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,6.1268068331143235,96.07843137254902,1610612750,100,118,2022-02-09T04:58:53Z,5830000,-230.0,5.0,1,left,T. Prince 3PT running (11 PTS) (J. Nowell 1 AST),"[1627752, 1629669]",1610612750.0,MIN,running,,,Prince,T. Prince,,,,,23.05,Made,,,,,11.0,J. Nowell,1629669.0,1.0,,,,,,,,,,
599,PT06M47.00S,2022-02-09T04:59:11.8Z,4,REGULAR,turnover,bad pass,[],1629002,,,1610612758,100,118,2022-02-09T04:59:19Z,5850000,,,0,,C. Metu bad pass TURNOVER (2 TO),"[1629002, 1629669]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,2.0,,,,,,,Nowell,1629669.0
600,PT06M47.00S,2022-02-09T04:59:11.8Z,4,REGULAR,steal,,[],1629669,,,1610612750,100,118,2022-02-09T04:59:16Z,5860000,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M47.00S,2022-02-09T04:59:18.1Z,4,REGULAR,foul,personal,[],1628368,,,1610612750,100,118,2022-02-09T05:02:27Z,5870000,,,0,,D. Fox take personal FOUL (3 PF),"[1628368, 1629669]",1610612758.0,SAC,take,,,Fox,D. Fox,,,,,,,,,,,,,,,201638.0,,3.0,0.0,Nowell,1629669.0,,,,
603,PT06M47.00S,2022-02-09T04:59:29.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,100,118,2022-02-09T04:59:29Z,5890000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M47.00S,2022-02-09T05:01:37.3Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,100,118,2022-02-09T05:02:16Z,5900000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M47.00S,2022-02-09T05:01:37.3Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,100,118,2022-02-09T05:02:16Z,5910000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M36.00S,2022-02-09T05:02:26.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,6.258212877792378,95.83333333333334,1610612750,100,118,2022-02-09T05:02:30Z,5920000,-229.0,6.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
607,PT06M33.00S,2022-02-09T05:02:29.7Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,100,118,2022-02-09T05:02:30Z,5930000,,,0,,D. Fox REBOUND (Off:1 Def:6),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,606.0,7.0,6.0,1.0,,,,,,,,,,,,,,
608,PT06M22.00S,2022-02-09T05:02:43.3Z,4,REGULAR,foul,offensive,[],1629002,,,1610612758,100,118,2022-02-09T05:02:51Z,5940000,,,0,,C. Metu offensive FOUL (3 PF),"[1629002, 1627752]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,202035.0,,3.0,0.0,Prince,1627752.0,,,,
610,PT06M22.00S,2022-02-09T05:02:43.3Z,4,REGULAR,turnover,offensive foul,[],1629002,,,1610612758,100,118,2022-02-09T05:02:43Z,5960000,,,0,,C. Metu offensive foul TURNOVER (3 TO),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,202035.0,3.0,,,,,,,,
611,PT06M07.00S,2022-02-09T05:03:16.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626157,25.443495400788436,58.57843137254902,1610612750,100,120,2022-02-09T05:03:23Z,5970000,-43.0,187.0,1,left,K. Towns 19' Jump Shot (23 PTS) (D. Russell 7 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,19.16,Made,,,,,23.0,D. Russell,1626156.0,7.0,,,,,,,,,,
613,PT05M46.00S,2022-02-09T05:03:38.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,92.06636005256242,48.529411764705884,1610612758,100,120,2022-02-09T05:03:43Z,5990000,-7.0,22.0,1,right,MISS C. Metu DUNK,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,
614,PT05M43.00S,2022-02-09T05:03:41.5Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,100,120,2022-02-09T05:03:43Z,6000000,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,613.0,3.0,2.0,1.0,,,,,,,,,,,,,,
615,PT05M28.00S,2022-02-09T05:03:55.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,6.1268068331143235,38.23529411764706,1610612750,100,120,2022-02-09T05:03:59Z,6010000,59.0,5.0,1,left,MISS K. Towns Hook,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,5.9,Missed,,,,,,,,,,,,,,,,,,
616,PT05M26.00S,2022-02-09T05:03:57.7Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,100,120,2022-02-09T05:03:59Z,6020000,,,0,,D. Jones REBOUND (Off:0 Def:6),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,615.0,6.0,6.0,0.0,,,,,,,,,,,,,,
617,PT05M20.00S,2022-02-09T05:04:03.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,72.48685939553219,80.88235294117648,1610612758,100,120,2022-02-09T05:04:10Z,6030000,154.0,206.0,1,right,MISS D. Mitchell 25' running 3PT,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
618,PT05M17.00S,2022-02-09T05:04:06.4Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,100,120,2022-02-09T05:04:10Z,6040000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,617.0,1.0,1.0,0.0,,,,,,,,,,,,,,
619,PT05M04.00S,2022-02-09T05:04:19.3Z,4,REGULAR,3pt,Jump Shot,[],1627752,8.492115637319317,2.941176470588235,1610612750,100,120,2022-02-09T05:04:25Z,6050000,235.0,27.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,
620,PT05M02.00S,2022-02-09T05:04:21.3Z,4,REGULAR,rebound,offensive,[],1629669,,,1610612750,100,120,2022-02-09T05:04:25Z,6060000,,,0,,J. Nowell REBOUND (Off:1 Def:0),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,619.0,1.0,0.0,1.0,,,,,,,,,,,,,,
621,PT04M55.00S,2022-02-09T05:04:33.7Z,4,REGULAR,foul,personal,[],203084,,,1610612750,100,120,2022-02-09T05:04:44Z,6070000,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 1626157]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,202035.0,,1.0,0.0,Towns,1626157.0,,,,
623,PT04M55.00S,2022-02-09T05:04:46.0Z,4,REGULAR,substitution,out,[],1628368,,,1610612750,100,120,2022-02-09T05:05:11Z,6090000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M55.00S,2022-02-09T05:04:46.0Z,4,REGULAR,substitution,out,[],1630558,,,1610612750,100,120,2022-02-09T05:05:11Z,6100000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M55.00S,2022-02-09T05:04:46.0Z,4,REGULAR,substitution,out,[],203084,,,1610612750,100,120,2022-02-09T05:05:11Z,6110000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M55.00S,2022-02-09T05:04:46.0Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,100,120,2022-02-09T05:05:11Z,6120000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M55.00S,2022-02-09T05:04:46.0Z,4,REGULAR,substitution,in,[],1630218,,,1610612750,100,120,2022-02-09T05:05:11Z,6130000,,,0,,SUB in: R. Woodard II,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M55.00S,2022-02-09T05:04:46.0Z,4,REGULAR,substitution,in,[],1630186,,,1610612750,100,120,2022-02-09T05:05:11Z,6140000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M55.00S,2022-02-09T05:04:46.0Z,4,REGULAR,substitution,in,[],1629663,,,1610612750,100,120,2022-02-09T05:05:11Z,6150000,,,0,,SUB in: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M55.00S,2022-02-09T05:04:46.0Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,100,120,2022-02-09T05:05:11Z,6160000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M48.00S,2022-02-09T05:05:21.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626156,20.97568988173456,65.68627450980392,1610612750,100,122,2022-02-09T05:05:26Z,6170000,-78.0,145.0,1,left,D. Russell 16' fadeaway Jump Shot (14 PTS),[1626156],1610612750.0,MIN,fadeaway,,,Russell,D. Russell,,,,,16.46,Made,,,,,14.0,,,,,,,,,,,,,
632,PT04M33.00S,2022-02-09T05:05:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630186,93.24901445466492,45.34313725490196,1610612758,100,122,2022-02-09T05:05:44Z,6180000,-23.0,11.0,1,right,MISS J. Ramsey driving Layup,[1630186],1610612758.0,SAC,driving,,,Ramsey,J. Ramsey,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,
633,PT04M30.00S,2022-02-09T05:05:38.0Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,100,122,2022-02-09T05:05:44Z,6190000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,632.0,3.0,3.0,0.0,,,,,,,,,,,,,,
634,PT04M27.00S,2022-02-09T05:05:41.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,6.521024967148489,46.81372549019608,1610612750,100,122,2022-02-09T05:05:49Z,6200000,16.0,9.0,1,left,MISS J. Nowell running Layup,[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,
635,PT04M27.00S,2022-02-09T05:05:41.0Z,4,REGULAR,rebound,offensive,[],1629669,,,1610612750,100,122,2022-02-09T05:05:49Z,6210000,,,0,,J. Nowell REBOUND (Off:2 Def:0),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,634.0,2.0,0.0,2.0,,,,,,,,,,,,,,
636,PT04M26.00S,2022-02-09T05:05:45.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,5.590000152587891,50.0,1610612750,100,122,2022-02-09T05:05:45Z,6220000,0.0,0.0,1,left,MISS J. Nowell tip Layup,[1629669],1610612750.0,MIN,tip,,,Nowell,J. Nowell,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
637,PT04M26.00S,2022-02-09T05:05:46.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,100,122,2022-02-09T05:05:46Z,6230000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,636.0,,,,,,,,,,,,,,,,,
638,PT04M26.00S,2022-02-09T05:05:48.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,100,122,2022-02-09T05:05:48Z,6240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M26.00S,2022-02-09T05:05:49.6Z,4,REGULAR,substitution,out,[],1626156,,,1610612758,100,122,2022-02-09T05:06:05Z,6250000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M26.00S,2022-02-09T05:05:49.6Z,4,REGULAR,substitution,in,[],1629162,,,1610612758,100,122,2022-02-09T05:06:05Z,6260000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M14.00S,2022-02-09T05:06:18.0Z,4,REGULAR,2pt,Jump Shot,[],1629663,82.86793692509855,68.38235294117648,1610612758,102,122,2022-02-09T05:06:22Z,6270000,92.0,109.0,1,right,L. King 14' pullup Jump Shot (2 PTS),[1629663],1610612758.0,SAC,pullup,,,King,L. King,,,,,14.22,Made,,,,,2.0,,,,,,,,,,,,,
642,PT03M48.00S,2022-02-09T05:06:44.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,32.276609724047304,39.950980392156865,1610612750,102,122,2022-02-09T05:06:53Z,6280000,50.0,251.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
643,PT03M48.00S,2022-02-09T05:06:44.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,102,122,2022-02-09T05:06:53Z,6290000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,642.0,,,,,,,,,,,,,,,,,
644,PT03M48.00S,2022-02-09T05:06:53.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,102,122,2022-02-09T05:07:01Z,6300000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,
645,PT03M48.00S,2022-02-09T05:06:55.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,102,122,2022-02-09T05:06:55Z,6310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
