actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
631,PT01M16.00S,2021-11-09T05:13:46.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",101108,89.43823915900131,54.166666666666664,1610612756,102,107,2021-11-09T05:13:54Z,6260000,21.0,47.0,1,right,MISS C. Paul driving Layup,[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,5.12,Missed,,,,,,,,,,,,,,,,,,,
632,PT01M14.00S,2021-11-09T05:13:48.9Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,102,107,2021-11-09T05:13:54Z,6270000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,631.0,4.0,4.0,0.0,,,,,,,,,,,,,,
661,PT01M12.00S,2021-11-09T05:14:08.7Z,4,REGULAR,foul,offensive,[],203084,,,1610612758,102,107,2021-11-09T05:29:37Z,6282500,,,0,,H. Barnes offensive FOUL (3 PF),"[203084, 1626164]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,1627962.0,3.0,0.0,Booker,1626164.0,,,,,,,,,
662,PT01M12.00S,2021-11-09T05:14:08.7Z,4,REGULAR,turnover,offensive foul,[],203084,,,1610612758,102,107,2021-11-09T05:29:37Z,6291875,,,0,,H. Barnes offensive foul TURNOVER (6 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,1627962.0,,,,,6.0,,,,,,,,
672,PT01M12.00S,2021-11-09T05:14:08.8Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612756,102,107,2021-11-09T05:27:01Z,6295000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M12.00S,2021-11-09T05:14:30.8Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612756,102,107,2021-11-09T05:27:01Z,6320000,,,0,,,[],1610612756.0,PHX,overturned,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,Corrected to Offensive Foul on H. Barnes
638,PT00M49.10S,2021-11-09T05:18:16.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203109,87.72996057818659,90.93137254901961,1610612756,102,107,2021-11-09T05:16:23Z,6330000,205.0,63.0,1,right,MISS J. Crowder 21' Jump Shot,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,21.41,Missed,,,,,,,,,,,,,,,,,,,
639,PT00M45.70S,2021-11-09T05:18:20.0Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,102,107,2021-11-09T05:18:28Z,6340000,,,0,,D. Mitchell REBOUND (Off:1 Def:5),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,638.0,6.0,5.0,1.0,,,,,,,,,,,,,,
640,PT00M35.30S,2021-11-09T05:18:32.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612758,102,107,2021-11-09T05:18:44Z,6350000,,,0,,D. Booker shooting personal FOUL (4 PF) (Fox 2 FT),"[1626164, 1628368]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,1627962.0,4.0,0.0,Fox,1628368.0,,,,,,,,,
642,PT00M35.30S,2021-11-09T05:19:07.2Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,102,107,2021-11-09T05:19:22Z,6370000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
643,PT00M35.30S,2021-11-09T05:19:07.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,102,107,2021-11-09T05:19:22Z,6380000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,642.0,,,,,,,,,,,,,,,,,
644,PT00M35.30S,2021-11-09T05:19:07.2Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,102,107,2021-11-09T05:19:22Z,6390000,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
645,PT00M30.60S,2021-11-09T05:19:11.9Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,102,107,2021-11-09T05:19:22Z,6400000,,,0,,D. Booker REBOUND (Off:1 Def:8),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,644.0,9.0,8.0,1.0,,,,,,,,,,,,,,
646,PT00M24.20S,2021-11-09T05:19:29.1Z,4,REGULAR,foul,personal,[],1627745,,,1610612756,102,107,2021-11-09T05:20:23Z,6410000,,,0,,D. Jones personal FOUL (2 PF),"[1627745, 101108]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,1627962.0,2.0,0.0,Paul,101108.0,,,,,,,,,
648,PT00M14.60S,2021-11-09T05:19:51.4Z,4,REGULAR,turnover,lost ball,[],101108,,,1610612756,102,107,2021-11-09T05:20:03Z,6430000,,,0,,C. Paul lost ball TURNOVER (2 TO),"[101108, 1628368]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,2.0,,,,,,Fox,1628368.0,
649,PT00M14.60S,2021-11-09T05:19:51.4Z,4,REGULAR,steal,,[],1628368,,,1610612758,102,107,2021-11-09T05:19:53Z,6440000,,,0,,D. Fox STEAL (3 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M09.70S,2021-11-09T05:19:56.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203084,7.5722733245729295,50.245098039215684,1610612758,104,107,2021-11-09T05:20:07Z,6450000,-1.0,19.0,1,left,H. Barnes driving DUNK (26 PTS) (D. Fox 5 AST),"[203084, 1628368]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,1.87,Made,26.0,,,,,,,,,,,D. Fox,1628368.0,5.0,,,,,
652,PT00M08.10S,2021-11-09T05:20:06.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629002,,,1610612756,104,107,2021-11-09T05:31:13Z,6488750,,,0,,C. Metu personal FOUL (1 PF) (Booker 2 FT),"[1629002, 1626164]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,1627962.0,1.0,0.0,Booker,1626164.0,,,,,,,,,
656,PT00M08.10S,2021-11-09T05:20:41.8Z,4,REGULAR,substitution,out,[],201580,,,1610612756,104,107,2021-11-09T05:20:48Z,6489531,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M08.10S,2021-11-09T05:20:41.8Z,4,REGULAR,substitution,in,[],1629661,,,1610612756,104,107,2021-11-09T05:20:48Z,6489609,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M08.10S,2021-11-09T05:21:24.9Z,4,REGULAR,substitution,out,[],1630558,,,1610612756,104,107,2021-11-09T05:23:31Z,6489648,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M08.10S,2021-11-09T05:21:24.9Z,4,REGULAR,substitution,in,[],1627741,,,1610612756,104,107,2021-11-09T05:23:31Z,6489667,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M08.10S,2021-11-09T05:21:24.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,104,107,2021-11-09T05:35:32Z,6489687,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M08.10S,2021-11-09T05:21:37.2Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,104,107,2021-11-09T05:35:51Z,6490000,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
655,PT00M08.10S,2021-11-09T05:21:37.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,104,107,2021-11-09T05:35:51Z,6500000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,,
658,PT00M08.10S,2021-11-09T05:21:37.2Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,104,107,2021-11-09T05:35:51Z,6530000,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
659,PT00M08.10S,2021-11-09T05:21:37.2Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,104,107,2021-11-09T05:35:51Z,6540000,,,0,,D. Jones REBOUND (Off:1 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,658.0,5.0,4.0,1.0,,,,,,,,,,,,,,
666,PT00M05.80S,2021-11-09T05:22:35.6Z,4,REGULAR,turnover,out-of-bounds,[],1629002,,,1610612758,104,107,2021-11-09T05:22:51Z,6580000,,,0,,C. Metu lost ball out-of-bounds TURNOVER (2 TO),[1629002],1610612758.0,SAC,lost ball,,,Metu,C. Metu,,,,,,,,,,,,1627962.0,,,,,2.0,,,,,,,,
667,PT00M04.60S,2021-11-09T05:22:47.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612756,104,107,2021-11-09T05:22:54Z,6590000,,,0,,D. Fox personal FOUL (3 PF) (Paul 2 FT),"[1628368, 101108]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,1628172.0,3.0,0.0,Paul,101108.0,,,,,,,,,
669,PT00M04.60S,2021-11-09T05:23:19.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],101108,,,1610612756,104,108,2021-11-09T05:23:19Z,6610000,,,0,,C. Paul Free Throw 1 of 2 (15 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
670,PT00M04.60S,2021-11-09T05:23:37.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],101108,,,1610612756,104,109,2021-11-09T05:23:37Z,6620000,,,0,,C. Paul Free Throw 2 of 2 (16 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
671,PT00M04.60S,2021-11-09T05:23:41.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,104,109,2021-11-09T05:23:41Z,6630000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M02.80S,2021-11-09T05:25:04.4Z,4,REGULAR,3pt,Jump Shot,[],1627741,33.065045992115635,48.03921568627451,1610612758,104,109,2021-11-09T05:25:13Z,6640000,10.0,258.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
674,PT00M02.80S,2021-11-09T05:25:04.4Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,104,109,2021-11-09T05:25:13Z,6650000,,,0,,J. Crowder REBOUND (Off:1 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,673.0,3.0,2.0,1.0,,,,,,,,,,,,,,
675,PT00M00.00S,2021-11-09T05:26:09.2Z,4,REGULAR,period,end,[],0,,,1610612756,104,109,2021-11-09T05:26:09Z,6660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2021-11-09T05:26:19.4Z,4,REGULAR,game,end,[],0,,,0,104,109,2021-11-09T05:26:19Z,6670000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
