actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
639,PT03M49.00S,2021-11-25T05:16:40.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,109,108,2021-11-25T05:16:40Z,6200000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M40.00S,2021-11-25T05:19:42.1Z,4,REGULAR,3pt,Jump Shot,[],1627741,67.23061760840999,47.794117647058826,1610612758,112,108,2021-11-25T05:19:46Z,6210000,-11.0,256.0,1,right,B. Hield 25' 3PT  (18 PTS) (T. Haliburton 6 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.57,Made,,,,,18.0,,,,T. Haliburton,1630169.0,6.0,,,,,,,,
642,PT03M26.00S,2021-11-25T05:20:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.178055190538765,49.01960784313725,1610612757,112,110,2021-11-25T05:20:12Z,6230000,5.0,15.0,1,left,J. Nurkic cutting Layup (27 PTS) (D. Lillard 9 AST),"[203994, 203081]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,1.58,Made,,,,,27.0,,,,D. Lillard,203081.0,9.0,,,,,,,,
644,PT03M26.00S,2021-11-25T05:20:07.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628963,,,1610612757,112,110,2021-11-25T05:20:26Z,6250000,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Nurkic 1 FT),"[1628963, 203994]",1610612758.0,SAC,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Nurkic,203994.0,,,
646,PT03M26.00S,2021-11-25T05:20:35.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,112,110,2021-11-25T05:20:35Z,6270000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M26.00S,2021-11-25T05:20:41.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612757,112,110,2021-11-25T05:31:12Z,6280000,,,0,,,[],1610612758.0,SAC,support,,,,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,
648,PT03M26.00S,2021-11-25T05:22:12.3Z,4,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,112,111,2021-11-25T05:22:12Z,6290000,,,0,,J. Nurkic Free Throw 1 of 1 (28 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,28.0,,,,,,,,,,,,,,
649,PT03M04.00S,2021-11-25T05:22:31.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.64323258869908,44.11764705882353,1610612758,114,111,2021-11-25T05:27:36Z,6300000,-29.0,7.0,1,right,D. Mitchell driving finger roll Layup (14 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,3.03,Made,,,,,14.0,,,,,,,,,,,,,,
650,PT03M04.00S,2021-11-25T05:22:38.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,114,111,2021-11-25T05:22:38Z,6310000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT02M46.00S,2021-11-25T05:24:19.5Z,4,REGULAR,turnover,traveling,[],203468,,,1610612757,114,111,2021-11-25T05:24:27Z,6320000,,,0,,C. McCollum traveling TURNOVER (3 TO),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,3.0,,,,,,1627964.0,,,,,,,
652,PT02M24.00S,2021-11-25T05:24:51.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,78.9257555847569,69.36274509803921,1610612758,114,111,2021-11-25T05:28:33Z,6330000,97.0,146.0,1,right,MISS D. Mitchell 17' step back Shot,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,17.48,Missed,,,,,,,,,,,,,,,,,,,
653,PT02M21.00S,2021-11-25T05:24:54.9Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,114,111,2021-11-25T05:25:00Z,6340000,,,0,,D. Jones REBOUND (Off:3 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,652.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
654,PT02M19.00S,2021-11-25T05:24:56.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627745,92.19776609724047,54.41176470588235,1610612758,116,111,2021-11-25T05:25:02Z,6350000,22.0,21.0,1,right,D. Jones DUNK (9 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,3.03,Made,,,,,9.0,,,,,,,,,,,,,,
655,PT01M53.00S,2021-11-25T05:25:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.1268068331143235,52.69607843137255,1610612757,116,113,2021-11-25T05:25:27Z,6360000,-13.0,5.0,1,left,D. Lillard driving Layup (29 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,1.44,Made,,,,,29.0,,,,,,,,,,,,,,
656,PT01M35.00S,2021-11-25T05:25:41.9Z,4,REGULAR,2pt,Jump Shot,[],1630558,84.44480946123521,31.862745098039213,1610612758,118,113,2021-11-25T05:25:50Z,6370000,-91.0,94.0,1,right,D. Mitchell 13' turnaround Jump Shot (16 PTS),[1630558],1610612758.0,SAC,turnaround,,,Mitchell,D. Mitchell,,,,,13.04,Made,,,,,16.0,,,,,,,,,,,,,,
657,PT01M19.00S,2021-11-25T05:26:03.2Z,4,REGULAR,3pt,Jump Shot,[],1626181,28.203022339027594,20.588235294117645,1610612757,118,113,2021-11-25T05:26:19Z,6380000,147.0,213.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
658,PT01M17.00S,2021-11-25T05:26:05.2Z,4,REGULAR,rebound,offensive,[],203081,,,1610612757,118,113,2021-11-25T05:26:19Z,6390000,,,0,,D. Lillard REBOUND (Off:2 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,657.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
659,PT01M17.00S,2021-11-25T05:26:16.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612757,118,113,2021-11-25T05:26:28Z,6400000,,,0,,M. Bagley III personal FOUL (3 PF) (Lillard 2 FT),"[1628963, 203081]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Lillard,203081.0,,,
661,PT01M17.00S,2021-11-25T05:26:37.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203081,,,1610612757,118,113,2021-11-25T05:26:37Z,6420000,,,0,,MISS D. Lillard Free Throw 1 of 2,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
662,PT01M17.00S,2021-11-25T05:26:37.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,118,113,2021-11-25T05:26:37Z,6430000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,,
663,PT01M17.00S,2021-11-25T05:26:58.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203081,,,1610612757,118,114,2021-11-25T05:26:58Z,6440000,,,0,,D. Lillard Free Throw 2 of 2 (30 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
664,PT01M02.00S,2021-11-25T05:27:26.9Z,4,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612758,118,114,2021-11-25T05:27:34Z,6450000,,,0,,B. Hield bad pass out-of-bounds TURNOVER (3 TO),[1627741],1610612758.0,SAC,bad pass,,,Hield,B. Hield,,,,,,,,,,,,3.0,,,,,,202058.0,,,,,,,
680,PT01M02.00S,2021-11-25T05:27:33.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,118,114,2021-11-25T05:32:00Z,6455000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M52.50S,2021-11-25T05:27:39.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203081,31.61957950065703,74.75490196078431,1610612757,118,114,2021-11-25T05:28:00Z,6460000,-124.0,245.0,1,left,MISS D. Lillard 27' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,,
666,PT00M50.90S,2021-11-25T05:27:40.7Z,4,REGULAR,rebound,offensive,[],203468,,,1610612757,118,114,2021-11-25T05:29:20Z,6470000,,,0,,C. McCollum REBOUND (Off:3 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,665.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
672,PT00M50.90S,2021-11-25T05:27:43.5Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612757,118,114,2021-11-25T05:29:55Z,6475000,,,0,,C. McCollum step out-of-bounds TURNOVER (4 TO),[203468],1610612757.0,POR,step,,,McCollum,C. McCollum,,,,,,,,,,,,4.0,,,,,,1627964.0,,,,,,,
667,PT00M50.90S,2021-11-25T05:27:48.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,118,114,2021-11-25T05:29:55Z,6480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M30.30S,2021-11-25T05:28:20.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628963,93.9060446780552,96.07843137254902,1610612758,121,114,2021-11-25T05:29:14Z,6500000,230.0,5.0,1,right,M. Bagley III 3PT  (10 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,23.04,Made,,,,,10.0,,,,,,,,,,,,,,
671,PT00M30.30S,2021-11-25T05:28:27.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,121,114,2021-11-25T05:30:33Z,6520000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M26.30S,2021-11-25T05:30:07.5Z,4,REGULAR,3pt,Jump Shot,[],1629642,6.258212877792378,95.58823529411765,1610612757,121,117,2021-11-25T05:30:13Z,6530000,-228.0,6.0,1,left,N. Little 3PT  (16 PTS) (D. Lillard 10 AST),"[1629642, 203081]",1610612757.0,POR,,,,Little,N. Little,,,,,22.8,Made,,,,,16.0,,,,D. Lillard,203081.0,10.0,,,,,,,,
675,PT00M25.80S,2021-11-25T05:30:25.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,121,117,2021-11-25T05:30:25Z,6550000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M25.80S,2021-11-25T05:31:17.5Z,4,REGULAR,substitution,out,[],1628963,,,1610612758,121,117,2021-11-25T05:31:53Z,6560000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M25.80S,2021-11-25T05:31:17.5Z,4,REGULAR,substitution,out,[],203994,,,1610612758,121,117,2021-11-25T05:31:53Z,6570000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M25.80S,2021-11-25T05:31:17.5Z,4,REGULAR,substitution,in,[],203090,,,1610612758,121,117,2021-11-25T05:31:53Z,6580000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M25.80S,2021-11-25T05:31:17.5Z,4,REGULAR,substitution,in,[],1628372,,,1610612758,121,117,2021-11-25T05:31:53Z,6590000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M24.30S,2021-11-25T05:32:16.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612758,121,117,2021-11-25T05:36:22Z,6600000,,,0,,N. Powell take personal FOUL (3 PF) (Jones 2 FT),"[1626181, 1627745]",1610612757.0,POR,take,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Jones,1627745.0,,,
685,PT00M24.30S,2021-11-25T05:32:41.2Z,4,REGULAR,substitution,out,[],1628372,,,1610612758,121,117,2021-11-25T05:32:48Z,6640000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M24.30S,2021-11-25T05:32:41.2Z,4,REGULAR,substitution,in,[],203994,,,1610612758,121,117,2021-11-25T05:32:48Z,6650000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M24.30S,2021-11-25T05:32:41.2Z,4,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,121,117,2021-11-25T05:42:26Z,6655000,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
684,PT00M24.30S,2021-11-25T05:32:41.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,121,117,2021-11-25T05:42:26Z,6657500,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,683.0,,,,,,,,,,,,,,,,,,
689,PT00M24.30S,2021-11-25T05:32:41.2Z,4,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,121,117,2021-11-25T05:42:26Z,6658750,,,0,,MISS D. Jones Free Throw 2 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
690,PT00M24.10S,2021-11-25T05:32:41.4Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,121,117,2021-11-25T05:42:26Z,6659375,,,0,,D. Lillard REBOUND (Off:2 Def:4),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,689.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
687,PT00M24.00S,2021-11-25T05:32:57.4Z,4,REGULAR,substitution,out,[],1626181,,,1610612757,121,117,2021-11-25T05:36:44Z,6660000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M24.00S,2021-11-25T05:32:57.4Z,4,REGULAR,substitution,in,[],203469,,,1610612757,121,117,2021-11-25T05:36:44Z,6670000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M24.00S,2021-11-25T05:33:28.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,121,117,2021-11-25T05:38:25Z,6675000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M24.00S,2021-11-25T05:34:12.9Z,4,REGULAR,substitution,out,[],203469,,,1610612757,121,117,2021-11-25T05:35:58Z,6677500,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M24.00S,2021-11-25T05:34:12.9Z,4,REGULAR,substitution,in,[],1626181,,,1610612757,121,117,2021-11-25T05:35:58Z,6678750,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M24.00S,2021-11-25T05:34:53.2Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612757,121,117,2021-11-25T05:35:44Z,6730000,,,0,,POR 5-second-violation Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,,
695,PT00M22.30S,2021-11-25T05:35:22.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612758,121,117,2021-11-25T05:35:48Z,6740000,,,0,,J. Nurkic take personal FOUL (6 PF) (Hield 2 FT),"[203994, 1627741]",1610612757.0,POR,take,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,202058.0,6.0,1.0,Hield,1627741.0,,,
697,PT00M22.30S,2021-11-25T05:35:34.6Z,4,REGULAR,substitution,out,[],203994,,,1610612758,121,117,2021-11-25T05:35:47Z,6760000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M22.30S,2021-11-25T05:35:34.6Z,4,REGULAR,substitution,in,[],1626204,,,1610612758,121,117,2021-11-25T05:35:47Z,6770000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M22.30S,2021-11-25T05:36:00.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627741,,,1610612758,122,117,2021-11-25T05:36:00Z,6780000,,,0,,B. Hield Free Throw 1 of 2 (19 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
700,PT00M22.30S,2021-11-25T05:36:14.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627741,,,1610612758,123,117,2021-11-25T05:36:14Z,6790000,,,0,,B. Hield Free Throw 2 of 2 (20 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
701,PT00M13.70S,2021-11-25T05:36:29.7Z,4,REGULAR,3pt,Jump Shot,[],1629642,11.777266754270697,96.32352941176471,1610612757,123,117,2021-11-25T05:37:06Z,6800000,-232.0,58.0,1,left,MISS N. Little 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,23.88,Missed,,,,,,,,,,,,,,,,,,,
702,PT00M11.50S,2021-11-25T05:36:35.5Z,4,REGULAR,rebound,offensive,[],203468,,,1610612757,123,117,2021-11-25T05:36:35Z,6810000,,,0,,C. McCollum REBOUND (Off:4 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,701.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
703,PT00M11.50S,2021-11-25T05:36:35.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,5.590000152587891,50.0,1610612757,123,119,2021-11-25T05:36:35Z,6820000,0.0,0.0,1,left,C. McCollum tip Layup (13 PTS),[203468],1610612757.0,POR,tip,,,McCollum,C. McCollum,,,,,0.0,Made,,,,,13.0,,,,,,,,,,,,,,
704,PT00M10.60S,2021-11-25T05:36:40.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612758,123,119,2021-11-25T05:37:04Z,6830000,,,0,,C. McCollum take personal FOUL (5 PF) (Hield 2 FT),"[203468, 1627741]",1610612757.0,POR,take,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,202058.0,5.0,0.0,Hield,1627741.0,,,
706,PT00M10.60S,2021-11-25T05:37:11.3Z,4,REGULAR,freethrow,1 of 2,[],1627741,,,1610612758,124,119,2021-11-25T05:37:11Z,6850000,,,0,,B. Hield Free Throw 1 of 2 (21 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
707,PT00M10.60S,2021-11-25T05:37:25.1Z,4,REGULAR,freethrow,2 of 2,[],1627741,,,1610612758,125,119,2021-11-25T05:37:25Z,6860000,,,0,,B. Hield Free Throw 2 of 2 (22 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
708,PT00M06.00S,2021-11-25T05:37:35.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612757,125,119,2021-11-25T05:37:49Z,6870000,,,0,,D. Jones shooting personal FOUL (4 PF) (Lillard 2 FT),"[1627745, 203081]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,202058.0,4.0,0.0,Lillard,203081.0,,,
710,PT00M06.00S,2021-11-25T05:37:58.3Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,125,120,2021-11-25T05:37:58Z,6890000,,,0,,D. Lillard Free Throw 1 of 2 (31 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,31.0,,,,,,,,,,,,,,
711,PT00M06.00S,2021-11-25T05:38:13.7Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,125,121,2021-11-25T05:38:13Z,6900000,,,0,,D. Lillard Free Throw 2 of 2 (32 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,32.0,,,,,,,,,,,,,,
712,PT00M00.00S,2021-11-25T05:38:25.1Z,4,REGULAR,period,end,[],0,,,1610612758,125,121,2021-11-25T05:38:25Z,6910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M00.00S,2021-11-25T05:39:39.0Z,4,REGULAR,game,end,[],0,,,0,125,121,2021-11-25T05:39:39Z,6920000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
