actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
366,PT08M51.00S,2022-01-03T00:25:45.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628997,7.046649145860711,48.529411764705884,1610612748,66,64,2022-01-03T00:25:53Z,3660000,7.0,14.0,1,left,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,,
367,PT08M47.00S,2022-01-03T00:25:49.4Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612748,66,64,2022-01-03T00:25:49Z,3670000,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,366.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
368,PT08M47.00S,2022-01-03T00:25:49.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628997,5.590000152587891,50.0,1610612748,66,66,2022-01-03T00:25:49Z,3680000,0.0,0.0,1,left,C. Martin tip Layup (11 PTS),[1628997],1610612748.0,MIA,tip,,,Martin,C. Martin,,,,,0.0,Made,,,,,,,,,,,,,11.0,,,,,,
369,PT08M41.00S,2022-01-03T00:25:55.7Z,3,REGULAR,3pt,Jump Shot,[],203084,75.3777923784494,12.990196078431374,1610612758,66,66,2022-01-03T00:26:01Z,3690000,-185.0,179.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
370,PT08M36.00S,2022-01-03T00:26:00.7Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612758,66,66,2022-01-03T00:26:01Z,3700000,,,0,,M. Bagley III REBOUND (Off:2 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,369.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
371,PT08M36.00S,2022-01-03T00:26:00.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,94.40999984741211,50.0,1610612758,66,66,2022-01-03T00:26:05Z,3710000,0.0,0.0,1,right,MISS M. Bagley III tip Layup,[1628963],1610612758.0,SAC,tip,,,Bagley III,M. Bagley III,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
372,PT08M36.00S,2022-01-03T00:26:00.4Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,66,66,2022-01-03T00:28:23Z,3720000,,,0,,O. Yurtseven REBOUND (Off:3 Def:6),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,371.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
373,PT08M30.00S,2022-01-03T00:26:06.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,8.623521681997373,48.77450980392157,1610612748,66,68,2022-01-03T00:26:19Z,3730000,6.0,29.0,1,left,J. Butler running Layup (6 PTS) (K. Lowry 7 AST),"[202710, 200768]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,2.92,Made,,,,,,,,,,,,,6.0,K. Lowry,200768.0,7.0,,,
375,PT08M09.00S,2022-01-03T00:26:27.2Z,3,REGULAR,3pt,Jump Shot,[],1630169,71.56701708278581,16.176470588235293,1610612758,69,68,2022-01-03T00:26:32Z,3750000,-169.0,215.0,1,right,T. Haliburton 27' 3PT pullup (6 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,27.34,Made,,,,,,,,,,,,,6.0,,,,,,
376,PT07M52.00S,2022-01-03T00:26:43.9Z,3,REGULAR,3pt,Jump Shot,[],202710,8.623521681997373,2.696078431372549,1610612748,69,68,2022-01-03T00:26:48Z,3760000,237.0,29.0,1,left,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
377,PT07M49.00S,2022-01-03T00:26:46.9Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,69,68,2022-01-03T00:26:48Z,3770000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,376.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
378,PT07M49.00S,2022-01-03T00:26:50.4Z,3,REGULAR,foul,personal,[],200768,,,1610612758,69,68,2022-01-03T00:27:08Z,3780000,,,0,,K. Lowry take personal FOUL (1 PF),"[200768, 203084]",1610612748.0,MIA,take,,,Lowry,K. Lowry,,,,,,,,,,,,,,202041.0,1.0,0.0,Barnes,203084.0,,,,,,,
380,PT07M43.00S,2022-01-03T00:27:18.2Z,3,REGULAR,3pt,Jump Shot,[],1628963,92.85479632063075,96.81372549019608,1610612758,69,68,2022-01-03T00:27:23Z,3800000,234.0,15.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
381,PT07M39.00S,2022-01-03T00:27:22.2Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,69,68,2022-01-03T00:27:23Z,3810000,,,0,,J. Butler REBOUND (Off:0 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,380.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
382,PT07M27.00S,2022-01-03T00:27:33.4Z,3,REGULAR,3pt,Jump Shot,[],1629639,21.107095926412615,8.823529411764707,1610612748,69,71,2022-01-03T00:27:38Z,3820000,206.0,146.0,1,left,T. Herro 25' 3PT  (16 PTS) (K. Lowry 8 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.24,Made,,,,,,,,,,,,,16.0,K. Lowry,200768.0,8.0,,,
384,PT07M09.00S,2022-01-03T00:27:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,82.60512483574244,37.254901960784316,1610612758,69,71,2022-01-03T00:27:59Z,3840000,-64.0,111.0,1,right,MISS D. Fox 12' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,12.8,Missed,,,,,,,,,,,,,,,,,,,
385,PT07M06.00S,2022-01-03T00:27:56.0Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612758,69,71,2022-01-03T00:27:59Z,3850000,,,0,,M. Bagley III REBOUND (Off:3 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,384.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
386,PT07M05.00S,2022-01-03T00:27:56.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628963,91.14651773981603,47.549019607843135,1610612758,69,71,2022-01-03T00:28:02Z,3860000,-12.0,31.0,1,right,MISS M. Bagley III Hook,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,,
387,PT07M04.00S,2022-01-03T00:27:57.6Z,3,REGULAR,rebound,offensive,[],1627745,,,1610612758,69,71,2022-01-03T00:28:48Z,3870000,,,0,,D. Jones REBOUND (Off:1 Def:7),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,386.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
388,PT07M04.00S,2022-01-03T00:28:00.2Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612758,69,71,2022-01-03T00:28:21Z,3880000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Jones 2 FT),"[200768, 1627745]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,1627526.0,2.0,0.0,Jones,1627745.0,,,,,,,
390,PT07M04.00S,2022-01-03T00:28:23.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627745,,,1610612758,70,71,2022-01-03T00:28:23Z,3900000,,,0,,D. Jones Free Throw 1 of 2 (15 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,,,,,,,,,,,,,15.0,,,,,,
391,PT07M04.00S,2022-01-03T00:28:23.8Z,3,REGULAR,substitution,out,[],1630169,,,1610612758,70,71,2022-01-03T00:28:31Z,3910000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M04.00S,2022-01-03T00:28:23.8Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,70,71,2022-01-03T00:28:31Z,3920000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M04.00S,2022-01-03T00:28:45.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627745,,,1610612758,71,71,2022-01-03T00:28:45Z,3930000,,,0,,D. Jones Free Throw 2 of 2 (16 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,,,,,,,,,,,,,16.0,,,,,,
394,PT06M43.00S,2022-01-03T00:29:07.1Z,3,REGULAR,3pt,Jump Shot,[],1629639,23.47240473061761,7.598039215686274,1610612748,71,71,2022-01-03T00:29:15Z,3940000,212.0,168.0,1,left,MISS T. Herro 27' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M38.00S,2022-01-03T00:29:12.1Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,71,71,2022-01-03T00:29:15Z,3950000,,,0,,J. Butler REBOUND (Off:1 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,394.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
396,PT06M36.00S,2022-01-03T00:29:13.3Z,3,REGULAR,turnover,bad pass,[],202710,,,1610612748,71,71,2022-01-03T00:29:17Z,3960000,,,0,,J. Butler bad pass TURNOVER (2 TO),"[202710, 203084]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,2.0,Barnes,203084.0,,,,,,,,,,,,
397,PT06M36.00S,2022-01-03T00:29:13.3Z,3,REGULAR,steal,,[],203084,,,1610612758,71,71,2022-01-03T00:29:15Z,3970000,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M34.00S,2022-01-03T00:29:16.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,75.3777923784494,17.15686274509804,1610612758,71,71,2022-01-03T00:29:24Z,3980000,-164.0,179.0,1,right,MISS B. Hield 24' running pullup 3PT,[1627741],1610612758.0,SAC,running pullup,,,Hield,B. Hield,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
399,PT06M32.00S,2022-01-03T00:29:18.1Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,71,71,2022-01-03T00:29:18Z,3990000,,,0,,O. Yurtseven REBOUND (Off:3 Def:7),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,398.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
400,PT06M25.00S,2022-01-03T00:29:25.2Z,3,REGULAR,2pt,Jump Shot,[],1629639,10.200394218134035,70.34313725490196,1610612748,71,73,2022-01-03T00:29:32Z,4000000,-102.0,43.0,1,left,T. Herro 11' step back Jump Shot (18 PTS) (K. Lowry 9 AST),"[1629639, 200768]",1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,11.06,Made,,,,,,,,,,,,,18.0,K. Lowry,200768.0,9.0,,,
402,PT06M05.00S,2022-01-03T00:29:44.5Z,3,REGULAR,3pt,Jump Shot,[],1628963,93.11760840998686,3.6764705882352944,1610612758,71,73,2022-01-03T00:29:49Z,4020000,-232.0,12.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
403,PT06M01.00S,2022-01-03T00:29:48.5Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,71,73,2022-01-03T00:29:49Z,4030000,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,402.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
404,PT05M51.00S,2022-01-03T00:29:58.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,15.062417871222076,44.11764705882353,1610612748,71,75,2022-01-03T00:30:04Z,4040000,29.0,89.0,1,left,K. Lowry 9' floating Jump Shot (14 PTS) (J. Butler 3 AST),"[200768, 202710]",1610612748.0,MIA,floating,,,Lowry,K. Lowry,,,,,9.38,Made,,,,,,,,,,,,,14.0,J. Butler,202710.0,3.0,,,
406,PT05M30.00S,2022-01-03T00:30:19.1Z,3,REGULAR,3pt,Jump Shot,[],1628368,69.72733245729303,32.35294117647059,1610612758,71,75,2022-01-03T00:30:24Z,4060000,-88.0,232.0,1,right,MISS D. Fox 24' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
407,PT05M27.00S,2022-01-03T00:30:22.1Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,71,75,2022-01-03T00:30:24Z,4070000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,406.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
408,PT05M23.00S,2022-01-03T00:30:26.7Z,3,REGULAR,turnover,bad pass,[],200768,,,1610612748,71,75,2022-01-03T00:30:30Z,4080000,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 1628368]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,,
409,PT05M23.00S,2022-01-03T00:30:26.7Z,3,REGULAR,steal,,[],1628368,,,1610612758,71,75,2022-01-03T00:30:28Z,4090000,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M18.00S,2022-01-03T00:30:31.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628963,92.06636005256242,54.41176470588235,1610612758,71,75,2022-01-03T00:30:44Z,4100000,22.0,22.0,1,right,MISS M. Bagley III running Layup - blocked,"[1628963, 1629639]",1610612758.0,SAC,running,,,Bagley III,M. Bagley III,,,,,3.13,Missed,,,,,,,,,,,,,,,,,Herro,1629639.0,
411,PT05M18.00S,2022-01-03T00:30:31.2Z,3,REGULAR,block,,[],1629639,,,1610612758,71,75,2022-01-03T00:30:34Z,4110000,,,0,,T. Herro BLOCK (1 BLK),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M17.00S,2022-01-03T00:30:32.2Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,71,75,2022-01-03T00:30:44Z,4120000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,410.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
413,PT05M17.00S,2022-01-03T00:30:36.5Z,3,REGULAR,foul,personal,[],1627741,,,1610612748,71,75,2022-01-03T00:31:59Z,4130000,,,0,,B. Hield take personal FOUL (2 PF),"[1627741, 1629639]",1610612758.0,SAC,take,,,Hield,B. Hield,,,,,,,,,,,,,,202041.0,2.0,0.0,Herro,1629639.0,,,,,,,
415,PT05M17.00S,2022-01-03T00:30:49.6Z,3,REGULAR,substitution,out,[],1627745,,,1610612748,71,75,2022-01-03T00:31:08Z,4150000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M17.00S,2022-01-03T00:30:49.6Z,3,REGULAR,substitution,out,[],200768,,,1610612748,71,75,2022-01-03T00:31:08Z,4160000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M17.00S,2022-01-03T00:30:49.6Z,3,REGULAR,substitution,in,[],203458,,,1610612748,71,75,2022-01-03T00:31:08Z,4170000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M17.00S,2022-01-03T00:30:49.6Z,3,REGULAR,substitution,in,[],1629657,,,1610612748,71,75,2022-01-03T00:31:08Z,4180000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M08.00S,2022-01-03T00:31:12.7Z,3,REGULAR,foul,personal,[],203084,,,1610612748,71,75,2022-01-03T00:31:19Z,4190000,,,0,,H. Barnes personal FOUL (2 PF),"[203084, 1629639]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,202035.0,2.0,0.0,Herro,1629639.0,,,,,,,
421,PT05M01.00S,2022-01-03T00:31:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,10.726018396846255,50.49019607843137,1610612748,71,77,2022-01-03T00:31:35Z,4210000,-2.0,48.0,1,left,O. Yurtseven driving floating Jump Shot (16 PTS),[1630209],1610612748.0,MIA,driving floating,,,Yurtseven,O. Yurtseven,,,,,4.84,Made,,,,,,,,,,,,,16.0,,,,,,
422,PT04M49.00S,2022-01-03T00:31:43.6Z,3,REGULAR,turnover,out-of-bounds,[],203084,,,1610612758,71,77,2022-01-03T00:31:50Z,4220000,,,0,,H. Barnes bad pass out-of-bounds TURNOVER (3 TO),[203084],1610612758.0,SAC,bad pass,,,Barnes,H. Barnes,,,,,,,,,,,3.0,,,202035.0,,,,,,,,,,,
423,PT04M33.00S,2022-01-03T00:32:04.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,8.09789750328515,32.35294117647059,1610612748,71,77,2022-01-03T00:32:09Z,4230000,88.0,24.0,1,left,MISS T. Herro 9' turnaround Shot - blocked,"[1629639, 203084]",1610612748.0,MIA,turnaround,,,Herro,T. Herro,,,,,9.13,Missed,,,,,,,,,,,,,,,,,Barnes,203084.0,
424,PT04M33.00S,2022-01-03T00:32:04.4Z,3,REGULAR,block,,[],203084,,,1610612748,71,77,2022-01-03T00:32:07Z,4240000,,,0,,H. Barnes BLOCK (2 BLK),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M30.00S,2022-01-03T00:32:07.4Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,71,77,2022-01-03T00:32:09Z,4250000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,423.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
426,PT04M28.00S,2022-01-03T00:32:09.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,93.38042049934296,46.32352941176471,1610612758,73,77,2022-01-03T00:32:16Z,4260000,-18.0,10.0,1,right,D. Fox running Layup (12 PTS) (B. Hield 3 AST),"[1628368, 1627741]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,2.08,Made,,,,,,,,,,,,,12.0,B. Hield,1627741.0,3.0,,,
428,PT04M04.00S,2022-01-03T00:32:33.1Z,3,REGULAR,3pt,Jump Shot,[],1629639,41.21222076215506,39.21568627450981,1610612748,73,77,2022-01-03T00:32:43Z,4280000,54.0,335.0,1,left,MISS T. Herro 33' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,33.92,Missed,,,,,,,,,,,,,,,,,,,
429,PT04M02.00S,2022-01-03T00:32:35.1Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,73,77,2022-01-03T00:32:43Z,4290000,,,0,,J. Butler REBOUND (Off:2 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,428.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
430,PT04M02.00S,2022-01-03T00:32:42.5Z,3,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612748,73,77,2022-01-03T00:32:54Z,4300000,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Butler 2 FT),"[1628963, 202710]",1610612758.0,SAC,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,202041.0,2.0,0.0,Butler,202710.0,,,,,,,
432,PT04M02.00S,2022-01-03T00:33:06.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,73,78,2022-01-03T00:33:06Z,4320000,,,0,,J. Butler Free Throw 1 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,,,,,7.0,,,,,,
433,PT04M02.00S,2022-01-03T00:33:07.5Z,3,REGULAR,substitution,out,[],1628963,,,1610612748,73,78,2022-01-03T00:33:23Z,4330000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M02.00S,2022-01-03T00:33:07.5Z,3,REGULAR,substitution,out,[],203084,,,1610612748,73,78,2022-01-03T00:33:23Z,4340000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M02.00S,2022-01-03T00:33:07.5Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,73,78,2022-01-03T00:33:23Z,4350000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M02.00S,2022-01-03T00:33:07.5Z,3,REGULAR,substitution,in,[],1629002,,,1610612748,73,78,2022-01-03T00:33:23Z,4360000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M02.00S,2022-01-03T00:33:07.5Z,3,REGULAR,substitution,in,[],1630558,,,1610612748,73,78,2022-01-03T00:33:23Z,4370000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M02.00S,2022-01-03T00:33:07.5Z,3,REGULAR,substitution,in,[],1629312,,,1610612748,73,78,2022-01-03T00:33:23Z,4380000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M02.00S,2022-01-03T00:33:29.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,73,79,2022-01-03T00:33:29Z,4390000,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,,,,,8.0,,,,,,
440,PT03M54.00S,2022-01-03T00:33:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,93.64323258869908,50.245098039215684,1610612758,75,79,2022-01-03T00:33:45Z,4400000,1.0,7.0,1,right,C. Metu alley-oop DUNK (2 PTS) (D. Fox 5 AST),"[1629002, 1628368]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,0.74,Made,,,,,,,,,,,,,2.0,D. Fox,1628368.0,5.0,,,
442,PT03M53.00S,2022-01-03T00:33:45.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,75,79,2022-01-03T00:33:45Z,4420000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M30.00S,2022-01-03T00:36:53.5Z,3,REGULAR,2pt,Jump Shot,[],202710,25.18068331143233,35.049019607843135,1610612748,75,81,2022-01-03T00:36:57Z,4430000,75.0,184.0,1,left,J. Butler 19' pullup Jump Shot (10 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,19.88,Made,,,,,,,,,,,,,10.0,,,,,,
444,PT03M15.00S,2022-01-03T00:37:09.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,93.11760840998686,50.73529411764706,1610612758,77,81,2022-01-03T00:37:14Z,4440000,4.0,12.0,1,right,C. Metu alley-oop DUNK (4 PTS) (D. Fox 6 AST),"[1629002, 1628368]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,1.27,Made,,,,,,,,,,,,,4.0,D. Fox,1628368.0,6.0,,,
446,PT03M02.00S,2022-01-03T00:37:22.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630209,5.995400788436268,39.705882352941174,1610612748,77,83,2022-01-03T00:37:30Z,4460000,51.0,4.0,1,left,O. Yurtseven Hook (18 PTS) (J. Butler 4 AST),"[1630209, 202710]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,5.16,Made,,,,,,,,,,,,,18.0,J. Butler,202710.0,4.0,,,
448,PT02M45.00S,2022-01-03T00:37:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.11760840998686,44.11764705882353,1610612758,77,83,2022-01-03T00:37:43Z,4480000,-29.0,12.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,,
449,PT02M43.00S,2022-01-03T00:37:40.8Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,77,83,2022-01-03T00:37:43Z,4490000,,,0,,O. Yurtseven REBOUND (Off:3 Def:8),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,448.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
450,PT02M35.00S,2022-01-03T00:37:49.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,5.863994743758213,45.588235294117645,1610612748,77,85,2022-01-03T00:37:55Z,4500000,22.0,3.0,1,left,O. Yurtseven cutting DUNK (20 PTS) (T. Herro 2 AST),"[1630209, 1629639]",1610612748.0,MIA,cutting,,,Yurtseven,O. Yurtseven,,,,,2.23,Made,,,,,,,,,,,,,20.0,T. Herro,1629639.0,2.0,,,
452,PT02M18.00S,2022-01-03T00:38:05.5Z,3,REGULAR,3pt,Jump Shot,[],1627741,90.75229960578186,2.696078431372549,1610612758,80,85,2022-01-03T00:38:11Z,4520000,-237.0,34.0,1,right,B. Hield 3PT pullup (15 PTS) (A. Len 2 AST),"[1627741, 203458]",1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,23.9,Made,,,,,,,,,,,,,15.0,A. Len,203458.0,2.0,,,
