actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
548,PT07M24.00S,2022-03-10T05:03:53.1Z,4,REGULAR,block,,[],203999,,,1610612758,86,87,2022-03-10T05:03:56Z,5400000,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M20.00S,2022-03-10T05:03:57.1Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,86,87,2022-03-10T05:04:01Z,5410000,,,0,,N. Jokic REBOUND (Off:2 Def:13),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,547.0,15.0,13.0,2.0,,,,,,,,,,,,,,
550,PT07M03.00S,2022-03-10T05:04:18.3Z,4,REGULAR,turnover,out-of-bounds,[],203085,,,1610612743,86,87,2022-03-10T05:04:28Z,5420000,,,0,,A. Rivers step out-of-bounds TURNOVER (1 TO),[203085],1610612743.0,DEN,step,,,Rivers,A. Rivers,,,,,,,,,,,,202058.0,1.0,,,,,,,,,,,,
558,PT07M03.00S,2022-03-10T05:04:47.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,86,87,2022-03-10T05:05:49Z,5440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M42.00S,2022-03-10T05:05:17.1Z,4,REGULAR,foul,personal,['2freethrow'],203999,,,1610612758,86,87,2022-03-10T05:05:30Z,5460000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Jones 2 FT),"[203999, 1627745]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,202058.0,,,,,2.0,0.0,Jones,1627745.0,,,,,
556,PT06M42.00S,2022-03-10T05:05:35.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627745,,,1610612758,87,87,2022-03-10T05:05:53Z,5480000,,,0,,D. Jones Free Throw 1 of 2 (8 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
557,PT06M42.00S,2022-03-10T05:05:35.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627745,,,1610612758,87,87,2022-03-10T05:05:53Z,5490000,,,0,,MISS D. Jones Free Throw 2 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
559,PT06M40.00S,2022-03-10T05:05:37.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,87,87,2022-03-10T05:05:53Z,5500000,,,0,,N. Jokic REBOUND (Off:2 Def:14),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,557.0,16.0,14.0,2.0,,,,,,,,,,,,,,
561,PT06M12.00S,2022-03-10T05:06:18.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,7.835085413929041,42.40196078431372,1610612743,87,89,2022-03-10T05:06:37Z,5520000,38.0,21.0,1,left,N. Jokic floating Jump Shot (33 PTS),[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,4.35,Made,33.0,,,,,,,,,,,,,,,,,,
562,PT06M04.00S,2022-03-10T05:06:25.8Z,4,REGULAR,3pt,Jump Shot,[],1630558,92.06636005256242,96.56862745098039,1610612758,90,89,2022-03-10T05:06:31Z,5530000,233.0,22.0,1,right,D. Mitchell 3PT  (8 PTS) (D. Fox 9 AST),"[1630558, 1628368]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,23.38,Made,8.0,,,,,,,D. Fox,1628368.0,9.0,,,,,,,,,
564,PT05M44.00S,2022-03-10T05:06:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,6.652431011826544,45.34313725490196,1610612743,90,89,2022-03-10T05:06:52Z,5550000,23.0,10.0,1,left,MISS M. Morris cutting Layup,[1628420],1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,,
565,PT05M41.00S,2022-03-10T05:06:48.9Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,90,89,2022-03-10T05:06:52Z,5560000,,,0,,T. Lyles REBOUND (Off:1 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,564.0,5.0,4.0,1.0,,,,,,,,,,,,,,
566,PT05M38.00S,2022-03-10T05:06:55.4Z,4,REGULAR,turnover,traveling,[],1630558,,,1610612758,90,89,2022-03-10T05:07:04Z,5570000,,,0,,D. Mitchell traveling TURNOVER (2 TO),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,202058.0,2.0,,,,,,,,,,,,
567,PT05M25.00S,2022-03-10T05:07:19.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628420,5.863994743758213,37.99019607843137,1610612743,90,91,2022-03-10T05:07:25Z,5580000,60.0,3.0,1,left,M. Morris 6' fadeaway Jump Shot (15 PTS),[1628420],1610612743.0,DEN,fadeaway,,,Morris,M. Morris,,,,,6.01,Made,15.0,,,,,,,,,,,,,,,,,,
568,PT05M07.00S,2022-03-10T05:07:37.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627745,91.27792378449409,40.19607843137255,1610612758,90,91,2022-03-10T05:07:43Z,5590000,-49.0,29.0,1,right,MISS D. Jones Hook,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,5.72,Missed,,,,,,,,,,,,,,,,,,,
569,PT05M05.00S,2022-03-10T05:07:39.5Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,90,91,2022-03-10T05:07:43Z,5600000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,568.0,1.0,1.0,0.0,,,,,,,,,,,,,,
570,PT05M01.00S,2022-03-10T05:07:43.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,7.178055190538765,52.69607843137255,1610612743,90,91,2022-03-10T05:07:53Z,5610000,-13.0,15.0,1,left,MISS M. Morris running Layup,[1628420],1610612743.0,DEN,running,,,Morris,M. Morris,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
571,PT05M01.00S,2022-03-10T05:07:43.4Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,90,91,2022-03-10T05:07:53Z,5620000,,,0,,H. Barnes REBOUND (Off:1 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,570.0,5.0,4.0,1.0,,,,,,,,,,,,,,
572,PT05M01.00S,2022-03-10T05:07:50.4Z,4,REGULAR,foul,personal,[],203999,,,1610612758,90,91,2022-03-10T05:08:02Z,5630000,,,0,,N. Jokic personal FOUL (3 PF),"[203999, 203084]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,202058.0,,,,,3.0,0.0,Barnes,203084.0,,,,,
574,PT05M01.00S,2022-03-10T05:08:05.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,90,91,2022-03-10T05:08:05Z,5650000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M49.00S,2022-03-10T05:11:10.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628368,93.24901445466492,49.01960784313725,1610612758,92,91,2022-03-10T05:11:17Z,5660000,-5.0,11.0,1,right,D. Fox cutting DUNK (27 PTS) (D. Jones 2 AST),"[1628368, 1627745]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,1.2,Made,27.0,,,,,,,D. Jones,1627745.0,2.0,,,,,,,,,
577,PT04M39.00S,2022-03-10T05:11:26.5Z,4,REGULAR,violation,kicked ball,[],1626168,,,1610612743,92,91,2022-03-10T05:12:12Z,5680000,,,0,,T. Lyles kicked ball VIOLATION,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,201638.0,,,,,,,,,,,,,
578,PT04M27.00S,2022-03-10T05:11:53.6Z,4,REGULAR,3pt,Jump Shot,[],203085,11.12023653088042,3.431372549019608,1610612743,92,91,2022-03-10T05:12:19Z,5690000,233.0,52.0,1,left,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
579,PT04M24.00S,2022-03-10T05:11:56.7Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,92,91,2022-03-10T05:11:56Z,5700000,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,578.0,6.0,5.0,1.0,,,,,,,,,,,,,,
580,PT04M10.00S,2022-03-10T05:12:10.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,80.1084099868594,53.18627450980392,1610612758,92,91,2022-03-10T05:12:25Z,5710000,16.0,134.0,1,right,MISS D. Fox 13' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,13.54,Missed,,,,,,,,,,,,,,,,,,,
581,PT04M07.00S,2022-03-10T05:12:13.3Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,92,91,2022-03-10T05:12:25Z,5720000,,,0,,N. Jokic REBOUND (Off:2 Def:15),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,580.0,17.0,15.0,2.0,,,,,,,,,,,,,,
582,PT03M52.00S,2022-03-10T05:12:28.3Z,4,REGULAR,3pt,Jump Shot,[],203085,7.30946123521682,95.83333333333334,1610612743,92,94,2022-03-10T05:12:33Z,5730000,-229.0,16.0,1,left,A. Rivers 3PT  (6 PTS) (M. Morris 4 AST),"[203085, 1628420]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,22.98,Made,6.0,,,,,,,M. Morris,1628420.0,4.0,,,,,,,,,
584,PT03M44.00S,2022-03-10T05:12:40.3Z,4,REGULAR,foul,offensive,[],1630558,,,1610612758,92,94,2022-03-10T05:12:55Z,5750000,,,0,,D. Mitchell offensive FOUL (1 PF),"[1630558, 1628420]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,1628172.0,,,,,1.0,0.0,Morris,1628420.0,,,,,
586,PT03M44.00S,2022-03-10T05:12:40.3Z,4,REGULAR,turnover,offensive foul,[],1630558,,,1610612758,92,94,2022-03-10T05:12:55Z,5770000,,,0,,D. Mitchell offensive foul TURNOVER (3 TO),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,201638.0,3.0,,,,,,,,,,,,
587,PT03M25.00S,2022-03-10T05:13:13.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,92,94,2022-03-10T05:13:13Z,5780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M21.00S,2022-03-10T05:13:28.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628420,15.062417871222076,26.225490196078432,1610612743,92,96,2022-03-10T05:13:34Z,5790000,119.0,89.0,1,left,M. Morris 14' pullup Jump Shot (17 PTS) (N. Jokic 7 AST),"[1628420, 203999]",1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,14.86,Made,17.0,,,,,,,N. Jokic,203999.0,7.0,,,,,,,,,
590,PT03M15.00S,2022-03-10T05:13:39.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,92,96,2022-03-10T05:13:39Z,5810000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M07.00S,2022-03-10T05:15:38.0Z,4,REGULAR,3pt,Jump Shot,[],203084,74.58935611038108,84.80392156862744,1610612758,95,96,2022-03-10T05:15:43Z,5820000,174.0,186.0,1,right,H. Barnes 25' 3PT  (17 PTS) (D. Fox 10 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.5,Made,17.0,,,,,,,D. Fox,1628368.0,10.0,,,,,,,,,
593,PT02M41.00S,2022-03-10T05:16:08.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,95,96,2022-03-10T05:16:08Z,5840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M35.00S,2022-03-10T05:16:28.9Z,4,REGULAR,2pt,Jump Shot,[],203999,11.514454664914586,75.24509803921569,1610612743,95,96,2022-03-10T05:16:34Z,5850000,-126.0,56.0,1,left,MISS N. Jokic 13' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,13.79,Missed,,,,,,,,,,,,,,,,,,,
595,PT02M33.00S,2022-03-10T05:16:31.6Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,95,96,2022-03-10T05:16:31Z,5860000,,,0,,T. Lyles REBOUND (Off:1 Def:6),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,594.0,7.0,6.0,1.0,,,,,,,,,,,,,,
596,PT02M26.00S,2022-03-10T05:16:38.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.70762155059133,44.36274509803921,1610612758,95,96,2022-03-10T05:16:45Z,5870000,-28.0,91.0,1,right,MISS D. Fox 9' pullup Shot - blocked,"[1628368, 203999]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,9.55,Missed,,,,,,,,,,,,,,,Jokic,203999.0,,,
597,PT02M26.00S,2022-03-10T05:16:38.1Z,4,REGULAR,block,,[],203999,,,1610612758,95,96,2022-03-10T05:16:40Z,5880000,,,0,,N. Jokic BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M23.00S,2022-03-10T05:16:41.1Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,95,96,2022-03-10T05:16:45Z,5890000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,596.0,2.0,2.0,0.0,,,,,,,,,,,,,,
599,PT02M08.00S,2022-03-10T05:16:56.5Z,4,REGULAR,3pt,Jump Shot,[],203999,29.38567674113009,26.225490196078432,1610612743,95,96,2022-03-10T05:17:05Z,5900000,119.0,224.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
600,PT02M02.00S,2022-03-10T05:17:02.5Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,95,96,2022-03-10T05:17:05Z,5910000,,,0,,A. Gordon REBOUND (Off:3 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,599.0,5.0,2.0,3.0,,,,,,,,,,,,,,
601,PT02M00.00S,2022-03-10T05:17:04.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203932,5.863994743758213,95.09803921568627,1610612743,95,96,2022-03-10T05:17:09Z,5920000,-225.0,3.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
602,PT01M57.00S,2022-03-10T05:17:07.6Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,95,96,2022-03-10T05:17:09Z,5930000,,,0,,N. Jokic REBOUND (Off:3 Def:15),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,601.0,18.0,15.0,3.0,,,,,,,,,,,,,,
603,PT01M55.00S,2022-03-10T05:17:12.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.046649145860711,53.431372549019606,1610612743,95,98,2022-03-10T05:17:17Z,5940000,-17.0,14.0,1,left,N. Jokic Layup (35 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.2,Made,35.0,,,,,,,,,,,,,,,,,,
604,PT01M55.00S,2022-03-10T05:17:16.0Z,4,REGULAR,foul,personal,['1freethrow'],1627745,,,1610612743,95,98,2022-03-10T05:17:28Z,5950000,,,0,,D. Jones shooting personal FOUL (4 PF) (Jokic 1 FT),"[1627745, 203999]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,1628172.0,,,,,4.0,0.0,Jokic,203999.0,,,,,
606,PT01M55.00S,2022-03-10T05:17:29.4Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,95,98,2022-03-10T05:17:38Z,5970000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M55.00S,2022-03-10T05:17:29.4Z,4,REGULAR,substitution,in,[],1628432,,,1610612743,95,98,2022-03-10T05:17:38Z,5980000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M55.00S,2022-03-10T05:17:45.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203999,,,1610612743,95,99,2022-03-10T05:17:45Z,5990000,,,0,,N. Jokic Free Throw 1 of 1 (36 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,36.0,,,,,,,,,,,,,,,,,,
609,PT01M46.00S,2022-03-10T05:17:58.7Z,4,REGULAR,2pt,Jump Shot,[],1628368,73.9323258869908,30.637254901960787,1610612758,95,99,2022-03-10T05:18:06Z,6000000,-97.0,193.0,1,right,MISS D. Fox 21' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,21.55,Missed,,,,,,,,,,,,,,,,,,,
610,PT01M42.00S,2022-03-10T05:18:02.7Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,95,99,2022-03-10T05:18:06Z,6010000,,,0,,M. Morris REBOUND (Off:0 Def:3),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,609.0,3.0,3.0,0.0,,,,,,,,,,,,,,
611,PT01M28.00S,2022-03-10T05:18:20.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,16.245072273324574,48.03921568627451,1610612743,95,101,2022-03-10T05:18:26Z,6020000,10.0,100.0,1,left,M. Morris 10' floating Jump Shot (19 PTS),[1628420],1610612743.0,DEN,floating,,,Morris,M. Morris,,,,,10.07,Made,19.0,,,,,,,,,,,,,,,,,,
612,PT01M28.00S,2022-03-10T05:18:23.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630558,,,1610612743,95,101,2022-03-10T05:18:34Z,6030000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Morris 1 FT),"[1630558, 1628420]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,1628172.0,,,,,2.0,0.0,Morris,1628420.0,,,,,
614,PT01M28.00S,2022-03-10T05:18:49.4Z,4,REGULAR,freethrow,1 of 1,[],1628420,,,1610612743,95,102,2022-03-10T05:18:49Z,6050000,,,0,,M. Morris Free Throw 1 of 1 (20 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
615,PT01M28.00S,2022-03-10T05:18:56.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,95,102,2022-03-10T05:18:56Z,6060000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M28.00S,2022-03-10T05:19:58.7Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,95,102,2022-03-10T05:20:22Z,6070000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M28.00S,2022-03-10T05:19:58.7Z,4,REGULAR,substitution,in,[],203200,,,1610612758,95,102,2022-03-10T05:20:22Z,6080000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M21.00S,2022-03-10T05:20:51.1Z,4,REGULAR,3pt,Jump Shot,[],203200,73.53810775295663,16.666666666666664,1610612758,95,102,2022-03-10T05:20:57Z,6090000,-167.0,196.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
619,PT01M18.00S,2022-03-10T05:20:54.8Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,95,102,2022-03-10T05:20:54Z,6100000,,,0,,T. Lyles REBOUND (Off:2 Def:6),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,618.0,8.0,6.0,2.0,,,,,,,,,,,,,,
620,PT01M14.00S,2022-03-10T05:20:58.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626168,77.34888304862024,9.803921568627452,1610612758,95,102,2022-03-10T05:21:03Z,6110000,-201.0,160.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
621,PT01M11.00S,2022-03-10T05:21:01.2Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,95,102,2022-03-10T05:21:03Z,6120000,,,0,,M. Morris REBOUND (Off:0 Def:4),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,620.0,4.0,4.0,0.0,,,,,,,,,,,,,,
622,PT00M52.70S,2022-03-10T05:21:19.9Z,4,REGULAR,3pt,Jump Shot,[],203085,20.97568988173456,89.95098039215686,1610612743,95,102,2022-03-10T05:21:33Z,6130000,-200.0,145.0,1,left,MISS A. Rivers 24' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,,
623,PT00M48.00S,2022-03-10T05:21:25.3Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,95,102,2022-03-10T05:21:25Z,6140000,,,0,,D. Jones REBOUND (Off:2 Def:5),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,622.0,7.0,5.0,2.0,,,,,,,,,,,,,,
624,PT00M44.70S,2022-03-10T05:21:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.51182654402102,45.83333333333333,1610612758,97,102,2022-03-10T05:21:39Z,6150000,-21.0,8.0,1,right,D. Fox driving Layup (29 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.25,Made,29.0,,,,,,,,,,,,,,,,,,
625,PT00M44.70S,2022-03-10T05:21:33.2Z,4,REGULAR,foul,personal,['1freethrow'],203999,,,1610612758,97,102,2022-03-10T05:21:53Z,6160000,,,0,,N. Jokic shooting personal FOUL (4 PF) (Fox 1 FT),"[203999, 1628368]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,201638.0,,,,,4.0,0.0,Fox,1628368.0,,,,,
627,PT00M44.70S,2022-03-10T05:21:44.8Z,4,REGULAR,substitution,out,[],203200,,,1610612758,97,102,2022-03-10T05:21:51Z,6180000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M44.70S,2022-03-10T05:21:44.8Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,97,102,2022-03-10T05:21:51Z,6190000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M44.70S,2022-03-10T05:22:12.7Z,4,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,98,102,2022-03-10T05:22:12Z,6200000,,,0,,D. Fox Free Throw 1 of 1 (30 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
630,PT00M30.70S,2022-03-10T05:22:32.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612743,98,102,2022-03-10T05:22:48Z,6210000,,,0,,D. Jones personal FOUL (5 PF) (Jokic 2 FT),"[1627745, 203999]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,202058.0,,,,,5.0,0.0,Jokic,203999.0,,,,,
632,PT00M30.70S,2022-03-10T05:22:57.2Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,98,103,2022-03-10T05:22:57Z,6230000,,,0,,N. Jokic Free Throw 1 of 2 (37 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,37.0,,,,,,,,,,,,,,,,,,
633,PT00M30.70S,2022-03-10T05:23:13.0Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,98,104,2022-03-10T05:23:13Z,6240000,,,0,,N. Jokic Free Throw 2 of 2 (38 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,38.0,,,,,,,,,,,,,,,,,,
634,PT00M26.40S,2022-03-10T05:23:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.46057818659659,44.85294117647059,1610612758,100,104,2022-03-10T05:23:27Z,6250000,-26.0,18.0,1,right,D. Fox driving Layup (32 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.16,Made,32.0,,,,,,,,,,,,,,,,,,
635,PT00M17.70S,2022-03-10T05:23:36.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612743,100,104,2022-03-10T05:23:48Z,6260000,,,0,,H. Barnes take personal FOUL (1 PF) (Gordon 2 FT),"[203084, 203932]",1610612758.0,SAC,take,,,Barnes,H. Barnes,,,,,,,,,,,,1628172.0,,,,,1.0,0.0,Gordon,203932.0,,,,,
637,PT00M17.70S,2022-03-10T05:24:01.4Z,4,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,100,105,2022-03-10T05:24:01Z,6280000,,,0,,A. Gordon Free Throw 1 of 2 (10 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
638,PT00M17.70S,2022-03-10T05:24:23.6Z,4,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,100,106,2022-03-10T05:24:23Z,6290000,,,0,,A. Gordon Free Throw 2 of 2 (11 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
639,PT00M12.60S,2022-03-10T05:24:36.1Z,4,REGULAR,3pt,Jump Shot,[],1626168,65.91655716162943,49.50980392156863,1610612758,100,106,2022-03-10T05:24:44Z,6300000,-2.0,268.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
