actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
280,PT05M50.00S,2022-02-10T03:55:53.8Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,52,52,2022-02-10T03:55:53Z,2790000,,,0,,H. Barnes Free Throw 1 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
281,PT05M50.00S,2022-02-10T03:56:11.7Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,53,52,2022-02-10T03:56:11Z,2800000,,,0,,H. Barnes Free Throw 2 of 2 (16 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
282,PT05M35.00S,2022-02-10T03:56:28.8Z,2,REGULAR,3pt,Jump Shot,[],1630183,88.51839684625493,96.32352941176471,1610612750,53,52,2022-02-10T03:56:32Z,2810000,232.0,55.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,,
283,PT05M32.00S,2022-02-10T03:56:31.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,53,52,2022-02-10T03:56:32Z,2820000,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,282.0,4.0,2.0,2.0,,,
284,PT05M27.00S,2022-02-10T03:56:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.995400788436268,52.69607843137255,1610612758,55,52,2022-02-10T03:56:43Z,2830000,-13.0,4.0,1,left,D. Fox cutting Layup (7 PTS) (D. Sabonis 5 AST),"[1628368, 1627734]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,1.41,Made,7.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,,
286,PT05M14.00S,2022-02-10T03:56:49.4Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612750,55,52,2022-02-10T03:56:55Z,2850000,,,0,,K. Towns bad pass TURNOVER (3 TO),"[1626157, 1627734]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,3.0,Sabonis,1627734.0,,,,,,,,,,,,
287,PT05M14.00S,2022-02-10T03:56:49.4Z,2,REGULAR,steal,,[],1627734,,,1610612758,55,52,2022-02-10T03:56:52Z,2860000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M09.00S,2022-02-10T03:56:56.3Z,2,REGULAR,turnover,out-of-bounds,[],203200,,,1610612758,55,52,2022-02-10T03:57:03Z,2870000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (2 TO),[203200],1610612758.0,SAC,bad pass,,,Holiday,J. Holiday,,,,,,,,,,,2.0,,,202037.0,,,,,,,,,,,
289,PT05M09.00S,2022-02-10T03:56:59.9Z,2,REGULAR,substitution,out,[],1630558,,,1610612750,55,52,2022-02-10T03:57:03Z,2880000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M09.00S,2022-02-10T03:56:59.9Z,2,REGULAR,substitution,in,[],1629002,,,1610612750,55,52,2022-02-10T03:57:03Z,2890000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M59.00S,2022-02-10T03:57:20.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626157,90.3580814717477,43.872549019607845,1610612750,55,54,2022-02-10T03:57:27Z,2900000,-31.0,38.0,1,right,K. Towns DUNK (7 PTS) (J. Vanderbilt 1 AST),"[1626157, 1629020]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,4.89,Made,7.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,,,,
293,PT04M47.00S,2022-02-10T03:57:32.7Z,2,REGULAR,3pt,Jump Shot,[],1628368,27.414586070959263,16.42156862745098,1610612758,58,54,2022-02-10T03:58:20Z,2920000,168.0,205.0,1,left,D. Fox 26' 3PT step back (10 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,26.51,Made,10.0,,,,,,,,,,,,,,,,,,
294,PT04M25.00S,2022-02-10T03:57:54.2Z,2,REGULAR,3pt,Jump Shot,[],1630183,71.82982917214193,77.69607843137256,1610612750,58,54,2022-02-10T03:57:58Z,2930000,138.0,212.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
295,PT04M22.00S,2022-02-10T03:57:57.2Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,58,54,2022-02-10T03:57:58Z,2940000,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,294.0,5.0,5.0,0.0,,,
296,PT04M03.00S,2022-02-10T03:58:16.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,12.697109067017081,52.94117647058824,1610612758,58,54,2022-02-10T03:58:20Z,2950000,-15.0,67.0,1,left,MISS D. Sabonis 6' fadeaway Shot,[1627734],1610612758.0,SAC,fadeaway,,,Sabonis,D. Sabonis,,,,,6.85,Missed,,,,,,,,,,,,,,,,,,,
297,PT04M00.00S,2022-02-10T03:58:19.6Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,58,54,2022-02-10T03:58:20Z,2960000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,296.0,4.0,4.0,0.0,,,
298,PT03M55.00S,2022-02-10T03:58:23.9Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,58,54,2022-02-10T03:58:27Z,2970000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 203200]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,2.0,Holiday,203200.0,,,,,,,,,,,,
299,PT03M55.00S,2022-02-10T03:58:23.9Z,2,REGULAR,steal,,[],203200,,,1610612758,58,54,2022-02-10T03:58:26Z,2980000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M52.00S,2022-02-10T03:58:30.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612758,58,54,2022-02-10T03:58:46Z,2990000,,,0,,K. Towns shooting personal FOUL (3 PF) (Holiday 2 FT),"[1626157, 203200]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,202037.0,3.0,0.0,Holiday,203200.0,,,,,,,
302,PT03M52.00S,2022-02-10T03:58:55.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203200,,,1610612758,59,54,2022-02-10T03:58:55Z,3010000,,,0,,J. Holiday Free Throw 1 of 2 (3 PTS),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
303,PT03M52.00S,2022-02-10T03:59:13.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203200,,,1610612758,60,54,2022-02-10T03:59:13Z,3020000,,,0,,J. Holiday Free Throw 2 of 2 (4 PTS),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
304,PT03M45.00S,2022-02-10T03:59:23.4Z,2,REGULAR,3pt,Jump Shot,[],1630162,67.7562417871222,62.5,1610612750,60,57,2022-02-10T03:59:42Z,3030000,62.0,251.0,1,right,A. Edwards 25' 3PT pullup (18 PTS) (D. Russell 6 AST),"[1630162, 1626156]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,25.83,Made,18.0,D. Russell,1626156.0,6.0,,,,,,,,,,,,,,,
306,PT03M31.00S,2022-02-10T03:59:42.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612758,60,57,2022-02-10T03:59:50Z,3050000,,,0,,A. Edwards personal FOUL (2 PF) (Barnes 2 FT),"[1630162, 203084]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,204059.0,2.0,0.0,Barnes,203084.0,,,,,,,
308,PT03M31.00S,2022-02-10T04:00:04.3Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,61,57,2022-02-10T04:00:04Z,3070000,,,0,,H. Barnes Free Throw 1 of 2 (17 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
309,PT03M31.00S,2022-02-10T04:00:20.2Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,62,57,2022-02-10T04:00:20Z,3080000,,,0,,H. Barnes Free Throw 2 of 2 (18 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
310,PT03M21.00S,2022-02-10T04:00:32.4Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,62,57,2022-02-10T04:00:39Z,3090000,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 203200]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,1.0,Holiday,203200.0,,,,,,,,,,,,
311,PT03M21.00S,2022-02-10T04:00:32.4Z,2,REGULAR,steal,,[],203200,,,1610612758,62,57,2022-02-10T04:00:34Z,3100000,,,0,,J. Holiday STEAL (2 STL),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M15.00S,2022-02-10T04:00:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627734,5.995400788436268,51.9607843137255,1610612758,64,57,2022-02-10T04:01:24Z,3110000,-10.0,4.0,1,left,D. Sabonis running Layup (8 PTS) (C. Metu 1 AST),"[1627734, 1629002]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,1.05,Made,8.0,C. Metu,1629002.0,1.0,,,,,,,,,,,,,,,
314,PT03M14.00S,2022-02-10T04:00:47.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,64,57,2022-02-10T04:00:47Z,3130000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M14.00S,2022-02-10T04:03:10.7Z,2,REGULAR,substitution,out,[],203084,,,1610612750,64,57,2022-02-10T04:03:28Z,3140000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M14.00S,2022-02-10T04:03:10.7Z,2,REGULAR,substitution,in,[],203087,,,1610612750,64,57,2022-02-10T04:03:28Z,3150000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M05.00S,2022-02-10T04:03:48.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,92.46057818659659,34.31372549019608,1610612750,64,57,2022-02-10T04:04:30Z,3160000,-78.0,18.0,1,right,MISS D. Russell 8' driving floating bank Shot,[1626156],1610612750.0,MIN,driving floating bank,,,Russell,D. Russell,,,,,8.05,Missed,,,,,,,,,,,,,,,,,,,
318,PT03M04.00S,2022-02-10T04:03:49.1Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,64,57,2022-02-10T04:03:52Z,3170000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,317.0,5.0,3.0,2.0,,,
319,PT02M50.00S,2022-02-10T04:04:04.4Z,2,REGULAR,2pt,Jump Shot,[],1627734,21.632720105124836,39.46078431372549,1610612758,64,57,2022-02-10T04:04:11Z,3180000,53.0,151.0,1,left,MISS D. Sabonis 15' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,15.97,Missed,,,,,,,,,,,,,,,,,,,
320,PT02M43.00S,2022-02-10T04:04:11.4Z,2,REGULAR,rebound,offensive,[],203200,,,1610612758,64,57,2022-02-10T04:04:11Z,3190000,,,0,,J. Holiday REBOUND (Off:1 Def:0),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,319.0,1.0,0.0,1.0,,,
321,PT02M43.00S,2022-02-10T04:04:09.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203200,5.590000152587891,50.0,1610612758,64,57,2022-02-10T04:04:16Z,3200000,0.0,0.0,1,left,MISS J. Holiday tip DUNK,[203200],1610612758.0,SAC,tip,,,Holiday,J. Holiday,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
322,PT02M42.00S,2022-02-10T04:04:10.9Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,64,57,2022-02-10T04:04:10Z,3210000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,321.0,5.0,5.0,0.0,,,
323,PT02M33.00S,2022-02-10T04:04:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,83.13074901445466,56.372549019607845,1610612750,64,59,2022-02-10T04:04:25Z,3220000,32.0,106.0,1,right,A. Edwards 11' fadeaway Jump Shot (20 PTS),[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,11.08,Made,20.0,,,,,,,,,,,,,,,,,,
324,PT02M31.00S,2022-02-10T04:04:28.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,64,59,2022-02-10T04:04:35Z,3230000,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,,,
325,PT02M11.00S,2022-02-10T04:04:59.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612758,64,59,2022-02-10T04:05:11Z,3240000,,,0,,D. Russell personal FOUL (1 PF) (Fox 2 FT),"[1626156, 1628368]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,202037.0,1.0,0.0,Fox,1628368.0,,,,,,,
327,PT02M11.00S,2022-02-10T04:05:26.8Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,65,59,2022-02-10T04:05:26Z,3260000,,,0,,D. Fox Free Throw 1 of 2 (11 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
328,PT02M11.00S,2022-02-10T04:05:39.9Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,66,59,2022-02-10T04:05:39Z,3270000,,,0,,D. Fox Free Throw 2 of 2 (12 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
329,PT01M47.00S,2022-02-10T04:06:06.0Z,2,REGULAR,3pt,Jump Shot,[],1626156,74.72076215505913,86.02941176470588,1610612750,66,62,2022-02-10T04:06:10Z,3280000,180.0,185.0,1,right,D. Russell 25' 3PT  (14 PTS) (K. Towns 5 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.83,Made,14.0,K. Towns,1626157.0,5.0,,,,,,,,,,,,,,,
331,PT01M32.00S,2022-02-10T04:06:21.0Z,2,REGULAR,3pt,Jump Shot,[],203087,13.485545335085414,2.941176470588235,1610612758,66,62,2022-02-10T04:06:26Z,3300000,235.0,74.0,1,left,MISS J. Lamb 24' 3PT,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
332,PT01M30.00S,2022-02-10T04:06:23.6Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,66,62,2022-02-10T04:06:23Z,3310000,,,0,,D. Sabonis REBOUND (Off:3 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,331.0,6.0,3.0,3.0,,,
333,PT01M26.00S,2022-02-10T04:06:27.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203087,31.750985545335087,56.127450980392155,1610612758,66,62,2022-02-10T04:06:38Z,3320000,-31.0,246.0,1,left,MISS J. Lamb 24' 3PT,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,,
334,PT01M19.00S,2022-02-10T04:06:34.0Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,66,62,2022-02-10T04:06:38Z,3330000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,333.0,6.0,6.0,0.0,,,
335,PT01M11.00S,2022-02-10T04:06:41.5Z,2,REGULAR,3pt,Jump Shot,[],1630162,68.41327201051249,37.745098039215684,1610612750,66,62,2022-02-10T04:06:47Z,3340000,-61.0,244.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
336,PT01M07.00S,2022-02-10T04:06:45.5Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,66,62,2022-02-10T04:06:47Z,3350000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,335.0,3.0,3.0,0.0,,,
337,PT00M59.50S,2022-02-10T04:06:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.1268068331143235,47.30392156862745,1610612758,68,62,2022-02-10T04:07:00Z,3360000,13.0,5.0,1,left,D. Sabonis reverse Layup (10 PTS),[1627734],1610612758.0,SAC,reverse,,,Sabonis,D. Sabonis,,,,,1.44,Made,10.0,,,,,,,,,,,,,,,,,,
339,PT00M45.90S,2022-02-10T04:07:18.4Z,2,REGULAR,foul,technical,['1freethrow'],1629002,,,1610612750,68,62,2022-02-10T04:07:30Z,3380000,,,0,,C. Metu defensive-3-second technical FOUL (2 Tech),[1629002],1610612758.0,SAC,defensive-3-second,,,Metu,C. Metu,,,,,,,,,,,,,,202037.0,1.0,2.0,,,,,,,,,
340,PT00M45.90S,2022-02-10T04:07:32.5Z,2,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,68,62,2022-02-10T04:07:32Z,3390000,,,0,,MISS D. Russell technical Free Throw 1 of 1,[1626156],1610612750.0,MIN,technical,,,Russell,D. Russell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
341,PT00M45.90S,2022-02-10T04:07:32.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,68,62,2022-02-10T04:07:32Z,3400000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,340.0,,,,,,
342,PT00M45.90S,2022-02-10T04:07:34.9Z,2,REGULAR,substitution,out,[],1626157,,,1610612750,68,62,2022-02-10T04:07:40Z,3410000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M45.90S,2022-02-10T04:07:34.9Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,68,62,2022-02-10T04:07:40Z,3420000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M35.90S,2022-02-10T04:08:00.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,74.06373193166885,81.12745098039215,1610612750,68,62,2022-02-10T04:08:04Z,3430000,156.0,191.0,1,right,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
345,PT00M33.50S,2022-02-10T04:08:03.0Z,2,REGULAR,rebound,defensive,[],203087,,,1610612758,68,62,2022-02-10T04:08:04Z,3440000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,344.0,1.0,1.0,0.0,,,
346,PT00M29.20S,2022-02-10T04:08:07.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,28.86005256241787,73.2843137254902,1610612758,71,62,2022-02-10T04:08:30Z,3450000,-116.0,219.0,1,left,D. Fox 24' 3PT pullup (15 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,24.78,Made,15.0,,,,,,,,,,,,,,,,,,
347,PT00M12.10S,2022-02-10T04:08:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,86.5473061760841,58.08823529411765,1610612750,71,64,2022-02-10T04:08:33Z,3460000,40.0,74.0,1,right,J. Vanderbilt 8' floating Jump Shot (6 PTS) (D. Russell 7 AST),"[1629020, 1626156]",1610612750.0,MIN,floating,,,Vanderbilt,J. Vanderbilt,,,,,8.43,Made,6.0,D. Russell,1626156.0,7.0,,,,,,,,,,,,,,,
349,PT00M00.10S,2022-02-10T04:08:44.4Z,2,REGULAR,3pt,Jump Shot,[],203200,7.046649145860711,3.6764705882352944,1610612758,71,64,2022-02-10T04:08:54Z,3480000,232.0,14.0,1,left,MISS J. Holiday 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
350,PT00M00.10S,2022-02-10T04:08:44.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,71,64,2022-02-10T04:08:54Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,349.0,,,,,,
351,PT00M00.00S,2022-02-10T04:08:54.2Z,2,REGULAR,period,end,[],0,,,1610612758,71,64,2022-02-10T04:08:54Z,3500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-02-10T04:23:40.7Z,3,REGULAR,substitution,out,['startperiod'],203087,,,1610612758,71,64,2022-02-10T04:24:04Z,3510000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-02-10T04:23:40.7Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612758,71,64,2022-02-10T04:24:04Z,3520000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-02-10T04:23:40.7Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612758,71,64,2022-02-10T04:24:04Z,3530000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-02-10T04:23:40.7Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612758,71,64,2022-02-10T04:24:04Z,3540000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-02-10T04:24:09.4Z,3,REGULAR,period,start,[],0,,,1610612758,71,64,2022-02-10T04:24:09Z,3550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M48.00S,2022-02-10T04:24:19.8Z,3,REGULAR,turnover,bad pass,[],203200,,,1610612758,71,64,2022-02-10T04:24:24Z,3560000,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[203200, 1629020]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,3.0,Vanderbilt,1629020.0,,,,,,,,,,,,
358,PT11M48.00S,2022-02-10T04:24:19.8Z,3,REGULAR,steal,,[],1629020,,,1610612750,71,64,2022-02-10T04:24:21Z,3570000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M43.00S,2022-02-10T04:24:28.0Z,3,REGULAR,foul,personal,[],1629002,,,1610612750,71,64,2022-02-10T04:24:43Z,3580000,,,0,,C. Metu personal FOUL (2 PF),"[1629002, 1626157]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,202037.0,2.0,2.0,Towns,1626157.0,,,,,,,
361,PT11M29.00S,2022-02-10T04:24:55.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626157,29.38567674113009,49.50980392156863,1610612750,71,64,2022-02-10T04:25:33Z,3600000,2.0,224.0,1,left,MISS K. Towns 22' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,22.37,Missed,,,,,,,,,,,,,,,,,,,
362,PT11M25.00S,2022-02-10T04:24:59.0Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,71,64,2022-02-10T04:25:08Z,3610000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,361.0,4.0,4.0,0.0,,,
363,PT11M21.00S,2022-02-10T04:25:02.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,83.39356110381078,41.17647058823529,1610612758,71,64,2022-02-10T04:25:19Z,3620000,-44.0,104.0,1,right,MISS D. Fox 11' floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,11.26,Missed,,,,,,,,,,,,,,,,,,,
364,PT11M18.00S,2022-02-10T04:25:05.8Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,71,64,2022-02-10T04:25:19Z,3630000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,363.0,3.0,3.0,0.0,,,
365,PT11M13.00S,2022-02-10T04:25:10.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,32.802233902759525,45.09803921568628,1610612750,71,67,2022-02-10T04:25:23Z,3640000,25.0,256.0,1,left,D. Russell 25' 3PT running (17 PTS) (J. McDaniels 2 AST),"[1626156, 1630183]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,25.7,Made,17.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,,
