actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
732,PT00M06.50S,2025-10-24T02:16:57.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,113,113,2025-10-24T02:16:57Z,7310000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT00M02.00S,2025-10-24T02:18:50.8Z,4,REGULAR,3pt,Jump Shot,[],1628983,34.510512483574246,31.372549019607842,1610612760,113,113,2025-10-24T02:18:57Z,7320000,False,93.0,272.0,1,left,MISS S. Gilgeous-Alexander 28' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,28.74,Missed,,,,,,,,,,,,,,,,,,
734,PT00M02.00S,2025-10-24T02:18:50.8Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,113,113,2025-10-24T02:18:57Z,7330000,False,,,0,,P. Siakam REBOUND (Off:3 Def:11),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,733.0,,,,,,,,14.0,11.0,3.0,,,,,,,
735,PT00M00.00S,2025-10-24T02:18:55.5Z,4,REGULAR,period,end,[],0,,,1610612754,113,113,2025-10-24T02:18:55Z,7340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT05M00.00S,2025-10-24T02:20:44.0Z,5,OVERTIME,substitution,out,['startperiod'],1631096,,,1610612754,113,113,2025-10-24T02:21:42Z,7350000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT05M00.00S,2025-10-24T02:20:44.0Z,5,OVERTIME,substitution,in,['startperiod'],1630598,,,1610612754,113,113,2025-10-24T02:21:42Z,7360000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT05M00.00S,2025-10-24T02:21:54.5Z,5,OVERTIME,period,start,[],0,,,0,113,113,2025-10-24T02:21:54Z,7370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,PT04M58.00S,2025-10-24T02:21:56.2Z,5,OVERTIME,jumpball,recovered,[],1627783,,,1610612754,113,113,2025-10-24T02:21:56Z,7390000,False,,,0,,Jump Ball O. Toppin vs. I. Hartenstein: Tip to P. Siakam,"[1627783, 1630167, 1628392]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Toppin,1630167.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
743,PT04M39.00S,2025-10-24T02:22:15.7Z,5,OVERTIME,3pt,Jump Shot,[],1630167,85.49605781865965,1.715686274509804,1610612754,113,113,2025-10-24T02:22:22Z,7420000,False,-241.0,84.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,25.55,Missed,,,,,,,,,,,,,,,,,,
744,PT04M36.00S,2025-10-24T02:22:19.9Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612754,113,113,2025-10-24T02:22:19Z,7430000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,743.0,,,,,,,,,,,,,,,,,
745,PT04M36.00S,2025-10-24T02:22:21.9Z,5,OVERTIME,foul,personal,[],1628983,,,1610612754,113,113,2025-10-24T02:22:29Z,7440000,False,,,0,,S. Gilgeous-Alexander loose ball personal FOUL (2 PF),"[1628983, 1631097]",1610612760.0,OKC,loose ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,1155.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,
747,PT04M32.00S,2025-10-24T02:22:43.0Z,5,OVERTIME,foul,personal,[],1642349,,,1610612754,113,113,2025-10-24T02:22:50Z,7460000,False,,,0,,A. Mitchell personal FOUL (2 PF),"[1642349, 1631097]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Center,,,,201639.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,
749,PT04M17.00S,2025-10-24T02:23:13.5Z,5,OVERTIME,2pt,Jump Shot,['2ndchance'],1631097,88.25558475689881,8.823529411764707,1610612754,113,113,2025-10-24T02:23:17Z,7480000,False,-206.0,58.0,1,right,MISS B. Mathurin 21' pullup Shot,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left,21.39,Missed,,,,,,,,,,,,,,,,,,
750,PT04M16.00S,2025-10-24T02:23:14.5Z,5,OVERTIME,rebound,offensive,[],1641767,,,1610612754,113,113,2025-10-24T02:24:53Z,7490000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:5),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,16-24 Left,,,749.0,,,,,,,,6.0,5.0,1.0,,,,,,,
751,PT04M13.00S,2025-10-24T02:23:17.8Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1641767,65.65374507227332,62.745098039215684,1610612754,113,113,2025-10-24T02:23:22Z,7500000,False,64.0,270.0,1,right,MISS B. Sheppard 27' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,27.78,Missed,,,,,,,,,,,,,,,,,,
752,PT04M10.00S,2025-10-24T02:23:20.8Z,5,OVERTIME,rebound,defensive,[],1628983,,,1610612760,113,113,2025-10-24T02:23:22Z,7510000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:8),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,751.0,,,,,,,,8.0,8.0,0.0,,,,,,,
753,PT04M07.00S,2025-10-24T02:23:24.6Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642349,8.886333771353483,55.63725490196079,1610612760,113,113,2025-10-24T02:23:30Z,7520000,False,-28.0,31.0,1,left,MISS A. Mitchell running Layup,[1642349],1610612760.0,OKC,running,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
754,PT04M04.00S,2025-10-24T02:23:27.6Z,5,OVERTIME,rebound,defensive,[],1627783,,,1610612754,113,113,2025-10-24T02:23:30Z,7530000,False,,,0,,P. Siakam REBOUND (Off:3 Def:12),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,753.0,,,,,,,,15.0,12.0,3.0,,,,,,,
755,PT03M58.00S,2025-10-24T02:23:34.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630167,91.80354796320631,45.83333333333333,1610612754,115,113,2025-10-24T02:23:39Z,7540000,False,-21.0,25.0,1,right,O. Toppin Layup (16 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,16.0,,,,,,,,,,
756,PT03M41.00S,2025-10-24T02:23:51.0Z,5,OVERTIME,3pt,Jump Shot,[],1628983,32.40801576872536,37.5,1610612760,115,113,2025-10-24T02:23:56Z,7550000,False,62.0,252.0,1,left,MISS S. Gilgeous-Alexander 25' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
757,PT03M38.00S,2025-10-24T02:23:54.0Z,5,OVERTIME,rebound,defensive,[],1631097,,,1610612754,115,113,2025-10-24T02:23:56Z,7560000,False,,,0,,B. Mathurin REBOUND (Off:3 Def:8),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,756.0,,,,,,,,11.0,8.0,3.0,,,,,,,
758,PT03M30.00S,2025-10-24T02:24:02.8Z,5,OVERTIME,foul,personal,[],1628983,,,1610612754,115,113,2025-10-24T02:24:08Z,7570000,False,,,0,,S. Gilgeous-Alexander personal FOUL (3 PF),"[1628983, 1641767]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left,,,,1155.0,3.0,0.0,Sheppard,1641767.0,,,,,,,,,,,,
760,PT03M30.00S,2025-10-24T02:24:09.0Z,5,OVERTIME,substitution,out,[],1630598,,,1610612754,115,113,2025-10-24T02:24:22Z,7590000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
761,PT03M30.00S,2025-10-24T02:24:09.0Z,5,OVERTIME,substitution,in,[],1631096,,,1610612754,115,113,2025-10-24T02:24:22Z,7600000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
762,PT03M26.00S,2025-10-24T02:24:35.9Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612754,115,113,2025-10-24T02:24:47Z,7610000,False,,,0,,L. Dort personal FOUL (4 PF) (Siakam 2 FT),"[1629652, 1627783]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,201639.0,4.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
764,PT03M26.00S,2025-10-24T02:24:56.3Z,5,OVERTIME,timeout,full,['team'],0,,,1610612754,115,113,2025-10-24T02:24:56Z,7630000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,PT03M26.00S,2025-10-24T02:26:48.1Z,5,OVERTIME,freethrow,1 of 2,[],1627783,,,1610612754,116,113,2025-10-24T02:27:10Z,7650000,False,,,0,,P. Siakam Free Throw 1 of 2 (28 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,28.0,,,,,,,,,,
767,PT03M26.00S,2025-10-24T02:26:48.1Z,5,OVERTIME,freethrow,2 of 2,[],1627783,,,1610612754,116,113,2025-10-24T02:27:10Z,7660000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
768,PT03M23.00S,2025-10-24T02:26:51.1Z,5,OVERTIME,rebound,offensive,[],1641716,,,1610612754,116,113,2025-10-24T02:27:10Z,7670000,False,,,0,,J. Walker REBOUND (Off:1 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,767.0,,,,,,,,4.0,3.0,1.0,,,,,,,
769,PT03M16.00S,2025-10-24T02:27:17.3Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612754,116,113,2025-10-24T02:27:24Z,7680000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (4 PF) (Mathurin 2 FT),"[1628983, 1631097]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,1155.0,4.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,
771,PT03M16.00S,2025-10-24T02:27:49.3Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],1631097,,,1610612754,117,113,2025-10-24T02:27:49Z,7700000,False,,,0,,B. Mathurin Free Throw 1 of 2 (33 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,33.0,,,,,,,,,,
772,PT03M16.00S,2025-10-24T02:28:10.3Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],1631097,,,1610612754,118,113,2025-10-24T02:28:10Z,7710000,False,,,0,,B. Mathurin Free Throw 2 of 2 (34 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,34.0,,,,,,,,,,
773,PT02M56.00S,2025-10-24T02:28:34.9Z,5,OVERTIME,foul,personal,['2freethrow'],1641716,,,1610612760,118,113,2025-10-24T02:28:44Z,7720000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1641716, 1628983]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,1155.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,
775,PT02M56.00S,2025-10-24T02:29:05.2Z,5,OVERTIME,freethrow,1 of 2,[],1628983,,,1610612760,118,114,2025-10-24T02:29:05Z,7740000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (41 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,41.0,,,,,,,,,,
776,PT02M56.00S,2025-10-24T02:29:19.1Z,5,OVERTIME,freethrow,2 of 2,[],1628983,,,1610612760,118,115,2025-10-24T02:29:19Z,7750000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (42 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,42.0,,,,,,,,,,
777,PT02M42.00S,2025-10-24T02:29:36.4Z,5,OVERTIME,2pt,Jump Shot,[],1627783,81.8166885676741,23.03921568627451,1610612754,118,115,2025-10-24T02:29:53Z,7760000,False,-135.0,118.0,1,right,MISS P. Siakam 17' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,17.94,Missed,,,,,,,,,,,,,,,,,,
778,PT02M42.00S,2025-10-24T02:29:43.8Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612760,118,115,2025-10-24T02:29:43Z,7770000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Left Center,,,777.0,,,,,,,,,,,,,,,,,
779,PT02M42.00S,2025-10-24T02:29:44.4Z,5,OVERTIME,foul,personal,[],1631097,,,1610612760,118,115,2025-10-24T02:29:49Z,7780000,False,,,0,,B. Mathurin loose ball personal FOUL (5 PF),"[1631097, 1642349]",1610612754.0,IND,loose ball,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,1155.0,5.0,0.0,Mitchell,1642349.0,,,,,,,,,,,,
781,PT02M28.00S,2025-10-24T02:30:13.9Z,5,OVERTIME,3pt,Jump Shot,[],1631096,24.78646517739816,84.31372549019608,1610612760,118,115,2025-10-24T02:30:26Z,7800000,False,-172.0,180.0,1,left,MISS C. Holmgren 24' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
782,PT02M26.00S,2025-10-24T02:30:15.9Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612754,118,115,2025-10-24T02:30:26Z,7810000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,781.0,,,,,,,,,,,,,,,,,
783,PT02M26.00S,2025-10-24T02:30:24.6Z,5,OVERTIME,violation,kicked ball,[],1629652,,,1610612754,118,115,2025-10-24T02:30:32Z,7820000,False,,,0,,L. Dort kicked ball VIOLATION,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,1155.0,,,,,,,,,,,,,,,,
784,PT02M09.00S,2025-10-24T02:30:49.3Z,5,OVERTIME,3pt,Jump Shot,[],1630167,86.5473061760841,3.1862745098039214,1610612754,118,115,2025-10-24T02:31:36Z,7830000,False,-234.0,74.0,1,right,MISS O. Toppin 24' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,24.55,Missed,,,,,,,,,,,,,,,,,,
788,PT02M07.00S,2025-10-24T02:30:51.3Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612754,118,115,2025-10-24T02:31:36Z,7840000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,784.0,,,,,,,,,,,,,,,,,
785,PT02M07.00S,2025-10-24T02:31:33.8Z,5,OVERTIME,jumpball,recovered,[],1627783,,,1610612754,118,115,2025-10-24T02:31:33Z,7850000,False,,,0,,Jump Ball O. Toppin vs. C. Holmgren: Tip to P. Siakam,"[1627783, 1630167, 1631096]",1610612754.0,IND,lodgedball,P. Siakam,1627783.0,Siakam,P. Siakam,Toppin,1630167.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
789,PT01M55.00S,2025-10-24T02:31:45.1Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,91.40932982917214,54.41176470588235,1610612754,118,115,2025-10-24T02:31:48Z,7880000,False,22.0,28.0,1,right,MISS B. Mathurin driving finger roll Layup,[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
790,PT01M53.00S,2025-10-24T02:31:47.1Z,5,OVERTIME,rebound,defensive,[],1628392,,,1610612760,118,115,2025-10-24T02:31:48Z,7890000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:13),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,789.0,,,,,,,,13.0,13.0,0.0,,,,,,,
791,PT01M46.00S,2025-10-24T02:31:55.6Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1642349,9.806176084099869,48.28431372549019,1610612760,118,117,2025-10-24T02:32:04Z,7900000,False,9.0,40.0,1,left,A. Mitchell driving floating Jump Shot (23 PTS),[1642349],1610612760.0,OKC,driving floating,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,4.06,Made,,,,,,,,23.0,,,,,,,,,,
792,PT01M46.00S,2025-10-24T02:31:57.9Z,5,OVERTIME,foul,personal,['1freethrow'],1641767,,,1610612760,118,117,2025-10-24T02:32:14Z,7910000,False,,,0,,B. Sheppard shooting personal FOUL (4 PF) (Mitchell 1 FT),"[1641767, 1642349]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,1628171.0,4.0,0.0,Mitchell,1642349.0,,,,,,,,,,,,
794,PT01M46.00S,2025-10-24T02:32:29.8Z,5,OVERTIME,freethrow,1 of 1,[],1642349,,,1610612760,118,118,2025-10-24T02:32:29Z,7930000,False,,,0,,A. Mitchell Free Throw 1 of 1 (24 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,,,,,,,24.0,,,,,,,,,,
795,PT01M31.00S,2025-10-24T02:32:46.5Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1641716,85.62746386333771,34.55882352941176,1610612754,120,118,2025-10-24T02:32:51Z,7940000,False,-77.0,83.0,1,right,J. Walker 11' fadeaway Jump Shot (11 PTS),[1641716],1610612754.0,IND,fadeaway,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,11.31,Made,,,,,,,,11.0,,,,,,,,,,
796,PT01M18.00S,2025-10-24T02:33:03.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628983,7.703679369250986,45.588235294117645,1610612760,120,120,2025-10-24T02:33:06Z,7950000,False,22.0,20.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (44 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,44.0,,,,,,,,,,
797,PT01M03.00S,2025-10-24T02:33:22.9Z,5,OVERTIME,2pt,Jump Shot,[],1627783,79.188567674113,33.088235294117645,1610612754,122,120,2025-10-24T02:33:27Z,7960000,False,-85.0,143.0,1,right,P. Siakam 16' turnaround Jump Shot (30 PTS),[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,16.62,Made,,,,,,,,30.0,,,,,,,,,,
798,PT00M54.20S,2025-10-24T02:33:37.7Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612760,122,120,2025-10-24T02:33:44Z,7970000,False,,,0,,B. Sheppard personal FOUL (5 PF) (Mitchell 2 FT),"[1641767, 1642349]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Right,,,,1155.0,5.0,0.0,Mitchell,1642349.0,,,,,,,,,,,,
800,PT00M54.20S,2025-10-24T02:34:08.0Z,5,OVERTIME,freethrow,1 of 2,[],1642349,,,1610612760,122,121,2025-10-24T02:34:08Z,7990000,False,,,0,,A. Mitchell Free Throw 1 of 2 (25 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,,,,,,,25.0,,,,,,,,,,
801,PT00M54.20S,2025-10-24T02:34:16.8Z,5,OVERTIME,timeout,full,['team'],0,,,1610612760,122,121,2025-10-24T02:34:16Z,8000000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,PT00M54.20S,2025-10-24T02:36:18.4Z,5,OVERTIME,freethrow,2 of 2,[],1642349,,,1610612760,122,122,2025-10-24T02:36:18Z,8010000,False,,,0,,A. Mitchell Free Throw 2 of 2 (26 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,,,,,,,26.0,,,,,,,,,,
803,PT00M33.10S,2025-10-24T02:36:44.8Z,5,OVERTIME,turnover,out-of-bounds,[],1641716,,,1610612754,122,122,2025-10-24T02:36:50Z,8020000,False,,,0,,J. Walker lost ball out-of-bounds TURNOVER (2 TO),[1641716],1610612754.0,IND,lost ball,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,,1155.0,,,,,2.0,,,,,,,,,,,
804,PT00M33.10S,2025-10-24T02:37:00.5Z,5,OVERTIME,timeout,full,['team'],0,,,1610612760,122,122,2025-10-24T02:37:00Z,8030000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,PT00M27.10S,2025-10-24T02:38:54.0Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],1628983,12.040078843626807,73.2843137254902,1610612760,122,124,2025-10-24T02:41:00Z,8040000,False,-116.0,61.0,1,left,S. Gilgeous-Alexander 13' step back Jump Shot (46 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,13.13,Made,,,,,,,,46.0,,,,,,,,,,
806,PT00M12.60S,2025-10-24T02:39:11.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1631097,91.14651773981603,52.94117647058824,1610612754,124,124,2025-10-24T02:39:15Z,8050000,False,15.0,31.0,1,right,B. Mathurin driving finger roll Layup (36 PTS),[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,36.0,,,,,,,,,,
807,PT00M01.40S,2025-10-24T02:39:25.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628983,6.258212877792378,44.11764705882353,1610612760,124,124,2025-10-24T02:39:37Z,8060000,False,29.0,6.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.01,Missed,,,,,,,,,,,,,,,,,,
808,PT00M01.40S,2025-10-24T02:39:25.1Z,5,OVERTIME,rebound,offensive,[],1631096,,,1610612760,124,124,2025-10-24T02:39:37Z,8070000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:9),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,807.0,,,,,,,,10.0,9.0,1.0,,,,,,,
809,PT00M00.00S,2025-10-24T02:39:31.7Z,5,OVERTIME,period,end,[],0,,,1610612760,124,124,2025-10-24T02:39:31Z,8080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,PT05M00.00S,2025-10-24T02:41:36.2Z,6,OVERTIME,substitution,out,['startperiod'],1628392,,,1610612760,124,124,2025-10-24T02:41:55Z,8090000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
811,PT05M00.00S,2025-10-24T02:41:36.2Z,6,OVERTIME,substitution,in,['startperiod'],1630598,,,1610612760,124,124,2025-10-24T02:41:55Z,8100000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
812,PT05M00.00S,2025-10-24T02:42:13.5Z,6,OVERTIME,period,start,[],0,,,0,124,124,2025-10-24T02:42:13Z,8110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,PT04M57.00S,2025-10-24T02:42:16.1Z,6,OVERTIME,jumpball,recovered,[],1627783,,,1610612754,124,124,2025-10-24T02:42:16Z,8130000,False,,,0,,Jump Ball O. Toppin vs. C. Holmgren: Tip to P. Siakam,"[1627783, 1630167, 1631096]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Toppin,1630167.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
817,PT04M41.00S,2025-10-24T02:42:31.7Z,6,OVERTIME,3pt,Jump Shot,[],1631097,69.33311432325887,69.6078431372549,1610612754,124,124,2025-10-24T02:42:37Z,8160000,False,98.0,236.0,1,right,MISS B. Mathurin 25' step back 3PT,[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
818,PT04M40.00S,2025-10-24T02:42:32.7Z,6,OVERTIME,rebound,offensive,[],1641767,,,1610612754,124,124,2025-10-24T02:42:37Z,8170000,False,,,0,,B. Sheppard REBOUND (Off:2 Def:5),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,817.0,,,,,,,,7.0,5.0,2.0,,,,,,,
819,PT04M31.00S,2025-10-24T02:42:42.6Z,6,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641716,81.94809461235218,46.568627450980394,1610612754,126,124,2025-10-24T02:42:47Z,8180000,False,-17.0,117.0,1,right,J. Walker 11' pullup bank Jump Shot (13 PTS),[1641716],1610612754.0,IND,pullup bank,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,11.85,Made,,,,,,,,13.0,,,,,,,,,,
