actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
520,PT01M16.00S,2026-03-26T00:52:32.1Z,3,REGULAR,substitution,out,[],1631222,,,1610612754,82,100,2026-03-26T00:53:16Z,5130000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M16.00S,2026-03-26T00:52:32.1Z,3,REGULAR,substitution,in,[],1642355,,,1610612754,82,100,2026-03-26T00:53:16Z,5140000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M16.00S,2026-03-26T00:52:32.1Z,3,REGULAR,substitution,in,[],2544,,,1610612754,82,100,2026-03-26T00:53:16Z,5150000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT01M16.00S,2026-03-26T00:52:51.5Z,3,REGULAR,freethrow,1 of 1,[],204456,,,1610612754,83,100,2026-03-26T00:52:51Z,5160000,False,,,0,,T. McConnell Free Throw 1 of 1 (11 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
524,PT01M01.00S,2026-03-26T00:53:10.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628467,90.48948751642575,45.34313725490196,1610612747,83,102,2026-03-26T00:53:12Z,5170000,False,-23.0,37.0,1,right,M. Kleber alley-oop DUNK (2 PTS) (L. Dončić 7 AST),"[1628467, 1629029]",1610612747.0,LAL,alley-oop,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,4.36,Made,2.0,L. Dončić,1629029.0,7.0,,,,,,,,,,,
526,PT00M46.20S,2026-03-26T00:53:26.6Z,3,REGULAR,2pt,Jump Shot,[],1630167,5.469776609724048,17.15686274509804,1610612754,83,102,2026-03-26T00:53:30Z,5190000,False,164.0,-1.0,1,left,MISS O. Toppin 16' turnaround Shot,[1630167],1610612754.0,IND,turnaround,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Right,,,,16.42,Missed,,,,,,,,,,,,,,,
527,PT00M44.80S,2026-03-26T00:53:28.0Z,3,REGULAR,rebound,defensive,[],1642355,,,1610612747,83,102,2026-03-26T00:53:30Z,5200000,False,,,0,,B. James REBOUND (Off:0 Def:1),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,526.0,1.0,1.0,0.0,,,,
528,PT00M38.10S,2026-03-26T00:53:35.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,63.9454664914586,53.431372549019606,1610612747,83,105,2026-03-26T00:53:40Z,5210000,False,17.0,286.0,1,right,L. Dončić 28' 3PT running pullup (39 PTS),[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,28.69,Made,39.0,,,,,,,,,,,,,,
529,PT00M31.70S,2026-03-26T00:53:55.5Z,3,REGULAR,2pt,Jump Shot,[],204456,6.1268068331143235,14.950980392156863,1610612754,85,105,2026-03-26T00:53:57Z,5220000,False,175.0,5.0,1,left,T. McConnell 17' pullup Jump Shot (13 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right,,,,17.53,Made,13.0,,,,,,,,,,,,,,
530,PT00M13.50S,2026-03-26T00:54:17.9Z,3,REGULAR,foul,offensive,[],1628467,,,1610612747,85,105,2026-03-26T00:54:27Z,5230000,False,,,0,,M. Kleber offensive FOUL (2 PF),"[1628467, 1630695]",1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,2.0,0.0,,,,,Potter,1630695.0,,
532,PT00M13.50S,2026-03-26T00:54:17.9Z,3,REGULAR,turnover,offensive foul,[],1628467,,,1610612747,85,105,2026-03-26T00:54:17Z,5250000,False,,,0,,M. Kleber offensive foul TURNOVER (1 TO),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,1628172.0,,,,,,,,,,
533,PT00M03.00S,2026-03-26T00:54:47.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],204456,17.69053876478318,25.0,1610612754,85,105,2026-03-26T00:54:50Z,5260000,False,125.0,114.0,1,left,MISS T. McConnell 16' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,,,,16.9,Missed,,,,,,,,,,,,,,,
534,PT00M00.70S,2026-03-26T00:54:49.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,85,105,2026-03-26T00:54:49Z,5270000,False,,,0,,L. Dončić REBOUND (Off:1 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,533.0,5.0,4.0,1.0,,,,
535,PT00M00.00S,2026-03-26T00:54:50.6Z,3,REGULAR,heave,,[],0,,,1610612747,85,105,2026-03-26T00:55:41Z,5280000,False,,,0,,LAL Heave,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Center,,,,69.33,,,,,,,,,,,,,,,,
536,PT00M00.00S,2026-03-26T00:54:50.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,85,105,2026-03-26T00:55:00Z,5290000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,535.0,,,,,,,
537,PT00M00.00S,2026-03-26T00:54:53.7Z,3,REGULAR,period,end,[],0,,,1610612747,85,105,2026-03-26T00:54:53Z,5300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2026-03-26T00:57:06.2Z,4,REGULAR,substitution,out,['startperiod'],1628467,,,1610612747,85,105,2026-03-26T00:57:27Z,5310000,False,,,0,,SUB out: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2026-03-26T00:57:06.2Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612747,85,105,2026-03-26T00:57:27Z,5320000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2026-03-26T00:57:06.2Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612747,85,105,2026-03-26T00:57:27Z,5330000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2026-03-26T00:57:06.2Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,85,105,2026-03-26T00:57:27Z,5340000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2026-03-26T00:57:41.6Z,4,REGULAR,period,start,[],0,,,1610612754,85,105,2026-03-26T00:57:41Z,5350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT11M41.00S,2026-03-26T00:58:01.9Z,4,REGULAR,violation,kicked ball,[],1629637,,,1610612754,85,105,2026-03-26T00:58:05Z,5360000,False,,,0,,J. Hayes kicked ball VIOLATION,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,
545,PT11M32.00S,2026-03-26T00:58:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,5.601182654402102,46.81372549019608,1610612754,87,105,2026-03-26T00:58:31Z,5370000,False,16.0,0.0,1,left,T. McConnell driving finger roll Layup (15 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,1.59,Made,15.0,,,,,,,,,,,,,,
546,PT11M18.00S,2026-03-26T00:58:42.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,92.85479632063075,46.568627450980394,1610612747,87,107,2026-03-26T00:58:46Z,5380000,False,-17.0,15.0,1,right,J. Hayes alley-oop DUNK (18 PTS) (L. James 8 AST),"[1629637, 2544]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,2.26,Made,18.0,L. James,2544.0,8.0,,,,,,,,,,,
548,PT11M06.00S,2026-03-26T00:58:54.4Z,4,REGULAR,turnover,bad pass,[],1641738,,,1610612754,87,107,2026-03-26T01:02:32Z,5400000,False,,,0,,K. Brown bad pass TURNOVER (1 TO),"[1641738, 1642355]",1610612754.0,IND,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,1.0,James,1642355.0,,,,,,,,,,,,,,,,,
549,PT11M06.00S,2026-03-26T00:58:54.4Z,4,REGULAR,steal,,[],1642355,,,1610612747,87,107,2026-03-26T00:58:56Z,5410000,False,,,0,,B. James STEAL (2 STL),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
550,PT11M01.00S,2026-03-26T00:58:59.5Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1642355,73.40670170827858,30.88235294117647,1610612747,87,107,2026-03-26T00:59:07Z,5420000,False,-96.0,197.0,1,right,MISS B. James 21' running pullup Shot,[1642355],1610612747.0,LAL,running pullup,,,James,B. James,,,,,Mid-Range,16-24 Left Center,,,,21.94,Missed,,,,,,,,,,,,,,,
551,PT11M01.00S,2026-03-26T00:58:59.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,87,107,2026-03-26T00:59:07Z,5430000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,550.0,,,,,,,
553,PT10M54.00S,2026-03-26T00:59:27.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642355,94.56307490144546,48.03921568627451,1610612747,87,109,2026-03-26T00:59:32Z,5450000,False,-10.0,-1.0,1,right,B. James cutting DUNK (2 PTS) (L. Kennard 1 AST),"[1642355, 1628379]",1610612747.0,LAL,cutting,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,0.99,Made,2.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,
555,PT10M38.00S,2026-03-26T00:59:42.7Z,4,REGULAR,2pt,Jump Shot,[],204456,6.389618922470433,18.627450980392158,1610612754,89,109,2026-03-26T00:59:45Z,5470000,False,157.0,8.0,1,left,T. McConnell 15' pullup Jump Shot (17 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,15.71,Made,17.0,,,,,,,,,,,,,,
556,PT10M17.00S,2026-03-26T01:00:04.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,94.43166885676742,51.225490196078425,1610612747,89,111,2026-03-26T01:00:07Z,5480000,False,6.0,0.0,1,right,A. Reaves driving finger roll Layup (16 PTS) (B. James 1 AST),"[1630559, 1642355]",1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,0.61,Made,16.0,B. James,1642355.0,1.0,,,,,,,,,,,
558,PT10M03.00S,2026-03-26T01:00:17.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,4.5499342969776615,48.03921568627451,1610612754,91,111,2026-03-26T01:00:20Z,5500000,False,10.0,-10.0,1,left,O. Toppin driving DUNK (6 PTS) (T. McConnell 3 AST),"[1630167, 204456]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,1.38,Made,6.0,T. McConnell,204456.0,3.0,,,,,,,,,,,
560,PT10M02.00S,2026-03-26T01:00:24.3Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,91,111,2026-03-26T01:00:27Z,5520000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,
562,PT10M00.00S,2026-03-26T01:01:28.8Z,4,REGULAR,turnover,bad pass,[],1630559,,,1610612747,91,111,2026-03-26T01:01:31Z,5540000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 204456]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right,1.0,McConnell,204456.0,,,,,,,,,,,,,,,,,
564,PT10M00.00S,2026-03-26T01:01:28.8Z,4,REGULAR,steal,,[],204456,,,1610612754,91,111,2026-03-26T01:01:46Z,5560000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
566,PT09M48.00S,2026-03-26T01:02:06.7Z,4,REGULAR,turnover,bad pass,[],1641738,,,1610612754,91,111,2026-03-26T01:02:09Z,5580000,False,,,0,,K. Brown bad pass TURNOVER (2 TO),"[1641738, 1629637]",1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,2.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,
567,PT09M48.00S,2026-03-26T01:02:06.7Z,4,REGULAR,steal,,[],1629637,,,1610612747,91,111,2026-03-26T01:02:08Z,5590000,False,,,0,,J. Hayes STEAL (2 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
568,PT09M39.00S,2026-03-26T01:02:19.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630559,92.59198423127464,52.94117647058824,1610612747,91,113,2026-03-26T01:02:22Z,5600000,False,15.0,17.0,1,right,A. Reaves driving floating bank Jump Shot (18 PTS),[1630559],1610612747.0,LAL,driving floating bank,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,2.25,Made,18.0,,,,,,,,,,,,,,
569,PT09M39.00S,2026-03-26T01:02:22.2Z,4,REGULAR,foul,personal,['1freethrow'],1641767,,,1610612747,91,113,2026-03-26T01:02:35Z,5610000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (Reaves 1 FT),"[1641767, 1630559]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,2.0,0.0,,,,,Reaves,1630559.0,,
572,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,out,[],1630167,,,1610612747,91,113,2026-03-26T01:04:11Z,5630000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,out,[],204456,,,1610612747,91,113,2026-03-26T01:04:11Z,5640000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,out,[],1630695,,,1610612747,91,113,2026-03-26T01:04:11Z,5650000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,out,[],1641738,,,1610612747,91,113,2026-03-26T01:04:11Z,5660000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,out,[],1641767,,,1610612747,91,113,2026-03-26T01:04:11Z,5670000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,in,[],1630643,,,1610612747,91,113,2026-03-26T01:04:11Z,5680000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,in,[],1641716,,,1610612747,91,113,2026-03-26T01:04:11Z,5690000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,in,[],1629614,,,1610612747,91,113,2026-03-26T01:04:11Z,5700000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,in,[],1630174,,,1610612747,91,113,2026-03-26T01:04:11Z,5710000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT09M39.00S,2026-03-26T01:02:40.6Z,4,REGULAR,substitution,in,[],1627783,,,1610612747,91,113,2026-03-26T01:04:11Z,5720000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT09M39.00S,2026-03-26T01:03:10.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630559,,,1610612747,91,114,2026-03-26T01:03:10Z,5730000,False,,,0,,A. Reaves Free Throw 1 of 1 (19 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
583,PT09M27.00S,2026-03-26T01:03:23.1Z,4,REGULAR,3pt,Jump Shot,[],1641716,24.392247043363994,84.31372549019608,1610612754,94,114,2026-03-26T01:03:28Z,5740000,False,-172.0,177.0,1,left,J. Walker 24' 3PT  (9 PTS) (P. Siakam 1 AST),"[1641716, 1627783]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,24.64,Made,9.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,
585,PT08M59.00S,2026-03-26T01:03:50.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,94.1688567674113,52.94117647058824,1610612747,94,116,2026-03-26T01:03:53Z,5760000,False,15.0,2.0,1,right,J. Hayes alley-oop DUNK (20 PTS) (A. Reaves 8 AST),"[1629637, 1630559]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1.49,Made,20.0,A. Reaves,1630559.0,8.0,,,,,,,,,,,
587,PT08M48.00S,2026-03-26T01:04:04.7Z,4,REGULAR,foul,personal,[],1642355,,,1610612754,94,116,2026-03-26T01:04:11Z,5780000,False,,,0,,B. James personal FOUL (2 PF),"[1642355, 1627783]",1610612747.0,LAL,,,,James,B. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202049.0,2.0,0.0,,,,,Siakam,1627783.0,,
589,PT08M40.00S,2026-03-26T01:04:31.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.046649145860711,46.568627450980394,1610612754,94,116,2026-03-26T01:04:34Z,5800000,False,17.0,14.0,1,left,MISS P. Siakam cutting Layup,[1627783],1610612754.0,IND,cutting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,2.2,Missed,,,,,,,,,,,,,,,
590,PT08M39.00S,2026-03-26T01:04:32.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,94,116,2026-03-26T01:04:34Z,5810000,False,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,589.0,7.0,6.0,1.0,,,,
591,PT08M34.00S,2026-03-26T01:04:37.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642355,74.06373193166885,9.313725490196079,1610612747,94,116,2026-03-26T01:04:43Z,5820000,False,-203.0,191.0,1,right,MISS B. James 27' running 3PT,[1642355],1610612747.0,LAL,running,,,James,B. James,,,,,Above the Break 3,24+ Left Center,,,,27.92,Missed,,,,,,,,,,,,,,,
592,PT08M32.00S,2026-03-26T01:04:39.4Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,94,116,2026-03-26T01:04:52Z,5830000,False,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,591.0,7.0,5.0,2.0,,,,
593,PT08M25.00S,2026-03-26T01:04:47.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,20.318659658344284,47.05882352941176,1610612754,96,116,2026-03-26T01:04:59Z,5840000,False,15.0,138.0,1,left,A. Nembhard 13' step back Jump Shot (9 PTS),[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,13.93,Made,9.0,,,,,,,,,,,,,,
594,PT08M07.00S,2026-03-26T01:05:08.3Z,4,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612747,96,116,2026-03-26T01:05:17Z,5850000,False,,,0,,A. Nembhard shooting personal FOUL (4 PF) (Reaves 2 FT),"[1629614, 1630559]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,4.0,0.0,,,,,Reaves,1630559.0,,
596,PT08M07.00S,2026-03-26T01:05:37.2Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,96,117,2026-03-26T01:05:37Z,5870000,False,,,0,,A. Reaves Free Throw 1 of 2 (20 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
597,PT08M07.00S,2026-03-26T01:05:55.7Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,96,118,2026-03-26T01:05:55Z,5880000,False,,,0,,A. Reaves Free Throw 2 of 2 (21 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
598,PT07M58.00S,2026-03-26T01:06:07.9Z,4,REGULAR,foul,personal,['2freethrow'],1642355,,,1610612754,96,118,2026-03-26T01:06:12Z,5890000,False,,,0,,B. James shooting personal FOUL (3 PF) (Huff 2 FT),"[1642355, 1630643]",1610612747.0,LAL,shooting,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,3.0,0.0,,,,,Huff,1630643.0,,
600,PT07M58.00S,2026-03-26T01:06:34.8Z,4,REGULAR,freethrow,1 of 2,[],1630643,,,1610612754,97,118,2026-03-26T01:06:34Z,5910000,False,,,0,,J. Huff Free Throw 1 of 2 (13 PTS),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
601,PT07M58.00S,2026-03-26T01:06:50.7Z,4,REGULAR,freethrow,2 of 2,[],1630643,,,1610612754,98,118,2026-03-26T01:06:50Z,5920000,False,,,0,,J. Huff Free Throw 2 of 2 (14 PTS),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
602,PT07M34.00S,2026-03-26T01:07:19.6Z,4,REGULAR,turnover,lost ball,[],1630559,,,1610612747,98,118,2026-03-26T01:07:22Z,5930000,False,,,0,,A. Reaves lost ball TURNOVER (2 TO),"[1630559, 1627783]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,2.0,Siakam,1627783.0,,,,,,,,,,,,,,,,,
603,PT07M34.00S,2026-03-26T01:07:19.6Z,4,REGULAR,steal,,[],1627783,,,1610612754,98,118,2026-03-26T01:07:20Z,5940000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
604,PT07M30.00S,2026-03-26T01:07:24.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630174,19.92444152431012,92.15686274509804,1610612754,101,118,2026-03-26T01:07:29Z,5950000,False,-211.0,135.0,1,left,A. Nesmith 25' 3PT running (12 PTS) (A. Nembhard 14 AST),"[1630174, 1629614]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,25.02,Made,12.0,A. Nembhard,1629614.0,14.0,,,,,,,,,,,
607,PT07M29.00S,2026-03-26T01:07:40.0Z,4,REGULAR,foul,personal,[],1627783,,,1610612747,101,118,2026-03-26T01:08:05Z,5980000,False,,,0,,P. Siakam loose ball personal FOUL (4 PF),"[1627783, 1630559]",1610612754.0,IND,loose ball,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,200833.0,4.0,1.0,,,,,Reaves,1630559.0,,
609,PT07M29.00S,2026-03-26T01:07:45.1Z,4,REGULAR,substitution,out,[],1642355,,,1610612747,101,118,2026-03-26T01:07:53Z,6000000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M29.00S,2026-03-26T01:07:45.1Z,4,REGULAR,substitution,in,[],1631222,,,1610612747,101,118,2026-03-26T01:07:53Z,6010000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M09.00S,2026-03-26T01:08:12.1Z,4,REGULAR,2pt,Jump Shot,[],2544,77.7431011826544,59.55882352941176,1610612747,101,120,2026-03-26T01:08:16Z,6020000,False,48.0,157.0,1,right,L. James 16' pullup Jump Shot (19 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,16.38,Made,19.0,,,,,,,,,,,,,,
612,PT06M58.00S,2026-03-26T01:08:24.0Z,4,REGULAR,3pt,Jump Shot,[],1641716,23.73521681997372,10.049019607843137,1610612754,104,120,2026-03-26T01:08:27Z,6030000,False,200.0,171.0,1,left,J. Walker 26' 3PT pullup (12 PTS) (J. Huff 1 AST),"[1641716, 1630643]",1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,26.27,Made,12.0,J. Huff,1630643.0,1.0,,,,,,,,,,,
