actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
516,PT01M30.00S,2025-12-24T02:27:51.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,16.113666228646515,39.21568627450981,1610612754,63,86,2025-12-24T02:28:26Z,5100000,False,54.0,99.0,1,left,MISS J. Walker 11' driving floating bank Shot,[1641716],1610612754.0,IND,driving floating bank,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,11.27,Missed,,,,,,,,,,,,,,,,,,
517,PT01M27.00S,2025-12-24T02:27:54.3Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612749,63,86,2025-12-24T02:27:54Z,5110000,False,,,0,,J. Sims REBOUND (Off:1 Def:4),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,516.0,,,,,,,,,,,5.0,4.0,1.0,,,,
518,PT01M22.00S,2025-12-24T02:28:00.3Z,3,REGULAR,foul,offensive,['inpenalty'],1630579,,,1610612749,63,86,2025-12-24T02:28:05Z,5120000,False,,,0,,J. Sims offensive FOUL (4 PF),"[1630579, 1631245]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,,1627962.0,4.0,0.0,Jackson,1631245.0,,,,,,,,
520,PT01M22.00S,2025-12-24T02:28:00.3Z,3,REGULAR,turnover,offensive foul,[],1630579,,,1610612749,63,86,2025-12-24T02:28:00Z,5140000,False,,,0,,J. Sims offensive foul TURNOVER (2 TO),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,,1627962.0,,,,,2.0,,,,,,,
521,PT01M14.00S,2025-12-24T02:28:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,6.521024967148489,44.36274509803921,1610612754,65,86,2025-12-24T02:28:32Z,5150000,False,28.0,9.0,1,left,T. McConnell driving Layup (12 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.95,Made,,12.0,,,,,,,,,,,,,,,,
522,PT01M01.00S,2025-12-24T02:28:42.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,85.3646517739816,57.59803921568627,1610612749,65,86,2025-12-24T02:29:18Z,5160000,False,38.0,85.0,1,right,MISS B. Portis 9' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,9.32,Missed,,,,,,,,,,,,,,,,,,
523,PT00M59.20S,2025-12-24T02:28:44.2Z,3,REGULAR,rebound,defensive,[],1631245,,,1610612754,65,86,2025-12-24T02:28:45Z,5170000,False,,,0,,Q. Jackson REBOUND (Off:0 Def:1),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,522.0,,,,,,,,,,,1.0,1.0,0.0,,,,
524,PT00M54.90S,2025-12-24T02:28:49.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631245,9.543363994743759,56.127450980392155,1610612754,65,86,2025-12-24T02:28:52Z,5180000,False,-31.0,37.0,1,left,MISS Q. Jackson running Layup,[1631245],1610612754.0,IND,running,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,,
525,PT00M54.90S,2025-12-24T02:28:52.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,65,86,2025-12-24T02:28:52Z,5190000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,524.0,,,,,,,,,,,,,,,,,
527,PT00M51.10S,2025-12-24T02:29:16.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641716,24.917871222076215,17.647058823529413,1610612754,68,86,2025-12-24T02:29:19Z,5210000,False,162.0,182.0,1,left,J. Walker 24' 3PT  (4 PTS) (T. McConnell 5 AST),"[1641716, 204456]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,24.33,Made,,4.0,T. McConnell,204456.0,5.0,,,,,,,,,,,,,
529,PT00M36.80S,2025-12-24T02:29:32.6Z,3,REGULAR,turnover,bad pass,[],1630579,,,1610612749,68,86,2025-12-24T02:29:34Z,5230000,False,,,0,,J. Sims bad pass TURNOVER (3 TO),"[1630579, 1629726]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,3.0,,,,,,Mathews,1629726.0
530,PT00M36.80S,2025-12-24T02:29:32.6Z,3,REGULAR,steal,,[],1629726,,,1610612754,68,86,2025-12-24T02:29:33Z,5240000,False,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
531,PT00M32.40S,2025-12-24T02:29:39.9Z,3,REGULAR,foul,offensive,['inpenalty'],1641716,,,1610612754,68,86,2025-12-24T02:29:45Z,5250000,False,,,0,,J. Walker charge offensive FOUL (2 PF),"[1641716, 1628398]",1610612754.0,IND,charge,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,
533,PT00M32.40S,2025-12-24T02:29:39.9Z,3,REGULAR,turnover,offensive foul,[],1641716,,,1610612754,68,86,2025-12-24T02:29:39Z,5270000,False,,,0,,J. Walker offensive foul TURNOVER (1 TO),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,,1.0,,,,,,,
534,PT00M19.90S,2025-12-24T02:30:27.7Z,3,REGULAR,turnover,3-second-violation,[],1630579,,,1610612749,68,86,2025-12-24T02:30:34Z,5280000,False,,,0,,J. Sims 3-second-violation TURNOVER (4 TO),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,,,,,4.0,,,,,,,
535,PT00M01.00S,2025-12-24T02:31:00.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641716,6.521024967148489,95.83333333333334,1610612754,68,86,2025-12-24T02:32:36Z,5290000,False,-229.0,9.0,1,left,MISS J. Walker step back 3PT,[1641716],1610612754.0,IND,step back,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
536,PT00M01.00S,2025-12-24T02:31:00.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,68,86,2025-12-24T02:31:03Z,5300000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,535.0,,,,,,,,,,,,,,,,,
537,PT00M00.00S,2025-12-24T02:31:03.7Z,3,REGULAR,period,end,[],0,,,1610612754,68,86,2025-12-24T02:31:03Z,5310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,out,['startperiod'],1641716,,,1610612754,68,86,2025-12-24T02:33:53Z,5320000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,out,['startperiod'],1628396,,,1610612754,68,86,2025-12-24T02:33:53Z,5330000,False,,,0,,SUB out: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,out,['startperiod'],1629726,,,1610612754,68,86,2025-12-24T02:33:53Z,5340000,False,,,0,,SUB out: G. Mathews,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,out,['startperiod'],1631245,,,1610612754,68,86,2025-12-24T02:33:53Z,5350000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612754,68,86,2025-12-24T02:33:53Z,5360000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,in,['startperiod'],1631097,,,1610612754,68,86,2025-12-24T02:33:53Z,5370000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612754,68,86,2025-12-24T02:33:53Z,5380000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,in,['startperiod'],1629614,,,1610612754,68,86,2025-12-24T02:33:53Z,5390000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,in,['startperiod'],1642277,,,1610612754,68,86,2025-12-24T02:33:53Z,5400000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2025-12-24T02:33:06.0Z,4,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,68,86,2025-12-24T02:33:53Z,5410000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2025-12-24T02:33:59.1Z,4,REGULAR,period,start,[],0,,,1610612749,68,86,2025-12-24T02:33:59Z,5420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M43.00S,2025-12-24T02:34:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,93.11760840998686,42.15686274509804,1610612749,68,88,2025-12-24T02:34:17Z,5430000,False,-39.0,12.0,1,right,R. Rollins driving finger roll Layup (21 PTS),[1631157],1610612749.0,MIL,driving finger roll,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,4.11,Made,,21.0,,,,,,,,,,,,,,,,
550,PT11M31.00S,2025-12-24T02:34:28.7Z,4,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,68,88,2025-12-24T02:34:33Z,5440000,False,,,0,,T. McConnell step out-of-bounds TURNOVER (2 TO),[204456],1610612754.0,IND,step,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627962.0,,,,,2.0,,,,,,,
551,PT11M18.00S,2025-12-24T02:34:51.2Z,4,REGULAR,foul,offensive,[],1628398,,,1610612749,68,88,2025-12-24T02:34:55Z,5450000,False,,,0,,K. Kuzma offensive FOUL (2 PF),"[1628398, 204456]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,,201245.0,2.0,0.0,McConnell,204456.0,,,,,,,,
553,PT11M18.00S,2025-12-24T02:34:51.2Z,4,REGULAR,turnover,offensive foul,[],1628398,,,1610612749,68,88,2025-12-24T02:34:51Z,5470000,False,,,0,,K. Kuzma offensive foul TURNOVER (2 TO),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,,201245.0,,,,,2.0,,,,,,,
554,PT11M04.00S,2025-12-24T02:35:18.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,5.601182654402102,45.588235294117645,1610612754,70,88,2025-12-24T02:35:58Z,5480000,False,22.0,0.0,1,left,T. McConnell cutting Layup (14 PTS) (P. Siakam 2 AST),"[204456, 1627783]",1610612754.0,IND,cutting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.21,Made,,14.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,
556,PT10M49.00S,2025-12-24T02:35:35.8Z,4,REGULAR,turnover,lost ball,[],1626167,,,1610612749,70,88,2025-12-24T02:36:42Z,5500000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 1642277]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,,,,Furphy,1642277.0
557,PT10M49.00S,2025-12-24T02:35:35.8Z,4,REGULAR,steal,,[],1642277,,,1610612754,70,88,2025-12-24T02:35:37Z,5510000,False,,,0,,J. Furphy STEAL (1 STL),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
558,PT10M46.00S,2025-12-24T02:35:38.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642277,6.1268068331143235,48.529411764705884,1610612754,72,88,2025-12-24T02:36:18Z,5520000,False,7.0,5.0,1,left,J. Furphy driving DUNK (4 PTS),[1642277],1610612754.0,IND,driving,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,0.9,Made,,4.0,,,,,,,,,,,,,,,,
559,PT10M46.00S,2025-12-24T02:35:42.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,72,88,2025-12-24T02:35:42Z,5530000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT10M46.00S,2025-12-24T02:37:44.8Z,4,REGULAR,substitution,out,[],1629599,,,1610612749,72,88,2025-12-24T02:38:20Z,5540000,False,,,0,,SUB out: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M46.00S,2025-12-24T02:37:44.8Z,4,REGULAR,substitution,in,[],1629645,,,1610612749,72,88,2025-12-24T02:38:20Z,5550000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M37.00S,2025-12-24T02:38:49.2Z,4,REGULAR,turnover,traveling,[],1628398,,,1610612749,72,88,2025-12-24T02:38:54Z,5560000,False,,,0,,K. Kuzma traveling TURNOVER (3 TO),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right,,,,,,,,201245.0,,,,,3.0,,,,,,,
563,PT10M29.00S,2025-12-24T02:39:02.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642277,31.882391590013142,35.53921568627451,1610612754,72,88,2025-12-24T02:39:06Z,5570000,False,72.0,247.0,1,left,MISS J. Furphy 25' 3PT,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
564,PT10M26.00S,2025-12-24T02:39:05.5Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612749,72,88,2025-12-24T02:39:06Z,5580000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:5),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,563.0,,,,,,,,,,,6.0,5.0,1.0,,,,
565,PT10M06.00S,2025-12-24T02:39:25.1Z,4,REGULAR,turnover,lost ball,[],1628398,,,1610612749,72,88,2025-12-24T02:39:28Z,5590000,False,,,0,,K. Kuzma lost ball TURNOVER (4 TO),"[1628398, 1629614]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,4.0,,,,,,Nembhard,1629614.0
566,PT10M06.00S,2025-12-24T02:39:25.1Z,4,REGULAR,steal,,[],1629614,,,1610612754,72,88,2025-12-24T02:39:26Z,5600000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
567,PT10M01.00S,2025-12-24T02:39:30.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642277,7.178055190538765,48.529411764705884,1610612754,74,88,2025-12-24T02:39:34Z,5610000,False,7.0,15.0,1,left,J. Furphy running Layup (6 PTS),[1642277],1610612754.0,IND,running,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,1.67,Made,,6.0,,,,,,,,,,,,,,,,
568,PT09M48.00S,2025-12-24T02:39:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,90.22667542706965,47.05882352941176,1610612749,74,90,2025-12-24T02:39:46Z,5620000,False,-15.0,39.0,1,right,K. Porter Jr. driving finger roll Layup (15 PTS),[1629645],1610612749.0,MIL,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,4.21,Made,,15.0,,,,,,,,,,,,,,,,
569,PT09M35.00S,2025-12-24T02:39:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.835085413929041,45.83333333333333,1610612754,76,90,2025-12-24T02:40:00Z,5630000,False,21.0,21.0,1,left,P. Siakam reverse Layup (12 PTS) (T. McConnell 6 AST),"[1627783, 204456]",1610612754.0,IND,reverse,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.96,Made,,12.0,T. McConnell,204456.0,6.0,,,,,,,,,,,,,
571,PT09M33.00S,2025-12-24T02:40:01.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,76,90,2025-12-24T02:40:01Z,5650000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M33.00S,2025-12-24T02:42:10.6Z,4,REGULAR,substitution,out,[],1630579,,,1610612749,76,90,2025-12-24T02:42:39Z,5660000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M33.00S,2025-12-24T02:42:10.6Z,4,REGULAR,substitution,in,[],1631260,,,1610612749,76,90,2025-12-24T02:42:39Z,5670000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M11.00S,2025-12-24T02:43:19.7Z,4,REGULAR,2pt,Jump Shot,[],1626167,88.12417871222075,33.33333333333333,1610612749,76,90,2025-12-24T02:43:23Z,5680000,False,-83.0,59.0,1,right,MISS M. Turner 10' turnaround Shot,[1626167],1610612749.0,MIL,turnaround,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,10.21,Missed,,,,,,,,,,,,,,,,,,
575,PT09M08.00S,2025-12-24T02:43:22.7Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,76,90,2025-12-24T02:43:23Z,5690000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,574.0,,,,,,,,,,,2.0,2.0,0.0,,,,
576,PT09M04.00S,2025-12-24T02:43:27.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",204456,7.5722733245729295,47.549019607843135,1610612754,78,90,2025-12-24T02:43:31Z,5700000,False,12.0,19.0,1,left,T. McConnell running finger roll Layup (16 PTS),[204456],1610612754.0,IND,running finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.24,Made,,16.0,,,,,,,,,,,,,,,,
577,PT08M47.00S,2025-12-24T02:43:44.3Z,4,REGULAR,3pt,Jump Shot,[],1631157,94.30026281208936,94.85294117647058,1610612749,78,90,2025-12-24T02:43:48Z,5710000,False,224.0,1.0,1,right,MISS R. Rollins 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
578,PT08M44.00S,2025-12-24T02:43:47.3Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612749,78,90,2025-12-24T02:43:48Z,5720000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:5),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,577.0,,,,,,,,,,,7.0,5.0,2.0,,,,
579,PT08M44.00S,2025-12-24T02:43:47.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,94.40999984741211,50.0,1610612749,78,92,2025-12-24T02:43:47Z,5730000,False,0.0,0.0,1,right,K. Kuzma tip Layup (15 PTS),[1628398],1610612749.0,MIL,tip,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,0.0,Made,,15.0,,,,,,,,,,,,,,,,
580,PT08M33.00S,2025-12-24T02:43:58.4Z,4,REGULAR,2pt,Jump Shot,[],1631097,11.383048620236531,32.59803921568628,1610612754,78,92,2025-12-24T02:44:02Z,5740000,False,87.0,55.0,1,left,MISS B. Mathurin 10' driving floating bank Shot,[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,10.27,Missed,,,,,,,,,,,,,,,,,,
581,PT08M30.00S,2025-12-24T02:44:01.4Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,78,92,2025-12-24T02:44:02Z,5750000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:5),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,,,580.0,,,,,,,,,,,6.0,5.0,1.0,,,,
582,PT08M26.00S,2025-12-24T02:44:05.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631260,75.3777923784494,11.27450980392157,1610612749,78,95,2025-12-24T02:44:09Z,5760000,False,-194.0,179.0,1,right,A. Green 26' 3PT running (4 PTS) (K. Porter Jr. 5 AST),"[1631260, 1629645]",1610612749.0,MIL,running,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,26.36,Made,,4.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,,,
584,PT07M56.00S,2025-12-24T02:44:38.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,10.726018396846255,54.90196078431373,1610612754,78,95,2025-12-24T02:45:04Z,5780000,False,-25.0,48.0,1,left,MISS A. Nembhard driving Layup - blocked,"[1629614, 1626167]",1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
585,PT07M56.00S,2025-12-24T02:44:38.1Z,4,REGULAR,block,,[],1626167,,,1610612754,78,95,2025-12-24T02:44:39Z,5790000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
586,PT07M53.00S,2025-12-24T02:44:41.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,78,95,2025-12-24T02:45:04Z,5800000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,584.0,,,,,,,,,,,,,,,,,
588,PT07M51.00S,2025-12-24T02:44:58.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629614,18.347568988173457,75.0,1610612754,78,95,2025-12-24T02:45:55Z,5820000,False,-125.0,120.0,1,left,MISS A. Nembhard 17' turnaround fadeaway Shot,[1629614],1610612754.0,IND,turnaround fadeaway,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,17.33,Missed,,,,,,,,,,,,,,,,,,
589,PT07M49.00S,2025-12-24T02:45:00.1Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612749,78,95,2025-12-24T02:45:55Z,5830000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,588.0,,,,,,,,,,,5.0,4.0,1.0,,,,
590,PT07M41.00S,2025-12-24T02:45:10.3Z,4,REGULAR,foul,offensive,[],1628398,,,1610612749,78,95,2025-12-24T02:45:15Z,5840000,False,,,0,,K. Kuzma offensive FOUL (3 PF),"[1628398, 1627783]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,,,,,,,,201245.0,3.0,0.0,Siakam,1627783.0,,,,,,,,
592,PT07M41.00S,2025-12-24T02:45:10.3Z,4,REGULAR,turnover,offensive foul,[],1628398,,,1610612749,78,95,2025-12-24T02:45:10Z,5860000,False,,,0,,K. Kuzma offensive foul TURNOVER (5 TO),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,,,,,,,,201245.0,,,,,5.0,,,,,,,
593,PT07M34.00S,2025-12-24T02:45:26.7Z,4,REGULAR,turnover,lost ball,[],1629614,,,1610612754,78,95,2025-12-24T02:45:30Z,5870000,False,,,0,,A. Nembhard lost ball TURNOVER (3 TO),"[1629614, 1629645]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,3.0,,,,,,Porter Jr.,1629645.0
594,PT07M34.00S,2025-12-24T02:45:26.7Z,4,REGULAR,steal,,[],1629645,,,1610612749,78,95,2025-12-24T02:45:28Z,5880000,False,,,0,,K. Porter Jr. STEAL (3 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
595,PT07M31.00S,2025-12-24T02:45:30.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629645,91.27792378449409,47.794117647058826,1610612749,78,97,2025-12-24T02:45:34Z,5890000,False,-11.0,29.0,1,right,K. Porter Jr. driving finger roll Layup (17 PTS),[1629645],1610612749.0,MIL,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,3.15,Made,,17.0,,,,,,,,,,,,,,,,
596,PT07M18.00S,2025-12-24T02:45:44.7Z,4,REGULAR,foul,personal,[],1628398,,,1610612754,78,97,2025-12-24T02:45:49Z,5900000,False,,,0,,K. Kuzma personal FOUL (4 PF),"[1628398, 1627783]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627962.0,4.0,0.0,Siakam,1627783.0,,,,,,,,
