actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
505,PT01M22.00S,2026-04-11T01:14:11.9Z,3,REGULAR,foul,personal,[],1630178,,,1610612754,77,85,2026-04-11T01:14:56Z,4950000,False,,,0,,T. Maxey personal FOUL (2 PF),"[1630178, 1630643]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,1162.0,2.0,0.0,Huff,1630643.0,,,,,,,,,,,,,,,
507,PT01M22.00S,2026-04-11T01:14:26.5Z,3,REGULAR,substitution,out,[],1630178,,,1610612754,77,85,2026-04-11T01:14:38Z,4970000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M22.00S,2026-04-11T01:14:26.5Z,3,REGULAR,substitution,out,[],203083,,,1610612754,77,85,2026-04-11T01:14:38Z,4980000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M22.00S,2026-04-11T01:14:26.5Z,3,REGULAR,substitution,in,[],1641737,,,1610612754,77,85,2026-04-11T01:14:38Z,4990000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M22.00S,2026-04-11T01:14:26.5Z,3,REGULAR,substitution,in,[],1642845,,,1610612754,77,85,2026-04-11T01:14:38Z,5000000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M12.00S,2026-04-11T01:15:00.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630679,33.722076215505915,69.11764705882352,1610612754,77,85,2026-04-11T01:15:06Z,5010000,False,-96.0,264.0,1,left,MISS E. Thompson 28' 3PT,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,28.12,Missed,,,,,,,,,,,,
512,PT01M10.00S,2026-04-11T01:15:02.8Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,77,85,2026-04-11T01:15:11Z,5020000,False,,,0,,D. Barlow REBOUND (Off:0 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Left Center,,,,,,,,,511.0,2.0,2.0,0.0,,,,,,,,
513,PT00M53.00S,2026-04-11T01:15:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,90.75229960578186,47.30392156862745,1610612755,77,85,2026-04-11T01:18:11Z,5030000,False,-13.0,34.0,1,right,MISS D. Barlow reverse Layup,[1631230],1610612755.0,PHI,reverse,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,3.7,Missed,,,,,,,,,,,,
514,PT00M51.50S,2026-04-11T01:15:21.9Z,3,REGULAR,rebound,offensive,[],1631230,,,1610612755,77,85,2026-04-11T01:15:28Z,5040000,False,,,0,,D. Barlow REBOUND (Off:1 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,513.0,3.0,2.0,1.0,,,,,,,,
515,PT00M51.50S,2026-04-11T01:15:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631230,94.40999984741211,50.0,1610612755,77,87,2026-04-11T01:15:24Z,5050000,False,0.0,0.0,1,right,D. Barlow tip Layup (2 PTS),[1631230],1610612755.0,PHI,tip,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,2.0,,,,,,,
516,PT00M34.00S,2026-04-11T01:15:43.0Z,3,REGULAR,2pt,Jump Shot,[],1642880,10.5946123521682,29.411764705882355,1610612754,77,87,2026-04-11T01:15:48Z,5060000,False,103.0,47.0,1,left,MISS K. Jones 11' driving floating bank Shot,[1642880],1610612754.0,IND,driving floating bank,,,Jones,K. Jones,,,,,Mid-Range,8-16 Right,,,,,,,11.32,Missed,,,,,,,,,,,,
517,PT00M30.70S,2026-04-11T01:15:46.3Z,3,REGULAR,rebound,defensive,[],1642845,,,1610612755,77,87,2026-04-11T01:15:48Z,5070000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:5),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Right,,,,,,,,,516.0,6.0,5.0,1.0,,,,,,,,
518,PT00M12.60S,2026-04-11T01:16:04.4Z,3,REGULAR,2pt,Jump Shot,[],1642845,75.1149802890933,53.18627450980392,1610612755,77,89,2026-04-11T01:16:08Z,5080000,False,16.0,181.0,1,right,V. Edgecombe 18' pullup Jump Shot (14 PTS),[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Center,,,,,,,18.21,Made,,,,,14.0,,,,,,,
519,PT00M00.60S,2026-04-11T01:16:19.3Z,3,REGULAR,3pt,Jump Shot,[],1630167,34.247700394218136,49.01960784313725,1610612754,77,89,2026-04-11T01:19:18Z,5090000,False,5.0,269.0,1,left,MISS O. Toppin 26' pullup 3PT,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,26.94,Missed,,,,,,,,,,,,
520,PT00M00.60S,2026-04-11T01:16:19.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,77,89,2026-04-11T01:16:23Z,5100000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,519.0,,,,,,,,,,,
521,PT00M00.00S,2026-04-11T01:16:22.3Z,3,REGULAR,period,end,[],0,,,1610612754,77,89,2026-04-11T01:16:22Z,5110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2026-04-11T01:18:37.3Z,4,REGULAR,substitution,out,['startperiod'],1643007,,,1610612754,77,89,2026-04-11T01:18:52Z,5120000,False,,,0,,SUB out: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2026-04-11T01:18:37.3Z,4,REGULAR,substitution,out,['startperiod'],1642880,,,1610612754,77,89,2026-04-11T01:18:52Z,5130000,False,,,0,,SUB out: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2026-04-11T01:18:37.3Z,4,REGULAR,substitution,out,['startperiod'],1630643,,,1610612754,77,89,2026-04-11T01:18:52Z,5140000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2026-04-11T01:18:37.3Z,4,REGULAR,substitution,in,['startperiod'],1630695,,,1610612754,77,89,2026-04-11T01:18:52Z,5150000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2026-04-11T01:18:37.3Z,4,REGULAR,substitution,in,['startperiod'],1641716,,,1610612754,77,89,2026-04-11T01:18:52Z,5160000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2026-04-11T01:18:37.3Z,4,REGULAR,substitution,in,['startperiod'],1631245,,,1610612754,77,89,2026-04-11T01:18:52Z,5170000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2026-04-11T01:19:00.6Z,4,REGULAR,period,start,[],0,,,1610612754,77,89,2026-04-11T01:19:00Z,5180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M37.00S,2026-04-11T01:20:06.9Z,4,REGULAR,2pt,Jump Shot,[],1631245,23.866622864651774,35.78431372549019,1610612754,79,89,2026-04-11T01:20:13Z,5210000,False,71.0,172.0,1,left,Q. Jackson 18' pullup Jump Shot (11 PTS),[1631245],1610612754.0,IND,pullup,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,18.59,Made,,,,,11.0,,,,,,,
532,PT11M25.00S,2026-04-11T01:20:23.5Z,4,REGULAR,foul,personal,[],1631245,,,1610612755,79,89,2026-04-11T01:20:32Z,5220000,False,,,0,,Q. Jackson personal FOUL (2 PF),"[1631245, 1629656]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),8-16 Center,1627524.0,2.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
534,PT11M16.00S,2026-04-11T01:20:51.6Z,4,REGULAR,2pt,Jump Shot,[],1629656,75.24638633377135,68.62745098039215,1610612755,79,89,2026-04-11T01:20:55Z,5240000,False,93.0,180.0,1,right,MISS Q. Grimes 20' pullup Shot,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,,,,,,,20.28,Missed,,,,,,,,,,,,
535,PT11M13.00S,2026-04-11T01:20:54.6Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,79,89,2026-04-11T01:20:55Z,5250000,False,,,0,,O. Toppin REBOUND (Off:0 Def:6),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,534.0,6.0,6.0,0.0,,,,,,,,
537,PT10M55.00S,2026-04-11T01:21:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,5.469776609724048,53.67647058823529,1610612754,81,89,2026-04-11T01:21:31Z,5270000,False,-18.0,-1.0,1,left,Q. Jackson driving finger roll Layup (13 PTS) (J. Walker 1 AST),"[1631245, 1641716]",1610612754.0,IND,driving finger roll,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,1.84,Made,,,,,13.0,J. Walker,1641716.0,1.0,,,,
538,PT10M37.00S,2026-04-11T01:21:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,91.5407358738502,55.14705882352941,1610612755,81,89,2026-04-11T01:21:48Z,5280000,False,26.0,27.0,1,right,MISS Q. Grimes driving Layup,[1629656],1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,3.73,Missed,,,,,,,,,,,,
539,PT10M36.00S,2026-04-11T01:21:46.5Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,81,89,2026-04-11T01:21:48Z,5290000,False,,,0,,O. Toppin REBOUND (Off:0 Def:7),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,538.0,7.0,7.0,0.0,,,,,,,,
540,PT10M24.00S,2026-04-11T01:21:58.8Z,4,REGULAR,3pt,Jump Shot,[],1630167,33.98488830486202,41.911764705882355,1610612754,81,89,2026-04-11T01:22:03Z,5300000,False,40.0,267.0,1,left,MISS O. Toppin 27' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,27.0,Missed,,,,,,,,,,,,
541,PT10M20.00S,2026-04-11T01:22:02.8Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,81,89,2026-04-11T01:22:03Z,5310000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:6),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,,,,540.0,7.0,6.0,1.0,,,,,,,,
542,PT10M15.00S,2026-04-11T01:22:07.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626162,90.62089356110381,46.32352941176471,1610612755,81,89,2026-04-11T01:23:35Z,5320000,False,-18.0,36.0,1,right,MISS K. Oubre Jr. running Layup,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,4.02,Missed,,,,,,,,,,,,
543,PT10M13.00S,2026-04-11T01:22:09.7Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,81,89,2026-04-11T01:22:13Z,5330000,False,,,0,,J. Walker REBOUND (Off:1 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,542.0,4.0,3.0,1.0,,,,,,,,
544,PT10M08.00S,2026-04-11T01:22:14.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631245,5.469776609724048,94.6078431372549,1610612754,81,89,2026-04-11T01:22:19Z,5340000,False,-223.0,-1.0,1,left,MISS Q. Jackson running 3PT,[1631245],1610612754.0,IND,running,,,Jackson,Q. Jackson,,,,,Left Corner 3,24+ Left,,,,,,,22.3,Missed,,,,,,,,,,,,
545,PT10M06.00S,2026-04-11T01:22:17.5Z,4,REGULAR,rebound,offensive,[],1631245,,,1610612754,81,89,2026-04-11T01:22:17Z,5350000,False,,,0,,Q. Jackson REBOUND (Off:1 Def:1),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Left Corner 3,24+ Left,,,,,,,,,544.0,2.0,1.0,1.0,,,,,,,,
546,PT10M05.00S,2026-04-11T01:22:21.0Z,4,REGULAR,foul,personal,['3freethrow'],1626162,,,1610612754,81,89,2026-04-11T01:22:26Z,5360000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Thompson 3 FT),"[1626162, 1630679]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,1162.0,1.0,0.0,Thompson,1630679.0,,,,,,,,,,,,,,,
548,PT10M05.00S,2026-04-11T01:22:48.5Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],1630679,,,1610612754,82,89,2026-04-11T01:22:48Z,5380000,False,,,0,,E. Thompson Free Throw 1 of 3 (13 PTS),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,
550,PT10M05.00S,2026-04-11T01:23:03.8Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],1630679,,,1610612754,83,89,2026-04-11T01:23:03Z,5390000,False,,,0,,E. Thompson Free Throw 2 of 3 (14 PTS),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,Made,,,,,14.0,,,,,,,
551,PT10M05.00S,2026-04-11T01:23:04.7Z,4,REGULAR,substitution,out,[],1629656,,,1610612754,83,89,2026-04-11T01:23:10Z,5400000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M05.00S,2026-04-11T01:23:04.7Z,4,REGULAR,substitution,in,[],1630178,,,1610612754,83,89,2026-04-11T01:23:10Z,5410000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M05.00S,2026-04-11T01:23:23.5Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],1630679,,,1610612754,84,89,2026-04-11T01:23:23Z,5420000,False,,,0,,E. Thompson Free Throw 3 of 3 (15 PTS),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,
554,PT09M52.00S,2026-04-11T01:23:41.1Z,4,REGULAR,foul,personal,[],1631245,,,1610612755,84,89,2026-04-11T01:23:48Z,5430000,False,,,0,,Q. Jackson personal FOUL (3 PF),"[1631245, 1630178]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Mid-Range,8-16 Right,1162.0,3.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
556,PT09M47.00S,2026-04-11T01:24:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,93.51182654402102,49.01960784313725,1610612755,84,91,2026-04-11T01:24:14Z,5450000,False,-5.0,8.0,1,right,V. Edgecombe driving reverse Layup (16 PTS) (A. Bona 1 AST),"[1642845, 1641737]",1610612755.0,PHI,driving reverse,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,0.98,Made,,,,,16.0,A. Bona,1641737.0,1.0,,,,
558,PT09M41.00S,2026-04-11T01:24:19.3Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612754,84,91,2026-04-11T01:24:27Z,5470000,False,,,0,,T. Maxey shooting personal FOUL (3 PF) (Jackson 2 FT),"[1630178, 1631245]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,1162.0,3.0,0.0,Jackson,1631245.0,,,,,,,,,,,,,,,
560,PT09M41.00S,2026-04-11T01:24:41.3Z,4,REGULAR,freethrow,1 of 2,[],1631245,,,1610612754,84,91,2026-04-11T01:24:41Z,5490000,False,,,0,,MISS Q. Jackson Free Throw 1 of 2,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
561,PT09M41.00S,2026-04-11T01:24:41.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,84,91,2026-04-11T01:24:41Z,5500000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,560.0,,,,,,,,,,,
562,PT09M41.00S,2026-04-11T01:24:53.4Z,4,REGULAR,freethrow,2 of 2,[],1631245,,,1610612754,85,91,2026-04-11T01:24:53Z,5510000,False,,,0,,Q. Jackson Free Throw 2 of 2 (14 PTS),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,Made,,,,,14.0,,,,,,,
563,PT09M28.00S,2026-04-11T01:25:09.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,90.48948751642575,51.9607843137255,1610612755,85,91,2026-04-11T01:25:14Z,5520000,False,10.0,37.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 1641716]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,3.82,Missed,,,,,,,,,,,Walker,1641716.0
564,PT09M28.00S,2026-04-11T01:25:09.3Z,4,REGULAR,block,,[],1641716,,,1610612755,85,91,2026-04-11T01:25:11Z,5530000,False,,,0,,J. Walker BLOCK (1 BLK),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT09M26.00S,2026-04-11T01:25:11.3Z,4,REGULAR,rebound,defensive,[],1630679,,,1610612754,85,91,2026-04-11T01:25:14Z,5540000,False,,,0,,E. Thompson REBOUND (Off:0 Def:3),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,563.0,3.0,3.0,0.0,,,,,,,,
566,PT09M23.00S,2026-04-11T01:25:14.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,5.863994743758213,55.88235294117647,1610612754,87,91,2026-04-11T01:25:18Z,5550000,False,-29.0,3.0,1,left,O. Toppin running alley-oop DUNK (7 PTS) (E. Thompson 3 AST),"[1630167, 1630679]",1610612754.0,IND,running alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,2.95,Made,,,,,7.0,E. Thompson,1630679.0,3.0,,,,
568,PT09M06.00S,2026-04-11T01:25:31.3Z,4,REGULAR,turnover,bad pass,[],1642845,,,1610612755,87,91,2026-04-11T01:26:09Z,5570000,False,,,0,,V. Edgecombe bad pass TURNOVER (3 TO),"[1642845, 1631245]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,3.0,,,,,,,,,,,Jackson,1631245.0,,
569,PT09M06.00S,2026-04-11T01:25:31.3Z,4,REGULAR,steal,,[],1631245,,,1610612754,87,91,2026-04-11T01:25:32Z,5580000,False,,,0,,Q. Jackson STEAL (1 STL),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
570,PT09M03.00S,2026-04-11T01:25:34.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630679,5.732588699080158,2.2058823529411766,1610612754,87,91,2026-04-11T01:25:39Z,5590000,False,239.0,1.0,1,left,MISS E. Thompson running 3PT,[1630679],1610612754.0,IND,running,,,Thompson,E. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,23.9,Missed,,,,,,,,,,,,
571,PT08M59.00S,2026-04-11T01:25:38.7Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,87,91,2026-04-11T01:25:39Z,5600000,False,,,0,,A. Bona REBOUND (Off:1 Def:5),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Right Corner 3,24+ Right,,,,,,,,,570.0,6.0,5.0,1.0,,,,,,,,
572,PT08M51.00S,2026-04-11T01:25:45.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,82.47371879106439,47.794117647058826,1610612755,87,93,2026-04-11T01:25:50Z,5610000,False,-11.0,112.0,1,right,T. Maxey 11' driving floating Jump Shot (29 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.27,Made,,,,,29.0,,,,,,,
573,PT08M40.00S,2026-04-11T01:25:56.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,9.280551905387648,53.67647058823529,1610612754,87,93,2026-04-11T01:25:59Z,5620000,False,-18.0,35.0,1,left,MISS J. Walker driving Layup,[1641716],1610612754.0,IND,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,3.93,Missed,,,,,,,,,,,,
574,PT08M39.00S,2026-04-11T01:25:57.5Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,87,93,2026-04-11T01:25:59Z,5630000,False,,,0,,T. Maxey REBOUND (Off:3 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,573.0,7.0,4.0,3.0,,,,,,,,
575,PT08M32.00S,2026-04-11T01:26:07.5Z,4,REGULAR,turnover,traveling,[],1641737,,,1610612755,87,93,2026-04-11T01:26:12Z,5640000,False,,,0,,A. Bona traveling TURNOVER (1 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,1.0,,,,,,,,,,,,,,
576,PT08M17.00S,2026-04-11T01:26:42.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631245,32.670827858081466,46.32352941176471,1610612754,87,93,2026-04-11T01:26:46Z,5650000,False,18.0,255.0,1,left,MISS Q. Jackson 25' pullup 3PT,[1631245],1610612754.0,IND,pullup,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,25.53,Missed,,,,,,,,,,,,
577,PT08M14.00S,2026-04-11T01:26:45.5Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,87,93,2026-04-11T01:26:46Z,5660000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:5),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,576.0,6.0,5.0,1.0,,,,,,,,
578,PT08M09.00S,2026-04-11T01:26:52.3Z,4,REGULAR,foul,personal,[],1641716,,,1610612755,87,93,2026-04-11T01:26:58Z,5670000,False,,,0,,J. Walker personal FOUL (2 PF),"[1641716, 1626162]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,1162.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
580,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,out,[],1630167,,,1610612755,87,93,2026-04-11T01:27:21Z,5690000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,out,[],1641716,,,1610612755,87,93,2026-04-11T01:27:21Z,5700000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,out,[],1631245,,,1610612755,87,93,2026-04-11T01:27:21Z,5710000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,out,[],1626162,,,1610612755,87,93,2026-04-11T01:27:21Z,5720000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,out,[],1631230,,,1610612755,87,93,2026-04-11T01:27:21Z,5730000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,out,[],1641737,,,1610612755,87,93,2026-04-11T01:27:21Z,5740000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,in,[],1641771,,,1610612755,87,93,2026-04-11T01:27:21Z,5750000,False,,,0,,SUB in: J. Slawson,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,in,[],1642880,,,1610612755,87,93,2026-04-11T01:27:21Z,5760000,False,,,0,,SUB in: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,in,[],1641738,,,1610612755,87,93,2026-04-11T01:27:21Z,5770000,False,,,0,,SUB in: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,in,[],203083,,,1610612755,87,93,2026-04-11T01:27:21Z,5780000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
