actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
578,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,in,[],1631243,,,1610612759,81,114,2025-12-20T02:24:58Z,5690000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,in,[],1642868,,,1610612759,81,114,2025-12-20T02:24:58Z,5700000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,in,[],203482,,,1610612759,81,114,2025-12-20T02:24:58Z,5710000,False,,,0,,SUB in: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M52.00S,2025-12-20T02:25:15.4Z,4,REGULAR,foul,personal,[],1628379,,,1610612759,81,114,2025-12-20T02:25:21Z,5720000,False,,,0,,L. Kennard personal FOUL (1 PF),"[1628379, 1631110]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,201246.0,,,,,,,,,,,1.0,0.0,Sochan,1631110.0,,
583,PT07M43.00S,2025-12-20T02:25:42.2Z,4,REGULAR,3pt,Jump Shot,[],1630322,92.59198423127464,1.715686274509804,1610612759,81,114,2025-12-20T02:25:47Z,5740000,False,-241.0,17.0,1,right,MISS L. Waters III 24' 3PT,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,24.2,Missed,,,,,,,,,,,,,,,,,,
584,PT07M40.00S,2025-12-20T02:25:45.2Z,4,REGULAR,rebound,defensive,[],1631243,,,1610612737,81,114,2025-12-20T02:25:47Z,5750000,False,,,0,,M. Gueye REBOUND (Off:0 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,,,,,,583.0,2.0,2.0,0.0,,,,,,,,,
585,PT07M32.00S,2025-12-20T02:25:52.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,5.206964520367937,51.225490196078425,1610612737,81,114,2025-12-20T02:25:58Z,5760000,False,-6.0,-4.0,1,left,MISS Z. Risacher driving Layup,[1642258],1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,,
586,PT07M30.00S,2025-12-20T02:25:55.1Z,4,REGULAR,rebound,offensive,[],1642258,,,1610612737,81,114,2025-12-20T02:25:55Z,5770000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,585.0,5.0,3.0,2.0,,,,,,,,,
587,PT07M30.00S,2025-12-20T02:25:57.8Z,4,REGULAR,turnover,out-of-bounds,[],1642258,,,1610612737,81,114,2025-12-20T02:26:02Z,5780000,False,,,0,,Z. Risacher lost ball out-of-bounds TURNOVER (2 TO),[1642258],1610612737.0,ATL,lost ball,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,201246.0,2.0,,,,,,,,,,,,,,,
588,PT07M23.00S,2025-12-20T02:26:15.8Z,4,REGULAR,turnover,palming,[],1642868,,,1610612759,81,114,2025-12-20T02:26:22Z,5790000,False,,,0,,C. Bryant palming TURNOVER (1 TO),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,202041.0,1.0,,,,,,,,,,,,,,,
589,PT07M08.00S,2025-12-20T02:26:43.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,29.911300919842315,65.44117647058823,1610612737,84,114,2025-12-20T02:26:50Z,5800000,False,-77.0,229.0,1,left,Z. Risacher 24' 3PT  (11 PTS) (K. Wallace 1 AST),"[1642258, 1630811]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,24.14,Made,11.0,,,,,,,,,K. Wallace,1630811.0,1.0,,,,,,
591,PT06M54.00S,2025-12-20T02:26:55.9Z,4,REGULAR,3pt,Jump Shot,[],1630322,81.8166885676741,95.34313725490196,1610612759,84,114,2025-12-20T02:27:01Z,5820000,False,227.0,118.0,1,right,MISS L. Waters III 25' pullup 3PT,[1630322],1610612759.0,SAS,pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
592,PT06M50.00S,2025-12-20T02:26:59.9Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612737,84,114,2025-12-20T02:27:01Z,5830000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,,,591.0,2.0,2.0,0.0,,,,,,,,,
593,PT06M42.00S,2025-12-20T02:27:07.7Z,4,REGULAR,2pt,Jump Shot,[],1628379,20.844283837056505,33.82352941176471,1610612737,86,114,2025-12-20T02:27:13Z,5840000,False,81.0,143.0,1,left,L. Kennard 16' step back Jump Shot (8 PTS),[1628379],1610612737.0,ATL,step back,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,16.46,Made,8.0,,,,,,,,,,,,,,,,,
594,PT06M16.00S,2025-12-20T02:27:33.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,90.48948751642575,36.51960784313725,1610612759,86,116,2025-12-20T02:27:38Z,5850000,False,-67.0,37.0,1,right,J. McLaughlin 7' pullup Jump Shot (2 PTS),[1629162],1610612759.0,SAS,pullup,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,7.68,Made,2.0,,,,,,,,,,,,,,,,,
595,PT06M03.00S,2025-12-20T02:27:46.7Z,4,REGULAR,3pt,Jump Shot,[],1631243,8.492115637319317,4.411764705882353,1610612737,86,116,2025-12-20T02:27:52Z,5860000,False,228.0,27.0,1,left,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
596,PT06M02.00S,2025-12-20T02:27:47.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,86,116,2025-12-20T02:27:52Z,5870000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,595.0,,,,,,,,,,,,
598,PT05M49.00S,2025-12-20T02:28:22.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630811,27.151773981603156,22.058823529411764,1610612737,86,116,2025-12-20T02:28:31Z,5890000,False,140.0,203.0,1,left,MISS K. Wallace 24' step back 3PT,[1630811],1610612737.0,ATL,step back,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
599,PT05M44.00S,2025-12-20T02:28:27.5Z,4,REGULAR,rebound,offensive,[],1631243,,,1610612737,86,116,2025-12-20T02:28:31Z,5900000,False,,,0,,M. Gueye REBOUND (Off:1 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,,,,598.0,3.0,2.0,1.0,,,,,,,,,
600,PT05M41.00S,2025-12-20T02:28:30.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642854,30.436925098554536,32.1078431372549,1610612737,86,116,2025-12-20T02:28:36Z,5910000,False,89.0,234.0,1,left,MISS A. Newell 25' 3PT,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
601,PT05M38.00S,2025-12-20T02:28:33.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,86,116,2025-12-20T02:28:36Z,5920000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,600.0,,,,,,,,,,,,
603,PT05M16.00S,2025-12-20T02:29:02.5Z,4,REGULAR,3pt,Jump Shot,[],1630322,83.78777923784494,3.1862745098039214,1610612759,86,119,2025-12-20T02:29:07Z,5940000,False,-234.0,100.0,1,right,L. Waters III 25' 3PT  (8 PTS) (C. Bryant 1 AST),"[1630322, 1642868]",1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,25.45,Made,8.0,,,,,,,,,C. Bryant,1642868.0,1.0,,,,,,
605,PT04M53.00S,2025-12-20T02:29:23.7Z,4,REGULAR,2pt,Jump Shot,[],1628379,9.806176084099869,73.52941176470588,1610612737,88,119,2025-12-20T02:29:29Z,5960000,False,-118.0,40.0,1,left,L. Kennard 12' fadeaway Jump Shot (10 PTS) (A. Newell 1 AST),"[1628379, 1642854]",1610612737.0,ATL,fadeaway,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,12.41,Made,10.0,,,,,,,,,A. Newell,1642854.0,1.0,,,,,,
607,PT04M27.00S,2025-12-20T02:29:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,93.38042049934296,50.49019607843137,1610612759,88,121,2025-12-20T02:29:55Z,5980000,False,2.0,10.0,1,right,J. McLaughlin driving Layup (4 PTS),[1629162],1610612759.0,SAS,driving,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,1.0,Made,4.0,,,,,,,,,,,,,,,,,
608,PT04M15.00S,2025-12-20T02:30:02.2Z,4,REGULAR,2pt,Jump Shot,[],1630811,21.107095926412615,52.450980392156865,1610612737,90,121,2025-12-20T02:30:07Z,5990000,False,-12.0,146.0,1,left,K. Wallace 14' step back Jump Shot (2 PTS) (Z. Risacher 3 AST),"[1630811, 1642258]",1610612737.0,ATL,step back,,,Wallace,K. Wallace,,,,,Mid-Range,8-16 Center,14.64,Made,2.0,,,,,,,,,Z. Risacher,1642258.0,3.0,,,,,,
610,PT03M55.00S,2025-12-20T02:30:23.9Z,4,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612759,90,121,2025-12-20T02:30:47Z,6010000,False,,,0,,Z. Risacher shooting personal FOUL (2 PF) (Bryant 2 FT),"[1642258, 1642868]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,1193.0,,,,,,,,,,,2.0,0.0,Bryant,1642868.0,,
612,PT03M55.00S,2025-12-20T02:30:48.2Z,4,REGULAR,freethrow,1 of 2,[],1642868,,,1610612759,90,121,2025-12-20T02:30:48Z,6030000,False,,,0,,MISS C. Bryant Free Throw 1 of 2,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
613,PT03M55.00S,2025-12-20T02:30:48.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,90,121,2025-12-20T02:30:48Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,612.0,,,,,,,,,,,,
614,PT03M55.00S,2025-12-20T02:31:02.3Z,4,REGULAR,freethrow,2 of 2,[],1642868,,,1610612759,90,122,2025-12-20T02:31:02Z,6050000,False,,,0,,C. Bryant Free Throw 2 of 2 (1 PTS),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
615,PT03M40.00S,2025-12-20T02:31:19.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630811,16.90210249671485,51.470588235294116,1610612737,92,122,2025-12-20T02:31:24Z,6060000,False,-7.0,106.0,1,left,K. Wallace 10' pullup Jump Shot (4 PTS),[1630811],1610612737.0,ATL,pullup,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),8-16 Center,10.67,Made,4.0,,,,,,,,,,,,,,,,,
616,PT03M24.00S,2025-12-20T02:31:35.1Z,4,REGULAR,3pt,Jump Shot,[],203482,64.60249671484888,42.64705882352941,1610612759,92,122,2025-12-20T02:31:40Z,6070000,False,-37.0,280.0,1,right,MISS K. Olynyk 28' 3PT,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,28.26,Missed,,,,,,,,,,,,,,,,,,
617,PT03M21.00S,2025-12-20T02:31:38.1Z,4,REGULAR,rebound,defensive,[],1642258,,,1610612737,92,122,2025-12-20T02:31:40Z,6080000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:4),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,,,,,616.0,6.0,4.0,2.0,,,,,,,,,
618,PT03M05.00S,2025-12-20T02:31:55.1Z,4,REGULAR,2pt,Jump Shot,[],1642258,18.74178712220762,16.911764705882355,1610612737,92,122,2025-12-20T02:32:00Z,6090000,False,165.0,124.0,1,left,MISS Z. Risacher 20' Jump Shot,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Right Center,20.65,Missed,,,,,,,,,,,,,,,,,,
619,PT03M01.00S,2025-12-20T02:31:57.6Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,92,122,2025-12-20T02:31:57Z,6100000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,,,,,,618.0,1.0,1.0,0.0,,,,,,,,,
620,PT02M50.00S,2025-12-20T02:32:08.9Z,4,REGULAR,3pt,Jump Shot,[],1642868,93.77463863337714,2.941176470588235,1610612759,92,122,2025-12-20T02:32:13Z,6110000,False,-235.0,6.0,1,right,MISS C. Bryant 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
621,PT02M47.00S,2025-12-20T02:32:11.9Z,4,REGULAR,rebound,defensive,[],1630811,,,1610612737,92,122,2025-12-20T02:32:13Z,6120000,False,,,0,,K. Wallace REBOUND (Off:0 Def:1),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Left Corner 3,24+ Left,,,,,,,,620.0,1.0,1.0,0.0,,,,,,,,,
622,PT02M42.00S,2025-12-20T02:32:17.5Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1642258,21.632720105124836,19.852941176470587,1610612737,92,122,2025-12-20T02:32:29Z,6130000,False,151.0,151.0,1,left,MISS Z. Risacher 21' running pullup Shot,[1642258],1610612737.0,ATL,running pullup,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Right Center,21.32,Missed,,,,,,,,,,,,,,,,,,
623,PT02M41.00S,2025-12-20T02:32:18.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,92,122,2025-12-20T02:32:29Z,6140000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,622.0,,,,,,,,,,,,
625,PT02M23.00S,2025-12-20T02:32:44.8Z,4,REGULAR,2pt,Jump Shot,[],203482,76.03482260183968,50.73529411764706,1610612759,92,124,2025-12-20T02:34:26Z,6160000,False,4.0,173.0,1,right,K. Olynyk 17' pullup Jump Shot (2 PTS),[203482],1610612759.0,SAS,pullup,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,17.28,Made,2.0,,,,,,,,,,,,,,,,,
626,PT02M03.00S,2025-12-20T02:33:04.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631243,5.338370565045992,51.470588235294116,1610612737,94,124,2025-12-20T02:33:08Z,6170000,False,-7.0,-2.0,1,left,M. Gueye DUNK (2 PTS) (K. Wallace 2 AST),"[1631243, 1630811]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,,,,,,,,,K. Wallace,1630811.0,2.0,,,,,,
629,PT01M46.00S,2025-12-20T02:33:39.6Z,4,REGULAR,turnover,out-of-bounds,[],203482,,,1610612759,94,124,2025-12-20T02:33:45Z,6200000,False,,,0,,K. Olynyk lost ball out-of-bounds TURNOVER (1 TO),[203482],1610612759.0,SAS,lost ball,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,201246.0,1.0,,,,,,,,,,,,,,,
630,PT01M34.00S,2025-12-20T02:34:00.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642854,4.812746386333772,52.450980392156865,1610612737,94,124,2025-12-20T02:34:08Z,6210000,False,-12.0,-7.0,1,left,MISS A. Newell driving Layup,[1642854],1610612737.0,ATL,driving,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
631,PT01M34.00S,2025-12-20T02:34:00.8Z,4,REGULAR,rebound,offensive,[],1631243,,,1610612737,94,124,2025-12-20T02:34:08Z,6220000,False,,,0,,M. Gueye REBOUND (Off:2 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,630.0,4.0,2.0,2.0,,,,,,,,,
632,PT01M34.00S,2025-12-20T02:34:05.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631243,5.590000152587891,50.0,1610612737,96,124,2025-12-20T02:34:05Z,6230000,False,0.0,0.0,1,left,M. Gueye tip DUNK (4 PTS),[1631243],1610612737.0,ATL,tip,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
633,PT01M17.00S,2025-12-20T02:34:24.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203482,89.04402102496715,53.92156862745098,1610612759,96,126,2025-12-20T02:34:30Z,6240000,False,20.0,50.0,1,right,K. Olynyk Hook (4 PTS),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,4.0,,,,,,,,,,,,,,,,,
634,PT01M11.00S,2025-12-20T02:34:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,4.418528252299605,54.166666666666664,1610612737,96,126,2025-12-20T02:36:15Z,6250000,False,-21.0,-11.0,1,left,MISS Z. Risacher driving Layup,[1642258],1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
635,PT01M08.00S,2025-12-20T02:34:35.6Z,4,REGULAR,rebound,defensive,[],1642868,,,1610612759,96,126,2025-12-20T02:34:37Z,6260000,False,,,0,,C. Bryant REBOUND (Off:0 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,634.0,1.0,1.0,0.0,,,,,,,,,
636,PT00M53.30S,2025-12-20T02:34:51.6Z,4,REGULAR,turnover,bad pass,[],1629162,,,1610612759,96,126,2025-12-20T02:34:55Z,6270000,False,,,0,,J. McLaughlin bad pass TURNOVER (1 TO),"[1629162, 1630811]",1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,16-24 Center,,,,,1.0,Wallace,1630811.0,,,,,,,,,,,,,
637,PT00M53.30S,2025-12-20T02:34:51.6Z,4,REGULAR,steal,,[],1630811,,,1610612737,96,126,2025-12-20T02:34:53Z,6280000,False,,,0,,K. Wallace STEAL (1 STL),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
638,PT00M49.20S,2025-12-20T02:34:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630811,5.732588699080158,51.470588235294116,1610612737,96,126,2025-12-20T02:35:01Z,6290000,False,-7.0,1.0,1,left,MISS K. Wallace running Layup,[1630811],1610612737.0,ATL,running,,,Wallace,K. Wallace,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
639,PT00M46.60S,2025-12-20T02:34:58.2Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612759,96,126,2025-12-20T02:35:01Z,6300000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,,638.0,2.0,2.0,0.0,,,,,,,,,
640,PT00M42.80S,2025-12-20T02:35:02.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203482,92.06636005256242,97.30392156862744,1610612759,96,126,2025-12-20T02:35:08Z,6310000,False,237.0,22.0,1,right,MISS K. Olynyk running 3PT,[203482],1610612759.0,SAS,running,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,23.75,Missed,,,,,,,,,,,,,,,,,,
641,PT00M39.80S,2025-12-20T02:35:05.0Z,4,REGULAR,rebound,offensive,[],1629162,,,1610612759,96,126,2025-12-20T02:35:05Z,6320000,False,,,0,,J. McLaughlin REBOUND (Off:1 Def:2),[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Right Corner 3,24+ Right,,,,,,,,640.0,3.0,2.0,1.0,,,,,,,,,
642,PT00M25.60S,2025-12-20T02:35:20.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,96,126,2025-12-20T02:35:25Z,6330000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,201246.0,,,,,,,,,,,,,,,,
643,PT00M12.20S,2025-12-20T02:35:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642854,5.732588699080158,51.225490196078425,1610612737,98,126,2025-12-20T02:35:51Z,6340000,False,-6.0,1.0,1,left,A. Newell driving Layup (9 PTS) (K. Wallace 3 AST),"[1642854, 1630811]",1610612737.0,ATL,driving,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,0.63,Made,9.0,,,,,,,,,K. Wallace,1630811.0,3.0,,,,,,
645,PT00M12.20S,2025-12-20T02:35:53.3Z,4,REGULAR,foul,personal,['1freethrow'],1631110,,,1610612737,98,126,2025-12-20T02:36:03Z,6360000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Newell 1 FT),"[1631110, 1642854]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,1193.0,,,,,,,,,,,1.0,0.0,Newell,1642854.0,,
647,PT00M12.20S,2025-12-20T02:36:11.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1642854,,,1610612737,98,126,2025-12-20T02:36:11Z,6380000,False,,,0,,MISS A. Newell Free Throw 1 of 1,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
648,PT00M10.10S,2025-12-20T02:36:13.4Z,4,REGULAR,rebound,defensive,[],203482,,,1610612759,98,126,2025-12-20T02:36:15Z,6390000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,647.0,1.0,1.0,0.0,,,,,,,,,
649,PT00M00.00S,2025-12-20T02:36:29.3Z,4,REGULAR,period,end,[],0,,,1610612759,98,126,2025-12-20T02:36:29Z,6400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.00S,2025-12-20T02:36:31.6Z,4,REGULAR,game,end,[],0,,,0,98,126,2025-12-20T02:36:31Z,6410000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
