actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
505,PT12M00.00S,2026-01-18T02:18:18.6Z,4,REGULAR,substitution,out,['startperiod'],1629674,,,1610612737,74,117,2026-01-18T02:18:35Z,5000000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2026-01-18T02:18:18.6Z,4,REGULAR,substitution,in,['startperiod'],1629638,,,1610612737,74,117,2026-01-18T02:18:35Z,5010000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2026-01-18T02:18:18.6Z,4,REGULAR,substitution,in,['startperiod'],1630573,,,1610612737,74,117,2026-01-18T02:18:35Z,5020000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2026-01-18T02:18:18.6Z,4,REGULAR,substitution,in,['startperiod'],1642873,,,1610612737,74,117,2026-01-18T02:18:35Z,5030000,False,,,0,,SUB in: A. Williams,[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2026-01-18T02:18:39.0Z,4,REGULAR,period,start,[],0,,,1610612738,74,117,2026-01-18T02:18:39Z,5040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M48.00S,2026-01-18T02:18:50.3Z,4,REGULAR,3pt,Jump Shot,[],1629014,67.49342969776609,66.66666666666666,1610612738,74,117,2026-01-18T02:18:55Z,5050000,False,83.0,253.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
511,PT11M44.00S,2026-01-18T02:18:54.3Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612737,74,117,2026-01-18T02:18:55Z,5060000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,510.0,2.0,2.0,0.0,,,,,,,,,,,,,,
512,PT11M37.00S,2026-01-18T02:19:00.8Z,4,REGULAR,3pt,Jump Shot,[],1629638,6.1268068331143235,96.56862745098039,1610612737,77,117,2026-01-18T02:19:05Z,5070000,False,-233.0,5.0,1,left,N. Alexander-Walker 3PT  (18 PTS) (J. Johnson 5 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,18.0,,,,,J. Johnson,1630552.0,5.0,,,,,,
514,PT11M25.00S,2026-01-18T02:19:16.1Z,4,REGULAR,foul,offensive,[],1642873,,,1610612738,77,117,2026-01-18T02:19:37Z,5090000,False,,,0,,A. Williams off-the-ball offensive FOUL (1 PF),"[1642873, 1629638]",1610612738.0,BOS,off-the-ball,,,Williams,A. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,1627961.0,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,
516,PT11M25.00S,2026-01-18T02:19:16.1Z,4,REGULAR,turnover,offensive foul,[],1642873,,,1610612738,77,117,2026-01-18T02:19:29Z,5110000,False,,,0,,A. Williams offensive foul TURNOVER (1 TO),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,1627963.0,1.0,,,,,,,,,,,
517,PT11M15.00S,2026-01-18T02:19:44.6Z,4,REGULAR,foul,offensive,[],1630168,,,1610612737,77,117,2026-01-18T02:19:56Z,5120000,False,,,0,,O. Okongwu off-the-ball offensive FOUL (3 PF),"[1630168, 1630573]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627961.0,,,,,,,3.0,0.0,Hauser,1630573.0,,
519,PT11M15.00S,2026-01-18T02:19:44.6Z,4,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,77,117,2026-01-18T02:19:44Z,5140000,False,,,0,,O. Okongwu offensive foul TURNOVER (2 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627961.0,2.0,,,,,,,,,,,
520,PT11M01.00S,2026-01-18T02:20:13.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,66.96780551905388,37.5,1610612738,77,117,2026-01-18T02:20:20Z,5150000,False,-62.0,258.0,1,right,MISS S. Hauser 26' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
521,PT10M58.00S,2026-01-18T02:20:16.0Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612737,77,117,2026-01-18T02:20:20Z,5160000,False,,,0,,C. Kispert REBOUND (Off:2 Def:2),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,520.0,4.0,2.0,2.0,,,,,,,,,,,,,,
522,PT10M53.00S,2026-01-18T02:20:20.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,5.469776609724048,52.69607843137255,1610612737,77,117,2026-01-18T02:20:27Z,5170000,False,-13.0,-1.0,1,left,MISS N. Alexander-Walker running Layup,[1629638],1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
523,PT10M49.00S,2026-01-18T02:20:24.1Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612737,77,117,2026-01-18T02:20:27Z,5180000,False,,,0,,C. Kispert REBOUND (Off:3 Def:2),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,522.0,5.0,2.0,3.0,,,,,,,,,,,,,,
524,PT10M49.00S,2026-01-18T02:20:24.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630557,5.590000152587891,50.0,1610612737,79,117,2026-01-18T02:20:27Z,5190000,False,0.0,0.0,1,left,C. Kispert tip DUNK (13 PTS),[1630557],1610612737.0,ATL,tip,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,13.0,,,,,,,,,,,,,
525,PT10M40.00S,2026-01-18T02:20:33.6Z,4,REGULAR,3pt,Jump Shot,[],1642864,69.85873850197109,74.26470588235294,1610612738,79,120,2026-01-18T02:20:40Z,5200000,False,121.0,231.0,1,right,H. González 26' 3PT  (7 PTS) (A. Williams 1 AST),"[1642864, 1642873]",1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,26.07,Made,,,,,7.0,,,,,A. Williams,1642873.0,1.0,,,,,,
527,PT10M30.00S,2026-01-18T02:20:43.8Z,4,REGULAR,3pt,Jump Shot,[],1630552,31.09395532194481,54.90196078431373,1610612737,79,120,2026-01-18T02:20:50Z,5220000,False,-25.0,240.0,1,left,MISS J. Johnson 24' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,24.1,Missed,,,,,,,,,,,,,,,,,,
528,PT10M26.00S,2026-01-18T02:20:47.8Z,4,REGULAR,rebound,defensive,[],1642873,,,1610612738,79,120,2026-01-18T02:20:50Z,5230000,False,,,0,,A. Williams REBOUND (Off:0 Def:1),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,Above the Break 3,24+ Center,,,527.0,1.0,1.0,0.0,,,,,,,,,,,,,,
529,PT10M25.00S,2026-01-18T02:20:49.3Z,4,REGULAR,turnover,lost ball,[],1642873,,,1610612738,79,120,2026-01-18T02:20:53Z,5240000,False,,,0,,A. Williams lost ball TURNOVER (2 TO),"[1642873, 1629638]",1610612738.0,BOS,,,,Williams,A. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,,,,Alexander-Walker,1629638.0
530,PT10M25.00S,2026-01-18T02:20:49.3Z,4,REGULAR,steal,,[],1629638,,,1610612737,79,120,2026-01-18T02:20:51Z,5250000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
531,PT10M21.00S,2026-01-18T02:20:53.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,31.09395532194481,36.27450980392157,1610612737,82,120,2026-01-18T02:21:56Z,5260000,False,69.0,240.0,1,left,C. Kispert 24' 3PT running pullup (16 PTS) (O. Okongwu 3 AST),"[1630557, 1630168]",1610612737.0,ATL,running pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,24.94,Made,,,,,16.0,,,,,O. Okongwu,1630168.0,3.0,,,,,,
533,PT10M04.00S,2026-01-18T02:21:09.8Z,4,REGULAR,3pt,Jump Shot,[],1630573,71.04139290407359,79.41176470588235,1610612738,82,120,2026-01-18T02:21:15Z,5280000,False,147.0,220.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
534,PT10M01.00S,2026-01-18T02:21:12.8Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612737,82,120,2026-01-18T02:21:15Z,5290000,False,,,0,,C. Kispert REBOUND (Off:3 Def:3),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,533.0,6.0,3.0,3.0,,,,,,,,,,,,,,
535,PT09M57.00S,2026-01-18T02:21:18.1Z,4,REGULAR,foul,personal,['2freethrow'],1642873,,,1610612737,82,120,2026-01-18T02:21:39Z,5300000,False,,,0,,A. Williams shooting personal FOUL (2 PF) (Johnson 2 FT),"[1642873, 1630552]",1610612738.0,BOS,shooting,,,Williams,A. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,,,,,,,2.0,0.0,Johnson,1630552.0,,
537,PT09M57.00S,2026-01-18T02:21:44.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630552,,,1610612737,82,120,2026-01-18T02:21:44Z,5320000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
538,PT09M57.00S,2026-01-18T02:21:44.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,82,120,2026-01-18T02:21:44Z,5330000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,537.0,,,,,,,,,,,,,,,,,
539,PT09M57.00S,2026-01-18T02:22:01.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630552,,,1610612737,83,120,2026-01-18T02:22:01Z,5340000,False,,,0,,J. Johnson Free Throw 2 of 2 (12 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
540,PT09M34.00S,2026-01-18T02:22:25.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,82.07950065703022,41.42156862745098,1610612738,83,120,2026-01-18T02:22:30Z,5350000,False,-43.0,116.0,1,right,MISS A. Simons 12' pullup Shot,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,12.37,Missed,,,,,,,,,,,,,,,,,,
541,PT09M30.00S,2026-01-18T02:22:29.2Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612737,83,120,2026-01-18T02:22:30Z,5360000,False,,,0,,C. Kispert REBOUND (Off:3 Def:4),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,540.0,7.0,4.0,3.0,,,,,,,,,,,,,,
544,PT09M27.00S,2026-01-18T02:22:51.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,83,120,2026-01-18T02:24:59Z,5390000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M27.00S,2026-01-18T02:25:02.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630557,9.806176084099869,43.872549019607845,1610612737,83,120,2026-01-18T02:26:00Z,5410000,False,31.0,40.0,1,left,MISS C. Kispert running Layup - blocked,"[1630557, 1642873]",1610612737.0,ATL,running,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,Williams,1642873.0,,,,,,,,,
547,PT09M27.00S,2026-01-18T02:25:02.6Z,4,REGULAR,block,,[],1642873,,,1610612737,83,120,2026-01-18T02:25:05Z,5420000,False,,,0,,A. Williams BLOCK (1 BLK),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
548,PT09M27.00S,2026-01-18T02:25:02.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,83,120,2026-01-18T02:26:00Z,5430000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,546.0,,,,,,,,,,,,,,,,,
549,PT09M25.00S,2026-01-18T02:26:00.6Z,4,REGULAR,jumpball,recovered,[],1629014,,,1610612738,83,120,2026-01-18T02:26:00Z,5440000,False,,,0,,Jump Ball A. Williams vs. O. Okongwu: Tip to A. Simons,"[1629014, 1642873, 1630168]",1610612738.0,BOS,challenge,A. Simons,1629014.0,Simons,A. Simons,Williams,1642873.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
554,PT09M04.00S,2026-01-18T02:26:21.1Z,4,REGULAR,3pt,Jump Shot,[],1631248,74.98357424441524,10.049019607843137,1610612738,83,120,2026-01-18T02:26:28Z,5470000,False,-200.0,183.0,1,right,MISS B. Scheierman 27' pullup 3PT,[1631248],1610612738.0,BOS,pullup,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
555,PT09M00.00S,2026-01-18T02:26:25.1Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612737,83,120,2026-01-18T02:26:28Z,5480000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,554.0,3.0,3.0,0.0,,,,,,,,,,,,,,
556,PT08M56.00S,2026-01-18T02:26:28.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,27.94021024967148,75.73529411764706,1610612737,83,120,2026-01-18T02:26:37Z,5490000,False,-129.0,210.0,1,left,MISS N. Alexander-Walker 24' running 3PT,[1629638],1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
557,PT08M54.00S,2026-01-18T02:26:30.7Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,83,120,2026-01-18T02:26:37Z,5500000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:5),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,556.0,5.0,5.0,0.0,,,,,,,,,,,,,,
558,PT08M48.00S,2026-01-18T02:26:38.3Z,4,REGULAR,3pt,Jump Shot,[],1630573,76.2976346911958,12.745098039215685,1610612738,83,120,2026-01-18T02:26:44Z,5510000,False,-186.0,170.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
559,PT08M43.00S,2026-01-18T02:26:43.3Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,83,120,2026-01-18T02:26:44Z,5520000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,558.0,7.0,4.0,3.0,,,,,,,,,,,,,,
560,PT08M35.00S,2026-01-18T02:26:53.4Z,4,REGULAR,foul,personal,[],1642873,,,1610612737,83,120,2026-01-18T02:27:15Z,5530000,False,,,0,,A. Williams personal FOUL (3 PF),"[1642873, 1630168]",1610612738.0,BOS,,,,Williams,A. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,,,,,,,3.0,0.0,Okongwu,1630168.0,,
562,PT08M28.00S,2026-01-18T02:27:19.7Z,4,REGULAR,3pt,Jump Shot,[],1628379,6.915243101182654,4.411764705882353,1610612737,83,120,2026-01-18T02:27:25Z,5550000,False,228.0,13.0,1,left,MISS L. Kennard 3PT,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
563,PT08M24.00S,2026-01-18T02:27:23.7Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,83,120,2026-01-18T02:27:25Z,5560000,False,,,0,,S. Hauser REBOUND (Off:0 Def:6),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,562.0,6.0,6.0,0.0,,,,,,,,,,,,,,
564,PT08M18.00S,2026-01-18T02:27:28.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,76.03482260183968,90.19607843137256,1610612738,83,123,2026-01-18T02:27:35Z,5570000,False,201.0,173.0,1,right,S. Hauser 26' 3PT running (27 PTS) (B. Scheierman 3 AST),"[1630573, 1631248]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,26.51,Made,,,,,27.0,,,,,B. Scheierman,1631248.0,3.0,,,,,,
566,PT08M05.00S,2026-01-18T02:27:41.9Z,4,REGULAR,3pt,Jump Shot,[],1630552,12.040078843626807,96.07843137254902,1610612737,83,123,2026-01-18T02:27:47Z,5590000,False,-230.0,61.0,1,left,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,23.83,Missed,,,,,,,,,,,,,,,,,,
567,PT08M02.00S,2026-01-18T02:27:44.9Z,4,REGULAR,rebound,defensive,[],1642873,,,1610612738,83,123,2026-01-18T02:27:47Z,5600000,False,,,0,,A. Williams REBOUND (Off:0 Def:2),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,Left Corner 3,24+ Left,,,566.0,2.0,2.0,0.0,,,,,,,,,,,,,,
568,PT07M55.00S,2026-01-18T02:27:51.8Z,4,REGULAR,3pt,Jump Shot,[],1630573,66.83639947437582,63.23529411764706,1610612738,83,126,2026-01-18T02:27:58Z,5610000,False,66.0,259.0,1,right,S. Hauser 26' 3PT  (30 PTS) (A. Simons 1 AST),"[1630573, 1629014]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.75,Made,,,,,30.0,,,,,A. Simons,1629014.0,1.0,,,,,,
570,PT07M53.00S,2026-01-18T02:27:56.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,83,126,2026-01-18T02:27:56Z,5630000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M53.00S,2026-01-18T02:29:23.6Z,4,REGULAR,substitution,out,[],1629638,,,1610612737,83,126,2026-01-18T02:30:21Z,5640000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M53.00S,2026-01-18T02:29:23.6Z,4,REGULAR,substitution,in,[],203468,,,1610612737,83,126,2026-01-18T02:30:21Z,5650000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M40.00S,2026-01-18T02:31:00.8Z,4,REGULAR,turnover,lost ball,[],1630168,,,1610612737,83,126,2026-01-18T02:31:07Z,5660000,False,,,0,,O. Okongwu lost ball TURNOVER (3 TO),"[1630168, 1631248]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,3.0,,,,,,,,,,Scheierman,1631248.0
574,PT07M40.00S,2026-01-18T02:31:00.8Z,4,REGULAR,steal,,[],1631248,,,1610612738,83,126,2026-01-18T02:31:03Z,5670000,False,,,0,,B. Scheierman STEAL (2 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
575,PT07M20.00S,2026-01-18T02:31:20.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,67.36202365308804,47.05882352941176,1610612738,83,126,2026-01-18T02:31:26Z,5680000,False,-15.0,254.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
576,PT07M15.00S,2026-01-18T02:31:25.7Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,83,126,2026-01-18T02:31:26Z,5690000,False,,,0,,J. Johnson REBOUND (Off:1 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,575.0,8.0,7.0,1.0,,,,,,,,,,,,,,
577,PT07M11.00S,2026-01-18T02:31:28.9Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612737,83,126,2026-01-18T02:31:34Z,5700000,False,,,0,,C. McCollum bad pass TURNOVER (3 TO),"[203468, 1631248]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,,,,,,,,,,Scheierman,1631248.0
578,PT07M11.00S,2026-01-18T02:31:28.9Z,4,REGULAR,steal,,[],1631248,,,1610612738,83,126,2026-01-18T02:31:32Z,5710000,False,,,0,,B. Scheierman STEAL (3 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
579,PT07M06.00S,2026-01-18T02:31:34.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630573,72.61826544021025,18.137254901960784,1610612738,83,126,2026-01-18T02:31:41Z,5720000,False,-159.0,205.0,1,right,MISS S. Hauser 25' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
580,PT07M02.00S,2026-01-18T02:31:37.9Z,4,REGULAR,rebound,offensive,[],1629014,,,1610612738,83,126,2026-01-18T02:31:37Z,5730000,False,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,579.0,2.0,1.0,1.0,,,,,,,,,,,,,,
581,PT07M00.00S,2026-01-18T02:31:39.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630573,72.61826544021025,20.098039215686274,1610612738,83,126,2026-01-18T02:33:30Z,5740000,False,-150.0,205.0,1,right,MISS S. Hauser 25' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
582,PT06M57.00S,2026-01-18T02:31:42.9Z,4,REGULAR,rebound,defensive,[],203468,,,1610612737,83,126,2026-01-18T02:31:45Z,5750000,False,,,0,,C. McCollum REBOUND (Off:2 Def:5),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,581.0,7.0,5.0,2.0,,,,,,,,,,,,,,
583,PT06M52.00S,2026-01-18T02:31:47.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630552,17.296320630749015,48.28431372549019,1610612737,83,126,2026-01-18T02:33:56Z,5760000,False,9.0,110.0,1,left,MISS J. Johnson 11' running pullup Shot,[1630552],1610612737.0,ATL,running pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.04,Missed,,,,,,,,,,,,,,,,,,
584,PT06M49.00S,2026-01-18T02:31:50.9Z,4,REGULAR,rebound,defensive,[],1642873,,,1610612738,83,126,2026-01-18T02:31:57Z,5770000,False,,,0,,A. Williams REBOUND (Off:0 Def:3),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,583.0,3.0,3.0,0.0,,,,,,,,,,,,,,
585,PT06M33.00S,2026-01-18T02:32:06.5Z,4,REGULAR,turnover,bad pass,[],1630573,,,1610612738,83,126,2026-01-18T02:35:01Z,5780000,False,,,0,,S. Hauser bad pass TURNOVER (2 TO),"[1630573, 1630552]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,,,,Johnson,1630552.0
586,PT06M33.00S,2026-01-18T02:32:06.5Z,4,REGULAR,steal,,[],1630552,,,1610612737,83,126,2026-01-18T02:32:08Z,5790000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
587,PT06M28.00S,2026-01-18T02:32:11.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203468,5.863994743758213,51.9607843137255,1610612737,85,126,2026-01-18T02:32:20Z,5800000,False,-10.0,3.0,1,left,C. McCollum running Layup (8 PTS) (C. Kispert 1 AST),"[203468, 1630557]",1610612737.0,ATL,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,8.0,,,,,C. Kispert,1630557.0,1.0,,,,,,
589,PT06M10.00S,2026-01-18T02:32:29.2Z,4,REGULAR,3pt,Jump Shot,[],1630573,67.62483574244416,64.4607843137255,1610612738,85,126,2026-01-18T02:36:16Z,5820000,False,72.0,252.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
590,PT06M08.00S,2026-01-18T02:32:31.2Z,4,REGULAR,rebound,offensive,[],1642864,,,1610612738,85,126,2026-01-18T02:32:34Z,5830000,False,,,0,,H. González REBOUND (Off:1 Def:6),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Center,,,589.0,7.0,6.0,1.0,,,,,,,,,,,,,,
