actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
504,PT03M29.00S,2026-02-25T02:10:10.9Z,3,REGULAR,block,,[],1630264,,,1610612737,86,56,2026-02-25T02:10:13Z,5010000,False,,,0,,A. Gill BLOCK (1 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
505,PT03M28.00S,2026-02-25T02:10:11.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,86,56,2026-02-25T02:10:33Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,503.0,,,,,,,,,,,,,,,,,
507,PT03M28.00S,2026-02-25T02:10:24.3Z,3,REGULAR,substitution,out,[],1641731,,,1610612737,86,56,2026-02-25T02:10:29Z,5040000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT03M28.00S,2026-02-25T02:10:24.3Z,3,REGULAR,substitution,in,[],1630551,,,1610612737,86,56,2026-02-25T02:10:29Z,5050000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT03M21.00S,2026-02-25T02:10:49.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,15.850854139290407,96.32352941176471,1610612737,86,56,2026-02-25T02:10:57Z,5060000,False,-232.0,96.0,1,left,MISS G. Vincent 25' step back 3PT,[1629216],1610612737.0,ATL,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
510,PT03M17.00S,2026-02-25T02:10:53.7Z,3,REGULAR,rebound,defensive,[],1642860,,,1610612764,86,56,2026-02-25T02:10:57Z,5070000,False,,,0,,W. Riley REBOUND (Off:1 Def:2),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,509.0,3.0,2.0,1.0,,,,,,,,,,,,,,
511,PT03M16.00S,2026-02-25T02:10:54.5Z,3,REGULAR,turnover,bad pass,[],1642860,,,1610612764,86,56,2026-02-25T02:11:01Z,5080000,False,,,0,,W. Riley bad pass TURNOVER (2 TO),"[1642860, 1630700]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Daniels,1630700.0,,,,,,,,,,,
512,PT03M16.00S,2026-02-25T02:10:54.5Z,3,REGULAR,steal,,[],1630700,,,1610612737,86,56,2026-02-25T02:10:56Z,5090000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
513,PT03M14.00S,2026-02-25T02:10:57.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642258,8.09789750328515,49.50980392156863,1610612737,88,56,2026-02-25T02:11:09Z,5100000,False,2.0,24.0,1,left,Z. Risacher cutting Layup (8 PTS) (D. Daniels 7 AST),"[1642258, 1630700]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,,,,,,,,8.0,D. Daniels,1630700.0,7.0
515,PT02M57.00S,2026-02-25T02:11:12.8Z,3,REGULAR,turnover,lost ball,[],1630536,,,1610612764,88,56,2026-02-25T02:11:18Z,5120000,False,,,0,,S. Cooper lost ball TURNOVER (1 TO),"[1630536, 1630700]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Daniels,1630700.0,,,,,,,,,,,
516,PT02M57.00S,2026-02-25T02:11:12.8Z,3,REGULAR,steal,,[],1630700,,,1610612737,88,56,2026-02-25T02:11:14Z,5130000,False,,,0,,D. Daniels STEAL (3 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
517,PT02M47.00S,2026-02-25T02:11:24.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630228,5.995400788436268,96.81372549019608,1610612737,91,56,2026-02-25T02:11:31Z,5140000,False,-234.0,4.0,1,left,J. Kuminga 3PT  (16 PTS) (Z. Risacher 2 AST),"[1630228, 1642258]",1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,23.41,Made,,,,,,,,,,,,,,,16.0,Z. Risacher,1642258.0,2.0
519,PT02M46.00S,2026-02-25T02:11:29.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,91,56,2026-02-25T02:11:29Z,5160000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M46.00S,2026-02-25T02:14:11.4Z,3,REGULAR,substitution,out,[],1630700,,,1610612764,91,56,2026-02-25T02:14:14Z,5170000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M46.00S,2026-02-25T02:14:11.4Z,3,REGULAR,substitution,in,[],1629638,,,1610612764,91,56,2026-02-25T02:14:14Z,5180000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M33.00S,2026-02-25T02:14:38.9Z,3,REGULAR,3pt,Jump Shot,[],1630551,72.48685939553219,22.30392156862745,1610612764,91,59,2026-02-25T02:14:43Z,5190000,False,-138.0,206.0,1,right,J. Champagnie 24' 3PT  (11 PTS) (A. Gill 2 AST),"[1630551, 1630264]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.83,Made,,,,,,,,,,,,,,,11.0,A. Gill,1630264.0,2.0
524,PT02M14.00S,2026-02-25T02:14:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,4.812746386333772,50.0,1610612737,93,59,2026-02-25T02:20:19Z,5210000,False,0.0,-7.0,1,left,J. Kuminga driving Layup (18 PTS) (G. Vincent 1 AST),"[1630228, 1629216]",1610612737.0,ATL,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,,,,,,,,,18.0,G. Vincent,1629216.0,1.0
526,PT02M07.00S,2026-02-25T02:15:05.2Z,3,REGULAR,3pt,Jump Shot,[],1630536,94.82588699080158,3.431372549019608,1610612764,93,59,2026-02-25T02:15:10Z,5230000,False,-233.0,-4.0,1,right,MISS S. Cooper 3PT,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
527,PT02M03.00S,2026-02-25T02:15:09.2Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,93,59,2026-02-25T02:15:10Z,5240000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:4),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,526.0,4.0,4.0,0.0,,,,,,,,,,,,,,
528,PT01M52.00S,2026-02-25T02:15:19.9Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612737,93,59,2026-02-25T02:15:23Z,5250000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 1630551]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Champagnie,1630551.0,,,,,,,,,,,
529,PT01M52.00S,2026-02-25T02:15:19.9Z,3,REGULAR,steal,,[],1630551,,,1610612764,93,59,2026-02-25T02:15:21Z,5260000,False,,,0,,J. Champagnie STEAL (2 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
530,PT01M47.00S,2026-02-25T02:15:24.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630551,73.40670170827858,18.137254901960784,1610612764,93,62,2026-02-25T02:21:42Z,5270000,False,-159.0,197.0,1,right,J. Champagnie 25' 3PT running (14 PTS) (J. Watkins 1 AST),"[1630551, 1642364]",1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.37,Made,,,,,,,,,,,,,,,14.0,J. Watkins,1642364.0,1.0
532,PT01M47.00S,2026-02-25T02:15:31.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,93,62,2026-02-25T02:15:31Z,5290000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT01M23.00S,2026-02-25T02:17:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,5.469776609724048,50.245098039215684,1610612737,95,62,2026-02-25T02:18:01Z,5310000,False,-1.0,-1.0,1,left,J. Kuminga reverse Layup (20 PTS) (N. Alexander-Walker 5 AST),"[1630228, 1629638]",1610612737.0,ATL,reverse,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,,,,,,,,,20.0,N. Alexander-Walker,1629638.0,5.0
536,PT01M23.00S,2026-02-25T02:17:48.3Z,3,REGULAR,foul,personal,['1freethrow'],1630551,,,1610612737,95,62,2026-02-25T02:18:00Z,5330000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Kuminga 1 FT),"[1630551, 1630228]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627963.0,1.0,0.0,Kuminga,1630228.0,,,,
538,PT01M23.00S,2026-02-25T02:18:01.1Z,3,REGULAR,freethrow,1 of 1,[],1630228,,,1610612737,96,62,2026-02-25T02:18:01Z,5350000,False,,,0,,J. Kuminga Free Throw 1 of 1 (21 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,,,,,,21.0,,,
539,PT01M09.00S,2026-02-25T02:18:15.9Z,3,REGULAR,3pt,Jump Shot,[],1630551,75.24638633377135,12.990196078431374,1610612764,96,62,2026-02-25T02:18:21Z,5360000,False,-185.0,180.0,1,right,MISS J. Champagnie 25' pullup 3PT,[1630551],1610612764.0,WAS,pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
540,PT01M06.00S,2026-02-25T02:18:18.9Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,96,62,2026-02-25T02:18:21Z,5370000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,539.0,3.0,3.0,0.0,,,,,,,,,,,,,,
541,PT01M04.00S,2026-02-25T02:18:24.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630536,,,1610612737,96,62,2026-02-25T02:18:53Z,5380000,False,,,0,,S. Cooper personal FOUL (2 PF) (Kuminga 2 FT),"[1630536, 1630228]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1627963.0,2.0,0.0,Kuminga,1630228.0,,,,
543,PT01M04.00S,2026-02-25T02:18:55.6Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612737,97,62,2026-02-25T02:18:55Z,5400000,False,,,0,,J. Kuminga Free Throw 1 of 2 (22 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,,,,,,22.0,,,
544,PT01M04.00S,2026-02-25T02:19:09.6Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612737,98,62,2026-02-25T02:19:09Z,5410000,False,,,0,,J. Kuminga Free Throw 2 of 2 (23 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,,,,,,23.0,,,
546,PT00M43.20S,2026-02-25T02:19:45.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630536,89.96386333771353,43.13725490196079,1610612764,98,62,2026-02-25T02:19:55Z,5430000,False,-34.0,42.0,1,right,MISS S. Cooper driving floating Shot,[1630536],1610612764.0,WAS,driving floating,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,,
547,PT00M40.60S,2026-02-25T02:19:48.5Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,98,62,2026-02-25T02:19:48Z,5440000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:5),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,546.0,5.0,5.0,0.0,,,,,,,,,,,,,,
548,PT00M34.00S,2026-02-25T02:19:55.1Z,3,REGULAR,3pt,Jump Shot,[],1629216,30.699737187910642,30.88235294117647,1610612737,98,62,2026-02-25T02:19:59Z,5450000,False,96.0,236.0,1,left,MISS G. Vincent 25' pullup 3PT,[1629216],1610612737.0,ATL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
549,PT00M30.90S,2026-02-25T02:19:58.2Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,98,62,2026-02-25T02:19:59Z,5460000,False,,,0,,A. Gill REBOUND (Off:0 Def:3),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,548.0,3.0,3.0,0.0,,,,,,,,,,,,,,
550,PT00M22.30S,2026-02-25T02:20:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,92.72339027595268,47.05882352941176,1610612764,98,64,2026-02-25T02:20:11Z,5470000,False,-15.0,16.0,1,right,W. Riley driving Layup (8 PTS) (A. Gill 3 AST),"[1642860, 1630264]",1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,,,,,,8.0,A. Gill,1630264.0,3.0
552,PT00M11.10S,2026-02-25T02:20:34.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642364,,,1610612737,98,64,2026-02-25T02:21:00Z,5490000,False,,,0,,J. Watkins personal FOUL (3 PF) (Kuminga 2 FT),"[1642364, 1630228]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,202041.0,3.0,1.0,Kuminga,1630228.0,,,,
554,PT00M11.10S,2026-02-25T02:21:02.4Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612737,99,64,2026-02-25T02:21:02Z,5510000,False,,,0,,J. Kuminga Free Throw 1 of 2 (24 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,,,,,,24.0,,,
555,PT00M11.10S,2026-02-25T02:21:04.8Z,3,REGULAR,substitution,out,[],1629111,,,1610612737,99,64,2026-02-25T02:21:10Z,5520000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT00M11.10S,2026-02-25T02:21:04.8Z,3,REGULAR,substitution,in,[],1631243,,,1610612737,99,64,2026-02-25T02:21:10Z,5530000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT00M11.10S,2026-02-25T02:21:26.3Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612737,100,64,2026-02-25T02:21:26Z,5540000,False,,,0,,J. Kuminga Free Throw 2 of 2 (25 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,,,,,,25.0,,,
558,PT00M02.00S,2026-02-25T02:21:37.5Z,3,REGULAR,turnover,out-of-bounds,[],1630536,,,1610612764,100,64,2026-02-25T02:21:44Z,5550000,False,,,0,,S. Cooper bad pass out-of-bounds TURNOVER (2 TO),[1630536],1610612764.0,WAS,bad pass,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,,1627964.0,,,,,,,,
559,PT00M01.00S,2026-02-25T02:21:47.1Z,3,REGULAR,turnover,bad pass,[],1630228,,,1610612737,100,64,2026-02-25T02:22:10Z,5560000,False,,,0,,J. Kuminga bad pass TURNOVER (2 TO),"[1630228, 1630264]",1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,Gill,1630264.0,,,,,,,,,,,
560,PT00M01.00S,2026-02-25T02:21:47.1Z,3,REGULAR,steal,,[],1630264,,,1610612764,100,64,2026-02-25T02:21:50Z,5570000,False,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
561,PT00M00.50S,2026-02-25T02:21:50.9Z,3,REGULAR,heave,,['fromturnover'],0,,,1610612764,100,64,2026-02-25T02:26:32Z,5580000,False,,,0,,WAS Heave,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,66.09,,,,,,,,,,,,,,,,,,,
562,PT00M00.10S,2026-02-25T02:21:51.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,100,64,2026-02-25T02:22:17Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,561.0,,,,,,,,,,,,,,,,,
563,PT00M00.00S,2026-02-25T02:21:54.0Z,3,REGULAR,period,end,[],0,,,1610612764,100,64,2026-02-25T02:21:54Z,5600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,out,['startperiod'],1629216,,,1610612764,100,64,2026-02-25T02:24:11Z,5610000,False,,,0,,SUB out: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,out,['startperiod'],1629638,,,1610612764,100,64,2026-02-25T02:24:11Z,5620000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,out,['startperiod'],1631243,,,1610612764,100,64,2026-02-25T02:24:11Z,5630000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,out,['startperiod'],1630551,,,1610612764,100,64,2026-02-25T02:24:11Z,5640000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,out,['startperiod'],1630536,,,1610612764,100,64,2026-02-25T02:24:11Z,5650000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,100,64,2026-02-25T02:24:11Z,5660000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612764,100,64,2026-02-25T02:24:11Z,5670000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,100,64,2026-02-25T02:24:11Z,5680000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,in,['startperiod'],1629111,,,1610612764,100,64,2026-02-25T02:24:11Z,5690000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,in,['startperiod'],1641774,,,1610612764,100,64,2026-02-25T02:24:11Z,5700000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,in,['startperiod'],1642267,,,1610612764,100,64,2026-02-25T02:24:11Z,5710000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT12M00.00S,2026-02-25T02:23:16.2Z,4,REGULAR,substitution,in,['startperiod'],1642848,,,1610612764,100,64,2026-02-25T02:24:11Z,5720000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT12M00.00S,2026-02-25T02:24:26.8Z,4,REGULAR,period,start,[],0,,,1610612737,100,64,2026-02-25T02:24:26Z,5730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT11M37.00S,2026-02-25T02:24:49.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,8.492115637319317,46.32352941176471,1610612737,102,64,2026-02-25T02:24:57Z,5740000,False,18.0,27.0,1,left,J. Landale Hook (4 PTS) (C. McCollum 2 AST),"[1629111, 203468]",1610612737.0,ATL,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,,,,,,,,,,,4.0,C. McCollum,203468.0,2.0
579,PT11M10.00S,2026-02-25T02:25:16.1Z,4,REGULAR,2pt,Jump Shot,[],1642860,83.13074901445466,87.99019607843137,1610612764,102,66,2026-02-25T02:25:23Z,5760000,False,190.0,106.0,1,right,W. Riley 21' Jump Shot (10 PTS) (B. Carrington 5 AST),"[1642860, 1642267]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,16-24 Right,21.76,Made,,,,,,,,,,,,,,,10.0,B. Carrington,1642267.0,5.0
581,PT10M53.00S,2026-02-25T02:25:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,12.171484888304862,42.8921568627451,1610612737,104,66,2026-02-25T02:25:37Z,5780000,False,36.0,62.0,1,left,C. Kispert 7' driving floating Jump Shot (7 PTS) (J. Landale 1 AST),"[1630557, 1629111]",1610612737.0,ATL,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,7.14,Made,,,,,,,,,,,,,,,7.0,J. Landale,1629111.0,1.0
583,PT10M36.00S,2026-02-25T02:25:49.4Z,4,REGULAR,3pt,Jump Shot,[],1642860,73.27529566360053,16.42156862745098,1610612764,104,66,2026-02-25T02:25:54Z,5800000,False,-168.0,199.0,1,right,MISS W. Riley 26' pullup 3PT,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
584,PT10M34.00S,2026-02-25T02:25:51.4Z,4,REGULAR,rebound,defensive,[],1642258,,,1610612737,104,66,2026-02-25T02:25:54Z,5810000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:6),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,583.0,6.0,6.0,0.0,,,,,,,,,,,,,,
585,PT10M30.00S,2026-02-25T02:25:57.5Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612737,104,66,2026-02-25T02:30:33Z,5820000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1642364]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,Watkins,1642364.0,,,,,,,,,,,
586,PT10M30.00S,2026-02-25T02:25:57.5Z,4,REGULAR,steal,,[],1642364,,,1610612764,104,66,2026-02-25T02:25:59Z,5830000,False,,,0,,J. Watkins STEAL (2 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
587,PT10M29.00S,2026-02-25T02:26:13.1Z,4,REGULAR,turnover,bad pass,[],1642364,,,1610612764,104,66,2026-02-25T02:26:32Z,5840000,False,,,0,,J. Watkins bad pass TURNOVER (1 TO),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,,,,,,,,,,,
589,PT10M29.00S,2026-02-25T02:26:19.4Z,4,REGULAR,foul,personal,[],1642267,,,1610612737,104,66,2026-02-25T02:26:45Z,5860000,False,,,0,,B. Carrington loose ball personal FOUL (2 PF),"[1642267, 1642258]",1610612764.0,WAS,loose ball,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1627964.0,2.0,0.0,Risacher,1642258.0,,,,
591,PT10M18.00S,2026-02-25T02:26:34.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630228,6.176084099868594,21.346507352941178,1610612737,104,66,2026-02-25T02:30:25Z,5880000,False,143.0,6.0,1,left,MISS J. Kuminga 14' pullup Shot,[1630228],1610612737.0,ATL,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,14.34,Missed,,,,,,,,,,,,,,,,,,
592,PT10M16.00S,2026-02-25T02:26:36.5Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,104,66,2026-02-25T02:26:38Z,5890000,False,,,0,,B. Carrington REBOUND (Off:0 Def:10),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,,,591.0,10.0,10.0,0.0,,,,,,,,,,,,,,
