actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
599,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,out,[],1641772,,,1610612737,111,105,2025-11-29T02:43:51Z,5930000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,in,[],1629638,,,1610612737,111,105,2025-11-29T02:43:51Z,5940000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,111,105,2025-11-29T02:43:51Z,5950000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,in,[],1642258,,,1610612737,111,105,2025-11-29T02:43:51Z,5960000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,in,[],1628386,,,1610612737,111,105,2025-11-29T02:43:51Z,5970000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,in,[],1628378,,,1610612737,111,105,2025-11-29T02:43:51Z,5980000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M14.00S,2025-11-29T02:43:59.0Z,4,REGULAR,turnover,bad pass,[],1629638,,,1610612737,111,105,2025-11-29T02:44:03Z,5990000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1630596]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Mobley,1630596.0,,,,,,,,,,
606,PT07M14.00S,2025-11-29T02:43:59.0Z,4,REGULAR,steal,,[],1630596,,,1610612739,111,105,2025-11-29T02:44:01Z,6000000,False,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
607,PT07M08.00S,2025-11-29T02:44:05.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1628378,24.392247043363994,21.813725490196077,1610612739,111,105,2025-11-29T02:44:40Z,6010000,False,141.0,177.0,1,left,MISS D. Mitchell 22' running Shot,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,22.61,,,,,,,,,
608,PT07M06.00S,2025-11-29T02:44:07.8Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,111,105,2025-11-29T02:44:12Z,6020000,False,,,0,,E. Mobley REBOUND (Off:4 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,607.0,12.0,8.0,4.0,,,
609,PT07M06.00S,2025-11-29T02:44:09.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630596,7.30946123521682,46.81372549019608,1610612739,111,107,2025-11-29T02:45:54Z,6030000,False,16.0,16.0,1,left,E. Mobley putback DUNK (16 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,,,,2.27,,,,,,,,,
610,PT07M06.00S,2025-11-29T02:44:13.9Z,4,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612739,111,107,2025-11-29T02:44:23Z,6040000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Mobley 1 FT),"[1630700, 1630596]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1146.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
612,PT07M06.00S,2025-11-29T02:44:33.3Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630596,,,1610612739,111,108,2025-11-29T02:44:33Z,6060000,False,,,0,,E. Mobley Free Throw 1 of 1 (17 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
613,PT06M49.00S,2025-11-29T02:44:51.5Z,4,REGULAR,3pt,Jump Shot,[],1629638,97.05978975032852,96.07843137254902,1610612737,111,108,2025-11-29T02:44:57Z,6070000,False,230.0,-25.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.17,,,,,,,,,
614,PT06M44.00S,2025-11-29T02:44:56.5Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,111,108,2025-11-29T02:57:44Z,6080000,False,,,0,,E. Mobley REBOUND (Off:4 Def:9),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,613.0,13.0,9.0,4.0,,,
615,PT06M25.00S,2025-11-29T02:45:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,10.988830486202366,44.6078431372549,1610612739,111,110,2025-11-29T02:45:22Z,6090000,False,27.0,51.0,1,left,D. Garland driving finger roll Layup (15 PTS) (D. Hunter 1 AST),"[1629636, 1629631]",1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,15.0,,,,5.75,,,,,,,D. Hunter,1629631.0,1.0
616,PT06M07.00S,2025-11-29T02:45:33.6Z,4,REGULAR,3pt,Jump Shot,[],1630552,68.28186596583443,59.55882352941176,1610612737,111,110,2025-11-29T02:45:39Z,6100000,False,48.0,246.0,1,right,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.03,,,,,,,,,
617,PT06M06.00S,2025-11-29T02:45:34.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,111,110,2025-11-29T02:45:39Z,6110000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,616.0,,,,,,
619,PT05M51.00S,2025-11-29T02:46:09.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,7.5722733245729295,3.431372549019608,1610612739,111,113,2025-11-29T02:46:15Z,6130000,False,233.0,19.0,1,left,D. Mitchell 3PT  (37 PTS) (E. Mobley 6 AST),"[1628378, 1630596]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,Made,37.0,,,,23.35,,,,,,,E. Mobley,1630596.0,6.0
621,PT05M35.00S,2025-11-29T02:46:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,83.65637319316689,50.98039215686274,1610612737,111,113,2025-11-29T02:46:28Z,6150000,False,5.0,101.0,1,right,MISS J. Johnson 10' driving floating Shot - blocked,"[1630552, 1630596]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,10.12,Mobley,1630596.0,,,,,,,
622,PT05M35.00S,2025-11-29T02:46:24.6Z,4,REGULAR,block,,[],1630596,,,1610612737,111,113,2025-11-29T02:46:27Z,6160000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
623,PT05M32.00S,2025-11-29T02:46:27.6Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,111,113,2025-11-29T02:46:28Z,6170000,False,,,0,,D. Garland REBOUND (Off:1 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,621.0,4.0,3.0,1.0,,,
624,PT05M27.00S,2025-11-29T02:46:35.5Z,4,REGULAR,foul,offensive,[],1630596,,,1610612739,111,113,2025-11-29T02:46:43Z,6180000,False,,,0,,E. Mobley off-the-ball offensive FOUL (1 PF),"[1630596, 1629638]",1610612739.0,CLE,off-the-ball,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,1146.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
626,PT05M27.00S,2025-11-29T02:46:35.5Z,4,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,111,113,2025-11-29T02:46:35Z,6200000,False,,,0,,E. Mobley offensive foul TURNOVER (2 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,1146.0,,,,,,,2.0,,,,,,,,,,,,
627,PT05M27.00S,2025-11-29T02:46:44.7Z,4,REGULAR,substitution,out,[],1631243,,,1610612737,111,113,2025-11-29T02:46:50Z,6210000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M27.00S,2025-11-29T02:46:44.7Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,111,113,2025-11-29T02:46:50Z,6220000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M11.00S,2025-11-29T02:47:14.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630700,86.5473061760841,56.86274509803921,1610612737,111,113,2025-11-29T02:47:21Z,6230000,False,34.0,74.0,1,right,MISS D. Daniels 8' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.16,,,,,,,,,
630,PT05M08.00S,2025-11-29T02:47:17.8Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612739,111,113,2025-11-29T02:47:21Z,6240000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,629.0,4.0,4.0,0.0,,,
631,PT04M49.00S,2025-11-29T02:47:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,8.360709592641262,46.568627450980394,1610612739,111,113,2025-11-29T02:47:41Z,6250000,False,17.0,26.0,1,left,MISS D. Hunter driving Layup,[1629631],1610612739.0,CLE,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.13,,,,,,,,,
632,PT04M48.00S,2025-11-29T02:47:37.0Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,111,113,2025-11-29T02:47:41Z,6260000,False,,,0,,J. Johnson REBOUND (Off:2 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,631.0,7.0,5.0,2.0,,,
633,PT04M45.00S,2025-11-29T02:47:42.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630168,92.85479632063075,46.32352941176471,1610612737,113,113,2025-11-29T02:47:49Z,6270000,False,-18.0,15.0,1,right,O. Okongwu running Layup (18 PTS) (J. Johnson 9 AST),"[1630168, 1630552]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,2.36,,,,,,,J. Johnson,1630552.0,9.0
635,PT04M45.00S,2025-11-29T02:47:48.1Z,4,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612737,113,113,2025-11-29T02:48:16Z,6290000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Okongwu 1 FT),"[1630596, 1630168]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,202027.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
637,PT04M45.00S,2025-11-29T02:48:20.9Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630168,,,1610612737,113,113,2025-11-29T02:48:23Z,6310000,False,,,0,,MISS O. Okongwu Free Throw 1 of 1,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
638,PT04M43.00S,2025-11-29T02:48:22.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,113,113,2025-11-29T02:48:23Z,6320000,False,,,0,,E. Mobley REBOUND (Off:4 Def:10),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,637.0,14.0,10.0,4.0,,,
639,PT04M26.00S,2025-11-29T02:48:38.7Z,4,REGULAR,3pt,Jump Shot,[],1630596,32.276609724047304,62.254901960784316,1610612739,113,116,2025-11-29T02:48:43Z,6330000,False,-61.0,251.0,1,left,E. Mobley 25' 3PT  (20 PTS) (D. Garland 9 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,Made,20.0,,,,25.83,,,,,,,D. Garland,1629636.0,9.0
641,PT04M01.00S,2025-11-29T02:49:03.4Z,4,REGULAR,3pt,Jump Shot,[],1630168,72.09264126149803,77.69607843137256,1610612737,113,116,2025-11-29T02:49:10Z,6350000,False,138.0,210.0,1,right,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.14,,,,,,,,,
642,PT03M57.00S,2025-11-29T02:49:07.4Z,4,REGULAR,rebound,offensive,[],1630552,,,1610612737,113,116,2025-11-29T02:49:10Z,6360000,False,,,0,,J. Johnson REBOUND (Off:3 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,641.0,8.0,5.0,3.0,,,
643,PT03M57.00S,2025-11-29T02:49:08.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,94.40999984741211,50.0,1610612737,115,116,2025-11-29T02:49:08Z,6370000,False,0.0,0.0,1,right,J. Johnson tip Layup (24 PTS),[1630552],1610612737.0,ATL,tip,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,,Made,24.0,,,,0.0,,,,,,,,,
644,PT03M42.00S,2025-11-29T02:49:23.1Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,115,116,2025-11-29T02:49:28Z,6380000,False,,,0,,D. Garland bad pass TURNOVER (4 TO),"[1629636, 1630552]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,4.0,Johnson,1630552.0,,,,,,,,,,
645,PT03M42.00S,2025-11-29T02:49:23.1Z,4,REGULAR,steal,,[],1630552,,,1610612737,115,116,2025-11-29T02:49:24Z,6390000,False,,,0,,J. Johnson STEAL (2 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
646,PT03M37.00S,2025-11-29T02:49:28.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642258,92.72339027595268,49.01960784313725,1610612737,117,116,2025-11-29T02:49:33Z,6400000,False,-5.0,16.0,1,right,Z. Risacher running DUNK (11 PTS) (J. Johnson 10 AST),"[1642258, 1630552]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,1.66,,,,,,,J. Johnson,1630552.0,10.0
648,PT03M19.00S,2025-11-29T02:49:44.8Z,4,REGULAR,2pt,Jump Shot,[],1628378,15.719448094612352,68.62745098039215,1610612739,117,116,2025-11-29T02:49:49Z,6420000,False,-93.0,95.0,1,left,MISS D. Mitchell 13' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,13.32,,,,,,,,,
649,PT03M17.00S,2025-11-29T02:49:46.8Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,117,116,2025-11-29T02:49:49Z,6430000,False,,,0,,J. Johnson REBOUND (Off:3 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,648.0,9.0,6.0,3.0,,,
650,PT03M10.00S,2025-11-29T02:49:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,88.51839684625493,43.627450980392155,1610612737,119,116,2025-11-29T03:47:23Z,6440000,False,-32.0,55.0,1,right,N. Alexander-Walker 6' driving Layup (27 PTS),[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,27.0,,,,6.39,,,,,,,,,
651,PT02M55.00S,2025-11-29T02:50:13.1Z,4,REGULAR,turnover,traveling,[],1629636,,,1610612739,119,116,2025-11-29T02:50:17Z,6450000,False,,,0,,D. Garland traveling TURNOVER (5 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,1146.0,,,,,,,5.0,,,,,,,,,,,,
654,PT02M38.00S,2025-11-29T02:50:54.4Z,4,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612737,119,116,2025-11-29T02:51:11Z,6480000,False,,,0,,D. Hunter shooting personal FOUL (3 PF) (Johnson 2 FT),"[1629631, 1630552]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,202027.0,3.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
656,PT02M38.00S,2025-11-29T02:51:16.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630552,,,1610612737,120,116,2025-11-29T02:51:16Z,6500000,False,,,0,,J. Johnson Free Throw 1 of 2 (25 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
657,PT02M38.00S,2025-11-29T02:51:31.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630552,,,1610612737,121,116,2025-11-29T02:51:31Z,6510000,False,,,0,,J. Johnson Free Throw 2 of 2 (26 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
658,PT02M25.00S,2025-11-29T02:51:50.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629631,7.440867279894875,48.03921568627451,1610612739,121,118,2025-11-29T02:52:39Z,6520000,False,10.0,17.0,1,left,D. Hunter driving DUNK (16 PTS) (E. Mobley 7 AST),"[1629631, 1630596]",1610612739.0,CLE,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,,,,2.0,,,,,,,E. Mobley,1630596.0,7.0
660,PT02M13.00S,2025-11-29T02:52:01.3Z,4,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612737,121,118,2025-11-29T02:52:28Z,6540000,False,,,0,,D. Hunter shooting personal FOUL (4 PF) (Johnson 2 FT),"[1629631, 1630552]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,202901.0,4.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
662,PT02M13.00S,2025-11-29T02:52:28.8Z,4,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,122,118,2025-11-29T02:52:28Z,6560000,False,,,0,,J. Johnson Free Throw 1 of 2 (27 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
663,PT02M13.00S,2025-11-29T02:52:43.1Z,4,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,123,118,2025-11-29T02:52:43Z,6570000,False,,,0,,J. Johnson Free Throw 2 of 2 (28 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,
664,PT02M03.00S,2025-11-29T02:52:56.9Z,4,REGULAR,3pt,Jump Shot,[],1628378,30.17411300919842,72.79411764705883,1610612739,123,121,2025-11-29T02:53:36Z,6580000,False,-114.0,231.0,1,left,D. Mitchell 25' 3PT step back (40 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,40.0,,,,25.77,,,,,,,,,
665,PT01M43.00S,2025-11-29T02:53:15.7Z,4,REGULAR,3pt,Jump Shot,[],1629638,72.7496714848883,78.67647058823529,1610612737,123,121,2025-11-29T02:53:21Z,6590000,False,143.0,204.0,1,right,MISS N. Alexander-Walker 24' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.91,,,,,,,,,
666,PT01M38.00S,2025-11-29T02:53:20.7Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,123,121,2025-11-29T02:53:21Z,6600000,False,,,0,,D. Garland REBOUND (Off:1 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,665.0,5.0,4.0,1.0,,,
667,PT01M36.00S,2025-11-29T02:53:23.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,7.440867279894875,49.01960784313725,1610612739,123,123,2025-11-29T02:53:30Z,6610000,False,5.0,17.0,1,left,D. Mitchell running Layup (42 PTS) (D. Garland 10 AST),"[1628378, 1629636]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,42.0,,,,1.81,,,,,,,D. Garland,1629636.0,10.0
671,PT01M24.00S,2025-11-29T02:54:08.3Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612737,123,123,2025-11-29T02:55:42Z,6650000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M24.00S,2025-11-29T02:56:14.6Z,4,REGULAR,3pt,Jump Shot,[],1629638,77.21747700394218,90.44117647058823,1610612737,123,123,2025-11-29T02:56:29Z,6670000,False,202.0,162.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.89,,,,,,,,,
677,PT01M20.00S,2025-11-29T02:56:28.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,123,123,2025-11-29T02:56:28Z,6680000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,673.0,,,,,,
674,PT01M20.00S,2025-11-29T02:56:28.3Z,4,REGULAR,jumpball,recovered,[],1629638,,,1610612737,123,123,2025-11-29T02:56:28Z,6690000,False,,,0,,Jump Ball O. Okongwu vs. J. Allen: Tip to N. Alexander-Walker,"[1629638, 1630168, 1628386]",1610612737.0,ATL,heldball,N. Alexander-Walker,1629638.0,Alexander-Walker,N. Alexander-Walker,Okongwu,1630168.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
678,PT01M09.00S,2025-11-29T02:56:39.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642258,95.87713534822602,3.1862745098039214,1610612737,126,123,2025-11-29T02:56:44Z,6720000,False,-234.0,-14.0,1,right,Z. Risacher 3PT  (14 PTS) (J. Johnson 11 AST),"[1642258, 1630552]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,,,,Made,14.0,,,,23.45,,,,,,,J. Johnson,1630552.0,11.0
680,PT00M55.20S,2025-11-29T02:56:55.9Z,4,REGULAR,3pt,Jump Shot,[],1628378,32.802233902759525,46.568627450980394,1610612739,126,123,2025-11-29T02:57:01Z,6740000,False,17.0,256.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.64,,,,,,,,,
681,PT00M52.40S,2025-11-29T02:56:58.7Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,126,123,2025-11-29T02:57:01Z,6750000,False,,,0,,J. Johnson REBOUND (Off:3 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,680.0,10.0,7.0,3.0,,,
682,PT00M48.70S,2025-11-29T02:57:03.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,77.7431011826544,8.57843137254902,1610612737,129,123,2025-11-29T02:57:10Z,6760000,False,-207.0,157.0,1,right,N. Alexander-Walker 25' 3PT running (30 PTS) (J. Johnson 12 AST),"[1629638, 1630552]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,Made,30.0,,,,25.97,,,,,,,J. Johnson,1630552.0,12.0
684,PT00M47.70S,2025-11-29T02:57:09.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,129,123,2025-11-29T02:57:09Z,6780000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M47.70S,2025-11-29T02:58:16.8Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,129,123,2025-11-29T02:58:41Z,6790000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M47.70S,2025-11-29T02:58:16.8Z,4,REGULAR,substitution,in,[],1628366,,,1610612739,129,123,2025-11-29T02:58:41Z,6800000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M44.10S,2025-11-29T02:58:58.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,17.69053876478318,2.941176470588235,1610612739,129,123,2025-11-29T03:00:02Z,6810000,False,235.0,114.0,1,left,MISS D. Mitchell 26' turnaround 3PT,[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.14,,,,,,,,,
