actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
608,PT03M17.00S,2022-11-05T02:49:49.1Z,4,REGULAR,3pt,Jump Shot,[],1629029,20.105124835742444,93.359375,1610612742,108,101,2022-11-05T02:50:28Z,6040000,-217.0,136.0,1,left,L. Doncic 25' 3PT pullup (34 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,25.62,Made,,,,,34.0,,,,,,,,,,
609,PT03M01.00S,2022-11-05T02:50:05.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,84.49408672798948,37.47702205882353,1610612761,108,103,2022-11-05T02:50:54Z,6050000,-63.0,93.0,1,right,S. Barnes 11' turnaround Jump Shot (11 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,,11.24,Made,,,,,11.0,,,,,,,,,,
610,PT02M39.00S,2022-11-05T02:50:27.0Z,4,REGULAR,3pt,Jump Shot,[],203915,8.229303547963205,3.6764705882352944,1610612742,108,103,2022-11-05T02:50:31Z,6060000,232.0,25.0,1,left,MISS S. Dinwiddie 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,23.29,Missed,,,,,,,,,,,,,,,
611,PT02M36.00S,2022-11-05T02:50:30.0Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,108,103,2022-11-05T02:50:31Z,6070000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,610.0,4.0,2.0,2.0,,,,,,,,,,,
612,PT02M28.00S,2022-11-05T02:50:37.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,21.419185282523003,91.88878676470588,1610612742,108,103,2022-11-05T02:51:27Z,6080000,-209.0,149.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,25.69,Missed,,,,,,,,,,,,,,,
613,PT02M25.00S,2022-11-05T02:50:40.4Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,108,103,2022-11-05T02:50:43Z,6090000,,,0,,C. Boucher REBOUND (Off:3 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,612.0,8.0,5.0,3.0,,,,,,,,,,,
614,PT02M18.00S,2022-11-05T02:50:47.6Z,4,REGULAR,3pt,Jump Shot,[],1630567,80.76544021024968,90.68627450980392,1610612761,108,103,2022-11-05T02:51:48Z,6100000,203.0,128.0,1,right,MISS S. Barnes 24' step back 3PT,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,24.05,Missed,,,,,,,,,,,,,,,
615,PT02M16.00S,2022-11-05T02:50:49.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,108,103,2022-11-05T02:50:52Z,6110000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,614.0,,,,,,,,,,,,,,
617,PT01M59.00S,2022-11-05T02:51:18.0Z,4,REGULAR,3pt,Jump Shot,[],1627827,35.74655059132719,52.818627450980394,1610612742,108,103,2022-11-05T02:52:36Z,6130000,-14.0,284.0,1,left,MISS D. Finney-Smith 28' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,28.39,Missed,,,,,,,,,,,,,,,
618,PT01M57.00S,2022-11-05T02:51:20.0Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,108,103,2022-11-05T02:51:22Z,6140000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,617.0,2.0,1.0,1.0,,,,,,,,,,,
619,PT01M47.00S,2022-11-05T02:51:30.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203493,30.699737187910642,28.186274509803923,1610612742,108,103,2022-11-05T02:51:37Z,6150000,109.0,236.0,1,left,MISS R. Bullock 26' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,,,,26.01,Missed,,,,,,,,,,,,,,,
620,PT01M45.00S,2022-11-05T02:51:32.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,108,103,2022-11-05T02:51:37Z,6160000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,619.0,,,,,,,,,,,,,,
622,PT01M37.00S,2022-11-05T02:52:06.7Z,4,REGULAR,foul,personal,[],1629018,,,1610612742,108,103,2022-11-05T02:52:13Z,6180000,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 203915]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Dinwiddie,203915.0
624,PT01M37.00S,2022-11-05T02:52:21.0Z,4,REGULAR,substitution,out,[],203490,,,1610612742,108,103,2022-11-05T02:52:28Z,6200000,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M37.00S,2022-11-05T02:52:21.0Z,4,REGULAR,substitution,in,[],1630173,,,1610612742,108,103,2022-11-05T02:52:28Z,6210000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M27.00S,2022-11-05T02:52:47.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,5.601182654402102,54.65686274509803,1610612742,108,103,2022-11-05T02:52:52Z,6220000,-23.0,0.0,1,left,MISS D. Powell alley-oop Layup - blocked,"[203939, 1630173]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,2.33,Missed,,,,,,,,,Achiuwa,1630173.0,,,,,
627,PT01M27.00S,2022-11-05T02:52:47.9Z,4,REGULAR,block,,[],1630173,,,1610612742,108,103,2022-11-05T02:52:50Z,6230000,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
628,PT01M24.00S,2022-11-05T02:52:50.9Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,108,103,2022-11-05T02:52:52Z,6240000,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,626.0,7.0,5.0,2.0,,,,,,,,,,,
629,PT01M19.00S,2022-11-05T02:52:55.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630567,93.11760840998686,45.09803921568628,1610612761,108,103,2022-11-05T02:53:17Z,6250000,-25.0,12.0,1,right,MISS S. Barnes running Layup,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,2.74,Missed,,,,,,,,,,,,,,,
630,PT01M18.00S,2022-11-05T02:52:56.7Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,108,103,2022-11-05T02:53:17Z,6260000,,,0,,C. Boucher REBOUND (Off:4 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,629.0,9.0,5.0,4.0,,,,,,,,,,,
631,PT01M17.00S,2022-11-05T02:52:57.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,93.11760840998686,52.69607843137255,1610612761,108,103,2022-11-05T02:55:17Z,6270000,13.0,12.0,1,right,MISS C. Boucher putback Layup - blocked,"[1628449, 203493]",1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,1.82,Missed,,,,,,,,,Bullock,203493.0,,,,,
632,PT01M17.00S,2022-11-05T02:52:57.6Z,4,REGULAR,block,,[],203493,,,1610612761,108,103,2022-11-05T02:52:59Z,6280000,,,0,,R. Bullock BLOCK (1 BLK),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
633,PT01M15.00S,2022-11-05T02:52:59.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,108,103,2022-11-05T02:53:08Z,6290000,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,631.0,8.0,7.0,1.0,,,,,,,,,,,
634,PT01M03.00S,2022-11-05T02:53:15.4Z,4,REGULAR,violation,kicked ball,[],1628449,,,1610612742,108,103,2022-11-05T02:53:21Z,6300000,,,0,,C. Boucher kicked ball VIOLATION,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,1626302.0,,,,
635,PT00M50.20S,2022-11-05T02:53:41.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,34.56389618922471,75.71231617647058,1610612742,108,103,2022-11-05T02:55:22Z,6310000,-129.0,272.0,1,left,MISS L. Doncic 30' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,30.12,Missed,,,,,,,,,,,,,,,
636,PT00M47.20S,2022-11-05T02:53:44.7Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,108,103,2022-11-05T02:53:46Z,6320000,,,0,,O. Anunoby REBOUND (Off:2 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,635.0,6.0,4.0,2.0,,,,,,,,,,,
637,PT00M42.40S,2022-11-05T02:53:50.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628449,94.87516425755585,4.388786764705884,1610612761,108,103,2022-11-05T02:55:51Z,6330000,-228.0,-4.0,1,right,MISS C. Boucher running 3PT,[1628449],1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,22.81,Missed,,,,,,,,,,,,,,,
638,PT00M36.80S,2022-11-05T02:53:55.7Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,108,103,2022-11-05T02:55:51Z,6340000,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,,,637.0,8.0,5.0,3.0,,,,,,,,,,,
639,PT00M35.50S,2022-11-05T02:54:00.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612761,108,103,2022-11-05T02:54:08Z,6350000,,,0,,D. Powell shooting personal FOUL (3 PF) (Achiuwa 2 FT),"[203939, 1630173]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,3.0,1.0,Achiuwa,1630173.0
641,PT00M35.50S,2022-11-05T02:54:39.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630173,,,1610612761,108,104,2022-11-05T02:54:39Z,6370000,,,0,,P. Achiuwa Free Throw 1 of 2 (14 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,
642,PT00M35.50S,2022-11-05T02:55:04.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630173,,,1610612761,108,105,2022-11-05T02:55:04Z,6380000,,,0,,P. Achiuwa Free Throw 2 of 2 (15 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
645,PT00M15.90S,2022-11-05T02:56:03.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612742,108,105,2022-11-05T02:56:09Z,6410000,,,0,,O. Anunoby personal FOUL (4 PF) (Doncic 2 FT),"[1628384, 1629029]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1628487.0,4.0,0.0,Doncic,1629029.0
647,PT00M15.90S,2022-11-05T02:56:35.5Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,109,105,2022-11-05T02:56:35Z,6430000,,,0,,L. Doncic Free Throw 1 of 2 (35 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,,,,,35.0,,,,,,,,,,
648,PT00M15.90S,2022-11-05T02:56:37.5Z,4,REGULAR,substitution,out,[],203939,,,1610612742,109,105,2022-11-05T02:56:42Z,6440000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M15.90S,2022-11-05T02:56:37.5Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,109,105,2022-11-05T02:56:42Z,6450000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M15.90S,2022-11-05T02:56:35.5Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,109,105,2022-11-05T02:57:10Z,6460000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
651,PT00M15.00S,2022-11-05T02:56:36.4Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,109,105,2022-11-05T02:57:10Z,6470000,,,0,,O. Anunoby REBOUND (Off:2 Def:5),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,650.0,7.0,5.0,2.0,,,,,,,,,,,
652,PT00M15.00S,2022-11-05T02:57:10.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,109,105,2022-11-05T02:57:10Z,6480000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M15.00S,2022-11-05T02:58:02.7Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,109,105,2022-11-05T02:58:28Z,6490000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M15.00S,2022-11-05T02:58:02.7Z,4,REGULAR,substitution,in,[],203490,,,1610612761,109,105,2022-11-05T02:58:28Z,6500000,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M11.90S,2022-11-05T02:58:50.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,94.69448094612353,49.50980392156863,1610612761,109,107,2022-11-05T02:58:56Z,6510000,-2.0,-3.0,1,right,O. Anunoby driving DUNK (24 PTS) (S. Barnes 9 AST),"[1628384, 1630567]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,0.36,Made,,,,,24.0,S. Barnes,1630567.0,9.0,,,,,,,
656,PT00M03.00S,2022-11-05T02:59:04.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629018,,,1610612742,109,107,2022-11-05T02:59:10Z,6520000,,,0,,G. Trent Jr. take personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629018, 203915]",1610612761.0,TOR,take,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Dinwiddie,203915.0
658,PT00M03.00S,2022-11-05T02:59:28.9Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,110,107,2022-11-05T02:59:28Z,6540000,,,0,,S. Dinwiddie Free Throw 1 of 2 (20 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,,,,,20.0,,,,,,,,,,
660,PT00M03.00S,2022-11-05T02:59:43.1Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,111,107,2022-11-05T02:59:43Z,6550000,,,0,,S. Dinwiddie Free Throw 2 of 2 (21 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,,,,,21.0,,,,,,,,,,
661,PT00M03.00S,2022-11-05T02:59:46.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,111,107,2022-11-05T02:59:46Z,6560000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.30S,2022-11-05T03:01:16.9Z,4,REGULAR,3pt,Jump Shot,[],1628384,80.28909329829172,8.555453431372555,1610612761,111,110,2022-11-05T03:01:48Z,6570000,-207.0,133.0,1,right,O. Anunoby 24' 3PT pullup (27 PTS) (S. Barnes 10 AST),"[1628384, 1630567]",1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,24.61,Made,,,,,27.0,S. Barnes,1630567.0,10.0,,,,,,,
665,PT00M00.00S,2022-11-05T03:01:54.8Z,4,REGULAR,period,end,[],0,,,1610612742,111,110,2022-11-05T03:01:54Z,6600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2022-11-05T03:01:57.0Z,4,REGULAR,game,end,[],0,,,0,111,110,2022-11-05T03:01:57Z,6610000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
