actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
422,PT02M13.00S,2022-11-08T04:14:59.0Z,3,REGULAR,substitution,in,[],203925,,,1610612751,69,66,2022-11-08T04:15:21Z,4220000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M13.00S,2022-11-08T04:14:59.0Z,3,REGULAR,substitution,in,[],1627732,,,1610612751,69,66,2022-11-08T04:15:21Z,4230000,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT01M54.00S,2022-11-08T04:15:40.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201142,91.32720105124835,72.57199754901961,1610612751,69,68,2022-11-08T04:15:48Z,4240000,113.0,29.0,1,right,K. Durant 11' turnaround fadeaway Jump Shot (19 PTS),[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,11.66,Made,,,,,19.0,,,,,,,,,,
425,PT01M42.00S,2022-11-08T04:15:56.7Z,3,REGULAR,foul,offensive,[],1627827,,,1610612742,69,68,2022-11-08T04:16:06Z,4250000,,,0,,D. Finney-Smith offensive FOUL (1 PF),"[1627827, 1630560]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627964.0,1.0,0.0,Thomas,1630560.0,,
427,PT01M42.00S,2022-11-08T04:15:56.7Z,3,REGULAR,turnover,offensive foul,[],1627827,,,1610612742,69,68,2022-11-08T04:15:56Z,4270000,,,0,,D. Finney-Smith offensive foul TURNOVER (2 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,,,1627964.0,,,,,,
428,PT01M30.00S,2022-11-08T04:16:20.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630560,82.21090670170827,39.705882352941174,1610612751,69,68,2022-11-08T04:16:26Z,4280000,-51.0,115.0,1,right,MISS C. Thomas 12' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,12.57,Missed,,,,,,,,,,,,,,,
429,PT01M27.00S,2022-11-08T04:16:23.1Z,3,REGULAR,rebound,offensive,[],1630560,,,1610612751,69,68,2022-11-08T04:16:26Z,4290000,,,0,,C. Thomas REBOUND (Off:1 Def:0),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,428.0,1.0,0.0,1.0,,,,,,,,,,,
430,PT01M15.00S,2022-11-08T04:16:33.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627732,93.77463863337714,49.50980392156863,1610612751,69,70,2022-11-08T04:16:40Z,4300000,-2.0,6.0,1,right,B. Simmons DUNK (2 PTS) (K. Durant 4 AST),"[1627732, 201142]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,0.65,Made,,,,,2.0,K. Durant,201142.0,4.0,,,,,,,
432,PT00M59.90S,2022-11-08T04:16:50.9Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,69,70,2022-11-08T04:16:57Z,4320000,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 203552]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,4.0,Curry,203552.0,,,,,,,,,,,,,,,,,
433,PT00M59.90S,2022-11-08T04:16:50.9Z,3,REGULAR,steal,,[],203552,,,1610612751,69,70,2022-11-08T04:16:53Z,4330000,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
434,PT00M59.90S,2022-11-08T04:16:54.7Z,3,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612751,69,70,2022-11-08T04:17:14Z,4340000,,,0,,L. Doncic transition take personal FOUL (2 PF) (Curry 1 FT),"[1629029, 203552]",1610612742.0,DAL,transition take,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2004.0,2.0,0.0,Curry,203552.0,,
436,PT00M59.90S,2022-11-08T04:17:32.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203552,,,1610612751,69,71,2022-11-08T04:17:32Z,4360000,,,0,,S. Curry transition take Free Throw 1 of 1 (1 PTS),[203552],1610612751.0,BKN,transition take,,,Curry,S. Curry,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
437,PT00M59.90S,2022-11-08T04:17:33.6Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,69,71,2022-11-08T04:17:50Z,4370000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT00M59.90S,2022-11-08T04:17:33.6Z,3,REGULAR,substitution,in,[],203493,,,1610612742,69,71,2022-11-08T04:17:50Z,4380000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT00M40.50S,2022-11-08T04:18:11.8Z,3,REGULAR,turnover,traveling,[],1630560,,,1610612751,69,71,2022-11-08T04:18:17Z,4390000,,,0,,C. Thomas traveling TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,,,2004.0,,,,,,
440,PT00M40.50S,2022-11-08T04:18:22.3Z,3,REGULAR,substitution,out,[],203552,,,1610612742,69,71,2022-11-08T04:18:33Z,4400000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M40.50S,2022-11-08T04:18:22.3Z,3,REGULAR,substitution,in,[],1626220,,,1610612742,69,71,2022-11-08T04:18:33Z,4410000,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT00M40.50S,2022-11-08T04:18:34.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,69,71,2022-11-08T04:18:39Z,4420000,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,203593.0,,,,,,
443,PT00M30.80S,2022-11-08T04:18:49.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,32.670827858081466,68.87254901960785,1610612742,72,71,2022-11-08T04:18:55Z,4430000,-94.0,255.0,1,left,L. Doncic 27' 3PT pullup (29 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,27.15,Made,,,,,29.0,,,,,,,,,,
444,PT00M09.30S,2022-11-08T04:19:15.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612751,72,71,2022-11-08T04:19:22Z,4440000,,,0,,L. Doncic personal FOUL (3 PF) (Thomas 2 FT),"[1629029, 1630560]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2004.0,3.0,0.0,Thomas,1630560.0,,
446,PT00M09.30S,2022-11-08T04:19:52.7Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,72,72,2022-11-08T04:19:52Z,4460000,,,0,,C. Thomas Free Throw 1 of 2 (14 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,
447,PT00M09.30S,2022-11-08T04:20:06.0Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,72,73,2022-11-08T04:20:06Z,4470000,,,0,,C. Thomas Free Throw 2 of 2 (15 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
448,PT00M04.00S,2022-11-08T04:20:17.4Z,3,REGULAR,foul,offensive,['inpenalty'],1626174,,,1610612742,72,73,2022-11-08T04:20:28Z,4480000,,,0,,C. Wood off-the-ball offensive FOUL (2 PF),"[1626174, 201142]",1610612742.0,DAL,off-the-ball,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627964.0,2.0,0.0,Durant,201142.0,,
450,PT00M04.00S,2022-11-08T04:20:17.4Z,3,REGULAR,turnover,offensive foul,[],1626174,,,1610612742,72,73,2022-11-08T04:20:17Z,4500000,,,0,,C. Wood offensive foul TURNOVER (4 TO),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,4.0,,,,,,,,,,,,,1627964.0,,,,,,
451,PT00M04.00S,2022-11-08T04:20:25.7Z,3,REGULAR,substitution,out,[],1627732,,,1610612751,72,73,2022-11-08T04:20:27Z,4510000,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M04.00S,2022-11-08T04:20:25.7Z,3,REGULAR,substitution,in,[],203552,,,1610612751,72,73,2022-11-08T04:20:27Z,4520000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M00.00S,2022-11-08T04:20:43.3Z,3,REGULAR,period,end,[],0,,,1610612751,72,73,2022-11-08T04:20:43Z,4530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-11-08T04:22:25.0Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612751,72,73,2022-11-08T04:23:13Z,4540000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-11-08T04:22:25.0Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,72,73,2022-11-08T04:23:13Z,4550000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-11-08T04:22:25.0Z,4,REGULAR,substitution,out,['startperiod'],203552,,,1610612751,72,73,2022-11-08T04:23:13Z,4560000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-11-08T04:22:25.0Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612751,72,73,2022-11-08T04:23:13Z,4570000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-11-08T04:22:25.0Z,4,REGULAR,substitution,in,['startperiod'],201988,,,1610612751,72,73,2022-11-08T04:23:13Z,4580000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-11-08T04:22:25.0Z,4,REGULAR,substitution,in,['startperiod'],1627732,,,1610612751,72,73,2022-11-08T04:23:13Z,4590000,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-11-08T04:23:18.9Z,4,REGULAR,period,start,[],0,,,1610612742,72,73,2022-11-08T04:23:18Z,4600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT11M43.00S,2022-11-08T04:23:37.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,10.988830486202366,53.92156862745098,1610612742,72,73,2022-11-08T04:24:00Z,4610000,-20.0,51.0,1,left,MISS C. Wood turnaround Shot,[1626174],1610612742.0,DAL,turnaround,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,5.44,Missed,,,,,,,,,,,,,,,
462,PT11M42.00S,2022-11-08T04:23:38.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,72,73,2022-11-08T04:24:00Z,4620000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,461.0,,,,,,,,,,,,,,
464,PT11M28.00S,2022-11-08T04:23:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203925,93.77463863337714,48.03921568627451,1610612751,72,75,2022-11-08T04:24:04Z,4640000,-10.0,6.0,1,right,J. Harris driving Layup (11 PTS),[203925],1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,1.15,Made,,,,,11.0,,,,,,,,,,
465,PT11M22.00S,2022-11-08T04:24:06.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,5.995400788436268,47.30392156862745,1610612742,72,75,2022-11-08T04:24:42Z,4650000,13.0,4.0,1,left,MISS C. Wood driving Layup - blocked,"[1626174, 1626220]",1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,1.41,Missed,,,,,,,,,,,,,,O'Neale,1626220.0
466,PT11M22.00S,2022-11-08T04:24:06.0Z,4,REGULAR,block,,[],1626220,,,1610612742,72,75,2022-11-08T04:24:07Z,4660000,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
467,PT11M21.00S,2022-11-08T04:24:07.0Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612742,72,75,2022-11-08T04:24:42Z,4670000,,,0,,C. Wood REBOUND (Off:2 Def:2),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,465.0,4.0,2.0,2.0,,,,,,,,,,,
468,PT11M19.00S,2022-11-08T04:24:09.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,5.863994743758213,46.32352941176471,1610612742,72,75,2022-11-08T04:24:47Z,4680000,18.0,3.0,1,left,MISS C. Wood putback Layup - blocked,"[1626174, 1626220]",1610612742.0,DAL,putback,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,1.86,Missed,,,,,,,,,,,,,,O'Neale,1626220.0
469,PT11M19.00S,2022-11-08T04:24:09.7Z,4,REGULAR,block,,[],1626220,,,1610612742,72,75,2022-11-08T04:24:11Z,4690000,,,0,,R. O'Neale BLOCK (2 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
475,PT11M19.00S,2022-11-08T04:24:09.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,72,75,2022-11-08T04:24:47Z,4695000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,468.0,,,,,,,,,,,,,,
470,PT11M19.00S,2022-11-08T04:24:26.1Z,4,REGULAR,substitution,out,[],203925,,,1610612742,72,75,2022-11-08T04:24:31Z,4700000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT11M19.00S,2022-11-08T04:24:26.1Z,4,REGULAR,substitution,in,[],1628410,,,1610612742,72,75,2022-11-08T04:24:31Z,4710000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT11M16.00S,2022-11-08T04:24:44.0Z,4,REGULAR,jumpball,recovered,[],203915,,,1610612742,72,75,2022-11-08T04:24:44Z,4720000,,,0,,Jump Ball C. Wood vs. R. O'Neale: Tip to S. Dinwiddie,"[203915, 1626174, 1626220]",1610612742.0,DAL,heldball,S. Dinwiddie,203915.0,Dinwiddie,S. Dinwiddie,Wood,1626174.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,,,,,,
476,PT11M08.00S,2022-11-08T04:24:56.4Z,4,REGULAR,foul,offensive,[],203915,,,1610612742,72,75,2022-11-08T04:25:13Z,4750000,,,0,,S. Dinwiddie offensive FOUL (2 PF),"[203915, 201988]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Mills,201988.0,,
478,PT11M08.00S,2022-11-08T04:24:56.4Z,4,REGULAR,turnover,offensive foul,[],203915,,,1610612742,72,75,2022-11-08T04:24:56Z,4770000,,,0,,S. Dinwiddie offensive foul TURNOVER (4 TO),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,4.0,,,,,,,,,,,,,203593.0,,,,,,
479,PT10M59.00S,2022-11-08T04:25:22.4Z,4,REGULAR,foul,offensive,[],1627732,,,1610612751,72,75,2022-11-08T04:25:29Z,4780000,,,0,,B. Simmons off-the-ball offensive FOUL (2 PF),"[1627732, 1630182]",1610612751.0,BKN,off-the-ball,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Green,1630182.0,,
481,PT10M59.00S,2022-11-08T04:25:22.4Z,4,REGULAR,turnover,offensive foul,[],1627732,,,1610612751,72,75,2022-11-08T04:25:22Z,4800000,,,0,,B. Simmons offensive foul TURNOVER (2 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,203593.0,,,,,,
482,PT10M36.00S,2022-11-08T04:25:57.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,32.670827858081466,45.588235294117645,1610612742,72,75,2022-11-08T04:26:03Z,4810000,22.0,255.0,1,left,MISS C. Wood 25' step back 3PT,[1626174],1610612742.0,DAL,step back,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,25.56,Missed,,,,,,,,,,,,,,,
483,PT10M33.00S,2022-11-08T04:26:00.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,72,75,2022-11-08T04:26:03Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,482.0,,,,,,,,,,,,,,
485,PT10M31.00S,2022-11-08T04:26:20.1Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203493,12.171484888304862,12.745098039215685,1610612742,72,75,2022-11-08T04:26:23Z,4840000,186.0,62.0,1,left,MISS R. Bullock 19' Jump Shot,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Right,,,,19.63,Missed,,,,,,,,,,,,,,,
486,PT10M28.00S,2022-11-08T04:26:23.1Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,72,75,2022-11-08T04:26:23Z,4850000,,,0,,B. Simmons REBOUND (Off:1 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Right,,,,,,485.0,3.0,2.0,1.0,,,,,,,,,,,
487,PT10M09.00S,2022-11-08T04:26:44.3Z,4,REGULAR,foul,personal,['2freethrow'],203915,,,1610612751,72,75,2022-11-08T04:26:51Z,4860000,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (Thomas 2 FT),"[203915, 1630560]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,2004.0,3.0,0.0,Thomas,1630560.0,,
489,PT10M09.00S,2022-11-08T04:27:09.8Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,72,76,2022-11-08T04:27:27Z,4880000,,,0,,C. Thomas Free Throw 1 of 2 (16 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,
490,PT10M09.00S,2022-11-08T04:27:09.8Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,72,76,2022-11-08T04:27:27Z,4890000,,,0,,MISS C. Thomas Free Throw 2 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
491,PT10M07.00S,2022-11-08T04:27:11.8Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,72,76,2022-11-08T04:27:27Z,4900000,,,0,,C. Wood REBOUND (Off:2 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,490.0,5.0,3.0,2.0,,,,,,,,,,,
492,PT09M48.00S,2022-11-08T04:27:43.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,15.982260183968464,39.21568627450981,1610612742,72,76,2022-11-08T04:27:54Z,4910000,54.0,98.0,1,left,MISS S. Dinwiddie 11' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,11.16,Missed,,,,,,,,,,,,,,,
493,PT09M45.00S,2022-11-08T04:27:46.8Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,72,76,2022-11-08T04:27:54Z,4920000,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,492.0,4.0,3.0,1.0,,,,,,,,,,,
494,PT09M41.00S,2022-11-08T04:27:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,6.652431011826544,44.36274509803921,1610612742,72,76,2022-11-08T04:28:00Z,4930000,28.0,10.0,1,left,MISS S. Dinwiddie Layup,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,2.99,Missed,,,,,,,,,,,,,,,
495,PT09M39.00S,2022-11-08T04:27:51.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,72,76,2022-11-08T04:28:00Z,4940000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,494.0,,,,,,,,,,,,,,
497,PT09M26.00S,2022-11-08T04:28:24.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626174,10.988830486202366,47.549019607843135,1610612742,74,76,2022-11-08T04:28:28Z,4960000,12.0,51.0,1,left,C. Wood driving floating Jump Shot (6 PTS),[1626174],1610612742.0,DAL,driving floating,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,5.23,Made,,,,,6.0,,,,,,,,,,
498,PT09M03.00S,2022-11-08T04:28:47.1Z,4,REGULAR,3pt,Jump Shot,[],201988,92.06636005256242,4.6568627450980395,1610612751,74,76,2022-11-08T04:28:51Z,4970000,-227.0,22.0,1,right,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Left Corner 3,24+ Left,,,,22.78,Missed,,,,,,,,,,,,,,,
499,PT09M00.00S,2022-11-08T04:28:50.1Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,74,76,2022-11-08T04:28:51Z,4980000,,,0,,C. Wood REBOUND (Off:2 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Left Corner 3,24+ Left,,,,,,498.0,6.0,4.0,2.0,,,,,,,,,,,
500,PT08M52.00S,2022-11-08T04:29:01.1Z,4,REGULAR,foul,personal,[],1628410,,,1610612742,74,76,2022-11-08T04:29:46Z,4990000,,,0,,E. Sumner personal FOUL (4 PF),"[1628410, 1626174]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,2004.0,4.0,0.0,Wood,1626174.0,,
502,PT08M52.00S,2022-11-08T04:29:10.4Z,4,REGULAR,substitution,out,[],203493,,,1610612742,74,76,2022-11-08T04:29:23Z,5010000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M52.00S,2022-11-08T04:29:10.4Z,4,REGULAR,substitution,out,[],201988,,,1610612742,74,76,2022-11-08T04:29:23Z,5020000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M52.00S,2022-11-08T04:29:10.4Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,74,76,2022-11-08T04:29:23Z,5030000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M52.00S,2022-11-08T04:29:10.4Z,4,REGULAR,substitution,in,[],201142,,,1610612742,74,76,2022-11-08T04:29:23Z,5040000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M42.00S,2022-11-08T04:29:40.1Z,4,REGULAR,3pt,Jump Shot,[],1627827,8.886333771353483,94.11764705882352,1610612742,74,76,2022-11-08T04:29:57Z,5050000,-221.0,31.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,22.28,Missed,,,,,,,,,,,,,,,
507,PT08M40.00S,2022-11-08T04:29:42.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,74,76,2022-11-08T04:29:57Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,506.0,,,,,,,,,,,,,,
508,PT08M40.00S,2022-11-08T04:29:46.3Z,4,REGULAR,foul,personal,[],1627732,,,1610612742,74,76,2022-11-08T04:29:49Z,5070000,,,0,,B. Simmons loose ball personal FOUL (3 PF),"[1627732, 1626174]",1610612751.0,BKN,loose ball,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,3.0,0.0,Wood,1626174.0,,
510,PT08M40.00S,2022-11-08T04:29:51.6Z,4,REGULAR,substitution,out,[],1626174,,,1610612742,74,76,2022-11-08T04:30:10Z,5090000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
