actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
690,PT00M45.40S,2022-10-30T03:23:15.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,88.64980289093299,58.82352941176471,1610612760,99,96,2022-10-30T03:23:19Z,6770000,44.0,54.0,1,right,S. Gilgeous-Alexander 6' pullup Jump Shot (32 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,32.0,,,,,,,,,,,,,,,,,
691,PT00M23.60S,2022-10-30T03:23:39.1Z,4,REGULAR,3pt,Jump Shot,[],203493,10.068988173455978,94.85294117647058,1610612742,99,96,2022-10-30T03:23:44Z,6780000,-224.0,42.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
692,PT00M19.80S,2022-10-30T03:23:42.9Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,99,96,2022-10-30T03:23:44Z,6790000,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,,,,,691.0,6.0,4.0,2.0,,,,,,,
693,PT00M15.80S,2022-10-30T03:23:46.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,72.48685939553219,17.401960784313726,1610612760,99,99,2022-10-30T03:23:54Z,6800000,-163.0,206.0,1,right,I. Joe 26' 3PT  (7 PTS) (S. Gilgeous-Alexander 8 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.28,Made,7.0,S. Gilgeous-Alexander,1628983.0,8.0,,,,,,,,,,,,,,
695,PT00M14.60S,2022-10-30T03:23:54.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,99,99,2022-10-30T03:23:54Z,6820000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M14.60S,2022-10-30T03:24:19.8Z,4,REGULAR,substitution,out,[],1630198,,,1610612742,99,99,2022-10-30T03:25:24Z,6830000,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M14.60S,2022-10-30T03:24:19.8Z,4,REGULAR,substitution,in,[],1629026,,,1610612742,99,99,2022-10-30T03:25:24Z,6840000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M01.10S,2022-10-30T03:25:54.0Z,4,REGULAR,2pt,Jump Shot,[],1629029,23.078186596583443,41.42156862745098,1610612742,99,99,2022-10-30T03:26:02Z,6850000,43.0,164.0,1,left,MISS L. Doncic 16' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,16.99,Missed,,,,,,,,,,,,,,,,,,
699,PT00M01.10S,2022-10-30T03:25:54.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,99,99,2022-10-30T03:26:02Z,6860000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,698.0,,,,,,,,,,
700,PT00M00.00S,2022-10-30T03:26:02.5Z,4,REGULAR,period,end,[],0,,,1610612742,99,99,2022-10-30T03:26:02Z,6870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT05M00.00S,2022-10-30T03:26:33.4Z,5,OVERTIME,substitution,out,['startperiod'],1626174,,,1610612742,99,99,2022-10-30T03:28:14Z,6880000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT05M00.00S,2022-10-30T03:26:33.4Z,5,OVERTIME,substitution,out,['startperiod'],1629026,,,1610612742,99,99,2022-10-30T03:28:14Z,6890000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT05M00.00S,2022-10-30T03:26:33.4Z,5,OVERTIME,substitution,in,['startperiod'],1628467,,,1610612742,99,99,2022-10-30T03:28:14Z,6900000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT05M00.00S,2022-10-30T03:26:33.4Z,5,OVERTIME,substitution,in,['startperiod'],1630198,,,1610612742,99,99,2022-10-30T03:28:14Z,6910000,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT05M00.00S,2022-10-30T03:28:42.0Z,5,OVERTIME,period,start,[],0,,,0,99,99,2022-10-30T03:28:42Z,6920000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT04M55.00S,2022-10-30T03:28:45.9Z,5,OVERTIME,jumpball,recovered,[],1627827,,,1610612742,99,99,2022-10-30T03:28:45Z,6940000,,,0,,Jump Ball M. Kleber vs. D. Bazley: Tip to D. Finney-Smith,"[1627827, 1628467, 1629647]",1610612742.0,DAL,startperiod,D. Finney-Smith,1627827.0,Finney-Smith,D. Finney-Smith,Kleber,1628467.0,Bazley,1629647.0,,,,,,,,,,,,,,,,,,,,,,
710,PT04M45.00S,2022-10-30T03:28:58.4Z,5,OVERTIME,foul,personal,[],1630198,,,1610612742,99,99,2022-10-30T03:32:15Z,6970000,,,0,,I. Joe personal FOUL (1 PF),"[1630198, 203915]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,1.0,0.0,,,,,,,Dinwiddie,203915.0,,,
713,PT04M45.00S,2022-10-30T03:29:36.8Z,5,OVERTIME,timeout,challenge,['team'],0,,,1610612742,99,99,2022-10-30T03:32:15Z,7000000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT04M32.00S,2022-10-30T03:33:06.6Z,5,OVERTIME,2pt,Jump Shot,[],1629029,23.866622864651774,53.431372549019606,1610612742,99,99,2022-10-30T03:33:12Z,7020000,-17.0,172.0,1,left,MISS L. Doncic 17' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,17.27,Missed,,,,,,,,,,,,,,,,,,
716,PT04M28.00S,2022-10-30T03:33:10.6Z,5,OVERTIME,rebound,defensive,[],1629652,,,1610612760,99,99,2022-10-30T03:33:12Z,7030000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,,,,,,,,,,715.0,3.0,3.0,0.0,,,,,,,
717,PT04M06.00S,2022-10-30T03:33:32.5Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1628983,86.15308804204993,51.9607843137255,1610612760,99,101,2022-10-30T03:33:48Z,7040000,10.0,78.0,1,right,S. Gilgeous-Alexander 7' turnaround Jump Shot (34 PTS),[1628983],1610612760.0,OKC,turnaround,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.83,Made,34.0,,,,,,,,,,,,,,,,,
718,PT03M51.00S,2022-10-30T03:33:46.8Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1627827,8.229303547963205,48.03921568627451,1610612742,101,101,2022-10-30T03:33:52Z,7050000,10.0,25.0,1,left,D. Finney-Smith driving DUNK (13 PTS) (L. Doncic 10 AST),"[1627827, 1629029]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,2.68,Made,13.0,L. Doncic,1629029.0,10.0,,,,,,,,,,,,,,
720,PT03M25.00S,2022-10-30T03:34:12.6Z,5,OVERTIME,3pt,Jump Shot,[],1630198,71.69842312746385,12.5,1610612760,101,104,2022-10-30T03:34:19Z,7070000,-188.0,214.0,1,right,I. Joe 28' 3PT  (10 PTS) (S. Gilgeous-Alexander 9 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,28.41,Made,10.0,S. Gilgeous-Alexander,1628983.0,9.0,,,,,,,,,,,,,,
722,PT03M16.00S,2022-10-30T03:34:24.4Z,5,OVERTIME,foul,offensive,[],1627827,,,1610612742,101,104,2022-10-30T03:34:32Z,7090000,,,0,,D. Finney-Smith off-the-ball offensive FOUL (3 PF),"[1627827, 1629652]",1610612742.0,DAL,off-the-ball,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,2530.0,3.0,0.0,,,,,,,Dort,1629652.0,,,
724,PT03M16.00S,2022-10-30T03:34:24.4Z,5,OVERTIME,turnover,offensive foul,[],1627827,,,1610612742,101,104,2022-10-30T03:34:24Z,7110000,,,0,,D. Finney-Smith offensive foul TURNOVER (1 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,2530.0,,,,,,,,,,,1.0,,
725,PT03M00.00S,2022-10-30T03:34:55.4Z,5,OVERTIME,turnover,lost ball,[],1629652,,,1610612760,101,104,2022-10-30T03:35:01Z,7120000,,,0,,L. Dort lost ball TURNOVER (1 TO),"[1629652, 1629029]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Doncic,1629029.0
726,PT03M00.00S,2022-10-30T03:34:55.4Z,5,OVERTIME,steal,,[],1629029,,,1610612742,101,104,2022-10-30T03:34:57Z,7130000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
727,PT02M52.00S,2022-10-30T03:35:04.3Z,5,OVERTIME,foul,personal,[],1629652,,,1610612742,101,104,2022-10-30T03:35:10Z,7140000,,,0,,L. Dort personal FOUL (5 PF),"[1629652, 1629029]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,5.0,0.0,,,,,,,Doncic,1629029.0,,,
729,PT02M36.00S,2022-10-30T03:35:42.2Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],1627827,10.726018396846255,13.970588235294118,1610612742,101,104,2022-10-30T03:35:47Z,7160000,180.0,48.0,1,left,MISS D. Finney-Smith 18' pullup Shot,[1627827],1610612742.0,DAL,pullup,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right,18.65,Missed,,,,,,,,,,,,,,,,,,
730,PT02M33.00S,2022-10-30T03:35:45.2Z,5,OVERTIME,rebound,defensive,[],1630198,,,1610612760,101,104,2022-10-30T03:35:47Z,7170000,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Right,,,,,,,,,,729.0,2.0,2.0,0.0,,,,,,,
731,PT02M11.00S,2022-10-30T03:36:06.9Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628983,93.38042049934296,53.18627450980392,1610612760,101,106,2022-10-30T03:36:12Z,7180000,16.0,10.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (36 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.86,Made,36.0,,,,,,,,,,,,,,,,,
732,PT01M58.00S,2022-10-30T03:36:19.9Z,5,OVERTIME,3pt,Jump Shot,[],1627827,29.38567674113009,22.54901960784314,1610612742,101,106,2022-10-30T03:36:25Z,7190000,137.0,224.0,1,left,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
733,PT01M55.00S,2022-10-30T03:36:22.9Z,5,OVERTIME,rebound,defensive,[],1629652,,,1610612760,101,106,2022-10-30T03:36:25Z,7200000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,732.0,4.0,4.0,0.0,,,,,,,
734,PT01M42.00S,2022-10-30T03:36:36.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629652,94.03745072273325,50.49019607843137,1610612760,101,106,2022-10-30T03:36:41Z,7210000,2.0,4.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,0.43,Missed,,,,,,,,,,,,,,,,,,
735,PT01M41.00S,2022-10-30T03:36:37.5Z,5,OVERTIME,rebound,offensive,[],1629652,,,1610612760,101,106,2022-10-30T03:36:37Z,7220000,,,0,,L. Dort REBOUND (Off:1 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,734.0,5.0,4.0,1.0,,,,,,,
736,PT01M38.00S,2022-10-30T03:36:42.3Z,5,OVERTIME,foul,personal,['2freethrow'],1627827,,,1610612760,101,106,2022-10-30T03:37:28Z,7230000,,,0,,D. Finney-Smith shooting personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[1627827, 1628983]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,4.0,0.0,,,,,,,Gilgeous-Alexander,1628983.0,,,
738,PT01M38.00S,2022-10-30T03:37:29.3Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],1628983,,,1610612760,101,107,2022-10-30T03:37:29Z,7250000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (37 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
739,PT01M38.00S,2022-10-30T03:37:33.1Z,5,OVERTIME,substitution,out,[],1630198,,,1610612760,101,107,2022-10-30T03:37:38Z,7260000,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
740,PT01M38.00S,2022-10-30T03:37:33.1Z,5,OVERTIME,substitution,in,[],1629026,,,1610612760,101,107,2022-10-30T03:37:38Z,7270000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
741,PT01M38.00S,2022-10-30T03:37:49.2Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],1628983,,,1610612760,101,108,2022-10-30T03:37:49Z,7280000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (38 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,,
742,PT01M32.00S,2022-10-30T03:37:58.8Z,5,OVERTIME,foul,personal,['3freethrow'],1629647,,,1610612742,101,108,2022-10-30T03:38:07Z,7290000,,,0,,D. Bazley shooting personal FOUL (2 PF) (Doncic 3 FT),"[1629647, 1629029]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,,,,,,,202037.0,2.0,0.0,,,,,,,Doncic,1629029.0,,,
744,PT01M32.00S,2022-10-30T03:38:26.6Z,5,OVERTIME,timeout,full,"['team', 'mandatory']",0,,,1610612742,101,108,2022-10-30T03:38:26Z,7310000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT01M32.00S,2022-10-30T03:39:46.8Z,5,OVERTIME,substitution,out,[],1629026,,,1610612742,101,108,2022-10-30T03:40:01Z,7330000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
747,PT01M32.00S,2022-10-30T03:39:46.8Z,5,OVERTIME,substitution,in,[],1630198,,,1610612742,101,108,2022-10-30T03:40:01Z,7340000,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
748,PT01M32.00S,2022-10-30T03:40:21.4Z,5,OVERTIME,freethrow,1 of 3,[],1629029,,,1610612742,102,108,2022-10-30T03:40:21Z,7350000,,,0,,L. Doncic Free Throw 1 of 3 (25 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
749,PT01M32.00S,2022-10-30T03:40:41.5Z,5,OVERTIME,freethrow,2 of 3,[],1629029,,,1610612742,102,108,2022-10-30T03:40:41Z,7360000,,,0,,MISS L. Doncic Free Throw 2 of 3,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
750,PT01M32.00S,2022-10-30T03:40:41.5Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612742,102,108,2022-10-30T03:40:41Z,7370000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,749.0,,,,,,,,,,
751,PT01M32.00S,2022-10-30T03:40:56.9Z,5,OVERTIME,freethrow,3 of 3,[],1629029,,,1610612742,103,108,2022-10-30T03:40:56Z,7380000,,,0,,L. Doncic Free Throw 3 of 3 (26 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
752,PT01M12.00S,2022-10-30T03:41:17.4Z,5,OVERTIME,3pt,Jump Shot,[],1630198,65.25952693823915,50.73529411764706,1610612760,103,111,2022-10-30T03:41:22Z,7390000,4.0,274.0,1,right,I. Joe 27' 3PT  (13 PTS) (A. Wiggins 4 AST),"[1630198, 1630598]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,27.41,Made,13.0,A. Wiggins,1630598.0,4.0,,,,,,,,,,,,,,
754,PT01M03.00S,2022-10-30T03:41:30.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629029,6.915243101182654,47.549019607843135,1610612742,105,111,2022-10-30T03:41:35Z,7410000,12.0,13.0,1,left,L. Doncic driving Layup (28 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.75,Made,28.0,,,,,,,,,,,,,,,,,
755,PT00M45.20S,2022-10-30T03:41:51.7Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612760,105,111,2022-10-30T03:42:05Z,7420000,,,0,,R. Bullock shooting personal FOUL (3 PF) (Wiggins 2 FT),"[203493, 1630598]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,3.0,0.0,,,,,,,Wiggins,1630598.0,,,
757,PT00M45.20S,2022-10-30T03:42:23.6Z,5,OVERTIME,freethrow,1 of 2,[],1630598,,,1610612760,105,111,2022-10-30T03:42:23Z,7440000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
758,PT00M45.20S,2022-10-30T03:42:23.6Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612760,105,111,2022-10-30T03:42:23Z,7450000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,757.0,,,,,,,,,,
759,PT00M45.20S,2022-10-30T03:42:24.7Z,5,OVERTIME,substitution,out,[],1630198,,,1610612760,105,111,2022-10-30T03:42:30Z,7460000,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
760,PT00M45.20S,2022-10-30T03:42:24.7Z,5,OVERTIME,substitution,in,[],1629026,,,1610612760,105,111,2022-10-30T03:42:30Z,7470000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
761,PT00M45.20S,2022-10-30T03:42:38.7Z,5,OVERTIME,freethrow,2 of 2,[],1630598,,,1610612760,105,112,2022-10-30T03:42:38Z,7480000,,,0,,A. Wiggins Free Throw 2 of 2 (5 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
762,PT00M38.80S,2022-10-30T03:42:47.9Z,5,OVERTIME,3pt,Jump Shot,[],1629029,24.655059132720105,87.00980392156863,1610612742,105,112,2022-10-30T03:49:22Z,7490000,-185.0,179.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
763,PT00M34.50S,2022-10-30T03:42:52.2Z,5,OVERTIME,rebound,defensive,[],1629652,,,1610612760,105,112,2022-10-30T03:42:54Z,7500000,,,0,,L. Dort REBOUND (Off:1 Def:5),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,762.0,6.0,5.0,1.0,,,,,,,
764,PT00M27.90S,2022-10-30T03:43:09.3Z,5,OVERTIME,timeout,full,['team'],0,,,1610612760,105,112,2022-10-30T03:43:18Z,7510000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,PT00M27.90S,2022-10-30T03:43:27.7Z,5,OVERTIME,substitution,out,[],1630598,,,1610612760,105,112,2022-10-30T03:44:27Z,7520000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
766,PT00M27.90S,2022-10-30T03:43:27.7Z,5,OVERTIME,substitution,out,[],1629647,,,1610612760,105,112,2022-10-30T03:44:27Z,7530000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
767,PT00M27.90S,2022-10-30T03:43:27.7Z,5,OVERTIME,substitution,in,[],203488,,,1610612760,105,112,2022-10-30T03:44:27Z,7540000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
768,PT00M27.90S,2022-10-30T03:43:27.7Z,5,OVERTIME,substitution,in,[],1630198,,,1610612760,105,112,2022-10-30T03:44:27Z,7550000,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
769,PT00M24.90S,2022-10-30T03:44:43.7Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612760,105,112,2022-10-30T03:44:56Z,7560000,,,0,,R. Bullock take personal FOUL (4 PF) (Joe 2 FT),"[203493, 1630198]",1610612742.0,DAL,take,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,4.0,0.0,,,,,,,Joe,1630198.0,,,
771,PT00M24.90S,2022-10-30T03:45:04.0Z,5,OVERTIME,freethrow,1 of 2,[],1630198,,,1610612760,105,113,2022-10-30T03:45:04Z,7580000,,,0,,I. Joe Free Throw 1 of 2 (14 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
772,PT00M24.90S,2022-10-30T03:45:04.7Z,5,OVERTIME,substitution,out,[],203488,,,1610612760,105,113,2022-10-30T03:45:07Z,7590000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
773,PT00M24.90S,2022-10-30T03:45:04.7Z,5,OVERTIME,substitution,in,[],1629647,,,1610612760,105,113,2022-10-30T03:45:07Z,7600000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
774,PT00M24.90S,2022-10-30T03:45:20.2Z,5,OVERTIME,freethrow,2 of 2,[],1630198,,,1610612760,105,114,2022-10-30T03:45:20Z,7610000,,,0,,I. Joe Free Throw 2 of 2 (15 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
775,PT00M18.70S,2022-10-30T03:45:30.6Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629029,7.046649145860711,51.225490196078425,1610612742,107,114,2022-10-30T03:45:36Z,7620000,-6.0,14.0,1,left,L. Doncic driving Layup (30 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.5,Made,30.0,,,,,,,,,,,,,,,,,
776,PT00M18.70S,2022-10-30T03:45:33.1Z,5,OVERTIME,foul,personal,"['inpenalty', '1freethrow']",1629647,,,1610612742,107,114,2022-10-30T03:45:42Z,7630000,,,0,,D. Bazley shooting personal FOUL (3 PF) (Doncic 1 FT),"[1629647, 1629029]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,3.0,0.0,,,,,,,Doncic,1629029.0,,,
778,PT00M18.70S,2022-10-30T03:45:38.7Z,5,OVERTIME,substitution,out,[],1629647,,,1610612742,107,114,2022-10-30T03:45:41Z,7650000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
779,PT00M18.70S,2022-10-30T03:45:38.7Z,5,OVERTIME,substitution,in,[],203488,,,1610612742,107,114,2022-10-30T03:45:41Z,7660000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
780,PT00M18.70S,2022-10-30T03:46:01.7Z,5,OVERTIME,freethrow,1 of 1,[],1629029,,,1610612742,108,114,2022-10-30T03:46:01Z,7670000,,,0,,L. Doncic Free Throw 1 of 1 (31 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
