actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
596,PT07M39.00S,2025-11-23T20:03:21.3Z,4,REGULAR,substitution,in,[],1628389,,,1610612755,103,110,2025-11-23T20:03:50Z,5880000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
597,PT07M39.00S,2025-11-23T20:03:21.3Z,4,REGULAR,substitution,in,[],1626181,,,1610612755,103,110,2025-11-23T20:03:50Z,5890000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,
598,PT07M16.00S,2025-11-23T20:04:17.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,103,110,2025-11-23T20:04:42Z,5900000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,202007.0,,,,,,,,,,,,,,,,,,,,,,
599,PT07M04.00S,2025-11-23T20:04:42.1Z,4,REGULAR,turnover,traveling,[],1630696,,,1610612748,103,110,2025-11-23T20:04:48Z,5910000,False,,,0,,D. Smith traveling TURNOVER (2 TO),[1630696],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Right,202007.0,,,Smith,D. Smith,,,2.0,,,,,,,,,,,,,,,
600,PT07M04.00S,2025-11-23T20:04:49.9Z,4,REGULAR,substitution,out,[],1630696,,,1610612755,103,110,2025-11-23T20:04:52Z,5920000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,,,,,,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,
601,PT07M04.00S,2025-11-23T20:04:49.9Z,4,REGULAR,substitution,in,[],1630558,,,1610612755,103,110,2025-11-23T20:04:52Z,5930000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
602,PT06M50.00S,2025-11-23T20:05:11.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,83.919185282523,47.549019607843135,1610612755,103,110,2025-11-23T20:05:16Z,5940000,False,-12.0,99.0,1,right,MISS T. Maxey 9' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Maxey,T. Maxey,,,,9.95,Missed,,,,,,,,,,,,,
603,PT06M47.00S,2025-11-23T20:05:14.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,103,110,2025-11-23T20:07:56Z,5950000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,602.0,9.0,7.0,2.0,,,,,
604,PT06M41.00S,2025-11-23T20:05:19.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626181,11.645860709592641,52.94117647058824,1610612748,103,110,2025-11-23T20:05:27Z,5960000,False,-15.0,57.0,1,left,MISS N. Powell running pullup Shot - blocked,"[1626181, 1631230]",1610612748.0,MIA,running pullup,,,,,,In The Paint (Non-RA),0-8 Center,,,,Powell,N. Powell,,,,5.89,Missed,,,,,,,,,Barlow,1631230.0,,,
605,PT06M41.00S,2025-11-23T20:05:19.4Z,4,REGULAR,block,,[],1631230,,,1610612748,103,110,2025-11-23T20:05:21Z,5970000,False,,,0,,D. Barlow BLOCK (2 BLK),[1631230],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
606,PT06M38.00S,2025-11-23T20:05:22.4Z,4,REGULAR,rebound,offensive,[],1626181,,,1610612748,103,110,2025-11-23T20:05:22Z,5980000,False,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Powell,N. Powell,,,,,,,,,,604.0,3.0,2.0,1.0,,,,,
607,PT06M38.00S,2025-11-23T20:05:23.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,18.478975032851512,48.529411764705884,1610612748,103,112,2025-11-23T20:05:30Z,5990000,False,7.0,121.0,1,left,B. Adebayo 12' floating Jump Shot (16 PTS) (N. Powell 1 AST),"[1628389, 1626181]",1610612748.0,MIA,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Adebayo,B. Adebayo,,,,12.14,Made,16.0,N. Powell,1626181.0,1.0,,,,,,,,,
609,PT06M13.00S,2025-11-23T20:05:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,91.40932982917214,52.94117647058824,1610612755,105,112,2025-11-23T20:05:52Z,6010000,False,15.0,28.0,1,right,D. Barlow driving Layup (5 PTS) (Q. Grimes 3 AST),"[1631230, 1629656]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Barlow,D. Barlow,,,,3.19,Made,5.0,Q. Grimes,1629656.0,3.0,,,,,,,,,
611,PT06M01.00S,2025-11-23T20:06:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,6.915243101182654,46.32352941176471,1610612748,105,114,2025-11-23T20:06:08Z,6030000,False,18.0,13.0,1,left,P. Larsson cutting Layup (6 PTS) (J. Jaquez Jr. 6 AST),"[1641796, 1631170]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,,,,Larsson,P. Larsson,,,,2.22,Made,6.0,J. Jaquez Jr.,1631170.0,6.0,,,,,,,,,
613,PT06M01.00S,2025-11-23T20:06:04.8Z,4,REGULAR,foul,personal,['1freethrow'],1642348,,,1610612748,105,114,2025-11-23T20:06:14Z,6050000,False,,,0,,J. Edwards shooting personal FOUL (2 PF) (Larsson 1 FT),"[1642348, 1641796]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,202901.0,2.0,0.0,Edwards,J. Edwards,Larsson,1641796.0,,,,,,,,,,,,,,,,
615,PT06M01.00S,2025-11-23T20:06:28.4Z,4,REGULAR,freethrow,1 of 1,[],1641796,,,1610612748,105,114,2025-11-23T20:06:28Z,6070000,False,,,0,,MISS P. Larsson Free Throw 1 of 1,[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,Missed,,,,,,,,,,,,,
616,PT05M59.00S,2025-11-23T20:06:30.4Z,4,REGULAR,rebound,defensive,[],1631230,,,1610612755,105,114,2025-11-23T20:06:30Z,6080000,False,,,0,,D. Barlow REBOUND (Off:0 Def:2),[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,615.0,2.0,2.0,0.0,,,,,
617,PT05M39.00S,2025-11-23T20:06:50.0Z,4,REGULAR,3pt,Jump Shot,[],1642348,68.01905387647832,26.47058823529412,1610612755,105,114,2025-11-23T20:06:57Z,6090000,False,-118.0,248.0,1,right,MISS J. Edwards 27' 3PT,[1642348],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Edwards,J. Edwards,,,,27.46,Missed,,,,,,,,,,,,,
618,PT05M38.00S,2025-11-23T20:06:51.0Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,105,114,2025-11-23T20:10:44Z,6100000,False,,,0,,A. Drummond REBOUND (Off:7 Def:14),[203083],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Drummond,A. Drummond,,,,,,,,,,617.0,21.0,14.0,7.0,,,,,
619,PT05M37.00S,2025-11-23T20:06:55.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,105,114,2025-11-23T20:10:53Z,6110000,False,0.0,0.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,0.0,Missed,,,,,,,,,,,,,
620,PT05M37.00S,2025-11-23T20:06:55.6Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,105,114,2025-11-23T20:10:53Z,6120000,False,,,0,,A. Drummond REBOUND (Off:8 Def:14),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,619.0,22.0,14.0,8.0,,,,,
621,PT05M36.00S,2025-11-23T20:06:56.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,105,114,2025-11-23T20:11:01Z,6130000,False,0.0,0.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,0.0,Missed,,,,,,,,,,,,,
622,PT05M35.00S,2025-11-23T20:06:57.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,105,114,2025-11-23T20:15:08Z,6140000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:8),[1628389],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,621.0,10.0,8.0,2.0,,,,,
623,PT05M27.00S,2025-11-23T20:07:01.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630558,7.5722733245729295,47.794117647058826,1610612748,105,114,2025-11-23T20:07:07Z,6150000,False,11.0,19.0,1,left,MISS D. Mitchell running finger roll Layup,[1630558],1610612748.0,MIA,running finger roll,,,,,,Restricted Area,0-8 Center,,,,Mitchell,D. Mitchell,,,,2.17,Missed,,,,,,,,,,,,,
624,PT05M25.00S,2025-11-23T20:07:03.2Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,105,114,2025-11-23T20:07:07Z,6160000,False,,,0,,A. Drummond REBOUND (Off:8 Def:15),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,623.0,23.0,15.0,8.0,,,,,
625,PT05M16.00S,2025-11-23T20:07:11.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,92.59198423127464,40.931372549019606,1610612755,105,114,2025-11-23T20:07:21Z,6170000,False,-45.0,17.0,1,right,MISS J. Edwards driving bank Shot,[1642348],1610612755.0,PHI,driving bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,Edwards,J. Edwards,,,,4.84,Missed,,,,,,,,,,,,,
626,PT05M14.00S,2025-11-23T20:07:13.9Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,105,114,2025-11-23T20:07:21Z,6180000,False,,,0,,P. Larsson REBOUND (Off:0 Def:4),[1641796],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Larsson,P. Larsson,,,,,,,,,,625.0,4.0,4.0,0.0,,,,,
627,PT05M09.00S,2025-11-23T20:07:19.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628389,6.652431011826544,50.98039215686274,1610612748,105,116,2025-11-23T20:07:27Z,6190000,False,-5.0,10.0,1,left,B. Adebayo running DUNK (18 PTS) (P. Larsson 8 AST),"[1628389, 1641796]",1610612748.0,MIA,running,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,1.11,Made,18.0,P. Larsson,1641796.0,8.0,,,,,,,,,
629,PT05M08.00S,2025-11-23T20:07:24.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,105,116,2025-11-23T20:07:24Z,6210000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M08.00S,2025-11-23T20:08:38.1Z,4,REGULAR,substitution,out,[],1642348,,,1610612755,105,116,2025-11-23T20:08:41Z,6220000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
631,PT05M08.00S,2025-11-23T20:08:38.1Z,4,REGULAR,substitution,in,[],1630570,,,1610612755,105,116,2025-11-23T20:08:41Z,6230000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
632,PT04M48.00S,2025-11-23T20:09:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,91.01511169513797,49.01960784313725,1610612755,105,116,2025-11-23T20:09:12Z,6240000,False,-5.0,32.0,1,right,MISS Q. Grimes driving finger roll Layup,[1629656],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,,3.24,Missed,,,,,,,,,,,,,
633,PT04M46.00S,2025-11-23T20:09:10.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,105,116,2025-11-23T20:09:12Z,6250000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:9),[1628389],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,632.0,11.0,9.0,2.0,,,,,
634,PT04M40.00S,2025-11-23T20:09:16.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.389618922470433,51.71568627450981,1610612748,105,118,2025-11-23T20:16:16Z,6260000,False,-9.0,8.0,1,left,N. Powell driving Layup (30 PTS) (J. Jaquez Jr. 7 AST),"[1626181, 1631170]",1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,,,,Powell,N. Powell,,,,1.15,Made,30.0,J. Jaquez Jr.,1631170.0,7.0,,,,,,,,,
636,PT04M23.00S,2025-11-23T20:09:32.7Z,4,REGULAR,3pt,Jump Shot,[],1631230,87.46714848883047,95.83333333333334,1610612755,105,118,2025-11-23T20:09:38Z,6280000,False,229.0,65.0,1,right,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Barlow,D. Barlow,,,,23.83,Missed,,,,,,,,,,,,,
637,PT04M20.00S,2025-11-23T20:09:35.7Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,105,118,2025-11-23T20:09:38Z,6290000,False,,,0,,P. Larsson REBOUND (Off:0 Def:5),[1641796],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,,Larsson,P. Larsson,,,,,,,,,,636.0,5.0,5.0,0.0,,,,,
638,PT04M12.00S,2025-11-23T20:09:44.5Z,4,REGULAR,3pt,Jump Shot,[],1641796,5.863994743758213,94.85294117647058,1610612748,105,118,2025-11-23T20:09:49Z,6300000,False,-224.0,3.0,1,left,MISS P. Larsson 3PT,[1641796],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,,,,Larsson,P. Larsson,,,,22.43,Missed,,,,,,,,,,,,,
639,PT04M08.00S,2025-11-23T20:09:48.5Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,105,118,2025-11-23T20:09:49Z,6310000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Maxey,T. Maxey,,,,,,,,,,638.0,3.0,3.0,0.0,,,,,
640,PT04M04.00S,2025-11-23T20:09:52.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630570,93.64323258869908,49.754901960784316,1610612755,107,118,2025-11-23T20:09:58Z,6320000,False,-1.0,7.0,1,right,T. Watford running DUNK (18 PTS) (T. Maxey 6 AST),"[1630570, 1630178]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,,,,Watford,T. Watford,,,,0.74,Made,18.0,T. Maxey,1630178.0,6.0,,,,,,,,,
642,PT03M45.00S,2025-11-23T20:10:10.8Z,4,REGULAR,2pt,Jump Shot,[],1628389,26.10052562417871,48.03921568627451,1610612748,107,118,2025-11-23T20:10:16Z,6340000,False,10.0,193.0,1,left,MISS B. Adebayo 19' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,,,,Mid-Range,16-24 Center,,,,Adebayo,B. Adebayo,,,,19.3,Missed,,,,,,,,,,,,,
643,PT03M43.00S,2025-11-23T20:10:12.8Z,4,REGULAR,rebound,offensive,[],1641796,,,1610612748,107,118,2025-11-23T20:20:54Z,6350000,False,,,0,,P. Larsson REBOUND (Off:1 Def:5),[1641796],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Larsson,P. Larsson,,,,,,,,,,642.0,6.0,5.0,1.0,,,,,
644,PT03M41.00S,2025-11-23T20:10:15.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,28.465834428383708,81.61764705882352,1610612748,107,118,2025-11-23T20:10:20Z,6360000,False,-158.0,215.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Powell,N. Powell,,,,26.7,Missed,,,,,,,,,,,,,
645,PT03M38.00S,2025-11-23T20:10:18.9Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612755,107,118,2025-11-23T20:10:20Z,6370000,False,,,0,,T. Watford REBOUND (Off:2 Def:6),[1630570],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Watford,T. Watford,,,,,,,,,,644.0,8.0,6.0,2.0,,,,,
646,PT03M27.00S,2025-11-23T20:10:29.4Z,4,REGULAR,2pt,Jump Shot,[],1630178,80.3712220762155,66.66666666666666,1610612755,109,118,2025-11-23T20:10:33Z,6380000,False,83.0,132.0,1,right,T. Maxey 15' pullup Jump Shot (27 PTS),[1630178],1610612755.0,PHI,pullup,,,,,,Mid-Range,8-16 Right,,,,Maxey,T. Maxey,,,,15.61,Made,27.0,,,,,,,,,,,,
647,PT03M26.00S,2025-11-23T20:10:35.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,109,118,2025-11-23T20:10:35Z,6390000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M14.00S,2025-11-23T20:13:03.2Z,4,REGULAR,turnover,lost ball,[],1626181,,,1610612748,109,118,2025-11-23T20:13:09Z,6400000,False,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 1630178]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Powell,N. Powell,,,1.0,,,,,,,,,,,,,Maxey,1630178.0,
649,PT03M14.00S,2025-11-23T20:13:03.2Z,4,REGULAR,steal,,[],1630178,,,1610612755,109,118,2025-11-23T20:13:05Z,6410000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
650,PT03M03.00S,2025-11-23T20:13:15.7Z,4,REGULAR,turnover,lost ball,[],1630178,,,1610612755,109,118,2025-11-23T20:13:20Z,6420000,False,,,0,,T. Maxey lost ball TURNOVER (3 TO),"[1630178, 1628389]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Maxey,T. Maxey,,,3.0,,,,,,,,,,,,,Adebayo,1628389.0,
651,PT03M03.00S,2025-11-23T20:13:15.7Z,4,REGULAR,steal,,[],1628389,,,1610612748,109,118,2025-11-23T20:13:17Z,6430000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
652,PT03M03.00S,2025-11-23T20:13:56.5Z,4,REGULAR,jumpball,recovered,[],1629656,,,1610612748,109,118,2025-11-23T20:21:07Z,6440000,False,,,0,,Jump Ball T. Watford vs. B. Adebayo: Tip to Q. Grimes,"[1629656, 1630570, 1628389]",1610612755.0,PHI,heldball,Q. Grimes,Watford,1630570.0,Adebayo,1628389.0,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,1629656.0
655,PT03M01.00S,2025-11-23T20:13:56.5Z,4,REGULAR,turnover,lost ball,[],1628389,,,1610612748,109,118,2025-11-23T20:13:56Z,6470000,False,,,0,,B. Adebayo lost ball TURNOVER (2 TO),"[1628389, 1630570]",1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,2.0,,,,,,,,,,,,,Watford,1630570.0,
656,PT03M01.00S,2025-11-23T20:13:56.5Z,4,REGULAR,steal,,[],1630570,,,1610612755,109,118,2025-11-23T20:13:56Z,6480000,False,,,0,,T. Watford STEAL (1 STL),[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
657,PT02M50.00S,2025-11-23T20:14:06.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629656,76.2976346911958,26.225490196078432,1610612755,109,118,2025-11-23T20:14:15Z,6490000,False,-119.0,170.0,1,right,MISS Q. Grimes 20' step back Shot,[1629656],1610612755.0,PHI,step back,,,,,,Mid-Range,16-24 Left Center,,,,Grimes,Q. Grimes,,,,20.77,Missed,,,,,,,,,,,,,
658,PT02M46.00S,2025-11-23T20:14:10.8Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,109,118,2025-11-23T20:14:15Z,6500000,False,,,0,,A. Drummond REBOUND (Off:9 Def:15),[203083],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,,Drummond,A. Drummond,,,,,,,,,,657.0,24.0,15.0,9.0,,,,,
659,PT02M45.00S,2025-11-23T20:14:11.5Z,4,REGULAR,turnover,lost ball,[],203083,,,1610612755,109,118,2025-11-23T20:14:18Z,6510000,False,,,0,,A. Drummond lost ball TURNOVER (2 TO),"[203083, 1626181]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Drummond,A. Drummond,,,2.0,,,,,,,,,,,,,Powell,1626181.0,
660,PT02M45.00S,2025-11-23T20:14:11.5Z,4,REGULAR,steal,,[],1626181,,,1610612748,109,118,2025-11-23T20:14:13Z,6520000,False,,,0,,N. Powell STEAL (2 STL),[1626181],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,
661,PT02M39.00S,2025-11-23T20:14:17.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641796,29.25427069645204,18.872549019607842,1610612748,109,118,2025-11-23T20:14:27Z,6530000,False,156.0,222.0,1,left,MISS P. Larsson 27' 3PT,[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Larsson,P. Larsson,,,,27.15,Missed,,,,,,,,,,,,,
662,PT02M36.00S,2025-11-23T20:14:21.0Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,109,118,2025-11-23T20:14:21Z,6540000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:9),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Adebayo,B. Adebayo,,,,,,,,,,661.0,12.0,9.0,3.0,,,,,
663,PT02M32.00S,2025-11-23T20:14:25.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631170,6.783837056504599,53.431372549019606,1610612748,109,120,2025-11-23T20:14:30Z,6550000,False,-17.0,11.0,1,left,J. Jaquez Jr. reverse Layup (19 PTS) (D. Mitchell 10 AST),"[1631170, 1630558]",1610612748.0,MIA,reverse,,,,,,Restricted Area,0-8 Center,,,,Jaquez Jr.,J. Jaquez Jr.,,,,2.06,Made,19.0,D. Mitchell,1630558.0,10.0,,,,,,,,,
665,PT02M23.00S,2025-11-23T20:14:34.5Z,4,REGULAR,3pt,Jump Shot,[],1630178,66.96780551905388,66.91176470588235,1610612755,109,120,2025-11-23T20:14:42Z,6570000,False,85.0,258.0,1,right,MISS T. Maxey 27' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Maxey,T. Maxey,,,,27.15,Missed,,,,,,,,,,,,,
666,PT02M19.00S,2025-11-23T20:14:38.5Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612748,109,120,2025-11-23T20:14:42Z,6580000,False,,,0,,N. Powell REBOUND (Off:1 Def:3),[1626181],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Powell,N. Powell,,,,,,,,,,665.0,4.0,3.0,1.0,,,,,
668,PT02M13.00S,2025-11-23T20:15:08.8Z,4,REGULAR,substitution,out,[],203083,,,1610612748,109,120,2025-11-23T20:15:15Z,6600000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
669,PT02M13.00S,2025-11-23T20:15:08.8Z,4,REGULAR,substitution,in,[],1642272,,,1610612748,109,120,2025-11-23T20:15:15Z,6610000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
670,PT02M11.00S,2025-11-23T20:15:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.652431011826544,47.30392156862745,1610612748,109,122,2025-11-23T20:15:27Z,6620000,False,13.0,10.0,1,left,N. Powell cutting Layup (32 PTS) (D. Mitchell 11 AST),"[1626181, 1630558]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,,,,Powell,N. Powell,,,,1.68,Made,32.0,D. Mitchell,1630558.0,11.0,,,,,,,,,
672,PT01M58.00S,2025-11-23T20:15:34.5Z,4,REGULAR,3pt,Jump Shot,[],1630178,67.88764783180025,27.696078431372552,1610612755,109,122,2025-11-23T20:15:41Z,6640000,False,-112.0,249.0,1,right,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Left Center,,,,Maxey,T. Maxey,,,,27.32,Missed,,,,,,,,,,,,,
673,PT01M55.00S,2025-11-23T20:15:38.0Z,4,REGULAR,rebound,offensive,[],1631230,,,1610612755,109,122,2025-11-23T20:15:38Z,6650000,False,,,0,,D. Barlow REBOUND (Off:1 Def:2),[1631230],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Barlow,D. Barlow,,,,,,,,,,672.0,3.0,2.0,1.0,,,,,
674,PT01M54.00S,2025-11-23T20:15:40.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631230,94.30026281208936,51.9607843137255,1610612755,111,122,2025-11-23T20:15:43Z,6660000,False,10.0,1.0,1,right,D. Barlow driving Layup (7 PTS),[1631230],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Barlow,D. Barlow,,,,0.99,Made,7.0,,,,,,,,,,,,
675,PT01M37.00S,2025-11-23T20:15:59.4Z,4,REGULAR,3pt,Jump Shot,[],1641796,32.14520367936925,69.36274509803921,1610612748,111,122,2025-11-23T20:16:05Z,6670000,False,-97.0,250.0,1,left,MISS P. Larsson 26' 3PT,[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Larsson,P. Larsson,,,,26.78,Missed,,,,,,,,,,,,,
