actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
604,PT06M02.00S,2025-11-20T02:09:15.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,66.5407358738502,46.32352941176471,1610612755,103,107,2025-11-20T02:09:19Z,5980000,False,-18.0,262.0,1,right,Q. Grimes 26' 3PT  (14 PTS) (T. Maxey 6 AST),"[1629656, 1630178]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,26.26,Made,,,,14.0,T. Maxey,1630178.0,6.0,,,,,,,,
606,PT05M47.00S,2025-11-20T02:09:30.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,14.109724047306173,38.970588235294116,1610612761,103,109,2025-11-20T02:09:36Z,6000000,False,55.0,80.0,1,left,I. Quickley 9' fadeaway Jump Shot (12 PTS),[1630193],1610612761.0,TOR,fadeaway,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,,,,9.72,Made,,,,12.0,,,,,,,,,,,
607,PT05M23.00S,2025-11-20T02:09:53.7Z,4,REGULAR,3pt,Jump Shot,[],1629656,66.93495400788436,74.01960784313725,1610612755,106,109,2025-11-20T02:09:58Z,6010000,False,120.0,258.0,1,right,Q. Grimes 28' 3PT  (17 PTS) (T. Maxey 7 AST),"[1629656, 1630178]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,28.49,Made,,,,17.0,T. Maxey,1630178.0,7.0,,,,,,,,
609,PT05M03.00S,2025-11-20T02:10:14.7Z,4,REGULAR,3pt,Jump Shot,[],1630567,11.087385019710908,95.58823529411765,1610612761,106,109,2025-11-20T02:10:22Z,6030000,False,-228.0,52.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,23.37,Missed,,,,,,,,,,,,,,,
610,PT04M59.00S,2025-11-20T02:10:18.7Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612755,106,109,2025-11-20T02:10:22Z,6040000,False,,,0,,J. Walker REBOUND (Off:5 Def:3),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,,,,,,609.0,,,,,,,,,,8.0,3.0,5.0
612,PT04M59.00S,2025-11-20T02:10:22.9Z,4,REGULAR,substitution,out,[],1642347,,,1610612755,106,109,2025-11-20T02:10:28Z,6060000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M59.00S,2025-11-20T02:10:22.9Z,4,REGULAR,substitution,in,[],1629628,,,1610612755,106,109,2025-11-20T02:10:28Z,6070000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M47.00S,2025-11-20T02:10:45.6Z,4,REGULAR,3pt,Jump Shot,[],1630178,66.01511169513799,35.78431372549019,1610612755,106,109,2025-11-20T02:20:00Z,6080000,False,-71.0,267.0,1,right,MISS T. Maxey 27' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,27.63,Missed,,,,,,,,,,,,,,,
615,PT04M46.00S,2025-11-20T02:10:46.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,106,109,2025-11-20T02:10:54Z,6090000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,614.0,,,,,,,,,,,,
616,PT04M46.00S,2025-11-20T02:10:52.2Z,4,REGULAR,foul,personal,[],203083,,,1610612761,106,109,2025-11-20T02:11:02Z,6100000,False,,,0,,A. Drummond loose ball personal FOUL (2 PF),"[203083, 1627751]",1610612755.0,PHI,loose ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,2.0,0.0,Poeltl,1627751.0,,,
618,PT04M35.00S,2025-11-20T02:11:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,7.408015768725363,47.05882352941176,1610612761,106,111,2025-11-20T02:11:21Z,6120000,False,15.0,17.0,1,left,J. Poeltl cutting Layup (19 PTS) (S. Barnes 5 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,2.25,Made,,,,19.0,S. Barnes,1630567.0,5.0,,,,,,,,
620,PT04M18.00S,2025-11-20T02:11:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.2161629434954,53.18627450980392,1610612755,106,111,2025-11-20T02:11:35Z,6140000,False,16.0,11.0,1,right,MISS Q. Grimes driving Layup,[1629656],1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,1.95,Missed,,,,,,,,,,,,,,,
622,PT04M16.00S,2025-11-20T02:11:33.7Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,106,111,2025-11-20T02:11:35Z,6160000,False,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,620.0,,,,,,,,,,4.0,4.0,0.0
623,PT04M14.00S,2025-11-20T02:11:36.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,7.802233902759525,51.470588235294116,1610612761,106,111,2025-11-20T02:11:43Z,6170000,False,-7.0,21.0,1,left,MISS S. Barnes running Layup - blocked,"[1630567, 1642845]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,2.21,Missed,Edgecombe,1642845.0,,,,,,,,,,,,,
624,PT04M14.00S,2025-11-20T02:11:36.3Z,4,REGULAR,block,,[],1642845,,,1610612761,106,111,2025-11-20T02:11:38Z,6180000,False,,,0,,V. Edgecombe BLOCK (2 BLK),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
625,PT04M14.00S,2025-11-20T02:11:36.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,106,111,2025-11-20T02:11:43Z,6190000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,623.0,,,,,,,,,,,,
627,PT04M02.00S,2025-11-20T02:12:14.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,26.461892247043366,11.764705882352942,1610612761,106,111,2025-11-20T02:12:19Z,6210000,False,191.0,196.0,1,left,MISS I. Quickley 27' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,27.4,Missed,,,,,,,,,,,,,,,
628,PT03M58.00S,2025-11-20T02:12:18.2Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612755,106,111,2025-11-20T02:12:19Z,6220000,False,,,0,,J. Walker REBOUND (Off:5 Def:4),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,627.0,,,,,,,,,,9.0,4.0,5.0
629,PT03M49.00S,2025-11-20T02:12:28.8Z,4,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,106,111,2025-11-20T02:12:37Z,6230000,False,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (3 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,,,,,,,1151.0,,,,,,,
630,PT03M49.00S,2025-11-20T02:12:34.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,106,111,2025-11-20T02:12:34Z,6240000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M32.00S,2025-11-20T02:14:25.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,29.48423127463863,23.529411764705884,1610612761,106,111,2025-11-20T02:14:32Z,6250000,False,132.0,225.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,26.08,Missed,,,,,,,,,,,,,,,
632,PT03M28.00S,2025-11-20T02:14:29.9Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,106,111,2025-11-20T02:14:32Z,6260000,False,,,0,,A. Drummond REBOUND (Off:4 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,631.0,,,,,,,,,,12.0,8.0,4.0
633,PT03M23.00S,2025-11-20T02:14:34.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642845,94.66162943495401,52.94117647058824,1610612755,108,111,2025-11-20T02:24:19Z,6270000,False,15.0,-2.0,1,right,V. Edgecombe running Layup (21 PTS) (T. Maxey 8 AST),"[1642845, 1630178]",1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,1.49,Made,,,,21.0,T. Maxey,1630178.0,8.0,,,,,,,,
635,PT03M01.00S,2025-11-20T02:14:57.0Z,4,REGULAR,3pt,Jump Shot,[],1630193,29.09001314060447,77.20588235294117,1610612761,108,114,2025-11-20T02:15:03Z,6290000,False,-136.0,221.0,1,left,I. Quickley 25' 3PT  (15 PTS) (B. Ingram 4 AST),"[1630193, 1627742]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,25.94,Made,,,,15.0,B. Ingram,1627742.0,4.0,,,,,,,,
637,PT02M41.00S,2025-11-20T02:15:16.5Z,4,REGULAR,2pt,Jump Shot,[],1629656,76.92181340341656,34.06862745098039,1610612755,108,114,2025-11-20T02:25:39Z,6310000,False,-80.0,164.0,1,right,MISS Q. Grimes 18' step back Shot,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,18.27,Missed,,,,,,,,,,,,,,,
638,PT02M38.00S,2025-11-20T02:15:19.5Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,108,114,2025-11-20T02:15:22Z,6320000,False,,,0,,I. Quickley REBOUND (Off:0 Def:5),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,,,,,,,,637.0,,,,,,,,,,5.0,5.0,0.0
639,PT02M22.00S,2025-11-20T02:15:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,6.619579500657039,54.65686274509804,1610612761,108,114,2025-11-20T02:26:26Z,6330000,False,-23.0,10.0,1,left,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,2.52,Missed,,,,,,,,,,,,,,,
640,PT02M19.00S,2025-11-20T02:15:38.9Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,108,114,2025-11-20T02:15:38Z,6340000,False,,,0,,S. Barnes REBOUND (Off:3 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,639.0,,,,,,,,,,8.0,5.0,3.0
641,PT02M19.00S,2025-11-20T02:15:38.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,5.590000152587891,50.0,1610612761,108,116,2025-11-20T02:15:38Z,6350000,False,0.0,0.0,1,left,S. Barnes putback DUNK (16 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,16.0,,,,,,,,,,,
642,PT02M06.00S,2025-11-20T02:15:53.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612755,108,116,2025-11-20T02:15:59Z,6360000,False,,,0,,B. Ingram personal FOUL (5 PF) (Grimes 2 FT),"[1627742, 1629656]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1151.0,5.0,0.0,Grimes,1629656.0,,,
644,PT02M06.00S,2025-11-20T02:16:29.5Z,4,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,109,116,2025-11-20T02:16:29Z,6380000,False,,,0,,Q. Grimes Free Throw 1 of 2 (18 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,,,,18.0,,,,,,,,,,,
645,PT02M06.00S,2025-11-20T02:16:42.8Z,4,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,110,116,2025-11-20T02:16:42Z,6390000,False,,,0,,Q. Grimes Free Throw 2 of 2 (19 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,,,,19.0,,,,,,,,,,,
646,PT01M43.00S,2025-11-20T02:17:12.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,8.590670170827863,45.833333333333336,1610612761,110,116,2025-11-20T02:27:17Z,6400000,False,21.0,28.0,1,left,MISS S. Barnes driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,3.51,Missed,,,,,,,,,,,,,,,
647,PT01M41.00S,2025-11-20T02:17:14.1Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,110,116,2025-11-20T02:27:17Z,6410000,False,,,0,,S. Barnes REBOUND (Off:4 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,646.0,,,,,,,,,,9.0,5.0,4.0
648,PT01M41.00S,2025-11-20T02:17:14.5Z,4,REGULAR,turnover,lost ball,[],1630567,,,1610612761,110,116,2025-11-20T02:17:20Z,6420000,False,,,0,,S. Barnes lost ball TURNOVER (6 TO),"[1630567, 1629656]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,6.0,Grimes,1629656.0,,,,,,,,,,,,,,,,,
649,PT01M41.00S,2025-11-20T02:17:14.5Z,4,REGULAR,steal,,[],1629656,,,1610612755,110,116,2025-11-20T02:17:35Z,6430000,False,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
650,PT01M38.00S,2025-11-20T02:17:17.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,93.47897503285151,48.28431372549019,1610612755,112,116,2025-11-20T02:17:26Z,6440000,False,-9.0,9.0,1,right,Q. Grimes running DUNK (21 PTS) (T. Maxey 9 AST),"[1629656, 1630178]",1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,1.23,Made,,,,21.0,T. Maxey,1630178.0,9.0,,,,,,,,
652,PT01M19.00S,2025-11-20T02:17:38.3Z,4,REGULAR,3pt,Jump Shot,[],1630193,32.637976346911955,36.029411764705884,1610612761,112,119,2025-11-20T02:30:05Z,6460000,False,70.0,254.0,1,left,I. Quickley 26' 3PT pullup (18 PTS),[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,26.37,Made,,,,18.0,,,,,,,,,,,
653,PT01M04.00S,2025-11-20T02:17:56.7Z,4,REGULAR,3pt,Jump Shot,[],1629656,72.84822601839684,84.80392156862746,1610612755,112,119,2025-11-20T02:18:01Z,6470000,False,174.0,203.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,26.71,Missed,,,,,,,,,,,,,,,
654,PT01M01.00S,2025-11-20T02:17:59.7Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,112,119,2025-11-20T02:18:01Z,6480000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,,653.0,,,,,,,,,,8.0,5.0,3.0
655,PT00M42.70S,2025-11-20T02:18:20.0Z,4,REGULAR,foul,personal,[],203083,,,1610612761,112,119,2025-11-20T02:18:24Z,6490000,False,,,0,,A. Drummond personal FOUL (3 PF),"[203083, 1630193]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1201.0,3.0,0.0,Quickley,1630193.0,,,
657,PT00M38.20S,2025-11-20T02:18:52.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,5.174113009198422,51.22549019607843,1610612761,112,121,2025-11-20T02:18:58Z,6510000,False,-6.0,-4.0,1,left,R. Barrett cutting DUNK (22 PTS) (B. Ingram 5 AST),"[1629628, 1627742]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,0.72,Made,,,,22.0,B. Ingram,1627742.0,5.0,,,,,,,,
659,PT00M38.20S,2025-11-20T02:18:57.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,112,121,2025-11-20T02:18:57Z,6530000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M36.80S,2025-11-20T02:20:37.9Z,4,REGULAR,3pt,Jump Shot,[],1642845,74.81931668856767,14.705882352941174,1610612755,112,121,2025-11-20T02:20:45Z,6540000,False,-176.0,184.0,1,right,MISS V. Edgecombe 25' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,25.51,Missed,,,,,,,,,,,,,,,
661,PT00M33.40S,2025-11-20T02:20:41.3Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,112,121,2025-11-20T02:20:41Z,6550000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,660.0,,,,,,,,,,3.0,3.0,0.0
662,PT00M10.20S,2025-11-20T02:21:06.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612761,112,121,2025-11-20T02:21:29Z,6560000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1151.0,,,,,,,
663,PT00M00.00S,2025-11-20T02:21:32.3Z,4,REGULAR,period,end,[],0,,,1610612755,112,121,2025-11-20T02:21:32Z,6570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M00.00S,2025-11-20T02:21:34.1Z,4,REGULAR,game,end,[],0,,,0,112,121,2025-11-20T02:21:34Z,6580000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
