actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
482,PT06M15.00S,2026-02-20T01:43:09.4Z,3,REGULAR,3pt,Jump Shot,[],1642258,25.969119579500656,83.82352941176471,1610612737,70,76,2026-02-20T01:43:15Z,4710000,False,-169.0,192.0,1,left,Z. Risacher 25' 3PT  (8 PTS) (J. Johnson 4 AST),"[1642258, 1630552]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,25.55,Made,8.0,Risacher,Z. Risacher,J. Johnson,1630552.0,4.0,,,,,,,,,,,,,,,
484,PT06M00.00S,2026-02-20T01:43:24.6Z,3,REGULAR,3pt,Jump Shot,[],1630178,63.55124835742444,43.38235294117647,1610612755,70,76,2026-02-20T01:43:33Z,4730000,False,-33.0,290.0,1,right,MISS T. Maxey 29' 3PT,[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,29.2,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
485,PT05M57.00S,2026-02-20T01:43:27.6Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612755,70,76,2026-02-20T01:43:33Z,4740000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Walker,J. Walker,,,,,,,484.0,1.0,0.0,1.0,,,,,,,,
486,PT05M56.00S,2026-02-20T01:43:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,91.01511169513797,52.450980392156865,1610612755,70,76,2026-02-20T01:44:32Z,4750000,False,12.0,32.0,1,right,MISS J. Walker putback Layup - blocked,"[1631133, 1630552]",1610612755.0,PHI,putback,,,,,,Restricted Area,0-8 Center,3.43,Missed,,Walker,J. Walker,,,,,,,,,,,,,,,,,Johnson,1630552.0
487,PT05M56.00S,2026-02-20T01:43:29.9Z,3,REGULAR,block,,[],1630552,,,1610612755,70,76,2026-02-20T01:43:32Z,4760000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
488,PT05M56.00S,2026-02-20T01:43:29.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,70,76,2026-02-20T01:43:36Z,4770000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,486.0,,,,,,,,,,,
489,PT05M55.00S,2026-02-20T01:43:37.4Z,3,REGULAR,foul,personal,[],1631133,,,1610612737,70,76,2026-02-20T01:43:45Z,4780000,False,,,0,,J. Walker loose ball personal FOUL (3 PF),"[1631133, 1630552]",1610612755.0,PHI,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Walker,J. Walker,,,,204059.0,3.0,0.0,,,,,,,,,Johnson,1630552.0,,
492,PT05M37.00S,2026-02-20T01:44:18.1Z,3,REGULAR,turnover,out-of-bounds,[],1630552,,,1610612737,70,76,2026-02-20T01:44:23Z,4810000,False,,,0,,J. Johnson bad pass out-of-bounds TURNOVER (2 TO),[1630552],1610612737.0,ATL,bad pass,,,,,,Above the Break 3,24+ Left Center,,,,Johnson,J. Johnson,,,,202007.0,,,,,,,2.0,,,,,,,
493,PT05M18.00S,2026-02-20T01:44:40.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,90.22667542706965,3.9215686274509802,1610612755,70,76,2026-02-20T01:44:45Z,4820000,False,-230.0,39.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,23.37,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
494,PT05M14.00S,2026-02-20T01:44:44.2Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,70,76,2026-02-20T01:44:45Z,4830000,False,,,0,,J. Johnson REBOUND (Off:0 Def:6),[1630552],1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,,,,Johnson,J. Johnson,,,,,,,493.0,6.0,6.0,0.0,,,,,,,,
495,PT05M07.00S,2026-02-20T01:44:50.8Z,3,REGULAR,3pt,Jump Shot,[],1642258,18.084756898817346,5.147058823529411,1610612737,70,76,2026-02-20T01:44:56Z,4840000,False,224.0,117.0,1,left,MISS Z. Risacher 25' 3PT,[1642258],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,
496,PT05M03.00S,2026-02-20T01:44:54.8Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612755,70,76,2026-02-20T01:44:56Z,4850000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Walker,J. Walker,,,,,,,495.0,2.0,1.0,1.0,,,,,,,,
497,PT04M57.00S,2026-02-20T01:45:00.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642845,67.7562417871222,49.01960784313725,1610612755,70,76,2026-02-20T01:46:31Z,4860000,False,-5.0,251.0,1,right,MISS V. Edgecombe 25' running pullup 3PT,[1642845],1610612755.0,PHI,running pullup,,,,,,Above the Break 3,24+ Center,25.06,Missed,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,
498,PT04M54.00S,2026-02-20T01:45:03.6Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,70,76,2026-02-20T01:45:07Z,4870000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:5),[1642258],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Center,,,,Risacher,Z. Risacher,,,,,,,497.0,6.0,5.0,1.0,,,,,,,,
499,PT04M48.00S,2026-02-20T01:45:09.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642258,8.09789750328515,50.98039215686274,1610612737,70,76,2026-02-20T01:45:17Z,4880000,False,-5.0,24.0,1,left,MISS Z. Risacher running DUNK - blocked,"[1642258, 1630178]",1610612737.0,ATL,running,,,,,,Restricted Area,0-8 Center,2.41,Missed,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,Maxey,1630178.0
500,PT04M48.00S,2026-02-20T01:45:09.9Z,3,REGULAR,block,,[],1630178,,,1610612737,70,76,2026-02-20T01:45:12Z,4890000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
501,PT04M46.00S,2026-02-20T01:45:11.9Z,3,REGULAR,rebound,defensive,[],1642845,,,1610612755,70,76,2026-02-20T01:45:17Z,4900000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:5),[1642845],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Edgecombe,V. Edgecombe,,,,,,,499.0,5.0,5.0,0.0,,,,,,,,
502,PT04M29.00S,2026-02-20T01:45:30.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642258,,,1610612755,70,76,2026-02-20T01:45:45Z,4910000,False,,,0,,Z. Risacher shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1642258, 1626162]",1610612737.0,ATL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Risacher,Z. Risacher,,,,202007.0,2.0,0.0,,,,,,,,,Oubre Jr.,1626162.0,,
504,PT04M29.00S,2026-02-20T01:46:05.9Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,70,76,2026-02-20T01:46:05Z,4930000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,,,,,,,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
505,PT04M29.00S,2026-02-20T01:46:05.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,70,76,2026-02-20T01:46:05Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,,,
506,PT04M29.00S,2026-02-20T01:46:06.6Z,3,REGULAR,substitution,out,[],1642845,,,1610612755,70,76,2026-02-20T01:46:09Z,4950000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,,,,,,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,
507,PT04M29.00S,2026-02-20T01:46:06.6Z,3,REGULAR,substitution,in,[],1629656,,,1610612755,70,76,2026-02-20T01:46:09Z,4960000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
508,PT04M29.00S,2026-02-20T01:46:22.2Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,71,76,2026-02-20T01:46:22Z,4970000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (12 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,Made,12.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
509,PT04M20.00S,2026-02-20T01:46:35.2Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612737,71,76,2026-02-20T01:46:40Z,4980000,False,,,0,,Q. Grimes shooting personal FOUL (4 PF) (Daniels 2 FT),"[1629656, 1630700]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,,202007.0,4.0,0.0,,,,,,,,,Daniels,1630700.0,,
511,PT04M20.00S,2026-02-20T01:46:58.6Z,3,REGULAR,freethrow,1 of 2,[],1630700,,,1610612737,71,77,2026-02-20T01:47:14Z,5000000,False,,,0,,D. Daniels Free Throw 1 of 2 (11 PTS),[1630700],1610612737.0,ATL,,,,,,,,,,Made,11.0,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
512,PT04M20.00S,2026-02-20T01:46:58.6Z,3,REGULAR,freethrow,2 of 2,[],1630700,,,1610612737,71,77,2026-02-20T01:47:14Z,5010000,False,,,0,,MISS D. Daniels Free Throw 2 of 2,[1630700],1610612737.0,ATL,,,,,,,,,,Missed,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
513,PT04M18.00S,2026-02-20T01:47:00.6Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,71,77,2026-02-20T01:47:14Z,5020000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,512.0,2.0,1.0,1.0,,,,,,,,
514,PT04M04.00S,2026-02-20T01:47:27.5Z,3,REGULAR,turnover,bad pass,[],1629656,,,1610612755,71,77,2026-02-20T01:47:31Z,5030000,False,,,0,,Q. Grimes bad pass TURNOVER (2 TO),"[1629656, 1630552]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Grimes,Q. Grimes,,,,,,,,,,,2.0,Johnson,1630552.0,,,,,
515,PT04M04.00S,2026-02-20T01:47:27.5Z,3,REGULAR,steal,,[],1630552,,,1610612737,71,77,2026-02-20T01:47:51Z,5040000,False,,,0,,J. Johnson STEAL (3 STL),[1630552],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Center,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
519,PT03M55.00S,2026-02-20T01:47:49.3Z,3,REGULAR,turnover,traveling,[],1630552,,,1610612737,71,77,2026-02-20T01:48:02Z,5080000,False,,,0,,J. Johnson traveling TURNOVER (3 TO),[1630552],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,Johnson,J. Johnson,,,,202007.0,,,,,,,3.0,,,,,,,
520,PT03M55.00S,2026-02-20T01:47:53.0Z,3,REGULAR,substitution,out,[],1630700,,,1610612755,71,77,2026-02-20T01:47:56Z,5090000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
521,PT03M55.00S,2026-02-20T01:47:53.0Z,3,REGULAR,substitution,in,[],1629638,,,1610612755,71,77,2026-02-20T01:47:56Z,5100000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,
522,PT03M35.00S,2026-02-20T01:48:18.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641737,93.64323258869908,53.67647058823529,1610612755,71,77,2026-02-20T01:48:27Z,5110000,False,18.0,7.0,1,right,MISS A. Bona turnaround Shot,[1641737],1610612755.0,PHI,turnaround,,,,,,Restricted Area,0-8 Center,1.98,Missed,,Bona,A. Bona,,,,,,,,,,,,,,,,,,
523,PT03M35.00S,2026-02-20T01:48:18.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,71,77,2026-02-20T01:48:27Z,5120000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,522.0,,,,,,,,,,,
524,PT03M35.00S,2026-02-20T01:48:33.9Z,3,REGULAR,foul,personal,[],1631133,,,1610612737,71,77,2026-02-20T01:48:41Z,5130000,False,,,0,,J. Walker loose ball personal FOUL (4 PF),"[1631133, 1630552]",1610612755.0,PHI,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Walker,J. Walker,,,,202007.0,4.0,0.0,,,,,,,,,Johnson,1630552.0,,
526,PT03M22.00S,2026-02-20T01:48:52.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,15.062417871222076,52.450980392156865,1610612737,71,77,2026-02-20T01:49:03Z,5150000,False,-12.0,89.0,1,left,MISS C. McCollum 8' driving floating Shot,[203468],1610612737.0,ATL,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.99,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
527,PT03M17.00S,2026-02-20T01:48:57.1Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612737,71,77,2026-02-20T01:49:10Z,5160000,False,,,0,,J. Landale REBOUND (Off:2 Def:3),[1629111],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Landale,J. Landale,,,,,,,526.0,5.0,3.0,2.0,,,,,,,,
528,PT03M16.00S,2026-02-20T01:48:57.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,9.806176084099869,50.49019607843137,1610612737,71,79,2026-02-20T01:49:07Z,5170000,False,-2.0,40.0,1,left,J. Johnson Layup (23 PTS) (J. Landale 2 AST),"[1630552, 1629111]",1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,3.98,Made,23.0,Johnson,J. Johnson,J. Landale,1629111.0,2.0,,,,,,,,,,,,,,,
530,PT03M02.00S,2026-02-20T01:49:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.32917214191852,54.41176470588235,1610612755,73,79,2026-02-20T01:49:17Z,5190000,False,22.0,20.0,1,right,T. Maxey driving finger roll Layup (22 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.95,Made,22.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
531,PT02M47.00S,2026-02-20T01:49:26.9Z,3,REGULAR,3pt,Jump Shot,[],1629638,10.068988173455978,96.81372549019608,1610612737,73,79,2026-02-20T01:49:31Z,5200000,False,-234.0,42.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,23.79,Missed,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,
532,PT02M44.00S,2026-02-20T01:49:29.9Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,73,79,2026-02-20T01:49:31Z,5210000,False,,,0,,A. Bona REBOUND (Off:3 Def:2),[1641737],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Bona,A. Bona,,,,,,,531.0,5.0,2.0,3.0,,,,,,,,
533,PT02M35.00S,2026-02-20T01:49:39.2Z,3,REGULAR,3pt,Jump Shot,[],1631133,84.1819973718791,94.36274509803921,1610612755,76,79,2026-02-20T01:49:45Z,5220000,False,222.0,96.0,1,right,J. Walker 24' 3PT  (3 PTS) (Q. Grimes 1 AST),"[1631133, 1629656]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,24.18,Made,3.0,Walker,J. Walker,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,,,,
535,PT02M21.00S,2026-02-20T01:49:52.8Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612737,76,79,2026-02-20T01:49:56Z,5240000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1631133]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,,McCollum,C. McCollum,,,,,,,,,,,1.0,Walker,1631133.0,,,,,
536,PT02M21.00S,2026-02-20T01:49:52.8Z,3,REGULAR,steal,,[],1631133,,,1610612755,76,79,2026-02-20T01:49:54Z,5250000,False,,,0,,J. Walker STEAL (1 STL),[1631133],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
537,PT02M17.00S,2026-02-20T01:49:57.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641737,93.9060446780552,50.73529411764706,1610612755,78,79,2026-02-20T01:50:05Z,5260000,False,4.0,5.0,1,right,A. Bona running DUNK (7 PTS) (J. Walker 2 AST),"[1641737, 1631133]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,0.61,Made,7.0,Bona,A. Bona,J. Walker,1631133.0,2.0,,,,,,,,,,,,,,,
539,PT02M17.00S,2026-02-20T01:50:03.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,78,79,2026-02-20T01:50:03Z,5280000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT02M17.00S,2026-02-20T01:52:33.0Z,3,REGULAR,substitution,out,[],1626162,,,1610612737,78,79,2026-02-20T01:52:38Z,5290000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
541,PT02M17.00S,2026-02-20T01:52:33.0Z,3,REGULAR,substitution,in,[],1630570,,,1610612737,78,79,2026-02-20T01:52:38Z,5300000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
542,PT02M17.00S,2026-02-20T01:52:46.9Z,3,REGULAR,substitution,out,[],1630552,,,1610612737,78,79,2026-02-20T01:53:01Z,5310000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,,,,,,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
543,PT02M17.00S,2026-02-20T01:52:46.9Z,3,REGULAR,substitution,out,[],1642258,,,1610612737,78,79,2026-02-20T01:53:01Z,5320000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,,,,,,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,
544,PT02M17.00S,2026-02-20T01:52:46.9Z,3,REGULAR,substitution,in,[],1630557,,,1610612737,78,79,2026-02-20T01:53:01Z,5330000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
545,PT02M17.00S,2026-02-20T01:52:46.9Z,3,REGULAR,substitution,in,[],1631243,,,1610612737,78,79,2026-02-20T01:53:01Z,5340000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,,,,,,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,
546,PT01M57.00S,2026-02-20T01:53:30.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,6.389618922470433,50.49019607843137,1610612737,78,81,2026-02-20T01:53:36Z,5350000,False,-2.0,8.0,1,left,J. Landale DUNK (10 PTS) (C. McCollum 2 AST),"[1629111, 203468]",1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,0.8,Made,10.0,Landale,J. Landale,C. McCollum,203468.0,2.0,,,,,,,,,,,,,,,
548,PT01M44.00S,2026-02-20T01:53:42.3Z,3,REGULAR,3pt,Jump Shot,[],1629656,83.78777923784494,2.941176470588235,1610612755,78,81,2026-02-20T01:53:47Z,5370000,False,-235.0,100.0,1,right,MISS Q. Grimes 25' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
549,PT01M41.00S,2026-02-20T01:53:46.0Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612755,78,81,2026-02-20T01:53:46Z,5380000,False,,,0,,J. Walker REBOUND (Off:2 Def:1),[1631133],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Walker,J. Walker,,,,,,,548.0,3.0,1.0,2.0,,,,,,,,
550,PT01M40.00S,2026-02-20T01:53:50.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631243,,,1610612755,78,81,2026-02-20T01:53:54Z,5390000,False,,,0,,M. Gueye shooting personal FOUL (2 PF) (Walker 2 FT),"[1631243, 1631133]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,Gueye,M. Gueye,,,,204059.0,2.0,0.0,,,,,,,,,Walker,1631133.0,,
552,PT01M40.00S,2026-02-20T01:54:10.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631133,,,1610612755,79,81,2026-02-20T01:54:28Z,5410000,False,,,0,,J. Walker Free Throw 1 of 2 (4 PTS),[1631133],1610612755.0,PHI,,,,,,,,,,Made,4.0,Walker,J. Walker,,,,,,,,,,,,,,,,,,
553,PT01M40.00S,2026-02-20T01:54:10.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631133,,,1610612755,79,81,2026-02-20T01:54:28Z,5420000,False,,,0,,MISS J. Walker Free Throw 2 of 2,[1631133],1610612755.0,PHI,,,,,,,,,,Missed,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
554,PT01M38.00S,2026-02-20T01:54:12.8Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612737,79,81,2026-02-20T01:54:28Z,5430000,False,,,0,,C. Kispert REBOUND (Off:2 Def:3),[1630557],1610612737.0,ATL,,,,,,,,,,,,Kispert,C. Kispert,,,,,,,553.0,5.0,3.0,2.0,,,,,,,,
555,PT01M24.00S,2026-02-20T01:54:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,6.389618922470433,54.90196078431373,1610612737,79,83,2026-02-20T01:54:49Z,5440000,False,-25.0,8.0,1,left,N. Alexander-Walker driving finger roll Layup (11 PTS) (C. McCollum 3 AST),"[1629638, 203468]",1610612737.0,ATL,driving finger roll,,,,,,Restricted Area,0-8 Center,2.57,Made,11.0,Alexander-Walker,N. Alexander-Walker,C. McCollum,203468.0,3.0,,,,,,,,,,,,,,,
557,PT01M06.00S,2026-02-20T01:54:58.7Z,3,REGULAR,3pt,Jump Shot,[],1631133,74.98357424441524,12.990196078431374,1610612755,79,83,2026-02-20T01:55:04Z,5460000,False,-185.0,183.0,1,right,MISS J. Walker 26' 3PT,[1631133],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
558,PT01M03.00S,2026-02-20T01:55:01.7Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,79,83,2026-02-20T01:55:04Z,5470000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,557.0,3.0,3.0,0.0,,,,,,,,
559,PT00M56.90S,2026-02-20T01:55:09.4Z,3,REGULAR,2pt,Jump Shot,[],1631243,21.50131406044678,44.6078431372549,1610612737,79,83,2026-02-20T01:55:14Z,5480000,False,27.0,150.0,1,left,MISS M. Gueye 15' Jump Shot,[1631243],1610612737.0,ATL,,,,,,,Mid-Range,8-16 Center,15.2,Missed,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,
560,PT00M54.30S,2026-02-20T01:55:12.0Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,79,83,2026-02-20T01:55:14Z,5490000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Center,,,,Grimes,Q. Grimes,,,,,,,559.0,2.0,2.0,0.0,,,,,,,,
561,PT00M49.20S,2026-02-20T01:55:17.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,93.9060446780552,47.05882352941176,1610612755,81,83,2026-02-20T01:55:22Z,5500000,False,-15.0,5.0,1,right,Q. Grimes running finger roll Layup (12 PTS),[1629656],1610612755.0,PHI,running finger roll,,,,,,Restricted Area,0-8 Center,1.55,Made,12.0,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
562,PT00M38.10S,2026-02-20T01:55:30.2Z,3,REGULAR,3pt,Jump Shot,[],203468,30.17411300919842,74.26470588235294,1610612737,81,86,2026-02-20T01:55:35Z,5510000,False,-121.0,231.0,1,left,C. McCollum 26' 3PT  (15 PTS) (N. Alexander-Walker 4 AST),"[203468, 1629638]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,26.1,Made,15.0,McCollum,C. McCollum,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,,,,,,,
564,PT00M33.50S,2026-02-20T01:55:37.4Z,3,REGULAR,3pt,Jump Shot,[],1630178,65.91655716162943,63.725490196078425,1610612755,84,86,2026-02-20T01:55:42Z,5530000,False,69.0,268.0,1,right,T. Maxey 27' 3PT pullup (25 PTS),[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Center,27.65,Made,25.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
565,PT00M27.00S,2026-02-20T01:55:50.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612737,84,86,2026-02-20T01:56:03Z,5540000,False,,,0,,T. Maxey personal FOUL (1 PF) (McCollum 2 FT),"[1630178, 203468]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Maxey,T. Maxey,,,,1628485.0,1.0,0.0,,,,,,,,,McCollum,203468.0,,
567,PT00M27.00S,2026-02-20T01:56:22.4Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612737,84,87,2026-02-20T01:56:22Z,5560000,False,,,0,,C. McCollum Free Throw 1 of 2 (16 PTS),[203468],1610612737.0,ATL,,,,,,,,,,Made,16.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
