actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
261,PT05M18.00S,2026-01-21T00:58:33.6Z,2,REGULAR,2pt,Jump Shot,[],1642845,22.28975032851511,56.127450980392155,1610612755,43,41,2026-01-21T00:59:49Z,2570000,False,-31.0,157.0,1,left,MISS V. Edgecombe 16' step back Shot,[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Center,,,,16.0,Missed,,,,,,,,,,,,,,,
262,PT05M15.00S,2026-01-21T00:58:36.6Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,43,41,2026-01-21T00:58:38Z,2580000,False,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,261.0,2.0,1.0,1.0,,,,,
263,PT05M10.00S,2026-01-21T00:58:41.8Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,43,41,2026-01-21T00:58:45Z,2590000,False,,,0,,D. Booker lost ball TURNOVER (3 TO),"[1626164, 1642845]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,3.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,,,
264,PT05M10.00S,2026-01-21T00:58:41.8Z,2,REGULAR,steal,,[],1642845,,,1610612755,43,41,2026-01-21T00:58:43Z,2600000,False,,,0,,V. Edgecombe STEAL (2 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
265,PT05M02.00S,2026-01-21T00:58:51.7Z,2,REGULAR,turnover,traveling,[],1642845,,,1610612755,43,41,2026-01-21T00:58:56Z,2610000,False,,,0,,V. Edgecombe traveling TURNOVER (2 TO),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,1162.0,,,,,,,,,,,,,
266,PT04M58.00S,2026-01-21T00:59:06.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,93.38042049934296,52.94117647058824,1610612756,43,41,2026-01-21T00:59:15Z,2620000,False,15.0,10.0,1,right,MISS D. Booker driving finger roll Layup,[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,,,,,,,
267,PT04M56.00S,2026-01-21T00:59:08.3Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612755,43,41,2026-01-21T00:59:08Z,2630000,False,,,0,,D. Barlow REBOUND (Off:1 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,266.0,3.0,2.0,1.0,,,,,
268,PT04M50.00S,2026-01-21T00:59:14.8Z,2,REGULAR,3pt,Jump Shot,[],1626162,28.203022339027594,16.176470588235293,1610612755,43,41,2026-01-21T00:59:19Z,2640000,False,169.0,213.0,1,left,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,27.16,Missed,,,,,,,,,,,,,,,
269,PT04M47.00S,2026-01-21T00:59:17.5Z,2,REGULAR,rebound,offensive,[],1641737,,,1610612755,43,41,2026-01-21T00:59:17Z,2650000,False,,,0,,A. Bona REBOUND (Off:2 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,268.0,3.0,1.0,2.0,,,,,
270,PT04M45.00S,2026-01-21T00:59:19.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631230,5.863994743758213,95.83333333333334,1610612755,43,41,2026-01-21T00:59:28Z,2660000,False,-229.0,3.0,1,left,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Left Corner 3,24+ Left,,,,22.92,Missed,,,,,,,,,,,,,,,
271,PT04M42.00S,2026-01-21T00:59:22.1Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,43,41,2026-01-21T00:59:28Z,2670000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,270.0,2.0,1.0,1.0,,,,,
272,PT04M39.00S,2026-01-21T00:59:25.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.590000152587891,50.0,1610612755,43,41,2026-01-21T00:59:25Z,2680000,False,0.0,0.0,1,left,MISS K. Oubre Jr. tip Layup,[1626162],1610612755.0,PHI,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
273,PT04M38.00S,2026-01-21T00:59:26.2Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612756,43,41,2026-01-21T00:59:26Z,2690000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,272.0,3.0,3.0,0.0,,,,,
274,PT04M31.00S,2026-01-21T00:59:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,82.7365308804205,38.970588235294116,1610612756,43,43,2026-01-21T00:59:38Z,2700000,False,-55.0,110.0,1,right,D. Booker 12' turnaround Jump Shot (11 PTS),[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,12.28,Made,11.0,,,,,,,,,,,,,,
275,PT04M18.00S,2026-01-21T00:59:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.440867279894875,50.0,1610612755,45,43,2026-01-21T00:59:52Z,2710000,False,0.0,17.0,1,left,T. Maxey driving finger roll Layup (4 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,1.74,Made,4.0,,,,,,,,,,,,,,
276,PT04M14.00S,2026-01-21T00:59:49.9Z,2,REGULAR,turnover,bad pass,[],1631109,,,1610612756,45,43,2026-01-21T00:59:54Z,2720000,False,,,0,,M. Williams bad pass TURNOVER (1 TO),"[1631109, 1630178]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,1.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
277,PT04M14.00S,2026-01-21T00:59:49.9Z,2,REGULAR,steal,,[],1630178,,,1610612755,45,43,2026-01-21T00:59:52Z,2730000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
278,PT04M11.00S,2026-01-21T00:59:53.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,35.56176084099869,38.72549019607843,1610612755,45,43,2026-01-21T00:59:58Z,2740000,False,56.0,282.0,1,left,MISS T. Maxey 28' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,28.74,Missed,,,,,,,,,,,,,,,
279,PT04M09.00S,2026-01-21T00:59:54.9Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612756,45,43,2026-01-21T00:59:54Z,2750000,False,,,0,,M. Williams REBOUND (Off:2 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,278.0,3.0,1.0,2.0,,,,,
280,PT04M08.00S,2026-01-21T00:59:58.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,92.59198423127464,49.26470588235294,1610612756,45,43,2026-01-21T01:05:23Z,2760000,False,-4.0,17.0,1,right,MISS D. Booker running Layup - blocked,"[1626164, 1630178]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,1.75,Missed,,,,,,,,,,,Maxey,1630178.0,,,
281,PT04M08.00S,2026-01-21T00:59:58.9Z,2,REGULAR,block,,[],1630178,,,1610612756,45,43,2026-01-21T01:00:01Z,2770000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT04M06.00S,2026-01-21T01:00:00.9Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,45,43,2026-01-21T01:05:23Z,2780000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:3),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,280.0,3.0,3.0,0.0,,,,,
283,PT03M57.00S,2026-01-21T01:00:07.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,6.521024967148489,57.107843137254896,1610612755,45,43,2026-01-21T01:00:12Z,2790000,False,-36.0,9.0,1,left,MISS K. Oubre Jr. running Layup - blocked,"[1626162, 1628415]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,3.66,Missed,,,,,,,,,,,Brooks,1628415.0,,,
284,PT03M57.00S,2026-01-21T01:00:07.0Z,2,REGULAR,block,,[],1628415,,,1610612755,45,43,2026-01-21T01:21:11Z,2800000,False,,,0,,D. Brooks BLOCK (1 BLK),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT03M54.00S,2026-01-21T01:00:10.0Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,45,43,2026-01-21T01:00:12Z,2810000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,283.0,1.0,1.0,0.0,,,,,
286,PT03M52.00S,2026-01-21T01:00:12.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,68.67608409986859,70.58823529411765,1610612756,45,46,2026-01-21T01:00:17Z,2820000,False,103.0,242.0,1,right,R. O'Neale 26' 3PT running (6 PTS) (G. Allen 3 AST),"[1626220, 1628960]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,26.29,Made,6.0,,,,,,,,,,,,G. Allen,1628960.0,3.0
288,PT03M32.00S,2026-01-21T01:00:31.7Z,2,REGULAR,3pt,Jump Shot,[],1642845,33.065045992115635,53.431372549019606,1610612755,45,46,2026-01-21T01:00:36Z,2840000,False,-17.0,258.0,1,left,MISS V. Edgecombe 25' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,25.89,Missed,,,,,,,,,,,,,,,
289,PT03M29.00S,2026-01-21T01:00:34.7Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,45,46,2026-01-21T01:00:36Z,2850000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,288.0,2.0,2.0,0.0,,,,,
290,PT03M21.00S,2026-01-21T01:00:45.5Z,2,REGULAR,foul,personal,[],1626162,,,1610612756,45,46,2026-01-21T01:00:52Z,2860000,False,,,0,,K. Oubre Jr. personal FOUL (3 PF),"[1626162, 1626164]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,1628953.0,3.0,0.0,Booker,1626164.0,,,,,,,,,
292,PT03M21.00S,2026-01-21T01:00:52.5Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,45,46,2026-01-21T01:00:56Z,2880000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M21.00S,2026-01-21T01:00:52.5Z,2,REGULAR,substitution,out,[],1631109,,,1610612756,45,46,2026-01-21T01:00:56Z,2890000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M21.00S,2026-01-21T01:00:52.5Z,2,REGULAR,substitution,in,[],1630224,,,1610612756,45,46,2026-01-21T01:00:56Z,2900000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M21.00S,2026-01-21T01:00:52.5Z,2,REGULAR,substitution,in,[],1642345,,,1610612756,45,46,2026-01-21T01:00:56Z,2910000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M21.00S,2026-01-21T01:00:57.6Z,2,REGULAR,substitution,out,[],1630178,,,1610612756,45,46,2026-01-21T01:01:00Z,2920000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M21.00S,2026-01-21T01:00:57.6Z,2,REGULAR,substitution,in,[],1629656,,,1610612756,45,46,2026-01-21T01:01:00Z,2930000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M21.00S,2026-01-21T01:00:57.6Z,2,REGULAR,substitution,out,[],1626162,,,1610612756,45,46,2026-01-21T01:01:08Z,2940000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M21.00S,2026-01-21T01:00:57.6Z,2,REGULAR,substitution,in,[],1642348,,,1610612756,45,46,2026-01-21T01:01:08Z,2950000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M12.00S,2026-01-21T01:01:25.5Z,2,REGULAR,2pt,Jump Shot,[],1628415,88.78120893561103,67.40196078431373,1610612756,45,46,2026-01-21T01:01:32Z,2960000,False,87.0,53.0,1,right,MISS D. Brooks 10' turnaround fadeaway Shot,[1628415],1610612756.0,PHX,turnaround fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,10.19,Missed,,,,,,,,,,,,,,,
301,PT03M08.00S,2026-01-21T01:01:29.5Z,2,REGULAR,rebound,defensive,[],1642348,,,1610612755,45,46,2026-01-21T01:01:32Z,2970000,False,,,0,,J. Edwards REBOUND (Off:0 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,300.0,1.0,1.0,0.0,,,,,
302,PT03M01.00S,2026-01-21T01:01:36.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,7.046649145860711,51.9607843137255,1610612755,47,46,2026-01-21T01:01:41Z,2980000,False,-10.0,14.0,1,left,A. Bona DUNK (4 PTS) (Q. Grimes 3 AST),"[1641737, 1629656]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,1.68,Made,4.0,,,,,,,,,,,,Q. Grimes,1629656.0,3.0
304,PT02M46.00S,2026-01-21T01:01:50.1Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,47,46,2026-01-21T01:01:54Z,3000000,False,,,0,,D. Booker lost ball TURNOVER (4 TO),"[1626164, 1629656]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,4.0,Grimes,1629656.0,,,,,,,,,,,,,,,,,
305,PT02M46.00S,2026-01-21T01:01:50.1Z,2,REGULAR,steal,,[],1629656,,,1610612755,47,46,2026-01-21T01:01:52Z,3010000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
306,PT02M35.00S,2026-01-21T01:02:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629656,5.469776609724048,47.794117647058826,1610612755,49,46,2026-01-21T01:02:05Z,3020000,False,11.0,-1.0,1,left,Q. Grimes driving finger roll Layup (2 PTS),[1629656],1610612755.0,PHI,driving finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,1.11,Made,2.0,,,,,,,,,,,,,,
307,PT02M24.00S,2026-01-21T01:02:12.7Z,2,REGULAR,3pt,Jump Shot,[],1630224,68.01905387647832,63.23529411764706,1610612756,49,49,2026-01-21T01:02:17Z,3030000,False,66.0,248.0,1,right,J. Green 25' 3PT pullup (7 PTS),[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,25.68,Made,7.0,,,,,,,,,,,,,,
308,PT02M12.00S,2026-01-21T01:02:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,5.075558475689881,45.588235294117645,1610612755,51,49,2026-01-21T01:02:29Z,3040000,False,22.0,-5.0,1,left,V. Edgecombe driving finger roll Layup (12 PTS),[1642845],1610612755.0,PHI,driving finger roll,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,2.26,Made,12.0,,,,,,,,,,,,,,
309,PT01M57.00S,2026-01-21T01:02:39.8Z,2,REGULAR,2pt,Jump Shot,[],1626164,73.40670170827858,39.21568627450981,1610612756,51,51,2026-01-21T01:02:44Z,3050000,False,-54.0,197.0,1,right,D. Booker 20' pullup Jump Shot (13 PTS) (G. Allen 4 AST),"[1626164, 1628960]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,20.47,Made,13.0,,,,,,,,,,,,G. Allen,1628960.0,4.0
311,PT01M42.00S,2026-01-21T01:02:54.5Z,2,REGULAR,3pt,Jump Shot,[],1631230,15.062417871222076,94.6078431372549,1610612755,51,51,2026-01-21T01:02:59Z,3070000,False,-223.0,89.0,1,left,MISS D. Barlow 24' 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Left Corner 3,24+ Left,,,,24.01,Missed,,,,,,,,,,,,,,,
312,PT01M40.00S,2026-01-21T01:02:56.5Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612756,51,51,2026-01-21T01:02:59Z,3080000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,311.0,2.0,2.0,0.0,,,,,
313,PT01M31.00S,2026-01-21T01:03:06.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,93.51182654402102,51.225490196078425,1610612756,51,53,2026-01-21T01:03:10Z,3090000,False,6.0,8.0,1,right,O. Ighodaro cutting DUNK (8 PTS) (J. Green 2 AST),"[1642345, 1630224]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,1.05,Made,8.0,,,,,,,,,,,,J. Green,1630224.0,2.0
315,PT01M21.00S,2026-01-21T01:03:18.4Z,2,REGULAR,foul,offensive,[],1641737,,,1610612755,51,53,2026-01-21T01:03:38Z,3110000,False,,,0,,A. Bona offensive FOUL (1 PF),"[1641737, 1626164]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Center,,,,,,,1627964.0,1.0,0.0,Booker,1626164.0,,,,,,,,,
317,PT01M21.00S,2026-01-21T01:03:18.4Z,2,REGULAR,turnover,offensive foul,[],1641737,,,1610612755,51,53,2026-01-21T01:03:18Z,3130000,False,,,0,,A. Bona offensive foul TURNOVER (1 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Center,1.0,,,,,,1627964.0,,,,,,,,,,,,,
318,PT01M11.00S,2026-01-21T01:03:39.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,91.5407358738502,47.794117647058826,1610612756,51,53,2026-01-21T01:03:43Z,3140000,False,-11.0,27.0,1,right,MISS J. Green driving finger roll Layup - blocked,"[1630224, 1641737]",1610612756.0,PHX,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,2.92,Missed,,,,,,,,,,,Bona,1641737.0,,,
319,PT01M11.00S,2026-01-21T01:03:39.1Z,2,REGULAR,block,,[],1641737,,,1610612756,51,53,2026-01-21T01:03:41Z,3150000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT01M09.00S,2026-01-21T01:03:41.1Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,51,53,2026-01-21T01:03:43Z,3160000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,318.0,2.0,2.0,0.0,,,,,
321,PT01M01.00S,2026-01-21T01:03:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,6.783837056504599,53.431372549019606,1610612755,53,53,2026-01-21T01:03:52Z,3170000,False,-17.0,11.0,1,left,Q. Grimes driving Layup (4 PTS) (J. Edwards 2 AST),"[1629656, 1642348]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,2.06,Made,4.0,,,,,,,,,,,,J. Edwards,1642348.0,2.0
323,PT00M46.20S,2026-01-21T01:04:05.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,70.38436268068331,80.3921568627451,1610612756,53,53,2026-01-21T01:04:10Z,3190000,False,152.0,226.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,27.23,Missed,,,,,,,,,,,,,,,
324,PT00M43.70S,2026-01-21T01:04:08.0Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,53,53,2026-01-21T01:04:10Z,3200000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,323.0,3.0,3.0,0.0,,,,,
326,PT00M38.10S,2026-01-21T01:04:25.7Z,2,REGULAR,turnover,offensive-kicked-ball,[],1641737,,,1610612755,53,53,2026-01-21T01:04:44Z,3220000,False,,,0,,A. Bona offensive-kicked-ball TURNOVER (2 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,8-16 Right,2.0,,,,,,,,,,,,,,,,,,,
327,PT00M30.30S,2026-01-21T01:04:43.9Z,2,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612756,53,53,2026-01-21T01:04:51Z,3230000,False,,,0,,V. Edgecombe shooting personal FOUL (2 PF) (Ighodaro 2 FT),"[1642845, 1642345]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,2.0,0.0,Ighodaro,1642345.0,,,,,,,,,
329,PT00M30.30S,2026-01-21T01:05:14.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642345,,,1610612756,53,54,2026-01-21T01:05:14Z,3250000,False,,,0,,O. Ighodaro Free Throw 1 of 2 (9 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
330,PT00M30.30S,2026-01-21T01:05:15.2Z,2,REGULAR,substitution,out,[],1631230,,,1610612756,53,54,2026-01-21T01:05:19Z,3260000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M30.30S,2026-01-21T01:05:15.2Z,2,REGULAR,substitution,in,[],1630178,,,1610612756,53,54,2026-01-21T01:05:19Z,3270000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M30.30S,2026-01-21T01:05:36.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642345,,,1610612756,53,55,2026-01-21T01:05:36Z,3280000,False,,,0,,O. Ighodaro Free Throw 2 of 2 (10 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
333,PT00M13.60S,2026-01-21T01:05:55.4Z,2,REGULAR,turnover,bad pass,[],1642845,,,1610612755,53,55,2026-01-21T01:05:58Z,3290000,False,,,0,,V. Edgecombe bad pass TURNOVER (3 TO),"[1642845, 1628960]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Center,3.0,Allen,1628960.0,,,,,,,,,,,,,,,,,
334,PT00M13.60S,2026-01-21T01:05:55.4Z,2,REGULAR,steal,,[],1628960,,,1610612756,53,55,2026-01-21T01:05:57Z,3300000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
335,PT00M08.40S,2026-01-21T01:06:00.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,93.64323258869908,49.26470588235294,1610612756,53,55,2026-01-21T01:12:47Z,3310000,False,-4.0,7.0,1,right,MISS J. Green running alley-oop DUNK - blocked,"[1630224, 1642845]",1610612756.0,PHX,running alley-oop,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,0.82,Missed,,,,,,,,,,,Edgecombe,1642845.0,,,
336,PT00M08.40S,2026-01-21T01:06:00.6Z,2,REGULAR,block,,[],1642845,,,1610612756,53,55,2026-01-21T01:06:03Z,3320000,False,,,0,,V. Edgecombe BLOCK (1 BLK),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT00M07.70S,2026-01-21T01:06:01.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,53,55,2026-01-21T01:06:11Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,335.0,,,,,,,,
