actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
610,PT05M55.00S,2026-04-04T01:15:04.9Z,4,REGULAR,3pt,Jump Shot,[],1626162,89.4053876478318,5.392156862745097,1610612755,102,85,2026-04-04T01:15:09Z,5960000,False,-223.0,47.0,1,right,K. Oubre Jr. 3PT  (12 PTS) (P. George 4 AST),"[1626162, 202331]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,22.79,Made,12.0,,,,,,,,,P. George,202331.0,4.0,,,,
612,PT05M46.00S,2026-04-04T01:15:20.7Z,4,REGULAR,foul,personal,[],1629656,,,1610612750,102,85,2026-04-04T01:16:58Z,5980000,False,,,0,,Q. Grimes personal FOUL (2 PF),"[1629656, 1630538]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,2.0,0.0,Hyland,1630538.0,,,,,,,
614,PT05M32.00S,2026-04-04T01:15:47.2Z,4,REGULAR,3pt,Jump Shot,[],1630538,9.116294349540084,97.30392156862744,1610612750,102,88,2026-04-04T01:15:52Z,6000000,False,-237.0,33.0,1,left,B. Hyland 3PT  (20 PTS) (J. Randle 3 AST),"[1630538, 203944]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,23.88,Made,20.0,,,,,,,,,J. Randle,203944.0,3.0,,,,
616,PT05M09.00S,2026-04-04T01:16:09.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,81.38961892247043,38.725490196078425,1610612755,102,88,2026-04-04T01:27:49Z,6020000,False,-56.0,122.0,1,right,MISS P. George 13' step back Shot,[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,13.48,Missed,,,,,,,,,,,,,,,,
617,PT05M06.00S,2026-04-04T01:16:12.5Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,102,88,2026-04-04T01:16:18Z,6030000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,616.0,6.0,4.0,2.0,,,,,,,,,,,
618,PT05M01.00S,2026-04-04T01:16:18.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202331,84.80617608409987,21.32352941176471,1610612755,102,88,2026-04-04T01:28:12Z,6040000,False,-143.0,90.0,1,right,MISS P. George 16' step back Shot,[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Mid-Range,16-24 Left,,,16.95,Missed,,,,,,,,,,,,,,,,
619,PT05M00.00S,2026-04-04T01:16:19.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,102,88,2026-04-04T01:22:19Z,6050000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left,,,,,,618.0,,,,,,,,,,,,,,
620,PT05M00.00S,2026-04-04T01:16:22.0Z,4,REGULAR,foul,personal,[],203944,,,1610612755,102,88,2026-04-04T01:22:26Z,6060000,False,,,0,,J. Randle loose ball personal FOUL (3 PF),"[203944, 1626162]",1610612750.0,MIN,loose ball,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,101284.0,,,,,,,,,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,
622,PT05M00.00S,2026-04-04T01:16:34.2Z,4,REGULAR,substitution,out,[],203083,,,1610612755,102,88,2026-04-04T01:16:44Z,6080000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M00.00S,2026-04-04T01:16:34.2Z,4,REGULAR,substitution,out,[],1629656,,,1610612755,102,88,2026-04-04T01:16:44Z,6090000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M00.00S,2026-04-04T01:16:34.2Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,102,88,2026-04-04T01:16:44Z,6100000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M00.00S,2026-04-04T01:16:34.2Z,4,REGULAR,substitution,in,[],203954,,,1610612755,102,88,2026-04-04T01:16:44Z,6110000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M48.00S,2026-04-04T01:17:05.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203954,73.89947437582128,83.08823529411765,1610612755,102,88,2026-04-04T01:30:20Z,6120000,False,165.0,193.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,25.4,Missed,,,,,,,,,,,,,,,,
627,PT04M44.00S,2026-04-04T01:17:09.6Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612750,102,88,2026-04-04T01:18:50Z,6130000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:3),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,,,,,,626.0,4.0,3.0,1.0,,,,,,,,,,,
628,PT04M35.00S,2026-04-04T01:17:17.7Z,4,REGULAR,3pt,Jump Shot,[],1630245,26.330486202365307,15.196078431372555,1610612750,102,91,2026-04-04T01:30:28Z,6140000,False,174.0,195.0,1,left,A. Dosunmu 26' 3PT pullup (14 PTS),[1630245],1610612750.0,MIN,pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,26.13,Made,14.0,,,,,,,,,,,,,,,
630,PT04M35.00S,2026-04-04T01:17:22.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203954,,,1610612750,102,91,2026-04-04T01:17:30Z,6160000,False,,,0,,J. Embiid shooting personal FOUL (3 PF) (Dosunmu 1 FT),"[203954, 1630245]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,1629177.0,,,,,,,,,3.0,0.0,Dosunmu,1630245.0,,,,,,,
632,PT04M35.00S,2026-04-04T01:17:55.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,102,91,2026-04-04T01:17:55Z,6180000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M35.00S,2026-04-04T01:19:50.3Z,4,REGULAR,freethrow,1 of 1,[],1630245,,,1610612750,102,92,2026-04-04T01:19:50Z,6190000,False,,,0,,A. Dosunmu Free Throw 1 of 1 (15 PTS),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
635,PT04M21.00S,2026-04-04T01:20:06.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,89.4053876478318,34.55882352941177,1610612755,104,92,2026-04-04T01:20:13Z,6200000,False,-77.0,47.0,1,right,J. Embiid 9' driving floating bank Jump Shot (19 PTS) (P. George 5 AST),"[203954, 202331]",1610612755.0,PHI,driving floating bank,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Left,,,9.04,Made,19.0,,,,,,,,,P. George,202331.0,5.0,,,,
637,PT04M03.00S,2026-04-04T01:20:24.0Z,4,REGULAR,3pt,Jump Shot,[],1630545,11.48160315374507,5.14705882352942,1610612750,104,92,2026-04-04T01:20:31Z,6220000,False,224.0,55.0,1,left,MISS T. Shannon Jr. 3PT,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Right Corner 3,24+ Right,,,23.1,Missed,,,,,,,,,,,,,,,,
638,PT03M59.00S,2026-04-04T01:20:28.0Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,104,92,2026-04-04T01:20:31Z,6230000,False,,,0,,T. Maxey REBOUND (Off:0 Def:6),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,,,637.0,6.0,6.0,0.0,,,,,,,,,,,
639,PT03M54.00S,2026-04-04T01:20:32.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,70.3515111695138,20.588235294117652,1610612755,104,92,2026-04-04T01:31:31Z,6240000,False,-147.0,226.0,1,right,MISS K. Oubre Jr. 26' running pullup 3PT,[1626162],1610612755.0,PHI,running pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,26.98,Missed,,,,,,,,,,,,,,,,
640,PT03M50.00S,2026-04-04T01:20:36.7Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612750,104,92,2026-04-04T01:20:41Z,6250000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:4),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,639.0,5.0,4.0,1.0,,,,,,,,,,,
641,PT03M39.00S,2026-04-04T01:20:48.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,7.670827858081481,50.245098039215684,1610612750,104,92,2026-04-04T01:20:53Z,6260000,False,-1.0,20.0,1,left,MISS A. Dosunmu driving finger roll Layup,[1630245],1610612750.0,MIN,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,1.96,Missed,,,,,,,,,,,,,,,,
642,PT03M36.00S,2026-04-04T01:20:51.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,104,92,2026-04-04T01:20:53Z,6270000,False,,,0,,R. Gobert REBOUND (Off:7 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,641.0,16.0,9.0,7.0,,,,,,,,,,,
643,PT03M36.00S,2026-04-04T01:20:51.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,104,94,2026-04-04T01:20:51Z,6280000,False,0.0,0.0,1,left,R. Gobert tip DUNK (5 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,0.0,Made,5.0,,,,,,,,,,,,,,,
644,PT03M19.00S,2026-04-04T01:21:07.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,82.17805519053877,43.627450980392155,1610612755,104,94,2026-04-04T01:21:16Z,6290000,False,-32.0,115.0,1,right,MISS J. Embiid 11' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,11.93,Missed,,,,,,,,,,,,,,,,
645,PT03M17.00S,2026-04-04T01:21:09.6Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,104,94,2026-04-04T01:21:16Z,6300000,False,,,0,,J. Randle REBOUND (Off:3 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,644.0,7.0,4.0,3.0,,,,,,,,,,,
646,PT03M07.00S,2026-04-04T01:21:22.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642845,,,1610612750,104,94,2026-04-04T01:21:26Z,6310000,False,,,0,,V. Edgecombe personal FOUL (3 PF) (Hyland 2 FT),"[1642845, 1630538]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,101284.0,,,,,,,,,3.0,0.0,Hyland,1630538.0,,,,,,,
648,PT03M07.00S,2026-04-04T01:22:02.2Z,4,REGULAR,freethrow,1 of 2,[],1630538,,,1610612750,104,94,2026-04-04T01:22:02Z,6330000,False,,,0,,MISS B. Hyland Free Throw 1 of 2,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
649,PT03M07.00S,2026-04-04T01:22:02.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,104,94,2026-04-04T01:22:02Z,6340000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,648.0,,,,,,,,,,,,,,
650,PT03M07.00S,2026-04-04T01:22:17.7Z,4,REGULAR,substitution,out,[],203497,,,1610612750,104,94,2026-04-04T01:22:20Z,6350000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M07.00S,2026-04-04T01:22:17.7Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,104,94,2026-04-04T01:22:20Z,6360000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M07.00S,2026-04-04T01:22:20.8Z,4,REGULAR,freethrow,2 of 2,[],1630538,,,1610612750,104,95,2026-04-04T01:22:20Z,6370000,False,,,0,,B. Hyland Free Throw 2 of 2 (21 PTS),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
653,PT02M57.00S,2026-04-04T01:22:28.6Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612755,104,95,2026-04-04T01:22:35Z,6380000,False,,,0,,P. George bad pass TURNOVER (6 TO),"[202331, 203944]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,6.0,,,,,,,,,,,,,,,Randle,203944.0,,
654,PT02M57.00S,2026-04-04T01:22:28.6Z,4,REGULAR,steal,,[],203944,,,1610612750,104,95,2026-04-04T01:22:30Z,6390000,False,,,0,,J. Randle STEAL (2 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
655,PT02M55.00S,2026-04-04T01:22:31.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,6.356767411300922,51.470588235294116,1610612750,104,97,2026-04-04T01:22:39Z,6400000,False,-7.0,7.0,1,left,J. Randle running DUNK (19 PTS),[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,1.04,Made,19.0,,,,,,,,,,,,,,,
656,PT02M29.00S,2026-04-04T01:22:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,93.61038107752957,50.0,1610612755,106,97,2026-04-04T01:23:04Z,6410000,False,0.0,8.0,1,right,V. Edgecombe driving finger roll Layup (8 PTS),[1642845],1610612755.0,PHI,driving finger roll,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,0.76,Made,8.0,,,,,,,,,,,,,,,
657,PT02M17.00S,2026-04-04T01:23:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,7.670827858081481,52.69607843137255,1610612750,106,99,2026-04-04T01:23:16Z,6420000,False,-13.0,20.0,1,left,A. Dosunmu driving reverse Layup (17 PTS),[1630245],1610612750.0,MIN,driving reverse,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,2.38,Made,17.0,,,,,,,,,,,,,,,
658,PT01M56.00S,2026-04-04T01:23:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.34756898817345,47.05882352941176,1610612755,108,99,2026-04-04T01:23:36Z,6430000,False,-15.0,10.0,1,right,K. Oubre Jr. driving finger roll Layup (14 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.78,Made,14.0,,,,,,,,,,,,,,,
659,PT01M56.00S,2026-04-04T01:23:33.5Z,4,REGULAR,foul,personal,['1freethrow'],203944,,,1610612755,108,99,2026-04-04T01:23:41Z,6440000,False,,,0,,J. Randle shooting personal FOUL (4 PF) (Oubre Jr. 1 FT),"[203944, 1626162]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,4.0,0.0,Oubre Jr.,1626162.0,,,,,,,
661,PT01M56.00S,2026-04-04T01:23:56.6Z,4,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,109,99,2026-04-04T01:23:56Z,6460000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (15 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
662,PT01M47.00S,2026-04-04T01:24:17.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612750,109,99,2026-04-04T01:24:22Z,6470000,False,,,0,,P. George personal FOUL (2 PF) (Dosunmu 2 FT),"[202331, 1630245]",1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,2.0,1.0,Dosunmu,1630245.0,,,,,,,
664,PT01M47.00S,2026-04-04T01:24:40.0Z,4,REGULAR,freethrow,1 of 2,[],1630245,,,1610612750,109,100,2026-04-04T01:24:40Z,6490000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (18 PTS),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
665,PT01M47.00S,2026-04-04T01:24:56.4Z,4,REGULAR,freethrow,2 of 2,[],1630245,,,1610612750,109,101,2026-04-04T01:24:56Z,6500000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (19 PTS),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
666,PT01M31.00S,2026-04-04T01:25:12.9Z,4,REGULAR,turnover,bad pass,[],1630178,,,1610612755,109,101,2026-04-04T01:25:18Z,6510000,False,,,0,,T. Maxey bad pass TURNOVER (3 TO),"[1630178, 1630538]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,3.0,,,,,,,,,,,,,,,Hyland,1630538.0,,
667,PT01M31.00S,2026-04-04T01:25:12.9Z,4,REGULAR,steal,,[],1630538,,,1610612750,109,101,2026-04-04T01:25:15Z,6520000,False,,,0,,B. Hyland STEAL (2 STL),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
668,PT01M27.00S,2026-04-04T01:25:18.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,7.408015768725363,54.411764705882355,1610612750,109,103,2026-04-04T01:25:26Z,6530000,False,-22.0,17.0,1,left,J. Randle running Layup (21 PTS) (T. Shannon Jr. 1 AST),"[203944, 1630545]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,2.79,Made,21.0,,,,,,,,,T. Shannon Jr.,1630545.0,1.0,,,,
670,PT01M08.00S,2026-04-04T01:25:40.0Z,4,REGULAR,3pt,Jump Shot,[],1626162,89.14257555847568,5.882352941176478,1610612755,112,103,2026-04-04T01:25:44Z,6550000,False,-221.0,50.0,1,right,K. Oubre Jr. 3PT  (18 PTS) (T. Maxey 8 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,22.61,Made,18.0,,,,,,,,,T. Maxey,1630178.0,8.0,,,,
672,PT01M01.00S,2026-04-04T01:25:48.9Z,4,REGULAR,turnover,lost ball,[],1630245,,,1610612750,112,103,2026-04-04T01:25:53Z,6570000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 202331]",1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,George,202331.0,,
673,PT01M01.00S,2026-04-04T01:25:48.9Z,4,REGULAR,steal,,[],202331,,,1610612755,112,103,2026-04-04T01:25:50Z,6580000,False,,,0,,P. George STEAL (4 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
674,PT00M54.80S,2026-04-04T01:25:56.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,68.24901445466492,67.8921568627451,1610612755,115,103,2026-04-04T01:26:01Z,6590000,False,89.0,246.0,1,right,K. Oubre Jr. 26' 3PT  (21 PTS) (P. George 6 AST),"[1626162, 202331]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,26.18,Made,21.0,,,,,,,,,P. George,202331.0,6.0,,,,
676,PT00M41.90S,2026-04-04T01:26:13.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,6.4881734559789805,47.79411764705882,1610612750,115,103,2026-04-04T02:55:33Z,6610000,False,11.0,8.0,1,left,MISS B. Hyland driving finger roll Layup,[1630538],1610612750.0,MIN,driving finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,1.39,Missed,,,,,,,,,,,,,,,,
677,PT00M39.80S,2026-04-04T01:26:15.6Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,115,103,2026-04-04T02:55:33Z,6620000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:5),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,676.0,5.0,5.0,0.0,,,,,,,,,,,
678,PT00M17.60S,2026-04-04T01:26:39.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,115,103,2026-04-04T01:26:53Z,6630000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,1629177.0,,,,,,,,,,,,,,,,,,,
679,PT00M00.00S,2026-04-04T01:27:14.1Z,4,REGULAR,period,end,[],0,,,1610612750,115,103,2026-04-04T01:27:14Z,6640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M00.00S,2026-04-04T01:27:23.9Z,4,REGULAR,game,end,[],0,,,0,115,103,2026-04-04T01:27:23Z,6650000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
