actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
592,PT08M14.00S,2026-02-27T02:00:55.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628389,31.882391590013142,42.64705882352941,1610612748,105,99,2026-02-27T02:17:14Z,5770000,False,37.0,247.0,1,left,MISS B. Adebayo 24' step back 3PT,[1628389],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Center,24.99,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
593,PT08M09.00S,2026-02-27T02:01:00.9Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612755,105,99,2026-02-27T02:01:02Z,5780000,False,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,Payne,C. Payne,592.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
594,PT08M04.00S,2026-02-27T02:01:05.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,63.81406044678055,53.92156862745098,1610612755,105,99,2026-02-27T02:17:32Z,5790000,False,20.0,288.0,1,right,MISS C. Payne 28' running pullup 3PT,[1626166],1610612755.0,PHI,running pullup,,,,,,Above the Break 3,24+ Center,28.83,Missed,Payne,C. Payne,,,,,,,,,,,,,,,,,,,
595,PT08M02.00S,2026-02-27T02:01:07.8Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,105,99,2026-02-27T02:01:12Z,5800000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,Herro,T. Herro,594.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
596,PT07M52.00S,2026-02-27T02:01:17.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631170,12.434296977660972,46.07843137254902,1610612748,105,101,2026-02-27T02:18:30Z,5810000,False,20.0,64.0,1,left,J. Jaquez Jr. 6' running Layup (16 PTS) (T. Herro 5 AST),"[1631170, 1629639]",1610612748.0,MIA,running,,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,Jaquez Jr.,J. Jaquez Jr.,,,,,16.0,T. Herro,1629639.0,5.0,,,,,,,,,,,
598,PT07M28.00S,2026-02-27T02:01:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,89.56964520367937,38.72549019607843,1610612755,105,101,2026-02-27T02:21:07Z,5830000,False,-56.0,46.0,1,right,MISS J. Embiid 7' driving finger roll Layup,[203954],1610612755.0,PHI,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,7.25,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
599,PT07M26.00S,2026-02-27T02:01:44.7Z,4,REGULAR,rebound,defensive,[],1642857,,,1610612748,105,101,2026-02-27T02:21:07Z,5840000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:5),[1642857],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jakučionis,K. Jakučionis,598.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
602,PT07M26.00S,2026-02-27T02:02:11.5Z,4,REGULAR,turnover,bad pass,[],1642857,,,1610612748,105,101,2026-02-27T02:20:47Z,5870000,False,,,0,,K. Jakučionis bad pass TURNOVER (1 TO),"[1642857, 1631230]",1610612748.0,MIA,,,,,,,Mid-Range,8-16 Center,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,1.0,Barlow,1631230.0,,,
603,PT07M26.00S,2026-02-27T02:02:11.5Z,4,REGULAR,steal,,[],1631230,,,1610612755,105,101,2026-02-27T02:02:14Z,5880000,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Center,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,
604,PT07M06.00S,2026-02-27T02:02:15.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631230,90.62089356110381,52.450980392156865,1610612755,107,101,2026-02-27T02:03:00Z,5890000,False,12.0,36.0,1,right,D. Barlow DUNK (9 PTS),[1631230],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,3.78,Made,Barlow,D. Barlow,,,,,9.0,,,,,,,,,,,,,,
605,PT07M06.00S,2026-02-27T02:02:18.2Z,4,REGULAR,foul,personal,[],1629656,,,1610612748,107,101,2026-02-27T02:02:21Z,5900000,False,,,0,,Q. Grimes personal FOUL (3 PF),"[1629656, 1628389]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Grimes,Q. Grimes,,,,,,,,,1628953.0,3.0,0.0,Adebayo,1628389.0,,,,,,
607,PT06M57.00S,2026-02-27T02:02:30.2Z,4,REGULAR,3pt,Jump Shot,[],1631170,33.722076215505915,43.13725490196079,1610612748,107,101,2026-02-27T02:02:45Z,5920000,False,34.0,264.0,1,left,MISS J. Jaquez Jr. 26' 3PT,[1631170],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,26.67,Missed,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,
608,PT06M53.00S,2026-02-27T02:02:33.9Z,4,REGULAR,rebound,offensive,[],1631170,,,1610612748,107,101,2026-02-27T02:02:33Z,5930000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:2),[1631170],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,Jaquez Jr.,J. Jaquez Jr.,607.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
609,PT06M51.00S,2026-02-27T02:02:35.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641796,7.178055190538765,96.56862745098039,1610612748,107,104,2026-02-27T02:02:42Z,5940000,False,-233.0,15.0,1,left,P. Larsson 3PT  (9 PTS) (T. Herro 6 AST),"[1641796, 1629639]",1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,23.33,Made,Larsson,P. Larsson,,,,,9.0,T. Herro,1629639.0,6.0,,,,,,,,,,,
611,PT06M48.00S,2026-02-27T02:03:04.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,107,104,2026-02-27T02:03:04Z,5960000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M48.00S,2026-02-27T02:05:19.6Z,4,REGULAR,substitution,out,[],1629656,,,1610612755,107,104,2026-02-27T02:05:50Z,5970000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,
617,PT06M48.00S,2026-02-27T02:05:19.6Z,4,REGULAR,substitution,out,[],1626166,,,1610612755,107,104,2026-02-27T02:05:50Z,5980000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,,,,,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,
618,PT06M48.00S,2026-02-27T02:05:19.6Z,4,REGULAR,substitution,out,[],203954,,,1610612755,107,104,2026-02-27T02:05:50Z,5990000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
619,PT06M48.00S,2026-02-27T02:05:19.6Z,4,REGULAR,substitution,out,[],1628389,,,1610612755,107,104,2026-02-27T02:05:50Z,6000000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
620,PT06M48.00S,2026-02-27T02:05:19.6Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,107,104,2026-02-27T02:05:50Z,6010000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
621,PT06M48.00S,2026-02-27T02:05:19.6Z,4,REGULAR,substitution,in,[],1641737,,,1610612755,107,104,2026-02-27T02:05:50Z,6020000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,
622,PT06M48.00S,2026-02-27T02:05:19.6Z,4,REGULAR,substitution,in,[],1626162,,,1610612755,107,104,2026-02-27T02:05:50Z,6030000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,
623,PT06M48.00S,2026-02-27T02:05:19.6Z,4,REGULAR,substitution,in,[],1642276,,,1610612755,107,104,2026-02-27T02:05:50Z,6040000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,
624,PT06M28.00S,2026-02-27T02:06:09.9Z,4,REGULAR,2pt,Jump Shot,[],1642845,76.42904073587385,67.64705882352942,1610612755,109,104,2026-02-27T02:22:00Z,6050000,False,88.0,169.0,1,right,V. Edgecombe 19' step back Jump Shot (17 PTS),[1642845],1610612755.0,PHI,step back,,,,,,Mid-Range,16-24 Right Center,19.07,Made,Edgecombe,V. Edgecombe,,,,,17.0,,,,,,,,,,,,,,
625,PT06M16.00S,2026-02-27T02:06:21.5Z,4,REGULAR,3pt,Jump Shot,[],1642276,30.56833114323259,31.862745098039213,1610612748,109,107,2026-02-27T02:06:53Z,6060000,False,91.0,235.0,1,left,K. Ware 25' 3PT  (5 PTS) (P. Larsson 5 AST),"[1642276, 1641796]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,25.17,Made,Ware,K. Ware,,,,,5.0,P. Larsson,1641796.0,5.0,,,,,,,,,,,
627,PT05M54.00S,2026-02-27T02:06:43.4Z,4,REGULAR,3pt,Jump Shot,[],1626162,88.25558475689881,97.54901960784314,1610612755,112,107,2026-02-27T02:06:56Z,6080000,False,238.0,58.0,1,right,K. Oubre Jr. 24' 3PT  (18 PTS) (V. Edgecombe 4 AST),"[1626162, 1642845]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,24.47,Made,Oubre Jr.,K. Oubre Jr.,,,,,18.0,V. Edgecombe,1642845.0,4.0,,,,,,,,,,,
629,PT05M28.00S,2026-02-27T02:07:09.3Z,4,REGULAR,3pt,Jump Shot,[],1631170,25.04927726675427,88.48039215686273,1610612748,112,110,2026-02-27T02:08:30Z,6100000,False,-192.0,183.0,1,left,J. Jaquez Jr. 26' 3PT  (19 PTS) (T. Herro 7 AST),"[1631170, 1629639]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,26.55,Made,Jaquez Jr.,J. Jaquez Jr.,,,,,19.0,T. Herro,1629639.0,7.0,,,,,,,,,,,
631,PT05M05.00S,2026-02-27T02:08:14.0Z,4,REGULAR,jumpball,recovered,[],0,,,1610612755,112,110,2026-02-27T02:08:14Z,6120000,False,,,0,,Jump Ball V. Edgecombe vs. P. Larsson: Tip to Team (PHI),"[1642845, 1641796]",1610612755.0,PHI,heldball,Team (PHI),Edgecombe,1642845.0,Larsson,1641796.0,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT05M05.00S,2026-02-27T02:08:32.8Z,4,REGULAR,substitution,out,[],1642857,,,1610612755,112,110,2026-02-27T02:10:09Z,6145000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,,,,,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,
645,PT05M05.00S,2026-02-27T02:08:32.8Z,4,REGULAR,substitution,in,[],203952,,,1610612755,112,110,2026-02-27T02:10:09Z,6147500,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
634,PT04M45.00S,2026-02-27T02:08:51.7Z,4,REGULAR,3pt,Jump Shot,[],1626162,67.09921156373193,20.34313725490196,1610612755,112,110,2026-02-27T02:08:57Z,6150000,False,-148.0,257.0,1,right,MISS K. Oubre Jr. 29' 3PT,[1626162],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,29.65,Missed,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,
635,PT04M45.00S,2026-02-27T02:08:51.7Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,112,110,2026-02-27T02:09:10Z,6160000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:3),[1631170],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,Jaquez Jr.,J. Jaquez Jr.,634.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
636,PT04M37.00S,2026-02-27T02:09:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,7.966491458607096,53.67647058823529,1610612748,112,110,2026-02-27T02:09:05Z,6170000,False,-18.0,22.0,1,left,MISS J. Jaquez Jr. driving finger roll Layup - blocked,"[1631170, 1641737]",1610612748.0,MIA,driving finger roll,,,,,,Restricted Area,0-8 Center,2.9,Missed,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,Bona,1641737.0,
637,PT04M37.00S,2026-02-27T02:09:00.4Z,4,REGULAR,block,,[],1641737,,,1610612748,112,110,2026-02-27T02:09:02Z,6180000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,
638,PT04M34.00S,2026-02-27T02:09:03.4Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,112,110,2026-02-27T02:09:05Z,6190000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Maxey,T. Maxey,636.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
639,PT04M27.00S,2026-02-27T02:09:10.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.9060446780552,46.07843137254902,1610612755,112,110,2026-02-27T02:09:15Z,6200000,False,-20.0,5.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.02,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
640,PT04M26.00S,2026-02-27T02:09:11.2Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,112,110,2026-02-27T02:09:19Z,6210000,False,,,0,,K. Ware REBOUND (Off:3 Def:3),[1642276],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,Ware,K. Ware,639.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
641,PT04M22.00S,2026-02-27T02:09:16.8Z,4,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612748,112,110,2026-02-27T02:09:36Z,6220000,False,,,0,,A. Bona shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1641737, 203952]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Bona,A. Bona,,,,,,,,,101284.0,3.0,0.0,Wiggins,203952.0,,,,,,
643,PT04M22.00S,2026-02-27T02:09:52.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203952,,,1610612748,112,111,2026-02-27T02:09:52Z,6240000,False,,,0,,A. Wiggins Free Throw 1 of 2 (17 PTS),[203952],1610612748.0,MIA,,,,,,,,,,Made,Wiggins,A. Wiggins,,,,,17.0,,,,,,,,,,,,,,
646,PT04M22.00S,2026-02-27T02:10:10.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203952,,,1610612748,112,112,2026-02-27T02:10:10Z,6250000,False,,,0,,A. Wiggins Free Throw 2 of 2 (18 PTS),[203952],1610612748.0,MIA,,,,,,,,,,Made,Wiggins,A. Wiggins,,,,,18.0,,,,,,,,,,,,,,
647,PT04M01.00S,2026-02-27T02:10:35.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,89.56964520367937,49.01960784313725,1610612755,114,112,2026-02-27T02:10:41Z,6260000,False,-5.0,46.0,1,right,V. Edgecombe fadeaway Jump Shot (19 PTS) (K. Oubre Jr. 3 AST),"[1642845, 1626162]",1610612755.0,PHI,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,Edgecombe,V. Edgecombe,,,,,19.0,K. Oubre Jr.,1626162.0,3.0,,,,,,,,,,,
649,PT03M40.00S,2026-02-27T02:10:56.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,12.040078843626807,44.6078431372549,1610612748,114,112,2026-02-27T02:24:02Z,6280000,False,27.0,61.0,1,left,MISS K. Ware 6' turnaround Hook,[1642276],1610612748.0,MIA,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,Ware,K. Ware,,,,,,,,,,,,,,,,,,,
650,PT03M37.00S,2026-02-27T02:10:58.2Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,114,112,2026-02-27T02:10:58Z,6290000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Maxey,T. Maxey,649.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
651,PT03M32.00S,2026-02-27T02:11:03.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,91.80354796320631,50.0,1610612755,116,112,2026-02-27T02:11:19Z,6300000,False,0.0,25.0,1,right,T. Maxey running finger roll Layup (26 PTS),[1630178],1610612755.0,PHI,running finger roll,,,,,,Restricted Area,0-8 Center,2.45,Made,Maxey,T. Maxey,,,,,26.0,,,,,,,,,,,,,,
652,PT03M31.00S,2026-02-27T02:11:15.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,116,112,2026-02-27T02:11:15Z,6310000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M31.00S,2026-02-27T02:13:29.3Z,4,REGULAR,substitution,out,[],1642276,,,1610612748,116,112,2026-02-27T02:13:44Z,6320000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,
656,PT03M31.00S,2026-02-27T02:13:29.3Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,116,112,2026-02-27T02:13:44Z,6330000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
657,PT03M19.00S,2026-02-27T02:14:16.9Z,4,REGULAR,2pt,Jump Shot,[],1629639,18.610381077529567,31.372549019607842,1610612748,116,114,2026-02-27T02:14:22Z,6340000,False,93.0,122.0,1,left,T. Herro 15' driving floating Jump Shot (22 PTS) (P. Larsson 6 AST),"[1629639, 1641796]",1610612748.0,MIA,driving floating,,,,,,Mid-Range,8-16 Right,15.38,Made,Herro,T. Herro,,,,,22.0,P. Larsson,1641796.0,6.0,,,,,,,,,,,
659,PT02M53.00S,2026-02-27T02:14:44.7Z,4,REGULAR,turnover,out-of-bounds,[],1642845,,,1610612755,116,114,2026-02-27T02:14:51Z,6360000,False,,,0,,V. Edgecombe lost ball out-of-bounds TURNOVER (2 TO),[1642845],1610612755.0,PHI,lost ball,,,,,,Above the Break 3,24+ Left Center,,,Edgecombe,V. Edgecombe,,,,,,,,,1628953.0,,,,,2.0,,,,,
660,PT02M44.00S,2026-02-27T02:15:00.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,34.90473061760841,42.64705882352941,1610612748,116,117,2026-02-27T02:15:06Z,6370000,False,37.0,276.0,1,left,T. Herro 27' 3PT step back (25 PTS),[1629639],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Center,27.8,Made,Herro,T. Herro,,,,,25.0,,,,,,,,,,,,,,
661,PT02M24.00S,2026-02-27T02:15:21.3Z,4,REGULAR,foul,personal,['2freethrow'],203952,,,1610612755,116,117,2026-02-27T02:15:26Z,6380000,False,,,0,,A. Wiggins shooting personal FOUL (4 PF) (Maxey 2 FT),"[203952, 1630178]",1610612748.0,MIA,shooting,,,,,,Restricted Area,0-8 Center,,,Wiggins,A. Wiggins,,,,,,,,,101284.0,4.0,0.0,Maxey,1630178.0,,,,,,
663,PT02M24.00S,2026-02-27T02:15:55.1Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,117,117,2026-02-27T02:15:55Z,6400000,False,,,0,,T. Maxey Free Throw 1 of 2 (27 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,Maxey,T. Maxey,,,,,27.0,,,,,,,,,,,,,,
664,PT02M24.00S,2026-02-27T02:16:17.8Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,118,117,2026-02-27T02:16:17Z,6410000,False,,,0,,T. Maxey Free Throw 2 of 2 (28 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,Maxey,T. Maxey,,,,,28.0,,,,,,,,,,,,,,
665,PT02M11.00S,2026-02-27T02:16:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,9.411957950065702,54.41176470588235,1610612748,118,117,2026-02-27T02:25:14Z,6420000,False,-22.0,36.0,1,left,MISS T. Herro driving finger roll Layup,[1629639],1610612748.0,MIA,driving finger roll,,,,,,Restricted Area,0-8 Center,4.22,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
666,PT02M08.00S,2026-02-27T02:16:36.3Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,118,117,2026-02-27T02:16:42Z,6430000,False,,,0,,A. Bona REBOUND (Off:1 Def:2),[1641737],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Bona,A. Bona,665.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
667,PT01M52.00S,2026-02-27T02:16:52.2Z,4,REGULAR,3pt,Jump Shot,[],1626162,71.04139290407359,20.098039215686274,1610612755,121,117,2026-02-27T02:16:58Z,6440000,False,-150.0,220.0,1,right,K. Oubre Jr. 26' 3PT  (21 PTS) (T. Maxey 10 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,26.57,Made,Oubre Jr.,K. Oubre Jr.,,,,,21.0,T. Maxey,1630178.0,10.0,,,,,,,,,,,
669,PT01M31.00S,2026-02-27T02:17:16.2Z,4,REGULAR,3pt,Jump Shot,[],1628389,32.933639947437584,31.862745098039213,1610612748,121,117,2026-02-27T02:17:24Z,6460000,False,91.0,257.0,1,left,MISS B. Adebayo 27' 3PT,[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,27.26,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
670,PT01M26.00S,2026-02-27T02:17:21.2Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,121,117,2026-02-27T02:18:26Z,6470000,False,,,0,,V. Edgecombe REBOUND (Off:2 Def:5),[1642845],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,Edgecombe,V. Edgecombe,669.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
672,PT01M07.00S,2026-02-27T02:17:52.9Z,4,REGULAR,turnover,offensive goaltending,[],1641737,,,1610612755,121,117,2026-02-27T02:18:05Z,6490000,False,,,0,,A. Bona offensive goaltending TURNOVER (2 TO),[1641737],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Bona,A. Bona,,,,,,,,,,,,,,2.0,,,,,
674,PT01M07.00S,2026-02-27T02:19:06.0Z,4,REGULAR,substitution,out,[],1641737,,,1610612748,121,117,2026-02-27T02:19:09Z,6510000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,
675,PT01M07.00S,2026-02-27T02:19:06.0Z,4,REGULAR,substitution,in,[],203954,,,1610612748,121,117,2026-02-27T02:19:09Z,6520000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
676,PT00M53.50S,2026-02-27T02:19:47.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,34.90473061760841,46.81372549019608,1610612748,121,117,2026-02-27T02:19:54Z,6530000,False,16.0,276.0,1,left,MISS T. Herro 27' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Center,27.61,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
677,PT00M50.70S,2026-02-27T02:19:50.0Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,121,117,2026-02-27T02:19:54Z,6540000,False,,,0,,V. Edgecombe REBOUND (Off:2 Def:6),[1642845],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,Edgecombe,V. Edgecombe,676.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
678,PT00M29.20S,2026-02-27T02:20:11.7Z,4,REGULAR,3pt,Jump Shot,[],203954,73.9323258869908,12.254901960784313,1610612755,124,117,2026-02-27T02:20:18Z,6550000,False,-189.0,193.0,1,right,J. Embiid 26' 3PT  (26 PTS) (T. Maxey 11 AST),"[203954, 1630178]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,26.96,Made,Embiid,J. Embiid,,,,,26.0,T. Maxey,1630178.0,11.0,,,,,,,,,,,
680,PT00M28.40S,2026-02-27T02:20:20.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,124,117,2026-02-27T02:20:20Z,6570000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M24.30S,2026-02-27T02:22:11.5Z,4,REGULAR,foul,personal,[],1626162,,,1610612748,124,117,2026-02-27T02:22:16Z,6580000,False,,,0,,K. Oubre Jr. personal FOUL (4 PF),"[1626162, 1631170]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,101284.0,4.0,0.0,Jaquez Jr.,1631170.0,,,,,,
683,PT00M16.80S,2026-02-27T02:22:34.2Z,4,REGULAR,3pt,Jump Shot,[],1631170,34.247700394218136,42.15686274509804,1610612748,124,117,2026-02-27T02:26:40Z,6600000,False,39.0,269.0,1,left,MISS J. Jaquez Jr. 27' step back 3PT,[1631170],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Center,27.22,Missed,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,
684,PT00M13.30S,2026-02-27T02:22:37.6Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,124,117,2026-02-27T02:22:37Z,6610000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,Maxey,T. Maxey,683.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
685,PT00M00.00S,2026-02-27T02:22:54.3Z,4,REGULAR,period,end,[],0,,,1610612755,124,117,2026-02-27T02:22:54Z,6620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
