actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
611,PT05M08.00S,2024-03-24T21:05:46.3Z,4,REGULAR,3pt,Jump Shot,[],203468,92.16491458607096,97.79411764705883,1610612740,84,101,2024-03-24T21:05:51Z,5930000,False,239.0,21.0,1,right,C. McCollum 3PT  (20 PTS) (H. Jones 2 AST),"[203468, 1630529]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,23.99,Made,,,,,,,,,,,,,20.0,H. Jones,1630529.0,2.0,,
613,PT04M59.00S,2024-03-24T21:05:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,5.831143232588701,45.58823529411765,1610612765,84,101,2024-03-24T21:08:41Z,5950000,False,22.0,2.0,1,left,MISS J. Ivey finger roll Layup - blocked,"[1631093, 1630530]",1610612765.0,DET,finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.22,Missed,Murphy III,1630530.0,,,,,,,,,,,,,,,,
614,PT04M59.00S,2024-03-24T21:05:56.2Z,4,REGULAR,block,,[],1630530,,,1610612765,84,101,2024-03-24T21:05:59Z,5960000,False,,,0,,T. Murphy III BLOCK (3 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT04M55.00S,2024-03-24T21:06:00.2Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,84,101,2024-03-24T21:06:00Z,5970000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:8),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,613.0,,,8.0,8.0,0.0,,,,,,,,,,
616,PT04M41.00S,2024-03-24T21:06:14.5Z,4,REGULAR,3pt,Jump Shot,[],203468,67.06636005256242,70.58823529411765,1610612740,84,104,2024-03-24T21:06:18Z,5980000,False,103.0,257.0,1,right,C. McCollum 27' 3PT  (23 PTS) (Z. Williamson 6 AST),"[203468, 1629627]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,27.69,Made,,,,,,,,,,,,,23.0,Z. Williamson,1629627.0,6.0,,
618,PT04M41.00S,2024-03-24T21:06:21.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,84,104,2024-03-24T21:06:21Z,6000000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M41.00S,2024-03-24T21:06:22.6Z,4,REGULAR,substitution,out,[],1629002,,,1610612765,84,104,2024-03-24T21:09:00Z,6010000,False,,,0,,SUB out: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M41.00S,2024-03-24T21:06:22.6Z,4,REGULAR,substitution,out,[],1631093,,,1610612765,84,104,2024-03-24T21:09:00Z,6020000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M41.00S,2024-03-24T21:06:22.6Z,4,REGULAR,substitution,in,[],1630164,,,1610612765,84,104,2024-03-24T21:09:00Z,6030000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M41.00S,2024-03-24T21:06:22.6Z,4,REGULAR,substitution,in,[],1628972,,,1610612765,84,104,2024-03-24T21:09:00Z,6040000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M15.00S,2024-03-24T21:09:31.3Z,4,REGULAR,2pt,Jump Shot,[],1630201,22.913929040735866,28.67647058823529,1610612765,86,104,2024-03-24T21:09:37Z,6050000,False,107.0,163.0,1,left,M. Flynn 19' pullup Jump Shot (11 PTS),[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Right Center,19.47,Made,,,,,,,,,,,,,11.0,,,,,
624,PT04M00.00S,2024-03-24T21:09:49.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641787,,,1610612740,86,104,2024-03-24T21:10:09Z,6060000,False,,,0,,T. Evbuomwan shooting personal FOUL (4 PF) (Nance Jr. 2 FT),"[1641787, 1626204]",1610612765.0,DET,shooting,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,,204059.0,,,,,4.0,0.0,Nance Jr.,1626204.0,,,,,,
626,PT04M00.00S,2024-03-24T21:10:16.4Z,4,REGULAR,freethrow,1 of 2,[],1626204,,,1610612740,86,104,2024-03-24T21:10:16Z,6080000,False,,,0,,MISS L. Nance Jr. Free Throw 1 of 2,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
627,PT04M00.00S,2024-03-24T21:10:16.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,86,104,2024-03-24T21:10:16Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,
628,PT04M00.00S,2024-03-24T21:10:17.3Z,4,REGULAR,substitution,out,[],1631205,,,1610612740,86,104,2024-03-24T21:10:23Z,6100000,False,,,0,,SUB out: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M00.00S,2024-03-24T21:10:17.3Z,4,REGULAR,substitution,in,[],1631204,,,1610612740,86,104,2024-03-24T21:10:23Z,6110000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M00.00S,2024-03-24T21:10:35.4Z,4,REGULAR,freethrow,2 of 2,[],1626204,,,1610612740,86,105,2024-03-24T21:10:35Z,6120000,False,,,0,,L. Nance Jr. Free Throw 2 of 2 (9 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
631,PT03M50.00S,2024-03-24T21:10:47.9Z,4,REGULAR,turnover,lost ball,[],1628972,,,1610612765,86,105,2024-03-24T21:10:53Z,6130000,False,,,0,,T. Brown Jr. lost ball TURNOVER (2 TO),"[1628972, 1629627]",1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,,,,,,,,,,Williamson,1629627.0
632,PT03M50.00S,2024-03-24T21:10:47.9Z,4,REGULAR,steal,,[],1629627,,,1610612740,86,105,2024-03-24T21:10:49Z,6140000,False,,,0,,Z. Williamson STEAL (2 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
633,PT03M46.00S,2024-03-24T21:10:51.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,93.61038107752957,53.67647058823529,1610612740,86,107,2024-03-24T21:10:58Z,6150000,False,18.0,8.0,1,right,Z. Williamson running Layup (31 PTS),[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,,,,31.0,,,,,
634,PT03M33.00S,2024-03-24T21:11:07.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,6.093955321944804,44.11764705882353,1610612765,88,107,2024-03-24T21:11:16Z,6160000,False,29.0,5.0,1,left,M. Flynn driving Layup (13 PTS),[1630201],1610612765.0,DET,driving,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,,,,,,,,,13.0,,,,,
635,PT03M33.00S,2024-03-24T21:11:10.8Z,4,REGULAR,foul,personal,['1freethrow'],1629627,,,1610612765,88,107,2024-03-24T21:11:20Z,6170000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Flynn 1 FT),"[1629627, 1630201]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,204059.0,,,,,2.0,0.0,Flynn,1630201.0,,,,,,
637,PT03M33.00S,2024-03-24T21:11:31.7Z,4,REGULAR,freethrow,1 of 1,[],1630201,,,1610612765,89,107,2024-03-24T21:11:31Z,6190000,False,,,0,,M. Flynn Free Throw 1 of 1 (14 PTS),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,Made,,,,,,,,,,,,,14.0,,,,,
638,PT03M23.00S,2024-03-24T21:11:49.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631204,,,1610612740,89,107,2024-03-24T21:11:56Z,6200000,False,,,0,,M. Sasser personal FOUL (2 PF) (Williamson 2 FT),"[1631204, 1629627]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,204059.0,,,,,2.0,0.0,Williamson,1629627.0,,,,,,
640,PT03M23.00S,2024-03-24T21:12:28.9Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,89,108,2024-03-24T21:12:50Z,6220000,False,,,0,,Z. Williamson Free Throw 1 of 2 (32 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,,,32.0,,,,,
641,PT03M23.00S,2024-03-24T21:12:30.5Z,4,REGULAR,substitution,out,[],1641787,,,1610612740,89,108,2024-03-24T21:12:36Z,6230000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M23.00S,2024-03-24T21:12:30.5Z,4,REGULAR,substitution,in,[],1629002,,,1610612740,89,108,2024-03-24T21:12:36Z,6240000,False,,,0,,SUB in: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M23.00S,2024-03-24T21:12:28.9Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,89,108,2024-03-24T21:12:50Z,6250000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
644,PT03M20.00S,2024-03-24T21:12:31.9Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612765,89,108,2024-03-24T21:12:50Z,6260000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:6),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,643.0,,,6.0,6.0,0.0,,,,,,,,,,
645,PT02M57.00S,2024-03-24T21:13:11.3Z,4,REGULAR,2pt,Jump Shot,[],1628972,28.56438896189225,46.32352941176471,1610612765,89,108,2024-03-24T21:13:18Z,6270000,False,18.0,216.0,1,left,MISS T. Brown Jr. 21' step back Shot,[1628972],1610612765.0,DET,step back,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Center,21.68,Missed,,,,,,,,,,,,,,,,,,
646,PT02M57.00S,2024-03-24T21:13:11.3Z,4,REGULAR,rebound,offensive,[],1629002,,,1610612765,89,108,2024-03-24T21:13:18Z,6280000,False,,,0,,C. Metu REBOUND (Off:2 Def:6),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Mid-Range,16-24 Center,,,,,645.0,,,8.0,6.0,2.0,,,,,,,,,,
647,PT02M57.00S,2024-03-24T21:13:14.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629002,5.568331143232584,53.67647058823529,1610612765,91,108,2024-03-24T21:13:55Z,6290000,False,-18.0,0.0,1,left,C. Metu putback Layup (16 PTS),[1629002],1610612765.0,DET,putback,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,,,,16.0,,,,,
648,PT02M57.00S,2024-03-24T21:13:17.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630530,,,1610612765,91,108,2024-03-24T21:13:25Z,6300000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Metu 1 FT),"[1630530, 1629002]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,204059.0,,,,,1.0,0.0,Metu,1629002.0,,,,,,
650,PT02M57.00S,2024-03-24T21:13:40.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629002,,,1610612765,92,108,2024-03-24T21:13:40Z,6320000,False,,,0,,C. Metu Free Throw 1 of 1 (17 PTS),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,Made,,,,,,,,,,,,,17.0,,,,,
651,PT02M43.00S,2024-03-24T21:13:55.3Z,4,REGULAR,3pt,Jump Shot,[],1630530,70.3515111695138,16.666666666666657,1610612740,92,108,2024-03-24T21:13:59Z,6330000,False,-167.0,226.0,1,right,MISS T. Murphy III 28' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.1,Missed,,,,,,,,,,,,,,,,,,
652,PT02M40.00S,2024-03-24T21:13:58.3Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,92,108,2024-03-24T21:13:59Z,6340000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:7),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,,,651.0,,,9.0,7.0,2.0,,,,,,,,,,
653,PT02M26.00S,2024-03-24T21:14:11.3Z,4,REGULAR,3pt,Jump Shot,[],1630201,6.356767411300922,96.81372549019608,1610612765,95,108,2024-03-24T21:14:16Z,6350000,False,-234.0,7.0,1,left,M. Flynn 3PT  (17 PTS) (T. Brown Jr. 1 AST),"[1630201, 1628972]",1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,,,,,,,,,17.0,T. Brown Jr.,1628972.0,1.0,,
655,PT02M07.00S,2024-03-24T21:14:31.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.00459921156373,44.11764705882353,1610612740,95,110,2024-03-24T21:14:36Z,6370000,False,-29.0,4.0,1,right,Z. Williamson driving Layup (34 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,,,,,,34.0,,,,,
656,PT01M55.00S,2024-03-24T21:14:44.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,8.065045992115643,45.58823529411765,1610612765,97,110,2024-03-24T21:14:48Z,6380000,False,22.0,23.0,1,left,J. Wiseman DUNK (11 PTS) (T. Brown Jr. 2 AST),"[1630164, 1628972]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,,,,,,11.0,T. Brown Jr.,1628972.0,2.0,,
658,PT01M42.00S,2024-03-24T21:15:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.79303547963207,53.431372549019606,1610612740,97,112,2024-03-24T21:15:10Z,6400000,False,17.0,-4.0,1,right,Z. Williamson driving Layup (36 PTS) (C. McCollum 7 AST),"[1629627, 203468]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,,,,,,36.0,C. McCollum,203468.0,7.0,,
660,PT01M25.00S,2024-03-24T21:15:24.4Z,4,REGULAR,3pt,Jump Shot,[],1631204,24.753613666228645,90.19607843137254,1610612765,97,112,2024-03-24T21:15:51Z,6420000,False,-201.0,180.0,1,left,MISS M. Sasser 27' step back 3PT,[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
661,PT01M24.00S,2024-03-24T21:15:29.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,97,112,2024-03-24T21:15:29Z,6430000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,660.0,,,,,,,,,,,,,,,
663,PT01M24.00S,2024-03-24T21:15:44.9Z,4,REGULAR,substitution,out,[],1629627,,,1610612765,97,112,2024-03-24T21:16:29Z,6450000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M24.00S,2024-03-24T21:15:44.9Z,4,REGULAR,substitution,out,[],203468,,,1610612765,97,112,2024-03-24T21:16:29Z,6460000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M24.00S,2024-03-24T21:15:44.9Z,4,REGULAR,substitution,out,[],1626204,,,1610612765,97,112,2024-03-24T21:16:29Z,6470000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M24.00S,2024-03-24T21:15:44.9Z,4,REGULAR,substitution,in,[],1630526,,,1610612765,97,112,2024-03-24T21:16:29Z,6480000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M24.00S,2024-03-24T21:15:44.9Z,4,REGULAR,substitution,in,[],1630230,,,1610612765,97,112,2024-03-24T21:16:29Z,6490000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M24.00S,2024-03-24T21:15:44.9Z,4,REGULAR,substitution,in,[],1630631,,,1610612765,97,112,2024-03-24T21:16:29Z,6500000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M20.00S,2024-03-24T21:16:37.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630526,,,1610612765,97,112,2024-03-24T21:16:51Z,6510000,False,,,0,,J. Robinson-Earl personal FOUL (1 PF) (Wiseman 2 FT),"[1630526, 1630164]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,,,,,,1628171.0,,,,,1.0,0.0,Wiseman,1630164.0,,,,,,
671,PT01M20.00S,2024-03-24T21:16:59.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630164,,,1610612765,98,112,2024-03-24T21:16:59Z,6530000,False,,,0,,J. Wiseman Free Throw 1 of 2 (12 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
672,PT01M20.00S,2024-03-24T21:17:09.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630164,,,1610612765,99,112,2024-03-24T21:17:09Z,6540000,False,,,0,,J. Wiseman Free Throw 2 of 2 (13 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
673,PT01M06.00S,2024-03-24T21:17:24.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,89.53679369250986,50.98039215686275,1610612740,99,112,2024-03-24T21:17:31Z,6550000,False,5.0,46.0,1,right,MISS N. Marshall driving floating Shot,[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
674,PT01M03.00S,2024-03-24T21:17:27.1Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,99,112,2024-03-24T21:17:27Z,6560000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:8),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,673.0,,,10.0,8.0,2.0,,,,,,,,,,
675,PT00M59.30S,2024-03-24T21:17:32.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628972,9.641918528252305,45.833333333333336,1610612765,99,112,2024-03-24T21:18:28Z,6570000,False,21.0,38.0,1,left,MISS T. Brown Jr. running Layup - blocked,"[1628972, 1630530]",1610612765.0,DET,running,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,4.34,Missed,Murphy III,1630530.0,,,,,,,,,,,,,,,,
676,PT00M59.30S,2024-03-24T21:17:32.4Z,4,REGULAR,block,,[],1630530,,,1610612765,99,112,2024-03-24T21:17:35Z,6580000,False,,,0,,T. Murphy III BLOCK (4 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
677,PT00M57.40S,2024-03-24T21:17:34.3Z,4,REGULAR,rebound,offensive,[],1630164,,,1610612765,99,112,2024-03-24T21:17:37Z,6590000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:8),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,675.0,,,11.0,8.0,3.0,,,,,,,,,,
678,PT00M55.40S,2024-03-24T21:17:37.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630164,8.590670170827863,46.32352941176471,1610612765,101,112,2024-03-24T21:19:50Z,6600000,False,18.0,28.0,1,left,J. Wiseman putback DUNK (15 PTS),[1630164],1610612765.0,DET,putback,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,,,,,,,15.0,,,,,
679,PT00M37.80S,2024-03-24T21:17:55.5Z,4,REGULAR,3pt,Jump Shot,[],1630530,69.4316688567674,19.362745098039213,1610612740,101,112,2024-03-24T21:18:00Z,6610000,False,-153.0,235.0,1,right,MISS T. Murphy III 28' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.04,Missed,,,,,,,,,,,,,,,,,,
680,PT00M34.70S,2024-03-24T21:17:58.6Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612740,101,112,2024-03-24T21:17:58Z,6620000,False,,,0,,N. Marshall REBOUND (Off:1 Def:6),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,679.0,,,7.0,6.0,1.0,,,,,,,,,,
681,PT00M28.60S,2024-03-24T21:18:04.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,92.16491458607096,44.36274509803921,1610612740,101,112,2024-03-24T21:18:09Z,6630000,False,-28.0,21.0,1,right,MISS J. Robinson-Earl driving Layup,[1630526],1610612740.0,NOP,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
682,PT00M26.80S,2024-03-24T21:18:06.6Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612740,101,112,2024-03-24T21:18:06Z,6640000,False,,,0,,N. Marshall REBOUND (Off:2 Def:6),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,681.0,,,8.0,6.0,2.0,,,,,,,,,,
684,PT00M16.50S,2024-03-24T21:18:37.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631204,,,1610612740,101,112,2024-03-24T21:18:43Z,6660000,False,,,0,,M. Sasser shooting personal FOUL (3 PF) (Murphy III 2 FT),"[1631204, 1630530]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,1628171.0,,,,,3.0,0.0,Murphy III,1630530.0,,,,,,
686,PT00M16.50S,2024-03-24T21:18:44.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630530,,,1610612740,101,113,2024-03-24T21:18:44Z,6680000,False,,,0,,T. Murphy III Free Throw 1 of 2 (7 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
687,PT00M16.50S,2024-03-24T21:18:57.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630530,,,1610612740,101,114,2024-03-24T21:18:57Z,6690000,False,,,0,,T. Murphy III Free Throw 2 of 2 (8 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
688,PT00M00.00S,2024-03-24T21:19:20.2Z,4,REGULAR,period,end,[],0,,,1610612765,101,114,2024-03-24T21:19:20Z,6700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2024-03-24T21:19:21.7Z,4,REGULAR,game,end,[],0,,,0,101,114,2024-03-24T21:19:21Z,6710000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
