actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
595,PT03M45.00S,2024-03-12T01:09:14.1Z,4,REGULAR,freethrow,1 of 2,[],203995,,,1610612766,104,94,2024-03-12T01:16:51Z,5885000,False,,,0,,V. Micic away-from-play Free Throw 1 of 2 (10 PTS),[203995],1610612766.0,CHA,away-from-play,,,,,,,,,Made,Micic,V. Micic,,,,,10.0,,,,,,,,,,,,,
597,PT03M45.00S,2024-03-12T01:09:14.1Z,4,REGULAR,freethrow,2 of 2,[],203995,,,1610612766,104,95,2024-03-12T01:16:51Z,5887500,False,,,0,,V. Micic away-from-play Free Throw 2 of 2 (11 PTS),[203995],1610612766.0,CHA,away-from-play,,,,,,,,,Made,Micic,V. Micic,,,,,11.0,,,,,,,,,,,,,
593,PT03M29.00S,2024-03-12T01:09:15.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.42969776609723,52.96415441176471,1610612765,106,95,2024-03-12T01:09:22Z,5890000,False,15.0,9.0,1,right,J. Duren DUNK (16 PTS) (C. Cunningham 8 AST),"[1631105, 1630595]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,1.75,Made,Duren,J. Duren,,,,,16.0,C. Cunningham,1630595.0,8.0,,,,,,,,,,
596,PT03M17.00S,2024-03-12T01:09:31.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612766,106,95,2024-03-12T01:09:42Z,5920000,False,,,0,,J. Ivey personal FOUL (1 PF) (Williams 2 FT),"[1631093, 1629684]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Ivey,J. Ivey,,,,,,,,,,,,202901.0,1.0,0.0,Williams,1629684.0,,
600,PT03M17.00S,2024-03-12T01:09:59.3Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,106,96,2024-03-12T01:09:59Z,5940000,False,,,0,,G. Williams Free Throw 1 of 2 (21 PTS),[1629684],1610612766.0,CHA,,,,,,,,,,Made,Williams,G. Williams,,,,,21.0,,,,,,,,,,,,,
601,PT03M17.00S,2024-03-12T01:10:08.5Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,106,97,2024-03-12T01:10:08Z,5950000,False,,,0,,G. Williams Free Throw 2 of 2 (22 PTS),[1629684],1610612766.0,CHA,,,,,,,,,,Made,Williams,G. Williams,,,,,22.0,,,,,,,,,,,,,
602,PT03M01.00S,2024-03-12T01:10:28.9Z,4,REGULAR,foul,personal,['2freethrow'],203995,,,1610612765,106,97,2024-03-12T01:10:44Z,5960000,False,,,0,,V. Micic shooting personal FOUL (3 PF) (Ivey 2 FT),"[203995, 1631093]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,,,Micic,V. Micic,,,,,,,,,,,,202901.0,3.0,0.0,Ivey,1631093.0,,
604,PT03M01.00S,2024-03-12T01:11:00.7Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,107,97,2024-03-12T01:11:00Z,5980000,False,,,0,,J. Ivey Free Throw 1 of 2 (11 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,Ivey,J. Ivey,,,,,11.0,,,,,,,,,,,,,
605,PT03M01.00S,2024-03-12T01:11:16.4Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,108,97,2024-03-12T01:11:16Z,5990000,False,,,0,,J. Ivey Free Throw 2 of 2 (12 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,Ivey,J. Ivey,,,,,12.0,,,,,,,,,,,,,
606,PT02M46.00S,2024-03-12T01:11:33.5Z,4,REGULAR,3pt,Jump Shot,[],202722,4.812746386333772,95.34313725490196,1610612766,108,97,2024-03-12T01:11:39Z,6000000,False,-227.0,-7.0,1,left,MISS D. Bertans 3PT,[202722],1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,22.68,Missed,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,
607,PT02M43.00S,2024-03-12T01:11:36.3Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,108,97,2024-03-12T01:11:36Z,6010000,False,,,0,,J. Duren REBOUND (Off:3 Def:6),[1631105],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,Duren,J. Duren,606.0,9.0,6.0,3.0,,,,,,,,,,,,,,
608,PT02M21.00S,2024-03-12T01:11:58.7Z,4,REGULAR,3pt,Jump Shot,[],1630595,60.66031537450722,48.77450980392157,1610612765,108,97,2024-03-12T01:12:03Z,6020000,False,-6.0,317.0,1,right,MISS C. Cunningham 31' 3PT,[1630595],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,31.74,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
609,PT02M18.00S,2024-03-12T01:12:01.7Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,108,97,2024-03-12T01:12:03Z,6030000,False,,,0,,B. Miller REBOUND (Off:1 Def:4),[1641706],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Miller,B. Miller,608.0,5.0,4.0,1.0,,,,,,,,,,,,,,
610,PT02M11.00S,2024-03-12T01:12:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,12.828515111695138,44.36274509803921,1610612766,108,97,2024-03-12T01:20:34Z,6040000,False,28.0,68.0,1,left,MISS B. Miller 7' turnaround fadeaway Shot,[1641706],1610612766.0,CHA,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
611,PT02M09.00S,2024-03-12T01:12:11.1Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,108,97,2024-03-12T01:12:16Z,6050000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Cunningham,C. Cunningham,610.0,6.0,6.0,0.0,,,,,,,,,,,,,,
612,PT01M54.00S,2024-03-12T01:12:28.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,90.88370565045992,54.65686274509803,1610612765,108,97,2024-03-12T01:13:11Z,6060000,False,23.0,33.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,4.06,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
613,PT01M54.00S,2024-03-12T01:12:28.9Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,108,97,2024-03-12T01:13:11Z,6070000,False,,,0,,J. Duren REBOUND (Off:4 Def:6),[1631105],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Duren,J. Duren,612.0,10.0,6.0,4.0,,,,,,,,,,,,,,
614,PT01M53.00S,2024-03-12T01:12:35.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,110,97,2024-03-12T01:13:18Z,6080000,False,0.0,0.0,1,right,J. Duren tip Layup (18 PTS),[1631105],1610612765.0,DET,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Duren,J. Duren,,,,,18.0,,,,,,,,,,,,,
615,PT01M52.00S,2024-03-12T01:12:47.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,110,97,2024-03-12T01:13:24Z,6090000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M45.00S,2024-03-12T01:14:21.3Z,4,REGULAR,3pt,Jump Shot,[],203995,31.488173455978973,63.725490196078425,1610612766,110,97,2024-03-12T01:20:59Z,6100000,False,-69.0,243.0,1,left,MISS V. Micic 25' step back 3PT,[203995],1610612766.0,CHA,step back,,,,,,Above the Break 3,24+ Center,25.3,Missed,Micic,V. Micic,,,,,,,,,,,,,,,,,,
619,PT01M40.00S,2024-03-12T01:14:26.3Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,110,97,2024-03-12T01:14:50Z,6110000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:8),[1631323],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,Fontecchio,S. Fontecchio,618.0,8.0,8.0,0.0,,,,,,,,,,,,,,
620,PT01M36.00S,2024-03-12T01:14:31.9Z,4,REGULAR,foul,personal,[],1629684,,,1610612765,110,97,2024-03-12T01:14:48Z,6120000,False,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 1631323]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Williams,G. Williams,,,,,,,,,,,,202901.0,3.0,0.0,Fontecchio,1631323.0,,
622,PT01M22.00S,2024-03-12T01:15:05.0Z,4,REGULAR,3pt,Jump Shot,[],1630595,73.40670170827858,17.892156862745097,1610612765,110,97,2024-03-12T01:22:19Z,6140000,False,-161.0,197.0,1,right,MISS C. Cunningham 25' step back 3PT - blocked,"[1630595, 1641706]",1610612765.0,DET,step back,,,,,,Above the Break 3,24+ Left Center,25.45,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,Miller,1641706.0
623,PT01M22.00S,2024-03-12T01:15:05.0Z,4,REGULAR,block,,[],1641706,,,1610612765,110,97,2024-03-12T01:15:09Z,6150000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
624,PT01M18.00S,2024-03-12T01:15:09.0Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,110,97,2024-03-12T01:15:11Z,6160000,False,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Bridges,M. Bridges,622.0,7.0,6.0,1.0,,,,,,,,,,,,,,
625,PT01M18.00S,2024-03-12T01:15:10.9Z,4,REGULAR,turnover,lost ball,[],1628970,,,1610612766,110,97,2024-03-12T01:15:17Z,6170000,False,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628970, 1631105]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Bridges,M. Bridges,,,,,,,,,2.0,Duren,1631105.0,,,,,,,
626,PT01M18.00S,2024-03-12T01:15:10.9Z,4,REGULAR,steal,,[],1631105,,,1610612765,110,97,2024-03-12T01:15:13Z,6180000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
627,PT01M18.00S,2024-03-12T01:15:19.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612765,110,97,2024-03-12T01:15:32Z,6190000,False,,,0,,G. Williams personal FOUL (4 PF) (Duren 2 FT),"[1629684, 1631105]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Williams,G. Williams,,,,,,,,,,,,202901.0,4.0,0.0,Duren,1631105.0,,
629,PT01M18.00S,2024-03-12T01:15:45.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631105,,,1610612765,111,97,2024-03-12T01:15:45Z,6210000,False,,,0,,J. Duren Free Throw 1 of 2 (19 PTS),[1631105],1610612765.0,DET,,,,,,,,,,Made,Duren,J. Duren,,,,,19.0,,,,,,,,,,,,,
630,PT01M18.00S,2024-03-12T01:16:04.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631105,,,1610612765,112,97,2024-03-12T01:16:04Z,6220000,False,,,0,,J. Duren Free Throw 2 of 2 (20 PTS),[1631105],1610612765.0,DET,,,,,,,,,,Made,Duren,J. Duren,,,,,20.0,,,,,,,,,,,,,
631,PT01M14.00S,2024-03-12T01:16:15.7Z,4,REGULAR,foul,offensive,['inpenalty'],1629684,,,1610612766,112,97,2024-03-12T01:16:36Z,6230000,False,,,0,,G. Williams offensive FOUL (5 PF),"[1629684, 1631093]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Williams,G. Williams,,,,,,,,,,,,1626300.0,5.0,0.0,Ivey,1631093.0,,
633,PT01M14.00S,2024-03-12T01:16:15.7Z,4,REGULAR,turnover,offensive foul,[],1629684,,,1610612766,112,97,2024-03-12T01:16:15Z,6250000,False,,,0,,G. Williams offensive foul TURNOVER (5 TO),[1629684],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Williams,G. Williams,,,,,,,,,5.0,,,1626300.0,,,,,,
634,PT00M52.30S,2024-03-12T01:17:01.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,72.22404730617609,82.35294117647058,1610612765,112,97,2024-03-12T01:17:09Z,6260000,False,162.0,209.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,26.4,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
635,PT00M48.50S,2024-03-12T01:17:05.5Z,4,REGULAR,rebound,defensive,[],203995,,,1610612766,112,97,2024-03-12T01:17:05Z,6270000,False,,,0,,V. Micic REBOUND (Off:1 Def:4),[203995],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Micic,V. Micic,634.0,5.0,4.0,1.0,,,,,,,,,,,,,,
636,PT00M44.10S,2024-03-12T01:17:10.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629684,8.754927726675426,44.36274509803921,1610612766,112,97,2024-03-12T01:23:35Z,6280000,False,28.0,30.0,1,left,MISS G. Williams running Layup - blocked,"[1629684, 1631093]",1610612766.0,CHA,running,,,,,,Restricted Area,0-8 Center,4.1,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,Ivey,1631093.0
637,PT00M44.10S,2024-03-12T01:17:10.0Z,4,REGULAR,block,,[],1631093,,,1610612766,112,97,2024-03-12T01:17:13Z,6290000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
638,PT00M40.50S,2024-03-12T01:17:13.6Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,112,97,2024-03-12T01:17:33Z,6300000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Ivey,J. Ivey,636.0,3.0,2.0,1.0,,,,,,,,,,,,,,
639,PT00M37.00S,2024-03-12T01:17:17.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631323,93.84444809461236,51.248468137254896,1610612765,114,97,2024-03-12T01:23:58Z,6310000,False,6.0,5.0,1,right,S. Fontecchio running Layup (17 PTS) (J. Ivey 4 AST),"[1631323, 1631093]",1610612765.0,DET,running,,,,,,Restricted Area,0-8 Center,0.82,Made,Fontecchio,S. Fontecchio,,,,,17.0,J. Ivey,1631093.0,4.0,,,,,,,,,,
641,PT00M12.20S,2024-03-12T01:17:48.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,114,97,2024-03-12T01:17:56Z,6330000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202901.0,,,,,,
642,PT00M00.00S,2024-03-12T01:18:14.8Z,4,REGULAR,period,end,[],0,,,1610612765,114,97,2024-03-12T01:18:14Z,6340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M00.00S,2024-03-12T01:18:21.9Z,4,REGULAR,game,end,[],0,,,0,114,97,2024-03-12T01:18:21Z,6350000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
