actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
591,PT08M03.00S,2022-12-20T03:01:41.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627751,87.46714848883047,57.107843137254896,1610612759,83,105,2022-12-20T03:01:47Z,5820000,False,36.0,65.0,1,right,MISS J. Poeltl 7' driving floating Shot,[1627751],1610612759.0,SAS,driving floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
592,PT08M00.00S,2022-12-20T03:01:43.6Z,4,REGULAR,rebound,defensive,[],1628981,,,1610612745,83,105,2022-12-20T03:01:43Z,5830000,False,,,0,,B. Fernando REBOUND (Off:0 Def:2),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,591.0,,2.0,2.0,0.0,,,,,,,,,,,,,
593,PT07M51.00S,2022-12-20T03:01:52.4Z,4,REGULAR,3pt,Jump Shot,[],1631106,25.18068331143233,13.725490196078432,1610612745,83,105,2022-12-20T03:02:02Z,5840000,False,181.0,184.0,1,left,MISS T. Eason 25' step back 3PT,[1631106],1610612745.0,HOU,step back,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
594,PT07M47.00S,2022-12-20T03:01:56.4Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,83,105,2022-12-20T03:04:54Z,5850000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,593.0,,1.0,0.0,1.0,,,,,,,,,,,,,
595,PT07M46.00S,2022-12-20T03:01:59.4Z,4,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612745,83,105,2022-12-20T03:02:21Z,5860000,False,,,0,,J. Poeltl shooting personal FOUL (5 PF) (Eason 2 FT),"[1627751, 1631106]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,5.0,0.0,Eason,1631106.0,,,,,,,,
597,PT07M46.00S,2022-12-20T03:02:22.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631106,,,1610612745,84,105,2022-12-20T03:02:22Z,5880000,False,,,0,,T. Eason Free Throw 1 of 2 (8 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
598,PT07M46.00S,2022-12-20T03:02:23.1Z,4,REGULAR,substitution,out,[],201569,,,1610612745,84,105,2022-12-20T03:02:33Z,5890000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M46.00S,2022-12-20T03:02:23.1Z,4,REGULAR,substitution,out,[],1627751,,,1610612745,84,105,2022-12-20T03:02:33Z,5900000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M46.00S,2022-12-20T03:02:23.1Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,84,105,2022-12-20T03:02:33Z,5910000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M46.00S,2022-12-20T03:02:23.1Z,4,REGULAR,substitution,in,[],1628380,,,1610612745,84,105,2022-12-20T03:02:33Z,5920000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M46.00S,2022-12-20T03:02:38.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631106,,,1610612745,85,105,2022-12-20T03:02:38Z,5930000,False,,,0,,T. Eason Free Throw 2 of 2 (9 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
603,PT07M35.00S,2022-12-20T03:02:50.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628966,90.62089356110381,54.41176470588235,1610612759,85,105,2022-12-20T03:02:59Z,5940000,False,22.0,36.0,1,right,MISS K. Bates-Diop cutting DUNK - blocked,"[1628966, 1631095]",1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,Smith Jr.,1631095.0
604,PT07M35.00S,2022-12-20T03:02:50.9Z,4,REGULAR,block,,[],1631095,,,1610612759,85,105,2022-12-20T03:02:53Z,5950000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
605,PT07M33.00S,2022-12-20T03:02:52.9Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,85,105,2022-12-20T03:02:59Z,5960000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,603.0,,2.0,1.0,1.0,,,,,,,,,,,,,
606,PT07M24.00S,2022-12-20T03:03:02.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,7.966491458607096,49.26470588235294,1610612745,87,105,2022-12-20T03:03:07Z,5970000,False,4.0,22.0,1,left,B. Fernando alley-oop DUNK (6 PTS) (K. Porter Jr. 4 AST),"[1628981, 1629645]",1610612745.0,HOU,alley-oop,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,2.27,Made,,6.0,,,,,,,,,K. Porter Jr.,1629645.0,4.0,,,,,
608,PT07M13.00S,2022-12-20T03:03:13.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,82.86793692509855,38.48039215686275,1610612759,87,107,2022-12-20T03:03:18Z,5990000,False,-58.0,109.0,1,right,Z. Collins 12' floating Jump Shot (10 PTS) (T. Jones 6 AST),"[1628380, 1630200]",1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,12.28,Made,,10.0,,,,,,,,,T. Jones,1630200.0,6.0,,,,,
617,PT07M00.00S,2022-12-20T03:03:32.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631106,5.995400788436268,48.28431372549019,1610612745,89,107,2022-12-20T03:07:51Z,6035000,False,9.0,4.0,1,left,T. Eason driving DUNK (11 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.94,Made,,11.0,,,,,,,,,,,,,,,,
613,PT07M00.00S,2022-12-20T03:03:35.6Z,4,REGULAR,substitution,out,[],1630200,,,1610612759,89,107,2022-12-20T03:03:45Z,6040000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M00.00S,2022-12-20T03:03:35.6Z,4,REGULAR,substitution,in,[],1631110,,,1610612759,89,107,2022-12-20T03:03:45Z,6050000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M00.00S,2022-12-20T03:03:59.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,89,107,2022-12-20T03:04:09Z,6060000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M39.00S,2022-12-20T03:08:23.8Z,4,REGULAR,2pt,Jump Shot,[],1631110,88.91261498028909,30.14705882352941,1610612759,89,109,2022-12-20T03:08:29Z,6080000,False,-99.0,52.0,1,right,J. Sochan 11' pullup Jump Shot (10 PTS) (M. Branham 3 AST),"[1631110, 1631103]",1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,11.2,Made,,10.0,,,,,,,,,M. Branham,1631103.0,3.0,,,,,
620,PT06M16.00S,2022-12-20T03:08:51.7Z,4,REGULAR,foul,personal,[],1631110,,,1610612745,89,109,2022-12-20T03:08:59Z,6100000,False,,,0,,J. Sochan personal FOUL (3 PF),"[1631110, 1631106]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,3.0,0.0,Eason,1631106.0,,,,,,,,
622,PT06M16.00S,2022-12-20T03:08:58.0Z,4,REGULAR,substitution,out,[],1630227,,,1610612745,89,109,2022-12-20T03:09:06Z,6120000,False,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M16.00S,2022-12-20T03:08:58.0Z,4,REGULAR,substitution,out,[],1629641,,,1610612745,89,109,2022-12-20T03:09:06Z,6130000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M16.00S,2022-12-20T03:08:58.0Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,89,109,2022-12-20T03:09:06Z,6140000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M16.00S,2022-12-20T03:08:58.0Z,4,REGULAR,substitution,in,[],1630170,,,1610612745,89,109,2022-12-20T03:09:06Z,6150000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M12.00S,2022-12-20T03:09:22.6Z,4,REGULAR,foul,personal,[],1628966,,,1610612745,89,109,2022-12-20T03:09:32Z,6160000,False,,,0,,K. Bates-Diop personal FOUL (2 PF),"[1628966, 1631095]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,16-24 Left Center,,,,,,,,1626301.0,2.0,0.0,Smith Jr.,1631095.0,,,,,,,,
628,PT06M06.00S,2022-12-20T03:09:51.3Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612745,89,109,2022-12-20T03:09:57Z,6180000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (Fernando 2 FT),"[1628380, 1628981]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,3.0,1.0,Fernando,1628981.0,,,,,,,,
630,PT06M06.00S,2022-12-20T03:10:11.7Z,4,REGULAR,freethrow,1 of 2,[],1628981,,,1610612745,90,109,2022-12-20T03:10:36Z,6200000,False,,,0,,B. Fernando Free Throw 1 of 2 (7 PTS),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
631,PT06M06.00S,2022-12-20T03:10:11.7Z,4,REGULAR,freethrow,2 of 2,[],1628981,,,1610612745,90,109,2022-12-20T03:10:36Z,6210000,False,,,0,,MISS B. Fernando Free Throw 2 of 2,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
632,PT06M06.00S,2022-12-20T03:10:11.7Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,90,109,2022-12-20T03:10:36Z,6220000,False,,,0,,Z. Collins REBOUND (Off:3 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,631.0,,7.0,4.0,3.0,,,,,,,,,,,,,
633,PT05M51.00S,2022-12-20T03:10:43.6Z,4,REGULAR,3pt,Jump Shot,[],1631103,71.96123521681997,81.37254901960785,1610612759,90,109,2022-12-20T03:10:50Z,6230000,False,157.0,211.0,1,right,MISS M. Branham 26' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
634,PT05M50.00S,2022-12-20T03:10:44.6Z,4,REGULAR,rebound,defensive,[],1628981,,,1610612745,90,109,2022-12-20T03:10:50Z,6240000,False,,,0,,B. Fernando REBOUND (Off:0 Def:3),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Right Center,,,633.0,,3.0,3.0,0.0,,,,,,,,,,,,,
635,PT05M39.00S,2022-12-20T03:10:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628981,11.645860709592641,48.529411764705884,1610612745,90,109,2022-12-20T03:11:08Z,6250000,False,7.0,57.0,1,left,MISS B. Fernando driving floating bank Shot,[1628981],1610612745.0,HOU,driving floating bank,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
636,PT05M37.00S,2022-12-20T03:10:58.4Z,4,REGULAR,rebound,offensive,[],1628981,,,1610612745,90,109,2022-12-20T03:11:08Z,6260000,False,,,0,,B. Fernando REBOUND (Off:1 Def:3),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,635.0,,4.0,3.0,1.0,,,,,,,,,,,,,
637,PT05M35.00S,2022-12-20T03:11:00.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628981,5.590000152587891,50.0,1610612745,90,109,2022-12-20T03:11:00Z,6270000,False,0.0,0.0,1,left,MISS B. Fernando tip Layup,[1628981],1610612745.0,HOU,tip,,,Fernando,B. Fernando,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
638,PT05M34.00S,2022-12-20T03:11:01.2Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,90,109,2022-12-20T03:11:01Z,6280000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:5),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Left,,,637.0,,6.0,5.0,1.0,,,,,,,,,,,,,
639,PT05M29.00S,2022-12-20T03:11:05.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,68.15045992115637,71.56862745098039,1610612759,90,112,2022-12-20T03:11:12Z,6290000,False,108.0,247.0,1,right,M. Branham 26' 3PT  (7 PTS) (Z. Collins 2 AST),"[1631103, 1628380]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,26.94,Made,,7.0,,,,,,,,,Z. Collins,1628380.0,2.0,,,,,
641,PT05M08.00S,2022-12-20T03:11:30.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631110,,,1610612745,90,112,2022-12-20T03:11:37Z,6310000,False,,,0,,J. Sochan shooting personal FOUL (4 PF) (Green 2 FT),"[1631110, 1630224]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201639.0,4.0,0.0,Green,1630224.0,,,,,,,,
643,PT05M08.00S,2022-12-20T03:11:55.1Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,91,112,2022-12-20T03:11:55Z,6330000,False,,,0,,J. Green Free Throw 1 of 2 (12 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
644,PT05M08.00S,2022-12-20T03:11:55.9Z,4,REGULAR,substitution,out,[],1628966,,,1610612745,91,112,2022-12-20T03:12:01Z,6340000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M08.00S,2022-12-20T03:11:55.9Z,4,REGULAR,substitution,in,[],1630200,,,1610612745,91,112,2022-12-20T03:12:01Z,6350000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M08.00S,2022-12-20T03:12:16.0Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,92,112,2022-12-20T03:12:16Z,6360000,False,,,0,,J. Green Free Throw 2 of 2 (13 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
647,PT04M50.00S,2022-12-20T03:12:35.4Z,4,REGULAR,3pt,Jump Shot,[],1630170,80.50262812089356,94.85294117647058,1610612759,92,115,2022-12-20T03:12:39Z,6370000,False,224.0,131.0,1,right,D. Vassell 25' 3PT  (26 PTS) (T. Jones 7 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.97,Made,,26.0,,,,,,,,,T. Jones,1630200.0,7.0,,,,,
649,PT04M39.00S,2022-12-20T03:12:45.8Z,4,REGULAR,turnover,bad pass,[],1629645,,,1610612745,92,115,2022-12-20T03:12:51Z,6390000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1630200]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Jones,1630200.0,,
650,PT04M39.00S,2022-12-20T03:12:45.8Z,4,REGULAR,steal,,[],1630200,,,1610612759,92,115,2022-12-20T03:12:47Z,6400000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
651,PT04M35.00S,2022-12-20T03:12:49.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,90.88370565045992,50.73529411764706,1610612759,92,115,2022-12-20T03:13:03Z,6410000,False,4.0,33.0,1,right,MISS T. Jones running DUNK - blocked,"[1630200, 1629645]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,Porter Jr.,1629645.0
652,PT04M35.00S,2022-12-20T03:12:49.1Z,4,REGULAR,block,,[],1629645,,,1610612759,92,115,2022-12-20T03:12:51Z,6420000,False,,,0,,K. Porter Jr. BLOCK (1 BLK),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
653,PT04M33.00S,2022-12-20T03:12:51.1Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612759,92,115,2022-12-20T03:13:32Z,6430000,False,,,0,,J. Sochan REBOUND (Off:2 Def:5),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,651.0,,7.0,5.0,2.0,,,,,,,,,,,,,
654,PT04M33.00S,2022-12-20T03:12:59.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631110,94.40999984741211,50.0,1610612759,92,117,2022-12-20T03:18:43Z,6440000,False,0.0,0.0,1,right,J. Sochan tip DUNK (12 PTS),[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.0,Made,,12.0,,,,,,,,,,,,,,,,
655,PT04M23.00S,2022-12-20T03:13:01.5Z,4,REGULAR,turnover,bad pass,[],1630224,,,1610612745,92,117,2022-12-20T03:13:06Z,6450000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1630170]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Vassell,1630170.0,,
656,PT04M23.00S,2022-12-20T03:13:01.5Z,4,REGULAR,steal,,[],1630170,,,1610612759,92,117,2022-12-20T03:13:03Z,6460000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
657,PT04M20.00S,2022-12-20T03:13:04.9Z,4,REGULAR,turnover,bad pass,[],1630170,,,1610612759,92,117,2022-12-20T03:13:09Z,6470000,False,,,0,,D. Vassell bad pass TURNOVER (2 TO),"[1630170, 1629645]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Porter Jr.,1629645.0,,
658,PT04M20.00S,2022-12-20T03:13:04.9Z,4,REGULAR,steal,,[],1629645,,,1610612745,92,117,2022-12-20T03:13:06Z,6480000,False,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
659,PT04M16.00S,2022-12-20T03:13:09.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,6.783837056504599,50.245098039215684,1610612745,94,117,2022-12-20T03:13:15Z,6490000,False,-1.0,11.0,1,left,K. Porter Jr. running DUNK (15 PTS),[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,1.14,Made,,15.0,,,,,,,,,,,,,,,,
660,PT04M01.00S,2022-12-20T03:13:23.7Z,4,REGULAR,3pt,Jump Shot,[],1631103,78.66294349540078,5.88235294117647,1610612759,94,120,2022-12-20T03:13:39Z,6500000,False,-221.0,148.0,1,right,M. Branham 26' 3PT  (10 PTS) (T. Jones 8 AST),"[1631103, 1630200]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,26.57,Made,,10.0,,,,,,,,,T. Jones,1630200.0,8.0,,,,,
662,PT04M01.00S,2022-12-20T03:14:38.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,94,120,2022-12-20T03:14:38Z,6520000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,94,120,2022-12-20T03:15:06Z,6530000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,out,[],1629645,,,1610612745,94,120,2022-12-20T03:15:06Z,6540000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,94,120,2022-12-20T03:15:06Z,6550000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,out,[],1628981,,,1610612745,94,120,2022-12-20T03:15:06Z,6560000,False,,,0,,SUB out: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,out,[],1630170,,,1610612745,94,120,2022-12-20T03:15:06Z,6570000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,in,[],1626246,,,1610612745,94,120,2022-12-20T03:15:06Z,6580000,False,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,in,[],1630227,,,1610612745,94,120,2022-12-20T03:15:06Z,6590000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,in,[],1630586,,,1610612745,94,120,2022-12-20T03:15:06Z,6600000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,in,[],1631102,,,1610612745,94,120,2022-12-20T03:15:06Z,6610000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT04M01.00S,2022-12-20T03:14:40.6Z,4,REGULAR,substitution,in,[],1626169,,,1610612745,94,120,2022-12-20T03:15:06Z,6620000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT03M56.00S,2022-12-20T03:15:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631102,14.668199737187912,57.59803921568627,1610612745,96,120,2022-12-20T03:15:17Z,6630000,False,-38.0,85.0,1,left,T. Washington Jr. 9' driving floating Jump Shot (2 PTS),[1631102],1610612745.0,HOU,driving floating,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.35,Made,,2.0,,,,,,,,,,,,,,,,
674,PT03M44.00S,2022-12-20T03:15:19.6Z,4,REGULAR,2pt,Jump Shot,[],1631103,78.66294349540078,62.745098039215684,1610612759,96,122,2022-12-20T03:15:29Z,6640000,False,64.0,148.0,1,right,M. Branham 16' pullup Jump Shot (12 PTS) (Z. Collins 3 AST),"[1631103, 1628380]",1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,16.12,Made,,12.0,,,,,,,,,Z. Collins,1628380.0,3.0,,,,,
676,PT03M23.00S,2022-12-20T03:15:41.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626246,13.354139290407357,47.30392156862745,1610612745,98,122,2022-12-20T03:15:47Z,6660000,False,13.0,73.0,1,left,B. Marjanovic 7' floating Jump Shot (2 PTS) (D. Nix 8 AST),"[1626246, 1630227]",1610612745.0,HOU,floating,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,7.42,Made,,2.0,,,,,,,,,D. Nix,1630227.0,8.0,,,,,
678,PT03M03.00S,2022-12-20T03:16:01.4Z,4,REGULAR,turnover,bad pass,[],1628380,,,1610612759,98,122,2022-12-20T03:16:04Z,6680000,False,,,0,,Z. Collins bad pass TURNOVER (4 TO),"[1628380, 1630227]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,4.0,Nix,1630227.0,,
